,stop_id,stop_name,type,location,in_lines,identifier
259,1963259,Ridbacher Strasse,Autobus,"52.527457204488485, 13.606447755554132",['A 49'],
260,1963260,Robert-Koch-Platz,Autobus,"52.527570508835595, 13.37877230286134",['A 57'],
261,1963261,Robert-Koch-Platz,Omnibus,"52.527570508835595, 13.37877230286134",['O 40'],
262,1963262,Roederplatz,Omnibus,"52.52671388514014, 13.479662353432392",['O 30'],
263,1963263,Roederplatz,strassenbahn,"52.5266001,13.479068","['69', '3']",Q65685373
264,1963264,"Rosenthal, Haupstrasse",strassenbahn,"52.5970063,13.3763916",['22'],Q65364985
265,1963265,Rosenthaler Platz,Omnibus,"52.5296729549826, 13.401428926082492",['O 40'],
266,1963266,Rosenthaler Platz,strassenbahn,"52.5301769,13.4016121","['22', '49', '82']",Q65093945
267,1963267,Rosenthaler Strasse,strassenbahn,"52.59633,13.432876",['49'],Q66192394
268,1963268,"Rüdersdorf, Karl-Marx-Platz",Autobus,"52.468598623083736, 13.791633300477105","['S-Bhf. Friedrichshagen - Rüdersdorf, Karl-Marx-Platz']",
269,1963269,"Rüdersdorf, Thälmannplatz",Autobus,"52.474663106849825, 13.77362632033625","['S-Bhf. Friedrichshagen - Rüdersdorf, Karl-Marx-Platz']",
270,1963270,S-Bhf. Adlershof,strassenbahn,"52.435251,13.5408489",['84'],Q66363728
271,1963271,S-Bhf. Alexanderplatz,Autobus,"52.52074877770386, 13.412147230655155","['A 57', 'A 9']",
272,1963272,S-Bhf. Alexanderplatz,Omnibus,"52.52074877770386, 13.412147230655155",['O 30'],
273,1963273,S-Bhf. Altglienicke,Autobus,"52.40840519773821, 13.558816171743953",['A 23'],
274,1963274,S-Bhf. Baumschulenweg,Autobus,"52.4674967534767, 13.489379882069517",['A 47'],
275,1963275,S-Bhf. Baumschulenweg,strassenbahn,"52.467425320387854, 13.489303343986984","['95P', '95']",
276,1963276,S-Bhf. Biesdorf,Omnibus,"52.513432593832405, 13.555387279249894",['O 37'],
277,1963277,S-Bhf. Friedrichsfelde-Ost,Autobus,"52.51324537165634, 13.524030584354616",['A 43'],
278,1963278,S-Bhf. Friedrichshagen,Autobus,"52.45731046148184, 13.625536519339297","['S-Bhf. Friedrichshagen - Rüdersdorf, Karl-Marx-Platz']",
279,1963279,S-Bhf. Friedrichshagen,strassenbahn,"52.4564126,13.6253656","['84', '87']",Q66360784
280,1963280,S-Bhf. Greifswalder Strasse,strassenbahn,"52.5407234,13.4382904",['74'],Q65548932
281,1963281,S-Bhf. Grünau,Autobus,"52.41361515857581, 13.573796290663196","['A 36', 'A 38']",
282,1963282,S-Bhf. Grünau,strassenbahn,"52.413493,13.5746802",['86'],Q62470512
283,1963283,S-Bhf. Grünbergallee,Autobus,"52.39982232817773, 13.540170966673278",['A 36'],
284,1963284,S-Bhf. Jannowitzbrücke,strassenbahn,"52.51478599600389, 13.418056238742702","['22', '82', '64', '71', '11']",
285,1963285,S-Bhf. Karlshorst,strassenbahn,"52.481331,13.5254433",['69'],Q65952829
286,1963286,"S-Bhf. Kaulsdorf, Planitzstrasse",Autobus,"52.51113864301491, 13.58755467300039",['A 27'],
287,1963287,S-Bhf. Köpenick,Autobus,"52.45882190200453, 13.579564677172508",['A 27'],
288,1963288,S-Bhf. Köpenick,strassenbahn,"52.4582153,13.5790435","['82', '86', '83']",Q66370784
289,1963289,S-Bhf. Mahlsdorf,Autobus,"52.51234908870327, 13.61221793610957","['A 44', 'A 44 E']",
290,1963290,S-Bhf. Mahlsdorf,strassenbahn,"52.51221826761895, 13.612190748726157",['83'],
291,1963291,S-Bhf. Marx-Engels-Platz,strassenbahn,"52.52299166458439, 13.401977754137919",['49'],
292,1963292,S-Bhf. Ostkreuz,strassenbahn,"52.50243021718411, 13.469020052690205",['82'],
293,1963293,S-Bhf. Pankow,Autobus,"52.56742037379333, 13.412250129587665","['A 55', 'A 58', 'A 45']",
294,1963294,S-Bhf. Pankow,strassenbahn,"52.5675692,13.4121641","['22', '49', '46']",Q65055075
295,1963295,S-Bhf. Pankow-Heinersdorf,strassenbahn,"52.577507820515834, 13.427853061920917",['49'],
296,1963296,S-Bhf. Plänterwald,strassenbahn,"52.479645467025435, 13.47567729609248","['87', '92']",
297,1963297,S-Bhf. Prenzlauer Allee,strassenbahn,"52.5448075,13.427408","['72', '71']",Q65219791
298,1963298,S-Bhf. Rahnsdorf,Autobus,"52.451628368326396, 13.691579101298974","['A 22', 'S-Bhf. Rahnsdorf - Woltersdorfer Schleuse']",
299,1963299,S-Bhf. Rummelsburg,Omnibus,"52.50179539105723, 13.478028581044718",['O 30'],
300,1963300,S-Bhf. Schönhauser Allee,strassenbahn,"52.5493619,13.4135734","['22', '49', '46']",Q65088013
301,1963301,S-Bhf. Spindlersfeld,strassenbahn,"52.4457311,13.5624298",['84'],Q66363397
302,1963302,S-Bhf. Treptower Park,Autobus,"52.49403640886682, 13.460762565516704",['A 47'],
303,1963303,S-Bhf. Warschauer Strasse,strassenbahn,"52.506416666667,13.450955555556","['3', '4']",Q111252298
304,1963304,S-Bhf. Wilhelmshagen,Autobus,"52.43886122089184, 13.721060252199655",['A 22'],
305,1963305,Saarbrücker Strasse Ecke Prenzlauer Allee,strassenbahn,"52.52853502182196, 13.41711797726751","['72', '71']",
306,1963306,Sadowastrasse,Autobus,"52.482675472271694, 13.584833068425244",['A 8'],
307,1963307,Samariterstrasse,u-bahn,"52.514722222222,13.464444444444",['E'],Q552891
308,1963308,Scharnhorststrasse,Autobus,"52.530048717863, 13.374421833191816",['A 57'],
309,1963309,Scharnhorststrasse Ecke Kieler Strasse,Autobus,"52.534358722624745, 13.370310836134667",['A 9'],
310,1963310,"Schildow, Kirche",Autobus,"52.63581867397586, 13.377719168374458",['A 7'],
311,1963311,Schillingstrasse,u-bahn,"52.520277777778,13.421666666667",['E'],Q552899
312,1963312,Schumannstrasse,Autobus,"52.52350700053633, 13.379478600060418",['A 57'],
313,1963313,Schönefeld Gartenstrasse,Autobus,"52.39306384968221, 13.524936786130585",['A 36'],
314,1963314,"Schönefeld, Flughafen Nord",Autobus,"52.391408388594286, 13.516045082012493",['A 24'],
315,1963315,"Schönefeld, Flughafen Süd",Autobus,"52.36638150611842, 13.518172113668877",['A 24'],
316,1963316,"Schönefeld, Gartenstrasse",Autobus,"52.39306384968221, 13.524936786130585",['A 36'],
317,1963317,"Schönefeld, Kirche",Autobus,"52.387425080944524, 13.505964115736859","['A Z', 'A 24']",
318,1963318,Schönefelder Chaussee,Autobus,"52.409778884134546, 13.526974904149686",['A 23'],
319,1963319,"Schöneiche, Goethepark",Autobus,"52.470798548586494, 13.68835638892532","['S-Bhf. Friedrichshagen - Rüdersdorf, Karl-Marx-Platz']",
320,1963320,Schönhauser Allee,strassenbahn,"52.5537705,13.4138898",['3'],Q65076842
321,1963321,Schönhauser Allee,u-bahn,"52.549328888889,13.413706111111",['A'],Q47014936
322,1963322,Seelenbinderstrasse,strassenbahn,"52.4554632,13.5769303",['83'],Q66324934
323,1963323,Seelenbinderstrasse,strassenbahn,"52.45577189402544, 13.577137501189938","['84', '86']",
324,1963324,Seelenbinderstrasse Ecke Bahnhofstrasse,strassenbahn,"52.4554632,13.5769303",['87'],Q66324934
325,1963325,Siegfriedstrasse Ecke Herzbergstrasse,strassenbahn,"52.52637512000325, 13.499791136524967",['69'],
326,1963326,Sonnenallee,strassenbahn,"52.46218348846541, 13.477104416215733",['95P'],
327,1963327,Spittelmarkt,strassenbahn,"52.511243321361405, 13.40494539543245","['72', '74', '64']",
328,1963328,Spittelmarkt,u-bahn,"52.511111111111,13.403611111111",['A'],Q569489
329,1963329,Stadion Buschallee,strassenbahn,"52.5566718,13.4869834",['70'],Q65504715
330,1963330,Stadtmitte,u-bahn,"52.5122,13.3894",['A'],Q660066
331,1963331,Stalinallee (Ringbahn),u-bahn,"52.514166666667,13.474722222222",['E'],Q552872
332,1963332,Sterndamm,Autobus,"52.44658674940087, 13.506534865142585",['A 47'],
333,1963333,Steuerhaus,Omnibus,"52.530493,13.4614989",['O 37'],
334,1963334,Steuerhaus,strassenbahn,"52.530493,13.4614989","['69', '63', '64']",Q65553632
335,1963335,Strab. Bf. Köpenick,strassenbahn,"52.4582153,13.5790435",['83'],Q66370784
336,1963336,"Stralau, Kinderheim",Autobus,"52.4898153097415, 13.481404230737937",['A 82 P'],
337,1963337,Stralauer Allee,strassenbahn,"52.49740745019046, 13.46463650693144",['82'],
338,1963338,Strasse 78,Autobus,"52.614646041574915, 13.484873269723556",['A 42'],
339,1963339,Strasse nach Wartenberg,Autobus,"52.56866269126953, 13.520582099858125",['A 46'],
340,1963340,Strausberger Platz,u-bahn,"52.518055555556,13.430833333333",['E'],Q570999
341,1963341,Taubenstrasse Ecke Glinkastrasse,strassenbahn,"52.51282807699578, 13.386550049684635",['72'],
342,1963342,Thälmannplatz,Autobus,"52.45066904252597, 13.752260000383929",['S-Bhf. Rahnsdorf - Woltersdorfer Schleuse'],
343,1963343,Thälmannplatz,u-bahn,"52.51167,13.38472",['A'],Q658391
344,1963344,Tierpark Berlin,strassenbahn,"52.50297204519277, 13.520916474066839",['69'],
345,1963345,"Treptow, Rathaus",Autobus,"52.48358899866382, 13.480324760498638",['A 47'],
346,1963346,U- u. S-Bhf. Frankfurter Allee,strassenbahn,"52.5138037,13.4773772",['3'],Q65948557
347,1963347,U-Bhf. Dimitroffstrasse,strassenbahn,"52.5401928,13.4113979","['22', '70', '13', '4'], ['49', '46']","Q65088313, Q65088313"
348,1963348,U-Bhf. Franzsösische Strasse,Autobus,"52.514766362780534, 13.389198160378083",['A 59'],
349,1963349,U-Bhf. Friedrichsfelde (Tierpark),Autobus,"52.505467902077775, 13.513705817628793","['A 43', 'A 8']",
350,1963350,U-Bhf. Pankow (Vinetastrasse),Autobus,"52.559329803871, 13.413333194922279","['A 58', 'A 7']",
351,1963351,U-Bhf. Pankow (Vinetastrasse),strassenbahn,"52.5596168,13.413232","['22', '46'], ['49']","Q65075426, Q65075426"
352,1963352,U-Bhf. Stadtmitte,Autobus,"52.5104179669139, 13.389881304836392",['A 59'],
353,1963353,U-Bhf. Strausberger Platz,strassenbahn,"52.51808306742478, 13.432938339097822",['1'],
354,1963354,U-Bhf. Thälmannplatz,Autobus,"52.5114441966642, 13.383432905885536",['A 59'],
355,1963355,Uckermarkstrasse,Autobus,"52.52145144349922, 13.596724604247981",['A 49'],
356,1963356,Ulmenstrasse,Autobus,"52.48730877811447, 13.574932033917504",['A 27'],
357,1963357,VEB Baustransporte,Autobus,"52.44295541604966, 13.519519091051876",['A 26'],
358,1963358,VEB Schiffswerft,strassenbahn,"52.42547977761138, 13.586220039541647",['83'],
359,1963359,"Waldesruh, Mahlsdorfer Allee",Autobus,"52.48493120102871, 13.629069441163518",['A 8'],
360,1963360,Waldschänke,Autobus,"52.443318139967566, 13.68593963431219",['A 22'],
361,1963361,Wallnerstrasse Ecke Alexanderstrasse,strassenbahn,"52.515528873421424, 13.418227297042726","['22'], ['71']",", "
362,1963362,Walter-Ulbricht-Stadion,Autobus,"52.536515137173154, 13.377775719050113",['A 59'],
363,1963363,Walter-Ulbricht-Stadion,strassenbahn,"52.536515137173154, 13.377775719050113","['82', '69']",
364,1963364,Waltersdorf,Autobus,"52.36492901110609, 13.555712408051676",['A 38'],
365,1963365,Waltersdorfer Chaussee,Autobus,"52.402177459037354, 13.51294235752257",['A 24'],
366,1963366,Warschauer Strasse,Omnibus,"52.512432267445355, 13.452598837307189",['O 30'],
367,1963367,Warschauer Strasse,strassenbahn,"52.50502,13.44863",['82'],Q63490275
368,1963368,"Wartenberg, Dorfstrasse",Autobus,"52.57484089632958, 13.518020972979759",['A 39'],
369,1963369,"Wartenberg, Siedlung",Autobus,"52.58393195902164, 13.53076033685478",['A 39'],
370,1963370,Wasserwerk,strassenbahn,"52.4560563,13.6419956",['87'],Q66362601
371,1963371,Waßmannsdorf,Autobus,"52.37269773285082, 13.465032652682668",['A Z'],
372,1963372,Waßmannsdorfer Weg,Autobus,"52.36725754220821, 13.466690921850635",['A 24'],
373,1963373,"Weißensee, Nüßlerstrasse",Autobus,"52.56398537909407, 13.469733771213992",['A 56'],
374,1963374,"Weißensee, Pasedagplatz",strassenbahn,"52.5594027,13.4609594",['72'],Q65954665
375,1963375,"Weißensee, Pasedagplatz/Klement-Gottwald-Allee",strassenbahn,"52.5597125027563, 13.460307340258108",['74'],
376,1963376,"Weißensee, Schwarzelfenweg",Autobus,"52.56729838338304, 13.46535452978551",['A 45'],
377,1963377,Weißenseer Weg,Omnibus,"52.53305919668049, 13.476252837088406",['O 37'],
378,1963378,Weißenseer Weg,strassenbahn,"52.532258,13.476705",['63'],Q65942700
379,1963379,Weißenseer Weg Ecke Berliner Strasse,strassenbahn,"52.532258,13.476705",['64'],Q65942700
380,1963380,Wendenschloß,strassenbahn,"52.4169658,13.5885926",['83'],Q66363928
381,1963381,Wendenstrasse,Autobus,"52.41578842802203, 13.549898784524798",['A 23'],
382,1963382,Wicherstrasse Ecke Prenzlauer Allee,Autobus,"52.5456730102219, 13.427746498417138",['A 56'],
383,1963383,Wiener Brücke,strassenbahn,"52.49588477409083, 13.43650068505988",['92'],
384,1963384,"Wiener Brücke, Krüllstrasse",strassenbahn,"52.49164735650872, 13.446700972117204",['87'],
385,1963385,Wilhelminenhofstrasse,strassenbahn,"52.460837970970566, 13.521054382869073",['69'],Q65951882
386,1963386,Wilhelminenhofstrasse Ecke Edisonstrasse,strassenbahn,"52.4619496,13.5139049",['87'],Q65951882
387,1963387,"Wilhelmsruh, Fontanestrasse",Autobus,"52.58985938767378, 13.361193570257216","['A 55', 'A 58', 'A 45']",
388,1963388,Wilhelmstrasse,Autobus,"52.5100063666283, 13.384161195049645",['A 59'],
389,1963389,Wilhelmstrasse,strassenbahn,"52.51000721625461, 13.384162341711823",['74'],
390,1963390,Wisbyer Strasse Ecke Schönhauser Allee,strassenbahn,"52.55374610843057, 13.414453768690132",['49'],
391,1963391,Wolfmarsteig,Autobus,"52.41268952057738, 13.536602630335091",['A 23'],
392,1963392,Woltersdorfer Schleuse,Autobus,"52.4427723984596, 13.764524016423056",['S-Bhf. Rahnsdorf - Woltersdorfer Schleuse'],
393,1963393,Wongrowitzer Steig,Autobus,"52.4669377,13.5853227",['A 27'],
394,1963394,Zentralschule,Autobus,"52.43465069286089, 13.703692212644038",['A 22'],
395,1963395,"Ziegenhals, VA-Dienststelle",Autobus,"52.3470916280972, 13.664196000865504",['Schmöckwitz - Ziegenhals'],
