stop_order,stop_id,line_id
0,19610_west,19611_west
1,19611_west,19611_west
2,19612_west,19611_west
3,19613_west,19611_west
4,19614_west,19611_west
5,19615_west,19611_west
6,19616_west,19611_west
7,19617_west,19611_west
8,19618_west,19611_west
9,19619_west,19611_west
10,196110_west,19611_west
11,196111_west,19611_west
12,196112_west,19611_west
13,196113_west,19611_west
14,196114_west,19611_west
0,196115_west,19612_west
1,196116_west,19612_west
2,196117_west,19612_west
3,196118_west,19612_west
4,196119_west,19612_west
5,196120_west,19612_west
6,196121_west,19612_west
7,196122_west,19612_west
8,196123_west,19612_west
9,196124_west,19612_west
10,196125_west,19612_west
11,196126_west,19612_west
12,196127_west,19612_west
13,196128_west,19612_west
14,196129_west,19612_west
15,196130_west,19612_west
16,196131_west,19612_west
17,196132_west,19612_west
0,196133_west,19613_west
1,196134_west,19613_west
2,196135_west,19613_west
3,196136_west,19613_west
4,196137_west,19613_west
5,196138_west,19613_west
6,196139_west,19613_west
7,196140_west,19613_west
8,196141_west,19613_west
9,196142_west,19613_west
10,196143_west,19613_west
11,196144_west,19613_west
12,196145_west,19613_west
13,196146_west,19613_west
14,196147_west,19613_west
0,196148_west,19614_west
1,196149_west,19614_west
2,196150_west,19614_west
3,196151_west,19614_west
4,196152_west,19614_west
5,196153_west,19614_west
6,196154_west,19614_west
7,196155_west,19614_west
8,196156_west,19614_west
9,196157_west,19614_west
10,196158_west,19614_west
11,196159_west,19614_west
12,196160_west,19614_west
13,196161_west,19614_west
14,196162_west,19614_west
0,196163_west,19615_west
1,196164_west,19615_west
2,196165_west,19615_west
3,196166_west,19615_west
4,196167_west,19615_west
5,196168_west,19615_west
6,196169_west,19615_west
7,196170_west,19615_west
8,196171_west,19615_west
9,196172_west,19615_west
10,196173_west,19615_west
11,196174_west,19615_west
12,196175_west,19615_west
13,196176_west,19615_west
14,196177_west,19615_west
15,196178_west,19615_west
0,196179_west,19616_west
1,196180_west,19616_west
2,196181_west,19616_west
3,196182_west,19616_west
4,196183_west,19616_west
5,196184_west,19616_west
6,196185_west,19616_west
7,196186_west,19616_west
8,196187_west,19616_west
9,196188_west,19616_west
10,196189_west,19616_west
11,196190_west,19616_west
12,196191_west,19616_west
13,196192_west,19616_west
14,196193_west,19616_west
15,196194_west,19616_west
0,196195_west,19617_west
1,196196_west,19617_west
2,196197_west,19617_west
3,196198_west,19617_west
4,196199_west,19617_west
5,1961100_west,19617_west
6,1961101_west,19617_west
7,1961102_west,19617_west
8,1961103_west,19617_west
9,1961104_west,19617_west
10,1961105_west,19617_west
11,1961106_west,19617_west
12,1961107_west,19617_west
13,1961108_west,19617_west
0,1961109_west,19618_west
1,1961110_west,19618_west
2,1961111_west,19618_west
3,1961112_west,19618_west
4,1961113_west,19618_west
5,1961114_west,19618_west
6,1961115_west,19618_west
7,1961116_west,19618_west
8,1961117_west,19618_west
9,1961118_west,19618_west
10,1961119_west,19618_west
11,1961120_west,19618_west
12,1961121_west,19618_west
13,1961122_west,19618_west
0,1961123_west,19619_west
1,1961124_west,19619_west
2,1961125_west,19619_west
3,1961126_west,19619_west
4,1961127_west,19619_west
5,1961128_west,19619_west
6,1961129_west,19619_west
7,1961130_west,19619_west
8,1961131_west,19619_west
9,1961132_west,19619_west
10,1961133_west,19619_west
11,1961134_west,19619_west
12,1961135_west,19619_west
13,1961136_west,19619_west
14,1961137_west,19619_west
15,1961138_west,19619_west
0,1961139_west,196110_west
1,1961140_west,196110_west
2,1961141_west,196110_west
3,1961142_west,196110_west
4,1961143_west,196110_west
5,1961144_west,196110_west
6,1961145_west,196110_west
7,1961146_west,196110_west
8,1961147_west,196110_west
0,1961148_west,196111_west
1,1961149_west,196111_west
2,1961150_west,196111_west
3,1961151_west,196111_west
4,1961152_west,196111_west
5,1961153_west,196111_west
6,1961154_west,196111_west
7,1961155_west,196111_west
8,1961156_west,196111_west
0,1961157_west,196112_west
1,1961158_west,196112_west
2,1961159_west,196112_west
3,1961160_west,196112_west
4,1961161_west,196112_west
5,1961162_west,196112_west
6,1961163_west,196112_west
7,1961164_west,196112_west
8,1961165_west,196112_west
9,1961166_west,196112_west
10,1961167_west,196112_west
11,1961168_west,196112_west
12,1961169_west,196112_west
13,1961170_west,196112_west
14,1961171_west,196112_west
15,1961172_west,196112_west
0,1961173_west,196113_west
1,1961174_west,196113_west
2,1961175_west,196113_west
3,1961176_west,196113_west
4,1961177_west,196113_west
5,1961178_west,196113_west
6,1961179_west,196113_west
7,1961180_west,196113_west
8,1961181_west,196113_west
9,1961182_west,196113_west
10,1961183_west,196113_west
11,1961184_west,196113_west
12,1961185_west,196113_west
13,1961186_west,196113_west
14,1961187_west,196113_west
15,1961188_west,196113_west
0,1961189_west,196114_west
1,1961190_west,196114_west
2,1961191_west,196114_west
3,1961192_west,196114_west
4,1961193_west,196114_west
5,1961194_west,196114_west
6,1961195_west,196114_west
7,1961196_west,196114_west
8,1961197_west,196114_west
9,1961198_west,196114_west
10,1961199_west,196114_west
11,1961200_west,196114_west
12,1961201_west,196114_west
13,1961202_west,196114_west
14,1961203_west,196114_west
15,1961204_west,196114_west
0,1961205_west,196115_west
1,1961206_west,196115_west
2,1961207_west,196115_west
3,1961208_west,196115_west
4,1961209_west,196115_west
5,1961210_west,196115_west
6,1961211_west,196115_west
7,1961212_west,196115_west
8,1961213_west,196115_west
9,1961214_west,196115_west
10,1961215_west,196115_west
11,1961216_west,196115_west
12,1961217_west,196115_west
13,1961218_west,196115_west
14,1961219_west,196115_west
15,1961220_west,196115_west
0,1961221_west,196116_west
1,1961222_west,196116_west
2,1961223_west,196116_west
3,1961224_west,196116_west
4,1961225_west,196116_west
5,1961226_west,196116_west
6,1961227_west,196116_west
7,1961228_west,196116_west
8,1961229_west,196116_west
9,1961230_west,196116_west
10,1961231_west,196116_west
11,1961232_west,196116_west
12,1961233_west,196116_west
13,1961234_west,196116_west
14,1961235_west,196116_west
0,1961236_west,196117_west
1,1961237_west,196117_west
2,1961238_west,196117_west
3,1961239_west,196117_west
4,1961240_west,196117_west
5,1961241_west,196117_west
6,1961242_west,196117_west
7,1961243_west,196117_west
8,1961244_west,196117_west
9,1961245_west,196117_west
10,1961246_west,196117_west
11,1961247_west,196117_west
12,1961248_west,196117_west
13,1961249_west,196117_west
14,1961250_west,196117_west
0,1961251_west,196118_west
1,1961252_west,196118_west
2,1961253_west,196118_west
3,1961254_west,196118_west
4,1961255_west,196118_west
5,1961256_west,196118_west
6,1961257_west,196118_west
7,1961258_west,196118_west
8,1961259_west,196118_west
9,1961260_west,196118_west
0,1961261_west,196119_west
1,1961262_west,196119_west
2,1961263_west,196119_west
3,1961264_west,196119_west
4,1961265_west,196119_west
5,1961266_west,196119_west
6,1961267_west,196119_west
7,1961268_west,196119_west
8,1961269_west,196119_west
9,1961270_west,196119_west
10,1961271_west,196119_west
11,1961272_west,196119_west
12,1961273_west,196119_west
13,1961274_west,196119_west
14,1961275_west,196119_west
0,1961276_west,196120_west
1,1961277_west,196120_west
2,1961278_west,196120_west
3,1961279_west,196120_west
4,1961280_west,196120_west
5,1961281_west,196120_west
6,1961282_west,196120_west
7,1961283_west,196120_west
8,1961284_west,196120_west
9,1961285_west,196120_west
10,1961286_west,196120_west
11,1961287_west,196120_west
0,1961288_west,196121_west
1,1961289_west,196121_west
2,1961290_west,196121_west
3,1961291_west,196121_west
4,1961292_west,196121_west
5,1961293_west,196121_west
6,1961294_west,196121_west
7,1961295_west,196121_west
8,1961296_west,196121_west
9,1961297_west,196121_west
10,1961298_west,196121_west
11,1961299_west,196121_west
12,1961300_west,196121_west
13,1961301_west,196121_west
14,1961302_west,196121_west
0,1961303_west,196122_west
1,1961304_west,196122_west
2,1961305_west,196122_west
3,1961306_west,196122_west
4,1961307_west,196122_west
5,1961308_west,196122_west
6,1961309_west,196122_west
7,1961310_west,196122_west
8,1961311_west,196122_west
9,1961312_west,196122_west
10,1961313_west,196122_west
11,1961314_west,196122_west
12,1961315_west,196122_west
13,1961316_west,196122_west
14,1961317_west,196122_west
0,1961318_west,196123_west
1,1961319_west,196123_west
2,1961320_west,196123_west
3,1961321_west,196123_west
4,1961322_west,196123_west
5,1961323_west,196123_west
6,1961324_west,196123_west
7,1961325_west,196123_west
8,1961326_west,196123_west
9,1961327_west,196123_west
10,1961328_west,196123_west
11,1961329_west,196123_west
12,1961330_west,196123_west
13,1961331_west,196123_west
14,1961332_west,196123_west
0,1961333_west,196124_west
1,1961334_west,196124_west
2,1961335_west,196124_west
3,1961336_west,196124_west
4,1961337_west,196124_west
5,1961338_west,196124_west
6,1961339_west,196124_west
7,1961340_west,196124_west
8,1961341_west,196124_west
9,1961342_west,196124_west
10,1961343_west,196124_west
11,1961344_west,196124_west
12,1961345_west,196124_west
13,1961346_west,196124_west
14,1961347_west,196124_west
15,1961348_west,196124_west
0,1961349_west,196125_west
1,1961350_west,196125_west
2,1961351_west,196125_west
3,1961352_west,196125_west
4,1961353_west,196125_west
5,1961354_west,196125_west
6,1961355_west,196125_west
7,1961356_west,196125_west
8,1961357_west,196125_west
9,1961358_west,196125_west
10,1961359_west,196125_west
11,1961360_west,196125_west
12,1961361_west,196125_west
13,1961362_west,196125_west
14,1961363_west,196125_west
15,1961364_west,196125_west
0,1961365_west,196126_west
1,1961366_west,196126_west
2,1961367_west,196126_west
3,1961368_west,196126_west
4,1961369_west,196126_west
5,1961370_west,196126_west
6,1961371_west,196126_west
7,1961372_west,196126_west
8,1961373_west,196126_west
9,1961374_west,196126_west
10,1961375_west,196126_west
11,1961376_west,196126_west
12,1961377_west,196126_west
13,1961378_west,196126_west
14,1961379_west,196126_west
15,1961380_west,196126_west
0,1961381_west,196127_west
1,1961382_west,196127_west
2,1961383_west,196127_west
3,1961384_west,196127_west
4,1961385_west,196127_west
5,1961386_west,196127_west
6,1961387_west,196127_west
7,1961388_west,196127_west
8,1961389_west,196127_west
9,1961390_west,196127_west
10,1961391_west,196127_west
11,1961392_west,196127_west
12,1961393_west,196127_west
13,1961394_west,196127_west
14,1961395_west,196127_west
0,1961396_west,196128_west
1,1961397_west,196128_west
2,1961398_west,196128_west
3,1961399_west,196128_west
4,1961400_west,196128_west
5,1961401_west,196128_west
6,1961402_west,196128_west
7,1961403_west,196128_west
8,1961404_west,196128_west
9,1961405_west,196128_west
10,1961406_west,196128_west
11,1961407_west,196128_west
12,1961408_west,196128_west
13,1961409_west,196128_west
14,1961410_west,196128_west
15,1961411_west,196128_west
0,1961412_west,196129_west
1,1961413_west,196129_west
2,1961414_west,196129_west
3,1961415_west,196129_west
4,1961416_west,196129_west
5,1961417_west,196129_west
6,1961418_west,196129_west
7,1961419_west,196129_west
8,1961420_west,196129_west
9,1961421_west,196129_west
10,1961422_west,196129_west
11,1961423_west,196129_west
12,1961424_west,196129_west
13,1961425_west,196129_west
14,1961426_west,196129_west
15,1961427_west,196129_west
0,1961428_west,196130_west
1,1961429_west,196130_west
2,1961430_west,196130_west
3,1961431_west,196130_west
4,1961432_west,196130_west
5,1961433_west,196130_west
6,1961434_west,196130_west
7,1961435_west,196130_west
8,1961436_west,196130_west
9,1961437_west,196130_west
