stop_order,stop_id,line_id,distance_meters
0,19610_west,19611_west,859.7842367735251
1,19611_west,19611_west,1375.368484660272
2,19612_west,19611_west,1610.0774267405368
3,19613_west,19611_west,1106.6812654931605
4,19614_west,19611_west,1030.6176259821868
5,19615_west,19611_west,988.681584706423
6,19616_west,19611_west,1290.886687869738
7,19617_west,19611_west,841.7900489149317
8,19618_west,19611_west,923.0637580533673
9,19619_west,19611_west,1419.3751561112547
10,196110_west,19611_west,445.89880576723766
11,196111_west,19611_west,429.80123399658953
12,196112_west,19611_west,748.9666822548489
13,196113_west,19611_west,732.4009597688346
14,196114_west,19611_west,
0,196115_west,19612_west,2716.25981268105
1,196116_west,19612_west,2367.013635530216
2,196117_west,19612_west,798.6488127678002
3,196118_west,19612_west,856.0406064498083
4,196119_west,19612_west,1085.4296628250281
5,196120_west,19612_west,713.6498641775214
6,196121_west,19612_west,331.86986865717756
7,196122_west,19612_west,2016.144488224408
8,196123_west,19612_west,1179.4655813559064
9,196124_west,19612_west,1174.1316130798511
10,196125_west,19612_west,966.1725466895463
11,196126_west,19612_west,1233.3898953106093
12,196127_west,19612_west,1806.8555829044774
13,196128_west,19612_west,1441.507894337546
14,196129_west,19612_west,1151.5204238493823
15,196130_west,19612_west,1199.3093078828485
16,196131_west,19612_west,937.0663339198892
17,196132_west,19612_west,
0,196133_west,19613_west,421.07176435527276
1,196134_west,19613_west,986.9684249070532
2,196135_west,19613_west,848.4679767701813
3,196136_west,19613_west,853.4414300998543
4,196137_west,19613_west,785.7193923861009
5,196138_west,19613_west,730.3702473540603
6,196139_west,19613_west,800.1762761845348
7,196140_west,19613_west,745.8428813113668
8,196141_west,19613_west,370.1563359164025
9,196142_west,19613_west,805.5382027226963
10,196143_west,19613_west,349.0194055345641
11,196144_west,19613_west,714.5462644537064
12,196145_west,19613_west,685.6395339637467
13,196146_west,19613_west,622.0525094442917
14,196147_west,19613_west,
0,196148_west,19614_west,265.5159929243666
1,196149_west,19614_west,529.0090804924349
2,196150_west,19614_west,4386.73835698316
3,196151_west,19614_west,4491.008031556908
4,196152_west,19614_west,631.5580680363825
5,196153_west,19614_west,254.96779665740266
6,196154_west,19614_west,989.833312326202
7,196155_west,19614_west,440.3343869086589
8,196156_west,19614_west,342.49070874547755
9,196157_west,19614_west,470.61352167727165
10,196158_west,19614_west,568.0459139130596
11,196159_west,19614_west,565.3115409282417
12,196160_west,19614_west,513.7027343808718
13,196161_west,19614_west,288.6971277859032
14,196162_west,19614_west,
0,196163_west,19615_west,1266.4918670091286
1,196164_west,19615_west,756.0927422010654
2,196165_west,19615_west,766.8670162517669
3,196166_west,19615_west,690.0801677675242
4,196167_west,19615_west,351.7614479823078
5,196168_west,19615_west,445.613899796979
6,196169_west,19615_west,576.6926520082501
7,196170_west,19615_west,369.8661538783442
8,196171_west,19615_west,437.7739741497455
9,196172_west,19615_west,556.2613609126338
10,196173_west,19615_west,434.43304240468007
11,196174_west,19615_west,260.52512247191567
12,196175_west,19615_west,655.9812046252944
13,196176_west,19615_west,415.3742347968029
14,196177_west,19615_west,535.8550699463564
15,196178_west,19615_west,
0,196179_west,19616_west,631.5580680363825
1,196180_west,19616_west,254.96779665740266
2,196181_west,19616_west,989.833312326202
3,196182_west,19616_west,440.3343869086589
4,196183_west,19616_west,342.49070874547755
5,196184_west,19616_west,577.599958304608
6,196185_west,19616_west,1295.94705058729
7,196186_west,19616_west,512.5230573151351
8,196187_west,19616_west,324.08753126837104
9,196188_west,19616_west,692.7662052128408
10,196189_west,19616_west,889.0914558049886
11,196190_west,19616_west,1302.9297646583661
12,196191_west,19616_west,278.878372596535
13,196192_west,19616_west,3630.704311374261
14,196193_west,19616_west,2667.5528998810537
15,196194_west,19616_west,
0,196195_west,19617_west,472.7684340138663
1,196196_west,19617_west,552.0701798265102
2,196197_west,19617_west,793.8524912938269
3,196198_west,19617_west,900.8349048051332
4,196199_west,19617_west,481.9893068156508
5,1961100_west,19617_west,1372.827165541827
6,1961101_west,19617_west,1717.5251551841375
7,1961102_west,19617_west,1409.6368616694142
8,1961103_west,19617_west,469.575587123606
9,1961104_west,19617_west,513.1576554159694
10,1961105_west,19617_west,789.8757336867387
11,1961106_west,19617_west,1051.8290990050007
12,1961107_west,19617_west,2720.8181670092795
13,1961108_west,19617_west,
0,1961109_west,19618_west,472.7684340138663
1,1961110_west,19618_west,552.0701798265102
2,1961111_west,19618_west,793.8524912938269
3,1961112_west,19618_west,900.8349048051332
4,1961113_west,19618_west,481.9893068156508
5,1961114_west,19618_west,1372.827165541827
6,1961115_west,19618_west,1717.5251551841375
7,1961116_west,19618_west,1409.6368616694142
8,1961117_west,19618_west,469.575587123606
9,1961118_west,19618_west,513.1576554159694
10,1961119_west,19618_west,789.8757336867387
11,1961120_west,19618_west,1051.8290990050007
12,1961121_west,19618_west,1439.4517174058506
13,1961122_west,19618_west,
0,1961123_west,19619_west,701.1187770883037
1,1961124_west,19619_west,923.0637580533673
2,1961125_west,19619_west,843.9181528214382
3,1961126_west,19619_west,598.4720646338349
4,1961127_west,19619_west,684.034586680598
5,1961128_west,19619_west,472.7684340138663
6,1961129_west,19619_west,800.7686772305323
7,1961130_west,19619_west,540.4827266327615
8,1961131_west,19619_west,790.2779368998368
9,1961132_west,19619_west,1697.2545451360897
10,1961133_west,19619_west,1359.6304086201822
11,1961134_west,19619_west,2108.9178357501487
12,1961135_west,19619_west,882.3654192365246
13,1961136_west,19619_west,475.00232628798847
14,1961137_west,19619_west,1192.4541334890148
15,1961138_west,19619_west,
0,1961139_west,196110_west,1368.0764944798907
1,1961140_west,196110_west,923.6047696798565
2,1961141_west,196110_west,1776.0185504432243
3,1961142_west,196110_west,1176.2770513881874
4,1961143_west,196110_west,982.1693926964675
5,1961144_west,196110_west,814.067100964369
6,1961145_west,196110_west,1452.781708400203
7,1961146_west,196110_west,1579.617202612402
8,1961147_west,196110_west,
0,1961148_west,196111_west,775.0930023729057
1,1961149_west,196111_west,26.094993389694515
2,1961150_west,196111_west,246.7617867277958
3,1961151_west,196111_west,185.2903732947849
4,1961152_west,196111_west,436.58360732569287
5,1961153_west,196111_west,887.0177527243952
6,1961154_west,196111_west,205.3851514361842
7,1961155_west,196111_west,299.5581484318537
8,1961156_west,196111_west,
0,1961157_west,196112_west,1549.4862066489482
1,1961158_west,196112_west,997.3401773782348
2,1961159_west,196112_west,1097.2808895328042
3,1961160_west,196112_west,1847.0623642311775
4,1961161_west,196112_west,1029.6656765889231
5,1961162_west,196112_west,1031.2033196893856
6,1961163_west,196112_west,528.5612209293578
7,1961164_west,196112_west,889.296410381024
8,1961165_west,196112_west,356.6937049170349
9,1961166_west,196112_west,535.9860042505528
10,1961167_west,196112_west,417.21715001483517
