stop_name,type,line_name,stop_id,location,identifier,latitude,longitude,match_score,matched_name,matched_stop_id,matched_historical_lines,location_from
Bernauerstr. Ecke Wollinerstr.,tram,2,19610_west,"52.5399996,13.4020564",Q65719652,,,,,,,1961104.0
Voltastr. Ecke Wattstr.,tram,2,19611_west,"52.54152997238806, 13.389571756575245",,,,,,,,19611252.0
Weddingplatz,tram,2,19612_west,"52.54152535588228, 13.369198549039789",,,,,,,,19611282.0
Rathenowerstr. Ecke Perlebergerstr.,tram,2,19613_west,"52.53249876618244, 13.35053125306095",,,,,,,,1961946.0
Alt-Moabit Ecke Rathenowerstr.,tram,2,19614_west,"52.52356,13.35779",Q121863902,,,,,,,196129.0
Stromstr. Ecke Alt-Moabit,tram,2,19615_west,"52.525423127112404, 13.34283986840417",,,,,,,,19611137.0
Gotzkowskybrücke,tram,2,19616_west,"52.52256202362077, 13.328976276425243",,,,,,,,1961419.0
Ernst-Reuter-Platz,tram,2,19617_west,"52.51161823664999, 13.32251039233923",,,,,,,,1961329.0
Bhf. Zoo,tram,2,19618_west,"52.50719345524868, 13.332629878993917",,,,,,,,1961178.0
Wittenbergplatz,tram,2,19619_west,"52.50185025953713, 13.343098350806866",,,,,,,,19611335.0
Grunewaldstr. Ecke Martin-Lutherstr.,tram,2,196110_west,"52.489114608736564, 13.344981706170403",,,,,,,,1961441.0
Rathaus Schöneberg,tram,2,196111_west,"52.48509787554474, 13.345072009289709",,,,,,,,1961933.0
Hauptstr. Ecke Dominicusstr.,tram,2,196112_west,"52.48179322469747, 13.348385662518401",,,,,,,,1961479.0
Kaiser-Wilhelm-Platz,tram,2,196113_west,"52.486331659025346, 13.356584679052645",,,,,,,,1961573.0
Gotenstr.,tram,2,196114_west,"52.4801279061896, 13.360274671318749",,,,,,,,1960419.0
Grüntalerstr. Ecke Osloerstr.,tram,3,196115_west,"52.555331,13.3909979",Q65807452,,,,,,,1961445.0
U-Bhf. Seestr.,tram,3,196116_west,"52.5502459,13.3516304",Q65729619,,,,,,,19611227.0
Bhf. Beusselstr.,tram,3,196117_west,"52.53430684410127, 13.32833762655072",,,,,,,,1961112.0
Gotzkowskystr. Ecke Turmstr.,tram,3,196118_west,"52.52723347192614, 13.330503468404352",,,,,,,,1961420.0
Wiebestr. Ecke Kaiserin-Augusta-Allee,tram,3,196119_west,"52.52581805493254, 13.31804267301598",,,,,,,,19611300.0
Tauroggenerstr. Ecke Osnabrückerstr.,tram,3,196120_west,"52.525838744600904, 13.301970081896242",,,,,,,,19611152.0
Luisenplatz,tram,3,196121_west,"52.51951940474329, 13.300024347605849",,,,,,,,1961730.0
Wilmersdorferstr. Ecke Otto-Suhr-Alle,tram,3,196122_west,"52.518112442546, 13.304359726984016",,,,,,,,19611325.0
Wilmersdorferstr. Ecke Kurfürstendamm,tram,3,196123_west,"52.500032680363084, 13.307221456574052",,,,,,,,19611324.0
Fehrbellinerplatz,tram,3,196124_west,"52.49032472677901, 13.314317300484289",,,,,,,,1961343.0
Berlinerstr. Ecke Bundesallee,tram,3,196125_west,"52.48734559170921, 13.330985557716325",,,,,,,,1961229.0
Grunewaldstr. Ecke Martin-Lutherstr.,tram,3,196126_west,"52.489114608736564, 13.344981706170403",,,,,,,,1961441.0
Potsdamerstr. Ecke Pallasstr.,tram,3,196127_west,"52.49437098285493, 13.361060066548905",,,,,,,,1961893.0
Mehringdamm Ecke Yorckstr.,tram,3,196128_west,"52.492954886841254, 13.387694356760754",,,,,,,,1961782.0
U-Bhf. Südstern,tram,3,196129_west,"52.48899443353793, 13.40800672025058",,,,,,,,19611229.0
Hermannplatz,tram,3,196130_west,"52.487085572732276, 13.424752445258537",,,,,,,,1961502.0
Wilderbruchstr. Ecke Sonnenallee,tram,3,196131_west,"52.48172850402205, 13.440160266547615",,,,,,,,19611310.0
Elsenstr. Ecke Heidelbergerstr.,tram,3,196132_west,"52.48685029508912, 13.45118006834624",,,,,,,,1956290.0
Daimlerstr.,tram,15,196133_west,"52.423949959899865, 13.380145054879522",,,,,,,,1961271.0
Bhf. Marienfelde,tram,15,196134_west,"52.42613307832105, 13.375057660174704",,,,,,,,1961145.0
Körtingstr. Ecke Großbeerenstr.,tram,15,196135_west,"52.434802727145076, 13.378295684287906",,,,,,,,1961676.0
Mariendorferdamm,tram,15,196136_west,"52.44016299080784, 13.387234623097394",,,,,,,,1961760.0
Imbrosweg,tram,15,196137_west,"52.443541863050356, 13.398564688322455",,,,,,,,1961547.0
Mariendorfer Friedhof,tram,15,196138_west,"52.44953069256824, 13.404755931664896",,,,,,,,1961761.0
Industriestr.,tram,15,196139_west,"52.455350229930445, 13.409794385645863",,,,,,,,1961548.0
Germaniastr.,tram,15,196140_west,"52.46053782557012, 13.418009045149528",,,,,,,,1961393.0
Frauenklinik,tram,15,196141_west,"52.463949908172545, 13.427509548910932",,,,,,,,1961358.0
Hermannstr.,tram,15,196142_west,"52.46476232618638, 13.432818109719008",,,,,,,,1961505.0
U-Bhf. Neukölln,tram,15,196143_west,"52.46965567921364, 13.441614939772098",,,,,,,,19611217.0
Richardstr.,tram,15,196144_west,"52.47097391592754, 13.446301038467002",,,,,,,,1961964.0
Bhf. Sonnenallee,tram,15,196145_west,"52.47414312526527, 13.455499525035636",,,,,,,,1961159.0
Dammweg,tram,15,196146_west,"52.47070358256429, 13.46392233215299",,,,,,,,1961273.0
Schulenburgpark,tram,15,196147_west,"52.466660612786704, 13.470292593214328",,,,,,,,19611052.0
Spreewaldplatz,tram,26,196148_west,"52.49792227545992, 13.430617008810609",,,,,,,,19611106.0
Reichenbergerstr.,tram,26,196149_west,"52.495535248263636, 13.430362951622532",,,,,,,,1961948.0
Glogauerstr.,tram,26,196150_west,"52.493437003779434, 13.43739124697587",,,,,,,,1961404.0
Sonnenallee,tram,26,196151_west,"52.46218348846541, 13.477104416215733",,,,,,,,19611089.0
Hermannplatz,tram,26,196152_west,"52.487085572732276, 13.424752445258537",,,,,,,,1961502.0
Weichselstr.,tram,26,196153_west,"52.48313752772782, 13.431480309407663",,,,,,,,19611284.0
Rathaus Neukölln,tram,26,196154_west,"52.48159489526684, 13.434274903483136",,,,,,,,1961929.0
Karl-Marx-Platz,tram,26,196155_west,"52.47358382682129, 13.44070604138443",,,,,,,,1961586.0
U-Bhf. Neukölln,tram,26,196156_west,"52.46965567921364, 13.441614939772098",,,,,,,,19611217.0
Silbersteinstr.,tram,26,196157_west,"52.46723844998069, 13.438467144199928",,,,,,,,19611086.0
Hermannstr.,tram,26,196158_west,"52.46476232618638, 13.432818109719008",,,,,,,,1961505.0
Städtische Frauenklinik,tram,26,196159_west,"52.463656969889136, 13.424616755091188",,,,,,,,19611141.0
Germaniastr.,tram,26,196160_west,"52.46053782557012, 13.418009045149528",,,,,,,,1961393.0
Bhf. Teltowkanal,tram,26,196161_west,"52.45739188437929, 13.412438576146661",,,,,,,,1961166.0
Industriestr.,tram,26,196162_west,"52.455350229930445, 13.409794385645863",,,,,,,,1961548.0
Spreewaldplatz,tram,27,196163_west,"52.49792227545992, 13.430617008810609",,,,,,,,19611106.0
Hermannplatz,tram,27,196164_west,"52.487085572732276, 13.424752445258537",,,,,,,,1961502.0
U-Bhf. Boddinstr.,tram,27,196165_west,"52.48027865367161, 13.4251690465859",,,,,,,,19611192.0
U-Bhf. Leinestr.,tram,27,196166_west,"52.473591021401894, 13.428015562483331",,,,,,,,19611214.0
Bhf. Hermannstr.,tram,27,196167_west,"52.4676866643192, 13.431210901516543",,,,,,,,1961127.0
Mariendorferweg Ecke Hermannstr.,tram,27,196168_west,"52.46469083550148, 13.432907024217851",,,,,,,,1961762.0
Germaniapromenade Ecke Britzerdamm,tram,27,196169_west,"52.4608966930734, 13.435060145023824",,,,,,,,1961392.0
Franz-Körnerstr. Ecke Britzerdamm,tram,27,196170_west,"52.45588399633974, 13.437301610724912",,,,,,,,1961367.0
Britzerdamm Ecke Gradestr.,tram,27,196171_west,"52.45263570371839, 13.438520381888571",,,,,,,,1961421.0
Tempelhoferweg Ecke Britzerdamm,tram,27,196172_west,"52.448934594274505, 13.43628485305219",,,,,,,,19611168.0
Mohrinerallee Ecke Buckowerdamm,tram,27,196173_west,"52.444210434540814, 13.433541378183778",,,,,,,,1961788.0
Gutschmidtstr. Ecke Buckowerdamm,tram,27,196174_west,"52.44036543188374, 13.434740081887323",,,,,,,,1961448.0
"Kleinbahn, Buckowerdamm",tram,27,196175_west,"52.438022748003675, 13.434975544021462",,,,,,,,1961608.0
Dachdeckerweg Ecke Buckowerdamm,tram,27,196176_west,"52.43211471342048, 13.435208066542456",,,,,,,,1961266.0
"Parkfriedhof Neukölln, Buckowerdamm",tram,27,196177_west,"52.428374721547385, 13.435001496921483",,,,,,,,1961871.0
Alt-Buckow Ecke Buckowerdamm,tram,27,196178_west,"52.42365120067525, 13.436635949176258",,,,,,,,196119.0
Hermannplatz,tram,47,196179_west,"52.487085572732276, 13.424752445258537",,,,,,,,1961502.0
Weichselstr.,tram,47,196180_west,"52.48313752772782, 13.431480309407663",,,,,,,,19611284.0
Rathaus Neukölln,tram,47,196181_west,"52.48159489526684, 13.434274903483136",,,,,,,,1961929.0
Karl-Marx-Platz,tram,47,196182_west,"52.47358382682129, 13.44070604138443",,,,,,,,1961586.0
U-Bhf. Neukölln,tram,47,196183_west,"52.46965567921364, 13.441614939772098",,,,,,,,19611217.0
Silbersteinstr.,tram,47,196184_west,"52.46723844998069, 13.438467144199928",,,,,,,,19611086.0
U-Bhf. Grenzallee,tram,47,196185_west,"52.46348178875844, 13.444377273631815",,,,,,,,19611205.0
Buschkrug,tram,47,196186_west,"52.452470895695484, 13.450748195174354",,,,,,,,1961237.0
Onkel-Hersestr.,tram,47,196187_west,"52.44827036160263, 13.453893782713148",,,,,,,,1961834.0
Parchimerallee,tram,47,196188_west,"52.44544295914785, 13.455088787662136",,,,,,,,1961869.0
Krankenhause Neukölln,tram,47,196189_west,"52.43977054074335, 13.459359057866306",,,,,,,,1961646.0
Johannisthalerchaussee,tram,47,196190_west,"52.43434580082342, 13.469025837805159",,,,,,,,1961567.0
Wildmeisterdamm,tram,47,196191_west,"52.426124062490864, 13.48276594555747",,,,,,,,19611312.0
Stubenrauchstr.,tram,47,196192_west,"52.42422390261997, 13.485461375958135",,,,,,,,19611138.0
Köpenickerstr.,tram,47,196193_west,"52.420483475304536, 13.538745338445915",,,,,,,,1961674.0
Bahnhofstr.,tram,47,196194_west,"52.40244986860125, 13.512704137216817",,,,,,,,196177.0
Richard-Wagner-Platz,tram,53,196195_west,"52.517570616857, 13.306248118529135",,,,,,,,1961962.0
Luisenplatz,tram,53,196196_west,"52.51951940474329, 13.300024347605849",,,,,,,,1961730.0
Klausenerplatz,tram,53,196197_west,"52.519202008553854, 13.291867366490655",,,,,,,,1961606.0
Königin-Elisabethstr.,tram,53,196198_west,"52.51841661774004, 13.280185271122395",,,,,,,,1961663.0
Kirschenallee,tram,53,196199_west,"52.52037354122697, 13.267241546337495",,,,,,,,1961602.0
Schloss Ruhwald,tram,53,1961100_west,"52.52160139428261, 13.260396465216335",,,,,,,,19611043.0
U-Bhf. Ruhleben,tram,53,1961101_west,"52.52595776615238, 13.241371866188729",,,,,,,,19611222.0
Teltowerstr.,tram,53,1961102_west,"52.52691412538678, 13.215987693499372",,,,,,,,19611161.0
Bhf. Spandau,tram,53,1961103_west,"52.53469533777715, 13.199489615484376",,,,,,,,1961160.0
"Spandau, Markt",tram,53,1961104_west,"52.53784349532438, 13.204135429364628",,,,,,,,19611097.0
Hafenplatz,tram,53,1961105_west,"52.542292547760184, 13.206201126048732",,,,,,,,1961458.0
Lynastr. Ecke Neuendorferstr.,tram,53,1961106_west,"52.54898037206874, 13.210198880046686",,,,,,,,1961737.0
Hohenzollernring,tram,53,1961107_west,"52.55534806923232, 13.198657615343986",,,,,,,,1961532.0
Hakenfelde,tram,53,1961108_west,"52.57886009874865, 13.210057800310379",,,,,,,,1961461.0
Richard-Wagner-Platz,tram,54,1961109_west,"52.517570616857, 13.306248118529135",,,,,,,,1961962.0
Luisenplatz,tram,54,1961110_west,"52.51951940474329, 13.300024347605849",,,,,,,,1961730.0
Klausenerplatz,tram,54,1961111_west,"52.519202008553854, 13.291867366490655",,,,,,,,1961606.0
Königin-Elisabethstr.,tram,54,1961112_west,"52.51841661774004, 13.280185271122395",,,,,,,,1961663.0
Kirschenallee,tram,54,1961113_west,"52.52037354122697, 13.267241546337495",,,,,,,,1961602.0
Schloss Ruhwald,tram,54,1961114_west,"52.52160139428261, 13.260396465216335",,,,,,,,19611043.0
U-Bhf. Ruhleben,tram,54,1961115_west,"52.52595776615238, 13.241371866188729",,,,,,,,19611222.0
Teltowerstr.,tram,54,1961116_west,"52.52691412538678, 13.215987693499372",,,,,,,,19611161.0
Bhf. Spandau,tram,54,1961117_west,"52.53469533777715, 13.199489615484376",,,,,,,,1961160.0
"Spandau, Markt",tram,54,1961118_west,"52.53784349532438, 13.204135429364628",,,,,,,,19611097.0
Hafenplatz,tram,54,1961119_west,"52.542292547760184, 13.206201126048732",,,,,,,,1961458.0
Lynastr. Ecke Neuendorferstr.,tram,54,1961120_west,"52.54898037206874, 13.210198880046686",,,,,,,,1961737.0
Hohenzollernring,tram,54,1961121_west,"52.55534806923232, 13.198657615343986",,,,,,,,1961532.0
Johannesstift,tram,54,1961122_west,"52.56762416524039, 13.191782610265674",,,,,,,,1961564.0
Nollendorfplatz,tram,55,1961123_west,"52.49974136660471, 13.352878927585127",,,,,,,,1961818.0
Wittenbergplatz,tram,55,1961124_west,"52.50185025953713, 13.343098350806866",,,,,,,,19611335.0
Bhf. Zoo,tram,55,1961125_west,"52.50719345524868, 13.332629878993917",,,,,,,,1961178.0
U-Bhf. Ernst-Reuter-Platz,tram,55,1961126_west,"52.511726576083134, 13.32260139821175",,,,,,,,19611198.0
Cauerstr.,tram,55,1961127_west,"52.514690629578695, 13.315200881022642",,,,,,,,1961250.0
Richard-Wagner-Platz,tram,55,1961128_west,"52.517570616857, 13.306248118529135",,,,,,,,1961962.0
Luisenplatz,tram,55,1961129_west,"52.51951940474329, 13.300024347605849",,,,,,,,1961730.0
