stop_name,type,line_name,stop_id,location,identifier,latitude,longitude,match_score,matched_name,matched_stop_id,matched_historical_lines,location_from
Ostbahnhof,tram,1,19610_east,"52.509107635417394, 13.43550619008533",,,,,,,,1961849.0
Breslauerstr. Ecke Andreasstr.,tram,1,19611_east,"52.51112572772843, 13.430544216648766",,,,,,,,1961212.0
U-Bhf. Strausbergerplatz,tram,1,19612_east,"52.51808306742478, 13.432938339097822",,,,,,,,19611228.0
Leninplatz,tram,1,19613_east,"52.5232658,13.4326457",Q65553105,,,,,,,1961698.0
"Alexanderplatz, Memhardstr.",tram,1,19614_east,"52.5233439,13.4110773",Q65227406,,,,,,,196115.0
Rosenthalerplatz,tram,1,19615_east,"52.5301769,13.4016121",Q65093945,,,,,,,1961978.0
Invalidenstr. Ecke Chausseestr.,tram,1,19616_east,"52.5304158,13.3827302",Q65552697,,,,,,,1961553.0
Oranienburger Tor,tram,1,19617_east,"52.5256031,13.3872745",Q65095375,,,,,,,1961838.0
Bhf. Friedrichstr.,tram,1,19618_east,"52.5192805,13.3884107",Q65095382,,,,,,,1961119.0
Am Kupfergraben,tram,1,19619_east,"52.5194208,13.3953839",Q65055027,,,,,,,196143.0
Warschauerstr.,tram,3,196110_east,"52.50502,13.44863",,52.50502,13.44863,100,Warschauerstr.,19671_east,['3'],
Warschauer Brücke,tram,3,196111_east,"52.506746741445006, 13.449684491939852",,,,,,,,19611272.0
Kopernikusstr. Ecke Warschauerstr.,tram,3,196112_east,"52.50502,13.44863",,52.50502,13.44863,90,Warschauerstr.,19671_east,['3'],
Boxhagenerstr. Ecke Holteistr.,tram,3,196113_east,"52.5088235,13.465969",,52.5088235,13.465969,95,Holteistr. Ecke Boxhagenerstr.,19672_east,['3'],
Bhf. Stalinallee,tram,3,196114_east,"52.5153903,13.4540172",Q65706246,,,,,,,1961162.0
Rathaus Lichtenberg,tram,3,196115_east,"52.5156658,13.4788562",Q65948511,,,,,,,1961926.0
Roederplatz,tram,3,196116_east,"52.5266001,13.479068",Q65685373,,,,,,,1961972.0
Landsbergerchaussee Ecke Weißenseerweg,tram,3,196117_east,"52.532258,13.476705",Q65942700,,,,,,,1961680.0
Hohenschönhauserstr.,tram,3,196118_east,"52.5359329,13.4729468",,52.5359329,13.4729468,100,Hohenschönhauserstr.,19675_east,['3'],
Klement-Gottwald-Allee Ecke Indira-Ghandistr.,tram,3,196119_east,"52.55207481375682, 13.465630856253787",,,,,,,,1961612.0
Antonplatz,tram,3,196120_east,"52.5484803,13.4517416",,52.5484803,13.4517416,100,Antonplatz,19677_east,['3'],
Prenzlauer Promenade,tram,3,196121_east,"52.55155537,13.43032253",,52.55155537,13.43032253,100,Prenzlauer Promenade,19678_east,['3'],
Schönhauserallee Ecke Bornholmerstr.,tram,3,196122_east,"52.5537705,13.4138898",Q65076842,,,,,,,19611067.0
Björnsonstr.,tram,3,196123_east,"52.5544232,13.4030585",,52.5544232,13.4030585,100,Björnsonstr.,196710_east,['3'],
Warschauerstr.,tram,4,196124_east,"52.50502,13.44863",Q63490275,,,,,,,19611275.0
Warschauer Brücke,tram,4,196125_east,"52.506746741445006, 13.449684491939852",,,,,,,,19611272.0
Kopernikusstr. Ecke Warschauerstr.,tram,4,196126_east,"52.5105842,13.4526258",Q65950088,,,,,,,1961630.0
Grünbergerstr.,tram,4,196127_east,"52.5122359,13.452609",,52.5122359,13.452609,100,Grünbergerstr.,196715_east,['4'],
Frankfurter Tor/Stalinallee,tram,4,196128_east,"52.5153903,13.4540172",Q65706246,,,,,,,1961357.0
Bersarinplatz,tram,4,196129_east,"52.519215,13.4525257",Q65706258,,,,,,,1961106.0
Leninallee,tram,4,196130_east,"52.5259343,13.4462368",Q65553230,,,,,,,1961696.0
Kniprodestr.,tram,4,196131_east,"52.5325286,13.4406868",Q65707391,,,,,,,1961619.0
Greifswalderstr.,tram,4,196132_east,"52.5364975,13.4334045",,52.5364975,13.4334045,100,Greifswalderstr.,196720_east,['4'],
Prenzlauerallee,tram,4,196133_east,"52.5396522,13.4244789",Q65222180,,,,,,,1961896.0
U-Bhf. Dimitroffstr.,tram,4,196134_east,"52.5401928,13.4113979",Q65088313,,,,,,,19611196.0
Eberswalderstr. Ecke Oderbergerstr.,tram,4,196135_east,"52.54061077,13.40455993",,52.54061077,13.40455993,100,Eberswalderstr. Ecke Oderbergerstr.,196723_east,['4'],
Heinrich-Heinestr.,tram,11,196136_east,"52.51099529411967, 13.416420239383946",,,,,,,,1961497.0
S-Bhf. Jannowitzbrücke,tram,11,196137_east,"52.51478599600389, 13.418056238742702",,,,,,,,19611001.0
"Alexanderplatz, Memhardstr.",tram,11,196138_east,"52.5233439,13.4110773",Q65227406,,,,,,,196115.0
Rosenthalerplatz,tram,11,196139_east,"52.5301769,13.4016121",Q65093945,,,,,,,1961978.0
Brunnenstr. Ecke Invalidenstr.,tram,11,196140_east,"52.5324542,13.3974236",Q65691740,,,,,,,1961217.0
Oranienburger Tor,tram,11,196141_east,"52.5256031,13.3872745",Q65095375,,,,,,,1961838.0
Hannoverschestr.,tram,11,196142_east,"52.52716496126181, 13.387046759579254",,,,,,,,1961467.0
"Klingenberg, Blockdammweg",tram,13,196143_east,"52.4842462,13.5104609",Q66085182,,,,,,,1961613.0
Kraftwerk Klingenberg,tram,13,196144_east,"52.4881374,13.4958685",Q66079524,,,,,,,1961635.0
Karlshorsterstr.,tram,13,196145_east,"52.502334098187674, 13.475466875195085",,,,,,,,1961589.0
Boxhagenerstr. Ecke Holteistr.,tram,13,196146_east,"52.5088235,13.465969",Q65675805,,,,,,,1961533.0
Frankfurter Tor/Stalinallee,tram,13,196147_east,"52.5153903,13.4540172",,52.5153903,13.4540172,90,Frankfurter Tor,196728_east,['13'],
Bersarinplatz,tram,13,196148_east,"52.519215,13.4525257",,52.519215,13.4525257,100,Bersarinplatz,196729_east,['13'],
Leninallee,tram,13,196149_east,"52.5259343,13.4462368",,52.5259343,13.4462368,100,Leninallee,196730_east,['13'],
Kniprodestr.,tram,13,196150_east,"52.5325286,13.4406868",Q65707391,,,,,,,1961619.0
Greifswalderstr.,tram,13,196151_east,"52.5364975,13.4334045",Q65548960,,,,,,,1961425.0
Prenzlauerallee,tram,13,196152_east,"52.5396522,13.4244789",Q65222180,,,,,,,1961896.0
U-Bhf. Dimitroffstr.,tram,13,196153_east,"52.5401928,13.4113979",Q65088313,,,,,,,19611196.0
Bhf. Rosenthal,tram,22,196154_east,"52.598664,13.3726652",Q65364041,,,,,,,1961151.0
Nordendstr.,tram,22,196155_east,"52.588534,13.3882952",,52.588534,13.3882952,100,Nordendstr.,196737_east,['22'],
Kurt-Fischer-Platz,tram,22,196156_east,"52.578668,13.3983016",,52.578668,13.3983016,100,Kurt-Fischer-Platz,196738_east,['22'],
"Pankow, Kirche",tram,22,196157_east,"52.5706452,13.4103115",Q65055066,,,,,,,1961859.0
