stop_name,type,line_name,stop_id,location,identifier,latitude,longitude,match_score,matched_name,matched_stop_id,matched_historical_lines,location_from,neighbourhood,district,east_west,postal_code
Rathaus Steglitz,autobus,A17,1964303_west,"52.45563378,13.32105078",,,,,,,,1964981.0,Steglitz,Steglitz-Zehlendorf,west,12165
Stadtpark,autobus,A17,1964304_west,"52.44890556,13.33882767",,52.44890556,13.33882767,100.0,Stadtpark,1965326_west,['A17'],,Steglitz,Steglitz-Zehlendorf,west,12167
Leonorenstr.,autobus,A17,1964305_west,"52.44442573,13.33891260",,,,,,,,1964705.0,Lankwitz,Steglitz-Zehlendorf,west,12247
Stadion Lichterfelde,autobus,A17,1964306_west,"52.43867923,13.32505044",,52.43867923,13.32505044,100.0,Stadion Lichterfelde,1965328_west,['A17'],,Lichterfelde,Steglitz-Zehlendorf,west,12207
Ostpreußendamm Ecke Wilhelmstr.,autobus,A17,1964307_west,"52.43080143,13.31750364","nan, nan, nan",,,,,,,1964883.0,Lichterfelde,Steglitz-Zehlendorf,west,12207
Morgensternstr. Ecke Wilhelmstr.,autobus,A17,1964308_west,"52.42808959,13.32549116",,,,,,,,1964809.0,Lichterfelde,Steglitz-Zehlendorf,west,12207
Oberhoferplatz,autobus,A17,1964309_west,"52.42410259,13.32817043",,,,,,,,1964847.0,Lichterfelde,Steglitz-Zehlendorf,west,12209
Saaleckplatz,autobus,A17,1964310_west,"52.41629158,13.32394196",,52.41629158,13.32394196,100.0,Saaleckplatz,1965332_west,['A17'],,Lichterfelde,Steglitz-Zehlendorf,west,12209
Saargemünderstr.,autobus,A18,1964311_west,"52.45091808,13.27092249",nan+ nan,,,,,,,19641081.0,Dahlem,Steglitz-Zehlendorf,west,14195
U-Bhf. Oskar-Helene-Heim,autobus,A18,1964312_west,"52.45027901,13.27036199",,,,,,,,19641300.0,Dahlem,Steglitz-Zehlendorf,west,14195
Sophie-Charlotten-Str.,autobus,A18,1964313_west,"52.44594955,13.26778841",,,,,,,,19641166.0,Dahlem,Steglitz-Zehlendorf,west,14169
Scharfestr.,autobus,A18,1964314_west,"52.43826689,13.26228604",,52.43826689,13.26228604,90.0,Scharfestr. Ecke Clayallee,1965336_west,['A18'],,Zehlendorf,Steglitz-Zehlendorf,west,14169
Potsdamerstr. Ecke Berlinerstr.,autobus,A18,1964315_west,"52.43501768,13.26048142",,,,,,,,1964927.0,Zehlendorf,Steglitz-Zehlendorf,west,14169
Mittelstr.,autobus,A18,1964316_west,"52.43473692,13.24926053",,52.43473692,13.24926053,90.0,Mittelstr. Ecke Potsdamerstr.,1965338_west,['A18'],,Zehlendorf,Steglitz-Zehlendorf,west,14163
Wolzogenstr.,autobus,A18,1964317_west,"52.43228424,13.23570972",,52.43228424,13.23570972,90.0,Wolzogenstr. Ecke Potsdamerchaussee,1965339_west,['A18'],,Zehlendorf,Steglitz-Zehlendorf,west,14163
Benschallee,autobus,A18,1964318_west,"52.42959262,13.22400013",,,,,,,,1964102.0,Nikolassee,Steglitz-Zehlendorf,west,14129
Waldfriedhof,autobus,A18,1964319_west,"52.42599573,13.20924605",,52.42599573,13.20924605,100.0,Waldfriedhof,1965341_west,['A18'],,Nikolassee,Steglitz-Zehlendorf,west,14129
Quantzstr.,autobus,A18,1964320_west,"52.42315874,13.20222949",,52.42315874,13.20222949,90.0,Quantzstr. Ecke Potsdamerchaussee,1965342_west,['A18'],,Nikolassee,Steglitz-Zehlendorf,west,14129
Kronprinzessinenweg,autobus,A18,1964321_west,"52.41994047,13.17530095",,,,,,,,1964648.0,Wannsee,Steglitz-Zehlendorf,west,14109
Am Grossen Wannsee,autobus,A18,1964322_west,"52.42049658,13.16719297",,,,,,,,196446.0,Wannsee,Steglitz-Zehlendorf,west,14109
Pfaueninsel-Chaussee,autobus,A18,1964323_west,"52.41883762,13.15303919",,,,,,,,1964914.0,Wannsee,Steglitz-Zehlendorf,west,14109
Rathaus Wannsee,autobus,A18,1964324_west,"52.41844013,13.14887249",,,,,,,,1964984.0,Wannsee,Steglitz-Zehlendorf,west,14109
Stölpchensee,autobus,A18,1964325_west,"52.40943024,13.14381795",,52.40943024,13.14381795,100.0,Stölpchensee,1965347_west,['A18'],,Wannsee,Steglitz-Zehlendorf,west,14109
Kohlhasenbrück,autobus,A18,1964326_west,"52.39938685,13.14140115",,,,,,,,1964625.0,Wannsee,Steglitz-Zehlendorf,west,14109
Roseneck,autobus,A19,1964327_west,"52.47580090,13.28241127",,,,,,,,19641020.0,Schmargendorf,Charlottenburg-Wilmersdorf,west,14199
Hagenplatz,autobus,A19,1964328_west,"52.48338297,13.26581870",,52.48338297,13.2658187,100.0,Hagenplatz,1965350_west,['A19'],,Grunewald,Charlottenburg-Wilmersdorf,west,14193
Erdenerstr.,autobus,A19,1964329_west,"52.49053761,13.27635675",,52.49053761,13.27635675,90.0,Erdenerstr. Ecke Königsallee,1965351_west,['A19'],,Grunewald,Charlottenburg-Wilmersdorf,west,14193
Henriettenplatz,autobus,A19,1964330_west,"52.49701780,13.29033951",,,,,,,,1964485.0,Halensee,Charlottenburg-Wilmersdorf,west,10711
Wilmersdorferstr.,autobus,A19,1964331_west,"52.49996766,13.30698784",,,,,,,,19641407.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10709
Olivaerplatz,autobus,A19,1964332_west,"52.50060276,13.31311062",,,,,,,,1964854.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10707
Joachimstalerstr. Ecke Kurfürstendamm,autobus,A19,1964333_west,"52.50384853,13.33128219",,,,,,,,1964562.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10719
Breitscheidplatz,autobus,A19,1964334_west,"52.50443806,13.33564616",,,,,,,,1964187.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10789
Wittenbergplatz,autobus,A19,1964335_west,"52.50188939,13.34269788",,,,,,,,19641420.0,Schöneberg,Tempelhof-Schöneberg,west,10789
Nollendorfplatz,autobus,A19,1964336_west,"52.49968844,13.35308644",,52.49968844,13.35308644,100.0,Nollendorfplatz,1965358_west,['A19'],,Schöneberg,Tempelhof-Schöneberg,west,10777
Bülowstr. Ecke Potsdamerstr.,autobus,A19,1964337_west,"52.49785436,13.36201088","nan, nan",,,,,,,1964220.0,Schöneberg,Tempelhof-Schöneberg,west,10783
Bautzenerstr. Ecke Yorckstr.,autobus,A19,1964338_west,"52.49266114,13.37093569",,52.49266114,13.37093569,100.0,Bautzenerstr. Ecke Yorckstr.,1965360_west,['A19'],,Schöneberg,Tempelhof-Schöneberg,west,10965
Katzbachstr.,autobus,A19,1964339_west,"52.49158428,13.37672546",,,,,,,,1964595.0,Kreuzberg,Friedrichshain-Kreuzberg,west,10965
Mehringdamm,autobus,A19,1964340_west,"52.49293918,13.38772030",,52.49293918,13.3877203,100.0,Mehringdamm,1965362_west,['A19'],,Kreuzberg,Friedrichshain-Kreuzberg,west,10961
Flughafen,autobus,A19,1964341_west,"52.47096514,13.38564146",,,,,,,,1964332.0,Tempelhof,Tempelhof-Schöneberg,west,12099
Tegelort,autobus,A20,1964342_west,"52.57056042,13.23019256",,52.57056042,13.23019256,90.0,"Tegelort, Almazeile",1965364_west,['A20'],,Konradshöhe,Reinickendorf,west,13505
Gerlindeweg Ecke Friederikestr.,autobus,A20,1964343_west,"52.57564386,13.22896485",,52.57564386,13.22896485,100.0,Gerlindeweg Ecke Friederikestr.,1965365_west,['A20'],,Konradshöhe,Reinickendorf,west,13505
Falkenplatz,autobus,A20,1964344_west,"52.58490938,13.22761993",,52.58490938,13.22761993,100.0,Falkenplatz,1965366_west,['A20'],,Konradshöhe,Reinickendorf,west,13505
Mühlenstr.,autobus,A20,1964345_west,"52.59350029,13.24886269",,,,,,,,1964821.0,Tegel,Reinickendorf,west,13505
Heiligenseestr.,autobus,A20,1964346_west,"52.59796194,13.27509889",,,,,,,,1964475.0,Tegel,Reinickendorf,west,13507
Karolinenstr.,autobus,A20,1964347_west,"52.59678679,13.27666137",,52.59678679,13.27666137,90.0,Karolinenstr. Ecke Hermsdorferdamm,1965369_west,['A20'],,Tegel,Reinickendorf,west,13507
U-Bhf. Tegel,autobus,A20,1964348_west,"52.58950313,13.28363072",,,,,,,,19641313.0,Tegel,Reinickendorf,west,13507
Hatzfeldtallee,autobus,A20,1964349_west,"52.59193118,13.28613645",,52.59193118,13.28613645,90.0,Hatzfeldtallee Ecke Buddestr.,1965371_west,['A20'],,Tegel,Reinickendorf,west,13507
Martin-Luther-Friedhof,autobus,A20,1964350_west,"52.59837048,13.29834314",,52.59837048,13.29834314,89.0,Martin-Luther-Friedhaus,1965372_west,['A20'],,Tegel,Reinickendorf,west,13509
Freie Scholle,autobus,A20,1964351_west,"52.59985154,13.30173616",,52.59985154,13.30173616,100.0,Freie Scholle,1965373_west,['A20'],,Tegel,Reinickendorf,west,13509
Waldhornstr.,autobus,A20,1964352_west,"52.60286060,13.30810524",,52.6028606,13.30810524,90.0,Waldhornstr. Ecke Waidmannslusterdamm,1965374_west,['A20'],,Waidmannslust,Reinickendorf,west,13469
Cyclopstr. Ecke Waidmannslusterdamm,autobus,A20,1964353_west,"52.60700630,13.31976899",,52.6070063,13.31976899,100.0,Cyclopstr. Ecke Waidmannslusterdamm,1965375_west,['A20'],,Waidmannslust,Reinickendorf,west,13469
Oraniendamm Ecke Zabel-Krüger-Damm,autobus,A20,1964354_west,"52.60786095,13.32381017",,,,,,,,1964865.0,Waidmannslust,Reinickendorf,west,13469
Am Vierrutenberg Ecke Zabel-Krüger-Damm,autobus,A20,1964355_west,"52.61351518,13.34383031",,52.61351518,13.34383031,100.0,Am Vierrutenberg Ecke Zabel-Krüger-Damm,1965377_west,['A20'],,Lübars,Reinickendorf,west,13469
"Lübars, Dorfaue",autobus,A20,1964356_west,"52.62036688,13.35560142",,52.62036688,13.35560142,96.0,Lübars Dorfaue,1965378_west,['A20'],,Lübars,Reinickendorf,west,13469
Wentowsteig,autobus,A21,1964357_west,"52.59669616,13.35675334",,52.59669616,13.35675334,90.0,Wilhelmsruherdamm/Wentowsteig,1965379_west,['A21'],,Märkisches Viertel,Reinickendorf,west,13439
Oranienburgerstr. Ecke Wilhelmsruherdamm,autobus,A21,1964358_west,"52.59547232,13.33299542",,52.59547232,13.33299542,100.0,Oranienburgerstr. Ecke Wilhelmsruherdamm,1965380_west,['A21'],,Wittenau,Reinickendorf,west,13437
Alt-Wittenau Ecke Eichborndamm,autobus,A21,1964359_west,"52.59187978,13.32645958",,52.59187978,13.32645958,100.0,Alt-Wittenau Ecke Eichborndamm,1965381_west,['A21'],,Wittenau,Reinickendorf,west,13437
Kienhorststr.,autobus,A21,1964360_west,"52.57465956,13.31439977",,,,,,,,1964600.0,Reinickendorf,Reinickendorf,west,13403
Scharnweberstr.,autobus,A21,1964361_west,"52.56789124,13.31193030",,,,,,,,19641092.0,Reinickendorf,Reinickendorf,west,13405
Kurt-Schumacher-Platz,autobus,A21,1964362_west,"52.56343825,13.32713029",,,,,,,,1964666.0,Reinickendorf,Reinickendorf,west,13405
Kaserne Südtor,autobus,A21,1964363_west,"52.55685970,13.30843424",,52.5568597,13.30843424,100.0,Kaserne Südtor,1965385_west,['A21'],,Tegel,Reinickendorf,west,13405
Heckerdamm,autobus,A21,1964364_west,"52.53962817,13.29504845",,,,,,,,1964466.0,Charlottenburg-Nord,Charlottenburg-Wilmersdorf,west,13627
Olbersstr.,autobus,A21,1964365_west,"52.52929599,13.29633950",,,,,,,,1964853.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10589
Luisenplatz,autobus,A21,1964366_west,"52.52005409,13.29951339",,,,,,,,1964739.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10585
Kantstr.,autobus,A21,1964367_west,"52.50678795,13.30232027",,52.50678795,13.30232027,100.0,Kantstr.,1965389_west,['A21'],,Charlottenburg,Charlottenburg-Wilmersdorf,west,10627
Stuttgarterplatz,autobus,A21,1964368_west,"52.50551611,13.30292330",,,,,,,,19641218.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10627
Amtsgericht Charlottenburg,autobus,A21,1964369_west,"52.50571854,13.29534740",,,,,,,,196464.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,14057
Kurfürstendamm Ecke Joachimsthalerstr.,autobus,A21,1964370_west,"52.50383422,13.33125432",,,,,,,,1964656.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10719
Bhf. Hohenzollerndamm,autobus,A21,1964371_west,"52.48841117,13.30204168",,,,,,,,1964130.0,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10713
U-Bhf. Fehrbellinerplatz,autobus,A21,1964372_west,"52.49039093,13.31417746",,,,,,,,19641281.0,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10707
Wiebestr.,autobus,A24,1964373_west,"52.53119513,13.31906377",,,,,,,,19641387.0,Moabit,Mitte,west,10553
Gotzkowskystr.,autobus,A24,1964374_west,"52.52718721,13.33055093",,,,,,,,1964397.0,Moabit,Mitte,west,10551
Stromstr.,autobus,A24,1964375_west,"52.52631690,13.34314632",,,,,,,,19641213.0,Moabit,Mitte,west,10551
Rathenowerstr.,autobus,A24,1964376_west,"52.52673251,13.35527561",,,,,,,,1964987.0,Moabit,Mitte,west,10559
Alt-Moabit,autobus,A24,1964377_west,"52.52407846,13.35706914",,,,,,,,196432.0,Moabit,Mitte,west,10559
John-Foster-Dulles-Allee,autobus,A24,1964378_west,"52.51708521,13.35460920",,,,,,,,1964568.0,Tiergarten,Mitte,west,10557
Tiergartenstr.,autobus,A24,1964379_west,"52.50960312,13.35132089",,,,,,,,19641262.0,Tiergarten,Mitte,west,10787
Lützowplatz,autobus,A24,1964380_west,"52.50502902,13.35182287",,,,,,,,1964749.0,Tiergarten,Mitte,west,10785
Potsdamerstr. Ecke Schöneberger Ufer,autobus,A24,1964381_west,"52.50581887,13.36824810",,52.50581887,13.3682481,100.0,Potsdamerstr. Ecke Schöneberger Ufer,1965403_west,['A24'],,Tiergarten,Mitte,west,10785
Hafenplatz,autobus,A24,1964382_west,"52.50392084,13.37547988",,,,,,,,1964439.0,Kreuzberg,Friedrichshain-Kreuzberg,west,10963
Askanischerplatz,autobus,A24,1964383_west,"52.50447897,13.38229547",,,,,,,,196476.0,Kreuzberg,Friedrichshain-Kreuzberg,west,10963
U-Bhf. Hallesches Tor,autobus,A24,1964384_west,"52.49791002,13.39130767",,52.49791002,13.39130767,100.0,U-Bhf. Hallesches Tor,1965406_west,['A24'],,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
Alexandrinenstr. Ecke Neuenburgerstr.,autobus,A24,1964385_west,"52.49946450,13.40038294",,52.4994645,13.40038294,100.0,Alexandrinenstr. Ecke Neuenburgerstr.,1965407_west,['A24'],,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
Gneisenaustr. Ecke Zossenerstr.,autobus,A24,1964386_west,"52.49156620,13.39439538",,52.4915662,13.39439538,100.0,Gneisenaustr. Ecke Zossenerstr.,1965408_west,['A24'],,Kreuzberg,Friedrichshain-Kreuzberg,west,10961
Columbiadamm Ecke Friesenstr.,autobus,A24,1964387_west,"52.48396787,13.39436897",,52.48396787,13.39436897,100.0,Columbiadamm Ecke Friesenstr.,1965409_west,['A24'],,Kreuzberg,Friedrichshain-Kreuzberg,west,10965
Flughafen,autobus,A24,1964388_west,"52.48430845,13.38587202",,52.48430845,13.38587202,90.0,Flughafen Tempelhof,1965410_west,['A24'],,Tempelhof,Tempelhof-Schöneberg,west,12101
Unionplatz,autobus,A25,1964389_west,"52.53305940,13.33727881",,,,,,,,19641327.0,Moabit,Mitte,west,10551
Gotzkowskybrücke,autobus,A25,1964390_west,"52.52381238,13.32972912",,,,,,,,1964396.0,Moabit,Mitte,west,10555
Hansaplatz,autobus,A25,1964391_west,"52.51793433,13.34203819",,52.51793433,13.34203819,100.0,Hansaplatz,1965413_west,['A25'],,Hansaviertel,Mitte,west,10557
U-Bhf. Ernst-Reuter-Platz,autobus,A25,1964392_west,"52.51164603,13.32229086",,,,,,,,19641279.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10587
Bhf. Zoo,autobus,A25,1964393_west,"52.50702953,13.33322012",,,,,,,,1964147.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10623
Pariserstr. Ecke Joachimstalerstr.,autobus,A25,1964394_west,"52.49606236,13.33054139",,,,,,,,1964906.0,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10719
Berlinerstr. Ecke Bundesallee,autobus,A25,1964395_west,"52.48735367,13.33100211",,,,,,,,1964111.0,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10715
Bundesplatz,autobus,A25,1964396_west,"52.47867899,13.32860278",,,,,,,,1964209.0,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10715
Kaisereiche,autobus,A25,1964397_west,"52.46896806,13.33261489",,,,,,,,1964577.0,Friedenau,Tempelhof-Schöneberg,west,12161
Grazerplatz,autobus,A25,1964398_west,"52.46731774,13.34764981",,52.46731774,13.34764981,100.0,Grazerplatz,1965422_west,['A25'],,Schöneberg,Tempelhof-Schöneberg,west,12157
Attilaplatz,autobus,A25,1964399_west,"52.45590180,13.37651250",,,,,,,,196477.0,Tempelhof,Tempelhof-Schöneberg,west,12105
Tempelhoferdamm Ecke Ordensmeisterstr.,autobus,A25,1964400_west,"52.45579861,13.38396352",,52.45579861,13.38396352,100.0,Tempelhoferdamm Ecke Ordensmeisterstr.,1965424_west,['A25'],,Tempelhof,Tempelhof-Schöneberg,west,12099
Gottlieb-Dunkel-Str. Ecke Germaniastr.,autobus,A25,1964401_west,"52.46056888,13.41797540",,,,,,,,1964394.0,Tempelhof,Tempelhof-Schöneberg,west,12099
Britzerdamm Ecke Tempelhoferweg,autobus,A25,1964402_west,"52.44889761,13.43620385",,52.44889761,13.43620385,100.0,Britzerdamm Ecke Tempelhoferweg,1965426_west,['A25'],,Britz,Neukölln,west,12347
U-Bhf. Parchimerallee,autobus,A25,1964403_west,"52.44570961,13.44989755",,52.44570961,13.44989755,100.0,U-Bhf. Parchimerallee,1965427_west,['A25'],,Britz,Neukölln,west,12359
Loewenhardtdamm,autobus,A28,1964405_west,"52.48165790,13.37445329",,52.4816579,13.37445329,100.0,Loewenhardtdamm,1965429_west,['A28'],,Tempelhof,Tempelhof-Schöneberg,west,12101
Dudenstr.,autobus,A28,1964406_west,"52.48503402,13.37659343",,52.48503402,13.37659343,90.0,Dudenstr. Ecke Katzbachstr.,1965430_west,['A28'],,Kreuzberg,Friedrichshain-Kreuzberg,west,10965
Kreuzbergstr.,autobus,A28,1964407_west,"52.48940625,13.37669525",,52.48940625,13.37669525,90.0,Kreuzbergstr. Ecke Katzbachstr.,1965431_west,['A28'],,Kreuzberg,Friedrichshain-Kreuzberg,west,10965
Yorckstr.,autobus,A28,1964408_west,"52.49358813,13.38496756",,,,,,,,19641433.0,Kreuzberg,Friedrichshain-Kreuzberg,west,10965
Mehringdamm,autobus,A28,1964409_west,"52.49293918,13.38772030",,,,,,,,1964795.0,Kreuzberg,Friedrichshain-Kreuzberg,west,10961
Zossenerstr.,autobus,A28,1964410_west,"52.49160677,13.39444390",,,,,,,,19641451.0,Kreuzberg,Friedrichshain-Kreuzberg,west,10961
Südstern,autobus,A28,1964411_west,"52.48895865,13.40781380",,52.48895865,13.4078138,100.0,Südstern,1965435_west,['A28'],,Kreuzberg,Friedrichshain-Kreuzberg,west,10961
Urban-Krankenhaus,autobus,A28,1964412_west,"52.49346936,13.40624512",,,,,,,,19641329.0,Kreuzberg,Friedrichshain-Kreuzberg,west,10961
U-Bhf. Prinzenstr.,autobus,A28,1964413_west,"52.49844154,13.40664384",,52.49844154,13.40664384,100.0,U-Bhf. Prinzenstr.,1965437_west,['A28'],,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
U-Bhf Kottbusser Tor,autobus,A28,1964414_west,"52.49905126,13.41835901",,,,,,,,19641274.0,Kreuzberg,Friedrichshain-Kreuzberg,west,10999
Oranienstr.,autobus,A28,1964415_west,"52.50131071,13.41922461",,,,,,,,1964867.0,Kreuzberg,Friedrichshain-Kreuzberg,west,10999
Waldemarstr.,autobus,A28,1964416_west,"52.50326280,13.42063142",,,,,,,,19641345.0,Kreuzberg,Friedrichshain-Kreuzberg,west,10997
Mariannenplatz,autobus,A28,1964417_west,"52.50228674,13.42408623",,52.50228674,13.42408623,100.0,Mariannenplatz,1965440_west,['A28'],,Kreuzberg,Friedrichshain-Kreuzberg,west,10997
Manteuffelstr. Ecke Köpenickerstr.,autobus,A28,1964418_west,"52.50575155,13.43197089",,52.50575155,13.43197089,93.0,Köpenickerstr. Ecke Manteufelstr.,1965441_west,['A28'],,Kreuzberg,Friedrichshain-Kreuzberg,west,10997
U-Bhf. Schlesisches Tor,autobus,A28,1964419_west,"52.50108420,13.44197126",,52.5010842,13.44197126,100.0,U-Bhf. Schlesisches Tor,1965442_west,['A28'],,Kreuzberg,Friedrichshain-Kreuzberg,west,10997
Heckmannufer,autobus,A28,1964420_west,"52.49753811,13.44837791",,52.49753811,13.44837791,90.0,Heckmannufer Ecke Schlesischestr.,1965443_west,['A28'],,Kreuzberg,Friedrichshain-Kreuzberg,west,10997
Roseneck,autobus,A29,1964421_west,"52.47580090,13.28241127",,,,,,,,19641020.0,Schmargendorf,Charlottenburg-Wilmersdorf,west,14199
Berkaerstr.,autobus,A29,1964422_west,"52.48211530,13.28118174",,52.4821153,13.28118174,90.0,Berkaerstr. Ecke Teplitzerstr.,1965445_west,['A29'],,Grunewald,Charlottenburg-Wilmersdorf,west,14193
Bismarckplatz,autobus,A29,1964423_west,"52.49206454,13.28493897",,52.49206454,13.28493897,100.0,Bismarckplatz,1965447_west,['A29'],,Grunewald,Charlottenburg-Wilmersdorf,west,14193
Henriettenplatz,autobus,A29,1964424_west,"52.49701780,13.29033951",,,,,,,,1964485.0,Halensee,Charlottenburg-Wilmersdorf,west,10711
Joachim-Friedrich-Str.,autobus,A29,1964425_west,"52.49796466,13.29627094",,,,,,,,1964559.0,Halensee,Charlottenburg-Wilmersdorf,west,10711
Wilmersdorferstr.,autobus,A29,1964426_west,"52.49996766,13.30698784",,,,,,,,19641407.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10709
Olivaerplatz,autobus,A29,1964427_west,"52.50060276,13.31311062",,,,,,,,1964854.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10707
Uhlandstr.,autobus,A29,1964428_west,"52.49368292,13.32361138",,,,,,,,19641321.0,Wilmersdorf,Charlottenburg-Wilmersdorf,west,10717
Joachimstalerstr.,autobus,A29,1964429_west,"52.50380705,13.33128157",,,,,,,,1964561.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10719
Breitscheidplatz,autobus,A29,1964430_west,"52.50443806,13.33564616",,,,,,,,1964187.0,Charlottenburg,Charlottenburg-Wilmersdorf,west,10789
Wittenbergplatz,autobus,A29,1964431_west,"52.50188939,13.34269788",,,,,,,,19641420.0,Schöneberg,Tempelhof-Schöneberg,west,10789
Lutherstr.,autobus,A29,1964432_west,"52.50104544,13.34692194",,,,,,,,1964742.0,Schöneberg,Tempelhof-Schöneberg,west,10787
Lützowstr.,autobus,A29,1964433_west,"52.50307891,13.36561127",,,,,,,,1964750.0,Tiergarten,Mitte,west,10785
Lützowstr. Ecke Potsdamerstr.,autobus,A29,1964434_west,"52.50309850,13.36569710","nan, nan",,,,,,,1964752.0,Tiergarten,Mitte,west,10785
Askanischerplatz,autobus,A29,1964435_west,"52.50447897,13.38229547",,,,,,,,196476.0,Kreuzberg,Friedrichshain-Kreuzberg,west,10963
U-Bhf. Kochstr.,autobus,A29,1964436_west,"52.50669824,13.39050322",,,,,,,,19641291.0,Kreuzberg,Friedrichshain-Kreuzberg,west,10969
Oranienplatz,autobus,A29,1964437_west,"52.50232371,13.41551013",,,,,,,,1964866.0,Kreuzberg,Friedrichshain-Kreuzberg,west,10999
Machandelweg,autobus,A31,1964438_west,"52.52483520,13.24567178",,,,,,,,1964753.0,Spandau,Spandau,west,13597
U-Bhf. Ruhleben,autobus,A31,1964439_west,"52.52596833,13.24147858",,,,,,,,19641304.0,Spandau,Spandau,west,13597
Friedhof Ruhleben,autobus,A31,1964440_west,"52.52773587,13.23178832",,,,,,,,1964349.0,Spandau,Spandau,west,13597
Kinderheim Ruhleben,autobus,A31,1964441_west,"52.52796709,13.23071328",,,,,,,,1964603.0,Spandau,Spandau,west,13597
Teltowerstr.,autobus,A31,1964442_west,"52.52691808,13.21580707",,,,,,,,19641241.0,Wilhelmstadt,Spandau,west,13597
Grenadierstr.,autobus,A31,1964443_west,"52.53098193,13.20537176",,,,,,,,1964404.0,Spandau,Spandau,west,13597
Stresowplatz,autobus,A31,1964444_west,"52.53362878,13.20678183",,52.53362878,13.20678183,100.0,Stresowplatz,1965468_west,['A31'],,Spandau,Spandau,west,13597
Breitestr. Ecke Charlottenstr.,autobus,A31,1964445_west,"52.53613613,13.20450630",,,,,,,,1964183.0,Spandau,Spandau,west,13597
Rathaus Spandau,autobus,A31,1964446_west,"52.53457836,13.19949094",,,,,,,,1964979.0,Spandau,Spandau,west,13597
Nauenerstr.,autobus,A31,1964447_west,"52.53404430,13.18167584",,,,,,,,1964824.0,Spandau,Spandau,west,13581
Egelpfuhlstr.,autobus,A31,1964448_west,"52.53353984,13.16941693",,,,,,,,1964285.0,Spandau,Spandau,west,13581
Magistratsweg,autobus,A31,1964449_west,"52.53312014,13.15806721",,,,,,,,1964756.0,Staaken,Spandau,west,13581
Spandauerstr.,autobus,A31,1964450_west,"52.53594092,13.15679343",,,,,,,,19641176.0,Staaken,Spandau,west,13581
Hackbuschstr.,autobus,A31,1964451_west,"52.53959925,13.15022902",,52.53959925,13.15022902,90.0,Hackbuschstr. Ecke Torweg,1965473_west,['A31'],,Staaken,Spandau,west,13591
Heidebergplan,autobus,A31,1964452_west,"52.54107413,13.14733873",,52.54107413,13.14733873,100.0,Heidebergplan,1965474_west,['A31'],,Staaken,Spandau,west,13591
Breitenbachplatz,autobus,A32,1964453_west,"52.46721972,13.30947349",,52.46721972,13.30947349,100.0,Breitenbachplatz,1965475_west,['A32'],,Dahlem,Steglitz-Zehlendorf,west,14195
Gritznerstr.,autobus,A32,1964454_west,"52.46432401,13.31648845",,52.46432401,13.31648845,90.0,Gritznerstr. Ecke Schildhornstr.,1965476_west,['A32'],,Steglitz,Steglitz-Zehlendorf,west,12163
Schlossstr. Ecke Albrechtstr.,autobus,A32,1964455_west,"52.45690701,13.32064225",,,,,,,,19641102.0,Steglitz,Steglitz-Zehlendorf,west,12163
Rathaus Steglitz,autobus,A32,1964456_west,"52.45563378,13.32105078",,,,,,,,1964981.0,Steglitz,Steglitz-Zehlendorf,west,12165
Kuhligkshofstr. Ecke Albrechtstr.,autobus,A32,1964457_west,"52.45647464,13.32266025",,52.45647464,13.32266025,100.0,Kuhligkshofstr. Ecke Albrechtstr.,1965479_west,['A32'],,Steglitz,Steglitz-Zehlendorf,west,12165
Sedanstr.,autobus,A32,1964458_west,"52.45143415,13.33535514",,52.45143415,13.33535514,90.0,Sedanstr. Ecke Albrechtstr.,1965480_west,['A32'],,Steglitz,Steglitz-Zehlendorf,west,12169
Stindestr.,autobus,A32,1964459_west,"52.44812942,13.34011389",,52.44812942,13.34011389,90.0,Stindestr. Ecke Albrechtstr.,1965481_west,['A32'],,Steglitz,Steglitz-Zehlendorf,west,12167
Leonorenstr.,autobus,A32,1964460_west,"52.44442573,13.33891260",,,,,,,,1964705.0,Lankwitz,Steglitz-Zehlendorf,west,12247
"Lankwitz, Kirche",autobus,A32,1964461_west,"52.43629187,13.34574539",,,,,,,,1964691.0,Lankwitz,Steglitz-Zehlendorf,west,12247
