stop_order,stop_id,line_id,distance_meters
0,19640_west,19641_west,1346.600899486227
1,19641_west,19641_west,373.6709610833616
2,19642_west,19641_west,850.7065628379187
3,19643_west,19641_west,851.5435319895073
4,19644_west,19641_west,785.004799313718
5,19645_west,19641_west,732.2100502305256
6,19646_west,19641_west,799.061412169054
7,19647_west,19641_west,742.8256561257299
8,19648_west,19641_west,641.4509667903496
9,19649_west,19641_west,519.7334411820076
10,196410_west,19641_west,352.05049087973487
11,196411_west,19641_west,720.1205614682983
12,196412_west,19641_west,709.7952789517283
13,196413_west,19641_west,556.2194067515995
14,196414_west,19641_west,
0,196415_west,19642_west,1080.260378760571
1,196416_west,19642_west,879.381101883183
2,196417_west,19642_west,320.4469637074334
3,196418_west,19642_west,320.4469637074334
4,196419_west,19642_west,331.57979961606435
5,196420_west,19642_west,370.96579547924136
6,196421_west,19642_west,892.0723133011472
7,196422_west,19642_west,1349.777096330806
8,196423_west,19642_west,232.6447640896054
9,196424_west,19642_west,993.8610806558488
10,196425_west,19642_west,2154.366473618294
11,196426_west,19642_west,
0,196427_west,19643_west,557.2678498476246
1,196428_west,19643_west,527.4853082804254
2,196429_west,19643_west,793.8524912938269
3,196430_west,19643_west,907.2166230819186
4,196431_west,19643_west,475.6240579933277
5,196432_west,19643_west,1372.827165541827
6,196433_west,19643_west,1684.306445965532
7,196434_west,19643_west,915.1785129728902
8,196435_west,19643_west,615.1527982662183
9,196436_west,19643_west,513.1576554159694
10,196437_west,19643_west,791.1203251270853
11,196438_west,19643_west,1054.513459545355
12,196439_west,19643_west,2720.8181670092795
13,196440_west,19643_west,
0,196441_west,19644_west,472.7684340138663
1,196442_west,19644_west,552.0701798265102
2,196443_west,19644_west,793.8524912938269
3,196444_west,19644_west,900.8349048051332
4,196445_west,19644_west,482.0636277484231
5,196446_west,19644_west,1372.7277242841683
6,196447_west,19644_west,1717.5251551841375
7,196448_west,19644_west,859.7770230638112
8,196449_west,19644_west,615.1527982662183
9,196450_west,19644_west,513.1576554159694
10,196451_west,19644_west,789.8757336867387
11,196452_west,19644_west,1051.8290990050007
12,196453_west,19644_west,1439.4517174058506
13,196454_west,19644_west,
0,196455_west,19645_west,836.7245968814492
1,196456_west,19645_west,1286.9575884310823
2,196457_west,19645_west,472.7684340138663
3,196458_west,19645_west,798.2213546348988
4,196459_west,19645_west,1162.916624813669
5,196460_west,19645_west,1701.4857330788836
6,196461_west,19645_west,1664.7457562531433
7,196462_west,19645_west,2126.6435634554423
8,196463_west,19645_west,816.0928446500067
9,196464_west,19645_west,308.11945499202125
10,196465_west,19645_west,1536.0092414006149
11,196466_west,19645_west,2720.8181670092795
12,196467_west,19645_west,
0,196468_west,19646_west,1605.949497583311
1,196469_west,19646_west,628.5704973268893
2,196470_west,19646_west,1149.3801576725557
3,196471_west,19646_west,626.7280274511663
4,196472_west,19646_west,902.9133073885121
5,196473_west,19646_west,1169.9252762506321
6,196474_west,19646_west,1669.7361067159948
7,196475_west,19646_west,1465.6499872038733
8,196476_west,19646_west,706.9171819000259
9,196477_west,19646_west,1090.421463099577
10,196478_west,19646_west,673.0858998144463
11,196479_west,19646_west,475.00232628798847
12,196480_west,19646_west,513.1576554159694
13,196481_west,19646_west,1492.3592477151062
14,196482_west,19646_west,1676.5196514640743
15,196483_west,19646_west,
0,196484_west,19647_west,1691.4364049143564
1,196485_west,19647_west,627.4163957304894
2,196486_west,19647_west,1149.3801576725557
3,196487_west,19647_west,626.7280274511663
4,196488_west,19647_west,895.1118815856657
5,196489_west,19647_west,1177.7228042208403
6,196490_west,19647_west,1669.7361067159948
7,196491_west,19647_west,1467.1268786700696
8,196492_west,19647_west,712.0914639286138
9,196493_west,19647_west,1085.3266149641424
10,196494_west,19647_west,678.8298820678011
11,196495_west,19647_west,475.00232628798847
12,196496_west,19647_west,513.1576554159694
13,196497_west,19647_west,1536.7699165564381
14,196498_west,19647_west,1438.7464764660278
15,196499_west,19647_west,
0,1964100_west,19648_west,331.3620899994741
1,1964101_west,19648_west,620.5114209103253
2,1964102_west,19648_west,194.18922337809167
3,1964103_west,19648_west,1437.6280090575535
4,1964104_west,19648_west,1199.9165872515941
5,1964105_west,19648_west,759.3077383794463
6,1964106_west,19648_west,616.9352738570036
7,1964107_west,19648_west,709.7952789517283
8,1964108_west,19648_west,556.2194067515995
9,1964109_west,19648_west,599.3768956064846
10,1964110_west,19648_west,
0,1964111_west,19649_west,1127.4137631047674
1,1964112_west,19649_west,604.658800222524
2,1964113_west,19649_west,907.4623658173634
3,1964114_west,19649_west,893.1802217593913
4,1964115_west,19649_west,1317.1223215607122
5,1964116_west,19649_west,1214.3469386770225
6,1964117_west,19649_west,1289.6223486881743
7,1964118_west,19649_west,1647.4693877108057
8,1964119_west,19649_west,707.1305012588382
9,1964120_west,19649_west,906.896596868954
10,1964121_west,19649_west,675.5575281168138
11,1964122_west,19649_west,277.6942566113523
12,1964123_west,19649_west,924.6546419734618
13,1964124_west,19649_west,1229.483860236246
14,1964125_west,19649_west,
0,1964126_west,196410_west,1735.2611519341838
1,1964127_west,196410_west,1567.4039296733933
2,1964128_west,196410_west,1137.6542522516352
3,1964129_west,196410_west,1351.7289275284631
4,1964130_west,196410_west,1478.0599672995786
