stop_order,stop_id,line_id
0,19640_west,19641_west
1,19641_west,19641_west
2,19642_west,19641_west
3,19643_west,19641_west
4,19644_west,19641_west
5,19645_west,19641_west
6,19646_west,19641_west
7,19647_west,19641_west
8,19648_west,19641_west
9,19649_west,19641_west
10,196410_west,19641_west
11,196411_west,19641_west
12,196412_west,19641_west
13,196413_west,19641_west
14,196414_west,19641_west
0,196415_west,19642_west
1,196416_west,19642_west
2,196417_west,19642_west
3,196418_west,19642_west
4,196419_west,19642_west
5,196420_west,19642_west
6,196421_west,19642_west
7,196422_west,19642_west
8,196423_west,19642_west
9,196424_west,19642_west
10,196425_west,19642_west
11,196426_west,19642_west
0,196427_west,19643_west
1,196428_west,19643_west
2,196429_west,19643_west
3,196430_west,19643_west
4,196431_west,19643_west
5,196432_west,19643_west
6,196433_west,19643_west
7,196434_west,19643_west
8,196435_west,19643_west
9,196436_west,19643_west
10,196437_west,19643_west
11,196438_west,19643_west
12,196439_west,19643_west
13,196440_west,19643_west
0,196441_west,19644_west
1,196442_west,19644_west
2,196443_west,19644_west
3,196444_west,19644_west
4,196445_west,19644_west
5,196446_west,19644_west
6,196447_west,19644_west
7,196448_west,19644_west
8,196449_west,19644_west
9,196450_west,19644_west
10,196451_west,19644_west
11,196452_west,19644_west
12,196453_west,19644_west
13,196454_west,19644_west
0,196455_west,19645_west
1,196456_west,19645_west
2,196457_west,19645_west
3,196458_west,19645_west
4,196459_west,19645_west
5,196460_west,19645_west
6,196461_west,19645_west
7,196462_west,19645_west
8,196463_west,19645_west
9,196464_west,19645_west
10,196465_west,19645_west
11,196466_west,19645_west
12,196467_west,19645_west
0,196468_west,19646_west
1,196469_west,19646_west
2,196470_west,19646_west
3,196471_west,19646_west
4,196472_west,19646_west
5,196473_west,19646_west
6,196474_west,19646_west
7,196475_west,19646_west
8,196476_west,19646_west
9,196477_west,19646_west
10,196478_west,19646_west
11,196479_west,19646_west
12,196480_west,19646_west
13,196481_west,19646_west
14,196482_west,19646_west
15,196483_west,19646_west
0,196484_west,19647_west
1,196485_west,19647_west
2,196486_west,19647_west
3,196487_west,19647_west
4,196488_west,19647_west
5,196489_west,19647_west
6,196490_west,19647_west
7,196491_west,19647_west
8,196492_west,19647_west
9,196493_west,19647_west
10,196494_west,19647_west
11,196495_west,19647_west
12,196496_west,19647_west
13,196497_west,19647_west
14,196498_west,19647_west
15,196499_west,19647_west
0,1964100_west,19648_west
1,1964101_west,19648_west
2,1964102_west,19648_west
3,1964103_west,19648_west
4,1964104_west,19648_west
5,1964105_west,19648_west
6,1964106_west,19648_west
7,1964107_west,19648_west
8,1964108_west,19648_west
9,1964109_west,19648_west
10,1964110_west,19648_west
0,1964111_west,19649_west
1,1964112_west,19649_west
2,1964113_west,19649_west
3,1964114_west,19649_west
4,1964115_west,19649_west
5,1964116_west,19649_west
6,1964117_west,19649_west
7,1964118_west,19649_west
8,1964119_west,19649_west
9,1964120_west,19649_west
10,1964121_west,19649_west
11,1964122_west,19649_west
12,1964123_west,19649_west
13,1964124_west,19649_west
14,1964125_west,19649_west
0,1964126_west,196410_west
1,1964127_west,196410_west
2,1964128_west,196410_west
3,1964129_west,196410_west
4,1964130_west,196410_west
5,1964131_west,196410_west
6,1964132_west,196410_west
7,1964133_west,196410_west
8,1964134_west,196410_west
9,1964135_west,196410_west
10,1964136_west,196410_west
11,1964137_west,196410_west
12,1964138_west,196410_west
13,1964139_west,196410_west
14,1964140_west,196410_west
0,1964141_west,196411_west
1,1964142_west,196411_west
2,1964143_west,196411_west
3,1964144_west,196411_west
4,1964145_west,196411_west
5,1964146_west,196411_west
6,1964147_west,196411_west
7,1964148_west,196411_west
8,1964149_west,196411_west
9,1964150_west,196411_west
10,1964151_west,196411_west
11,1964152_west,196411_west
12,1964153_west,196411_west
13,1964154_west,196411_west
0,1964155_west,196412_west
1,1964156_west,196412_west
2,1964157_west,196412_west
3,1964158_west,196412_west
4,1964159_west,196412_west
5,1964160_west,196412_west
6,1964161_west,196412_west
7,1964162_west,196412_west
8,1964163_west,196412_west
9,1964164_west,196412_west
10,1964165_west,196412_west
11,1964166_west,196412_west
12,1964167_west,196412_west
13,1964168_west,196412_west
14,1964169_west,196412_west
0,1964170_west,196413_west
1,1964171_west,196413_west
2,1964172_west,196413_west
3,1964173_west,196413_west
4,1964174_west,196413_west
5,1964175_west,196413_west
6,1964176_west,196413_west
7,1964177_west,196413_west
8,1964178_west,196413_west
9,1964179_west,196413_west
10,1964180_west,196413_west
11,1964181_west,196413_west
12,1964182_west,196413_west
13,1964183_west,196413_west
14,1964184_west,196413_west
15,1964185_west,196413_west
0,1964186_west,196414_west
1,1964187_west,196414_west
2,1964188_west,196414_west
3,1964189_west,196414_west
4,1964190_west,196414_west
5,1964191_west,196414_west
6,1964192_west,196414_west
7,1964193_west,196414_west
8,1964194_west,196414_west
9,1964195_west,196414_west
10,1964196_west,196414_west
11,1964197_west,196414_west
