,stop_id,stop_name,type,location,in_lines,identifier
32,194632,Baltenplatz,strassenbahn,"52.519215,13.4525257","['65', '4']",Q65706258
33,194633,Baumschulenstrasse,strassenbahn,"52.460884119473235, 13.481278679734508",['95'],nan
34,194634,Baumschulenweg,s-bahn,"52.4675,13.489722","['KBS 100a', 'KBS 100c']",Q324336
35,194635,Bayerischer Platz,strassenbahn,"52.48857550103818, 13.340030405284534",['3'],nan
36,194636,Bayerischer Platz,u-bahn,"52.488333333333,13.340277777778",['B1'],Q668574
37,194637,Bellevue,s-bahn,"52.52,13.348055555556","['KBS 101', 'KBS 100c']",Q374018
38,194638,Bergstrasse,strassenbahn,"52.48084525434906, 13.435357975110138",['6'],nan
39,194639,Bergstrasse,u-bahn,"52.476111111111,13.439166666667",['C'],Q519494
40,194640,Berliner Allee Ecke Lichtenberger strasse,strassenbahn,"52.55200136641885, 13.465720692557477",['8'],nan
41,194641,"Berliner Allee, Antonplatz",strassenbahn,"52.5484803,13.4517416","['72', '60', '8']",Q65548849
42,194642,Berliner Strasse,strassenbahn,"52.5894754993654, 13.283821595924584",['128'],nan
43,194643,Berliner Strasse Ecke Dorfstrasse,strassenbahn,"52.465924102673426, 13.38555668803175",['99'],nan
44,194644,Berliner Strasse Ecke Humboldtstrasse,strassenbahn,"52.569293845351886, 13.329886404982428",['68'],nan
45,194645,Berliner Strasse Ecke Kaiserallee,strassenbahn,"52.487339334357976, 13.3309375952067",['3'],nan
46,194646,Berliner Strasse Ecke Scharnweberstrasse,strassenbahn,"52.56404993147306, 13.327860788039368",['68'],nan
47,194647,Berliner Strasse Ecke Thielallee,bus,"52.44190329932344, 13.282795959916694",['5'],nan
48,194648,Berliner Strasse Ecke Vinetastrasse,strassenbahn,"52.55881651892184, 13.413474468962335","['49', '47']",nan
49,194649,Berliner Strasse Ecke Wilmersdorfer Strasse,strassenbahn,"52.51811270120716, 13.304464937779839",['3'],nan
50,194650,Berlinerstrasse Ecke Seidelstrasse,strassenbahn,"52.576294689156825, 13.294656859060982","['25', '28', '128', '41']",nan
51,194651,Bernau,s-bahn,"52.6763,13.5931",['KBS 103'],Q479789
52,194652,Bernauer Strasse,u-bahn,"52.5375,13.396666666667",['D'],Q689293
53,194653,Bernauer Strasse Ecke Brunnenstrasse,strassenbahn,"52.5382797167537, 13.39603248653666",['4'],nan
54,194654,Betriebsbahnhof Schöneweide,s-bahn,"52.44676,13.52391","['KBS 100a', 'KBS 100c']",Q4526101
55,194655,Beusselstr.,s-bahn,"52.534444444444,13.329166666667",['KBS 100'],Q323219
56,194656,Bhf. Baumschulenweg,strassenbahn,"52.467479828977226, 13.48936207921958","['87', '95']",nan
57,194657,Bhf. Bornholmer Strasse,strassenbahn,"52.5548305,13.3962829",['8'],Q65676177
58,194658,Bhf. Charlottenburg,strassenbahn,"52.50508698198708, 13.303282689162542","['75', '62']",nan
59,194659,Bhf. Friedrichshagen,strassenbahn,"52.457326972958604, 13.625511399091163",['87'],nan
60,194660,Bhf. Friedrichstrasse,u-bahn,"52.520111111111,13.388305555556",['C'],Q3753274
61,194661,Bhf. Grünau,strassenbahn,"52.413493,13.5746802",['86'],Q62470512
62,194662,Bhf. Halensee,strassenbahn,"52.49688327253505, 13.289515124907771",['76'],nan
63,194663,Bhf. Heerstrasse,strassenbahn,"52.50857975740797, 13.258353900023156",['75'],nan
64,194664,Bhf. Hermannstrasse,strassenbahn,"52.4678315178447, 13.431116763350932",['27'],nan
65,194665,Bhf. Jungfernheide,strassenbahn,"52.53103413649224, 13.300559481238167",['55'],nan
66,194666,Bhf. Kaulsdorf,bus,"52.511553392977326, 13.587295035057858",['H'],nan
67,194667,Bhf. Köpenick,strassenbahn,"52.4582153,13.5790435",['83'],Q66370784
68,194668,Bhf. Landsberger Allee,strassenbahn,"52.52856288091548, 13.455758715053463",['69'],nan
69,194669,Bhf. Lansberger Allee,strassenbahn,"52.52854013868831, 13.455680403774341",['64'],nan
70,194670,Bhf. Lichtenberg,strassenbahn,"52.5123603,13.4977547",['69'],Q66013733
71,194671,Bhf. Lichtenberg,u-bahn,"52.5106,13.4964",['E'],Q634247
72,194672,Bhf. Lichtenrade,strassenbahn,"52.38669305818232, 13.39694576786419",['99'],nan
73,194673,Bhf. Mahlsdorf,strassenbahn,"52.51253960592773, 13.612269169915399",['83'],nan
74,194674,Bhf. Mariendorf,strassenbahn,"52.447078310256, 13.361439800164863",['96'],nan
75,194675,Bhf. Neukölln,strassenbahn,"52.469429556071695, 13.441761396090287",['6'],nan
76,194676,Bhf. Nikolassee,bus,"52.43378197004219, 13.193152057415048",['17'],nan
77,194677,Bhf. Pankow-Heinersdorf,strassenbahn,"52.5777355,13.4281593",['24'],Q66195804
78,194678,Bhf. Papestrasse,strassenbahn,"52.474088737380455, 13.363804736501839",['6'],nan
79,194679,Bhf. Prenzlauer Allee,strassenbahn,"52.5448075,13.427408","['72', '73']",Q65219791
80,194680,Bhf. Schöneberg,strassenbahn,"52.479867391229774, 13.352797522353837",['6'],nan
81,194681,Bhf. Schöneweide,strassenbahn,"52.45640818289644, 13.509916574756422",['95'],nan
82,194682,Bhf. Tempelhof,strassenbahn,"52.470773327648985, 13.385638027802058",['99'],nan
83,194683,Bhf. Wannsee,bus,"52.42151302311533, 13.17810256503659",['17'],nan
84,194684,Bhf. Wedding,u-bahn,"52.5425,13.366111",['C'],Q4018733
85,194685,Bhf. Weißensee,strassenbahn,"52.540767536231364, 13.438418814778837",['60'],nan
86,194686,Biesdorf,s-bahn,"52.5131,13.5554",['KBS 101'],Q4892357
87,194687,Biesdorf-Süd,bus,"52.49390691698614, 13.561942550423845",['D'],nan
88,194688,Birkenwerder,s-bahn,"52.6885,13.2888",['KBS 104'],Q2343634
89,194689,Bismarckplatz,strassenbahn,"52.57979168986186, 13.398319596978663","['199', '47', '23']",nan
90,194690,Bismarckstrasse,strassenbahn,"52.580570918026496, 13.401710070736616",['47'],nan
91,194691,Blankenburg,s-bahn,"52.5915,13.4435",['KBS 103'],Q800469
92,194692,Boddinstrasse,u-bahn,"52.48,13.425277777778",['D'],Q819495
93,194693,Borgsdorf,s-bahn,"52.7155,13.2764",['KBS 104'],Q4093486
94,194694,Bornholmer Str.,s-bahn,"52.554287,13.397985","['KBS 104', 'KBS 105', 'KBS 103']",Q32662318
95,194695,Bornholmer Strasse,strassenbahn,"52.5537705,13.4138898",['8'],nan
96,194696,Bornholmer Strasse Ecke Schönhauser Allee,strassenbahn,"52.5537705,13.4138898",['8'],Q65076842
97,194697,Botanischer Garten,s-bahn,"52.44806,13.30722",['KBS 104a'],Q800498
98,194698,Brandenburger Tor,bus,"52.51776764730101, 13.370281416321609",['9'],nan
99,194699,Brandenburgische Strasse,strassenbahn,"52.50008221195205, 13.306978939890724","['3', '62']",nan
100,1946100,Breite Strasse Ecke Berliner Strasse,strassenbahn,"52.57099160012513, 13.40999970857956","['49', '24', '47']",nan
101,1946101,Breitenbachplatz,u-bahn,"52.466388888889,13.308055555556",['A2'],Q571339
102,1946102,"Britz, Rudower Strasse",strassenbahn,"52.44286829705947, 13.45615959331519",['147'],nan
103,1946103,Brunnenstrasse,strassenbahn,"52.5324542,13.3974236","['199', '28', '128', '41', '24', '141']",Q65691740
104,1946104,"Brunnenstrasse, Gesundbrunnen",strassenbahn,"52.54842580988483, 13.388018631243888","['24', '28', '128', '41', '141', '199']",nan
105,1946105,Buch,s-bahn,"52.6359,13.4917",['KBS 103'],Q4892359
106,1946106,Buchholz,strassenbahn,"52.619072064369824, 13.393383358408967","['49', '24']",nan
107,1946107,Buckow,strassenbahn,"52.42355261827082, 13.436838614074265",['27'],nan
108,1946108,"Buckow-Ost, Rudower Strasse",strassenbahn,"52.43428074617617, 13.469028794063673",['147'],nan
109,1946109,Buckower Ch.,s-bahn,"52.4103,13.3829",['KBS 105a'],Q800499
110,1946110,Buckower Chaussee,strassenbahn,"52.43210375221334, 13.435048135233718",['27'],nan
111,1946111,Bulgarische Strasse,strassenbahn,"52.48142358933512, 13.473067363351124",['91'],nan
112,1946112,Buschkrug,strassenbahn,"52.452470895695484, 13.450748195174354",['147'],nan
113,1946113,Börse,s-bahn,"52.5226,13.4022","['KBS 101', 'KBS 100c']",Q689312
114,1946114,Carl-Schurz-Strasse,strassenbahn,"52.53759585854496, 13.203799788543511","['54', '75']",nan
115,1946115,Carolinenstrasse Ecke Conradshöher Chaussee,strassenbahn,"52.597963503369265, 13.275045981437504",['128'],nan
116,1946116,Carstennstrasse,strassenbahn,"52.432751581042794, 13.287050510011854",['77'],nan
117,1946117,Charlottenburg,s-bahn,"52.504722222222,13.303333333333","['KBS 101', 'KBS 100c']",Q111326217
118,1946118,"Charlottenburg, Knie",bus,"52.512535145950686, 13.321796492553819",['9'],nan
119,1946119,"Charlottenburg, Königin-Elisabeht-Strasse",strassenbahn,"52.518592490142176, 13.283070656683321",['62'],nan
120,1946120,Charlottenburger Chaussee,bus,"52.513938592229856, 13.350204275572693",['9'],nan
121,1946121,"Charlottenburger Chaussee, U-Bhf. Ruhleben",strassenbahn,"52.52600471402874, 13.241309892919059",['54'],nan
122,1946122,Chauseestrasse Ecke Blaschkoallee,strassenbahn,"52.452665402462785, 13.438541176798315",['27'],nan
123,1946123,Chausseestrasse,strassenbahn,"52.43937787982445, 13.387599101427494",['99'],nan
124,1946124,Chausseestrasse,strassenbahn,"52.444151379426934, 13.433518263070448",['27'],nan
125,1946125,Chausseestrasse,strassenbahn,"52.52716975261716, 13.387046161831702",['1'],nan
126,1946126,Conradshöher Chaussee,strassenbahn,"52.58905755725733, 13.240889150790816",['28'],nan
127,1946127,Conradshöher Chaussee Ecke Carolinenstrasse,strassenbahn,"52.59789482528517, 13.275115353233018",['28'],nan
128,1946128,Dahlem-Dorf,u-bahn,"52.456944444444,13.289444444444",['A2'],Q668585
129,1946129,Dahlewitz,s-bahn,"52.326389,13.419722",['KBS 105a'],Q5208886
130,1946130,"Dahlwitz, Kol. Waldesruh",bus,"52.478269416919034, 13.62093701953678",['D'],nan
131,1946131,Dammbrücke,strassenbahn,"52.44841874575463, 13.574648976218885","['83', '95']",nan
132,1946132,Danziger Strasse,u-bahn,"52.541666666667, 13.412222222222",['A'],Q571382
133,1946133,Danziger Strasse Ecke Schönhauser Allee,strassenbahn,"52.54104742454958, 13.412165003566182",['4'],nan
134,1946134,Dorfstrasse,strassenbahn,"52.46605116645637, 13.37863626316366",['6'],nan
135,1946135,Dorfstrasse Ecke Berliner Strasse,strassenbahn,"52.46590130350415, 13.38556580514773",['6'],nan
136,1946136,Dorotheenstrasse,strassenbahn,"52.518718761338874, 13.388522669782862",['1'],nan
137,1946137,Dreilinden,s-bahn,"52.40334210617422, 13.175963626814108",['KBS 104a'],Q96473908
138,1946138,Dönhoffplatz,bus,"52.51104121136219, 13.39862526380472",['1'],nan
139,1946139,Dönhoffplatz,strassenbahn,"52.509950568117645, 13.398144081918815","['87', '74']",nan
140,1946140,Eichbornstr.,s-bahn,"52.5776,13.3169",['KBS 105'],Q800500
141,1946141,Eichkamp,s-bahn,"52.4987,13.2702",['KBS 100c'],Q800504
142,1946142,Elbinger Strasse Ecke Lansberger Allee,strassenbahn,"52.5264128560996, 13.447642432361302",['4'],nan
143,1946143,Elbinger Strasse Ecke Prenzelauer Allee,strassenbahn,"52.5396522,13.4244789",['4'],Q65222180
144,1946144,Eldenaer Strasse,strassenbahn,"52.520416962203576, 13.473386263465185",['65'],nan
145,1946145,Erkstrasse,strassenbahn,"52.481710013190636, 13.440170901917053",['6'],nan
146,1946146,Exerzierstrasse,strassenbahn,"52.55374755712111, 13.377246753472674","['28', '128', '41', '141']",nan
147,1946147,Fehrbelliner Platz,strassenbahn,"52.49032472677901, 13.314317300484289","['3', '62']",nan
148,1946148,Fehrbelliner Platz,u-bahn,"52.490277777778,13.314444444444",['A2'],Q663245
149,1946149,Fennstrasse,strassenbahn,"52.54108945864209, 13.368519561996605",['23'],nan
150,1946150,Feuerbachstr.,s-bahn,"52.463611111111,13.332777777778",['KBS 104a'],Q800501
151,1946151,Flughafen,bus,"52.470965141866394, 13.385641462324475",['1'],nan
152,1946152,Forkenbeckplatz,strassenbahn,"52.5201985,13.4585731",['65'],Q66044398
153,1946153,Frankfurter Allee,bus,"52.51348352208039, 13.476830323062508",['1'],nan
154,1946154,Frankfurter Allee,s-bahn,"52.514166666667,13.474722222222",['KBS 100'],Q111250033
155,1946155,Frankfurter Allee,u-bahn,"52.513638888889,13.475694444444",['E'],Q3752007
156,1946156,Frankfurter Allee Ecke Gürtelstrasse,bus,"52.51348326435681, 13.476984666930822",['1'],nan
157,1946157,Frankfurter Allee Ecke Warschauer Strasse,bus,"52.5158293510385, 13.453999993701924",['1'],nan
158,1946158,Franz-Mehring-Strasse,bus,"52.49508128500466, 13.389323838894562",['1'],nan
159,1946159,Franz-Mehring-Strasse,u-bahn,"52.493888888889,13.388333333333",['C'],Q657905
160,1946160,Franz-Mehring-Strasse Ecke Gneisenaustrasse,strassenbahn,"52.49289753565708, 13.387758933826115",['99'],nan
161,1946161,Französische Strasse,u-bahn,"52.514722222222,13.389166666667",['C'],Q571479
162,1946162,Freybrücke,strassenbahn,"52.511784691779035, 13.203183873771536",['75'],nan
163,1946163,Friedenau,s-bahn,"52.47,13.341",['KBS 104a'],Q800471
164,1946164,"Friedenau, Friedrich-Wilhelm-Platz",strassenbahn,"52.471981070085796, 13.328404849316785",['77'],nan
165,1946165,"Friedenau, Rheinstrasse",strassenbahn,"52.465007265543484, 13.32855730681896","['74', '77']",nan
166,1946166,Friedrich-Karl-strasse,strassenbahn,"52.45582815857282, 13.383932790023245",['99'],nan
167,1946167,Friedrichsfelde,u-bahn,"52.506111111111,13.512777777778",['E'],Q429781
168,1946168,Friedrichsfelde Ost,s-bahn,"52.5141,13.5198",['KBS 101'],Q800473
169,1946169,Friedrichstr.,s-bahn,"52.52027777777778,13.386944444444444","['KBS 101', 'KBS 100c', 'KBS 104a']",Q111219456
170,1946170,Friedrichstrasse,strassenbahn,"52.51986268004412, 13.388183618668693",['1'],nan
171,1946171,Frohnau,s-bahn,"52.6325,13.2902",['KBS 104'],Q800472
172,1946172,Fruchtstrasse,bus,"52.5121233087592, 13.438416859495533",['1'],nan
173,1946173,Fürst-Bismarck-Strasse,strassenbahn,"52.52081005309171, 13.372234861490762",['21'],nan
174,1946174,Fürstenwalder Damm,strassenbahn,"52.4498638,13.661534",['87'],Q66361484
175,1946175,Gardepionierplatz,strassenbahn,"52.48915625862438, 13.407771678016932",['3'],nan
176,1946176,Gardepionierplatz,u-bahn,"52.489444444444,13.407777777778",['C'],Q656081
177,1946177,Gartenfeld,s-bahn,"52.54695,13.24882",['KBS 100b'],Q96080469
178,1946178,Germaniastrasse,strassenbahn,"52.46053782557012, 13.418009045149528",['6'],nan
179,1946179,Gesundbrunnen,s-bahn,"52.548611111111,13.389444444444","['KBS 104', 'KBS 105', 'KBS 100', 'KBS 103']",Q111239092
180,1946180,Gesundbrunnen,u-bahn,"52.548611,13.389444",['D'],Q3761416
181,1946181,Giesestrasse,bus,"52.516082749660676, 13.598007724215872",['H'],nan
182,1946182,Gleisdreieck,u-bahn,"52.49952,13.37409",['A'],Q678372
183,1946183,Gneisenausstrasse,strassenbahn,"52.49118173025337, 13.396394305880412",['3'],nan
184,1946184,Gneisenaustrasse,u-bahn,"52.491388888889,13.395555555556",['C'],Q668618
185,1946185,Goebenstrasse,strassenbahn,"52.493927894212824, 13.36386105025039",['3'],nan
186,1946186,Goltzstrasse,strassenbahn,"52.48987556540933, 13.353165536219167",['3'],nan
187,1946187,Gottlieb-Dunkel-Strasse,strassenbahn,"52.46039602352925, 13.418101877605094",['6'],nan
188,1946188,Gotzkowskystrasse,strassenbahn,"52.52567490695968, 13.330198327307098","['3', '55']",nan
189,1946189,Grabbeallee,strassenbahn,"52.57107235599751, 13.39822592061002","['199', '47', '23']",nan
190,1946190,Greifswalder Str.,s-bahn,"52.539722222222,13.439444444444",['KBS 100'],Q439246
191,1946191,Greifswalder Strasse,strassenbahn,"52.5364975,13.4334045",['60'],Q65548960
192,1946192,Greifswalder Strasse Ecke Danziger Strasse,strassenbahn,"52.5364975,13.4334045",['60'],Q65548960
193,1946193,Grenadierstrasse,strassenbahn,"52.53233657156798, 13.20770038531928",['54'],nan
194,1946194,Grenzallee,u-bahn,"52.463333333333,13.443888888889",['C'],Q571836
195,1946195,Griebnitzsee,s-bahn,"52.3944,13.1272",['KBS 101'],Q315133
196,1946196,Großgörschenstr.,s-bahn,"52.4922745,13.3678588",['KBS 104a'],Q21776726
197,1946197,Grunewald,s-bahn,"52.4892,13.2614",['KBS 101'],Q457266
198,1946198,"Grunewald, Hubertusallee",strassenbahn,"52.4896134950935, 13.28467047123755",['75'],nan
199,1946199,Grunewaldstrasse,strassenbahn,"52.489099571674906, 13.344928521367574",['3'],nan
200,1946200,Grunewaldstrasse,strassenbahn,"52.530183742982004, 13.20472327952269",['54'],nan
201,1946201,Grünau,s-bahn,"52.4122,13.5746","['KBS 100a', 'KBS 100c']",Q111307258
202,1946202,Gustav-Adolf-Strasse Ecke Langhansstrasse,strassenbahn,"52.5536867,13.4343757",['8'],Q65922653
203,1946203,Gustav-Adolf-Strasse Ecke Prenzlauer Allee,strassenbahn,"52.551709529197026, 13.430370964345377",['72'],nan
204,1946204,Görlitzer Bahnhof,u-bahn,"52.4992,13.428",['B'],Q597759
205,1946205,Gürtelstrasse Ecke Frankfurter Allee,strassenbahn,"52.5135267127755, 13.477083855609834",['8'],nan
206,1946206,Hackescher Markt,strassenbahn,"52.522700593509725, 13.401605863643521",['1'],Q65094590
207,1946207,Hafenplatz,strassenbahn,"52.542292547760184, 13.206201126048732","['54', '75']",nan
208,1946208,Hagenplatz,strassenbahn,"52.48338876739213, 13.26583142929224",['76'],nan
209,1946209,Hakenfelde,strassenbahn,"52.57886009874865, 13.210057800310379",['75'],nan
210,1946210,Halensee,s-bahn,"52.4961,13.2906",['KBS 100'],Q800476
211,1946211,Halensee,strassenbahn,"52.4968906371703, 13.28953411069346",['75'],nan
212,1946212,Hallesches Tor,bus,"52.49794750808006, 13.391726405887525",['1'],nan
213,1946213,Hallesches Tor,u-bahn,"52.497777777778,13.391111111111","['B', 'C']",Q658302
214,1946214,"Haselhorst, Gartenfelder Strasse",strassenbahn,"52.54415774195884, 13.247126131065503",['55'],nan
215,1946215,Hauptstrasse Ecke Mühlenstrasse,strassenbahn,"52.48181232696976, 13.348271486759423",['74'],nan
216,1946216,Hauptstrasse Ecke Residenzstrasse,strassenbahn,"52.57425115897413, 13.359165566408976",['41'],nan
217,1946217,Heerstr.,s-bahn,"52.5086,13.2586",['KBS 100c'],Q800502
218,1946218,Heerstrasse,strassenbahn,"52.50679898205845, 13.228382146205346",['75'],nan
219,1946219,Heidelberger Platz,u-bahn,"52.479808333333,13.313236111111",['A2'],Q21777872
220,1946220,Heiligensee,s-bahn,"52.6247,13.2292",['KBS 105'],Q800475
221,1946221,Heiligensee,strassenbahn,"52.611249613775165, 13.217475242109284",['128'],nan
222,1946222,Heinersdorf,strassenbahn,"52.5725511,13.4371063",['73'],Q65096052
223,1946223,Hennigsdorf,s-bahn,"52.638,13.2057",['KBS 105'],Q800909
224,1946224,Hermannplatz,strassenbahn,"52.487085572732276, 13.424752445258537",['95'],nan
225,1946225,Hermannplatz,u-bahn,"52.48629,13.42455","['D', 'C']",Q658929
226,1946226,Hermannstr.,s-bahn,"52.4675,13.431111111111","['KBS 100a', 'KBS 100']",Q111263802
227,1946227,Hermannstrasse,strassenbahn,"52.46476232618638, 13.432818109719008",['27'],nan
228,1946228,Hermannstrasse Ecke Leinestrasse,strassenbahn,"52.473415687320596, 13.42814231816192",['27'],nan
229,1946229,Hermsdorf,s-bahn,"52.6178,13.3069",['KBS 104'],Q263189
230,1946230,Herzbergstrasse,strassenbahn,"52.52637,13.499036",['69'],Q65684891
231,1946231,Hindenburgdamm,strassenbahn,"52.44956203989038, 13.315244235516836","['74', '77']",nan
232,1946232,Hindenburgplatz,strassenbahn,"52.516248900919734, 13.376820910193624","['21', '1']",nan
233,1946233,Hohen-Neuendorf,s-bahn,"52.6684,13.287",['KBS 104'],Q4500489
234,1946234,"Hohenschönhausen, Degener Strasse",strassenbahn,"52.54490141528032, 13.494008455722605",['64'],nan
235,1946235,Hohenschönhauser Strasse,strassenbahn,"52.5359329,13.4729468",['64'],Q65553684
236,1946236,Hohenschöpping,s-bahn,"52.67,13.1945",['KBS 105'],Q19274489
237,1946237,Hohenzollerndamm,s-bahn,"52.4885,13.3004",['KBS 100'],Q800503
238,1946238,Hohenzollerndamm,strassenbahn,"52.48810038121649, 13.300864203881337",['62'],nan
239,1946239,Hohenzollernplatz,u-bahn,"52.493888888889,13.325",['A2'],Q571570
240,1946240,Holzmarkstrasse,bus,"52.51470310432635, 13.420502137148215",['1'],nan
241,1946241,Hubertusallee,strassenbahn,"52.49393097226469, 13.285088023116971",['76'],nan
242,1946242,Hultschiner Damm Ecke Alt-Mahlsdorf,strassenbahn,"52.504869219031704, 13.61340287328306",['83'],nan
243,1946243,Humboldthain,s-bahn,"52.5451,13.3796","['KBS 104', 'KBS 105', 'KBS 103']",Q481276
244,1946244,Humboldtstrasse,strassenbahn,"52.57114181127418, 13.33691826709435",['41'],nan
245,1946245,Humboldtstrasse Ecke Berliner Strasse,strassenbahn,"52.56934226500555, 13.329932575290279",['41'],nan
246,1946246,Händelplatz,strassenbahn,"52.450279094879285, 13.315466784727654",['77'],nan
247,1946247,Hönow,bus,"52.54667360464534, 13.637391352821227",['H'],nan
248,1946248,Hönower Strasse,bus,"52.53004028967899, 13.626841841614464",['H'],nan
249,1946249,Innsbrucker Platz,s-bahn,"52.4786,13.3439",['KBS 100'],Q111263876
250,1946250,Innsbrucker Platz,strassenbahn,"52.47851767561872, 13.344017066649423",['74'],nan
251,1946251,Innsbrucker Platz,u-bahn,"52.4786,13.3439",['B1'],Q10275871
252,1946252,Invalidenstrasse,strassenbahn,"52.5324542,13.3974236",['1'],Q65691740
253,1946253,Iranische Strasse Ecke Reinickendorfer Strasse,strassenbahn,"52.55505275926564, 13.365961269070542","['28', '128']",nan
254,1946254,Jannowitzbrücke,s-bahn,"52.514822222222,13.41795","['KBS 101', 'KBS 100c']",Q27955427
255,1946255,Jannowitzbrücke,strassenbahn,"52.515457420985356, 13.418089138640552",['82'],nan
256,1946256,Jannowitzbrücke,u-bahn,"52.515656,13.418185",['D'],Q27955418
257,1946257,Jerusalemer Strasse,bus,"52.50710477957293, 13.398277044768834",['1'],nan
258,1946258,Joachimstaler Strasse,strassenbahn,"52.506165255073356, 13.332370644735395",['76'],nan
259,1946259,Joachimstaler Strasse Ecke Kurfürstendamm,strassenbahn,"52.50381697461937, 13.33130084073772",['77'],nan
260,1946260,Johannisthal,strassenbahn,"52.44125939829667, 13.500336959618494",['91'],nan
261,1946261,Jostystrasse,strassenbahn,"52.5260897953295, 13.417583280684354",['60'],nan
262,1946262,Jungfernheide,s-bahn,"52.53035,13.299433333333","['KBS 100b', 'KBS 100']",Q110977325
263,1946263,Kaiserallee Ecke Berliner Strasse,strassenbahn,"52.487334054837376, 13.331062759957598",['77'],nan
264,1946264,Kaiserallee Ecke Spichernstrasse,strassenbahn,"52.4959470039677, 13.330862745431165",['77'],nan
265,1946265,Kaiserdamm,strassenbahn,"52.50999107107441, 13.281861072383021",['75'],nan
266,1946266,Kaiserdamm,u-bahn,"52.51,13.2822",['A1'],Q656409
267,1946267,Kaiserin-Augusta-Allee Ecke Tauroggener Strasse,strassenbahn,"52.52584246725217, 13.301966640315474",['3'],nan
268,1946268,Kaiserin-Augusta-Allee Ecke Wiebestrasse,strassenbahn,"52.52580545289568, 13.317995895056958",['55'],nan
269,1946269,Kantstrasse,strassenbahn,"52.5066581876951, 13.306688471208883","['75', '77', '62']",nan
270,1946270,"Karlshorst, Treskowallee",strassenbahn,"52.47857308487424, 13.524470348260262",['69'],nan
271,1946271,Karlshorster Chaussee,strassenbahn,"52.47736457956281, 13.523845173794296",['69'],nan
272,1946272,Karow,s-bahn,"52.615,13.4692",['KBS 103'],Q111324168
273,1946273,Kaulsdorf,s-bahn,"52.5121,13.5904",['KBS 101'],Q800478
274,1946274,"Kaulsdorf-Süd, Zimmermannstrasse",bus,"52.48662646660428, 13.560368748996797",['D'],nan
275,1946275,Kirschallee,strassenbahn,"52.60258075932391, 13.238750616951076",['128'],nan
