stop_order,stop_id,line_id,distance_meters
0,19640_east,19641_east,1011.2608798657158
1,19641_east,19641_east,575.6224671060139
2,19642_east,19641_east,1456.6842280430742
3,19643_east,19641_east,991.8872126767305
4,19644_east,19641_east,1275.2938605646461
5,19645_east,19641_east,616.0777014132343
6,19646_east,19641_east,174.04730823208095
7,19647_east,19641_east,
0,19648_east,19642_east,797.5806554328698
1,19649_east,19642_east,646.3136419424153
2,196410_east,19642_east,
0,196411_east,19643_east,476.1595116310553
1,196412_east,19643_east,922.3774983041993
2,196413_east,19643_east,948.4417016537473
3,196414_east,19643_east,1424.983765755102
4,196415_east,19643_east,1115.354469249847
5,196416_east,19643_east,964.6300556634683
6,196417_east,19643_east,894.9177754508081
7,196418_east,19643_east,1018.8337316711123
8,196419_east,19643_east,1485.441782351224
9,196420_east,19643_east,1135.9990449615088
10,196421_east,19643_east,734.5788192004492
11,196422_east,19643_east,
0,196423_east,19644_east,655.5219807555746
1,196424_east,19644_east,362.8302661146504
2,196425_east,19644_east,436.3314773761126
3,196426_east,19644_east,858.3027402224645
4,196427_east,19644_east,822.3349297930378
5,196428_east,19644_east,660.1881252983035
6,196429_east,19644_east,696.9579387407435
7,196430_east,19644_east,885.1495968873576
8,196431_east,19644_east,339.0701900944745
9,196432_east,19644_east,
0,196433_east,19645_east,435.15950690944845
1,196434_east,19645_east,1060.4528493596279
2,196435_east,19645_east,991.8872126767305
3,196436_east,19645_east,379.3261708831901
4,196437_east,19645_east,1023.7278927342999
5,196438_east,19645_east,705.9913824307245
6,196439_east,19645_east,471.2466625999281
7,196440_east,19645_east,
0,196441_east,19646_east,795.0429236702685
1,196442_east,19646_east,2093.8411994256
2,196443_east,19646_east,964.708740762426
3,196444_east,19646_east,1087.7484575959916
4,196445_east,19646_east,436.3314773761126
5,196446_east,19646_east,858.3027402224645
6,196447_east,19646_east,758.3597086514313
7,196448_east,19646_east,730.3088379602982
8,196449_east,19646_east,696.9579387407435
9,196450_east,19646_east,885.1495968873576
10,196451_east,19646_east,463.95962279448173
11,196452_east,19646_east,
0,196453_east,19647_east,1236.3896825741392
1,196454_east,19647_east,1286.3716677630011
2,196455_east,19647_east,1203.9123787108456
3,196456_east,19647_east,363.59391841139086
4,196457_east,19647_east,885.6524989956052
5,196458_east,19647_east,1138.5270636163884
6,196459_east,19647_east,1028.310335717693
7,196460_east,19647_east,1293.280529595575
8,196461_east,19647_east,991.8872126767305
9,196462_east,19647_east,1060.4528493596279
10,196463_east,19647_east,
0,196464_east,19648_east,595.3387103929425
1,196465_east,19648_east,1025.25169258668
2,196466_east,19648_east,464.5817563357529
3,196467_east,19648_east,1203.9123787108456
4,196468_east,19648_east,363.59391841139086
5,196469_east,19648_east,885.6524989956052
6,196470_east,19648_east,1138.5270636163884
7,196471_east,19648_east,1028.310335717693
8,196472_east,19648_east,1275.9481087827214
9,196473_east,19648_east,1023.7278927342999
10,196474_east,19648_east,705.9913824307245
11,196475_east,19648_east,471.2466625999281
12,196476_east,19648_east,
0,196477_east,19649_east,612.6622163068084
1,196478_east,19649_east,
0,196479_east,196410_east,3668.6619929129924
1,196480_east,196410_east,1634.448796206453
2,196481_east,196410_east,482.4250249297533
3,196482_east,196410_east,1407.3138846391823
4,196483_east,196410_east,363.59391841139086
5,196484_east,196410_east,885.6524989956052
6,196485_east,196410_east,650.4558805447274
7,196486_east,196410_east,489.8203288667311
8,196487_east,196410_east,1028.310335717693
9,196488_east,196410_east,1293.280529595575
10,196489_east,196410_east,768.4938185244022
11,196490_east,196410_east,
0,196491_east,196411_east,62.234457003976516
1,196492_east,196411_east,384.33254315731295
2,196493_east,196411_east,854.5718770922708
3,196494_east,196411_east,1821.6860737195434
4,196495_east,196411_east,1045.3047280602882
5,196496_east,196411_east,1041.4848409587153
6,196497_east,196411_east,1069.0672976286655
7,196498_east,196411_east,1456.6842280430742
8,196499_east,196411_east,643.6471597493882
9,1964100_east,196411_east,
0,1964101_east,196412_east,388.3367835632716
1,1964102_east,196412_east,851.7485091629421
2,1964103_east,196412_east,1824.3931878159722
3,1964104_east,196412_east,1045.3047280602882
4,1964105_east,196412_east,1041.4848409587153
5,1964106_east,196412_east,1069.0672976286655
6,1964107_east,196412_east,1097.3062284334237
7,1964108_east,196412_east,818.8823131150027
8,1964109_east,196412_east,969.0445890995425
9,1964110_east,196412_east,481.3574374295545
10,1964111_east,196412_east,
0,1964112_east,196413_east,1816.1153741056091
1,1964113_east,196413_east,899.5907197278511
2,1964114_east,196413_east,2294.0029590324457
3,1964115_east,196413_east,1271.9479101458073
4,1964116_east,196413_east,1196.1125787904953
5,1964117_east,196413_east,710.1569195175604
6,1964118_east,196413_east,1422.0987849938865
7,1964119_east,196413_east,926.2361328734613
8,1964120_east,196413_east,636.5087166673788
9,1964121_east,196413_east,1348.7169345603402
10,1964122_east,196413_east,1262.658622359512
11,1964123_east,196413_east,1041.4848409587153
12,1964124_east,196413_east,1069.0672976286655
13,1964125_east,196413_east,1456.6842280430742
14,1964126_east,196413_east,574.916907719296
15,1964127_east,196413_east,1053.634288546162
16,1964128_east,196413_east,1370.5807008703964
17,1964129_east,196413_east,
0,1964130_east,196414_east,1816.1153741056091
1,1964131_east,196414_east,899.5907197278511
2,1964132_east,196414_east,2294.0029590324457
3,1964133_east,196414_east,1271.9479101458073
4,1964134_east,196414_east,1196.1125787904953
5,1964135_east,196414_east,710.1569195175604
6,1964136_east,196414_east,0.0
7,1964137_east,196414_east,1422.0987849938865
8,1964138_east,196414_east,926.2361328734613
9,1964139_east,196414_east,636.5087166673788
10,1964140_east,196414_east,1348.7169345603402
11,1964141_east,196414_east,1262.658622359512
12,1964142_east,196414_east,1041.4848409587153
13,1964143_east,196414_east,822.1486568873868
14,1964144_east,196414_east,
0,1964145_east,196415_east,563.0591199070154
1,1964146_east,196415_east,1310.0991714721274
2,1964147_east,196415_east,1243.1461206381327
3,1964148_east,196415_east,304.57924628612534
4,1964149_east,196415_east,1020.6845130758277
5,1964150_east,196415_east,1485.441782351224
6,1964151_east,196415_east,651.7638681891619
7,1964152_east,196415_east,1220.1154139057987
8,1964153_east,196415_east,1275.9481087827214
9,1964154_east,196415_east,1023.7278927342999
10,1964155_east,196415_east,705.9913824307245
11,1964156_east,196415_east,471.2466625999281
12,1964157_east,196415_east,
0,1964158_east,196416_east,445.3499776310344
1,1964159_east,196416_east,1182.7484969104537
2,1964160_east,196416_east,837.3157548445408
3,1964161_east,196416_east,746.6325285289738
4,1964162_east,196416_east,2453.383469430881
5,1964163_east,196416_east,2071.6953292710073
6,1964164_east,196416_east,2683.0897545656835
7,1964165_east,196416_east,3637.7018630975786
8,1964166_east,196416_east,497.0047824195629
9,1964167_east,196416_east,
0,1964168_east,196417_east,388.94198506282004
1,1964169_east,196417_east,595.6249182875581
2,1964170_east,196417_east,1020.6845130758277
3,1964171_east,196417_east,1485.441782351224
4,1964172_east,196417_east,774.4175476795076
5,1964173_east,196417_east,659.2323607824349
6,1964174_east,196417_east,1276.548753416358
7,1964175_east,196417_east,706.0031910531724
8,1964176_east,196417_east,736.6348266750817
9,1964177_east,196417_east,683.5585738265066
10,1964178_east,196417_east,889.674065844261
11,1964179_east,196417_east,440.0284171443427
12,1964180_east,196417_east,
0,1964181_east,196418_east,388.94198506282004
1,1964182_east,196418_east,595.6249182875581
2,1964183_east,196418_east,1020.6845130758277
3,1964184_east,196418_east,1251.330840065424
4,1964185_east,196418_east,1695.7524050484335
5,1964186_east,196418_east,1019.1786919167037
6,1964187_east,196418_east,736.6348266750817
7,1964188_east,196418_east,683.5585738265066
8,1964189_east,196418_east,1407.6961075275224
9,1964190_east,196418_east,
