,stop_name,line_count,type,in_lines
1386,Humboldthain,3,s-bahn,"['KBS 105', 'KBS 104', 'KBS 106']"
1387,Nordbahnhof,6,strassenbahn,['46']
1388,Nordbahnhof,6,u-bahn,['C I']
1389,Nordbahnhof,6,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
1390,Oranienburger Str.,4,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
1391,Friedrichstr.,7,s-bahn,"['KBS 105', 'KBS 105b', 'KBS 106', 'KBS 101', 'KBS 104', 'KBS 103', 'KBS 102']"
1392,Unter den Linden,4,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
1393,Potsdamer Platz,5,u-bahn,['A I']
1394,Potsdamer Platz,5,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
1395,Anhalter Bahnhof,5,strassenbahn,['88']
1396,Anhalter Bahnhof,5,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
1397,Großgörschenstr.,1,s-bahn,['KBS 104']
1398,Schöneberg,3,s-bahn,"['KBS 100a', 'KBS 104', 'KBS 100']"
1399,Friedenau,1,s-bahn,['KBS 104']
1400,Feuerbachstr.,1,s-bahn,['KBS 104']
1401,Steglitz,1,s-bahn,['KBS 104']
1402,Botanischer Garten,1,s-bahn,['KBS 104']
1403,Lichterfelde West,1,s-bahn,['KBS 104']
1404,Sundgauer Str.,1,s-bahn,['KBS 104']
1405,Zehlendorf,2,s-bahn,"['KBS 104', 'KBS 104a']"
1406,Zehlendorf West,1,s-bahn,['KBS 104']
1407,Schlachtensee,1,s-bahn,['KBS 104']
1408,Nikolassee,2,s-bahn,"['KBS 104', 'KBS 102']"
1409,Wannsee,3,s-bahn,"['KBS 104', 'KBS 102']"
1410,Wannsee,3,Fähre,['Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)']
1411,Zehlendorf,2,s-bahn,"['KBS 104', 'KBS 104a']"
1412,Düppel,1,s-bahn,['KBS 104a']
1413,Velten (Mark),1,s-bahn,['KBS 105']
1414,Hohenschöpping,1,s-bahn,['KBS 105']
1415,Hennigsdorf (Kr Oberhavel),1,s-bahn,['KBS 105']
1416,Heiligensee,1,s-bahn,['KBS 105']
1417,Schulzendorf (b Tegel),1,s-bahn,['KBS 105']
1418,Tegel,1,s-bahn,['KBS 105']
1419,Eichbornstr.,1,s-bahn,['KBS 105']
1420,Wittenau (Kremmener Bahn),1,s-bahn,['KBS 105']
1421,Reinickendorf,1,s-bahn,['KBS 105']
1422,Schönholz,2,s-bahn,"['KBS 105', 'KBS 104']"
1423,Wollankstr.,2,s-bahn,"['KBS 105', 'KBS 104']"
1424,Bornholmer Str.,3,s-bahn,"['KBS 105', 'KBS 104', 'KBS 106']"
1425,Gesundbrunnen,6,u-bahn,['D']
1426,Gesundbrunnen,6,s-bahn,"['KBS 105', 'KBS 104', 'KBS 106', 'KBS 100']"
1427,Humboldthain,3,s-bahn,"['KBS 105', 'KBS 104', 'KBS 106']"
1428,Nordbahnhof,6,strassenbahn,['46']
1429,Nordbahnhof,6,u-bahn,['C I']
1430,Nordbahnhof,6,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
1431,Oranienburger Str.,4,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
1432,Friedrichstr.,7,s-bahn,"['KBS 105', 'KBS 105b', 'KBS 106', 'KBS 101', 'KBS 104', 'KBS 103', 'KBS 102']"
1433,Unter den Linden,4,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
1434,Potsdamer Platz,5,u-bahn,['A I']
1435,Potsdamer Platz,5,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
1436,Anhalter Bahnhof,5,strassenbahn,['88']
1437,Anhalter Bahnhof,5,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
1438,Nordbahnhof,6,strassenbahn,['46']
1439,Nordbahnhof,6,u-bahn,['C I']
1440,Nordbahnhof,6,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
1441,Oranienburger Str.,4,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
1442,Friedrichstr.,7,s-bahn,"['KBS 105', 'KBS 105b', 'KBS 106', 'KBS 101', 'KBS 104', 'KBS 103', 'KBS 102']"
1443,Unter den Linden,4,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
1444,Potsdamer Platz,5,u-bahn,['A I']
1445,Potsdamer Platz,5,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
1446,Anhalter Bahnhof,5,strassenbahn,['88']
1447,Anhalter Bahnhof,5,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
1448,Yorckstr.,2,s-bahn,"['KBS 106', 'KBS 105b']"
1449,Papestr.,4,s-bahn,"['KBS 100a', 'KBS 106', 'KBS 105b', 'KBS 100']"
1450,Priesterweg,2,s-bahn,"['KBS 106', 'KBS 105b']"
1451,Mariendorf,1,s-bahn,['KBS 105b']
1452,Marienfelde,1,s-bahn,['KBS 105b']
1453,Buckower Ch.,1,s-bahn,['KBS 105b']
1454,Lichtenrade,1,s-bahn,['KBS 105b']
1455,Mahlow,1,s-bahn,['KBS 105b']
1456,Blankenfelde (Kr. Teltow),1,s-bahn,['KBS 105b']
1457,Dahlewitz,1,s-bahn,['KBS 105b']
1458,Rangsdorf,1,s-bahn,['KBS 105b']
1459,Bernau (b Bln),1,s-bahn,['KBS 106']
1460,Zepernick (Kr Niederbarnim),1,s-bahn,['KBS 106']
1461,Röntgental,1,s-bahn,['KBS 106']
1462,Buch,1,s-bahn,['KBS 106']
1463,Karow,1,s-bahn,['KBS 106']
1464,Blankenburg,1,s-bahn,['KBS 106']
1465,Pankow-Heinersdorf,1,s-bahn,['KBS 106']
1466,Pankow-Schönhausen,1,s-bahn,['KBS 106']
1467,Bornholmer Str.,3,s-bahn,"['KBS 105', 'KBS 104', 'KBS 106']"
1468,Gesundbrunnen,6,u-bahn,['D']
1469,Gesundbrunnen,6,s-bahn,"['KBS 105', 'KBS 104', 'KBS 106', 'KBS 100']"
1470,Humboldthain,3,s-bahn,"['KBS 105', 'KBS 104', 'KBS 106']"
1471,Nordbahnhof,6,strassenbahn,['46']
1472,Nordbahnhof,6,u-bahn,['C I']
1473,Nordbahnhof,6,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
1474,Oranienburger Str.,4,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
1475,Friedrichstr.,7,s-bahn,"['KBS 105', 'KBS 105b', 'KBS 106', 'KBS 101', 'KBS 104', 'KBS 103', 'KBS 102']"
1476,Unter den Linden,4,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
1477,Potsdamer Platz,5,u-bahn,['A I']
1478,Potsdamer Platz,5,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
1479,Anhalter Bahnhof,5,strassenbahn,['88']
1480,Anhalter Bahnhof,5,s-bahn,"['KBS 105', 'KBS 104', 'KBS 105b', 'KBS 106']"
1481,Yorckstr.,2,s-bahn,"['KBS 106', 'KBS 105b']"
1482,Papestr.,4,s-bahn,"['KBS 100a', 'KBS 106', 'KBS 105b', 'KBS 100']"
1483,Priesterweg,2,s-bahn,"['KBS 106', 'KBS 105b']"
1484,Südende,1,s-bahn,['KBS 106']
1485,Lankwitz,1,s-bahn,['KBS 106']
1486,Lichterfelde Ost,1,s-bahn,['KBS 106']
1487,Lichterfelde Süd,1,s-bahn,['KBS 106']
1488,Teltow,1,s-bahn,['KBS 106']
1489,Kladow,1,Fähre,['Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)']
1490,Wannsee,3,s-bahn,"['KBS 104', 'KBS 102']"
1491,Wannsee,3,Fähre,['Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt)']
