,stop_name,line_count,type,in_lines
255,Uhlenhorst,3,strassenbahn,"['82', '86', '83']"
256,Mahlsdorf-Süd,1,strassenbahn,['83']
257,Bürgerwäldchen,1,strassenbahn,['83']
258,Rahnsdorfer Strasse,1,strassenbahn,['83']
259,S-Bhf. Mahlsdorf,4,strassenbahn,['83']
260,S-Bhf. Mahlsdorf,4,bus,"['A44', 'A44E']"
261,S-Bhf. Köpenick,5,strassenbahn,"['82', '86', '83', '83E']"
262,S-Bhf. Köpenick,5,bus,['A27']
263,Lindenstrasse Ecke Bahnhofstrasse,3,strassenbahn,"['86', '83', '83E']"
264,Strab. Bhf. Köpenick,3,strassenbahn,"['83', '83E', '85']"
265,RFT-Werk,3,strassenbahn,"['83', '83E', '85']"
266,VEB Schiffswerft,3,strassenbahn,"['83', '83E', '85']"
267,Wendenschloß,2,strassenbahn,"['83E', '85']"
268,Am Falkenberg,1,strassenbahn,['84']
269,"Altglienicke, Kirche",1,strassenbahn,['84']
270,"Altglienicke, Kirche",1,bus,['A23']
271,Benzolwerk,1,strassenbahn,['84']
272,S-Bhf. Adlershof,1,strassenbahn,['84']
273,S-Bhf. Spindlersfeld,1,strassenbahn,['84']
274,Schloßplatz,3,strassenbahn,"['84', '86']"
275,Schloßplatz,3,bus,['A27']
276,Bahnhofstrasse Ecke Lindenstrasse,3,strassenbahn,"['84', '87']"
277,Bahnhofstrasse Ecke Lindenstrasse,3,bus,['A27']
278,Seelenbinderstrasse Ecke Bahnhofstrasse,2,strassenbahn,"['84', '87']"
279,Hirschgarten,3,strassenbahn,"['84', '87']"
280,Hirschgarten,3,s-bahn,['KBS 102']
281,S-Bhf. Friedrichshagen,2,strassenbahn,"['84', '87']"
282,"Bölschestrasse, Brauerei",2,strassenbahn,"['84', '87']"
283,"Friedrichshagen, Wasserwerk",1,strassenbahn,['84']
284,Wendenschloß,2,strassenbahn,"['83E', '85']"
285,VEB Schiffswerft,3,strassenbahn,"['83', '83E', '85']"
286,RFT-Werk,3,strassenbahn,"['83', '83E', '85']"
287,Strab. Bhf. Köpenick,3,strassenbahn,"['83', '83E', '85']"
288,Lindenstrasse Ecke Hegelschule,2,strassenbahn,"['95', '85']"
289,Pionierpark,4,strassenbahn,"['82', '95', '87', '85']"
290,Edisonstrasse,2,strassenbahn,"['95', '85']"
291,Brückenstrasse,1,strassenbahn,['85']
292,Bhf. Schöneweide,10,strassenbahn,"['87', '95', '92', '69', '69E', '85']"
293,Bhf. Schöneweide,10,bus,"['A48', 'A47', 'A26']"
294,"Johannisthal, Haeckelstrasse",3,strassenbahn,"['69', '69E', '85']"
295,Alt-Schmöckwitz,1,strassenbahn,['86']
296,Waldidyll,1,strassenbahn,['86']
297,Karolinenhof Mitte,1,strassenbahn,['86']
298,Richtershorn,1,strassenbahn,['86']
299,S-Bhf. Grünau,3,strassenbahn,['86']
300,S-Bhf. Grünau,3,bus,"['A36', 'AD/38']"
301,Chemische Fabrik,1,strassenbahn,['86']
302,Jachtwerft,1,strassenbahn,['86']
303,Schloßplatz,3,strassenbahn,"['84', '86']"
304,Schloßplatz,3,bus,['A27']
305,Lindenstrasse Ecke Bahnhofstrasse,3,strassenbahn,"['86', '83', '83E']"
306,S-Bhf. Köpenick,5,strassenbahn,"['82', '86', '83', '83E']"
307,S-Bhf. Köpenick,5,bus,['A27']
308,Uhlenhorst,3,strassenbahn,"['82', '86', '83']"
309,"Mahlsdorf-Süd, Hubertus",2,strassenbahn,"['82', '86']"
310,Rahnsdorf,2,strassenbahn,['87']
311,Rahnsdorf,2,s-bahn,['KBS 102']
312,Wasserwerk,1,strassenbahn,['87']
313,S-Bhf. Friedrichshagen,2,strassenbahn,"['84', '87']"
314,"Bölschestrasse, Brauerei",2,strassenbahn,"['84', '87']"
315,Hirschgarten,3,strassenbahn,"['84', '87']"
316,Hirschgarten,3,s-bahn,['KBS 102']
317,Seelenbinderstrasse Ecke Bahnhofstrasse,2,strassenbahn,"['84', '87']"
318,Bahnhofstrasse Ecke Lindenstrasse,3,strassenbahn,"['84', '87']"
319,Bahnhofstrasse Ecke Lindenstrasse,3,bus,['A27']
320,Pionierpark,4,strassenbahn,"['82', '95', '87', '85']"
321,Rathenaustrasse,3,strassenbahn,"['82', '95', '87']"
322,Wilhelminenhofstrasse Ecke Edisonstrasse,2,strassenbahn,"['82', '87']"
323,Bhf. Schöneweide,10,strassenbahn,"['87', '95', '92', '69', '69E', '85']"
324,Bhf. Schöneweide,10,bus,"['A48', 'A47', 'A26']"
325,Köpenicker Landstrasse Ecke Baumschulenstrasse,1,strassenbahn,['87']
326,S-Bhf. Plänterwald,2,strassenbahn,"['95', '87']"
327,Am Treptower Park Ecke Elsenstrasse,1,strassenbahn,['87']
328,Wiener Brücke,2,strassenbahn,"['95', '87']"
329,"Oberspree, Bruno-Bürgel-Weg",1,strassenbahn,['92']
330,Britzerstrasse Ecke Schnellerstrasse,1,strassenbahn,['92']
331,Bhf. Schöneweide,10,strassenbahn,"['87', '95', '92', '69', '69E', '85']"
332,Bhf. Schöneweide,10,bus,"['A48', 'A47', 'A26']"
333,Baumschulenstrasse Ecke Köpenicker Landstrasse,2,strassenbahn,"['95', '92']"
334,S-Bhf. Baumschulenweg,2,strassenbahn,['92']
335,S-Bhf. Baumschulenweg,2,bus,['A47']
336,Sonnenallee Ecke Baumschulenstrasse,1,strassenbahn,['92']
337,Krankenhaus Köpenick,1,strassenbahn,['95']
338,Wendenschloßstrasse,1,strassenbahn,['95']
339,Lindenstrasse Ecke Hegelschule,2,strassenbahn,"['95', '85']"
340,Pionierpark,4,strassenbahn,"['82', '95', '87', '85']"
341,Rathenaustrasse,3,strassenbahn,"['82', '95', '87']"
342,Edisonstrasse,2,strassenbahn,"['95', '85']"
343,Bhf. Schöneweide,10,strassenbahn,"['87', '95', '92', '69', '69E', '85']"
344,Bhf. Schöneweide,10,bus,"['A48', 'A47', 'A26']"
345,Baumschulenstrasse Ecke Köpenicker Landstrasse,2,strassenbahn,"['95', '92']"
346,S-Bhf. Plänterwald,2,strassenbahn,"['95', '87']"
347,Elsenstrasse Ecke Am Treptower Park,1,strassenbahn,['95']
348,Wiener Brücke,2,strassenbahn,"['95', '87']"
349,"Moabit, Waldstrasse Ecke Turmstrasse",1,bus,['A1']
350,Otto-Suhr-Allee Ecke Cauer Strasse,1,bus,['A1']
351,Kurfürstendamm Ecke Konstanzer Strasse,1,bus,['A1']
352,U-Bhf. Fehrbelliner Platz,5,bus,"['A50', 'A21', 'A1', 'A89', 'A4']"
353,Detmolder Strasse Ecke Blissestrasse,1,bus,['A1']
354,Breitenbachplatz,4,bus,"['A1', 'A32', 'A16']"
355,Breitenbachplatz,4,u-bahn,['2']
356,Botanischer Garten,3,bus,"['A1', 'A68']"
357,Botanischer Garten,3,s-bahn,['KBS 100e']
358,Pacelli/Theilallee,1,bus,['A1']
359,Clayallee Ecke Königin-Luise-Strasse,2,bus,"['A1', 'A68']"
360,U-Bhf. Oskar-Helene-Heim,5,bus,"['A11', 'A3', 'A1', 'S3', 'A18']"
361,Potsdamer Strasse Ecke Clayallee,1,bus,['A1']
362,Rathaus Zehlendorf,4,bus,"['A3', 'A1', 'S3', 'A53']"
363,Beeskowdamm Ecke Goerz Allee,1,bus,['A1']
364,Wismarer Strasse Ecke Lindenstrasse,1,bus,['A1']
365,Lindenstrasse Ecke Müllerstrasse,1,bus,['A1']
366,Hardenbergplatz,4,bus,"['A2', 'S3', 'A62', 'S4']"
367,Spichernstrasse Ecke Joachimstaler Strasse,1,bus,['A2']
368,Berliner Strasse Ecke Bundesallee,2,bus,"['A2', 'A25']"
369,Bundesplatz,7,bus,"['A2', 'A25', 'A86', 'A85', 'A81', 'A16', 'A65']"
370,Friedrich-Wilhelm-Platz,4,bus,"['A85', 'A2', 'A81', 'A17']"
371,Schloßstrasse Ecke Feuerbachstrasse,2,bus,"['A2', 'A81']"
372,Alsenstrasse Ecke Feuerbachstrasse,1,bus,['A2']
373,Bergstrasse Ecke Bismarckstrasse,2,bus,"['A2', 'A81']"
374,Steglitzer Damm Ecke Halske Strasse,1,bus,['A2']
375,Leonorenstrasse Ecke Albrechstrasse,1,bus,['A2']
376,"Lankwitz, Kirche",4,bus,"['A2', 'A81', 'A32', 'A83']"
377,Havensteinstrasse Ecke Gallwitzstrasse,1,bus,['A2']
378,Lerbacher Weg Ecke Tautenbergstrasse,1,bus,['A2']
379,Trippsteinstrasse,1,bus,['A2']
380,Sonderhauserstrasse Ecke Hildburghauserstrasse,1,bus,['A2']
381,Rathaus Zehlendorf,4,bus,"['A3', 'A1', 'S3', 'A53']"
382,Winifriedstrasse Ecke Clayallee,1,bus,['A3']
383,U-Bhf. Oskar-Helene-Heim,5,bus,"['A11', 'A3', 'A1', 'S3', 'A18']"
384,U-Bhf. Onkel-Toms-Hütte,2,bus,"['A3', 'A66']"
385,U-Bhf. Krumme Lanke,2,bus,"['A3', 'A53']"
386,Bhf. Lindenthaler Allee,1,bus,['A3']
387,Benschallee Ecke Potsdamer Chaussee,1,bus,['A3']
388,Schopenhauer-Strasse Ecke Spanische Allee,1,bus,['A3']
389,Borussenstrasse Ecke Kronprizessinnen Weg,1,bus,['A3']
390,Badeweg,1,bus,['A3']
391,Bhf. Wannsee,4,bus,"['A3', 'A6', 'A51', 'S4']"
392,Am Großen Wannsee Ecke Königstrasse,2,bus,"['A3', 'S4']"
393,Pfaueninsel-Chaussee Ecke Königstrasse,1,bus,['A3']
394,Rathaus Wannsee,4,bus,"['A3', 'A6', 'A18', 'S4']"
395,"Stölpchensee, Wilhelmplatz",2,bus,"['A3', 'S4']"
396,"Haselhorst, Kirche",1,bus,['A10']
397,Paulsternstrasse,2,bus,"['A10', 'A13']"
398,Verwaltungs-Gebäude,1,bus,['A10']
399,Spandauer Damm,2,bus,"['A10', 'A74']"
400,U-Bhf. Kaiserdamm,1,bus,['A10']
401,Amtsgericht,3,bus,"['S4', 'A10', 'A94']"
402,Kurfürstendamm Ecke Joachimsthaler Strasse,1,bus,['A10']
403,Henriettenplatz,5,bus,"['A19', 'A69', 'A29', 'A10', 'A4']"
404,Elsterplatz,2,bus,"['S3', 'A10']"
405,Königin-Luise-Strasse Ecke Pacelliallee,1,bus,['A10']
406,U-Bhf. Thielplatz,1,bus,['A10']
407,Berlinerstrasse Ecke Unter den Eichen,1,bus,['A10']
408,Teltower Damm Ecke Machnowerstrasse,1,bus,['A10']
409,Behring-Krankenhaus,1,bus,['A10']
410,Lupsteiner Weg,1,bus,['A10']
411,Saargemünder Strasse Ecke Clayallee,1,bus,['A11']
