,stop_name,line_count,type,in_lines
63,Hindenburgdamm/Wiesenbaude,1,bus,['11']
64,Ostpreußendamm,4,bus,"['11', '53', '85', '96']"
65,Marienstrasse/Königswarter Krankenhaus,2,bus,"['11', '17']"
66,Morgensternstrasse,4,bus,"['11', '53', '96', '86']"
67,Kranoldplatz,4,bus,"['11', '53', '96', '17']"
68,Hildburghauserstrasse,3,bus,"['11', '2', '30']"
69,Marienfelder Allee,3,bus,"['11', '32', '30']"
70,Alt-Marienfelde,2,bus,"['11', '52']"
71,An der Heilandsweide,2,bus,"['11', '32']"
72,Stegerwaldstrasse,2,bus,"['11', '32']"
73,Hranitzkystrasse,2,bus,"['11', '32']"
74,Daimlerstrasse,2,bus,"['11', '7']"
75,Wilhelm-von-Siemens-Strasse,1,bus,['11']
76,Alt-Mariendorf,3,bus,"['11', '81']"
77,Alt-Mariendorf,3,u-bahn,['6']
78,U-Bhf. Alt-Mariendorf,5,bus,"['79', '11', '81', '7', '76E']"
79,S-Bhf. Marzahn,5,strassenbahn,"['11', '12']"
80,S-Bhf. Marzahn,5,bus,"['95', '92', '43']"
81,BWF Marzahn,2,strassenbahn,"['11', '12']"
82,Rhinstrasse,7,strassenbahn,"['11', '18', '12']"
83,Rhinstrasse,7,bus,"['8', '76E', '35', '54']"
84,Genslerstrasse,4,strassenbahn,"['11', '12']"
85,Genslerstrasse,4,bus,"['54', '48']"
86,Zechlinerstrasse,2,strassenbahn,"['11', '12']"
87,Mittelstrasse,2,strassenbahn,"['11', '12']"
88,Ho-Chi-Minh-Strasse,9,strassenbahn,"['12', '11', '15', '20', '63', '19', '18']"
89,Ho-Chi-Minh-Strasse,9,bus,"['54', '48']"
90,S-Bhf. Leninallee,8,strassenbahn,"['11', '15', '63', '19', '18', '17']"
91,S-Bhf. Leninallee,8,bus,"['54', '48']"
92,Dimitroffstrasse,15,strassenbahn,"['11', '15', '24', '71', '20', '63', '28', '19', '18', '72']"
93,Dimitroffstrasse,15,bus,"['30', '57', '54', '48']"
94,Dimitroffstrasse,15,u-bahn,['A']
95,Leninplatz,6,strassenbahn,"['11', '63', '18', '15']"
96,Leninplatz,6,bus,"['32', '40']"
97,Hans-Beimler-Strasse,4,strassenbahn,"['11', '63', '18']"
98,Hans-Beimler-Strasse,4,bus,['32']
99,U-Bhf. Rosa-Luxemburg-Platz,12,strassenbahn,"['11', '24', '15', '71', '20', '63', '28', '18', '72']"
100,U-Bhf. Rosa-Luxemburg-Platz,12,bus,"['30', '40', '112']"
101,Rosenthaler Platz,6,strassenbahn,"['11', '49']"
102,Rosenthaler Platz,6,bus,"['30', '78', '78E', '40']"
103,Veteranenstrasse,2,strassenbahn,"['11', '18']"
104,Chausseestrasse,2,strassenbahn,"['11', '18']"
105,Stadion der Weltjugend,4,strassenbahn,"['11', '63', '18', '24']"
106,"Wedding, Bernauerstrasse",1,bus,['12']
107,Voltastrasse,2,bus,['12']
108,Voltastrasse,2,u-bahn,['8']
109,Scheringstrasse,1,bus,['12']
110,Nettelbeckplatz,3,bus,"['70', '12', '99']"
111,U-Bhf. Leopoldplatz,3,bus,"['12', '12E', '64']"
112,Limburgerstrasse/Rathaus Wedding,1,bus,['12']
113,U-Bhf. Seestrasse,3,bus,"['16', '12', '12E']"
114,Barfusstrasse,1,bus,['12']
115,Holländerstrasse,3,bus,"['8', '12', '12E']"
116,Emmentalerstrasse,5,bus,"['12', '12E', '61', '22', '14']"
117,Roedernallee,4,bus,"['12', '62', '64', '14']"
118,Am Nordgraben,2,bus,"['12', '22']"
119,Oranienburgerstrasse,6,bus,"['12', '12E', '62', '15', '57', '21']"
120,Eichborndamm,3,bus,"['12', '12E', '14']"
121,Hermsdorferstrasse,3,bus,"['12', '22', '14']"
122,Cyclopstrasse,1,bus,['12']
123,Zabel-Krüger-Damm,4,bus,"['22', '12', '12E', '20']"
124,Dianastrasse,1,bus,['12']
125,Hermsdorfer Damm,3,bus,"['15', '12', '12E']"
126,Burgfrauenstrasse,1,bus,['12']
127,Zeltinger Platz,3,bus,"['15', '12', '12E']"
128,Ludolfinger Platz,2,bus,"['15', '12']"
129,Donnersmarckplatz,2,bus,"['15', '12']"
130,Maximiliankorso Ecke Hainbuchenstrasse,1,bus,['12']
131,S-Bhf. Marzahn,5,strassenbahn,"['11', '12']"
132,S-Bhf. Marzahn,5,bus,"['95', '92', '43']"
133,BWF Marzahn,2,strassenbahn,"['11', '12']"
134,Rhinstrasse,7,strassenbahn,"['11', '18', '12']"
135,Rhinstrasse,7,bus,"['8', '76E', '35', '54']"
136,Genslerstrasse,4,strassenbahn,"['11', '12']"
137,Genslerstrasse,4,bus,"['54', '48']"
138,Zechlinerstrasse,2,strassenbahn,"['11', '12']"
139,Mittelstrasse,2,strassenbahn,"['11', '12']"
140,Ho-Chi-Minh-Strasse,9,strassenbahn,"['12', '11', '15', '20', '63', '19', '18']"
141,Ho-Chi-Minh-Strasse,9,bus,"['54', '48']"
142,Leninallee,16,strassenbahn,"['29', '12', '13', '20', '4', '21', '3']"
143,Leninallee,16,bus,"['54', '53', '48', '30', '56']"
144,Leninallee,16,s-bahn,"['KBS 141', 'KBS 140', 'KBS 142', 'KBS 143']"
145,Herzbergstrasse,7,strassenbahn,"['29', '12', '15', '20', '17', '3']"
146,Herzbergstrasse,7,bus,['30']
147,U-Bhf. / S-Bhf Frankfurter Allee,1,strassenbahn,['12']
148,Müggelstrasse,1,strassenbahn,['12']
149,U-Bhf. Leopoldplatz,3,bus,"['12', '12E', '64']"
150,U-Bhf. Seestrasse,3,bus,"['16', '12', '12E']"
151,Türkenstrasse,1,bus,['12E']
152,Holländerstrasse,3,bus,"['8', '12', '12E']"
153,Emmentalerstrasse,5,bus,"['12', '12E', '61', '22', '14']"
154,Lindauer Allee,5,bus,"['62', '64', '12E', '61', '22']"
155,Flottenstrasse,3,bus,"['61', '12E', '64']"
156,Oranienburgerstrasse,6,bus,"['12', '12E', '62', '15', '57', '21']"
157,Eichborndamm,3,bus,"['12', '12E', '14']"
158,Lange Enden,1,bus,['12E']
159,Zabel-Krüger-Damm,4,bus,"['22', '12', '12E', '20']"
160,Schildowerstrasse,1,bus,['12E']
161,Hermsdorfer Damm,3,bus,"['15', '12', '12E']"
162,Veltheimstrasse,1,bus,['12E']
163,Hohefeldstrasse,1,bus,['12E']
164,Im Fischgrund,1,bus,['12E']
165,Fürstendamm,1,bus,['12E']
166,Zeltinger Platz,3,bus,"['15', '12', '12E']"
167,Alt-Heiligensee,3,bus,"['14E', '13', '14']"
168,Heiligenseestrasse,2,bus,"['13', '14']"
169,Konradshöherstrasse,1,bus,['13']
170,Karolinenstrasse,2,bus,"['13', '20']"
171,U-Bhf. Tegel,2,bus,"['13', '14']"
172,U-Bhf. Borsigwerke,1,bus,['13']
173,U-Bhf. Holzhauserstrasse,2,bus,"['22E', '13']"
174,Krankenhaus Tegel-Süd,1,bus,['13']
175,Straße nach Saatwinkel,1,bus,['13']
176,Paulsternstrasse,4,bus,"['55', '13', '10', '99']"
177,Haselhorster Damm,3,bus,"['55', '13', '10']"
178,Am Juliusturm,3,bus,"['55', '97', '13']"
179,Carl-Schurz-Strasse,5,bus,"['55', '99', '13', '34', '56']"
180,Rathaus Spandau,9,bus,"['99', '80', '13', '54', '97', '34', '63', '31', '5']"
181,Brunsbütteler Damm,3,bus,"['31', '34', '13']"
182,Seeburgerstrasse,2,bus,"['34', '13']"
183,Päwesiner Weg,3,bus,"['80', '31', '13']"
184,Kolonie Hasenheide,1,bus,['13']
185,Adamstrasse,4,bus,"['97', '34', '13', '35']"
186,Am Omnibushof,2,bus,"['13', '35']"
187,Heerstrasse,2,bus,"['34', '13']"
188,Spandau Weinmeisterhornweg,1,bus,['13']
189,Eberswalderstrasse,4,strassenbahn,"['13', '21', '4']"
190,Eberswalderstrasse,4,bus,['112']
191,U-Bhf. Dimitroffstrasse,8,strassenbahn,"['13', '22', '4', '21', '49', '70', '46']"
192,U-Bhf. Dimitroffstrasse,8,bus,['112']
193,Prenzlauer Allee,10,strassenbahn,"['13', '15', '4', '63', '21', '3']"
194,Prenzlauer Allee,10,s-bahn,"['KBS 141', 'KBS 140', 'KBS 142', 'KBS 143']"
195,Greifswalderstrasse,9,strassenbahn,"['13', '21', '4']"
196,Greifswalderstrasse,9,bus,"['44', '56']"
197,Greifswalderstrasse,9,s-bahn,"['KBS 141', 'KBS 140', 'KBS 142', 'KBS 143']"
198,Artur-Becker-Strasse,6,strassenbahn,"['19', '13', '21', '4']"
199,Artur-Becker-Strasse,6,bus,"['30', '54']"
200,Leninallee,16,strassenbahn,"['29', '12', '13', '20', '4', '21', '3']"
201,Leninallee,16,bus,"['54', '53', '48', '30', '56']"
202,Leninallee,16,s-bahn,"['KBS 141', 'KBS 140', 'KBS 142', 'KBS 143']"
203,Frankfurter Tor,4,strassenbahn,"['13', '21', '4']"
204,Frankfurter Tor,4,u-bahn,['E']
205,Holteistrasse,3,strassenbahn,"['13', '21']"
206,Holteistrasse,3,bus,['30']
207,Hauptstrasse,3,strassenbahn,"['13', '21']"
208,Hauptstrasse,3,bus,['4']
209,VEB Chemiehandel,2,strassenbahn,"['13', '21']"
210,Kraftwerk Klingenberg,4,strassenbahn,"['13', '21', '82']"
211,Kraftwerk Klingenberg,4,bus,['96']
212,Hönower Wiesenweg,3,strassenbahn,"['13', '21', '82']"
213,U-Bhf. Osloerstrasse,6,bus,"['89', '61', '16', '22', '14', '8']"
214,Drontheimerstrasse,1,bus,['14']
215,Pankower Allee,5,bus,"['61', '16', '22', '14', '8']"
216,Emmentalerstrasse,5,bus,"['12', '12E', '61', '22', '14']"
217,Residenzstrasse,4,bus,"['61', '8', '16', '14']"
218,Aroser Allee,3,bus,"['8', '22', '14']"
219,Roedernallee,4,bus,"['12', '62', '64', '14']"
220,Ollenhauerstrasse,2,bus,"['61', '14']"
221,Karl-Bonhoeffer-Nervenklinik,2,bus,"['62', '14']"
222,Tessenowstrasse,3,bus,"['64', '22', '14']"
223,Jansenstrasse,1,bus,['14']
224,Alt-Wittenau,4,bus,"['22E', '62', '21', '14']"
225,Eichborndamm,3,bus,"['12', '12E', '14']"
226,Hermsdorferstrasse,3,bus,"['12', '22', '14']"
227,Ziekowstrasse,2,bus,"['20', '14']"
228,U-Bhf. Tegel,2,bus,"['13', '14']"
229,Ruppiner Chausee,1,bus,['14']
230,Diakoniezentrum,1,bus,['14']
231,Hennigsdorferstrasse,1,bus,['14']
232,Heiligenseestrasse,2,bus,"['13', '14']"
233,Fährstrasse,2,bus,"['14E', '14']"
234,Alt-Heiligensee,3,bus,"['14E', '13', '14']"
235,Alt-Heiligensee,3,bus,"['14E', '13', '14']"
236,Fährstrasse,2,bus,"['14E', '14']"
237,Havelblick,1,bus,['14E']
238,Strandbad Heiligensee,1,bus,['14E']
239,Gemeindefriedhof,2,bus,"['61', '14E']"
240,Rallenweg,1,bus,['14E']
241,Rohrweihstrasse,1,bus,['14E']
242,Sperberstrasse,1,bus,['14E']
243,Habichtstrasse/Strandbad,1,bus,['14E']
244,Falkenplatz,2,bus,"['14E', '20']"
245,Wittenauerstrasse Märkisches Viertel,1,bus,['15']
246,Lübarserstrasse,2,bus,"['15', '22']"
247,Finsterwalderstrasse,1,bus,['15']
248,Wilhelmsruher Damm,4,bus,"['15', '64', '22', '21']"
249,Oranienburgerstrasse,6,bus,"['12', '12E', '62', '15', '57', '21']"
250,"Alt-Wittenau, Kirche",1,bus,['15']
251,Rathaus Reinickendorf,3,bus,"['15', '22E', '21']"
252,Pannwitzstrasse,1,bus,['15']
253,Olbendorfer Weg,1,bus,['15']
254,Breitenbachstrasse,3,bus,"['15', '22E', '21']"
255,Holzhauserstrasse,2,bus,['15']
256,Holzhauserstrasse,2,u-bahn,['6']
257,Eschachstrasse/Ziekowstrasse,1,bus,['15']
258,Buddestrasse,1,bus,['15']
259,Alt-Tegel/U-Bhf. Tegel,2,bus,"['15', '20']"
260,Hermsdorfer Damm,3,bus,"['15', '12', '12E']"
261,Mühlenfeldstrasse,1,bus,['15']
262,Falkentaler Steig,1,bus,['15']
263,Hermsdorfer Friedhof,1,bus,['15']
264,Donnersmarckplatz,2,bus,"['15', '12']"
265,Ludolfinger Platz,2,bus,"['15', '12']"
266,Zeltinger Platz,3,bus,"['15', '12', '12E']"
267,Am Pilz,1,bus,['15']
268,Frohnau Invalidensiedlung,1,bus,['15']
269,Bhf. Lichtenberg,7,strassenbahn,"['15', '20']"
270,Bhf. Lichtenberg,7,bus,"['112', '54', '93', '30', '8']"
271,Straßenbahn-Betriebshof,3,strassenbahn,"['15', '85', '20']"
272,Herzbergstrasse,7,strassenbahn,"['29', '12', '15', '20', '17', '3']"
273,Herzbergstrasse,7,bus,['30']
274,Ho-Chi-Minh-Strasse,9,strassenbahn,"['12', '11', '15', '20', '63', '19', '18']"
275,Ho-Chi-Minh-Strasse,9,bus,"['54', '48']"
276,Franz-Jacob-Strasse,4,strassenbahn,"['15', '19', '18', '17']"
277,S-Bhf. Leninallee,8,strassenbahn,"['11', '15', '63', '19', '18', '17']"
278,S-Bhf. Leninallee,8,bus,"['54', '48']"
279,Dimitroffstrasse,15,strassenbahn,"['11', '15', '24', '71', '20', '63', '28', '19', '18', '72']"
280,Dimitroffstrasse,15,bus,"['30', '57', '54', '48']"
281,Dimitroffstrasse,15,u-bahn,['A']
282,Leninplatz,6,strassenbahn,"['11', '63', '18', '15']"
283,Leninplatz,6,bus,"['32', '40']"
284,Hans-Beimlerstrasse,1,strassenbahn,['15']
285,Prenzlauer Allee,10,strassenbahn,"['13', '15', '4', '63', '21', '3']"
286,Prenzlauer Allee,10,s-bahn,"['KBS 141', 'KBS 140', 'KBS 142', 'KBS 143']"
287,U-Bhf. Rosa-Luxemburg-Platz,12,strassenbahn,"['11', '24', '15', '71', '20', '63', '28', '18', '72']"
288,U-Bhf. Rosa-Luxemburg-Platz,12,bus,"['30', '40', '112']"
289,Hackescher Markt,6,strassenbahn,"['15', '24', '71', '63', '72', '49']"
290,Reinickendorf Klemkestrasse/Sommerstrasse,1,bus,['16']
291,Reginhardstrasse,2,bus,"['61', '16']"
292,Pankower Allee,5,bus,"['61', '16', '22', '14', '8']"
293,Residenzstrasse,4,bus,"['61', '8', '16', '14']"
294,U-Bhf. Osloerstrasse,6,bus,"['89', '61', '16', '22', '14', '8']"
295,Luise-Schröder-Platz,1,bus,['16']
296,U-Bhf. Seestrasse,3,bus,"['16', '12', '12E']"
297,Amrumerstrasse,1,bus,['16']
298,U-Bhf. Amrumerstrasse,2,bus,"['16', '64']"
299,Fennstrasse,1,bus,['16']
300,Turmstrasse,4,bus,"['1', '16', '70']"
301,Turmstrasse,4,u-bahn,['9']
302,Alt-Moabit,3,bus,"['24', '1', '16']"
303,U-Bhf. Hansaplatz,2,bus,"['23', '16']"
304,Großer Stern,2,bus,"['16', '69']"
305,Lützowplatz,5,bus,"['29', '24', '16', '9', '69']"
306,U-Bhf. Nollendorfplatz,2,bus,"['16', '19']"
307,Martin-Luther-Strasse,3,bus,"['50', '16', '19']"
308,John-F.-Kennedy-Platz,1,bus,['16']
309,U-Bhf. Innsbrucker Platz,5,bus,"['85', '16', '75', '48']"
310,U-Bhf. Bundesplatz,2,bus,"['16', '86']"
311,Wiesbadenerstrasse,1,bus,['16']
312,Breitenbachplatz,2,bus,['16']
313,Breitenbachplatz,2,u-bahn,['2']
314,Grundewald Fontanestrasse,1,bus,['17']
315,Hagenplatz,1,bus,['17']
316,Teplitzerstrasse,3,bus,"['19', '29', '17']"
317,Roseneck,2,bus,"['60', '17']"
318,Berkaerstrasse,2,bus,"['60', '17']"
319,U-Bhf. Rüdesheimer Platz,1,bus,['17']
320,Laubacherstrasse/Südwestkorso,1,bus,['17']
321,U-Bhf. Friedrich-Wilhelm-Platz,5,bus,"['2', '81', '86', '17', '25']"
322,Kaisereiche/Schmiljanstrasse,1,bus,['17']
323,U-Bhf. Walther-Schreiber-Platz,6,bus,"['2', '81', '86', '17', '48', '85']"
324,U-Bhf. Schloßstrasse,5,bus,"['86', '17', '48', '85', '33']"
325,Kielerstrasse,1,bus,['17']
326,U-Bhf. Rathaus Steglitz,7,bus,"['32', '88', '86', '85', '17', '48', '30']"
327,Klingsorstrasse,7,bus,"['32', '88', '86', '84', '17', '30', '33']"
328,Bismarckstrasse,12,bus,"['2', '75', '32', '81', '21', '17', '30', '1', '33']"
329,Bismarckstrasse,12,u-bahn,"['1', '7']"
330,Halskestrasse,1,bus,['17']
331,Albrechtstrasse,6,bus,"['2', '81', '84', '17', '30', '96']"
332,Leonorenstrasse,5,bus,"['2', '32', '81', '17', '30']"
333,Birkbuschstrasse,3,bus,"['85', '88', '17']"
334,Königsbergerstrasse,2,bus,"['17', '86']"
335,Marienstrasse/Königswarter Krankenhaus,2,bus,"['11', '17']"
336,Jungfernstieg,1,bus,['17']
337,Kranoldplatz,4,bus,"['11', '53', '96', '17']"
338,Oberhofer Platz,1,bus,['17']
339,Lichterfelde Celsiusstrasse,1,bus,['17']
340,Besarinstrasse,1,strassenbahn,['17']
341,S-Bhf. Leninallee,8,strassenbahn,"['11', '15', '63', '19', '18', '17']"
342,S-Bhf. Leninallee,8,bus,"['54', '48']"
343,Franz-Jacob-Strasse,4,strassenbahn,"['15', '19', '18', '17']"
344,Herzbergstrasse,7,strassenbahn,"['29', '12', '15', '20', '17', '3']"
345,Herzbergstrasse,7,bus,['30']
346,Siegfriedstrasse,5,strassenbahn,"['19', '18', '17']"
347,Siegfriedstrasse,5,bus,['30']
348,Allee der Kosmonauten,3,strassenbahn,"['19', '17']"
349,Allee der Kosmonauten,3,bus,['53']
350,S-Bhf. Friedrichsfelde Ost,4,strassenbahn,"['19', '17']"
351,S-Bhf. Friedrichsfelde Ost,4,bus,"['53', '43']"
352,U-Bhf. Tierpark,6,strassenbahn,"['19', '17']"
353,U-Bhf. Tierpark,6,bus,"['53', '94', '96']"
354,Hochschule für Ökonomie,2,strassenbahn,"['19', '17']"
355,Bhf. Karlshorst,3,strassenbahn,"['19', '17']"
356,Bhf. Karlshorst,3,bus,['96']
357,Wilhelminenhofstrasse,6,strassenbahn,"['26', '21', '17', '85', '25', '82']"
358,Bhf. Schöneweide,9,strassenbahn,"['85', '26', '25', '17']"
359,Bhf. Schöneweide,9,bus,"['47', '62', '65', '66', '67']"
360,"Johannisthal, Haeckelstrasse",2,strassenbahn,"['85', '17']"
361,U-Bhf. Oskar-Helene-Heim,4,bus,"['11', '1', '60', '18']"
362,Krankenhaus Oskar-Helene-Heim,2,bus,"['60', '18']"
363,Sophie-Charlotte-Strasse,1,bus,['18']
364,Schützallee,2,bus,"['18', '3']"
365,Scharfestrasse,1,bus,['18']
366,Potsdamerstrasse,7,bus,"['79', '24', '53', '19', '18', '50', '48']"
367,Fischerhüttenstrasse,1,bus,['18']
368,Lindenthaler Allee,1,bus,['18']
369,Spanische Allee,2,bus,"['18', '3']"
370,Von-Luck-Strasse/Waldfriedhof,1,bus,['18']
371,Isoldestrasse,2,bus,"['E', '18']"
372,Nibelungenstrasse,2,bus,"['E', '18']"
373,Kronprinzessinenweg,1,bus,['18']
374,Am Großen Wannsee,2,bus,"['18', '3']"
375,Endestrasse,1,bus,['18']
376,Pfaueninselchaussee,2,bus,"['6', '18']"
377,Rathaus Wannsee,2,bus,"['6', '18']"
378,Charlottenstrasse,3,bus,"['18', '57', '56']"
379,"Wilhelmplatz, Stölpchensee",1,bus,['18']
380,Kohlhasenbrück,1,bus,['18']
381,Königsweg,1,bus,['18']
382,Bernhard-Beyer-Strasse,1,bus,['18']
383,Steinstücken,1,bus,['18']
384,"Biesdorf, Karl-Maron-Strasse",1,strassenbahn,['18']
385,Boschpolerstrasse,2,strassenbahn,['18']
386,Boschpolerstrasse,2,bus,['43']
387,S-Bhf. Springpfuhl,3,strassenbahn,['18']
388,S-Bhf. Springpfuhl,3,bus,"['43', '54']"
389,Rhinstrasse,7,strassenbahn,"['11', '18', '12']"
390,Rhinstrasse,7,bus,"['8', '76E', '35', '54']"
391,Siegfriedstrasse,5,strassenbahn,"['19', '18', '17']"
392,Siegfriedstrasse,5,bus,['30']
393,Siegfriedstrasse,5,strassenbahn,"['19', '18', '17']"
394,Siegfriedstrasse,5,bus,['30']
395,Ho-Chi-Minh-Strasse,9,strassenbahn,"['12', '11', '15', '20', '63', '19', '18']"
396,Ho-Chi-Minh-Strasse,9,bus,"['54', '48']"
397,Franz-Jacob-Strasse,4,strassenbahn,"['15', '19', '18', '17']"
398,S-Bhf. Leninallee,8,strassenbahn,"['11', '15', '63', '19', '18', '17']"
399,S-Bhf. Leninallee,8,bus,"['54', '48']"
400,Dimitroffstrasse,15,strassenbahn,"['11', '15', '24', '71', '20', '63', '28', '19', '18', '72']"
401,Dimitroffstrasse,15,bus,"['30', '57', '54', '48']"
402,Dimitroffstrasse,15,u-bahn,['A']
403,Leninplatz,6,strassenbahn,"['11', '63', '18', '15']"
404,Leninplatz,6,bus,"['32', '40']"
405,Hans-Beimler-Strasse,4,strassenbahn,"['11', '63', '18']"
406,Hans-Beimler-Strasse,4,bus,['32']
407,U-Bhf. Rosa-Luxemburg-Platz,12,strassenbahn,"['11', '24', '15', '71', '20', '63', '28', '18', '72']"
408,U-Bhf. Rosa-Luxemburg-Platz,12,bus,"['30', '40', '112']"
409,Veteranenstrasse,2,strassenbahn,"['11', '18']"
410,Chausseestrasse,2,strassenbahn,"['11', '18']"
411,Stadion der Weltjugend,4,strassenbahn,"['11', '63', '18', '24']"
412,Grunewald Roseneck,2,bus,"['50', '19']"
413,Teplitzerstrasse,3,bus,"['19', '29', '17']"
414,Richard-Strauß-Strasse,1,bus,['19']
415,Koenigsallee/Hagenplatz,1,bus,['19']
416,Kurfürstendamm/Rathenauplatz,2,bus,"['19', '29']"
417,Henriettenplatz,5,bus,"['29', '4', '19', '10', '69']"
418,Joachim-Firedrich-Strasse,1,bus,['19']
419,Lehniner Platz,3,bus,"['19', '29', '69']"
420,U-Bhf. Adenauerplatz,4,bus,"['9', '19', '29', '69']"
421,Olivaer Platz/Leibnizstrasse,3,bus,"['9', '19', '29']"
422,Bleibtreustrasse,3,bus,"['9', '19', '29']"
423,U-Bhf. Uhlandstrasse,2,bus,"['9', '19']"
424,U-Bhf. Kurfürstendamm,4,bus,"['9', '19', '29', '69']"
425,Breitscheidplatz,4,bus,"['9', '60', '19', '69']"
426,Marburgerstrasse,1,bus,['19']
427,U-Bhf. Wittenbergplatz,2,bus,"['19', '29']"
428,Martin-Luther-Strasse,3,bus,"['50', '16', '19']"
429,U-Bhf. Nollendorfplatz,2,bus,"['16', '19']"
430,Potsdamerstrasse,7,bus,"['79', '24', '53', '19', '18', '50', '48']"
431,Goebenstrasse,5,bus,"['84', '75', '19', '48']"
432,U-Bhf. Yorckstrasse,1,bus,['19']
433,Großbeerenstrasse,2,bus,"['24', '19']"
434,U-Bhf. Mehringdamm,2,bus,"['28', '19']"
435,U-Bhf. Platz der Luftbrücke,1,bus,['19']
436,Platz der Luftbrücke,5,bus,"['24', '19', '96', '4']"
437,Platz der Luftbrücke,5,u-bahn,['6']
438,"Köpenick, Krankenhaus",3,strassenbahn,"['26', '19', '21']"
439,Wendenschloßstrasse,4,strassenbahn,"['85', '26', '19']"
440,Wendenschloßstrasse,4,bus,['68']
441,Freiheit,1,strassenbahn,['19']
442,Institut für Lehrerbildung,6,strassenbahn,"['26', '19', '21', '85', '25', '82']"
443,Erich-Weinert-Klubhaus,5,strassenbahn,"['26', '19', '85', '25', '82']"
444,Pionierpark,6,strassenbahn,"['26', '19', '21', '85', '25', '82']"
445,Rathenaustrasse,6,strassenbahn,"['26', '19', '21', '85', '25', '82']"
446,Edisonstrasse,1,strassenbahn,['19']
447,Bhf. Karlshorst,3,strassenbahn,"['19', '17']"
448,Bhf. Karlshorst,3,bus,['96']
449,Hochschule für Ökonomie,2,strassenbahn,"['19', '17']"
450,U-Bhf. Tierpark,6,strassenbahn,"['19', '17']"
451,U-Bhf. Tierpark,6,bus,"['53', '94', '96']"
