,stop_id,stop_name,type,location,in_lines,identifier
20,197620,Alexanderplatz,bus,"52.5219449,13.4143847","['9', '78', '57']",Q65548996
21,197621,Alexanderplatz,s-bahn,"52.521388888889,13.411944444444","['110', '100', '105', '115']",Q111324700
22,197622,Alexanderplatz,u-bahn,"52.5214,13.4119","['A', 'E']",Q17173458
23,197623,Alexanderstrasse,bus,"52.51386856319859, 13.417677915769008",['79'],nan
24,197624,Alexandrinenstrasse,bus,"52.50514667360263, 13.4052810548807","['41', '29']",nan
25,197625,Alsen-/Fregestrasse,bus,"52.46381573178922, 13.33148620356095",['76'],nan
26,197626,Alsen-/Fregstrasse,bus,"52.46374242546418, 13.331639020201665","['81', '2']",nan
27,197627,Alt-Buckow,bus,"52.42367373113363, 13.436635183302798","['91', '78']",nan
28,197628,Alt-Gatow,bus,"52.48354259089879, 13.182970819429137",['34E'],nan
29,197629,Alt-Heiligensee,bus,"52.60616921042186, 13.210646859320935","['14', '13']",nan
30,197630,Alt-Karow,bus,"52.60931228539711, 13.481265848599735","['31', '42']",nan
31,197631,Alt-Lankwitz,bus,"52.43848298401557, 13.354194783337245",['81'],nan
32,197632,"Alt-Lankwitz, Dorfaue",bus,"52.43908382575332, 13.354417745001864",['81'],nan
33,197633,Alt-Lankwitz/Krankenhaus,bus,"52.43730490015878, 13.358440903360284",['96'],nan
34,197634,Alt-Lichtenrade,bus,"52.39426173436838, 13.41108129819545",['30'],nan
35,197635,Alt-Lübars,bus,"52.62035855836396, 13.355625125789404",['20'],nan
36,197636,Alt-Mahlsdorf,strassenbahn,"52.5051992,13.6133347",['83'],Q66364530
37,197637,Alt-Mariendorf,bus,"52.44015553185248, 13.387328254903215","['81', '93', '77', '11']",nan
38,197638,Alt-Mariendorf,u-bahn,"52.4391,13.3877",['6'],Q262168
39,197639,Alt-Marienfelde,bus,"52.413385082183694, 13.36338063003787","['11', '52']",nan
40,197640,Alt-Moabit,bus,"52.52368883820615, 13.356893941995768",['24'],nan
41,197641,Alt-Moabit,bus,"52.52381231642733, 13.329817608488819","['1', '90']",nan
42,197642,Alt-Moabit,bus,"52.52452711686722, 13.3496548557308",['16'],nan
43,197643,Alt-Müggelheim,bus,"52.41018331064196, 13.665897531850348",['27'],nan
44,197644,Alt-Pichelsdorf/Freybrücke,bus,"52.5122477912736, 13.200889215866068",['94'],nan
45,197645,Alt-Reinickendorf,bus,"52.575147029035925, 13.352351303026827",['72'],nan
46,197646,Alt-Rudow/Köpenicker Strasse,bus,"52.41770072121206, 13.49572951039219",['57'],nan
47,197647,Alt-Schmöckwitz,strassenbahn,"52.3752767,13.649549",['86'],Q66459540
48,197648,Alt-Stralau,bus,"52.49250215076991, 13.477901745330643",['34'],nan
49,197649,Alt-Tegel/U-Bhf. Tegel,bus,"52.58989357817254, 13.283311087588116","['15', '20', '13']",nan
50,197650,Alt-Tempelhof,u-bahn,"52.465952777778,13.385897222222",['6'],Q559212
51,197651,Alt-Wittenau,bus,"52.58973926240553, 13.334237941623051","['62', '22E', '21']","nan+nan, nan"
52,197652,Alt-Wittenau,bus,"52.59333225029317, 13.322111304991704","['12', '14']","nan+nan, nan"
53,197653,"Alt-Wittenau, Kirche",bus,"52.59234320289579, 13.326780429547306",['15'],nan
54,197654,Alte Försterei,strassenbahn,"52.456506,13.5638379","['26', '25', '85']",Q66095713
55,197655,Alte Jakobstrasse,bus,"52.50613416467695, 13.401652450907681","['41', '29']",nan
56,197656,Alte-Jakobstrasse,bus,"52.500273466362906, 13.397070753342504",['95'],nan
57,197657,Altenheim Hottengrund,bus,"52.44892366863784, 13.114237745947817",['35E'],nan
58,197658,Altglienicke,s-bahn,"52.4073,13.5588","['140', '115']",Q4736651
59,197659,"Altglienicke, Kirche",bus,"52.421845729296805, 13.539407702079252",['23'],nan
60,197660,"Altglienicke, Kirche",strassenbahn,"52.421845729296805, 13.539407702079252",['84'],nan
61,197661,Am Barschsee,bus,"52.537192166439674, 13.63399884211256",['44'],nan
62,197662,Am Beelitzhof,bus,"52.432202091928794, 13.186661564435827",['66'],nan
63,197663,Am Eichenquast,bus,"52.41781715081436, 13.449467038795506",['91'],nan
64,197664,Am Falkenberg,strassenbahn,"52.41079970042163, 13.570452931545786",['84'],nan
65,197665,Am Friedrichshain,bus,"52.52873150888438, 13.424352760138131","['9', '57', '32']",nan
66,197666,Am Graben,bus,"52.47903536411806, 13.17933172348599",['35'],nan
67,197667,Am Großen Wannsee,bus,"52.420496581432594, 13.167192967572669","['3', '66', '18']",nan
68,197668,Am Heidefriedhof,bus,"52.43998235203173, 13.393010546456246",['81'],nan
69,197669,Am Juliusturm,bus,"52.5391851772199, 13.231889166537522","['55', '13']",nan
70,197670,Am Juliusturm,bus,"52.539578710212595, 13.2054936901799",['97'],nan
71,197671,Am Kiesteich,bus,"52.551166212587965, 13.165323363657249","['99', '5']",nan
72,197672,Am Kleinen Wannsee,bus,"52.42038822283073, 13.166405542911209",['6'],nan
73,197673,Am Kupfergraben,strassenbahn,"52.5194208,13.3953839","['71', '70', '22', '46']",Q65055027
74,197674,Am Nordgraben Ecke Roedernallee,bus,"52.588108073077045, 13.33987637535727",['12'],nan
75,197675,Am Nordhafen,bus,"52.53868315849872, 13.363248409190426","['83', '70', '90']",nan
76,197676,Am Omnibushof,bus,"52.517897245023185, 13.18497677087069",['35'],nan
77,197677,Am Rosenhag,bus,"52.52474356253909, 13.621775828105108","['44E', '44']",nan
78,197678,Am Sandwerder,bus,"52.427176747217814, 13.186149815947209",['66'],nan
79,197679,Am Steinberg,bus,"52.55648144940878, 13.429306764151775","['31', '45']",nan
80,197680,Am Steinberg,strassenbahn,"52.5585796,13.4333751",['71'],Q65103320
81,197681,Am Tierpark,bus,"52.50960268197341, 13.518977597557999","['35', '54', '43', '8']",nan
82,197682,Am Vierrutenberg,bus,"52.613535544271876, 13.343827205969221",['20'],nan
83,197683,Am Volkspark,bus,"52.483222065143515, 13.32036833862448",['86'],nan
84,197684,Amalienstrasse,bus,"52.430150812046016, 13.334039923561416",['96'],nan
85,197685,Amfortasweg,bus,"52.4458677095568, 13.324594238605897",['88'],nan
86,197686,Amrumer Str. (Rudolf-Virchow-Krankenhaus),u-bahn,"52.5425,13.350277777778",['9'],Q557577
87,197687,Amtgerichtsplatz,bus,"52.50682826380543, 13.295178534915353",['10'],nan
88,197688,Amtsgericht Charlottenburg,bus,"52.50571853839105, 13.295347400894903",['21'],nan
89,197689,An den Achterhöfen,bus,"52.42153737967532, 13.437968958661244","['91', '78']",nan
90,197690,An den Siedlergärten,bus,"52.529785032815056, 13.631186357946103",['44E'],nan
91,197691,An der Heilandsweide,bus,"52.41760670857809, 13.366580060034295","['32', '11']",nan
92,197692,An der Rehwiese,bus,"52.43422344388058, 13.199161827610604",['53'],nan
93,197693,An der Urania,bus,"52.50313263781954, 13.3499093331407",['29'],nan
94,197694,Andreasstrasse (Ostbahnhof),bus,"52.51111929896823, 13.4305328509282",['34E'],nan
95,197695,Anhalter Bahnhof,s-bahn,"52.503055555556,13.381944444444","['KBS 153', 'KBS 154', 'KBS 152']",Q111324573
96,197696,Annenstrasse,bus,"52.50661086998676, 13.417803115980485",['78'],nan
97,197697,Antonplatz,strassenbahn,"52.5484803,13.4517416","['3', '73', '75', '70', '74']",Q65548849
98,197698,Argentinische Allee,bus,"52.43767451883506, 13.23233406765131",['53'],nan
99,197699,Argentinische Allee./U-Bhf. Onkel Toms Hütte,bus,"52.4507378741821, 13.253556704842808",['3'],nan
100,1976100,Arkonaplatz,bus,"52.53753415367688, 13.401767623579223",['78'],nan
101,1976101,Arminstrasse,bus,"52.55808738502397, 13.515845215581052",['39'],nan
102,1976102,Aroser Allee,bus,"52.57376245122369, 13.351970705456408","['14', '12', '61']",nan
103,1976103,Artur-Becker-Strasse,bus,"52.532128259520775, 13.441464475643278","['30', '54', '56', '57']",nan
104,1976104,Artur-Becker-Strasse,strassenbahn,"52.5325286,13.4406868","['13', '21', '4', '14', '19']",Q65707391
105,1976105,Asbestweg,bus,"52.42145291920868, 13.41511134634306",['78'],nan
106,1976106,Askanierring,bus,"52.545679974269035, 13.194267325495874",['63'],nan
107,1976107,Askanischer Platz,bus,"52.50447897041404, 13.382295467838158","['24', '75', '29']",nan
108,1976108,Attilaplatz,bus,"52.45590179888225, 13.376512495751076","['68', '25', '96']",nan
109,1976109,Attilastrasse,bus,"52.44965106917626, 13.366909063216056","['76', '33']",nan
110,1976110,Augsburger Str.,u-bahn,"52.500556,13.336389",['2'],Q667035
111,1976111,Augsburger Strasse,bus,"52.38405300860467, 13.418875775571463",['82'],nan
112,1976112,Auguste-Viktoria-Allee,bus,"52.569268504658915, 13.329801350092811",['62'],nan
113,1976113,Auguste-Viktoria-Krankenhaus,bus,"52.4590671738712, 13.348491313406196",['25'],nan
114,1976114,Ausstellungshallen,bus,"52.507560787103635, 13.276081957440764","['92', '94']",nan
115,1976115,Avus-Einfahrt Nikolassee,bus,"52.50355109769732, 13.278415360368871",['66'],nan
116,1976116,Badstrasse,bus,"52.55228040855936, 13.381394276023574","['71', '70']",nan
117,1976117,Baerwaldstrasse,bus,"52.49400261608628, 13.402912697183803",['95'],nan
118,1976118,Bahnhof Friedrichstr. (Stadtbahn),u-bahn,"52.520111111111,13.388305555556",['6'],Q3753274
119,1976119,Bahnhof Wedding,u-bahn,"52.5425,13.366111",['6'],Q4018733
120,1976120,Bahnhofstrasse,strassenbahn,"52.45104333079753, 13.57204270179361","['26', '25', '85']",nan
121,1976121,Bamberger Strasse,bus,"52.38761171600967, 13.419292703818146",['82'],nan
122,1976122,Barbarossastrasse,bus,"52.491919179981245, 13.345139286455641","['73', '85']",nan
123,1976123,Barfusstrasse,bus,"52.55832729891834, 13.351199279167544",['12'],nan
124,1976124,Barnetstrasse,bus,"52.39384206889992, 13.406703683360332",['82'],nan
125,1976125,Barnetstrasse/Finchleystrasse,bus,"52.39378594554489, 13.40476985346978",['76E'],nan
126,1976126,Baseler Strasse,bus,"52.43781528112191, 13.295405618271035",['84'],nan
127,1976127,Baumschulenstrasse,bus,"52.460823690124585, 13.503654622533428",['65'],nan
128,1976128,Baumschulenweg,s-bahn,"52.4675,13.489722","['110', '141', '140', '142', '115']",Q324336
129,1976129,Baußnerweg,bus,"52.40548062792886, 13.356375404416783",['52'],nan
130,1976130,Bayerischer Platz,u-bahn,"52.488333333333,13.340277777778","['4', '7']",Q668574
131,1976131,Bayernring,bus,"52.48253685459361, 13.381049547471969",['96'],nan
132,1976132,Bayreuther Strasse,bus,"52.50163998582795, 13.343660724504073",['69'],nan
133,1976133,Behring-Krankenhaus,bus,"52.42410894567823, 13.251764544509987",['10'],nan
134,1976134,Bellevue,s-bahn,"52.52,13.348055555556","['KBS 156', 'KBS 157']",Q374018
135,1976135,Belßstrasse,bus,"52.42719908422464, 13.365826813492008","['30', '32', '83']",nan
136,1976136,Belßstrasse E. Preysingstrasse,bus,"52.42719898416124, 13.365901896482496",['83'],nan
137,1976137,Bendastrasse,bus,"52.46695300094916, 13.436394446161026","['77', '65']",nan
138,1976138,Bergfelde (b Bln),s-bahn,"52.6702,13.3203",['140'],Q4891640
139,1976139,Bergstrasse,bus,"52.4586368537812, 13.339246302632247","['81', '2', '75']",nan
140,1976140,Bergstrasse,bus,"52.45916139372746, 13.347763872287858",['83'],nan
141,1976141,Bergstrasse/Filandastrasse,bus,"52.45830046602326, 13.332517256964636",['68'],nan
142,1976142,Bergstrasse/Sternwarte und Planetarium,bus,"52.459007938243815, 13.348779756010615",['76'],nan
143,1976143,Berkaer Strasse,bus,"52.48209270683341, 13.281182952838728","['17', '60']",nan
144,1976144,Berkaer Strasse/ Elsterplatz,bus,"52.479165109956405, 13.28576620114883",['50'],nan
145,1976145,Berliner Chaussee,bus,"52.54237272390392, 13.639471238936634",['44'],nan
146,1976146,Berliner Str.,u-bahn,"52.487222222222,13.330833333333","['9', '7']",Q637739
147,1976147,Berliner Strasse,bus,"52.435083319419306, 13.260410168709265","['60', '1']",nan
148,1976148,Berliner Strasse,bus,"52.43516167594862, 13.263515766688993","['10', '48']",nan
149,1976149,Berliner Strasse,bus,"52.44187339521801, 13.282703313467785",['11'],nan
150,1976150,Berliner Strasse,bus,"52.48854918541416, 13.307631571116701","['21', '50']",nan
151,1976151,Berliner Strasse,bus,"52.62758367636729, 13.31130726504184",['12'],nan
152,1976152,Berliner Strasse/U-Bhf. Tegel,bus,"52.58951422612194, 13.283709021116573",['14'],nan
153,1976153,Berlinerstrasse Ecke Gorkistrasse,bus,"52.58963580799347, 13.283641874672398","['15', '13']",nan
154,1976154,Berlinickeplatz,bus,"52.46607292094852, 13.378516406213421","['73', '96', '65']",nan
155,1976155,Bernau (b Bln),s-bahn,"52.6763,13.5931",['141'],Q479789
156,1976156,Bernauer Strasse,bus,"52.53826702379491, 13.395939676327147","['61', '64']",nan
157,1976157,Bernkasteler Strasse,strassenbahn,"52.556987751324066, 13.466859015520173","['75', '74']",nan
158,1976158,Bersarinplatz,strassenbahn,"52.519215,13.4525257","['4', '13']",Q65706258
159,1976159,Bersarinstrasse,strassenbahn,"52.5259343,13.4462368",['74'],Q65553230
160,1976160,Betriebsbhf. Rummelsburg,s-bahn,"52.4939,13.4978",['105'],Q829009
161,1976161,Betriebsbhf. Schöneweide,s-bahn,"52.44676,13.52391","['110', '140', '141', '115']",Q4526101
162,1976162,Beusselstr.,s-bahn,"52.534444444444,13.329166666667","['KBS 158', 'KBS 150', 'KBS 159']",Q323219
163,1976163,Beusselstrasse,bus,"52.52743218981964, 13.328663519476438",['99'],nan
164,1976164,Beusselstrasse,bus,"52.53832103706931, 13.326608778503582","['89', '65']",nan
165,1976165,Beusselstrasse/Goerdelerdamm,bus,"52.538207243690735, 13.326140120191338",['23'],nan
166,1976166,Bhf. Berlin-Lichtenberg,strassenbahn,"52.511250083190305, 13.499453104242638",['15'],nan
167,1976167,"Bhf. Berlin-Lichtenberg, Irenenstrasse",bus,"52.510678403138584, 13.500668860337543",['8'],nan
168,1976168,Bhf. Friedrichstrasse,bus,"52.5205606637086, 13.388231915342985","['78', '57']",nan
169,1976169,Bhf. Friedrichstrasse,strassenbahn,"52.5192805,13.3884107","['70', '22', '46']",Q65095382
170,1976170,Bhf. Karlshorst,strassenbahn,"52.481331,13.5254433","['17', '19']",Q65952829
171,1976171,Bhf. Schönefeld,bus,"52.38192403313463, 13.511545079208773","['36', '36E']",nan
172,1976172,Bhf. Schöneweide,bus,"52.45374952013775, 13.510200397684477","['47', '66', '67', '65']",nan
173,1976173,Bhf. Schöneweide,strassenbahn,"52.45640818289644, 13.509916574756422","['17', '25', '85', '26']",nan
174,1976174,Bhf. Springpfuhl,bus,"52.525730108939904, 13.536747791865222","['37', '43']",nan
175,1976175,Biesdorf,s-bahn,"52.5131,13.5554",['100'],Q4892357
176,1976176,Binger Strasse,bus,"52.47860731690142, 13.309520331957327",['60'],nan
177,1976177,Birkbuschstrasse Ecke Siemensstrasse,bus,"52.442446070952045, 13.33208709992057",['17'],nan
178,1976178,Birkbuschstrasse Ecke Wolfensteindamm,bus,"52.452746371165205, 13.319710019070339","['88', '85']",nan
179,1976179,Birkenstr.,u-bahn,"52.532222222222,13.341388888889",['9'],Q555998
180,1976180,Birkenstrasse,bus,"52.53079718877779, 13.347189131007013",['70'],nan
181,1976181,Birkenwerder,s-bahn,"52.6885,13.2888",['140'],Q2343634
182,1976182,Bismarckplatz,bus,"52.492064537089135, 13.28493897027407",['29'],nan
183,1976183,Bismarckstrasse,bus,"52.45104613779833, 13.337984178349748","['17', '2' '30', '32', '81', '33', '75']",nan
184,1976184,Bismarckstrasse,bus,"52.458658035900655, 13.339224550777846","['68'], ['68']","nan, nan"
185,1976185,Bismarckstrasse,bus,"52.4644986963098, 13.338958296899527","['76'], ['76']","nan, nan"
186,1976186,Bismarckstrasse,bus,"52.511278844725716, 13.30156125637835","['86', '89', '21'], ['86', '89', '21']","nan, nan"
187,1976187,Bismarckstrasse,bus,"52.51156584388718, 13.305262677680595","['1'], ['1']","nan, nan"
188,1976188,Björnsonstrasse,bus,"52.465537379031005, 13.313402757322454",['33'],nan
189,1976189,Björnsonstrasse,strassenbahn,"52.5544232,13.4030585",['3'],Q65920495
190,1976190,Blankenburg,bus,"52.5814876422036, 13.445171400473535",['42'],nan
191,1976191,Blankenburg,bus,"52.591378021706056, 13.45353759854294",['31'],nan
192,1976192,Blankenburg,s-bahn,"52.5915,13.4435","['140', '141', '142']",Q800469
193,1976193,Blankenfelde,bus,"52.61834588206829, 13.390559367661176",['7'],nan
194,1976194,Blaschkoallee,bus,"52.452527739561745, 13.452132008638982",['41'],nan
195,1976195,Blaschkoallee,u-bahn,"52.451944444444,13.449444444444",['7'],Q666911
196,1976196,Bleibtreustrasse,bus,"52.50162717169989, 13.319466346593028","['9', '19', '29']",nan
197,1976197,Blissestr.,u-bahn,"52.486666666667,13.321944444444",['7'],Q571397
198,1976198,Blissestrasse,bus,"52.48376778578, 13.320278052796514",['60'],nan
199,1976199,Blockdammweg Ecke Hönower Wiesenweg,strassenbahn,"52.48432797553747, 13.505776092087414",['13'],nan
200,1976200,Blohmstrasse/Wünsdorfer Strasse,bus,"52.3886603285429, 13.39431823947573",['82'],nan
201,1976201,Blumenstrasse,strassenbahn,"52.44907887643158, 13.760106955990562",['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],nan
202,1976202,Blücherstrasse,bus,"52.494544810791446, 13.399589946762335",['95'],nan
203,1976203,Boddinstr.,u-bahn,"52.48,13.425277777778",['8'],Q819495
204,1976204,Boelckestrasse,bus,"52.480786395990485, 13.377428055833606",['28'],nan
205,1976205,"Bohnsdorf, Kirche",bus,"52.39948771402893, 13.555574431978044",['36'],nan
206,1976206,"Bohnsdorf, Waldstrasse",bus,"52.389397192754984, 13.570666562153916",['38'],nan
207,1976207,Borgsdorf,s-bahn,"52.7155,13.2764",['140'],Q4093486
208,1976208,Bornholmer Strasse,bus,"52.554776992507094, 13.397560624891069",['89'],nan
209,1976209,Borsigwerke,u-bahn,"52.5819,13.2907",['6'],Q525185
210,1976210,Botanischer Garten,bus,"52.458598799471524, 13.303436055459807",['68'],nan
211,1976211,Botanischer Garten,s-bahn,"52.44806,13.30722",['KBS 154'],Q800498
212,1976212,Boxhagener Strasse,strassenbahn,"52.50705770251508, 13.468302201729777",['3'],nan
213,1976213,Brandaustrasse,bus,"52.41713031476713, 13.386015625892878",['7'],nan
214,1976214,Brauerei,strassenbahn,"52.44699265840037, 13.624251999339991",['84'],nan
215,1976215,Breite Strasse,bus,"52.45433337627122, 13.328234324102299","['68', '32']",nan
216,1976216,Breite Strasse,bus,"52.5140675536693, 13.40574007426647","['9', '78']",nan
217,1976217,Breite Strasse/Am Juliusturm,bus,"52.53887503840832, 13.207534352321527",['55'],nan
218,1976218,Breite Strasse/Haydnstrasse,bus,"52.449521017744146, 13.323731583040027",['88'],nan
219,1976219,Breitehornweg/Krankenhaus,bus,"52.47044572189344, 13.169372570939597","['35', '34']",nan
220,1976220,Breitenbachplatz,bus,"52.467219717443385, 13.309473490660878",['16'],nan
221,1976221,Breitenbachplatz,u-bahn,"52.466388888889,13.308055555556",['2'],Q571339
222,1976222,Breitenbachplatz Englerallee,bus,"52.466038945813764, 13.306797456793479",['16'],nan
223,1976223,Breitenbachstrasse,bus,"52.58199659447502, 13.305445353625542","['15', '22E', '21']",nan
224,1976224,Breitestrasse,bus,"52.45434970242913, 13.328273041731025",['30'],nan
225,1976225,Breitscheidplatz,bus,"52.504438063129996, 13.33564615707506","['60', '19', '69']",nan
226,1976226,Breslauer Platz/Rathaus Friedenau,bus,"52.472258296062634, 13.336106779429679",['48'],nan
227,1976227,"Britz, Buschkrug",bus,"52.45252082287284, 13.452147293762899",['73'],nan
228,1976228,Britz-Süd,bus,"52.43697966573562, 13.448134256305682",['25'],nan
229,1976229,Britz-Süd,u-bahn,"52.437777777778,13.448055555556",['7'],Q571845
230,1976230,Britz-Süd Gutschmidtstrasse,bus,"52.43699127440424, 13.448200218458807",['93'],nan
231,1976231,Britzer Damm,bus,"52.45270582469712, 13.438600568590575","['73', '25']",nan
232,1976232,Britzer Strasse,bus,"52.44019828016907, 13.39521021528824","['93', '81']",nan
233,1976233,Bruchwitzstrasse,bus,"52.437914827364786, 13.348377144075371","['81', '96']",nan
234,1976234,Brunnenplatz,bus,"52.54967231813887, 13.377205988834362",['70'],nan
235,1976235,Brunnenstrasse,bus,"52.536977337918664, 13.397024963078959",['78'],nan
236,1976236,Brunnenstrasse,bus,"52.541131272831954, 13.393797085513555","['90', '61']",nan
237,1976237,Brunnenstrasse,strassenbahn,"52.5324542,13.3974236","['70', '22', '46']",Q65691740
238,1976238,Brunsbütteler Damm Ecke Klosterstrasse,bus,"52.53292762063852, 13.198429555074528","['13', '34', '54', '80', '31']",nan
239,1976239,Brunsbütteler Damm Ecke Magistratsweg,bus,"52.53310870663978, 13.157950786711206","['31', '92', '80']",nan
240,1976240,Buch,bus,"52.641719509003636, 13.51591122856383",['42'],nan
241,1976241,Buch,s-bahn,"52.6359,13.4917",['141'],Q4892359
242,1976242,"Buch, Sandhaus",bus,"52.637900011248526, 13.49097325567613","['31', '51']",nan
243,1976243,"Bucholz, Hauptstrasse",strassenbahn,"52.60726996020294, 13.433394005316927",['49'],nan
244,1976244,Buckow-Süd,bus,"52.42092525348061, 13.460811993003562",['91'],nan
245,1976245,Buckower Ch.,s-bahn,"52.4103,13.3829",['KBS 152'],Q800499
246,1976246,Buckower Chaussee,bus,"52.414558044256225, 13.401161035852658","['7', '52']",nan
247,1976247,Buckower Chaussee/Marienfelder Chaussee,bus,"52.41453673168337, 13.401151178231567","['76E', '76']",nan
248,1976248,Buckower Damm,bus,"52.42368329841466, 13.436638725763267","['91', '93', '52']",nan
249,1976249,Buckower Friedhof,bus,"52.42151537347778, 13.43036950960343","['78', '52']",nan
250,1976250,Budapester Strasse,bus,"52.50516506753211, 13.336671016983322",['9'],nan
251,1976251,Buhrowstrasse,bus,"52.44920703499153, 13.353277489535056",['33'],nan
252,1976252,Bundesallee,bus,"52.46493052962428, 13.32853185257923","['50', '65']",nan
253,1976253,Bundesplatz,bus,"52.478678991134835, 13.32860278411238",['16'],nan
254,1976254,Bundesplatz,u-bahn,"52.478080555556,13.328519444444",['9'],Q3647008
255,1976255,Buschallee,strassenbahn,"52.5537598,13.4691966","['72', '75', '74', '73']",Q65546661
256,1976256,Buschkrugallee Ecke Parchimer Allee,bus,"52.44537971273351, 13.455058587836387",['25'],nan
257,1976257,Bäkestrasse,bus,"52.43526738320262, 13.31322719177085",['84'],nan
258,1976258,Bölschestrasse,strassenbahn,"52.44753754960049, 13.624290215589",['25'],nan
259,1976259,Bötzow-Bahn,bus,"52.560824422323606, 13.172066794689416",['63'],nan
260,1976260,Bötzowstrasse,bus,"52.5341963514725, 13.437368626504826",['30'],nan
261,1976261,Bülowstrasse,bus,"52.49785615051477, 13.362013709342792","['84', '75', '48', '83']",nan
262,1976262,Bürgerpark,bus,"52.56929473750183, 13.400863229040334","['50', '33']",nan
263,1976263,Bürgerwäldchen,strassenbahn,"52.48924332057368, 13.606368760127548",['83'],nan
264,1976264,Bürknersfelde,bus,"52.54261786154293, 13.54906017268816","['54', '43']",nan
265,1976265,Calandrellistrasse (Stadtbad),bus,"52.442592851117794, 13.341275641965193",['32'],nan
266,1976266,Calandrellistrasse/Stadtbad,bus,"52.44257137441378, 13.341299544015","['81', '83']",nan
267,1976267,"Calandrellistrasse/Stadtbad, Rathaus",bus,"52.44257598085535, 13.341282190494303",['30'],nan
268,1976268,Calauer Strasse,bus,"52.6039046981797, 13.35101806751932",['64'],nan
269,1976269,Canovastrasse/Krankenhaus,bus,"52.46321336605348, 13.344676309607914",['83'],nan
270,1976270,Cardinalstrasse,strassenbahn,"52.45382947864829, 13.568374842111414",['26'],nan
271,1976271,Carl-Schurz-Strasse,bus,"52.53953156633325, 13.205576158577","['99', '34', '56', '55', '13']",nan
272,1976272,Cauerstrasse/Leibnizstrasse,bus,"52.514645907277284, 13.315198613193678",['86'],nan
273,1976273,Cauerstraße,bus,"52.5147036886001, 13.31520048797591",['54E'],nan
274,1976274,Cecilienstrasse,bus,"52.38866879467263, 13.388818135215645",['82'],nan
275,1976275,Charlottenburg,s-bahn,"52.504722222222,13.303333333333","['KBS 156', 'KBS 157']",Q111326217
276,1976276,Charlottenburg Königin-Elisabeth-Strasse,bus,"52.5100262651791, 13.281782266209204",['74'],nan
277,1976277,Charlottenstrasse,bus,"52.41531508277953, 13.14542318072985","['66', '18']",nan
278,1976278,Charlottenstrasse Ecke Breitestrasse,bus,"52.53614581164494, 13.20441895357334",['56'],nan
279,1976279,Charlottenstrasse Ecke Unter den Linden,bus,"52.51053035962178, 13.391805410163736",['57'],nan
280,1976280,Chausseestrasse,strassenbahn,"52.53061984499073, 13.383042789757935",['17'],nan
281,1976281,Chemie Handel,bus,"52.546377454625755, 13.51790599982482",['37'],nan
282,1976282,Chemie-Handel,bus,"52.54635511419105, 13.519416309000189",['48'],nan
283,1976283,Chemnitzer Strasse,bus,"52.5051288553116, 13.581585054064426",['27'],nan
284,1976284,Clayallee,bus,"52.46042333572993, 13.274946148765821",['3'],nan
285,1976285,Columbiadamm,bus,"52.48398171737193, 13.394418749054523",['24'],nan
286,1976286,Corinthstrasse,bus,"52.49877913072649, 13.465547512372405",['34'],nan
287,1976287,Corrensplatz,bus,"52.446014012041694, 13.284264679815902","['10', '11']",nan
288,1976288,Crailsheimer Strasse,bus,"52.444274212475506, 13.354224635353715",['96'],nan
289,1976289,Cunostrasse,bus,"52.485632143913, 13.296298367587678",['50'],nan
