Column,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
355,Friedenauer Brücke,bus,['25'],"52.46741983613306, 13.33686531598481",,,
356,Friedenauer Brücke ; Sachsendamm,bus,['84'] ; ['84'],"52.467136873118974, 13.33767977795157 ; 52.47539129247018, 13.359825039600706",,,
357,Friedenstrasse,bus,['6'],"52.417223782342035, 13.138950169993388",nan,['A6']+ A6+ A6+ A6+ ['A6'],nan+ Friedenstrasse Ecke Königstrasse+ Friedenstrasse Ecke Königstrasse+ Friedenstrasse Ecke Königstrasse+ nan
358,Friedhaus Ruhleben,bus,"['31', '5']","52.52773550895436, 13.231696284142187",,,
359,Friedhof Ruhleben,bus,"['35', '54', '80', '56']","52.527735865422024, 13.231788317801291",nan,"A31,A5+ A5,A31+ A5,A31",Friedhof Ruhleben+ Friedhof Ruhleben+ Friedhof Ruhleben
360,Friedrich-Karl-Strasse,bus,['68'] ; ['61'],"52.455827036635775, 13.383997024314642 ; 52.565125771141766, 13.328486534055502",,,
361,Friedrich-Olbricht-Damm,bus,['23'],"52.54441142183259, 13.313159139083618",,,
362,Friedrich-Wilhelm-Strasse,bus,['96'],"52.45895211969007, 13.376248282408774",,,
363,Friedrichsfelde,u-bahn,['E'],"52.506111111111,13.512777777778",Q429781,['E']+ ['E'],nan+ nan
364,Friedrichsfelde Ost,s-bahn,['100'],"52.5141,13.5198",Q800473,['KBS 101']+ ['KBS 101']+ KBS 101+ KBS 101+ KBS 101+ ['KBS 101'],nan+ nan+ Berlin-Friedrichsfelde Ost station+ Berlin-Friedrichsfelde Ost station+ Berlin-Friedrichsfelde Ost station+ nan
365,Friedrichshagen,s-bahn,['105'],"52.4574,13.6233",Q800474,['KBS 102']+ ['KBS 102']+ KBS 102+ KBS 102+ KBS 102+ ['KBS 102'],nan+ nan+ Berlin-Friedrichshagen station+ Berlin-Friedrichshagen station+ Berlin-Friedrichshagen station+ nan
366,Friedrichsrodaer Strasse,bus,['32'],"52.4205239786591, 13.358751687537861",,,
367,Friedrichstrasse,bus,"['9', '32']","52.51718498081941, 13.388821428784585",nan,"A9,A57",nan
368,Friedrichstrasse,s-bahn,"['110', '100', '105', '115']","52.52027777777778,13.386944444444444",Q111219456,,
369,Friedrichstrasse/U-Bhf. Kochstrasse,bus,['29'],"52.506461639098845, 13.39051870297674",,,
370,Friesenstraße,bus,['4'],"52.484005111034385, 13.394398702212799",,,
371,Fritz-Erler-Allee,bus,"['25', '52']","52.425820619613276, 13.483152637127983",,,
372,Frohnau Invalidensiedlung,bus,['15'],"52.65520839664635, 13.284793871557998",,,
373,Fronhofer-/Wrangelstrasse,bus,['86'],"52.45432970776737, 13.318802488731677",,,
374,Fronhoferstrasse,bus,['84'],"52.4536095013498, 13.319123581679202",,,
375,Fronhoferstrasse/Wrangelstrasse,bus,['88'],"52.45432970776737, 13.318802488731677",,,
376,Fuldastrasse,bus,['95'],"52.483802510465225, 13.435884392882318",nan,A67+ A67+ A67,Fuldastrasse Ecke Sonnenallee+ Fuldastrasse Ecke Sonnenallee+ Fuldastrasse Ecke Sonnenallee
377,Funkturm/Omnibusbahnhof,bus,"['94', '92', '4']","52.50681952888247, 13.278286008435128",,,
378,Funkturm/Omnibushf.,bus,['10'],"52.50795882917776, 13.280148992023479",,,
379,Fährstrasse,bus,['14'],"52.60703743288176, 13.21077099319578",,,
380,Földerichstrasse,bus,['92'],"52.5210275396766, 13.194060088200912",,,
381,Fürstenbrunner Weg,bus,['54E'],"52.518378845111386, 13.280184750778325",nan,AS1+ AS1+ AS1s,Fürstenbrunner Weg Ecke Spandauer Damm+ Fürstenbrunner Weg Ecke Spandauer Damm+ Fürstenbrunner Weg Ecke Spandauer Damm
382,Gabrielenstrasse,bus,"['15', '20']","52.5948594090207, 13.279545908495535",,,
383,Galenstrasse,bus,"['63', '5']","52.535513174510704, 13.195323305598267",,,
384,Galenusstrasse,bus,['52'],"52.581754739893306, 13.42976269339117",,,
385,Gardeschützenweg,bus,"['85', '11']","52.4449405100831, 13.302439341098381",,,
386,Gartenfeld,bus,['72'],"52.54719055045343, 13.247793329242997",nan,A72+ ['A72'],nan+ nan
387,Gartenfelder Strasse,bus,"['72', '10', '99', '55']","52.54416414332362, 13.247054939968866",,,
388,Gartenplatz,bus,['61'],"52.53887149101001, 13.383411331672582",nan,A64,Gartenplatz
389,Gartenstadt,strassenbahn,['63'],"52.55470189059165, 13.511809599270308",,,
390,Gartenstadtweg,bus,['36'],"52.412313913821045, 13.56660267841369",nan,AD/36+ AD/36+ A36+ ['A36'],Gartenstadtweg+ Gartenstadtweg+ Gartenstadtweg+ nan
391,Gartenstrasse,bus,['90'],"52.54184881212708, 13.378098613896778",nan,A36+ ['A36'],nan+ nan
392,Garystrasse,bus,['11'],"52.4442077967708, 13.28357204535823",,,
393,Gatow Kirche,bus,['35'],"52.48658875560032, 13.182345187620795",,,
394,"Gatow, Kirche",bus,['34'],"52.48684680676539, 13.18215147844503",nan,"['A34']+ ['A35', 'A34']+ A35,A34+ A34,A35+ A34,A35+ ['A34', 'A35']","nan+ nan+ Gatow, Kirche+ Gatow, Kirche+ Gatow, Kirche+ nan"
395,Gatower Strasse,bus,"['97', '94', '34']","52.489436255649245, 13.180387588417426",nan,"A35+ A35+ A34, A35",Gatower Strasse Ecke Alt-Gatow+ Gatower Strasse Ecke Alt-Gatow+ Gatower Strasse Ecke Alt-Gatow
396,"Gatower Strasse ""Biberburg""",bus,"['35', '34']","52.49797592518819, 13.180036801876797",,,
397,Gatower Strasse/Heerstrasse,bus,['35'],"52.51546764067115, 13.184735752014547",,,
398,Geflügelsteig,bus,['57'],"52.40509575868019, 13.490612934623142",,,
399,Gehsener Strasse,bus,['27'],"52.46321577871702, 13.58365868698432",nan,['A27']+ A27,nan+ Gehsener Strasse Ecke Mahlsdorfer Strasse
400,Geibelstrasse,bus,['28'],"52.49351434160696, 13.405865390190371",,,
401,Geibelstrasse/Urban-Krankenhaus,bus,['95'],"52.49479123527596, 13.406648041036469",,,
402,Gellnitzstrasse,strassenbahn,['25'],"52.4553873,13.5848156",Q66325234,,
403,Gemeindefriedhof,bus,['61'],"52.57293803082037, 13.34166243791318",,,
404,Gemeindezentrum,bus,['62'],"52.59650422528956, 13.352130648813059",,,
405,Genfenbergstrasse,bus,['97'],"52.51750221401804, 13.197731492020262",,,
406,Genslerstrasse,bus,['54'],"52.534226679073065, 13.4967918058346",nan,['A41'],nan
407,Gensletstrasse,bus,['48'],"52.5341766312977, 13.496558669401441",,,
408,Germaniapromenade,bus,['91'],"52.46091119718613, 13.435072262724178",,,
409,Germaniastrasse,bus,['25'],"52.46053987437175, 13.418058888486561",,,
410,Gersdorfstrasse,bus,['33'],"52.4497135211621, 13.366843463731259",,,
411,Gesundbrunnen Rügener Strasse,bus,['14'],"52.54474216283993, 13.391030431235574",,,
412,Geygerstrasse,bus,['95'],"52.47976469123224, 13.444053924636787",,,
413,Gitschiner Strasse,bus,['41'],"52.49813710118797, 13.39367521589463",,,
414,Glienicke Gutshof,bus,['34'],"52.47526152065717, 13.120610836844609",,,
415,"Glienicke, Kirche",bus,['7'],"52.63062737184449, 13.312861916755343",nan,"['A7']+ AN,A7+ A7+ A7+ ['A7']","nan+ Glienicke, Kirche+ Glienicke, Kirche+ Glienicke, Kirche+ nan"
416,Glienicker Brücke,bus,['6'],"52.413474089031965, 13.091235881924467",nan,['A6']+ A6+ A6+ A6+ ['A6'],nan+ Glienicker Brücke+ Glienicker Brücke+ Glienicker Brücke+ nan
417,Glienicker Weg Ecke Köpenickerstrasse,bus,['23'],"52.42911840822696, 13.550747599297186",,,
418,Glienweg,bus,['63'],"52.55953628002627, 13.177067525402654",,,
419,Gitschiner Strasse,bus,['95'],"52.49835268572559, 13.395892294792292",,,
420,Goebelplatz,bus,['23'],"52.53812718171093, 13.27991414794248",nan,"A65+ A65+ A65+ ['A88', 'A65']",Goebelplatz+ Goebelplatz+ Goebelplatz+ nan
421,Goebenstrasse,bus,"['84', '75', '48', '83']","52.49432104446879, 13.361075538452589",,,
422,Goerzallee,bus,"['53', '1', '85']","52.42198671722762, 13.298478688518832",,,
423,Goethestrasse,bus,"['76E', '76']","52.40437824622623, 13.406031370798006",nan,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf),nan
424,Goethestrasse,strassenbahn,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],"52.455545765090996, 13.726377148130858",nan,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)+ ['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],nan+ nan
425,Goldenes Horn,bus,['93'],"52.4395765122167, 13.404046393143272",,,
426,Goltenstrasse,bus,['65'],"52.47529402414602, 13.360025809415843",,,
427,Groß-Ziethener-Strasse,bus,['82'],"52.39430930301034, 13.411034857603847",,,
428,Gorkistrasse ; Berlinerstrasse Ecke Gorkistrasse,bus,"['20'] ; ['15', '13']","52.59059426195262, 13.292011153010927 ; 52.58963580799347, 13.283641874672398",nan,A15+ A15,nan+ nan
429,Gotenstrasse,bus,"['73', '74', '65']","52.47544911672171, 13.359851155294415",,,
430,Gotthardstrasse,bus,['64'],"52.56628742362028, 13.339139315236876",,,
431,Gottlieb-Dunkel-Strasse,bus,"['73', '25', '77']","52.46047500564911, 13.417979057824004",nan,A25,Gottlieb-Dunkel-Strasse Ecke Tempelhofer Weg
432,Gotzkowskystrasse,bus,"['23', '24', '72', '70']","52.527187214573765, 13.330550930001301",nan,A24,nan
433,Goltzstrasse,bus,['76'] ; ['82'],"52.38744320384639, 13.409669775718848",,,
434,Gradestrasse,bus,"['73', '25']","52.45253783133086, 13.4330277622881",,,
435,Gradestraße/Blaschkoallee,bus,['91'],"52.452628272713305, 13.438516047647646",,,
436,Grammestrasse,bus,['10'],"52.53672554214973, 13.267460975985964",,,
437,Granitzstrasse,bus,['52'],"52.57207265500184, 13.428773831691446",,,
438,Grenzallee,bus,['41'],"52.47033812083917, 13.46455333573843",,,
439,Grazer Platz,bus,['25'],"52.467636991817486, 13.347565807885369",nan,"A25+ A25+ A83,A25+ ['A25', 'A83']",Grazer Platz+ Grazer Platz+ Grazer Platz+ nan
440,Grazer Platz ; Canovastrasse/Krankenhaus,bus,['83'] ; ['83'],"52.46714786852433, 13.344179308164394 ; 52.46321336605348, 13.344676309607914",,,
441,Greifswalder Strasse,bus,['56'] ; ['44'],"52.54130253684684, 13.438917276806427 ; 52.53002871375482, 13.62681794411932",nan,"['A44E']+ A44E,A44+ A44,A44E+ A44,A44E+ ['A44']",nan+ Greifswalder Strasse Ecke Hönower Strasse+ Greifswalder Strasse Ecke Hönower Strasse+ Greifswalder Strasse Ecke Hönower Strasse+ nan
442,Greifswalder Strasse,s-bahn,"['140', '141', '142']","52.539722222222,13.439444444444",Q439246,,
443,Greifswalder Strasse,strassenbahn,"['4', '13']","52.5364975,13.4334045",Q65548960,"['13', '4']+ 4,13+ 13,4+ 4,13+ ['13', '4']",nan+ Greifswalder Straße/Danziger Straße+ Greifswalder Straße/Danziger Straße+ Greifswalder Straße/Danziger Straße+ nan
444,Greinerstrasse/Dederingstrasse,bus,['81'],"52.43670205861796, 13.37209191098168",,,
445,Grenadierstrasse,bus,"['80', '31', '5']","52.530981925368565, 13.205371761701368",nan,"A31,A5+ A5,A31+ A31",Grenadierstrasse Ecke Grunewaldstrasse+ Grenadierstrasse Ecke Grunewaldstrasse+ Grenadierstrasse Ecke Grunewaldstrasse
446,Grenzallee,bus,"['95', '65']","52.47029008909428, 13.464648179097418",,,
447,Griefswalder Strasse,strassenbahn,['21'],"52.53619623975762, 13.433060160827987",,,
448,Grimmelshausenstrasse,bus,['35E'],"52.45303649357869, 13.127161227036714",,,
449,Grimmstrasse,bus,"['82', '76']","52.398478487745884, 13.406451050741552",,,
450,Gritznerstrasse,bus,['33'],"52.46438146098689, 13.316483335491945",nan,A32,nan
451,Groß-Glienicker Weg,bus,"['35', '34E', '34']","52.48314168800522, 13.182649808839098",,,
452,Groß-Ziethener-Chaussee,bus,['57'],"52.410472559817045, 13.479414283129158",,,
453,Großbeerenstrasse Ecke Yorckstrasse ; Großbeerenstrasse Ecke Hallesches Ufer ; Großbeerenstrasse Ecke Lankwitzerstrasse,bus,"['19'] ; ['24'] ; ['77', '76']","52.49366889465351, 13.383531559754024 ; 52.49899269436089, 13.385321352334506 ; 52.437942855886604, 13.380368043490217",,,
454,Großer Stern,bus,"['69', '16']","52.514524715463295, 13.349933192922938",nan,"['A16']+ ['A24', 'A16']+ A69+ A69,A16+ ['A69', 'A16']",nan+ nan+ nan+ nan+ nan
455,Grumbkowstrasse,bus,['33'],"52.59081479417949, 13.419895078886073",,,
456,"Grunewald, Fontanestrasse",bus,['17'],"52.48750481560525, 13.26386691054609",,,
457,Grunewald Roseneck,bus,['50'],"52.475832942010044, 13.282326941329416",,,
458,"Grunewald, Roseneck",bus,['29'],"52.47580089902253, 13.282411270445099",,,
459,Grunewaldstrasse,bus,"['73', '85', '16']","52.48907804007202, 13.345000249198607",nan,A73+ A73,nan+ nan
460,Grünau,s-bahn,"['110', '141']","52.4122,13.5746",Q111307258,"['KBS 100a', 'KBS 103']+ ['KBS 100a', 'KBS 103']+ KBS 103,KBS 100a+ KBS 103,KBS 100a,KBS 106+ KBS 103+ ['KBS 103', 'KBS 105']",nan+ nan+ S-Bahnhof Grünau+ S-Bahnhof Grünau+ S-Bahnhof Grünau+ nan
461,Grünbbergallee,s-bahn,['115'],"52.3992,13.5416",Q5612896,,
462,Grünbergallee,s-bahn,['140'],"52.3992,13.5416",Q5612896,"['KBS 103a', 'KBS 106a']",nan
463,Grünberger Strasse,strassenbahn,['4'],"52.5122359,13.452609",Q65706239,['4']+ 4+ 4+ 4+ ['4'],nan+ Grünberger Straße/Warschauer Straße+ Grünberger Straße/Warschauer Straße+ Grünberger Straße/Warschauer Straße+ nan
464,Grüner Weg,bus,"['41', '25']","52.42955863550208, 13.453590733350595",nan,"A25,A52+ A25,A52+ A52",Grüner Weg Ecke Johannisthaler Chaussee+ Grüner Weg Ecke Johannisthaler Chaussee+ Grüner Weg Ecke Johannisthaler Chaussee
465,Grünhofer Weg,bus,"['80', '31']","52.534302716812704, 13.18775030784576",,,
466,Grünsteinweg,bus,['78'],"52.42629631091223, 13.409327287943531",,,
467,Grünstrasse,strassenbahn,"['26', '83', '85', '21', '84']","52.44496664892706, 13.57413386885382",nan,['95']+ 95+ 86,nan+ Grünstrasse Ecke Alt-Köpenick+ nan
468,Gustav-Meyer-Allee,bus,"['99', '61', '64']","52.54470149702584, 13.391030661173144",,,
469,Gustav-Müller-Platz,bus,['84'],"52.483564682706586, 13.361433684488112",,,
470,Gutschmidtstrasse,bus,['93'],"52.437076827846255, 13.444129425003135",nan,A25+ A25,Gutschmidtstrasse+ Gutschmidtstrasse
471,Gutschmidtstraße,bus,['91'],"52.440413677139176, 13.434758085842775",,,
472,Gutshof Marienfeld,bus,['52'],"52.408557224431995, 13.376664128444137",,,
473,Gärtnerstrasse,bus,['48'],"52.54639449034828, 13.507926794226945",,,
474,Göllweg,bus,['76E'],"52.419168041416384, 13.398459522103638",,,
475,Güntzelstrasse,bus,['60'],"52.49154575346882, 13.323206588873013",nan,A60+ A60,nan+ nan
476,Güterbahn Ruhleben,bus,"['35', '80', '31', '5']","52.528463786145274, 13.221054867506954",,,
477,Habichtswald,bus,['34E'],"52.47956121753944, 13.142152412425958",,,
478,Hackbuschstrasse,bus,['31'],"52.53959956967987, 13.150244533066292",nan,A31+ A31+ A31,Hackbuschstrasse Ecke Torstrasse+ Hackbuschstrasse Ecke Torstrasse+ Hackbuschstrasse Ecke Torstrasse
479,Hackescher Markt,strassenbahn,"['73', '75', '49', '15', '63', '72']","52.522700593509725, 13.401605863643521",Q65094590,"['69', '49', '65']+ ['49', '69']+ ['63']+ 69+ 69+ ['63', '72', '73', '49', '69', '71']",nan+ nan+ nan+ Hackescher Markt+ nan+ nan
480,Hackescher markt,strassenbahn,['71'],"52.5238354,13.402603",Q65094590,,
481,Haeckelstrasse,strassenbahn,"['17', '85']","52.44042166680233, 13.505548162898839",,,
482,Hagenplatz,bus,['17'],"52.483382973651, 13.265818700272884",nan,"['A19', 'A17']+ A17,A19+ A19,A17+ A17,A19+ ['A19', 'A17']",nan+ Hagenplatz+ Hagenplatz+ Hagenplatz+ nan
483,Hakenfelde Aalemannufer,bus,['97'],"52.57317659817781, 13.217773260185606",,,
484,Halker Zeile,bus,['82'],"52.400871930628014, 13.400038936140326",,,
485,Halskestrasse,bus,"['81', '33']","52.449975911659585, 13.34671540590703",nan,A33+ A33,Halskestrasse Ecke Steglitzer Damm+ Halskestrasse Ecke Steglitzer Damm
486,Hamburger Platz,bus,"['45', '56']","52.555394187589414, 13.438973139463632",nan,"A45,A56+ A56,A55,A45+ A45,A56,A55+ ['A45', 'A56']",Hamburger Platz+ Hamburger Platz+ Hamburger Platz+ nan
487,Hampsteadstrasse Ecke Teltower Damm,bus,['1'],"52.43082935146337, 13.259259141051635",,,
488,Hans-Beimler-Strasse,bus,['32'],"52.52515376382797, 13.419905951093401",,,
489,Hans-Beimler-Strasse,strassenbahn,"['15', '63', '17']","52.5255473,13.4202755",Q65548984,"['63', '82']",nan
490,Hans-Loch-Strasse,bus,['43'],"52.500162956606445, 13.496284663766568",,,
491,Hansaplatz,bus,['23'],"52.5179343319099, 13.342038193257153",nan,"['A16']+ ['A25', 'A16']+ A25,A66,A16+ A25,A16+ A16,A25+ ['A25', 'A16']",nan+ nan+ Hansaplatz+ Hansaplatz+ Hansaplatz+ nan
492,Harburger Weg,bus,"['80', '31']","52.53331049970506, 13.163165096763427",,,
493,Hardenbergstrasse,bus,['90'],"52.506154057324025, 13.33242747094564",nan,AS3s,nan
494,Hardenbergstrasse/U-Bhf. Zoologischer Garten,bus,['9'],"52.50655562209984, 13.331571936951352",,,
495,Hartlebenstrasse,strassenbahn,['25'],"52.4566822,13.6324878",Q66363202,,
496,Hartmannsweiler Weg,bus,['53'],"52.43871188132932, 13.248833836243495",nan,A53+ A53+ A53,Hartmannsweiler Weg Ecke Fischerhüttenstrasse+ Hartmannsweiler Weg Ecke Fischerhüttenstrasse+ Hartmannsweiler Weg Ecke Fischerhüttenstrasse
497,Haselhorster Damm,bus,"['10', '55', '13']","52.54707556922512, 13.236790392928848",,,
498,Haupstrasse,strassenbahn,['74'],"52.549024171724916, 13.501681796324672",,,
499,Haupthalle,bus,"['9', '8']","52.55215743105169, 13.293862366303594",,,
500,Hauptsrasse (S-Bhf. Berlin-Rummelsburg),strassenbahn,['21'],"52.5010558,13.4762392",Q66069079,,
501,Hauptstrasse Ecke Dominicusstrasse,bus,['4'],"52.481847337252624, 13.34832707830775",,,
502,Hauptstrasse,bus,"['73', '65', '74']","52.48189961451138, 13.348451031942695",,,
503,Hauptstrasse (S-Bhf. Rummelsburg),strassenbahn,['13'],"52.5010558,13.4762392",Q66069079,,
504,Hausvogteiplatz,u-bahn,['A'],"52.513055555556,13.396666666667",Q656523,"['A I']+ ['A I']+ A I,A II+ A+ A+ ['A']",nan+ nan+ Hausvogteiplatz station+ Hausvogteiplatz station+ Hausvogteiplatz station+ nan
505,"Havelhöhe, Krankenhaus",bus,"['35', '34']","52.46269634246782, 13.158668657391756",,,
506,Haydnstrasse,bus,['84'],"52.447125268727255, 13.315264231850549",,,
507,Hebbelstrasse,bus,['89'],"52.51597427592678, 13.300777010662543",,,
508,Heckerdamm,bus,"['23', '62']","52.53962816572025, 13.295048454368684",nan,"A21,A62+ A21,A62+ A62,A21",Heckerdamm Ecke Kurt-Schumacher-Damm+ Heckerdamm Ecke Kurt-Schumacher-Damm+ Heckerdamm Ecke Kurt-Schumacher-Damm
509,Heerstrasse,bus,"['34', '92']","52.515448440041354, 13.184617989755766",nan,"A13+ A35,A34+ A13+ A34,A35",Heerstrasse Ecke Wilhelmstrasse +  Heerstrasse Ecke Gatower Strasse+ Heerstrasse Ecke Wilhelmstrasse+ Heerstrasse Ecke Gatower Strasse
510,Heerstrasse Ecke Reimerweg,bus,['94'],"52.52185290480752, 13.154325747514633",,,
511,Heerstrasse/Stadtgrenze,bus,['97'],"52.52866541956905, 13.122497644636924",,,
512,Heesestrasse,bus,['17'],"52.45545626793152, 13.32559985818458",,,
513,Hegemeisterweg,strassenbahn,['82'],"52.4741663,13.5204016",Q65951916,,
514,Heiligenseestrasse,bus,"['14', '13']","52.59796193636089, 13.275098894138587",nan,"A14,A20+ A20,A14+ A20",Heiligenseestrasse Ecke Karolinenstraße + Heiligenseestrasse Ecke Karolinenstraße+ Heiligenseestrasse Ecke Karolinenstraße
515,Heiligenseestrasse/Gabelung,bus,['20'],"52.59986227773425, 13.251985191364742",,,
516,Heilmannring,bus,['23'],"52.53977907670514, 13.291230462914122",,,
517,"Heinerdorf, Kirche",bus,['42'],"52.568235255552125, 13.44043173908278",,,
518,"Heinersdorf, Kirche",bus,"['31', '55']","52.56826376476754, 13.440601903603064",nan,"['A42']+ ['A55', 'A42']+ A42,A55+ A42+ A42,A55+ ['A42']","nan+ nan+ Heinersdorf, Kirche+ Heinersdorf, Kirche+ Heinersdorf, Kirche+ nan"
519,"Heinersdorf, Kirche",strassenbahn,['71'],"52.5686908,13.4389053",Q65096107,['71']+ 71+ 71+ 71+ ['71'],nan+ Heinersdorf Kirche+ Heinersdorf Kirche+ Heinersdorf Kirche+ nan
520,"Heinersdorf, Romain-Rolland-Strasse",strassenbahn,['71'],"52.5725511,13.4371063",Q65096052,,
521,Heinrich-Mann-Platz,bus,['45'],"52.57297246262195, 13.392146133350426",nan,"['A45']+ A45+ A55,A45+ A45,A55,A58+ ['A58', 'A45']",nan+ Heinrich-Mann-Platz+ Heinrich-Mann-Platz+ Heinrich-Mann-Platz+ nan
522,Heizkraftwerk,bus,['54'],"52.52571589004995, 13.523330818714507",,,
523,Henriettenplatz,bus,"['69', '10', '4', '19', '29']","52.49701780222877, 13.290339505649852",nan,"A69,A10,A29,A4,A19+ ['A19', 'A69', 'A29', 'A10', 'A4']",nan+ nan
524,Herbertstrasse/BSC-Sportplatz,bus,['10'],"52.48592765814362, 13.284252743983183",,,
525,Hermann-Duncker-Strasse,strassenbahn,['21'],"52.468763826103014, 13.514546415709704",,,
526,Hermannplatz,bus,"['95', '41', '91', '75']","52.48778872855567, 13.425393480017616",nan,"A67+ A67+ A67,A75+ ['A95', 'A91', 'A75', 'A67']",Hermannplatz Ecke Sonnenallee+ Hermannplatz Ecke Sonnenallee+ Hermannplatz Ecke Sonnenallee+ nan
527,Hermannstrasse,bus,['65'],"52.46646251945033, 13.431890719360734",,,
528,Hermannstrasse/U-Bhf. Boddinstrasse,bus,['4'],"52.48013245590942, 13.425241582806905",,,
529,Hermsdorfer Damm,bus,['12'],"52.62241424609709, 13.312889357538312",nan,"['A12']+ A12,A12S+ A15+ A12+ A15",nan+ Hermsdorfer Damm Ecke Berliner Strasse +  Hermsdorfer Damm Ecke Karolinenstrasse+ Hermsdorfer Damm Ecke Berliner Strasse+ Hermsdorfer Damm Ecke Karolinenstrasse
530,Hermsdorfer Strasse Ecke Alt-Wittenau,bus,['14'],"52.59358134270866, 13.321281253843008",,,
531,Hertzbergplatz,bus,['95'],"52.477487105395774, 13.448598156816837",nan,A67+ A67+ A67+ ['A67'],Hertzbergplatz+ Hertzbergplatz+ Hertzbergplatz+ nan
532,Herzbergstrasse,bus,['30'],"52.52658888540259, 13.490778333520318",nan,['O30'],nan
533,Herzbergstrasse,strassenbahn,['3'],"52.52637,13.499036",Q65684891,"69,69E+ ['69', '69E']",nan+ nan
534,Heubnerweg,bus,['87'],"52.52334631976074, 13.288644133285885",,,
535,Hildburghauser Strasse,bus,"['30', '11'] ; ['2']","52.41253144764427, 13.36143480263765 ; 52.41593114068781, 13.34175325482013",nan,A11+ A11+ A11+ ['A11'],Hildburghauser Strasse Ecke Mariannenstrasse+ Hildburghauser Strasse Ecke Mariannenstrasse+ nan+ nan
536,Hildegardstrasse,bus,['1'],"52.48185906011362, 13.320391438761659",nan,A86+ ['A86'],nan+ nan
537,Hindenburgd./Wiesenbaude,bus,['11'],"52.43129156024276, 13.309751955225964",,,
538,Hindenburgdamm,bus,['84'],"52.45352507850236, 13.315671490206539",nan,"A48+ A48+ A86,A48",Hindenburgdamm Ecke Unter den Eichen+ Hindenburgdamm Ecke Unter den Eichen+ Hindenburgdamm Ecke Unter den Eichen
539,Hirschgarten,s-bahn,['105'],"52.4579,13.6032",Q4892435,['KBS 102']+ ['KBS 102']+ KBS 102+ KBS 102+ KBS 102+ ['KBS 102'],nan+ nan+ Berlin Hirschgarten station+ Berlin Hirschgarten station+ Berlin Hirschgarten station+ nan
540,Hirschgarten,strassenbahn,"['25', '84']","52.4518533,13.6006245",Q66360740,"['84', '87']+ 87,84+ 84,87+ 84,87+ ['84', '87']",nan+ Hirschgarten+ Hirschgarten+ Hirschgarten+ nan
541,Hirtestrasse,strassenbahn,['86'],"52.46228517510202, 13.582989445330378",nan,86+ 86,nan+ nan
542,Ho Chi-Minh-Strasse,bus,['48'],"52.533005228545235, 13.476165416788403",,,
543,Ho-Chi-Minh-Strasse,bus,['54'],"52.5330704220753, 13.4761025820549",,,
544,Ho-Chi-Minh-Strasse,strassenbahn,"['17', '15', '63', '14', '19', '74']","52.53300799504899, 13.476177409509573",,,
545,Hochmeisterplatz,bus,['4'],"52.49468637986547, 13.301254684721862",nan,['A4']+ A4+ A4+ A4+ ['A4'],nan+ Hochmeisterplatz+ Hochmeisterplatz+ Hochmeisterplatz+ nan
546,Hochschule für Ökonomie,strassenbahn,"['17', '19']","52.4927681,13.5266059",,,
547,Hoeppnerstrasse,bus,['96'],"52.47246448756941, 13.377940520811295",,,
548,Hohen Neuendorf (b Bln),s-bahn,['140'],"52.6684,13.287",Q4500489,KBS 104+ ['KBS 104'],nan+ nan
549,Hohenschönhauser Strasse,strassenbahn,['3'],"52.5359329,13.4729468",Q65553684,['3']+ 3+ 3+ ['3'],nan+ nan+ nan+ nan
550,Hohenstaufenstrasse,bus,"['73', '85', '16']","52.49444389446449, 13.345941313199432",,,
551,Hohenzollerndamm,bus,"['50', '65']","52.476835205459196, 13.28097752710442",nan,A50+ A50,Hohenzollerndamm Ecke Teplitzer Strasse+ Hohenzollerndamm Ecke Teplitzer Strasse
552,Hohenzollernring,bus,"['54', '97', '56', '55']","52.55569430282622, 13.207589665448262",nan,AS1+ AS1,Hohenzollernring Ecke Streitstrasse+ Hohenzollernring Ecke Streitstrasse
553,Holländerstrasse/Friedhöfe,bus,['64'],"52.56208059904821, 13.35153256635908",,,
554,Holteistrasse,bus,['30'],"52.50859353995203, 13.466288145839554",nan,O30,Holteistrasse
555,Holteistrasse,strassenbahn,"['21', '13']","52.5088235,13.465969",Q65675805,['13']+ 13,nan+ Boxhagener Straße/Holteistraße
556,Holzhauser Strasse,bus,['15'],"52.58202584773887, 13.30543236348224",nan,"A12,A14+ A15+ A12,A14+ A15+ A15+ A15","Holzhauser Strasse, Rathaus Reinickendorf +  Holzhauser Strasse Ecke Breitenbachstrasse+ Holzhauser Strasse, Rathaus Reinickendorf+ Holzhauser Strasse Ecke Breitenbachstrasse+ Holzhauser Strasse Ecke Breitenbachstrasse+ Holzhauser Strasse, Rathaus Reinickendorf"
557,Hoppegarten (Mark),s-bahn,['100'],"52.5183,13.6734",Q15197357,['KBS 101']+ ['KBS 101']+ KBS 101+ KBS 101+ KBS 101+ ['KBS 101'],nan+ nan+ Hoppegarten (Mark) station+ Hoppegarten (Mark) station+ Hoppegarten (Mark) station+ nan
558,Hranitzkystrasse,bus,"['32', '11']","52.42251302643871, 13.370742695013",,,
