,line_id,stop_name,stop_order,stop_id
63,19762,Rathaus Zehlendorf,22,19761200
64,19762,Behring-Krankenhaus,23,1976133
65,19762,"Zehlendorf-Süd, Sachtlebenstrasse E. Lupsteiner Weg",24,19761769
66,19763,Dahlem Waldfriedhof,0,1976293
67,19763,U-Bhf. Oskar-Helene-Heim,1,19761604
68,19763,Garystrasse,2,1976457
69,19763,Corrensplatz,3,1976287
72,19763,Berliner Strasse,4,1976149
75,19763,Adolf-Martens-Strasse,5,19767
76,19763,Drakestrasse,6,1976321
77,19763,Gardeschützenweg,7,1976449
78,19763,Hindenburgd./Wiesenbaude,8,1976628
79,19763,Ostpreußendamm Ecke Königsbergerstrasse,9,19761080
81,19763,Marienstrasse/Königswart. Krankenhaus,10,1976952
82,19763,Morgensternstrasse,11,1976985
83,19763,Kranoldplatz,12,1976794
84,19763,Hildburghauser Strasse,13,1976625
86,19763,Marienfelder Allee,14,1976949
87,19763,Alt-Marienfelde,15,197639
88,19763,An der Heilandsweide,16,197691
89,19763,Stegerwaldstrasse,17,19761462
90,19763,Hranitzkystrasse,18,1976652
91,19763,Daimlerstrasse,19,1976296
92,19763,Wilhelm-v.-Siemsens-Strasse,20,19761718
93,19763,Alt-Mariendorf,21,197637
94,19763,U-Bhf. Alt-Mariendorf,22,19761550
95,19764,"Wedding, Bernauer Strasse",0,19761693
96,19764,Voltastrasse Ecke Brunnenstrasse,1,19761666
97,19764,Hussittenstrasse,2,1976662
98,19764,Nettelbeckplatz,3,19761015
99,19764,U-Bhf. Leopoldplatz,4,19761590
100,19764,Limburger Strasse/Rathaus Wedding,5,1976886
101,19764,U-Bhf. Seestrasse,6,19761624
103,19764,Müllerstrasse,7,19761003
104,19764,Barfusstrasse,8,1976123
105,19764,Aroser Allee,9,1976102
106,19764,Lindauer Allee,10,1976888
107,19764,Am Nordgraben Ecke Roedernallee,11,197674
109,19764,Oranienburger Strasse,12,19761065
110,19764,Eichborndamm,13,1976334
112,19764,Alt-Wittenau,14,197652
113,19764,Cyclopstrasse,15,1976290
114,19764,Waidmannsluster Damm,16,19761669
115,19764,Dianastrasse Ecke Oraniendamm,17,1976307
116,19764,Hermsdorfer Damm,18,1976619
121,19764,Berliner Strasse,19,1976151
122,19764,Zeltinger Platz,20,19761770
123,19764,Ludolfinger Platz,21,1976908
124,19764,Donnersmarckplatz,22,1976317
125,19764,Maximiliankorso E. Hainbuchenstrasse,23,1976960
126,19765,Alt-Heiligensee,0,197629
127,19765,Heiligenseestrasse,1,1976601
128,19765,Konradshöher Strasse Ecke Heiligenseestrasse,2,1976779
129,19765,Karolinenstrasse,3,1976733
130,19765,Alt-Tegel/U-Bhf. Tegel,4,197649
131,19765,Berlinerstrasse Ecke Gorkistrasse,5,1976153
132,19765,Krankenhaus Tegel-Süd,6,1976792
133,19765,Strasse nach Saatwinkel,7,19761478
136,19765,Paulsternstrasse,8,19761115
137,19765,Haselhorster Damm,9,1976579
138,19765,Am Juliusturm,10,197669
140,19765,Carl-Schurz-Strasse,11,1976271
141,19765,"Spandau, Markt",12,19761435
142,19765,Rathaus Spandau,13,19761194
143,19765,Brunsbütteler Damm Ecke Klosterstrasse,14,1976238
149,19766,Eberswalder Strasse,0,1976328
150,19766,U-Bhf. Dimitroffstrasse,1,19761561
151,19766,Prenzlauer Allee,2,19761160
152,19766,Greifswalder Strasse,3,1976513
153,19766,Artur-Becker-Strasse,4,1976104
154,19766,Leninallee,5,1976854
155,19766,Bersarinplatz,6,1976158
156,19766,Frankfurter Tor,7,1976402
157,19766,Holteistrasse,8,1976648
158,19766,Hauptstrasse (S-Bhf. Rummelsburg),9,1976584
159,19766,Kraftwerk Klingenberg,10,1976785
160,19766,Blockdammweg Ecke Hönower Wiesenweg,11,1976199
161,19767,Gesundbrunnen Rügener Strasse,0,1976478
162,19767,Rammlerstrasse Ecke Brunnenstrasse,1,19761186
163,19767,U-Bhf. Osloer Strasse,2,19761605
164,19767,Drontheimer Strasse,3,1976322
165,19767,Pankower Allee,4,19761095
167,19767,Emmentaler Strasse,5,1976354
168,19767,Residenzstrasse,6,19761227
169,19767,Aroser Allee,7,1976102
170,19767,Roedernallee Ecke Oranienburgerstrasse,8,19761252
171,19767,Ollenhauerstrasse Ecke Lindauer Allee,9,19761057
172,19767,Karl-Bonhoeffer-Nerven-Klinik,10,1976724
173,19767,Tessenowstrasse Ecke Oranienburgerstrasse,11,19761522
174,19767,Jansenstrasse,12,1976692
176,19767,Alt-Wittenau,13,197652
177,19767,Rathaus Reinickendorf,14,19761190
178,19767,Hermsdorfer Strasse Ecke Alt-Wittenau,15,1976620
179,19767,Ziekow-/Eschnachstrasse,16,19761780
180,19767,Berliner Strasse/U-Bhf. Tegel,17,1976152
181,19767,Ruppiner Chausee,18,19761272
182,19767,Heiligenseestrasse,19,1976601
183,19767,Fährstrasse,20,1976443
184,19767,Alt-Heiligensee,21,197629
185,19768,Artur-Becker-Strasse,0,1976104
186,19768,Leninallee/Dimitroffstrasse,1,1976855
187,19768,S-Bhf. Leninallee,2,19761303
188,19768,Ho-Chi-Minh-Strasse,3,1976635
189,19768,Degnerstrasse,4,1976301
190,19768,Falkenberger Strasse,5,1976373
191,19769,Waidmannslust Oraniendamm,0,19761668
192,19769,Zabel-Krüger-Damm,1,19761765
193,19769,Lübarser Strasse,2,1976917
194,19769,Eichhorster Weg Ecke Finsterwalderstrasse,3,1976340
195,19769,Steinkirchener Strasse,4,19761469
196,19769,Oranienburger Strasse,5,19761064
198,19769,Kinderheim,6,1976745
199,19769,"Alt-Wittenau, Kirche",7,197653
200,19769,Rathaus Reinickendorf,8,19761190
201,19769,Pannwitzstrasse,9,19761100
202,19769,"Eichborndamm, Tor 5",10,1976335
203,19769,Olbendorfer Weg,11,19761052
204,19769,Im Hufenschlag,12,1976674
205,19769,Breitenbachstrasse,13,1976223
206,19769,Holzhauser Strasse,14,1976650
207,19769,Eschachstrasse/Ziekowstrasse,15,1976366
208,19769,Berlinerstrasse Ecke Gorkistrasse,16,1976153
209,19769,Alt-Tegel/U-Bhf. Tegel,17,197649
210,19769,Gabrielenstrasse,18,1976446
211,19769,Karolinenstrasse,19,1976733
212,19769,Donnersmarckplatz,20,1976317
213,19769,Ludolfinger Platz,21,1976908
214,19769,Zeltinger Platz,22,19761770
215,19769,Frohnau Invalidensiedlung,23,1976436
216,197610,Bhf. Berlin-Lichtenberg,0,1976166
217,197610,Straßenbahn-Betriebshof,1,19761488
218,197610,Ho-Chi-Minh-Strasse,2,1976635
219,197610,S-Bhf. Leninallee,3,19761303
220,197610,Dimitroffstrasse,4,1976310
223,197610,Leninplatz,5,1976857
224,197610,Hans-Beimler-Strasse,6,1976570
225,197610,U-Bhf. Luxemburgplatz,7,19761592
226,197610,Hackescher Markt,8,1976558
227,197611,Reinickendorf Klemkestrasse/Sommerstrasse,0,19761222
228,197611,Reginhardstrasse,1,19761212
229,197611,Pankower Allee Ecke Reginhardstrasse,2,19761096
230,197611,Residenzstrasse,3,19761227
231,197611,U-Bhf. Osloer Strasse,4,19761605
232,197611,Reinickendorfer Strasse Ecke Osloerstrasse,5,19761224
233,197611,Müllerstrasse/U-Bhf. Seestrasse,6,19761006
234,197611,Seestrasse,7,19761396
235,197611,U-Bhf. Amrumer Strasse,8,19761553
236,197611,Fennstrasse,9,1976382
237,197611,Turmstrasse,10,19761548
240,197611,Alt-Moabit,11,197642
241,197611,U-Bhf. Hansaplatz,12,19761573
242,197611,Großer Stern,13,1976529
243,197611,Lützowplatz,14,1976918
244,197611,U-Bhf. Nollendorfplatz,15,19761603
245,197611,Hohenstaufenstrasse,16,1976641
246,197611,Grunewaldstrasse,17,1976536
247,197611,John-F.-Kennedy-Platz,18,1976705
248,197611,Bundesplatz,19,1976253
249,197611,Laubacher Strasse Ecke Südwestkorso,20,1976843
250,197611,Breitenbachplatz,21,1976220
251,197611,Breitenbachplatz Englerallee,22,1976222
252,197612,"Grunewald, Fontanestrasse",0,1976534
253,197612,Hagenplatz,1,1976561
254,197612,Teplitzer Strasse,2,19761521
255,197612,Roseneck,3,19761255
256,197612,Berkaer Strasse,4,1976143
257,197612,U-Bhf. Rüdesheimer Platz,5,19761618
258,197612,Laubacher Strasse/Südwestkorso,6,1976844
259,197612,U-Bhf. Friedrich-Wilhelm-Platz,7,19761564
260,197612,Kaisereiche/Schmiljanstrasse,8,1976716
261,197612,U-Bhf. Walther-Schreiber-Platz,9,19761642
262,197612,U-Bhf. Schloßstrasse,10,19761622
263,197612,Kieler Strasse,11,1976742
264,197612,U-Bhf. Rathaus Steglitz,12,19761612
266,197612,Heesestrasse,13,1976597
267,197612,Plantagenstrasse,14,19761135
268,197612,Bismarckstrasse,15,1976183
273,197612,Albrechtstrasse,16,197617
277,197612,Leonorenstrasse,17,1976859
278,197612,Birkbuschstrasse Ecke Siemensstrasse,18,1976177
279,197612,Ostpreußendamm Ecke Königsbergerstrasse,19,19761080
281,197612,Marienstrasse/Königswark. Krankenhaus,20,1976951
282,197612,Jungfernstieg,21,1976709
283,197612,Kranoldplatz,22,1976794
284,197612,Oberhofer Platz,23,19761045
285,197612,Lichterfelde Celsiusstrasse,24,1976876
286,197613,Haeckelstrasse,0,1976560
287,197613,Bhf. Schöneweide,1,1976173
288,197613,Wilhelminenhofstrasse,2,19761720
289,197613,Bhf. Karlshorst,3,1976170
290,197613,Hochschule für Ökonomie,4,1976637
291,197613,U-Bhf. Tierpark,5,19761635
292,197613,S-Bhf. Friedrichsfelde Ost,6,19761291
293,197613,Springpfuhlstrasse,7,19761449
294,197613,Siegfriedstrasse,8,19761408
295,197613,Ho-Chi-Minh-Strasse,9,1976635
296,197613,S-Bhf. Leninallee,10,19761303
297,197613,Dimitroffstrasse,11,1976310
300,197613,Leninplatz,12,1976857
301,197613,Hans-Beimler-Strasse,13,1976570
302,197613,U-Bhf. Luxemburgplatz,14,19761592
303,197613,Rosenthaler Platz,15,19761258
304,197613,Chausseestrasse,16,1976280
305,197613,Stadion der Weltjugend,17,19761456
306,197614,U-Bhf. Oskar-Helene-Heim,0,19761604
307,197614,Krankenhaus Oskar-Helene-Heim,1,1976791
308,197614,Sophie-Charlotte-Strasse,2,19761425
309,197614,Schützallee,3,19761388
310,197614,Scharfestrasse,4,19761336
311,197614,Potsdamer Strasse,5,19761148
316,197614,Fischerhüttenstrasse,6,1976388
317,197614,Lindenthaler Allee,7,1976895
318,197614,Spanische Allee,8,19761441
319,197614,Isoldestrasse,9,1976685
320,197614,Nibelungenstrasse,10,19761030
321,197614,Kronprinzessinnenweg,11,1976797
322,197614,Am Großen Wannsee,12,197667
323,197614,Endestrasse,13,1976356
324,197614,Pfaueninselchaussee,14,19761121
325,197614,Rathaus Wannsee,15,19761198
327,197614,Charlottenstrasse,16,1976277
328,197614,"Wilhelmplatz, Stölpchensee",17,19761721
329,197614,Kohlhasenbrück-Steinstücken,18,1976772
330,197615,Roseneck,0,19761255
331,197615,Teplitzer Strasse,1,19761521
332,197615,Richard-Strauß-Strasse,2,19761238
333,197615,Koenigsallee/Hagenplatz,3,1976771
334,197615,Kurfürstendamm/Ratenauplatz,4,1976807
335,197615,Henriettenplatz,5,1976610
336,197615,Joachim-Friedrich-Strasse,6,1976696
338,197615,Lehniner Platz,7,1976846
339,197615,Adenauerplatz,8,19764
340,197615,Olivaer Platz/Leibnizstrasse,9,19761056
341,197615,Bleibtreustrasse,10,1976196
342,197615,U-Bhf. Uhlandstrasse,11,19761640
343,197615,U-Bhf. Kurfürstendamm,12,19761586
344,197615,Breitscheidplatz,13,1976225
345,197615,Marburger Strasse,14,1976932
346,197615,U-Bhf. Wittenbergplatz,15,19761644
347,197615,Martin-Luther-Strasse,16,1976953
348,197615,U-Bhf. Nollendorfplatz,17,19761603
352,197615,Potsdamer Strasse,18,19761151
354,197615,Goebenstrasse,19,1976490
356,197615,U-Bhf. Yorckstrasse,20,19761645
357,197615,Großbeerenstrasse Ecke Yorckstrasse,21,1976528
358,197615,U-Bhf. Mehringdamm,22,19761594
359,197615,U-Bhf. Platz der Luftbrücke,23,19761610
360,197615,Platz der Luftbrücke,24,19761137
361,197616,"Köpenick, Krankenhaus",0,1976827
362,197616,Freiheit,1,1976411
363,197616,Institut für Lehrerbildung,2,1976682
364,197616,Pionierpark,3,19761131
365,197616,Edisonstrasse,4,1976330
366,197616,Bhf. Karlshorst,5,1976170
367,197616,Hochschule für Ökonomie,6,1976637
368,197616,U-Bhf. Tierpark,7,19761635
369,197616,S-Bhf. Friedrichsfelde Ost,8,19761291
370,197616,Springpfuhlstrasse,9,19761449
371,197616,Siegfriedstrasse,10,19761408
372,197616,Ho-Chi-Minh-Strasse,11,1976635
373,197616,S-Bhf. Leninallee,12,19761303
374,197616,Dimitroffstrasse,13,1976310
377,197616,Artur-Becker-Strasse,14,1976104
378,197617,U-Bhf. Friedrich-Wilhelm-Platz,0,19761564
379,197617,Stubenrauchstrasse,1,19761491
380,197617,U-Bhf. Walther-Schreiber-Platz,2,19761642
381,197617,Alsen-/Fregstrasse,3,197626
382,197617,Bismarckstrasse,4,1976183
387,197617,Lauenburger Platz,5,1976845
388,197617,Bergstrasse,6,1976139
390,197617,Selerweg,7,19761400
392,197617,Steglitzer Damm,8,19761466
393,197617,Munsterdamm,9,1976992
394,197617,Albrechtstrasse,10,197617
398,197617,Leonorenstrasse,11,1976859
399,197617,Rathaus Lankwitz,12,19761188
400,197617,"Lankwitz, Kirche",13,1976842
402,197617,Hildburghauser Strasse,14,1976626
403,197617,Waldsassener Strasse,15,19761671
404,197617,"Marienfelde, Waldsassener Strasse",16,1976948
405,197618,Tegelort,0,19761513
406,197618,Falkenplatz,1,1976375
407,197618,Heiligenseestrasse/Gabelung,2,1976602
408,197618,Schulzendorfer Weg,3,19761366
409,197618,Karolinenstrasse,4,1976733
410,197618,Gabrielenstrasse,5,1976446
411,197618,Alt-Tegel/U-Bhf. Tegel,6,197649
412,197618,Gorkistrasse,7,1976498
413,197618,Ziekowstrasse,8,19761781
414,197618,Freie Scholle,9,1976410
415,197618,Dianaplatz,10,1976306
416,197618,Oraniendamm,11,19761068
417,197618,Zabel-Krüger-Damm,12,19761765
418,197618,Am Vierrutenberg,13,197682
419,197618,Alt-Lübars,14,197635
420,197619,Quickborner Strasse Märkisches Viertel,0,19761178
421,197619,Wilhelmsruher Damm,1,19761728
422,197619,Schorfheidestrasse,2,19761360
423,197619,Wilhelmsruh Damm/Dannenwalder Weg,3,19761725
424,197619,Oranienburger Strasse,4,19761064
426,197619,Alt-Wittenau,5,197651
428,197619,Rathaus reinickendorf,6,19761201
429,197619,Breitenbachstrasse,7,1976223
430,197619,U-Bhf. Scharnweber Strasse,8,19761619
431,197619,U-Bhf. Kurt-Schumacher-Platz,9,19761588
432,197619,Kaserne Südtor,10,1976738
433,197619,"Heckerdamm, Volkspark Jungfernheide",11,1976592
434,197619,Jakob-Kaiser-Platz,12,1976690
435,197619,Olbersstrasse/DRK-Krankenhaus,13,19761053
438,197619,Landgericht,14,1976837
439,197619,Luisenplatz,15,1976910
443,197619,Bismarckstrasse,16,1976186
445,197619,Kantstraße Ecke Suarezstrasse,17,1976722
446,197619,Amtsgericht Charlottenburg,18,197688
447,197619,Kurfürstendamm,19,1976805
448,197619,Westfälische Strasse,20,19761710
449,197619,Rudolstädter Strasse,21,19761263
453,197619,Berliner Strasse,22,1976150
455,197619,Fehrbelliner Platz,23,1976380
456,197620,Eberswalder Strasse,0,1976328
457,197620,U-Bhf. Dimitroffstrasse,1,19761561
458,197620,Prenzlauer Allee,2,19761160
459,197620,Griefswalder Strasse,3,1976519
460,197620,Artur-Becker-Strasse,4,1976104
461,197620,Leninallee,5,1976854
462,197620,Frankfurter Tor,6,1976402
463,197620,Holteistrasse,7,1976648
464,197620,Hauptsrasse (S-Bhf. Berlin-Rummelsburg),8,1976582
465,197620,Kraftwerk Klingenberg,9,1976785
466,197620,Hönower Wiesenweg,10,1976670
467,197620,Hermann-Duncker-Strasse,11,1976612
468,197620,Wilhelminenhofstrasse,12,19761720
469,197620,Pionierpark,13,19761131
470,197620,Institut für Lehrerbildung,14,1976682
471,197620,Grünstrasse,15,1976544
472,197620,"Köpenick, Krankenhaus",16,1976827
473,197621,"Rosenthal, Hauptstrasse",0,19761256
474,197621,Nordendstrasse,1,19761039
475,197621,Platanenstrasse,2,19761136
476,197621,Kurt-Fischer-Platz,3,1976813
477,197621,"Pankow, Rathaus",4,19761093
478,197621,"Pankow, Kirche",5,19761091
479,197621,S-Bhf. Pankow,6,19761310
480,197621,U-Bhf. Pankow,7,19761608
481,197621,S-Bhf. Schönhauser Allee,8,19761317
482,197621,U-Bhf. Dimitroffstrasse,9,19761561
483,197621,Brunnenstrasse,10,1976237
484,197621,Oranienburger Tor,11,19761067
485,197621,Bhf. Friedrichstrasse,12,1976169
486,197621,Am Kupfergraben,13,197673
487,197622,U-Bhf. Holzhauser Strasse,0,19761576
488,197622,Wittestrasse,1,19761748
489,197622,Soltauer Strasse,2,19761418
490,197622,Breitenbachstrasse,3,1976223
491,197622,Miraustrasse,4,1976970
493,197622,Triftstrasse,5,19761545
494,197622,Rathaus Reinickendorf,6,19761190
495,197622,Alt-Wittenau,7,197651
497,197623,Falkenhöhe,0,1976374
498,197623,S-Bhf. Grünbergallee,1,19761297
499,197623,S-Bhf. Altglienicke,2,19761286
500,197623,Wolfmarsteig,3,19761751
501,197623,Schönefelder Chaussee,4,19761374
502,197623,"Altglienicke, Kirche",5,197659
503,197623,Kanalbrücke,6,1976720
504,197623,Glienicker Weg Ecke Köpenickerstrasse,7,1976486
505,197623,VEB Berlin-Chemie,8,19761658
506,197623,Adlergestell,9,19765
507,197623,S-Bhf. Adlershof,10,19761284
508,197624,"Zoo, Hardenbergplatz",0,19761786
509,197624,Jebenstrasse/Amerikahaus,1,1976694
510,197624,Steinplatz,2,19761470
511,197624,U-Bhf. Ernst-Reuter-Platz,3,19761562
512,197624,Hansaplatz,4,1976572
514,197624,Gotzkowskystrasse,5,1976503
515,197624,Hutten-/Turmstrasse,6,1976663
516,197624,Wittstocker Strasse,7,19761749
517,197624,Sickingen-/Siemensstrasse,8,19761405
518,197624,Beusselstrasse/Goerdelerdamm,9,1976165
519,197624,Hüttigpfad,10,1976671
520,197624,Friedrich-Olbricht-Damm,11,1976422
521,197624,Heckerdamm,12,1976590
523,197624,Jakob-Kaiser-Platz,13,1976690
524,197624,Kurt-Schumacher-Damm,14,1976815
525,197624,Heilmannring,15,1976603
526,197624,Goebelplatz,16,1976489
527,197624,Quellweg,17,19761177
528,197624,Nonnendammallee,18,19761035
529,197624,Siemensstadt Rohrdamm E. Buolstraße,19,19761412
530,197625,Moabit Wiebestrasse,0,1976972
531,197625,Huttenstrasse,1,1976664
532,197625,Reuchlinstrasse,2,19761229
534,197625,Gotzkowskystrasse,3,1976503
535,197625,Rathaus Tiergarten,4,19761197
537,197625,U-Bhf. Turmstrasse,5,19761637
538,197625,Krankenhaus Moabit,6,1976790
539,197625,Wilsnacker Strasse,7,19761737
541,197625,Rathenower Strasse,8,19761206
543,197625,Alt-Moabit,9,197640
546,197625,John-F.-Dulles-Allee (Kongreßhalle),10,1976704
547,197625,Tiergartenstrasse,11,19761533
548,197625,Lützowplatz,12,1976918
549,197625,Magdeburger Platz,13,1976922
554,197625,Potsdamer Strasse,14,19761152
555,197625,Askanischer Platz,15,1976107
556,197625,Großbeerenstrasse Ecke Hallesches Ufer,16,1976526
557,197625,U-Bhf. Hallesches Tor/Mehring-Damm,17,19761572
558,197625,U-Bhf. Gneisenaustrasse,18,19761568
559,197625,Columbiadamm,19,1976285
560,197625,Platz der Luftbrücke,20,19761137
561,197626,Britz-Süd,0,1976228
562,197626,Fritz-Erler-Allee,1,1976434
563,197626,Kormoranweg,2,1976781
564,197626,Grüner Weg,3,1976541
565,197626,Buschkrugallee Ecke Parchimer Allee,4,1976256
566,197626,U-Bhf. Parchimer Allee,5,19761609
567,197626,Britzer Damm,6,1976231
568,197626,Gradestrasse,7,1976504
569,197626,Karl-Elsasser Strasse,8,1976725
570,197626,Gottlieb-Dunkel-Strasse,9,1976501
571,197626,Germaniastrasse,10,1976474
572,197626,Wenckebachstrasse,11,19761699
573,197626,Tempelhofer Damm,12,19761519
574,197626,Attilaplatz,13,1976108
575,197626,Röblingstrasse/Arnulfstrasse,14,19761274
577,197626,Priesterweg,15,19761167
578,197626,Prellerweg,16,19761158
579,197626,Auguste-Viktoria-Krankenhaus,17,1976113
581,197626,Grazer Platz,18,1976509
582,197626,Rubensstrasse,19,19761261
584,197626,Friedenauer Brücke,20,1976416
585,197626,Kaisereiche,21,1976715
586,197626,U-Bhf. Friedrich-Wilhelm-Platz,22,19761564
587,197627,Sterndamm,0,19761475
588,197627,Bhf. Schöneweide,1,1976173
589,197627,Wilhelminenhofstrasse,2,19761720
590,197627,Rathenaustrasse,3,19761204
591,197627,Pionierpark,4,19761131
592,197627,Alte Försterei,5,197654
593,197627,Bahnhofstrasse,6,1976120
594,197627,Gellnitzstrasse,7,1976467
595,197627,Hirschgarten,8,1976631
596,197627,Bölschestrasse,9,1976258
597,197627,S-Bhf. Friedrichshagen,10,19761292
598,197627,Hartlebenstrasse,11,1976577
599,197627,Müggelseedamm,12,1976996
600,197627,Rahnsdorf,13,19761182
601,197628,Sterndamm,0,19761475
602,197628,Bhf. Schöneweide,1,1976173
603,197628,Wilhelminenhofstrasse,2,19761720
604,197628,Rathenaustrasse,3,19761204
605,197628,Pionierpark,4,19761131
606,197628,Weinert-Klubhaus,5,19761696
607,197628,Alte Försterei,6,197654
608,197628,Cardinalstrasse,7,1976270
609,197628,Bahnhofstrasse,8,1976120
610,197628,Grünstrasse,9,1976544
611,197628,Wendenschloßstrasse,10,19761702
612,197628,"Köpenick, Krankenhaus",11,1976827
613,197629,S-Bhf. Kaulsdorf,0,19761299
614,197629,Chemnitzer Strasse,1,1976283
615,197629,Jägerstrasse,2,1976710
616,197629,Gehsener Strasse,3,1976464
617,197629,S-Bhf. Köpenick,4,19761300
618,197629,Lindenstrasse,5,1976892
620,197629,Wendenschloßstrasse,6,19761701
621,197629,Krankenhaus Köpenick,7,1976789
622,197629,Müggelturm,8,1976997
623,197629,"Müggelheim, Dorf",9,1976995
624,197629,Alt-Müggelheim,10,197643
625,197630,U-Bhf. Tempelhof,0,19761629
626,197630,Boelckestrasse,1,1976204
627,197630,Werner-Voß Damm,2,19761704
628,197630,Loewenhardtdamm,3,1976903
629,197630,Dudenstrasse,4,1976324
630,197630,Kreuzbergstrasse,5,1976796
631,197630,Yorckstrasse/Rathaus Kreuzberg,6,19761764
632,197630,U-Bhf. Mehringdamm,7,19761594
633,197630,U-Bhf. Gneisenaustrasse/Zossener Strasse,8,19761569
634,197630,U-Bhf. Südstern,9,19761628
635,197630,Urbanstrasse,10,19761656
636,197630,Geibelstrasse,11,1976465
637,197630,Wilmsstrasse,12,19761736
638,197630,U-Bhf. Prinzenstrasse/Gitschiner Strasse,13,19761611
639,197630,U-Bhf. Kottbusser Tor,14,19761584
640,197630,Oranienstrasse,15,19761070
641,197630,Mariannenplatz,16,1976938
643,197630,Köpenicker Strasse,17,1976829
644,197630,U-Bhf. Schlesisches Tor,18,19761621
645,197630,Falckensteinstrasse,19,1976370
646,197630,Schlesische Strasse E. Heckmannufer,20,19761344
647,197631,"Grunewald, Roseneck",0,1976535
648,197631,Teplitzer Strasse,1,19761521
649,197631,Franzensbader Strasse/Sportplatz,2,1976407
650,197631,Bismarckplatz,3,1976182
651,197631,Kurfürstendamm/Rathenauplatz,4,1976808
652,197631,Henriettenplatz,5,1976610
654,197631,Joachim-Friedrich-Strasse,6,1976697
655,197631,Lehniner Platz,7,1976846
656,197631,Adenauerplatz,8,19764
657,197631,Olivaer Platz/Leibnizstrasse,9,19761056
658,197631,Bleibtreustrasse,10,1976196
659,197631,U-Bhf. Uhlandstr,11,19761639
660,197631,U-Bhf. Kurfürstendamm,12,19761586
661,197631,U-Bhf. Wittenbergplatz,13,19761644
662,197631,An der Urania,14,197693
664,197631,Kurfürstenstrasse,15,1976811
666,197631,Lützowplatz,16,1976918
667,197631,Kluckstrasse,17,1976765
668,197631,Potsdamer Brücke,18,19761146
669,197631,Askanischer Platz,19,1976107
670,197631,Friedrichstrasse/U-Bhf. Kochstrasse,20,1976432
672,197631,Lindenstrasse,21,1976893
673,197631,Alte Jakobstrasse,22,197655
674,197631,Alexandrinenstrasse,23,197624
675,197631,U-Bhf. Moritz-Platz,24,19761595
676,197631,Oranienplatz,25,19761069
677,197632,Düppel-Süd,0,1976326
678,197632,Machnower Strasse,1,1976920
679,197632,Rathaus Zehlendorf,2,19761200
680,197632,Potsdamer-/Berliner Strasse,3,19761154
681,197632,Clayallee,4,1976284
682,197632,Winfriedstrasse,5,19761739
683,197632,Argentinische Allee./U-Bhf. Onkel Toms Hütte,6,197699
684,197632,U-Bhf. Krumme Lanke,7,19761585
685,197632,Mexikoplatz,8,1976969
686,197632,Potsdamer Chaussee/Tierklinik FU,9,19761147
687,197632,Spanische Allee,10,19761441
688,197632,Rehwiese,11,19761214
689,197632,Wannseebadweg,12,19761680
690,197632,Königstrasse,13,1976825
691,197632,Am Großen Wannsee,14,197667
692,197632,Krankenhaus Wannsee,15,1976793
693,197632,"Wannsee, Heckeshorn",16,19761678
694,197633,Björnsonstrasse,0,1976189
695,197633,Schönhauser Allee,1,19761384
696,197633,Prenzlauer Allee,2,19761160
697,197633,Antonplatz,3,197697
698,197633,Lichtenberger Strasse,4,1976868
699,197633,Omnibus-Betriebshof,5,19761061
