stop_order,stop_id,line_id,distance_meters
0,19710_west,19711_west,1731.2464437329363
1,19711_west,19711_west,1566.8394189573673
2,19712_west,19711_west,1137.199991682997
3,19713_west,19711_west,1356.9014323588071
4,19714_west,19711_west,1475.5049441933222
5,19715_west,19711_west,1040.39210388234
6,19716_west,19711_west,1104.9009281848803
7,19717_west,19711_west,862.3392847336763
8,19718_west,19711_west,1169.5923910329373
9,19719_west,19711_west,1819.4127672381328
10,197110_west,19711_west,213.05691126956404
11,197111_west,19711_west,2741.6121216039537
12,197112_west,19711_west,2551.811616036235
13,197113_west,19711_west,737.096510656906
14,197114_west,19711_west,
0,197115_west,19712_west,748.1781220365312
1,197116_west,19712_west,990.3215213707291
2,197117_west,19712_west,2396.3909230486224
3,197118_west,19712_west,939.7584041173765
4,197119_west,19712_west,1112.8808539288525
5,197120_west,19712_west,982.4430308067336
6,197121_west,19712_west,410.8981435000486
7,197122_west,19712_west,1941.0864479432269
8,197123_west,19712_west,2385.5197065363454
9,197124_west,19712_west,885.1257510212363
10,197125_west,19712_west,1017.0376382562033
11,197126_west,19712_west,1693.0984113673965
12,197127_west,19712_west,1348.2589436680664
13,197128_west,19712_west,1620.6192911701128
14,197129_west,19712_west,
0,197130_west,19713_west,603.7891312611439
1,197131_west,19713_west,568.5393745992799
2,197132_west,19713_west,611.4273867835104
3,197133_west,19713_west,638.4873065721035
4,197134_west,19713_west,791.3629385647131
5,197135_west,19713_west,1297.060596445676
6,197136_west,19713_west,651.5359232331896
7,197137_west,19713_west,402.75551658077126
8,197138_west,19713_west,944.7148431304531
9,197139_west,19713_west,726.4676956368623
10,197140_west,19713_west,1483.3566586228906
11,197141_west,19713_west,1595.9720646673659
12,197142_west,19713_west,982.7042880844647
13,197143_west,19713_west,852.7590654255971
14,197144_west,19713_west,
0,197145_west,19714_west,663.4451629493292
1,197146_west,19714_west,1841.8988297784583
2,197147_west,19714_west,631.9958150084913
3,197148_west,19714_west,890.5132142696893
4,197149_west,19714_west,1021.8794279159188
5,197150_west,19714_west,695.2476229744861
6,197151_west,19714_west,1182.769313065069
7,197152_west,19714_west,1505.8369807795634
8,197153_west,19714_west,1805.6001869491033
9,197154_west,19714_west,899.1583756565115
10,197155_west,19714_west,1467.5634876037507
11,197156_west,19714_west,1553.4888211799043
12,197157_west,19714_west,786.08287749183
13,197158_west,19714_west,626.3711342869289
14,197159_west,19714_west,
0,197160_west,19715_west,2901.6954907641284
1,197161_west,19715_west,1565.8636673681976
2,197162_west,19715_west,1100.8684984270938
3,197163_west,19715_west,1644.8044183714956
4,197164_west,19715_west,1079.7131990934527
5,197165_west,19715_west,2235.276887851438
6,197166_west,19715_west,2043.4582425959227
7,197167_west,19715_west,1155.6161681062474
8,197168_west,19715_west,1777.184286861804
9,197169_west,19715_west,668.8382632605129
10,197170_west,19715_west,680.3572628584532
11,197171_west,19715_west,980.5043461529622
12,197172_west,19715_west,1096.041773504986
13,197173_west,19715_west,798.9053529880542
14,197174_west,19715_west,
0,197175_west,19716_west,681.3382969491079
1,197176_west,19716_west,1146.1260948005718
2,197177_west,19716_west,2331.410354352225
3,197178_west,19716_west,2173.446708971094
4,197179_west,19716_west,1101.9460047110028
5,197180_west,19716_west,584.0579006007939
6,197181_west,19716_west,2311.199099441791
7,197182_west,19716_west,1573.333206400772
8,197183_west,19716_west,1376.3244000149496
9,197184_west,19716_west,945.0353802371586
10,197185_west,19716_west,1129.0555399543077
11,197186_west,19716_west,1396.069642197814
12,197187_west,19716_west,593.7425602081568
13,197188_west,19716_west,493.1324193181563
14,197189_west,19716_west,
0,197190_west,19717_west,465.4202891619323
