line_id,year,line_name,type,start_stop,length (time),length (km),east_west,frequency (7:30),profile,capacity
197124_west,1971,A32,autobus,"Breitenbachplatz<> Marienfelde, Bahnstr. Ecke Marienfelderallee",31,,west,12.0,,0
197125_west,1971,A33,autobus,Berlinickestr.<> Dirschelweg Ecke Rixdorferstr.,20,,west,10.0,,0
197126_west,1971,A34,autobus,"Spandau, Wasserwerk<> Gutshof",51,,west,20.0,,0
197127_west,1971,A35,autobus,U-Bhf. Ruhleben<> Hottengrund,35,,west,20.0,,0
197128_west,1971,A4,autobus,Brixplatz<> Teuptitzerstr. Ecke Kiehl-Ufer,56,,west,12.0,,0
197129_west,1971,A41,autobus,Gradestr.<> Rudow Stadtgrenze,27,,west,20.0,,0
197130_west,1971,A48,autobus,"Potsdamerstr. Ecke Fischerhüttenstr.<> Philharmonie, Tiergartenstr.",39,,west,12.0,,0
197131_west,1971,A5,autobus,U-Bhf. Ruhleben<> Nervenklinik,30,,west,10.0,,0
197132_west,1971,A50,autobus,Roseneck<> Mansteinstr. Ecke Yorckstr.,26,,west,10.0,,0
197133_west,1971,A52,autobus,"Marienfelde, Stadtrand-Siedlung<> Stubenrauchstr.",35,,west,10.0,,0
197134_west,1971,A53,autobus,"Nikolassee, Alemannenstr.<> Oberhoferplatz",40,,west,20.0,,0
197135_west,1971,A54,autobus,"Zoo, Hardenbergplatz<> Johannesstift",46,,west,10.0,,0
197136_west,1971,A55,autobus,"Zoo, Hardenbergplatz<> Hakenfelde",47,,west,15.0,,0
197137_west,1971,A56,autobus,U-Bhf. Ruhleben<> Hakenfelde,24,,west,20.0,,0
197138_west,1971,A57,autobus,Zwickauerdamm<> Zwickauerdamm,21,,west,20.0,,0
197139_west,1971,A6,autobus,Wannsee<> Glienicker Brücke,13,,west,30.0,,0
197140_west,1971,A60,autobus,Wittenbergplatz<> Rathaus Zehlendorf,47,,west,15.0,,0
197141_west,1971,A61,autobus,"Gartenplatz, Feldstr.<> Zobeltitzstr. Ecke Eichborndamm",33,,west,12.0,,0
197142_west,1971,A62,autobus,"Wilhemsruherdamm, Sektorengrenze<> Zoo, Hardenbergplatz",42,,west,12.0,,0
197143_west,1971,A63,autobus,Radelandstr. Ecke Niederheideweg<> Seegefelderweg,30,,west,15.0,,0
197144_west,1971,A64,autobus,Märkisches Zentrum<> Vinetaplatz,51,,west,12.0,,0
197145_west,1971,A65,autobus,U-Bhf. Seestr.<> Schulenburgpark,63,,west,12.0,,0
197146_west,1971,A66,autobus,"Zoo, Hardenbergplatz<> Stölpchensee, Glienickerstr.",40,,west,20.0,,0
197147_west,1971,A67,autobus,U-Bhf. Hallesches Tor<> Johannisthalerchaussee Ecke Rudowerstr.,41,,west,12.0,,0
197148_west,1971,A68,autobus,Clayallee Ecke Königin-Luisestr.<> Tempelhof,38,,west,15.0,,0
197149_west,1971,A69,autobus,Dauerwaldweg Ecke Eichkampstr.<> Reichstag,34,,west,20.0,,0
197150_west,1971,A70,autobus,"Wollankstr., Sektorengrenze<> Wiebestr. Ecke Huttenstr.",34,,west,10.0,,0
197151_west,1971,A71,autobus,"Wilhelmsruh, Kopenhagenerstr.<> Vinetaplatz",21,,west,15.0,,0
197152_west,1971,A72,autobus,"Alt-Reinickendorf, Klemkestr. Ecke Kopenhagenerstr.<> Paulsternstr. Ecke Nonnendammallee- Gartenfeld",51,,west,15.0,,0
197153_west,1971,A73,autobus,"Zoo, Hardenbergplatz<> Buschkrug Ecke Blaschkoallee",38,,west,15.0,,0
197154_west,1971,A74,autobus,Königin-Elisabethstr. U-Bhf. Kaiserdamm<> Lindenhof,45,,west,15.0,,0
197155_west,1971,A75,autobus,Munsterdamm Ecke Steglitzerdamm<> Hermannplatz,47,,west,10.0,,0
197156_west,1971,A76,autobus,Walter-Schreiber-Platz<> Blohmstr. Ecke Illigstr.,39,,west,7.0,,0
197157_west,1971,A77,autobus,"Britzerallee Ecke Nobelstr.<> Marienfelde, Daimlerstr.",31,,west,20.0,,0
197158_west,1971,A78,autobus,U-Bhf. Alt-Mariendorf<> Alt-Buckow Ecke Buckowerdamm,16,,west,15.0,,0
197159_west,1971,A79,autobus,Leopoldplatz<> Sommerstr. Ecke Klemkestr.,18,,west,15.0,,0
197160_west,1971,A80,autobus,U-Bhf. Ruhleben<> Nennhauserdamm Ecke Brunsbüttelerdamm,25,,west,20.0,,0
197161_west,1971,A81,autobus,U-Bhf. Friedrich-Wilhelm-Platz<> Dardanellenweg Ecke Rixdorferstr.,31,,west,10.0,,0
197162_west,1971,A82,autobus,Alt-Lichtenrade Ecke Goethestr.<> Potsdamerstr. Ecke Alt-Lichtenrade,28,,west,20.0,,0
197163_west,1971,A83,autobus,Nettelbeckplatz<> Preysingstr. Ecke Belßstr.,46,,west,10.0,,0
197164_west,1971,A84,autobus,Ringstr. Ecke Weißwasserweg<> U-Bhf. Kurfürstenstr.,36,,west,10.0,,0
197165_west,1971,A85,autobus,Holtheimerweg<> Wittenbergplatz,41,,west,10.0,,0
197166_west,1971,A86,autobus,"Invalidenstr., Sektorengrenze<> Birkbuschstr.",52,,west,15.0,,0
197167_west,1971,A87,autobus,Richard-Wagner-Platz<> Pulsstr. Ecke Sophie-Charlottestr.,10,,west,20.0,,0
197168_west,1971,A89,autobus,"Bornholmerstr., Sektorengrenze<> Fehrbellinerplatz",41,,west,12.0,,0
197169_west,1971,A90,autobus,"Bhf. Zoo, Hardenbergplatz<> Vinetaplatz",35,,west,15.0,,0
197170_west,1971,A91,autobus,Hermannplatz<> Ringslebenstr. Ecke Buckowerdamm,24,,west,10.0,,0
197171_west,1971,A92,autobus,"Zoo, Hardenbergplatz<> Konkordiastr. Ecke Adamstr.",33,,west,10.0,,0
197172_west,1971,A93,autobus,Waßmannsdorferchaussee Ecke Großziethenerstr.<> Waßmannsdorferchaussee Ecke Großziethenerstr.,11,,west,15.0,,0
197173_west,1971,A94,autobus,"Zoo, Hardenbergplatz<> Reimerweg Ecke Heerstr.",36,,west,10.0,,0
197174_west,1971,A95,autobus,Schwarzerweg Ecke Sonnenallee<> U-Bhf. Hallesches Tor,23,,west,15.0,,0
197175_west,1971,A96,autobus,Flughafen Tempelhof<> Lindenstr. Ecke Ostpreußendamm,34,,west,10.0,,0
197176_west,1971,A97,autobus,Reimerweg Ecke Heerstr.<> Aalemannufer,35,,west,10.0,,0
197177_west,1971,A98,autobus,U-Bhf. Britz-Süd<> U-Bhf. Britz-Süd,14,,west,20.0,,0
197178_west,1971,A99,autobus,Usedomerstr. Ecke Brunnenstr.<> Im Spektefeld,57,,west,15.0,,0
197179_west,1971,KBS 150,s-bahn,Gesundbrunnen<> Sonnenallee,0,,west,0.0,,1100
197180_west,1971,KBS 151,s-bahn,Zoologischer Garten<> Köllnische Heide,0,,west,0.0,,1100
197181_west,1971,KBS 152,s-bahn,Heiligensee<> Lichtenrade,0,,west,0.0,,1100
197182_west,1971,KBS 153,s-bahn,Gesundbrunnen<> Lichterfelde Süd,0,,west,0.0,,1100
197183_west,1971,KBS 154,s-bahn,Frohnau<> Wannsee,0,,west,0.0,,1100
197184_west,1971,KBS 155,s-bahn,Zehlendorf<> Düppel-Kleinmachnow,0,,west,0.0,,1100
197185_west,1971,KBS 156,s-bahn,Friedrichstr.<> Wannsee,0,,west,0.0,,1100
197186_west,1971,KBS 157,s-bahn,Friedrichstr.<> Spandau West,0,,west,0.0,,1100
197187_west,1971,KBS 158,s-bahn,Gesundbrunnen<> Staaken,0,,west,0.0,,1100
197188_west,1971,KBS 159,s-bahn,Jungfernheide<> Gartenfeld,0,,west,0.0,,1100
197189_west,1971,1,u-bahn,Schlesisches Tor<> Ruhleben,32,,west,5.0,Kleinprofil,750
197190_west,1971,2,u-bahn,Gleisdreieck<> Krumme Lanke,29,,west,10.0,Kleinprofil,750
197191_west,1971,3,u-bahn,Wittenbergplatz<> Uhlandstr.,3,,west,10.0,Kleinprofil,750
197192_west,1971,4,u-bahn,Nollendorfplatz<> Innsbruckerplatz (Hauptstr.),6,,west,5.0,Kleinprofil,750
197193_west,1971,6,u-bahn,Tegel<> Alt-Mariendorf,36,,west,5.0,Großprofil,1000
197194_west,1971,7,u-bahn,Fehrbellinerplatz<> Wutzkyallee,30,,west,5.0,Großprofil,1000
197195_west,1971,8,u-bahn,Gesundbrunnen<> Leinestr.,20,,west,10.0,Großprofil,1000
197196_west,1971,9,u-bahn,Leopoldplatz<> Bundesplatz,16,,west,3.0,Großprofil,1000
