stop_order,stop_id,line_id,distance_meters
0,19650_west,19651_west,478.3508680006283
1,19651_west,19651_west,975.0887404199971
2,19652_west,19651_west,850.7065628379187
3,19653_west,19651_west,851.5435319895073
4,19654_west,19651_west,785.004799313718
5,19655_west,19651_west,732.2100502305256
6,19656_west,19651_west,799.061412169054
7,19657_west,19651_west,742.8256561257299
8,19658_west,19651_west,483.73683495724947
9,19659_west,19651_west,907.9628806224356
10,196510_west,19651_west,352.05049087973487
11,196511_west,19651_west,720.1205614682983
12,196512_west,19651_west,709.7952789517283
13,196513_west,19651_west,556.2194067515995
14,196514_west,19651_west,
0,196515_west,19652_west,1080.260378760571
1,196516_west,19652_west,212.8501054560847
2,196517_west,19652_west,490.24491189711387
3,196518_west,19652_west,320.4469637074334
4,196519_west,19652_west,331.57979961606435
5,196520_west,19652_west,370.96579547924136
6,196521_west,19652_west,892.0723133011472
7,196522_west,19652_west,1349.777096330806
8,196523_west,19652_west,232.6447640896054
9,196524_west,19652_west,993.8610806558488
10,196525_west,19652_west,243.06962231678904
11,196526_west,19652_west,
0,196527_west,19653_west,1957.543554082927
1,196528_west,19653_west,
0,196529_west,19654_west,557.2678498476246
1,196530_west,19654_west,527.4853082804254
2,196531_west,19654_west,1674.6887206854215
3,196532_west,19654_west,475.6987538509813
4,196533_west,19654_west,1372.7277242841683
5,196534_west,19654_west,1684.306445965532
6,196535_west,19654_west,915.1785129728902
7,196536_west,19654_west,486.4891535898869
8,196537_west,19654_west,604.7867225301642
9,196538_west,19654_west,791.1203251270853
10,196539_west,19654_west,770.9197945479418
11,196540_west,19654_west,1674.1019854325107
12,196541_west,19654_west,
0,196542_west,19655_west,557.2678498476246
1,196543_west,19655_west,527.4853082804254
2,196544_west,19655_west,1674.6887206854215
3,196545_west,19655_west,475.6987538509813
4,196546_west,19655_west,1372.7277242841683
5,196547_west,19655_west,1684.306445965532
6,196548_west,19655_west,915.1785129728902
7,196549_west,19655_west,486.4891535898869
8,196550_west,19655_west,604.7867225301642
9,196551_west,19655_west,774.1332115713935
10,196552_west,19655_west,782.4930721256308
11,196553_west,19655_west,1436.0024543431273
12,196554_west,19655_west,
0,196555_west,19656_west,836.7245968814492
1,196556_west,19656_west,603.1511734468846
2,196557_west,19656_west,685.5876100199097
3,196558_west,19656_west,557.2678498476246
4,196559_west,19656_west,694.5896992194548
5,196560_west,19656_west,1162.916624813669
6,196561_west,19656_west,1701.4857330788836
7,196562_west,19656_west,1664.7457562531433
8,196563_west,19656_west,2126.6435634554423
9,196564_west,19656_west,816.0928446500067
10,196565_west,19656_west,308.11945499202125
11,196566_west,19656_west,1492.3592477151062
12,196567_west,19656_west,2574.9864028364127
13,196568_west,19656_west,
0,196569_west,19657_west,1197.6329332317937
1,196570_west,19657_west,493.80368859228776
2,196571_west,19657_west,627.4163957304894
3,196572_west,19657_west,1149.3801576725557
4,196573_west,19657_west,626.7280274511663
5,196574_west,19657_west,902.9133073885121
6,196575_west,19657_west,1169.9252762506321
7,196576_west,19657_west,1669.7361067159948
8,196577_west,19657_west,1465.6499872038733
9,196578_west,19657_west,1781.3073727718374
10,196579_west,19657_west,678.8298820678011
11,196580_west,19657_west,475.00232628798847
12,196581_west,19657_west,513.1576554159694
13,196582_west,19657_west,1492.3592477151062
14,196583_west,19657_west,2574.9864028364127
15,196584_west,19657_west,
0,196585_west,19658_west,1197.6329332317937
1,196586_west,19658_west,493.80368859228776
2,196587_west,19658_west,627.4163957304894
3,196588_west,19658_west,1149.3801576725557
4,196589_west,19658_west,626.7280274511663
5,196590_west,19658_west,902.9133073885121
6,196591_west,19658_west,1169.9252762506321
7,196592_west,19658_west,1669.7361067159948
8,196593_west,19658_west,1465.6499872038733
9,196594_west,19658_west,1781.3073727718374
10,196595_west,19658_west,678.8298820678011
11,196596_west,19658_west,475.00232628798847
12,196597_west,19658_west,513.1576554159694
13,196598_west,19658_west,1539.4996969342053
14,196599_west,19658_west,1436.0024543431273
15,1965100_west,19658_west,
0,1965101_west,19659_west,1127.4137631047674
1,1965102_west,19659_west,604.658800222524
2,1965103_west,19659_west,907.4623658173634
3,1965104_west,19659_west,893.1802217593913
4,1965105_west,19659_west,1317.1223215607122
5,1965106_west,19659_west,1214.3469386770225
6,1965107_west,19659_west,1289.6223486881743
7,1965108_west,19659_west,1647.4693877108057
8,1965109_west,19659_west,707.1305012588382
9,1965110_west,19659_west,906.896596868954
10,1965111_west,19659_west,675.5575281168138
11,1965112_west,19659_west,277.6942566113523
12,1965113_west,19659_west,1975.598748714375
13,1965114_west,19659_west,
0,1965115_west,196510_west,379.93937767546294
1,1965116_west,196510_west,856.1035953327965
2,1965117_west,196510_west,597.8995773197964
3,1965118_west,196510_west,1564.8573238046974
4,1965119_west,196510_west,1140.471328320901
5,1965120_west,196510_west,602.840575946964
6,1965121_west,196510_west,519.1871898461507
7,1965122_west,196510_west,335.1993595160295
8,1965123_west,196510_west,1478.0599672995786
9,1965124_west,196510_west,1040.39210388234
10,1965125_west,196510_west,1110.713793703575
11,1965126_west,196510_west,856.5514487347366
12,1965127_west,196510_west,1169.5923910329373
13,1965128_west,196510_west,1819.3530372264815
14,1965129_west,196510_west,213.29516408955894
15,1965130_west,196510_west,266.08257384457585
16,1965131_west,196510_west,2484.5368534353493
17,1965132_west,196510_west,2551.9133952023108
18,1965133_west,196510_west,644.7188459015911
19,1965134_west,196510_west,
0,1965135_west,196511_west,1232.0348654359123
1,1965136_west,196511_west,957.6222124499512
2,1965137_west,196511_west,972.2610150497904
3,1965138_west,196511_west,820.5545585380394
4,1965139_west,196511_west,704.6236488165765
5,1965140_west,196511_west,705.8777663498017
6,1965141_west,196511_west,652.6792992750084
7,1965142_west,196511_west,1079.2633231261632
8,1965143_west,196511_west,820.2524993586823
9,1965144_west,196511_west,1011.0512851389358
10,1965145_west,196511_west,483.8102310916878
11,1965146_west,196511_west,700.2328660288172
12,1965147_west,196511_west,955.0081708236771
13,1965148_west,196511_west,
0,1965149_west,196512_west,705.135049394806
1,1965150_west,196512_west,775.9083276726877
2,1965151_west,196512_west,553.0807632121088
3,1965152_west,196512_west,1291.5745304513582
4,1965153_west,196512_west,998.6159407216793
5,1965154_west,196512_west,882.1917382192007
6,1965155_west,196512_west,1056.8027745867266
7,1965156_west,196512_west,941.1510435366756
8,1965157_west,196512_west,1272.5039308193332
9,1965158_west,196512_west,478.5672058272203
10,1965159_west,196512_west,1322.431996371963
11,1965160_west,196512_west,747.8630353308588
12,1965161_west,196512_west,976.9446153658279
13,1965162_west,196512_west,283.47728554021336
14,1965163_west,196512_west,829.5217932530119
15,1965164_west,196512_west,
0,1965165_west,196513_west,1568.5884488844138
1,1965166_west,196513_west,714.3049223116842
2,1965167_west,196513_west,1108.6549441106915
3,1965168_west,196513_west,781.713881217104
4,1965169_west,196513_west,995.0446171003179
5,1965170_west,196513_west,711.0806293264936
6,1965171_west,196513_west,579.2721636490427
7,1965172_west,196513_west,954.72071930805
8,1965173_west,196513_west,736.9080088123787
9,1965174_west,196513_west,464.82334075381334
10,1965175_west,196513_west,746.4498176881294
11,1965176_west,196513_west,1362.0115665849596
12,1965177_west,196513_west,635.82227921036
13,1965178_west,196513_west,575.0478076095072
14,1965179_west,196513_west,2107.5269084951956
15,1965180_west,196513_west,969.5156906029717
16,1965181_west,196513_west,463.28781399873736
17,1965182_west,196513_west,705.3858250956673
18,1965183_west,196513_west,
0,1965184_west,196514_west,309.85744633648545
1,1965185_west,196514_west,1691.4671989102665
2,1965186_west,196514_west,1026.1469259985693
3,1965187_west,196514_west,321.4934142396695
4,1965188_west,196514_west,375.9463638058338
5,1965189_west,196514_west,1229.9545030661059
6,1965190_west,196514_west,1021.8998573316671
7,1965191_west,196514_west,2405.4192679994803
8,1965192_west,196514_west,306.3554932925901
9,1965193_west,196514_west,
0,1965194_west,196515_west,254.6457699125421
1,1965195_west,196515_west,1514.7207147452384
2,1965196_west,196515_west,283.5971535890689
3,1965197_west,196515_west,683.5452860486187
4,1965198_west,196515_west,875.6244789388363
5,1965199_west,196515_west,1169.3823014787647
6,1965200_west,196515_west,1220.2889319288765
7,1965201_west,196515_west,
0,1965202_west,196516_west,1201.4556229191658
1,1965203_west,196516_west,990.1952524024293
2,1965204_west,196516_west,2400.365190743914
3,1965205_west,196516_west,938.1154518948381
4,1965206_west,196516_west,403.3206124285203
5,1965207_west,196516_west,1148.663229230931
6,1965208_west,196516_west,982.4430308067336
7,1965209_west,196516_west,410.8981435000486
8,1965210_west,196516_west,298.5530071627311
9,1965211_west,196516_west,1758.7756287978655
10,1965212_west,196516_west,587.5353528898121
11,1965213_west,196516_west,1908.9824803403014
12,1965214_west,196516_west,885.1257510212363
13,1965215_west,196516_west,1027.0609190220375
14,1965216_west,196516_west,858.612033599326
15,1965217_west,196516_west,828.1246046562414
16,1965218_west,196516_west,477.20110788799184
17,1965219_west,196516_west,902.250410035675
18,1965220_west,196516_west,1620.4433646133618
19,1965221_west,196516_west,
0,1965222_west,196517_west,76.44294197204958
1,1965223_west,196517_west,459.60342054789606
2,1965224_west,196517_west,593.7084403706867
3,1965225_west,196517_west,630.1430866652689
4,1965226_west,196517_west,413.1599228446813
5,1965227_west,196517_west,384.3330502533225
6,1965228_west,196517_west,1298.446951273555
7,1965229_west,196517_west,386.65729496694115
8,1965230_west,196517_west,317.75228156859976
9,1965231_west,196517_west,302.9374531450542
10,1965232_west,196517_west,72.85885605104677
11,1965233_west,196517_west,614.2523704932769
12,1965234_west,196517_west,889.7378558795613
13,1965235_west,196517_west,554.6144671964082
14,1965236_west,196517_west,1181.4217387311976
15,1965237_west,196517_west,
0,1965238_west,196518_west,980.3795418058323
1,1965239_west,196518_west,1501.233840090269
2,1965240_west,196518_west,631.9958150084913
3,1965241_west,196518_west,890.5132142696893
4,1965242_west,196518_west,1021.9386280493161
5,1965243_west,196518_west,796.6562360903147
6,1965244_west,196518_west,1011.2755624633261
7,1965245_west,196518_west,1504.1120996381735
8,1965246_west,196518_west,1163.375515059511
9,1965247_west,196518_west,642.4566039932243
10,1965248_west,196518_west,901.2856005613489
11,1965249_west,196518_west,883.1031884411032
12,1965250_west,196518_west,1953.7784338778258
13,1965251_west,196518_west,767.1555301408225
14,1965252_west,196518_west,597.7633878920934
15,1965253_west,196518_west,
0,1965254_west,196519_west,1425.5356294031697
1,1965255_west,196519_west,1671.1400760396516
2,1965256_west,196519_west,1564.893694978882
3,1965257_west,196519_west,1100.4595486119438
4,1965258_west,196519_west,1642.6074545137803
5,1965259_west,196519_west,1078.634503459219
6,1965260_west,196519_west,1661.1806893514845
7,1965261_west,196519_west,2725.002387011358
8,1965262_west,196519_west,1143.34639200434
9,1965263_west,196519_west,1787.2000913401346
10,1965264_west,196519_west,688.0543621656052
11,1965265_west,196519_west,658.5624103902142
12,1965266_west,196519_west,978.3487565569526
13,1965267_west,196519_west,1093.079624633266
14,1965268_west,196519_west,798.2525834632723
15,1965269_west,196519_west,
0,1965270_west,196520_west,1826.8732004228198
1,1965271_west,196520_west,1155.735393030035
2,1965272_west,196520_west,1776.2148033768462
3,1965273_west,196520_west,2734.050577415593
4,1965274_west,196520_west,1100.818881861611
5,1965275_west,196520_west,584.0579006007939
6,1965276_west,196520_west,2320.605822738357
7,1965277_west,196520_west,1520.1720797360763
8,1965278_west,196520_west,1179.6800230484664
9,1965279_west,196520_west,489.09150536635025
10,1965280_west,196520_west,969.8163372327077
11,1965281_west,196520_west,1161.3585863584253
12,1965282_west,196520_west,916.4525779365057
13,1965283_west,196520_west,548.1857827877195
14,1965284_west,196520_west,465.22081342380966
15,1965285_west,196520_west,608.9351168147364
16,1965286_west,196520_west,
0,1965287_west,196521_west,625.2304635528162
1,1965288_west,196521_west,874.5290677998267
2,1965289_west,196521_west,1853.010277233964
3,1965290_west,196521_west,783.2662556537962
4,1965291_west,196521_west,595.5061899699127
5,1965292_west,196521_west,754.1449325537556
6,1965293_west,196521_west,575.7052877298169
7,1965294_west,196521_west,1171.4463957801704
8,1965295_west,196521_west,1517.9172209848668
9,1965296_west,196521_west,1734.0015169523108
10,1965297_west,196521_west,1043.0726398480783
11,1965298_west,196521_west,767.5622434668858
12,1965299_west,196521_west,1223.727794488476
13,1965300_west,196521_west,1641.5110362625703
14,1965301_west,196521_west,
0,1965302_west,196522_west,755.8626848045772
1,1965303_west,196522_west,1203.3585864833187
2,1965304_west,196522_west,1142.1300544489131
3,1965305_west,196522_west,1636.0773157315743
4,1965306_west,196522_west,1070.1365108446782
5,1965307_west,196522_west,1624.1406606199644
6,1965308_west,196522_west,653.9367124136559
7,1965309_west,196522_west,1061.725693568051
8,1965310_west,196522_west,598.9210635362288
9,1965311_west,196522_west,1701.4292549368279
10,1965312_west,196522_west,736.9080088123787
11,1965313_west,196522_west,1045.007806164346
12,1965314_west,196522_west,990.6971402744272
13,1965315_west,196522_west,841.8870070939676
14,1965316_west,196522_west,505.5585392758821
15,1965317_west,196522_west,
0,1965318_west,196523_west,454.5559350309112
1,1965319_west,196523_west,1402.3435877474992
2,1965320_west,196523_west,540.003248336606
3,1965321_west,196523_west,1647.032037136723
4,1965322_west,196523_west,962.0140821713427
5,1965323_west,196523_west,701.9622505687278
6,1965324_west,196523_west,1151.3959023333648
7,1965325_west,196523_west,1415.5720107007774
8,1965326_west,196523_west,502.2831036470339
9,1965327_west,196523_west,1129.384979699087
10,1965328_west,196523_west,1015.0815186483821
11,1965329_west,196523_west,620.774539115656
12,1965330_west,196523_west,459.17615098290685
13,1965331_west,196523_west,940.4014445731309
14,1965332_west,196523_west,
0,1965333_west,196524_west,76.44294197204958
1,1965334_west,196524_west,511.2720556939606
2,1965335_west,196524_west,930.5149913586598
3,1965336_west,196524_west,378.69815386057724
4,1965337_west,196524_west,754.6720988133087
5,1965338_west,196524_west,956.6049557620305
6,1965339_west,196524_west,845.5049635278064
7,1965340_west,196524_west,1076.873146244142
8,1965341_west,196524_west,569.8537915789229
9,1965342_west,196524_west,1856.4635282788765
10,1965343_west,196524_west,554.9607400898584
11,1965344_west,196524_west,976.3745319255281
12,1965345_west,196524_west,284.0895597973692
13,1965346_west,196524_west,1057.027688436145
14,1965347_west,196524_west,1311.6676769681992
15,1965348_west,196524_west,
0,1965349_west,196525_west,1402.3435877474992
1,1965350_west,196525_west,1066.7991911180216
2,1965351_west,196525_west,1187.5979427364496
3,1965352_west,196525_west,1178.1249971206414
4,1965353_west,196525_west,402.8057581967556
