,stop_name,type,in_lines,location,identifier,previous_in_lines,stop_description
245,Buckower Friedhof,bus,{'52'},"52.42151537347778, 13.43036950960343",nan,"['52']+ {'52', '78'}",
246,Budapester Strasse,bus,{'9'},"52.50516506753211, 13.336671016983322",nan,{'9'},
247,Buddestrasse,bus,{'15'},"52.59011025204419, 13.287457889605605",nan,['15']+ {'15'},
248,Buhrowstrasse,bus,{'33'},"52.44920703499153, 13.353277489535056",nan,['33']+ {'33'},
249,Bundesallee,bus,{'65'},"52.46493052962428, 13.32853185257923",nan,['65']+ {'65'},
250,Bundesplatz,u-bahn,{'9'},"52.478080555556,13.328519444444",Q3647008,['9']+ {'9'},
251,Burgfrauen Strasse,bus,{'12'},"52.62759147421597, 13.311323579642115",nan,{'12'},
252,Buschallee,strassenbahn,"{'28', '24'}",,,,
253,Buschkrugallee,bus,{'25'},"52.44537971273351, 13.455058587836387",nan,['25']+ {'25'},
254,Bäkestrasse,bus,{'84'},"52.43526738320262, 13.31322719177085",nan,['84']+ {'84'},
255,Bölschestrasse,strassenbahn,"{'25', '84'}","52.44753754960049, 13.624290215589",nan,"['25']+ {'84', '25'}",
256,Bötzow-Bahn,bus,{'63'},"52.560824422323606, 13.172066794689416",nan,['63']+ {'63'},
257,Bötzowstrasse,strassenbahn,"{'13', '21', '4'}","52.534115202171556, 13.437361005935983",nan,"{'13', '21', '4'}",
258,Bülowstrasse,bus,"{'84', '75', '83', '48'}",,,,
259,Bürgerpark,bus,"{'7', '55', '50', '33'}","52.56929473750183, 13.400863229040334",nan,"['50', '33', '55', '7']+ {'55', '50', '33', '7'}",
260,Bürgerpark,strassenbahn,"{'22', '46'}","52.5714873,13.3984217",Q65055045,"['46', '22']+ {'22', '46'}",
261,Bürgerwäldchen,strassenbahn,{'83'},"52.48924332057368, 13.606368760127548",Q66364551,['83']+ {'83'},
262,Bütower Strasse,strassenbahn,{'83'},"52.4861026,13.6039833",Q66364552,{'83'},
263,Bützowstrasse,bus,{'57/E'},,,,
264,Calauer Strasse,bus,"{'64', '22'}","52.6039046981797, 13.35101806751932",nan,"{'22', '64'}",
265,Canovastrasse,bus,{'83'},,,,
266,Carl-Schurz-Strasse,bus,{'55'},"52.53953156633325, 13.205576158577",nan,"['55', '99', '13', '34', '56']+ {'55'}",
267,Ceciliensr.,bus,{'54'},,,,
268,Cecilienstrasse,bus,"{'7', '82', '92'}",,,,
269,Charlottenburg,s-bahn,{'3'},"52.504722222222,13.303333333333",Q111326217,['KBS 156']+ {'156'},
270,Charlottenburg Königin-Elisabeth-Strasse,bus,{'74'},"52.51691219128634, 13.280726885247722",nan,{'74'},
271,Charlottenstrasse,bus,"{'92', '18'}",,,,
272,Chausseehaus,bus,{'27'},"52.430090871325774, 13.614694292071622",nan,{'27'},
273,Chemnitzer Strasse,bus,{'27'},"52.5051288553116, 13.581585054064426",nan,{'27'},
274,Columbiadamm,bus,{'24'},"52.48398171737193, 13.394418749054523",nan,['24']+ {'24'},
275,Conrad-Blenke-Strasse,bus,{'57/E'},,,,
276,Corrensplatz,bus,"{'11', '10'}","52.446014012041694, 13.284264679815902",nan,"['11', '10']+ {'10', '11'}",
277,Crailsheimer Strasse,bus,{'96'},"52.444274212475506, 13.354224635353715",nan,{'96'},
278,Cunostrasse,bus,"{'60', '50'}",,,,
279,Cyclopstrasse,bus,{'12'},"52.60208376924525, 13.32483857919441",nan,['12']+ {'12'},
280,Dachdeckerweg,bus,{'91'},"52.43200863965697, 13.43517747900866",nan,{'91'},
281,Dahlem Clayallee Ecke Königin-Luise-Strasse,bus,{'68'},"52.46042333572993, 13.274945614876821",nan,{'68'},
282,Dahlem Waldfriedhof,bus,{'11'},"52.454988100614784, 13.265939139958043",nan,['11']+ {'11'},
283,Dahlem-Dorf,u-bahn,{'2'},"52.456944444444,13.289444444444",Q668585,['2']+ {'2'},
284,Dahlemer Weg,bus,"{'53', '48'}","52.44179805042347, 13.282699371472702",nan,"['53', '48']+ {'48', '53'}",
285,Daimlerstrasse,bus,"{'79', '77'}","52.42004129886981, 13.390580631715386+52.42633426517634, 13.374372783711541",nan,"['7']+ ['11']+ {'7'}+ {'77', '11'}",
286,Dannenwalder Weg,bus,"{'64', '22'}","52.59156023305015, 13.346103882346329",nan,"['64', '22']+ {'22', '64'}",
287,Dardanellenweg,bus,{'81'},"52.44483148936466, 13.410763994344759",nan,['81']+ {'81'},
288,Darser Strasse,bus,{'96E'},,,,
289,Degnerstrasse,bus,"{'53', '39'}",,,,
290,Dernburgstrasse,bus,"{'10', '94'}","52.50646678185195, 13.28367883075423+52.506475277293326, 13.283699429511623",nan,"['94', '10']+ {'10', '66'}",
291,Deutsche Oper,u-bahn,{'1'},"52.511944444444,13.310555555556",Q869501,['1']+ {'1'},
292,Diakoniezentrum,bus,"{'E', '14'}",,,,
293,Dianaplatz,bus,{'20'},"52.606727147275635, 13.312809212946904",nan,['20']+ {'20'},
294,Dianastrasse,bus,{'12'},"52.611345702626494, 13.318042679764599",nan,['12']+ {'12'},
295,Diepensee,bus,{'38'},"52.300569220227956, 13.588920019126693",nan,['38']+ {'38'},
296,Dimitroffstrasse,bus,"{'57/E', '30'}",,,,
297,Dimitroffstrasse,strassenbahn,"{'28', '14', '71', '18', '15', '72', '11', '20', '19', '63', '24', '18E'}",,,,
298,Dimitroffstrasse,u-bahn,{'A'},"52.541666666667,13.412222222222",Q571382,['A']+ {'A'},
299,Dolgenseestrasse,bus,{'97'},,,,
300,Dolomitenstrasse,bus,{'50'},"52.56142249168458, 13.404195228458164",nan,['50']+ {'50'},
301,Dominicusstrasse,bus,"{'75', '65', '83', '48'}",,,,
302,Donnersmarckplatz,bus,"{'12', '15'}","52.62982465046043, 13.28047497184123",nan,"['15', '12']+ {'12', '15'}",
303,Dorfstrasse,strassenbahn,{'S-Bhf. Friedrichshagen <> Rüdersdorf'},"52.4785253,13.6950292",Q66564222,['S-Bhf. Friedrichshagen <> Alt-Rüdersdorf']+ {'S-Bhf. Friedrichshagen <> Rüdersdorf'},
304,Dovebrücke,bus,{'90'},"52.51867985481754, 13.319909429259681",nan,{'90'},
305,Dr.-Wilhelm-Külz-Strasse,bus,{'61'},"52.471500776376296, 13.782632377062265",nan,['61']+ {'61'},
306,Drakestrasse,bus,"{'85', '11', '48'}",,,,
307,Drewitz,bus,{'E'},"52.383210942095026, 13.122280120317033",nan,['E']+ {'E'},
308,Drontheimer Strasse,bus,{'14'},"52.55658565363752, 13.377068634643702",nan,{'14'},
309,Dudenstrasse,bus,{'28'},"52.485078406979376, 13.376567552300232",nan,['28']+ {'28'},
310,Dörpfeldstrasse,bus,{'23'},"52.43603572868382, 13.54292180983057",nan,{'23'},
311,Düppel-Süd,bus,{'3'},"52.423091212760234, 13.233043898233506",nan,['3']+ {'3'},
312,Düppelstrasse,bus,{'84'},"52.46050228641594, 13.327668795336404",nan,['84']+ {'84'},
313,Eberswalder Strasse,strassenbahn,"{'13', '21', '4'}","52.5401928,13.4113979",Q65088313,"{'13', '21', '4'}",
314,Edelweißstrasse,bus,"{'55', '45'}","52.58637603770021, 13.367525194816494",nan,"['45', '55']+ {'45', '55'}",
315,Edisonstrasse,strassenbahn,"{'82', '19'}","52.4619496,13.5139049",Q65951882,['19']+ {'19'},
316,Egelpfuhlstrasse,bus,{'80'},"52.53353984351533, 13.169416926784528",nan,"['80', '31']+ {'31'}",
317,Egestorffstrasse,bus,{'7'},,,,
318,Ehrenmal Schönholz,bus,"{'55', '45'}","52.580179307507684, 13.375830702482576",nan,"['45', '55']+ {'45', '55'}",
319,Ehrlichstrasse,strassenbahn,{'82'},,,,
320,Eichborndamm,bus,"{'12', '14'}","52.59189972544546, 13.326509287366479",nan,"['12', '12E', '14']+ {'12', '14'}",
321,Eichbuschallee,bus,{'47'},,,,
322,Eichbuschplatz,bus,{'38'},"52.39366126137233, 13.582046308470128",nan,['38']+ {'38'},
323,Eichendamm,strassenbahn,{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},"52.4557019,13.730965",Q66980691,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse']+ {'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},
324,Eichhorster Weg,bus,"{'64', '22'}","52.60003194903096, 13.341216343271132",nan,"['64', '22']+ {'22', '64'}",
325,Eichkamp Dauerwaldweg,bus,{'69'},"52.48910045407201, 13.259629130168845",nan,['69']+ {'69'},
326,Eichwalde,s-bahn,"{'110', '141'}","52.3715,13.6152",Q19274479,"['KBS 141', 'KBS 110']+ {'141', '110'}",
327,Eisenacher Strasse,bus,"{'77', '50', '33'}",,,,
328,Eisenacher Strasse,u-bahn,{'7'},"52.489444444444,13.350277777778",Q571170,{'7'},
329,Elberfelder Strasse,bus,{'23'},,,,
330,Elisabeth-Friedhof,bus,{'70'},"52.5606565984888, 13.387868890755703",nan,['70']+ {'70'},
331,Elisabethstrasse,bus,"{'99', '54', '95', '91'}",,,,
332,Elisabethstrasse,strassenbahn,"{'11', '18', '18E'}",,,,
333,Elsflether Weg,bus,{'80'},"52.53387421969225, 13.1936438306569",nan,"['80', '31']+ {'31'}",
334,Elsterplatz,bus,"{'60', '10'}","52.47977982878401, 13.285507613099716",nan,"['60', '10']+ {'10', '60'}",
335,Elsterwerdaer Platz,bus,"{'35', '8'}","52.506069286264314, 13.561702990422047",nan,"['8', '35']+ {'8', '35'}",
336,Emmentaler Strasse,bus,"{'22', '14', '61', '72', '12'}",,,,
337,Emser Platz,bus,{'50'},"52.492072890007414, 13.319251387534207",nan,['50']+ {'50'},
338,Endestrasse,bus,"{'6', '18'}","52.41965961978957, 13.160396994674473",nan,['18']+ {'18'},
339,Entlastungsstrasse,bus,{'69'},"52.51939151946091, 13.370756955535764",nan,['69']+ {'69'},
340,Eresburgstrasse,bus,{'74'},"52.46711766916931, 13.370302258041393",nan,{'74'},
341,Erich-Weinert-Klubhaus,strassenbahn,{'85'},"52.455916,13.5586012",Q66095725,"['26', '19', '85', '25', '82']+ {'26', '25', '19'}",
342,Erkner,s-bahn,{'105'},"52.4296,13.7513",Q14434071,['KBS 105']+ {'105'},
343,Ernst-Reuter-Platz,u-bahn,{'1'},"52.511944444444,13.322222222222",Q658361,['1']+ {'1'},
344,Ernst-Thälmann-Strasse,bus,{'7'},"52.63926480026728, 13.322658969933071",nan,{'7'},
345,Eschachstrasse/Ziekowstrasse,bus,{'15'},"52.59029771885372, 13.289367157414716",nan,['15']+ {'15'},
346,Exerzierstrasse,bus,{'61'},"52.553756646174705, 13.37716619556309",nan,['61']+ {'61'},
347,Fahlenbergstrasse,bus,{'61'},"52.431470149043314, 13.718708856639706",nan,['61']+ {'61'},
348,Fahrenheitstrasse,bus,{'86'},"52.41442729967662, 13.317808293573478",nan,['86']+ {'86'},
349,Falckensteinstrasse,bus,{'28'},"52.50006740058051, 13.443824961890895",nan,['28']+ {'28'},
350,"Falkenberg, Schule",bus,{'41'},"52.56880573894071, 13.549528314980424",nan,{'41'},
351,Falkenberger Chaussee,bus,{'39'},"52.565814225343445, 13.511924619006814",nan,['39']+ {'39'},
352,Falkenberger Strasse,bus,{'41'},"52.55648662489534, 13.486621227706236",nan,{'41'},
353,Falkenhöhe,bus,{'23'},"52.400507029940435, 13.538229483128243",nan,['23']+ {'23'},
354,Falkenplatz,bus,"{'14E', '20'}","52.58483834291436, 13.227491413045145",nan,"['14E', '20']+ {'14E', '20'}",
355,Falkenseer Chaussee,bus,"{'99', '5', '63'}","52.54750354783305, 13.184668062763297",nan,"['63', '99', '5']+ {'99', '5', '63'}",
356,Falkenseer Chaussee/Stadtrandstrasse,bus,{'5'},"52.553417103891, 13.153520760843469",nan,['5']+ {'5'},
357,Falkenseer Damm,bus,{'63'},"52.541921441242074, 13.20003803734455",nan,['63']+ {'63'},
358,Falkentaler Steig,bus,{'15'},"52.61956101840572, 13.304151399505054",nan,['15']+ {'15'},
359,Fanninger Strasse,bus,{'93'},"52.514005623083534, 13.498138966555556",nan,{'93'},
360,Fasanenstrasse,strassenbahn,{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},"52.4530423,13.744271",Q66980261,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse']+ {'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},
361,Fehrbelliner Platz,bus,"{'21', '86'}","52.490390927187676, 13.31417745809863","nan+nan, nan","['21', '86']+ {'86'}, {'21'}",
362,Fehrbelliner Platz,u-bahn,"{'2', '7'}","52.490277777778,13.314444444444",Q663245,"['2', '7']+ {'7', '2'}",
363,Feldstrasse,bus,{'90'},"52.53894753969273, 13.385922980430735",nan,{'90'},
364,Feldtmannstrasse,bus,{'41'},"52.56401588379611, 13.46980857664685",nan,['41']+ {'41'},
365,Fennstrasse,bus,{'16'},"52.53790305026232, 13.36156749519695",nan,['16']+ {'16'},
366,Fernbahnhof Spandau,bus,{'56'},"52.53460554079231, 13.19938861204433",nan,{'56'},
367,Feuerbachstrasse,bus,{'75'},"52.463135641874736, 13.326732020590491",nan,['75'],
368,Filandastrasse,bus,{'33'},"52.45830016222382, 13.332000437695363",nan,['33']+ {'33'},
369,Finckensteinallee,bus,"{'84', '85'}","52.43271069172293, 13.28705129301604",nan,"['85', '84']+ {'85', '84'}",
370,Finnensiedlung,bus,{'35'},"52.45776614181094, 13.150049064089199",nan,['35']+ {'35'},
371,Finsterwalder Strasse,bus,{'15'},"52.600048458103096, 13.341236103226572",nan,{'15'},
372,Fischerhüttenstrasse,bus,{'18'},"52.43576520834544, 13.256135254159986",nan,['18']+ {'18'},
373,Fischerinsel,bus,{'32'},"52.514377549488444, 13.406084988428123",nan,{'32'},
374,Flankenschanze,bus,{'63'},"52.54285108073802, 13.198524346220605",nan,['63']+ {'63'},
375,Flottenstrasse,bus,"{'64', '61'}","52.577013821677525, 13.360955072816076+52.57854656153007, 13.347242859300291",nan,"['61']+ ['12E', '64']+ {'64', '61'}",
376,Flughafen Berlin-Schönefeld,s-bahn,"{'140', '115'}","52.3914,13.5128",Q661069,"['KBS 140', 'KBS 115']",
377,Flughafen Berlin-Tegel,bus,"{'9', '8'}","52.55403638121108, 13.293890891657346",nan,"['9']+ {'8', '9'}",
378,Flughafen Schönefeld,bus,"{'361', '362'}","52.391323335655244, 13.51608796588043",nan,"['361']+ {'361', '362'}",
379,"Flugplatz, Haupteingang",bus,"{'35', '34'}","52.46658956261734, 13.164541627721409",nan,"['34', '35']+ {'35', '34'}",
380,Flurweg,bus,{'52'},,,,
381,Fontanestrasse,bus,{'55'},,,,
382,Forckenbeckstrasse,bus,{'50'},"52.482221394934605, 13.290044081376928",nan,['50']+ {'50'},
383,Forststrasse,bus,{'53'},"52.44018878722606, 13.23646612794553",nan,['53']+ {'53'},
384,Frankenwaldstrasse,bus,{'5'},"52.54996371596514, 13.171838568952742",nan,['5']+ {'5'},
385,Frankestrasse,bus,{'94'},"52.49265052375857, 13.532057921698504",nan,['94']+ {'94'},
386,Frankfurter Allee,s-bahn,"{'143', '141', '142', '140'}","52.514166666667,13.474722222222",Q111250033,"['KBS 141', 'KBS 140', 'KBS 142', 'KBS 143']+ {'141', '140', '143', '142'}",
387,Frankfurter Allee,u-bahn,{'E'},"52.513638888889,13.475694444444",Q3752007,['E']+ {'E'},
388,Frankfurter Tor,strassenbahn,{'4'},"52.5153903,13.4540172",Q65706246,"['13', '21', '4']+ {'13', '21', '4'}",
389,Frankfurter Tor,u-bahn,{'E'},"52.515833333333,13.454166666667",Q568627,['E']+ {'E'},
390,Franklinstrasse,bus,"{'90', '1'}","52.522283871477285, 13.328349242353065",nan,"['1']+ {'1', '90'}",
391,Franz-Jacob-Strasse,strassenbahn,"{'17', '15', '19'}","52.5285069951728, 13.466925730548898",nan,"['15', '19', '18', '17']+ {'18', '17', '15', '19'}",
392,Franz-Körner-Strasse,bus,{'91'},"52.455922674609056, 13.437265424341522",nan,{'91'},
393,Franz-Mehring-Platz,bus,"{'40', '30'}","52.51371039681593, 13.437822888670022",nan,"['30']+ {'30', '40'}",
394,Franz-Stenzer-Strasse,bus,"{'10 SEV', '98'}",,,,
395,Französische Strasse,bus,{'79'},"52.51479530644954, 13.389211606710221",nan,{'79'},
396,Fredersdorf,s-bahn,{'100'},"52.5265,13.7625",Q15197387,{'100'},
397,Freibad Müggelsee,strassenbahn,{'25'},"52.44667120570544, 13.63034121580945",nan,{'25'},
398,Freie Scholle,bus,{'20'},"52.599851537868666, 13.301736158422598",nan,['20']+ {'20'},
399,Freiheit,bus,{'56'},"52.5305888635336, 13.224095725446475",nan,{'56'},
400,Freiheit,strassenbahn,{'19'},"52.44751245016566, 13.575397816761088",nan,['19']+ {'19'},
401,Freybrücke,bus,{'92'},"52.5122477912736, 13.200889215866068",nan,{'92'},
402,Friedenauer Brücke,bus,"{'25', '84'}","52.467136873118974, 13.33767977795157",nan,"['84', '25']+ {'84', '25'}",
403,Friedenstrasse,bus,{'6'},"52.417223782342035, 13.138950169993388",nan,['6']+ {'6'},
404,Friedhof In den Kisseln,bus,{'34'},"52.55316836604108, 13.179584103774719",nan,{'34'},
405,Friedrich-Junge-Strasse,bus,{'34'},"52.49382897072681, 13.471572865851856",nan,['34']+ {'34'},
406,Friedrich-Karl-Strasse,bus,{'68'},"52.455827036635775, 13.383997024314642",nan,{'68'},
407,Friedrich-Wilhelm-Platz,u-bahn,{'9'},"52.47194,13.32861",Q559207,['9']+ {'9'},
408,Friedrich-Wilhelm-Strasse,bus,{'96'},"52.45895211969007, 13.376248282408774",nan,['96']+ {'96'},
409,Friedrichsfelde,u-bahn,{'E'},"52.506111111111,13.512777777778",Q429781,['E']+ {'E'},
410,Friedrichsfelde Ost,s-bahn,"{'101', '100'}","52.5141,13.5198",Q800473,"['KBS 100', 'KBS 101']+ {'101', '100'}",
411,Friedrichshagen,s-bahn,{'105'},"52.4574,13.6233",Q800474,['KBS 105']+ {'105'},
412,Friedrichshagener Strasse,bus,{'69'},,,,
413,Friedrichstrasse,bus,"{'32', '9'}","52.51718498081941, 13.388821428784585",nan,"['9', '32']+ {'9', '32'}",
414,Friedrichstrasse,s-bahn,"{'100', '105', '115', '2', '110', '3'}",,,,
415,Friedrichstrasse,u-bahn,{'6'},"52.520111111111,13.388305555556",Q3753274,['6']+ {'6'},
416,Friesenstrasse,bus,{'4'},"52.483950604682775, 13.394359749805426",nan,['4']+ {'4'},
417,Fritz-Erler-Allee,bus,"{'52', '25'}","52.425820619613276, 13.483152637127983",nan,"['25', '52']+ {'52', '25'}",
418,Fritz-Werner-Strasse,bus,{'32'},"52.438417252275286, 13.38418919566004",nan,{'77'},
419,Frohnau Invalidensiedlung,bus,{'15'},"52.65520839664635, 13.284793871557998",nan,['15']+ {'15'},
420,Fronhofer-/Wrangelstrasse,bus,{'86'},"52.45432970776737, 13.318802488731677",nan,['86']+ {'86'},
421,Fronhoferstrasse,bus,{'84'},"52.4536095013498, 13.319123581679202",nan,['84']+ {'84'},
422,Fronhoferstrasse/Wrangelstrasse,bus,{'88'},"52.45432970776737, 13.318802488731677",nan,['88']+ {'88'},
423,Fuchsienweg,bus,{'52'},,,,
424,Fulhamer Allee,bus,{'91'},"52.448878464010086, 13.436183255895306",nan,{'91'},
425,Fährstrasse,bus,"{'14E', '14'}","52.607046957760666, 13.21078222815492",nan,"['14E', '14']+ {'14E', '14'}",
426,Földerichstrasse,bus,{'92'},"52.5210275396766, 13.194060088200912",nan,{'92'},
427,Fürstenbrunner Weg/Friedhof,bus,{'10'},"52.52418583721669, 13.279290457923098",nan,['10']+ {'10'},
428,Gabrielenstrasse,bus,{'20'},"52.5948594090207, 13.279545908495535",nan,['20']+ {'20'},
429,Galenstrasse,bus,"{'5', '63'}","52.535513174510704, 13.195323305598267",nan,"['63', '5']+ {'5', '63'}",
430,Galenusstrasse,bus,{'52'},"52.581754739893306, 13.42976269339117",nan,{'52'},
431,Galenusstrasse,strassenbahn,{'49'},"52.5818183,13.4287678",Q66195410,{'49'},
432,Gardeschützenweg,bus,"{'11', '85'}","52.44269703422099, 13.296991593442124",nan,"['11', '85']+ {'85', '11'}",
433,Gartenfeld,bus,{'72'},"52.54719055045343, 13.247793329242997",nan,{'72'},
434,Gartenfelder Strasse,bus,"{'55', '99', '10', '72'}","52.53936042379398, 13.232371924823772+52.54416414332362, 13.247054939968866",nan,"{'99'}+ {'10', '55', '72'}",
435,Gartenstadtweg,bus,{'36'},"52.412313913821045, 13.56660267841369",nan,['36']+ {'36'},
436,Gartenstrasse,bus,{'90'},"52.54184881212708, 13.378098613896778",nan,{'90'},
437,Garystrasse,bus,{'11'},"52.4442077967708, 13.28357204535823",nan,['11']+ {'11'},
438,Gatow Kirche,bus,{'35'},"52.48658875560032, 13.182345187620795",nan,['35']+ {'35'},
439,"Gatow, Kirche",bus,{'34'},"52.48684680676539, 13.18215147844503",nan,['34']+ {'34'},
440,Gatower Strasse,bus,"{'97', '34', '94'}","52.489436255649245, 13.180387588417426",nan,"{'97', '34'}",
441,"Gatower Strasse ""Biberburg""",bus,"{'35', '34'}","52.49797592518819, 13.180036801876797",nan,"{'35', '34'}",
442,Gatower Strasse/Heerstrasse,bus,{'35'},"52.51546764067115, 13.184735752014547",nan,{'35'},
443,Geflügelsteig,bus,{'57'},"52.40509575868019, 13.490612934623142",nan,['57']+ {'57'},
444,Gehrenseestrasse,bus,"{'53', '39'}","52.550374446495574, 13.509947431496716",nan,"{'53', '39'}",
445,Gehrenseestrasse,strassenbahn,"{'70', '63'}","52.5508672,13.5094994",Q65555882,"{'63', '70'}",
446,Gehringstrasse,bus,"{'56', '45', '56E'}",,,,
447,Gehsener Strasse,bus,{'27'},"52.46321577871702, 13.58365868698432",nan,{'27'},
448,Geibelstrasse,bus,{'28'},"52.49351434160696, 13.405865390190371",nan,['28']+ {'28'},
449,Gemeinde-Zentrum,bus,{'22'},"52.59643859073574, 13.351715376359108",nan,['22']+ {'22'},
450,Gemeindefriedhof,bus,"{'14E', '61'}","52.57293803082037, 13.34166243791318+52.59833165955323, 13.215509615640908+nan",nan,"['14E']+ ['61']+ {'14E', '61'}+ {'14E', '61'}",
451,Gemeindezentrum,bus,{'62'},"52.59650422528956, 13.352130648813059",nan,['62']+ {'62'},
452,Genfenbergstrasse,bus,{'97'},"52.51750221401804, 13.197731492020262",nan,['97']+ {'97'},
453,Genfer Strasse,bus,{'8'},"52.56900243790613, 13.356352056641578",nan,{'8'},
454,Genslerstrasse,strassenbahn,"{'12', '11', '14'}",,,,
455,Georgenstrasse,bus,{'11'},,,,
456,Geraer Strasse,bus,{'11'},,,,
457,Gerhard-Weiß-Platz,bus,{'7'},"52.63484940078564, 13.31351115672127",nan,{'7'},
458,Germanenstrasse,bus,{'37'},"52.41150732002545, 13.555989941091324",nan,{'37'},
459,Germaniapromenade,bus,{'91'},"52.46091119718613, 13.435072262724178",nan,{'91'},
460,Gersdorfstrasse,bus,{'33'},"52.4497135211621, 13.366843463731259",nan,['33']+ {'33'},
461,Gesundbrunnen,s-bahn,{'2'},"52.548611111111,13.389444444444",Q111239092,"['KBS 153', 'KBS 152']+ {'152', '153'}",
462,Gesundbrunnen,u-bahn,{'8'},"52.548611,13.389444",Q3761416,['8']+ {'8'},
463,Giesensdorfer Strasse,bus,{'86'},"52.42400068709971, 13.31440991636864",nan,{'86'},
464,Gitschiner Strasse,bus,{'41'},"52.49813710118797, 13.39367521589463",nan,{'41'},
465,Gleisdreieck,u-bahn,{'1'},"52.49952,13.37409",Q678372,['1']+ {'1'},
466,Glienicke Gutshof,bus,{'34'},"52.47526152065717, 13.120610836844609",nan,['34']+ {'34'},
467,"Glienicke, Leninstrasse",bus,{'7'},,,,
468,Glienicker Brücke,bus,{'6'},"52.413474089031965, 13.091235881924467",nan,['6']+ {'6'},
469,Glienicker Strasse,bus,{'7'},"52.639049703806435, 13.364412135530177",nan,{'7'},
470,Glienicker Weg,bus,{'23'},"52.42911840822696, 13.550747599297186",nan,['23']+ {'23'},
471,Gliensteig,bus,{'63'},"52.55955215458691, 13.177291674100829",nan,['63']+ {'63'},
472,Gneisenaustrasse,u-bahn,{'7'},"52.491388888889,13.395555555556",Q668618,['7']+ {'7'},
473,Goebelplatz,bus,{'23'},"52.53812718171093, 13.27991414794248",nan,['23']+ {'23'},
474,Goebenstrasse,bus,"{'75', '84', '48', '19'}",,,,
475,Goerzallee,bus,"{'53', '85'}","52.42198671722762, 13.298478688518832",nan,"['85', '53']+ {'85', '53'}",
476,Goethepark,strassenbahn,{'S-Bhf. Friedrichshagen <> Rüdersdorf'},"52.470862,13.6885591",Q66564231,['S-Bhf. Friedrichshagen <> Alt-Rüdersdorf']+ {'S-Bhf. Friedrichshagen <> Rüdersdorf'},
477,Goethestrasse,bus,"{'76', '78'}","52.40437395250698, 13.406194791584095",nan,"['76E']+ {'76E', '76'}",
478,Goethestrasse,strassenbahn,{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},"52.4555753,13.7263905",Q66980872,['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse']+ {'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},
479,Goldenes Horn,bus,{'93'},"52.4395765122167, 13.404046393143272",nan,{'93'},
480,Goltzstrasse,bus,"{'82', '76'}",,,,
481,Gorkistrasse,bus,{'20'},"52.59059426195262, 13.292011153010927",nan,['20']+ {'20'},
482,Gotenstrasse,bus,{'73'},"52.47544911672171, 13.359851155294415",nan,"['65']+ {'73', '65', '74'}",
483,Gotthardstrasse,bus,"{'64', '8'}","52.56628742362028, 13.339139315236876",nan,"['8', '64']+ {'8', '64'}",
484,Gottlieb-Dunkel-Strasse,bus,"{'25', '73'}","52.46047500564911, 13.417979057824004",nan,"['25']+ {'73', '25'}",
485,Gotzkowskystrasse,bus,{'23'},"52.527175382748375, 13.33054791755954",nan,['23']+ {'23'},
486,Grabensprung,bus,{'35'},"52.49796135202633, 13.55542240450611",nan,['35']+ {'35'},
487,Gradestrasse,bus,"{'25', '91', '73'}",,,,
488,Granitzstrasse,bus,{'52'},"52.57207265500184, 13.428773831691446",nan,{'52'},
489,Grazer Platz,bus,"{'25', '83'}","52.46714786852433, 13.344179308164394",nan,"['25']+ {'83', '25'}",
490,Gredinger Strasse,bus,{'34'},,,,
491,Greifswalder Strasse,bus,"{'99', '56E', '44', '56', '95'}",,,,
492,Greifswalder Strasse,s-bahn,"{'143', '141', '142', '140'}","52.539722222222,13.439444444444",Q439246,"{'141', '140', '143', '142'}",
493,Greifswalder Strasse,strassenbahn,"{'13', '21', '4'}","52.5364975,13.4334045",Q65548960,"{'13', '21', '4'}",
494,Greilstrasse,bus,"{'56', '56E'}",,,,
495,Greinerstrasse,bus,{'81'},,,,
496,Grenadierstrasse,bus,"{'80', '5'}","52.530981925368565, 13.205371761701368",nan,"['80', '31', '5']+ {'5', '31'}",
497,Grenzallee,bus,{'65'},"52.47029008909428, 13.464648179097418",nan,['65']+ {'65'},
498,Grenzallee,u-bahn,{'7'},"52.463333333333,13.443888888889",Q571836,['7']+ {'7'},
499,Grimmelshausenstrasse,bus,{'35E'},"52.45303649357869, 13.127161227036714",nan,['35E'],
500,Grimmstrasse,bus,"{'76', '78'}","52.398478487745884, 13.406451050741552+52.39850705100956, 13.406401918150467+52.39863144995529, 13.401260733779562+52.49189559637106, 13.412879626389314+52.491931907521426, 13.412834212453419",nan,"['76E']+ ['95']+ {'76E', '76'}+ {'82'}+ {'95'}",
501,Gritznerstrasse,bus,{'33'},"52.46438146098689, 13.316483335491945",nan,['33']+ {'33'},
502,Grottkauer Strasse,bus,{'60'},"52.52747689361331, 13.606500303391726",nan,{'60'},
503,Groß-Glienicker Weg,bus,"{'35', '34E', '34'}","52.48314168800522, 13.182649808839098",nan,"['34', '35', '34E']+ {'35', '34'}",
