,stop_name,line_count,type,in_lines
405,Johannisthaler Chaussee Ecke Rudowerstrasse,1,strassenbahn,['47']
406,Wildmeisterdamm,1,strassenbahn,['47']
407,"Rudow, Bahnhofstrasse",1,strassenbahn,['47']
408,"Rudow, Stadtgrenze",1,strassenbahn,['47']
409,Buchholz,1,strassenbahn,['49']
410,Ewestrasse,1,strassenbahn,['49']
411,"Galenusstrasse, Pankow, Krankenhaus",1,strassenbahn,['49']
412,S-Bhf. Pankow-Heinersdorf,1,strassenbahn,['49']
413,"Pankow, Kirche",3,strassenbahn,"['22', '49', '46']"
414,"S-Bhf. Pankow, Florastrasse",3,strassenbahn,"['22', '49', '46']"
415,U-Bhf. Vinetastrasse,4,strassenbahn,"['22', '49', '46']"
416,U-Bhf. Vinetastrasse,4,bus,['A7']
417,S-Bhf. Schönhauser Allee,3,strassenbahn,"['22', '49', '46']"
418,"Eberswalderstrasse, U-Bhf. Dimitroffstrasse",3,strassenbahn,"['22', '49', '46']"
419,Zionskirchstrasse,4,strassenbahn,"['70', '22', '49', '46']"
420,Rosenthaler Platz,6,strassenbahn,"['1', '22', '49', '11']"
421,Rosenthaler Platz,6,u-bahn,['D']
422,Rosenthaler Platz,6,bus,['O40']
423,Hackescher Markt,2,strassenbahn,"['49', '69']"
424,Große Präsidentenstrasse,2,strassenbahn,"['49', '63']"
425,"Roseneck, Grunewald",2,strassenbahn,['51']
426,"Roseneck, Grunewald",2,bus,['A19']
427,U-Bhf. Heidelberger Platz,1,strassenbahn,['51']
428,Berlinerstrasse Ecke Uhlandstrasse,1,strassenbahn,['51']
429,U-Bhf. Hohenzollernplatz,1,strassenbahn,['51']
430,U-Bhf. Uhlandstrasse,1,strassenbahn,['51']
431,Bhf. Zoo,10,strassenbahn,"['6', '51', '25', '2', '55', '77', '78', '54']"
432,Bhf. Zoo,10,bus,"['A2', 'A25']"
433,"Spandau, Johannesstift",1,strassenbahn,['54']
434,Stadtpark,2,strassenbahn,"['88', '54']"
435,Fehrbelliner Tor,1,strassenbahn,['54']
436,Hafenplatz,3,strassenbahn,"['75', '54']"
437,Hafenplatz,3,bus,['A34']
438,"Spandau, Markt",4,strassenbahn,"['75', '55', '54']"
439,"Spandau, Markt",4,bus,['A5']
440,Bhf. Spandau,2,strassenbahn,['54']
441,Bhf. Spandau,2,bus,['A31']
442,Teltowerstrasse Ecke Charglottenburgerstrasse,1,strassenbahn,['54']
443,U-Bhf. Ruhleben,2,strassenbahn,['54']
444,U-Bhf. Ruhleben,2,bus,['A5']
445,Schloß Ruhwald,1,strassenbahn,['54']
446,Königin-Luise-Strasse Ecke Spandauer Damm,1,strassenbahn,['54']
447,Schloßstrasse Ecke SpandauerDamm,1,strassenbahn,['54']
448,Luisenplatz,4,strassenbahn,"['3', '55', '54']"
449,Luisenplatz,4,bus,['A21']
450,Wilmersdorferstrasse Ecke Berlinerstrasse,1,strassenbahn,['54']
451,U-Bhf. Richard-Wagner-Platz,2,strassenbahn,"['55', '54']"
452,Leibnizstrasse Ecke Berlinerstrasse,1,strassenbahn,['54']
453,U-Bhf. Ernst-Reuter-Platz,4,strassenbahn,"['54', '44', '25']"
454,U-Bhf. Ernst-Reuter-Platz,4,bus,['A25']
455,Kantstrasse Ecke Hardenburgerstrasse,1,strassenbahn,['54']
456,Bhf. Zoo,10,strassenbahn,"['6', '51', '25', '2', '55', '77', '78', '54']"
457,Bhf. Zoo,10,bus,"['A2', 'A25']"
458,"Spandau, Nauenerstrasse",1,strassenbahn,['55']
459,"Spandau, Markt",4,strassenbahn,"['75', '55', '54']"
460,"Spandau, Markt",4,bus,['A5']
461,Siedlung Haselhorst,1,strassenbahn,['55']
462,Gartenfelderstrasse Ecke Paulsternstrasse,3,strassenbahn,['55']
463,Gartenfelderstrasse Ecke Paulsternstrasse,3,bus,"['A13', 'A10']"
464,Verwaltungsgebäude,1,strassenbahn,['55']
465,Bhf. Jungfernheide,3,strassenbahn,"['35', '55']"
466,Bhf. Jungfernheide,3,bus,['A21']
467,Luisenplatz,4,strassenbahn,"['3', '55', '54']"
468,Luisenplatz,4,bus,['A21']
469,U-Bhf. Richard-Wagner-Platz,2,strassenbahn,"['55', '54']"
470,Knie,1,strassenbahn,['55']
471,Bhf. Zoo,10,strassenbahn,"['6', '51', '25', '2', '55', '77', '78', '54']"
472,Bhf. Zoo,10,bus,"['A2', 'A25']"
473,Königin-Elisabeth-Strasse Ecke Kaiserdamm,1,strassenbahn,['60']
474,Spandauer Damm Königin-Elisabeth-Strasse,1,strassenbahn,['60']
475,Klausenerplatz,1,strassenbahn,['60']
476,Schlossstrasse Ecke Suarezstrasse,1,strassenbahn,['60']
477,Kaiser-Friedrich-Strasse Ecke Kantstrasse,2,strassenbahn,"['75', '60']"
478,Stuttgarter Platz,2,strassenbahn,['60']
479,Stuttgarter Platz,2,bus,['A21']
480,Kurfürstendamm Ecke Wilmersdorferstrasse,2,strassenbahn,"['44', '60']"
481,Konstanzerstrasse Ecke Brandenburgischestrasse,1,strassenbahn,['60']
482,Westfälischestrasse Ecke Brandenburgischestrasse,1,strassenbahn,['60']
483,Fehrbelliner Platz,5,strassenbahn,"['3', '60', '44']"
484,Fehrbelliner Platz,5,u-bahn,['A II']
485,Fehrbelliner Platz,5,bus,['A50']
486,Blissestrasse Ecke Berlinerstrasse,1,strassenbahn,['60']
487,Uhlandstrasse Ecke Berlinerstrasse,1,strassenbahn,['60']
488,Badenschestrasse Ecke Berlinerstrasse,1,strassenbahn,['60']
489,Bundesallee Ecke Berliner Strasse,4,strassenbahn,"['77', '3', '60', '78']"
490,Martin-Luther-Strasse Ecke Grunewaldstrasse,1,strassenbahn,['60']
491,Hauptstrasse Ecke Dominicusstrasse,1,strassenbahn,['60']
492,Bhf. Papestrasse,1,strassenbahn,['60']
493,Sachsendamm Ecke Alboinstrasse,1,strassenbahn,['60']
494,Lindenhof Eythstrasse,1,strassenbahn,['60']
495,"Hohenschönhausen, Gartenstadt",1,strassenbahn,['63']
496,Falkenbergerstrasse Ecke Wartenberger Strasse,1,strassenbahn,['63']
497,Freienwalderstrasse Ecke Orankestrasse,1,strassenbahn,['63']
498,Weißenseer Weg,4,strassenbahn,"['63', '64']"
499,Weißenseer Weg,4,bus,"['O41', 'A41']"
500,Steuerhaus,4,strassenbahn,"['63', '69', '64']"
501,Steuerhaus,4,bus,['A41']
502,"S-Bhf. Leninallee -Leninallee, Dimitroffstrasse",1,strassenbahn,['63']
503,Leninplatz,6,strassenbahn,"['1', '63', '69', '64']"
504,Leninplatz,6,bus,"['AN', 'O40']"
505,Kleine Frankfurterstrasse,2,strassenbahn,"['63', '64']"
506,"Alexanderplatz, Memhardstrasse",3,strassenbahn,"['63', '69', '11']"
507,U-Bhf. Weinmeisterstrasse,2,strassenbahn,"['63', '11']"
508,"Hackescher Markt, Münzstrasse",1,strassenbahn,['63']
509,Große Präsidentenstrasse,2,strassenbahn,"['49', '63']"
510,"Hohenschönhausen, Falkenberger Strasse",3,strassenbahn,"['70', '64']"
511,"Hohenschönhausen, Falkenberger Strasse",3,bus,['A39']
512,Orankestrasse,1,strassenbahn,['64']
513,Weißenseer Weg,4,strassenbahn,"['63', '64']"
514,Weißenseer Weg,4,bus,"['O41', 'A41']"
515,Steuerhaus,4,strassenbahn,"['63', '69', '64']"
516,Steuerhaus,4,bus,['A41']
517,S-Bhf. Leninallee,1,strassenbahn,['64']
518,Leninallee Ecke Dimitroffstrasse,4,strassenbahn,"['69', '64']"
519,Leninallee Ecke Dimitroffstrasse,4,bus,"['A41', 'O30']"
520,Leninplatz,6,strassenbahn,"['1', '63', '69', '64']"
521,Leninplatz,6,bus,"['AN', 'O40']"
522,Kleine Frankfurterstrasse,2,strassenbahn,"['63', '64']"
523,"Alexanderplatz, Grunestrasse",1,strassenbahn,['64']
524,Bhf. Jannowitzbrücke,2,strassenbahn,"['11', '64']"
525,U-Bhf. Neanderstrasse,2,strassenbahn,"['11', '64']"
526,Spittelmarkt,4,strassenbahn,"['74', '82', '64']"
527,Spittelmarkt,4,u-bahn,['A I']
528,"Dönhoffplatz, Krausenstrasse",2,strassenbahn,"['82', '64']"
529,Belziger Strasse Ecke Martin-Luther-Strasse,1,strassenbahn,['66']
530,Hauptstrasse Ecke Dominicusstrasse- Innsbrucker Platz,1,strassenbahn,['66']
531,Traegerstrasse,1,strassenbahn,['66']
532,Ceciliengärten,1,strassenbahn,['66']
533,Beckerstrasse Ecke Rubensstrasse,1,strassenbahn,['66']
534,Canovastrasse (Krankenhaus),1,strassenbahn,['66']
535,Thorwaldsenstrasse Ecke Grazer Damm,1,strassenbahn,['66']
536,"Bhf. Wittenau, Nordbahn, Cyclopstrasse",1,strassenbahn,['68']
537,Alt-Wittenau Ecke Oranienburgerstrasse,1,strassenbahn,['68']
538,Heilanstalt,1,strassenbahn,['68']
539,Kurt-Schuhmacher-Platz,3,strassenbahn,"['41', '68', '25']"
540,Londonerstrasse Ecke Müllerstrasse,3,strassenbahn,"['68', '28', '29']"
541,Seestrasse Ecke Müllerstrasse,4,strassenbahn,"['68', '28', '29', '25']"
542,Schulstrasse Ecke Müllerstrasse,1,strassenbahn,['68']
543,Nettelbeckplatz,3,strassenbahn,"['35', '23', '68']"
544,"Johannisthal, Haeckelstrasse",2,strassenbahn,"['69', '91']"
545,Königsweide,1,strassenbahn,['69']
546,Bhf. Schöneweide,2,strassenbahn,['69']
547,Bhf. Schöneweide,2,bus,['A47']
548,Oberschöneweide Ecke Wilhelminenhofstrasse,1,strassenbahn,['69']
549,"Hegemeisterweg, Rennbahn",1,strassenbahn,['69']
550,S-Bhf. Karlshorst,1,strassenbahn,['69']
551,Tierpark Berlin,1,strassenbahn,['69']
552,Schlossstrasse Ecke Alt-Friedrichsfelde,2,strassenbahn,['69']
553,Schlossstrasse Ecke Alt-Friedrichsfelde,2,bus,['O37']
554,Bhf. Lichtenberg,4,strassenbahn,['69']
555,Bhf. Lichtenberg,4,bus,"['A37', 'O37', 'O30']"
556,"BVG-Bf. Lichtenberg, Siegfriedstrasse",1,strassenbahn,['69']
557,Roederplatz,3,strassenbahn,"['3', '69']"
558,Roederplatz,3,bus,['O30']
559,Steuerhaus,4,strassenbahn,"['63', '69', '64']"
560,Steuerhaus,4,bus,['A41']
561,Leninallee Ecke Dimitroffstrasse,4,strassenbahn,"['69', '64']"
562,Leninallee Ecke Dimitroffstrasse,4,bus,"['A41', 'O30']"
563,Leninplatz,6,strassenbahn,"['1', '63', '69', '64']"
564,Leninplatz,6,bus,"['AN', 'O40']"
565,"Alexanderplatz, Memhardstrasse",3,strassenbahn,"['63', '69', '11']"
566,Hackescher Markt,2,strassenbahn,"['49', '69']"
567,Oranienburger Tor,8,strassenbahn,"['46', '11', '70', '69', '1']"
568,Oranienburger Tor,8,bus,"['A9', 'O40']"
569,Oranienburger Tor,8,u-bahn,['C I']
570,Walter-Ulbricht-Stadion,1,strassenbahn,['69']
571,"Hohenschönhausen, Falkenberger Strasse",3,strassenbahn,"['70', '64']"
572,"Hohenschönhausen, Falkenberger Strasse",3,bus,['A39']
573,Suermondtstrasse Ecke Hauptstrasse,1,strassenbahn,['70']
574,Stadion Buschallee,1,strassenbahn,['70']
575,Buschallee Ecke Klement-Gottwald-Allee,1,strassenbahn,['70']
576,Antonplatz,4,strassenbahn,"['70', '74', '3', '72']"
577,Prenzlauer Promenade Ecke Gustav-Adolf-Strasse,2,strassenbahn,"['70', '3']"
578,"Wichertstrasse, Humannplatz",1,strassenbahn,['70']
579,Schönhauser Allee,7,strassenbahn,"['70', '3']"
580,Schönhauser Allee,7,u-bahn,['A I']
581,Schönhauser Allee,7,s-bahn,"['KBS 100', 'KBS 103a', 'KBS 100c', 'KBS 100b']"
582,Zionskirchstrasse,4,strassenbahn,"['70', '22', '49', '46']"
583,Invalidenstrasse Ecke Brunnenstrasse,1,strassenbahn,['70']
584,Invalidenstrasse Ecke Chausseestrasse,5,strassenbahn,"['1', '46', '11', '70']"
585,Invalidenstrasse Ecke Chausseestrasse,5,bus,['A9']
586,Oranienburger Tor,8,strassenbahn,"['46', '11', '70', '69', '1']"
587,Oranienburger Tor,8,bus,"['A9', 'O40']"
588,Oranienburger Tor,8,u-bahn,['C I']
589,"Weidendammbrücke, Bhf. Friedrichstrasse",3,strassenbahn,"['1', '46', '70']"
590,Clara-Zetkin-Strasse Ecke Neue Wilhelmstrasse,1,strassenbahn,['70']
591,"Heinersdorf, Romain-Rolland-Str.",1,strassenbahn,['71']
592,"Heinersdorf, Kirche",3,strassenbahn,['71']
593,"Heinersdorf, Kirche",3,bus,"['A55', 'A42']"
594,"Am Steinberg, Thulestrasse",1,strassenbahn,['71']
595,Prenzlauer Promenade Ecke Wisbyer Strasse,1,strassenbahn,['71']
596,S-Bhf. Prenzlauer Allee,2,strassenbahn,"['71', '72']"
597,Dimitroffstrasse,4,strassenbahn,"['74', '71', '72']"
598,Dimitroffstrasse,4,bus,['O41']
599,Saarbrücker Strasse Ecke Prenzlauer Tor,1,strassenbahn,['71']
600,"Alexanderplatz, Grunerstrasse",4,strassenbahn,"['74', '22', '71', '72']"
601,"Jüdenstrasse, Berliner Rathaus",1,strassenbahn,['71']
602,"Weißensee, Rennbahnstrasse Ecke Parkstrasse",1,strassenbahn,['72']
603,Klement-Gottwald-Allee Ecke Bernkasteler Strasse,2,strassenbahn,"['74', '72']"
604,Antonplatz,4,strassenbahn,"['70', '74', '3', '72']"
605,Gustav-Adolf-Strasse Ecke Prenzlauer Promenade,1,strassenbahn,['72']
606,S-Bhf. Prenzlauer Allee,2,strassenbahn,"['71', '72']"
607,Dimitroffstrasse,4,strassenbahn,"['74', '71', '72']"
608,Dimitroffstrasse,4,bus,['O41']
609,"Saarbrücker Strasse, Prenzlauer Tor",1,strassenbahn,['72']
610,"Alexanderplatz, Grunerstrasse",4,strassenbahn,"['74', '22', '71', '72']"
611,Molkenmarkt,3,strassenbahn,"['74', '82', '72']"
612,Roßstrasse Ecke Breitestrasse,1,strassenbahn,['72']
613,Charlottenstrasse Ecke Taubenstrasse,2,strassenbahn,"['74', '72']"
614,Bhf. Lichterfelde-Ost,2,strassenbahn,['73']
615,Bhf. Lichterfelde-Ost,2,bus,['A11']
616,"Wiesenbaude, Giesendorferstrasse",1,strassenbahn,['73']
617,Hindenburgdamm Ecke Schloßstrasse,5,strassenbahn,"['74', '73', '78', '77']"
618,Hindenburgdamm Ecke Schloßstrasse,5,bus,['A48']
619,Rathaus Steglitz,8,strassenbahn,"['73', '77', '40', '74', '78']"
620,Rathaus Steglitz,8,bus,"['A48', 'A32 (Obus)', 'A17']"
621,Schloßstrasse Ecke Bundesallee,3,strassenbahn,"['73', '78', '77']"
622,Kaisereiche,4,strassenbahn,['73']
623,Kaisereiche,4,bus,"['A48', 'A25', 'A17']"
624,Lauterplatz,1,strassenbahn,['73']
625,Innsbrucker Platz,8,strassenbahn,"['74', '73', '88']"
626,Innsbrucker Platz,8,bus,"['A48', 'A16', 'A4']"
627,Innsbrucker Platz,8,s-bahn,"['KBS 100', 'KBS 100a']"
628,Dominicusstrasse Ecke Hauptstrasse,5,strassenbahn,"['88', '73', '25']"
629,Dominicusstrasse Ecke Hauptstrasse,5,bus,"['A48', 'A4']"
630,Eisenacherstrasse Ecke Hauptstrasse- Pallasstrasse Ecke Potsdamerstrasse,1,strassenbahn,['73']
631,U-Bhf. Bülowstrasse,1,strassenbahn,['73']
632,Lützowstrasse Ecke Potdamerstrasse,1,strassenbahn,['73']
633,"Potsdamer Platz, Linkstrasse",2,strassenbahn,"['74', '73']"
634,"Lichtefelde, Finckensteinallee",1,strassenbahn,['74']
635,Wiesenbaude,2,strassenbahn,['74']
636,Wiesenbaude,2,bus,['A11']
637,Hindenburgdamm Ecke Schloßstrasse,5,strassenbahn,"['74', '73', '78', '77']"
638,Hindenburgdamm Ecke Schloßstrasse,5,bus,['A48']
639,Rathaus Steglitz,8,strassenbahn,"['73', '77', '40', '74', '78']"
640,Rathaus Steglitz,8,bus,"['A48', 'A32 (Obus)', 'A17']"
641,Bundesallee,2,strassenbahn,['74']
642,Bundesallee,2,bus,['A17']
643,Innsbrucker Platz,8,strassenbahn,"['74', '73', '88']"
644,Innsbrucker Platz,8,bus,"['A48', 'A16', 'A4']"
645,Innsbrucker Platz,8,s-bahn,"['KBS 100', 'KBS 100a']"
646,Dominicusstrasse,1,strassenbahn,['74']
647,Pallasstrasse,1,strassenbahn,['74']
648,Bülowstrasse,1,strassenbahn,['74']
649,"Potsdamer Platz, Linkstrasse",2,strassenbahn,"['74', '73']"
650,"Wießensee, Rennbahnstrasse Ecke Parkstrasse",1,strassenbahn,['74']
651,Klement-Gottwald-Allee Ecke Bernkasteler Strasse,2,strassenbahn,"['74', '72']"
652,Antonplatz,4,strassenbahn,"['70', '74', '3', '72']"
653,S-Bhf. Greifswalder Strasse,1,strassenbahn,['74']
654,Dimitroffstrasse,4,strassenbahn,"['74', '71', '72']"
655,Dimitroffstrasse,4,bus,['O41']
656,Königstor,4,strassenbahn,['74']
657,Königstor,4,bus,"['A9', 'O40', 'O30']"
658,"Alexanderplatz, Grunerstrasse",4,strassenbahn,"['74', '22', '71', '72']"
659,Molkenmarkt,3,strassenbahn,"['74', '82', '72']"
660,Spittelmarkt,4,strassenbahn,"['74', '82', '64']"
661,Spittelmarkt,4,u-bahn,['A I']
662,Charlottenstrasse Ecke Taubenstrasse,2,strassenbahn,"['74', '72']"
663,"Bhf. Zoo, Kantstrasse",1,strassenbahn,['75']
664,Leibnizstrasse Ecke Kantstrasse,1,strassenbahn,['75']
665,Wilmersdorfer Strasse Ecke Kantstrasse,1,strassenbahn,['75']
666,Kaiser-Friedrich-Strasse Ecke Kantstrasse,2,strassenbahn,"['75', '60']"
667,Amtsgericht,1,strassenbahn,['75']
668,Messedamm,1,strassenbahn,['75']
669,Reichskanzlerplatz,3,strassenbahn,['75']
670,Reichskanzlerplatz,3,u-bahn,['A I']
671,Reichskanzlerplatz,3,bus,['A4']
672,Bhf. Heerstrasse,1,strassenbahn,['75']
673,Scholzplatz,1,strassenbahn,['75']
674,Stößenseebrücke,1,strassenbahn,['75']
675,Pichelsdorfer Strasse Ecke Heerstrasse,1,strassenbahn,['75']
676,"Weverstrasse, Strassenbahnhof",1,strassenbahn,['75']
677,Seeburger Strasse Ecke Klosterstrasse,1,strassenbahn,['75']
678,Rathaus Spandau,6,strassenbahn,['75']
679,Rathaus Spandau,6,bus,"['A31', 'A5', 'A13', 'A35', 'A34']"
680,"Spandau, Markt",4,strassenbahn,"['75', '55', '54']"
681,"Spandau, Markt",4,bus,['A5']
682,Hafenplatz,3,strassenbahn,"['75', '54']"
683,Hafenplatz,3,bus,['A34']
684,Hohenzollernring Ecke streitstrasse,1,strassenbahn,['75']
685,Hakenfelde,1,strassenbahn,['75']
686,Bhf. Zoo,10,strassenbahn,"['6', '51', '25', '2', '55', '77', '78', '54']"
687,Bhf. Zoo,10,bus,"['A2', 'A25']"
688,Wittenbergplatz,9,strassenbahn,"['6', '25', '2', '77', '78']"
689,Wittenbergplatz,9,u-bahn,"['B I', 'A I']"
690,Wittenbergplatz,9,bus,"['A19', 'A29']"
691,Grunewaldstrasse Ecke Joachimsthalerstrasse,1,strassenbahn,['77']
692,Bundesallee Ecke Berliner Strasse,4,strassenbahn,"['77', '3', '60', '78']"
693,Bundesplatz,5,strassenbahn,"['77', '44', '78']"
694,Bundesplatz,5,bus,"['A2', 'A16']"
695,Friedrich-Wilhelm-Platz,3,strassenbahn,"['77', '44', '78']"
696,Schloßstrasse Ecke Bundesallee,3,strassenbahn,"['73', '78', '77']"
697,Rathaus Steglitz,8,strassenbahn,"['73', '77', '40', '74', '78']"
698,Rathaus Steglitz,8,bus,"['A48', 'A32 (Obus)', 'A17']"
699,Hindenburgdamm Ecke Schloßstrasse,5,strassenbahn,"['74', '73', '78', '77']"
700,Hindenburgdamm Ecke Schloßstrasse,5,bus,['A48']
701,Händelplatz,2,strassenbahn,"['77', '78']"
702,Bhf. Botanischer Garten,2,strassenbahn,"['77', '78']"
703,Bhf. Lichterfelde-West,3,strassenbahn,"['77', '78']"
704,Bhf. Lichterfelde-West,3,bus,['A11']
705,Baselerstrasse,2,strassenbahn,"['77', '78']"
706,Rittberg-Krankenhaus,2,strassenbahn,"['77', '78']"
707,Goerzallee Ecke Wismarer Strasse,1,strassenbahn,['77']
708,"Lichterfelde, Goerzallee",1,strassenbahn,['77']
709,Bhf. Zoo,10,strassenbahn,"['6', '51', '25', '2', '55', '77', '78', '54']"
710,Bhf. Zoo,10,bus,"['A2', 'A25']"
711,Wittenbergplatz,9,strassenbahn,"['6', '25', '2', '77', '78']"
712,Wittenbergplatz,9,u-bahn,"['B I', 'A I']"
713,Wittenbergplatz,9,bus,"['A19', 'A29']"
714,Grunewaldstrasse Ecke Joachimstalerstrasse,1,strassenbahn,['78']
715,Bundesallee Ecke Berliner Strasse,4,strassenbahn,"['77', '3', '60', '78']"
716,Bundesplatz,5,strassenbahn,"['77', '44', '78']"
717,Bundesplatz,5,bus,"['A2', 'A16']"
718,Friedrich-Wilhelm-Platz,3,strassenbahn,"['77', '44', '78']"
719,Schloßstrasse Ecke Bundesallee,3,strassenbahn,"['73', '78', '77']"
720,Rathaus Steglitz,8,strassenbahn,"['73', '77', '40', '74', '78']"
721,Rathaus Steglitz,8,bus,"['A48', 'A32 (Obus)', 'A17']"
722,Hindenburgdamm Ecke Schloßstrasse,5,strassenbahn,"['74', '73', '78', '77']"
723,Hindenburgdamm Ecke Schloßstrasse,5,bus,['A48']
724,Händelplatz,2,strassenbahn,"['77', '78']"
725,Bhf. Botanischer Garten,2,strassenbahn,"['77', '78']"
726,Bhf. Lichterfelde-West,3,strassenbahn,"['77', '78']"
727,Bhf. Lichterfelde-West,3,bus,['A11']
728,Baselerstrasse,2,strassenbahn,"['77', '78']"
729,Rittberg-Krankenhaus,2,strassenbahn,"['77', '78']"
730,Wismarerstrasse Ecke Goerzallee,1,strassenbahn,['78']
731,Lindenstrasse,1,strassenbahn,['78']
732,"Dönhoffplatz, Krausenstrasse",2,strassenbahn,"['82', '64']"
733,Spittelmarkt,4,strassenbahn,"['74', '82', '64']"
734,Spittelmarkt,4,u-bahn,['A I']
735,Molkenmarkt,3,strassenbahn,"['74', '82', '72']"
736,Ostbahnhof,5,strassenbahn,['82']
737,Ostbahnhof,5,s-bahn,"['KBS 102', 'KBS 101', 'KBS 103']"
738,Ostbahnhof,5,bus,['O40']
739,Warschauerstrasse,1,strassenbahn,['82']
740,Markgrafendamm,2,strassenbahn,['82']
741,Markgrafendamm,2,bus,['A82P']
742,S-Bhf. Ostkreuz,1,strassenbahn,['82']
743,Kraftwerk Klingenberg,2,strassenbahn,"['13', '82']"
744,"Karlshorst, Treskowallee",1,strassenbahn,['82']
745,Rennbahn,2,strassenbahn,"['82', '99']"
746,Edisonstrasse Ecke Wilhelminenhofstrasse,1,strassenbahn,['82']
747,"Oberschöneweide, Parkstrasse",1,strassenbahn,['82']
748,Pionierrepublik,3,strassenbahn,"['82', '95', '87']"
749,Lindenstrasse Ecke Bahnhofstrasse,4,strassenbahn,"['84', '82', '83', '86']"
750,S-Bhf. Köpenick,4,strassenbahn,"['82', '83', '86']"
751,S-Bhf. Köpenick,4,bus,['A27']
752,"Köpenick, Hirtestrasse",1,strassenbahn,['82']
753,Wendenschloß Ecke Ekhofstrasse,1,strassenbahn,['83']
754,Strassenbahnhof Köpenick,1,strassenbahn,['83']
755,Schüßlerplatz,3,strassenbahn,"['84', '83', '86']"
756,Lindenstrasse Ecke Bahnhofstrasse,4,strassenbahn,"['84', '82', '83', '86']"
757,S-Bhf. Köpenick,4,strassenbahn,"['82', '83', '86']"
758,S-Bhf. Köpenick,4,bus,['A27']
759,Uhlenhorst,2,strassenbahn,"['83', '86']"
760,"Mahlsdorf-Süd, Hubertus",2,strassenbahn,"['83', '86']"
761,Bütowerstrasse,1,strassenbahn,['83']
762,Rahnsdorferstrasse,1,strassenbahn,['83']
763,S-Bhf. Mahlsdorf,3,strassenbahn,['83']
764,S-Bhf. Mahlsdorf,3,bus,"['A44E', 'A44']"
765,"Altglienicke, Am Falkenberg",1,strassenbahn,['84']
766,Köpenicker Strasse,1,strassenbahn,['84']
767,Benzolwerk,1,strassenbahn,['84']
768,S-Bhf. Adlershof,1,strassenbahn,['84']
769,Marktplatz,1,strassenbahn,['84']
770,S-Bhf. Spindlersfeld,1,strassenbahn,['84']
771,Köllnischer Platz,2,strassenbahn,"['84', '86']"
772,Schüßlerplatz,3,strassenbahn,"['84', '83', '86']"
773,Lindenstrasse Ecke Bahnhofstrasse,4,strassenbahn,"['84', '82', '83', '86']"
774,Seelenbinderstrasse,2,strassenbahn,"['84', '87']"
775,"Hirschgarten, Fürstenwalder Damm",1,strassenbahn,['84']
776,S-Bhf. Friedrichshagen,2,strassenbahn,"['84', '87']"
777,Brauerei,2,strassenbahn,"['84', '87']"
778,"Friedrichshagen, Wasserwerk",1,strassenbahn,['84']
779,Alt-Schmöckwitz,1,strassenbahn,['86']
780,Vetschauer Allee,1,strassenbahn,['86']
781,Richtershorn,1,strassenbahn,['86']
782,Regattahäuser,1,strassenbahn,['86']
783,Bhf. Grünau,1,strassenbahn,['86']
784,Chemische Fabrik,1,strassenbahn,['86']
785,Vollkropfgraben,1,strassenbahn,['86']
786,Köllnischer Platz,2,strassenbahn,"['84', '86']"
787,Schüßlerplatz,3,strassenbahn,"['84', '83', '86']"
788,Lindenstrasse Ecke Bahnhofstrasse,4,strassenbahn,"['84', '82', '83', '86']"
789,S-Bhf. Köpenick,4,strassenbahn,"['82', '83', '86']"
790,S-Bhf. Köpenick,4,bus,['A27']
791,Uhlenhorst,2,strassenbahn,"['83', '86']"
792,"Mahlsdorf-Süd, Hubertus",2,strassenbahn,"['83', '86']"
793,Rahnsdorf,2,strassenbahn,['87']
794,Rahnsdorf,2,s-bahn,['KBS 102']
795,Müggelseedamm,1,strassenbahn,['87']
796,S-Bhf. Friedrichshagen,2,strassenbahn,"['84', '87']"
797,Brauerei,2,strassenbahn,"['84', '87']"
798,Hirschgartenm Fürstenwalderdamm,1,strassenbahn,['87']
799,Seelenbinderstrasse,2,strassenbahn,"['84', '87']"
800,Bahnhofstrasse Ecke Lindenstrasse,2,strassenbahn,['87']
801,Bahnhofstrasse Ecke Lindenstrasse,2,bus,['A27']
802,Pionierrepublik,3,strassenbahn,"['82', '95', '87']"
803,Parkstrasse,1,strassenbahn,['87']
804,Wilhelminenhofstrasse Ecke Edisonstrasse,2,strassenbahn,"['95', '87']"
805,"Brückenstrasse, Bhf. Schöneweide",1,strassenbahn,['87']
806,Köpenicker Landstrasse Ecke Baumschulenstrasse,1,strassenbahn,['87']
807,Bulgarische Strasse,2,strassenbahn,"['92', '87']"
808,Elsenstrasse Ecke Am Treptower Park,1,strassenbahn,['87']
809,Wiener Brücke,2,strassenbahn,"['87', '88']"
810,Stadtpark,2,strassenbahn,"['88', '54']"
811,Feuerbachstrasse Ecke Knausstrasse,1,strassenbahn,['88']
812,Kaisereiche Ecke Rheinstrasse,1,strassenbahn,['88']
813,Innsbrucker Platz,8,strassenbahn,"['74', '73', '88']"
814,Innsbrucker Platz,8,bus,"['A48', 'A16', 'A4']"
815,Innsbrucker Platz,8,s-bahn,"['KBS 100', 'KBS 100a']"
816,Dominicusstrasse Ecke Hauptstrasse,5,strassenbahn,"['88', '73', '25']"
817,Dominicusstrasse Ecke Hauptstrasse,5,bus,"['A48', 'A4']"
818,Eisenacherstrasse Ecke Hauptstrasse,1,strassenbahn,['88']
819,Pallasstrasse Ecke Potsdamerstrasse,1,strassenbahn,['88']
820,Bülowstrasse Ecke Potsdamerstrasse,2,strassenbahn,['88']
