,stop_id,stop_name,type,location,in_lines,identifier
224,1989224,Betriebshof Weißensee,strassenbahn,"52.558537,13.469867",{'10'},Q831919
225,1989225,Beusselbrücke,bus,"52.53703440287271, 13.326592117328232","{'89', '23'}",nan
226,1989226,Beusselstrasse,bus,"52.527425402042326, 13.32863388550879","{'70', '72'}",nan
227,1989227,Beusselstrasse,bus,"52.532954498382246, 13.328418982430646","{'71', '23'}",nan
228,1989228,Bhf. Alexanderplatz,bus,"52.52074877770386, 13.412147230655155",{'57'},nan
229,1989229,Bhf. Berlin-Schöneweide,strassenbahn,"52.4553413,13.5110449",{'16'},Q65950245
230,1989230,Bhf. Frankfurter Allee,bus,"52.51348937839463, 13.476952028085847",{'109'},nan
231,1989231,Bhf. Frankfurter Allee,strassenbahn,"52.5138037,13.4773772","{'3', '19', '12', '29'}",Q65948557
232,1989232,Bhf. Friedrichsfelde,bus,"52.51386336175537, 13.519096048294683",{'8'},nan
233,1989233,Bhf. Friedrichstrasse,bus,"52.5205606637086, 13.388231915342985","{'57', '59', '78'}",nan
234,1989234,Bhf. Friedrichstrasse,strassenbahn,"52.5192805,13.3884107","{'71', '70', '121', '46', '22'}",Q65095382
235,1989235,Bhf. Karlshorst,bus,"52.481331,13.5254433",{'96'},nan
236,1989236,Bhf. Karlshorst,strassenbahn,"52.481331,13.5254433","{'17', '16', '19'}",Q65952829
237,1989237,Bhf. Lichtenberg,bus,"52.51086483639184, 13.499794165236494","{'54', '8', '30'}",nan
238,1989238,Bhf. Lichtenberg,strassenbahn,"52.5123603,13.4977547","{'102', '5', '20', '110'}",Q66013733
239,1989239,Bhf. Lichtenberg,u-bahn,"52.510556,13.496389",{'E'},Q3831986
240,1989240,Bhf. Rosa-Luxemburg-Platz,strassenbahn,"52.5286105,13.4104123","{'63', '63E'}",Q65690179
241,1989241,Bhf. Schildow,bus,"52.6364725302849, 13.374512017906921",{'7'},nan
242,1989242,Bhf. Schöneweide,bus,"52.45374952013775, 13.510200397684477","{'65', '47', '67', '62', '66'}",nan
243,1989243,Bhf. Schöneweide,strassenbahn,"52.4553413,13.5110449","{'26', '85', '25', '88', '114'}",Q65950245
244,1989244,Bhf. Schöneweide,strassenbahn,"52.45610685453812, 13.510345679557007",{'17'},
245,1989245,Bhf. Schönhauser Allee,strassenbahn,"52.5493619,13.4135734","{'121', '22', '46', '49'}",Q65088013
246,1989246,Biberburg,bus,"52.49793517605448, 13.18007783317155","{'34', '35'}",nan
247,1989247,Biebricher Strasse,bus,"52.48191090485555, 13.424864072036069",{'91'},nan
248,1989248,Biesdorf,s-bahn,"52.5131,13.5554",{'100'},Q4892357
249,1989249,Biesdorf Süd,u-bahn,"52.4997,13.5465",{'E'},Q551805
250,1989250,"Biesdorf-Süd, Köpenicker Strasse",bus,"52.50540750631891, 13.561822203827356",{'35'},nan
251,1989251,Bingelstrasse,bus,"52.54110382840951, 13.26264025879124",{'23'},nan
252,1989252,Binger Strasse,bus,"52.47860731690142, 13.309502331957327",{'86'},nan
253,1989253,Birkbuschstrasse,bus,"52.442446070952045, 13.33208709992057",{'17'},nan
254,1989254,Birkbuschstrasse,bus,"52.452746371165205, 13.319710019070339","{'85', '88', '68', '86'}",nan
255,1989255,Birkenhaag,bus,"52.377899718217215, 13.416802447033023",{'75'},nan
256,1989256,Birkenstrasse,bus,"52.53080561475373, 13.347179251718906","{'70', '72', '16'}",nan
257,1989257,Birkenstrasse,u-bahn,"52.532222222222,13.341388888889",{'9'},Q555998
258,1989258,Birkenwerder,s-bahn,"52.6885,13.2888",{'140'},Q2343634
259,1989259,Bismarckplatz,bus,"52.492064537089135, 13.28493897027407","{'10', '29'}",nan
260,1989260,Bismarckstrasse,bus,"52.45106420836671, 13.337976493020832",{'17'},nan
261,1989261,Bismarckstrasse,bus,"52.451077257451146, 13.337987210292113",{'76'},nan
262,1989262,Bismarckstrasse,bus,"52.45863645532154, 13.339278312465295",{'68'},nan
263,1989263,Bismarckstrasse,bus,"52.46453299284658, 13.338948638529873","{'81', '2', '32', '30'}",nan
264,1989264,Bismarckstrasse,bus,"52.5112718983791, 13.301545525402801",{'62'},nan
265,1989265,Bismarckstrasse,bus,"52.512187220197646, 13.314756889658081",{'1'},nan
266,1989266,Bismarckstrasse,bus,"52.51261596846751, 13.320677053040193",{'54'},nan
267,1989267,Bismarckstrasse,u-bahn,"52.511388888889,13.305","{'1', '7'}",Q686132
268,1989268,Björnsonstrasse,bus,"52.465537379031005, 13.313402757322454",{'33'},nan
269,1989269,Björnsonstrasse,strassenbahn,"52.5537705,13.4138898",{'3'},Q65076842
270,1989270,Björnsonstrasse Ecke Bornholmer Strasse,strassenbahn,"52.5544232,13.4030585",{'103'},Q65920495
271,1989271,Blanckertzweg,bus,"52.418939820711046, 13.319398641042543",{'86'},nan
272,1989272,Blankenburg,s-bahn,"52.5915,13.4435","{'141', '140', '143', '142'}",Q800469
273,1989273,Blankenburger Strasse,strassenbahn,"52.58856735400595, 13.430204947038318",{'49'},nan
274,1989274,Blankenfelde,bus,"52.61834588206829, 13.390559367661176","{'101'}, {'7'}","nan, nan"
275,1989275,Blankenfelder Strasse,strassenbahn,"52.6020289,13.4313613",{'49'},Q66192067
276,1989276,Blankenhainer Strasse,bus,"52.422064922075364, 13.349229519170768",{'87'},nan
277,1989277,Blankenheiner Strasse,bus,"52.42207842149277, 13.349138495372655",{'2'},nan
278,1989278,Blaschkoallee,bus,"52.452525422138564, 13.45215713772726",{'41'},nan
279,1989279,Blaschkoallee,u-bahn,"52.451944444444,13.449444444444",{'7'},Q666911
280,1989280,Bleibtreustrasse,bus,"52.50162717169989, 13.319466346593028","{'9', '19', '29'}",nan
281,1989281,Blissestrasse,u-bahn,"52.486666666667,13.321944444444",{'7'},Q571397
282,1989282,Blohmstrasse,bus,"52.38867742311699, 13.394332823924712","{'7', '76', '82'}",nan
283,1989283,Blumenstrasse,strassenbahn,"52.4494503,13.7594534",{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},Q66977546
284,1989284,Blücherstrasse,bus,"52.494544810791446, 13.399589946762335","{'95', '24'}",nan
285,1989285,Boddinstrasse,u-bahn,"52.48,13.425277777778",{'8'},Q819495
