stop_order,stop_id,line_id,distance_meters
0,19650_east,19651_east,1092.283357673345
1,19651_east,19651_east,856.3845370933166
2,19652_east,19651_east,1026.982445251319
3,19653_east,19651_east,483.2001351998224
4,19654_east,19651_east,777.3583432341615
5,19655_east,19651_east,587.4700711087308
6,19656_east,19651_east,514.400577435381
7,19657_east,19651_east,368.34291510300375
8,19658_east,19651_east,516.393185138195
9,19659_east,19651_east,821.5633986050655
10,196510_east,19651_east,0.0
11,196511_east,19651_east,
0,196512_east,19652_east,671.3214371330973
1,196513_east,19652_east,666.4595616775655
2,196514_east,19652_east,966.5263203845751
3,196515_east,19652_east,628.8629554075702
4,196516_east,19652_east,705.1233382913557
5,196517_east,19652_east,769.4006187339173
6,196518_east,19652_east,733.4133167007153
7,196519_east,19652_east,709.1811203697112
8,196520_east,19652_east,1212.1738307325463
9,196521_east,19652_east,
0,196522_east,19653_east,734.8696217539555
1,196523_east,19653_east,1011.2608798657158
2,196524_east,19653_east,575.6224671060139
3,196525_east,19653_east,1456.6842280430742
4,196526_east,19653_east,991.8872126767305
5,196527_east,19653_east,379.2912389531947
6,196528_east,19653_east,1017.654002140257
7,196529_east,19653_east,755.1666906765994
8,196530_east,19653_east,
0,196531_east,19654_east,797.5806554328698
1,196532_east,19654_east,646.3136419424153
2,196533_east,19654_east,
0,196534_east,19655_east,476.1595116310553
1,196535_east,19655_east,922.3774983041993
2,196536_east,19655_east,948.4417016537473
3,196537_east,19655_east,1424.983765755102
4,196538_east,19655_east,1115.354469249847
5,196539_east,19655_east,964.6300556634683
6,196540_east,19655_east,894.9177754508081
7,196541_east,19655_east,1018.8337316711123
8,196542_east,19655_east,1485.441782351224
9,196543_east,19655_east,1135.9990449615088
10,196544_east,19655_east,734.5788192004492
11,196545_east,19655_east,
0,196546_east,19656_east,655.5219807555746
1,196547_east,19656_east,362.8302661146504
2,196548_east,19656_east,436.3314773761126
3,196549_east,19656_east,858.3027402224645
4,196550_east,19656_east,758.3597086514313
5,196551_east,19656_east,730.3088379602982
6,196552_east,19656_east,689.881558284647
7,196553_east,19656_east,871.3878275496174
8,196554_east,19656_east,339.0701900944745
9,196555_east,19656_east,
0,196556_east,19657_east,435.15950690944845
1,196557_east,19657_east,1060.4528493596279
2,196558_east,19657_east,991.8872126767305
3,196559_east,19657_east,379.3261708831901
4,196560_east,19657_east,1017.6326019610724
5,196561_east,19657_east,616.0777014132343
6,196562_east,19657_east,769.9171201806467
7,196563_east,19657_east,469.7017399997442
8,196564_east,19657_east,
0,196565_east,19658_east,795.0429236702685
1,196566_east,19658_east,1953.4491352882076
2,196567_east,19658_east,1106.7604808413773
3,196568_east,19658_east,1087.7484575959916
4,196569_east,19658_east,436.3314773761126
5,196570_east,19658_east,858.3027402224645
6,196571_east,19658_east,758.3597086514313
7,196572_east,19658_east,730.3088379602982
8,196573_east,19658_east,689.881558284647
9,196574_east,19658_east,871.3878275496174
10,196575_east,19658_east,463.95962279448173
11,196576_east,19658_east,
0,196577_east,19659_east,1236.3896825741392
1,196578_east,19659_east,1286.3716677630011
2,196579_east,19659_east,1085.1595773663262
3,196580_east,19659_east,457.5995562968838
4,196581_east,19659_east,363.59391841139086
5,196582_east,19659_east,39.349866399716284
6,196583_east,19659_east,1983.9003540096421
7,196584_east,19659_east,1028.310335717693
8,196585_east,19659_east,1293.280529595575
9,196586_east,19659_east,991.8872126767305
10,196587_east,19659_east,1060.4528493596279
11,196588_east,19659_east,
0,196589_east,196510_east,1025.25169258668
1,196590_east,196510_east,464.5817563357529
2,196591_east,196510_east,1203.9123787108456
3,196592_east,196510_east,363.59391841139086
4,196593_east,196510_east,39.349866399716284
5,196594_east,196510_east,1983.9003540096421
6,196595_east,196510_east,1028.310335717693
7,196596_east,196510_east,1275.9481087827214
8,196597_east,196510_east,1023.7278927342999
9,196598_east,196510_east,705.9913824307245
10,196599_east,196510_east,471.2466625999281
11,1965100_east,196510_east,
0,1965101_east,196511_east,612.6622163068084
1,1965102_east,196511_east,
0,1965103_east,196512_east,207.9191221154009
1,1965104_east,196512_east,4833.774104378403
2,1965105_east,196512_east,482.4250249297533
3,1965106_east,196512_east,597.3686463853502
4,1965107_east,196512_east,852.8177921947072
5,1965108_east,196512_east,363.59391841139086
6,1965109_east,196512_east,39.349866399716284
7,1965110_east,196512_east,1983.9003540096421
8,1965111_east,196512_east,1028.310335717693
9,1965112_east,196512_east,1293.280529595575
10,1965113_east,196512_east,829.8705169909565
11,1965114_east,196512_east,
0,1965115_east,196513_east,62.234457003976516
1,1965116_east,196513_east,477.6245724090889
2,1965117_east,196513_east,772.5083876015082
3,1965118_east,196513_east,1821.6860737195434
4,1965119_east,196513_east,1045.3047280602882
5,1965120_east,196513_east,1041.4848409587153
6,1965121_east,196513_east,1069.0672976286655
7,1965122_east,196513_east,1456.6842280430742
8,1965123_east,196513_east,643.6471597493882
9,1965124_east,196513_east,
0,1965125_east,196514_east,2864.1013607706363
1,1965126_east,196514_east,2104.521717854824
2,1965127_east,196514_east,1824.3931878159722
3,1965128_east,196514_east,1045.3047280602882
4,1965129_east,196514_east,1041.4848409587153
5,1965130_east,196514_east,1069.0672976286655
6,1965131_east,196514_east,1097.3062284334237
7,1965132_east,196514_east,818.8823131150027
8,1965133_east,196514_east,969.0445890995425
9,1965134_east,196514_east,481.3574374295545
10,1965135_east,196514_east,
