line_id,year,line_name,type,start_stop,length (time),length (km),east_west,frequency (7:30)
196131,1961,A42,autobus,"Buch, Kiesgruben<> Prenzlauer Promenade (Spitze)",31,,east,12.0
196132,1961,A43,autobus,Bürknersfelde<> U-Bhf. Friedrichsfelde,19,,east,20.0
196133,1961,A44,autobus,"Hönow, Dorfstr.<> S-Bhf. Mahlsdorf",13,,east,13.0
196134,1961,A44E,autobus,Greifswalderstr.<> S-Bhf. Mahlsdorf,8,,east,10.0
196135,1961,A45,autobus,"Wilhelmsruh, Fontanestr.<> Weißensee, Schwarzelfenweg",42,,east,23.0
196136,1961,A46,autobus,"Ahrensfeld, Kirche<> Malchow, Dorfstr.",30,,east,15.0
196137,1961,A47,autobus,Bhf. Schöneweide<> S-Bhf. Treptower Park,26,,east,15.0
196138,1961,A49,autobus,"Kaulsdorf, Bausdorfstr.<> Kaulsdorf, Bausdorfstr.",14,,east,20.0
196139,1961,A55,autobus,"Wilhelmsruh, Fontanestr.<> Weißensee, Liebermannstr. Ecke Piesporterstr.",42,,east,20.0
196140,1961,A56,autobus,"Weißensee, Nüßlerstr.<> Hamburgerplatz",13,,east,15.0
196141,1961,A57,autobus,Kniprodestr. Ecke Ermländischestr.<> Scharnhorststr.,24,,east,7.0
196142,1961,A7,autobus,"Glienicke, Kirche<> U-Bhf. Vinetastr.",37,,east,10.0
196143,1961,A8,autobus,"Waldesruh, Malhlsdorferallee<> U-Bhf. Friedrichsfelde",36,,east,8.0
196144,1961,A8E,autobus,Sadowastr.<> U-Bhf. Friedrichsfelde,24,,east,11.0
196145,1961,A82P,autobus,Kinderheim<> Markgrafendamm,5,,east,20.0
196146,1961,A9,autobus,Kurischestr.<> Scharnhorststr. Ecke Kielerstr.,27,,east,6.0
196147,1961,Flughafen Schönefeld <> Strausberger Platz,autobus,Flughafen Schönefeld<> Strausbergerplatz,45,,east,10.0
196148,1961,AD/36,autobus,"Diepensee, Flughafen<> S-Bhf. Grünau",27,,east,7.0
196149,1961,AL,autobus,"Neu-Lindenberg<> Malchow, Dorfstr.",15,,east,45.0
196150,1961,AZ,autobus,Groß Ziethen<> S-Bhf. Grünau,36,,east,60.0
196151,1961,A,u-bahn,Pankow (Vinetastr.)<> Thälmannplatz,19,,east,2.0
196152,1961,E,u-bahn,Alexanderplatz<> Friedrichsfelde (Tierpark),16,,east,5.0
196153,1961,KBS 101,s-bahn,Friedrichstr.<> Strausberg,0,,east,0.0
196154,1961,KBS 101c,s-bahn,Strausberg<> Strausberg Nord,0,,east,0.0
196155,1961,KBS 102,s-bahn,Potsdam<> Griebnitzsee,0,,east,0.0
196156,1961,KBS 102,s-bahn,Friedrichstr.<> Erkner,0,,east,0.0
196157,1961,KBS 103,s-bahn,Falkensee<> Albrechtshof,0,,east,0.0
196158,1961,KBS 103,s-bahn,Friedrichstr.<> Königs Wusterhausen,0,,east,0.0
196159,1961,KBS 103a,s-bahn,Greifswalderstr.<> Spindlersfeld,0,,east,0.0
196160,1961,KBS 104,s-bahn,Oranienburg<> Hohen-Neuendorf (b Bln),0,,east,0.0
196161,1961,KBS 105,s-bahn,Velten (Mark)<> Hennigsdorf (b Bln),0,,east,0.0
196162,1961,KBS 105,s-bahn,Mahlow<> Rangsdorf,0,,east,0.0
196163,1961,KBS 106,s-bahn,Bernau (b Bln)<> Grünau,0,,east,0.0
196164,1961,O30,omnibus,Kosterstr.<> Klosterstr.,72,,east,20.0
196165,1961,O37,omnibus,Dimitroffstr. Ecke Leninallee<> Bhf. Lichtenberg,46,,east,20.0
196166,1961,O40,omnibus,Ostbahnhof<> Robert-Koch-Platz,23,,east,10.0
196167,1961,"S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)",autobus,"S-Bhf. Friedrichshagen<> Rüdersdorf, Karl-Marx-Platz",40,,east,20.0
196168,1961,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf),autobus,S-Bhf. Rahnsdorf<> Woltersdorfer Schleuse,22,,east,20.0
196169,1961,Schmöckwitz<>Eichwalde (VEB Kraftverkehr Schöneiche-Rüdersdorf),autobus,Alt-Schmöckwitz<> Bhf. Eichwalde,14,,east,60.0
196170,1961,"S-Bhf. Grünau <> Potsdam, Bassinplatz (VEB Potsdam-Babelsberg)",autobus,"S-Bhf. Grünau<> Potsdam, Bassinplatz",49,,east,30.0
196171,1961,Schmöckwitz<>Ziegenhals (VEB Kraftverkehr Schöneiche-Rüdersdorf),autobus,"Reifenwerk<> Ziegenhals, VA Dienststelle",19,,east,56.0
