line_id,year,line_name,type,start_stop,length (time),length (km),east_west,frequency (7:30)
197156,1971,A76,autobus,Walter-Schreiber-Platz<> Blohmstr. Ecke Illigstr.,39,,west,7.0
197157,1971,A77,autobus,"Britzerallee Ecke Nobelstr.<> Marienfelde, Daimlerstr.",31,,west,20.0
197158,1971,A78,autobus,U-Bhf. Alt-Mariendorf<> Alt-Buckow Ecke Buckowerdamm,16,,west,15.0
197159,1971,A79,autobus,Leopoldplatz<> Sommerstr. Ecke Klemkestr.,18,,west,15.0
197160,1971,A80,autobus,U-Bhf. Ruhleben<> Nennhauserdamm Ecke Brunsbüttelerdamm,25,,west,20.0
197161,1971,A81,autobus,U-Bhf. Friedrich-Wilhelm-Platz<> Dardanellenweg Ecke Rixdorferstr.,31,,west,10.0
197162,1971,A82,autobus,Alt-Lichtenrade Ecke Goethestr.<> Potsdamerstr. Ecke Alt-Lichtenrade,28,,west,20.0
197163,1971,A83,autobus,Nettelbeckplatz<> Preysingstr. Ecke Belßstr.,46,,west,10.0
197164,1971,A84,autobus,Ringstr. Ecke Weißwasserweg<> U-Bhf. Kurfürstenstr.,36,,west,10.0
197165,1971,A85,autobus,Holtheimerweg<> Wittenbergplatz,41,,west,10.0
197166,1971,A86,autobus,"Invalidenstr., Sektorengrenze<> Birkbuschstr.",52,,west,15.0
197167,1971,A87,autobus,Richard-Wagner-Platz<> Pulsstr. Ecke Sophie-Charlottestr.,10,,west,20.0
197168,1971,A89,autobus,"Bornholmerstr., Sektorengrenze<> Fehrbellinerplatz",41,,west,12.0
197169,1971,A90,autobus,"Bhf. Zoo, Hardenbergplatz<> Vinetaplatz",35,,west,15.0
197170,1971,A91,autobus,Hermannplatz<> Ringslebenstr. Ecke Buckowerdamm,24,,west,10.0
197171,1971,A92,autobus,"Zoo, Hardenbergplatz<> Konkordiastr. Ecke Adamstr.",33,,west,10.0
197172,1971,A93,autobus,Waßmannsdorferchaussee Ecke Großziethenerstr.<> Waßmannsdorferchaussee Ecke Großziethenerstr.,11,,west,15.0
197173,1971,A94,autobus,"Zoo, Hardenbergplatz<> Reimerweg Ecke Heerstr.",36,,west,10.0
197174,1971,A95,autobus,Schwarzerweg Ecke Sonnenallee<> U-Bhf. Hallesches Tor,23,,west,15.0
197175,1971,A96,autobus,Flughafen Tempelhof<> Lindenstr. Ecke Ostpreußendamm,34,,west,10.0
197176,1971,A97,autobus,Reimerweg Ecke Heerstr.<> Aalemannufer,35,,west,10.0
197177,1971,A98,autobus,U-Bhf. Britz-Süd<> U-Bhf. Britz-Süd,14,,west,20.0
197178,1971,A99,autobus,Usedomerstr. Ecke Brunnenstr.<> Im Spektefeld,57,,west,15.0
197179,1971,KBS 150,s-bahn,Gesundbrunnen<> Sonnenallee,0,,west,0.0
197180,1971,KBS 151,s-bahn,Zoologischer Garten<> Köllnische Heide,0,,west,0.0
197181,1971,KBS 152,s-bahn,Heiligensee<> Lichtenrade,0,,west,0.0
197182,1971,KBS 153,s-bahn,Gesundbrunnen<> Lichterfelde Süd,0,,west,0.0
197183,1971,KBS 154,s-bahn,Frohnau<> Wannsee,0,,west,0.0
197184,1971,KBS 155,s-bahn,Zehlendorf<> Düppel-Kleinmachnow,0,,west,0.0
197185,1971,KBS 156,s-bahn,Friedrichstr.<> Wannsee,0,,west,0.0
197186,1971,KBS 157,s-bahn,Friedrichstr.<> Spandau West,0,,west,0.0
197187,1971,KBS 158,s-bahn,Gesundbrunnen<> Staaken,0,,west,0.0
197188,1971,KBS 159,s-bahn,Jungfernheide<> Gartenfeld,0,,west,0.0
197189,1971,1,u-bahn,Schlesisches Tor<> Ruhleben,32,,west,5.0
197190,1971,2,u-bahn,Gleisdreieck<> Krumme Lanke,29,,west,10.0
197191,1971,3,u-bahn,Wittenbergplatz<> Uhlandstr.,3,,west,10.0
197192,1971,4,u-bahn,Nollendorfplatz<> Innsbruckerplatz (Hauptstr.),6,,west,5.0
197193,1971,6,u-bahn,Tegel<> Alt-Mariendorf,36,,west,5.0
197194,1971,7,u-bahn,Fehrbellinerplatz<> Wutzkyallee,30,,west,5.0
197195,1971,8,u-bahn,Gesundbrunnen<> Leinestr.,20,,west,10.0
197196,1971,9,u-bahn,Leopoldplatz<> Bundesplatz,16,,west,3.0
