stop_name,type,line_name,stop_id,location,identifier
Ostbahnhof,tram,1,19640_east,,
U-Bhf. Strausbergerplatz,tram,1,19641_east,,
Leninplatz,tram,1,19642_east,,
"Alexanderplatz, Memhardstr.",tram,1,19643_east,,
Rosenthalerplatz,tram,1,19644_east,,
Invalidenstr. Ecke Chausseestr.,tram,1,19645_east,,
Oranienburger Tor,tram,1,19646_east,,
Hannoverschestr.,tram,1,19647_east,,
Adalbertstr. Ecke Köpenickerstr.,autobus,A1P,19648_east,,
S-Bhf. Jannowitzbrücke,autobus,A1P,19649_east,,
"Alexanderplatz, Grunerstr.",autobus,A1P,196410_east,,
S-Bhf. Warschauerstr.,tram,3,196411_east,,
Kopernikusstr.,tram,3,196412_east,,
Holteistr. Ecke Boxhagenerstr.,tram,3,196413_east,,
Bhf. Frankfurterallee,tram,3,196414_east,,
Roederplatz,tram,3,196415_east,,
Hohenschönhauserstr.,tram,3,196416_east,,
Omnibus-Bhf. Lichtenbergerstr.,tram,3,196417_east,,
Klement-Gottwald-Allee,tram,3,196418_east,,
Antonplatz,tram,3,196419_east,,
Prenzlauer Promenade,tram,3,196420_east,,
Schönhauserallee,tram,3,196421_east,,
Björnsonstr.,tram,3,196422_east,,
S-Bhf. Warschauerstr.,tram,4,196423_east,,
Grünbergerstr.,tram,4,196424_east,,
Frankfurter Tor,tram,4,196425_east,,
Bersarinplatz,tram,4,196426_east,,
Leninallee,tram,4,196427_east,,
Kniprodestr.,tram,4,196428_east,,
Greifswalderstr.,tram,4,196429_east,,
Prenzlauerallee,tram,4,196430_east,,
U-Bhf. Dimitroffstr.,tram,4,196431_east,,
Eberswalderstr. Ecke Oderbergerstr.,tram,4,196432_east,,
Heinrich-Heine-Str.,tram,11,196433_east,,
S-Bhf. Jannowitzbrücke,tram,11,196434_east,,
"Alexanderplatz, Memhardstr.",tram,11,196435_east,,
Rosenthalerplatz,tram,11,196436_east,,
Brunnenstr. Ecke Invalidenstr.,tram,11,196437_east,,
Oranienburger Tor,tram,11,196438_east,,
Bhf. Friedrichstr.,tram,11,196439_east,,
Am Kupfergraben,tram,11,196440_east,,
Hönower Wiesenweg Ecke Blockdammweg,tram,13,196441_east,,
Kraftwerk Klingenberg,tram,13,196442_east,,
Karlshorsterstr.,tram,13,196443_east,,
Holteistr. Ecke Boxhagenerstr.,tram,13,196444_east,,
Frankfurter Tor,tram,13,196445_east,,
Bersarinplatz,tram,13,196446_east,,
Leninallee,tram,13,196447_east,,
Kniprodestr.,tram,13,196448_east,,
Greifswalderstr.,tram,13,196449_east,,
Prenzlauerallee,tram,13,196450_east,,
U-Bhf. Dimitroffstr.,tram,13,196451_east,,
Oderbergerstr. Ecke Eberswalderstr.,tram,13,196452_east,,
"Rosenthal, Hauptstr.",tram,22,196453_east,,
Nordendstr.,tram,22,196454_east,,
Kurt-Fischer-Platz,tram,22,196455_east,,
"Pankow, Kirche",tram,22,196456_east,,
S-Bhf. Pankow,tram,22,196457_east,,
U-Bhf. Vinetastr.,tram,22,196458_east,,
S-Bhf. Schönhauserallee,tram,22,196459_east,,
U-Bhf. Dimitroffstr.,tram,22,196460_east,,
Rosenthalerplatz,tram,22,196461_east,,
"Alexanderplatz, Memhardstr.",tram,22,196462_east,,
S-Bhf. Jannowitzbrücke,tram,22,196463_east,,
"Niederschönhausen, Schillerstr.",tram,46,196464_east,,
Nordend,tram,46,196465_east,,
Ossietzkyplatz,tram,46,196466_east,,
Kurt-Fischer-Platz,tram,46,196467_east,,
"Pankow, Kirche",tram,46,196468_east,,
S-Bhf. Pankow,tram,46,196469_east,,
U-Bhf. Vinetastr.,tram,46,196470_east,,
S-Bhf. Schönhauserallee,tram,46,196471_east,,
U-Bhf. Dimitroffstr.,tram,46,196472_east,,
Brunnenstr.,tram,46,196473_east,,
Oranienburger Tor,tram,46,196474_east,,
Bhf. Friedrichstr.,tram,46,196475_east,,
Am Kupfergraben,tram,46,196476_east,,
"Niederschönhausen, Idastr.",tram,46P,196477_east,,
Ossietzkyplatz,tram,46P,196478_east,,
"Buchholz, Hauptstr.",tram,49,196479_east,,
Rosenthalerstr.,tram,49,196480_east,,
Galenusstr.,tram,49,196481_east,,
S-Bhf. Pankow-Heinersdorf,tram,49,196482_east,,
"Pankow, Kirche",tram,49,196483_east,,
S-Bhf. Pankow,tram,49,196484_east,,
U-Bhf. Vinetastr.,tram,49,196485_east,,
Bornholmerstr.,tram,49,196486_east,,
S-Bhf. Schönhauserallee,tram,49,196487_east,,
U-Bhf. Dimitroffstr.,tram,49,196488_east,,
Rosenthalerplatz,tram,49,196489_east,,
"Hackescher Markt, Große Präsidentenstr.",tram,49,196490_east,,
"Hohenschönhausen, Gartenstadt",tram,63,196491_east,,
Falkenbergerstr. Ecke Wartenbergerstr.,tram,63,196492_east,,
"Hohenschönhausen, Hauptstr.",tram,63,196493_east,,
