stop_name,type,line_name,stop_id,location,identifier
Otto-Suhr-Allee Ecke Cauerstr.,autobus,A1,1964127_west,,
Kurfürstendamm Ecke Konstanzerstr.,autobus,A1,1964128_west,,
U-Bhf. Fehrbellinerplatz,autobus,A1,1964129_west,,
Detmolderstr. Ecke Blissestr.,autobus,A1,1964130_west,,
Breitenbachplatz,autobus,A1,1964131_west,,
Botanischer Garten,autobus,A1,1964132_west,,
Pacelli/Theilallee,autobus,A1,1964133_west,,
Clayallee Ecke Königin-Luise-Str.,autobus,A1,1964134_west,,
U-Bhf. Oskar-Helene-Heim,autobus,A1,1964135_west,,
Potsdamerstr. Ecke Clayallee,autobus,A1,1964136_west,,
Rathaus Zehlendorf,autobus,A1,1964137_west,,
Beeskowdamm Ecke Goerzallee,autobus,A1,1964138_west,,
Wismarerstr. Ecke Lindenstr.,autobus,A1,1964139_west,,
Lindenstr. Ecke Müllerstr.,autobus,A1,1964140_west,,
Bhf. Zoo,autobus,A2,1964141_west,,
Spichernstr. Ecke Joachimstalerstr.,autobus,A2,1964142_west,,
Berlinerstr. Ecke Bundesallee,autobus,A2,1964143_west,,
Bundesplatz,autobus,A2,1964144_west,,
Friedrich-Wilhelm-Platz,autobus,A2,1964145_west,,
Schloßstr. Ecke Feuerbachstr.,autobus,A2,1964146_west,,
Bergstr. Ecke Bismarckstr.,autobus,A2,1964147_west,,
Feuerbachstr. Ecke Bismarckstr.,autobus,A2,1964148_west,,
Steglitzerdamm Ecke Halskestr.,autobus,A2,1964149_west,,
Leonorenstr. Ecke Albrechstr.,autobus,A2,1964150_west,,
"Lankwitz, Kirche",autobus,A2,1964151_west,,
Havensteinstr. Ecke Gallwitzstr.,autobus,A2,1964152_west,,
Lerbacherweg Ecke Tautenbergstr.,autobus,A2,1964153_west,,
Trippsteinstr.,autobus,A2,1964154_west,,
Rathaus Zehlendorf,autobus,A3,1964155_west,,
Winifriedstr. Ecke Clayallee,autobus,A3,1964156_west,,
U-Bhf. Oskar-Helene-Heim,autobus,A3,1964157_west,,
U-Bhf. Onkel-Toms-Hütte,autobus,A3,1964158_west,,
U-Bhf. Krumme Lanke,autobus,A3,1964159_west,,
Bhf. Lindenthalerallee,autobus,A3,1964160_west,,
Benschallee Ecke Potsdamerchaussee,autobus,A3,1964161_west,,
