,stop_id,stop_name,type,location,in_lines,identifier
175,1980175,Bismarckplatz,bus,"52.492064537089135, 13.28493897027407",['29'],nan
176,1980176,Bismarckstrasse,bus,"52.45104613779833, 13.337984178349748","['17', '2' '30', '32', '81', '33', '75']",nan
177,1980177,Bismarckstrasse,bus,"52.51156584388718, 13.305262677680595",['21'],nan
178,1980178,Bismarckstrasse,bus,"52.51213972539539, 13.31476635820591",['1'],nan
179,1980179,Bismarckstrasse,u-bahn,"52.511388888889,13.305","['1', '7']",Q686132
180,1980180,Björnsonstrasse,bus,"52.465537379031005, 13.313402757322454",['33'],nan
181,1980181,Björnsonstrasse,strassenbahn,"52.5537705,13.4138898","['22', '3']",Q65076842
182,1980182,Blankenburg,s-bahn,"52.5915,13.4435","['KBS 141', 'KBS 140', 'KBS 142', 'KBS 143']",Q800469
183,1980183,Blankenfelde,bus,"52.61834588206829, 13.390559367661176",['7'],nan
184,1980184,Blaschkoallee,bus,"52.452527739561745, 13.452132008638982",['41'],nan
185,1980185,Blaschkoallee,u-bahn,"52.451944444444,13.449444444444",['7'],Q666911
186,1980186,Bleibtreustrasse,bus,"52.50162717169989, 13.319466346593028","['9', '19', '29']",nan
187,1980187,Blissestrasse,bus,"52.48376778578, 13.320278052796514",['60'],nan
188,1980188,Blissestrasse,u-bahn,"52.486666666667,13.321944444444",['7'],Q571397
189,1980189,Blumenstrasse,strassenbahn,"52.4494503,13.7594534",['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'],Q66977546
190,1980190,Blücherstrasse,bus,"52.494544810791446, 13.399589946762335",['95'],nan
191,1980191,Boddinstrasse,u-bahn,"52.48,13.425277777778",['8'],Q819495
192,1980192,Boelckestrasse,bus,"52.480786395990485, 13.377428055833606",['28'],nan
193,1980193,"Bohnsdorf, Kirche",bus,"52.39948771402893, 13.555574431978044",['36'],nan
194,1980194,"Bohnsdorf, Waldstrasse",bus,"52.389397192754984, 13.570666562153916",['38'],nan
195,1980195,Borgsdorf,s-bahn,"52.7155,13.2764",['KBS 140'],Q4093486
196,1980196,Bornholmerstrasse,bus,"52.5549426407197, 13.395363798814545",['89'],nan
197,1980197,Borsigwerke,u-bahn,"52.5819,13.2907",['6'],Q525185
198,1980198,Boschpolerstrasse,bus,"52.5281225944603, 13.548869333486577",['43'],nan
199,1980199,Boschpolerstrasse,strassenbahn,"52.5273236,13.5486703",['18'],Q65681726
200,1980200,Boxhagenerstrasse,strassenbahn,"52.508620954574766, 13.466318705478798",['3'],nan
201,1980201,Brandaustrasse,bus,"52.417146144238515, 13.386046989745367",['7'],nan
202,1980202,Brandenburgplatz,strassenbahn,"52.4553193,13.5908277",['25'],Q66338590
203,1980203,Brauerei,strassenbahn,"52.44699265840037, 13.624251999339991",['84'],nan
204,1980204,Breite-Strasse,bus,"52.5140675536693, 13.40574007426647",['78'],nan
205,1980205,Breitehornweg/Krankenhaus,bus,"52.47044572189344, 13.169372570939597","['34', '35']",nan
206,1980206,Breitenbachplatz,bus,"52.467219717443385, 13.309473490660878",['16'],nan
207,1980207,Breitenbachplatz,u-bahn,"52.466388888889,13.308055555556",['2'],Q571339
208,1980208,Breitenbachstrasse,bus,"52.58199659447502, 13.305445353625542","['15', '22E', '21']",nan
209,1980209,Breitestrasse,bus,"52.45433337627122, 13.328234324102299",['32'],nan
210,1980210,Breitestrasse,bus,"52.45434970242913, 13.328273041731025",['30'],nan
211,1980211,Breitestrasse,bus,"52.5140675536693, 13.40574007426647",['9'],nan
212,1980212,Breitestrasse/Haydnstrasse,bus,"52.449642196356386, 13.323567575321938",['88'],nan
213,1980213,Breitscheidplatz,bus,"52.504438063129996, 13.33564615707506","['9', '60', '19', '69']",nan
214,1980214,Breitscheidstrasse,bus,"52.63978191539914, 13.317789778141295",['7'],nan
215,1980215,Breitscheidstrasse,strassenbahn,"52.4685102,13.7928271",['S-Bhf. Friedrichshagen <> Alt-Rüdersdorf'],Q66531394
216,1980216,Breslauer Platz/Rathaus Friedenau,bus,"52.472258296062634, 13.336106779429679",['48'],nan
217,1980217,Briesener Weg,bus,"52.515989948329185, 13.609410940393886",['60'],nan
218,1980218,Britz-Süd,bus,"52.43697966573562, 13.448134256305682",['25'],nan
219,1980219,Britz-Süd,u-bahn,"52.437777777778,13.448055555556",['7'],Q571845
220,1980220,Britzer Damm,bus,"52.45270582469712, 13.438600568590575",['25'],nan
221,1980221,Britzerstrasse,bus,"52.44019828016907, 13.39521021528824",['81'],nan
222,1980222,Bruchwitzstrasse,bus,"52.437914827364786, 13.348377144075371","['96', '81']",nan
223,1980223,Brunnenplatz,bus,"52.54967231813887, 13.377205988834362",['70'],nan
224,1980224,Brunnenstrasse,bus,"52.53827699316531, 13.396004706370867",['99'],nan
225,1980225,Brunnenstrasse,strassenbahn,"52.5324542,13.3974236","['70', '46', '22']",Q65691740
226,1980226,Brunsbütteler Damm,bus,"52.53292762063852, 13.198429555074528","['34', '13']",nan
227,1980227,Brunsbütteler Damm,bus,"52.53310870663978, 13.157950786711206",['31'],nan
228,1980228,Brösenerstrasse,strassenbahn,"52.4591543,13.635078",['S-Bhf. Friedrichshagen <> Alt-Rüdersdorf'],Q66528570
229,1980229,Brückenstrasse,strassenbahn,"52.468598604942, 13.80052411472712",['S-Bhf. Friedrichshagen <> Alt-Rüdersdorf'],nan
230,1980230,Buch,s-bahn,"52.6359,13.4917","['KBS 141', 'KBS 143']",Q4892359
231,1980231,"Buch, Am Sandhaus",bus,"52.6379918370594, 13.490907382587826",['51'],nan
232,1980232,"Buch, Hobrechtsfelder Chaussee",bus,"52.64858618670595, 13.484683854486553",['31'],nan
233,1980233,"Buch, Zepernickerstrasse",bus,"52.63316196724486, 13.51360237687453",['42'],nan
234,1980234,"Bucholz, Hauptstrasse",strassenbahn,"52.60726996020294, 13.433394005316927",['49'],nan
235,1980235,Buckower Ch.,s-bahn,"52.4103,13.3829",['KBS 152'],Q800499
236,1980236,Buckower Chaussee,bus,"52.414558044256225, 13.401161035852658","['7', '52']",nan
237,1980237,Buckower Chaussee/Marienfelder Chaussee,bus,"52.414555939046274, 13.401107771457488","['76E', '79']",nan
238,1980238,Buckower Damm,bus,"52.42368329841466, 13.436638725763267",['52'],nan
239,1980239,Buckower Friedhof,bus,"52.42151537347778, 13.43036950960343",['52'],nan
240,1980240,Budapesterstrasse,bus,"52.50516506753211, 13.336671016983322",['9'],nan
241,1980241,Buddestrasse,bus,"52.59011025204419, 13.287457889605605",['15'],nan
242,1980242,Buhrowstrasse,bus,"52.44920703499153, 13.353277489535056",['33'],nan
243,1980243,Bundesallee,bus,"52.46493052962428, 13.32853185257923",['65'],nan
244,1980244,Bundesplatz,u-bahn,"52.478080555556,13.328519444444",['9'],Q3647008
245,1980245,Burgfrauenstrasse,bus,"52.62759147421597, 13.311323579642115",['12'],nan
246,1980246,Buschkrugallee,bus,"52.44537971273351, 13.455058587836387",['25'],nan
247,1980247,Bäkestrasse,bus,"52.43526738320262, 13.31322719177085",['84'],nan
248,1980248,Bölschestrasse,strassenbahn,"52.44753754960049, 13.624290215589",['25'],nan
249,1980249,Bötzow-Bahn,bus,"52.560824422323606, 13.172066794689416",['63'],nan
250,1980250,Bülowstrasse,bus,"52.49785615051477, 13.362013709342792","['84', '75', '48']",nan
251,1980251,Bürgerpark,bus,"52.56929473750183, 13.400863229040334","['50', '33', '55', '7']",nan
252,1980252,Bürgerpark,strassenbahn,"52.5714873,13.3984217","['46', '22']",Q65055045
253,1980253,Bürgerwäldchen,strassenbahn,"52.48924332057368, 13.606368760127548",['83'],Q66364551
254,1980254,Calandrellistrasse (Stadtbad),bus,"52.442592851117794, 13.341275641965193",['32'],nan
255,1980255,Calandrellistrasse/Stadtbad,bus,"52.44257137441378, 13.341299544015",['81'],nan
256,1980256,"Calandrellistrasse/Stadtbad, Rathaus",bus,"52.44257598085535, 13.341282190494303",['30'],nan
257,1980257,Calauerstrasse,bus,"52.6039046981797, 13.35101806751932","['64', '22']",nan
258,1980258,Carl-Schurz-Strasse,bus,"52.53953156633325, 13.205576158577","['55', '99', '13', '34', '56']",nan
259,1980259,Cecilienstrasse,bus,"52.52916119988477, 13.56567001818894",['92'],nan
260,1980260,Charlottenburg,s-bahn,"52.504722222222,13.303333333333",['KBS 156'],Q111326217
261,1980261,Charlottenstrasse,bus,"52.41530988829396, 13.145423878646657",['18'],nan
262,1980262,Charlottenstrasse,bus,"52.51714232691195, 13.390652672122041",['57'],nan
263,1980263,Charlottenstrasse,bus,"52.53600752976199, 13.20480821557962",['56'],nan
264,1980264,Chausseestrasse,strassenbahn,"52.53057118981624, 13.383070997521115","['11', '18']",nan
265,1980265,Chemie-Handel,bus,"52.54635511419105, 13.519416309000189",['53'],nan
266,1980266,Chemnitzerstrasse,bus,"52.5051288553116, 13.581585054064426",['27'],nan
267,1980267,Clayallee,bus,"52.46042333572993, 13.274946148765821",['3'],nan
268,1980268,Columbiadamm,bus,"52.48398171737193, 13.394418749054523",['24'],nan
269,1980269,Corrensplatz,bus,"52.446014012041694, 13.284264679815902","['11', '10']",nan
270,1980270,Crailsheimerstrasse,bus,"52.444274212475506, 13.354224635353715",['96'],nan
271,1980271,Cunostrasse,bus,"52.485632143913, 13.296298367587678",['50'],nan
272,1980272,Cyclopstrasse,bus,"52.60208376924525, 13.32483857919441",['12'],nan
273,1980273,Dahlem Waldfriedhof,bus,"52.454988100614784, 13.265939139958043",['11'],nan
274,1980274,Dahlem-Dorf,u-bahn,"52.456944444444,13.289444444444",['2'],Q668585
275,1980275,Dahlemer Weg,bus,"52.44179805042347, 13.282699371472702","['53', '48']",nan
276,1980276,Daimlerstrasse,bus,"52.42004129886981, 13.390580631715386",['7'],nan
277,1980277,Daimlerstrasse,bus,"52.42633426517634, 13.374372783711541",['11'],nan
278,1980278,Dammweg,bus,"52.47029082500845, 13.464688258814357",['95'],nan
279,1980279,Dannenwalder Weg,bus,"52.59156023305015, 13.346103882346329","['64', '22']",nan
280,1980280,Dardanellenweg,bus,"52.44483148936466, 13.410763994344759",['81'],nan
281,1980281,Dernburgstrasse,bus,"52.50646678185195, 13.28367883075423","['94', '10']",nan
282,1980282,Deutsche Oper,u-bahn,"52.511944444444,13.310555555556",['1'],Q869501
283,1980283,Deutsche Staatsoper,bus,"52.51738792599121, 13.39467182238642",['57'],nan
284,1980284,Diakoniezentrum,bus,"52.61149887487554, 13.251436670031126",['14'],nan
285,1980285,Dianaplatz,bus,"52.606727147275635, 13.312809212946904",['20'],nan
286,1980286,Dianastrasse,bus,"52.611345702626494, 13.318042679764599",['12'],nan
287,1980287,Diepensee,bus,"52.300569220227956, 13.588920019126693",['38'],nan
288,1980288,Dimitroffstrasse,bus,"52.52644944679887, 13.447574773361476","['54', '48']",nan
289,1980289,Dimitroffstrasse,bus,"52.53214076529275, 13.441437817185522","['30', '57']",nan
290,1980290,Dimitroffstrasse,strassenbahn,"52.5263926244183, 13.447646411219079","['11', '15', '63', '18', '19']",nan
