,line_id,year,line_name,type,start_stop,Length (time),east_west,Frequency
45,197146,1971,A24,bus,Wiebestrasse Ecke Huttenstrasse<> Platz der Luftbrücke,41,West,15
46,197147,1971,A25,bus,U-Bhf. Friedrich-Wlhelm-Patz<> Grüner Weg Ecke Buschkrugallee,36,West,10
47,197148,1971,A28,bus,U-Bhf. Tempelhof<> Heckmannufer Ecke Schlesischestrasse,35,West,15
48,197149,1971,A29,bus,Roseneck<> Oranienplatz,40,West,10
49,197150,1971,A3,bus,Düppel-Süd<> Heckeshorn,46,West,15
50,197151,1971,A31,bus,U-Bhf. Ruhleben<> Heidebergplan,28,West,20
51,197152,1971,A32,bus,"Breitenbachplatz<> Marienfelde, Bahnstrasse Ecke Marienfelder Allee",31,West,12
52,197153,1971,A33,bus,Berlinickestrasse<> Dirschelweg Ecke Rixdorfer Strasse,20,West,10
53,197154,1971,A34,bus,"Spandau, Wasserwerk<> Gutshof",51,West,20
54,197155,1971,A35,bus,U-Bhf. Ruhleben<> Hottengrund,35,West,20
55,197156,1971,A4,bus,Brixplatz<> Teuptitzerstrasse Ecke Kiehl-Ufer,56,West,12
56,197157,1971,A41,bus,Gradestrasse<> Rudow Stadtgrenze,27,West,20
57,197158,1971,A48,bus,"Potsdamer Strasse Ecke Fischerhüttenstrasse<> Philharmonie, Tiergartenstrasse",39,West,12
58,197159,1971,A5,bus,U-Bhf. Ruhleben<> Nervenklinik,30,West,10
59,197160,1971,A50,bus,Roseneck<> Mansteinstrasse Ecke Yorckstrasse,26,West,10
60,197161,1971,A52,bus,"Marienfelde, Stadtrand-Siedlung<> Stubenrauchstrasse",35,West,10
61,197162,1971,A53,bus,"Nikolassee, Alemannenstrasse<> Oberhofer Platz",40,West,20
62,197163,1971,A54,bus,"Zoo, Hardenbergplatz<> Johannesstift",46,West,10
63,197164,1971,A55,bus,"Zoo, Hardenbergplatz<> Hakenfelde",47,West,15
64,197165,1971,A56,bus,U-Bhf. Ruhleben<> Hakenfelde,24,West,20
65,197166,1971,A57,bus,Zwickauer Damm<> Zwickauer Damm,21,West,20
66,197167,1971,A6,bus,Wannsee<> Glienicker Brücke,13,West,30
67,197168,1971,A60,bus,Wittenbergplatz<> Rathaus Zehlendorf,47,West,15
68,197169,1971,A61,bus,"Gartenplatz, Feldstrasse<> Zobeltitzstrasse Ecke Eichborndamm",33,West,12
69,197170,1971,A62,bus,"Wilhemsruher Damm, Sektorengrenze<> Zoo, Hardenbergplatz",42,West,12
70,197171,1971,A63,bus,Radelandstrasse Ecke Niederheideweg<> Seegefelder Weg,30,West,15
71,197172,1971,A64,bus,Märkisches Zentrum<> Vinetaplatz,51,West,12
72,197173,1971,A65,bus,U-Bhf. Seestrasse<> Schulenburgpark,63,West,12
73,197174,1971,A66,bus,"Zoo, Hardenbergplatz<> Stölpchensee, Glienickerstrasse",40,West,20
74,197175,1971,A67,bus,U-Bhf. Hallesches Tor<> Johannisthaler Chaussee Ecke Rudower Strasse,41,West,12
75,197176,1971,A68,bus,Clayallee Ecke Königin-Luise-Strasse<> Tempelhof,38,West,15
76,197177,1971,A69,bus,Dauerwaldweg Ecke Eichkampstrasse<> Reichstag,34,West,20
77,197178,1971,A70,bus,"Wollankstrasse, Sektorengrenze<> Wiebestrasse Ecke Huttenstrasse",34,West,10
78,197179,1971,A71,bus,"Wilhelmsruh, Kopenhagener Strasse<> Vinetaplatz",21,West,15
79,197180,1971,A72,bus,"Alt-Reinickendorf, Klemkestrasse Ecke Kopenhagenerstrasse<> Paulsternstrasse Ecke Nonnendammallee- Gartenfeld",51,West,15
80,197181,1971,A73,bus,"Zoo, Hardenbergplatz<> Buschkrug Ecke Blaschkoallee",38,West,15
81,197182,1971,A74,bus,Königin-Elisabeth-Strasse U-Bhf. Kaiserdamm<> Lindenhof,45,West,15
82,197183,1971,A75,bus,Munsterdamm Ecke Steglitzer Damm<> Hermannplatz,47,West,10
83,197184,1971,A76,bus,Walter-Schreiber-Platz<> Blohmstrasse Ecke Illigstrasse,39,West,7
84,197185,1971,A77,bus,"Britzer Allee Ecke Nobelstrasse<> Marienfelde, Daimlerstrasse",31,West,20
85,197186,1971,A78,bus,U-Bhf. Alt-Mariendorf<> Alt-Buckow Ecke Buckower Damm,16,West,15
86,197187,1971,A79,bus,Leopoldplatz<> Sommerstrasse Ecke Klemkestrasse,18,West,15
87,197188,1971,A80,bus,U-Bhf. Ruhleben<> Nennhauser Damm Ecke Brunsbütteler Damm,25,West,20
88,197189,1971,A81,bus,U-Bhf. Friedrich-Wilhelm-Platz<> Dardanellenweg Ecke rixdorferstrasse,31,West,10
89,197190,1971,A82,bus,Alt-Lichtenrade Ecke Goethestrasse<> Potsdamerstrasse Ecke Alt-Lichtenrade,28,West,20
90,197191,1971,A83,bus,Nettelbeckplatz<> Preysingstrasse Ecke Belßstrasse,46,West,10
91,197192,1971,A84,bus,Ringstrasse Ecke Weißwasserweg<> U-Bhf. Kurfürstenstrasse,36,West,10
92,197193,1971,A85,bus,Holtheimer Weg<> Wittenbergplatz,41,West,10
93,197194,1971,A86,bus,"Invalidenstrasse, Sektorengrenze<> Birkbuschstrasse",52,West,15
94,197195,1971,A87,bus,Richard-Wagner-Platz<> Pulsstrasse Ecke Sophie-Charlottestrasse,10,West,20
95,197196,1971,A89,bus,"Bornholmerstrasse, Sektorengrenze<> Fehrbelliner Platz",41,West,12
96,197197,1971,53,bus,"Hohenschönhausen, Marzahnerstrasse<> U-Bhf.Friedrichsfelde",22,Ost,0
97,197198,1971,A90,bus,"Bhf. Zoo, Hardenbergplatz<> Vinetaplatz",35,West,15
98,197199,1971,A91,bus,Hermannplatz<> Ringslebenstrasse Ecke Buckowerdamm,24,West,10
99,1971100,1971,A92,bus,"Zoo, Hardenbergplatz<> Konkordiastrasse Ecke Adamstrasse",33,West,10
100,1971101,1971,A93,bus,Waßmannsdorfer Chaussee Ecke Großziethenerstrasse<> Waßmannsdorfer Chaussee Ecke Großziethenerstrasse,11,West,15
101,1971102,1971,A94,bus,"Zoo, Hardenbergplatz<> Reimerweg Ecke Heerstrasse",36,West,10
102,1971103,1971,A95,bus,Schwarzer Weg Ecke Sonnenallee<> U-Bhf. Hallesches Tor,23,West,15
103,1971104,1971,A96,bus,Flughafen Tempelhof<> Lindenstrasse Ecke Ostpreußendamm,34,West,10
104,1971105,1971,A97,bus,Reimerweg Ecke Heerstrasse<> Aalemannufer,35,West,10
105,1971106,1971,A98,bus,U-Bhf. Britz-Süd<> U-Bhf. Britz-Süd,14,West,20
106,1971107,1971,A99,bus,Usedomer Strasse Ecke Brunnenstrasse<> Im Spektefeld,57,West,15
107,1971108,1971,55,bus,"Wilhelmsruhe, Fontanestrasse<> Piesporter Strasse",31,Ost,10
108,1971109,1971,56,bus,"Weißensee, Nüßlerstrasse<> Dimitroffstrasse",27,Ost,6
109,1971110,1971,57,bus,Kniprodestrasse<> Scharnhorststrasse,26,Ost,8
110,1971111,1971,58,bus,Fontanestrasse<> U-Bhf. Pankow (Vinetastrasse),18,Ost,20
111,1971112,1971,59,bus,Walther-Ulbricht-Stadion<> U-Bhf. Thälmannplatz,13,Ost,10
112,1971113,1971,65,bus,Oberspree<> VEB Autotrans,12,Ost,15
113,1971114,1971,27E,bus ,S-Bhf. Köpenick<> Müggelheim,22,Ost ,10
114,1971115,1971,44E,bus,S-Bhf. Mahlsdorf<> S-Bhf. Mahlsdorf,16,Ost,10
115,1971116,1971,51/B,bus,S-Bhf. Buch<> Akademie der Wissenschaften,5,Ost,20
116,1971117,1971,D/38,bus,"Diepensee<> Bohnsdorf, Waldstrasse",13,Ost,20
117,1971118,1971,L/41,bus,"Ahrensfeld, Kirche<> Malchow, Dorfstrasse",30,Ost,15
118,1971119,1971,291,Fähre,Wilhelmstrand<> Baumschulenweg,0,Ost,10
119,1971120,1971,292,Fähre,Wendenschloß<> Grünau,0,Ost,10
120,1971121,1971,293,Fähre,Schmöckwitz<> Krampenburg,0,Ost,0
121,1971122,1971,294,Fähre,Rahnsdorf<> Müggelhort,0,Ost,0
122,1971123,1971,295,Fähre,Müggelheim<> Rahnsdorf,0,Ost,0
123,1971124,1971,KBS 100,s-bahn,Friedrichstr.<> Strausberg Nord,65,Ost,20
124,1971125,1971,KBS 105,s-bahn,Friedrichstr.<> Erkner,45,Ost,20
125,1971126,1971,KBS 110,s-bahn,Friedrichstr.<> Königs Wusterhausen,45,Ost,20
126,1971127,1971,KBS 115,s-bahn,Friedrichstr.<> Zentralflughafen Berlin-Schönefeld,39,Ost,20
127,1971128,1971,KBS 135,s-bahn,Hennigsdorf (b Bln)<> Velten (Mark),8,Ost,30
128,1971129,1971,KBS 140,s-bahn,Oranienburg<> Zentralflughafen Berlin-Schönefeld,83,Ost,20
129,1971130,1971,KBS 141,s-bahn,Bernau (b Bln)<> Zeuthen,64,Ost,20
130,1971131,1971,KBS 142,s-bahn,Blankenburg<> Spindlersfeld,41,Ost,20
131,1971132,1971,KBS 143,s-bahn,Alexanderplatz<> Blankenburg,0,Ost,20
132,1971133,1971,KBS 150,s-bahn,Gesundbrunnen<> Sonnenallee,0,West,0
133,1971134,1971,KBS 151,s-bahn,Zoologischer Garten<> Köllnische Heide,0,West,0
134,1971135,1971,KBS 152,s-bahn,Heiligensee<> Lichtenrade,0,West,0
135,1971136,1971,KBS 153,s-bahn,Gesundbrunnen<> Lichterfelde Süd,0,West,0
136,1971137,1971,KBS 154,s-bahn,Frohnau<> Wannsee,0,West,0
137,1971138,1971,KBS 155,s-bahn,Zehlendorf<> Düppel-Kleinmachnow,0,West,0
138,1971139,1971,KBS 156,s-bahn,Friedrichstr.<> Wannsee,0,West,0
139,1971140,1971,KBS 157,s-bahn,Friedrichstr.<> Spandau West,0,West,0
140,1971141,1971,KBS 158,s-bahn,Gesundbrunnen<> Staaken,0,West,0
141,1971142,1971,KBS 159,s-bahn,Jungfernheide<> Gartenfeld,0,West,0
142,1971143,1971,3,strassenbahn,Björnsonstrasse<> Revaler Strasse,43,Ost,15
143,1971144,1971,4,strassenbahn,Eberswalderstrasse Ecke Oderberger Strasse<> Revalerstrasse,26,Ost,12
144,1971145,1971,13,strassenbahn,Oderberger Strasse Ecke Eberswalderstrasse<> Hönower Wiesenweg Ecke Blockdammweg,41,Ost,8
145,1971146,1971,17,strassenbahn,Haeckelstrasse<> Kniprodestrasse,58,Ost,20
146,1971147,1971,19,strassenbahn,Mahlsdorferstrasse<> Kniprodestrasse,69,Ost,20
147,1971148,1971,21,strassenbahn,S-Bhf.Ostkreuz<> S-Bhf. Baumschulenweg,32,Ost,20
148,1971149,1971,22,strassenbahn,Hauptstrasse<> Am Kupfergraben,48,Ost,15
149,1971150,1971,46,strassenbahn,Nordend<> Am Kupfergraben,47,Ost,0
150,1971151,1971,49,strassenbahn,Hauptstrasse<> Hackescher Markt,38,Ost,12
151,1971152,1971,63,strassenbahn,"Hohenschönhausen, Gartenstadt<> Walter-Ulbricht-Stadion",48,Ost,12
152,1971153,1971,69,strassenbahn,"Johannisthal, Haeckelstrasse<> Walter-Ulbricht-Stadion",84,Ost,20
153,1971154,1971,70,strassenbahn,"Hohenschönhausen, Falkenberger Strasse<> Am Kupfergraben",49,Ost,10
154,1971155,1971,71,strassenbahn,"Romain-Rolland-Strasse, Heinersdorf<> Am Kupfergraben",40,Ost,15
155,1971156,1971,72,strassenbahn,"Weißensee, Pasedagplatz<> Hackescher Markt",34,Ost,15
156,1971157,1971,73,strassenbahn,"Weißensee, Pasedagplatz<> Walter-Ulbricht-Stadion über Greifswalderstrasse",40,Ost,12
157,1971158,1971,74,strassenbahn,"Wießensee, Bernkastelerstrasse<> Falkenbergerstrasse",48,Ost,12
158,1971159,1971,75,strassenbahn,Bernkastelerstrasse<> Hackescher Markt,28,Ost,16
159,1971160,1971,82,strassenbahn,"Mahlsdorf-Süd, Hubertus<> S-Bhf. Ostkreuz",51,Ost,20
160,1971161,1971,83,strassenbahn,S-Bhf. Mahlsdorf<> Wendenschloß Ecke Ekhofstrasse,48,Ost,20
161,1971162,1971,84,strassenbahn,"Friedrichshagen, Wasserwerk<> Am Falkenberg",55,Ost,25
162,1971163,1971,85,strassenbahn,"Wendenschloß<> Johannisthal, Haeckelstrasse",42,Ost,20
163,1971164,1971,86,strassenbahn,Alt-Schmöckwitz<> Hirtestrasse,43,Ost,20
164,1971165,1971,87,strassenbahn,Rahnsdorf<> Wiener Brücke,70,Ost,20
165,1971166,1971,95,strassenbahn,Krankenhaus Köpenick<> Wiener Brücke,48,Ost,20
166,1971167,1971,99,strassenbahn,Falkenberger Strasse<> Pasedagplatz,12,Ost,0
167,1971168,1971,S-Bhf. Friedrichshagen <> Rüdersdorf,strassenbahn,"S-Bhf. Friedrichshagen (Grenze)<> Rüdersdorf, Karl-Marx-Platz",39,Ost,20
168,1971169,1971,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf),strassenbahn,S-Bhf. Rahnsdorf<> Woltersdorfer Schleuse,20,Ost,20
169,1971170,1971,1,u-bahn,Schlesisches Tor<> Ruhleben,32,West,5
170,1971171,1971,2,u-bahn,Gleisdreieck<> Krumme Lanke,29,West,10
171,1971172,1971,3,u-bahn,Wittenbergplatz<> Uhlandstr.,3,West,10
172,1971173,1971,4,u-bahn,Nollendorfplatz<> Innsbrucker Platz (Hauptstr.),6,West,5
173,1971174,1971,6,u-bahn,Tegel<> Alt-Mariendorf,36,West,5
174,1971175,1971,7,u-bahn,Fehrbelliner Platz<> Zwckauer Damm,30,West,5
175,1971176,1971,8,u-bahn,Gesundbrunnen<> Leinestr.,20,West,10
176,1971177,1971,9,u-bahn,Leopoldplatz<> Walter-Schreiber-Platz,16,West,3
177,1971178,1971,A,u-bahn,Pankow (Vinetastr.)<> Thälmannplatz,19,Ost,2
178,1971179,1971,E,u-bahn,Alexanderplatz<> Friedrichsfelde,16,Ost,5
