,stop_id,stop_name,type,location,in_lines,identifier
144,1971144,"Bohnsdorf, Waldstrasse",bus,"52.389397192754984, 13.570666562153916",['D/38'],nan
145,1971145,Bonhoeffer Klinik,bus,"52.57804915259495, 13.332858932266909","['A62', 'A14']",nan
146,1971146,Borgsdorf,s-bahn,"52.7155,13.2764",['KBS 140'],Q4093486
147,1971147,"Bornholmerstrasse, Sektorengrenze",bus,"52.5549426407197, 13.395363798814545",['A89'],nan
148,1971148,Borsigwerke,u-bahn,"52.5819,13.2907",['6'],Q525185
149,1971149,Borussenstrasse Ecke Spanischeallee,bus,"52.43380561821302, 13.193266568263192",['A3'],nan
150,1971150,Boschpoler Strasse,bus,"52.5281225944603, 13.548869333486577",['37'],nan
151,1971151,Botanischer Garten,bus,"52.458598799471524, 13.303436055459807",['A1'],nan
152,1971152,Botanischer Garten,s-bahn,"52.44806,13.30722",['KBS 154'],Q800498
153,1971153,Breite Strasse,bus,"52.5140675536693, 13.40574007426647","['18', '9']",nan
154,1971154,Breitenbachplatz,bus,"52.467219717443385, 13.309473490660878","['A32', 'A1', 'A16']",nan
155,1971155,Breitenbachplatz,u-bahn,"52.466388888889,13.308055555556",['2'],Q571339
156,1971156,Breitenbachstrasse Ecke Eichborndamm,bus,"52.57783789535704, 13.314837431368987","['A21', 'A15']",nan
157,1971157,Breitscheidplatz,bus,"52.504438063129996, 13.33564615707506","['A19', 'A60', 'A69']",nan
158,1971158,Bristolstrasse Ecke Barfusstrasse,bus,"52.55830888506821, 13.35117447644734",['A12'],nan
159,1971159,Britz-Süd,u-bahn,"52.437777777778,13.448055555556",['7'],Q571845
160,1971160,Britzer Allee Ecke Nobelstrasse,bus,"52.460426955670656, 13.472101811407832",['A77'],nan
161,1971161,Britzer Damm,bus,"52.45270582469712, 13.438600568590575",['A25'],nan
162,1971162,Britzer Damm Ecke Blaschkoallee,bus,"52.45261809454142, 13.438587485243156",['A73'],nan
163,1971163,Britzer Strasse,bus,"52.45406686835081, 13.5193177875147",['65'],nan
164,1971164,Brixplatz,bus,"52.51907944117457, 13.25699370576959",['A4'],nan
165,1971165,Brunnenplatz,bus,"52.54967231813887, 13.377205988834362",['A99'],nan
166,1971166,Brunnenstrasse,bus,"52.53262273090187, 13.39887551925609",['16'],nan
167,1971167,Brunnenstrasse,strassenbahn,"52.5324542,13.3974236","['22', '46', '70']",Q65691740
168,1971168,Buch,bus,"52.641719509003636, 13.51591122856383",['42'],nan
169,1971169,Buch,s-bahn,"52.6359,13.4917",['KBS 141'],Q4892359
170,1971170,Buckower Ch.,s-bahn,"52.4103,13.3829",['KBS 152'],Q800499
171,1971171,Buckower Chaussee Ecke Mariendorfer Damm,bus,"52.41454962275545, 13.401182443012997",['A76'],nan
172,1971172,Buckower Damm Ecke Alt-Buckow,bus,"52.42364382786418, 13.436660506458884",['A52'],nan
173,1971173,Buckower Damm Ecke Gutschmidtstrasse,bus,"52.44038770138553, 13.434817312448835",['A98'],nan
174,1971174,Bundesallee Ecke Badenschestrasse,bus,"52.48612585868507, 13.33106199377037",['A4'],nan
175,1971175,Bundesallee Ecke Berlinerstrasse,bus,"52.48734072174735, 13.330962014417867",['A74'],nan
176,1971176,Bundesallee Ecke Stadtautobahn,bus,"52.47789622637913, 13.328530969697837",['A65'],nan
177,1971177,Bundesplatz,bus,"52.478678991134835, 13.32860278411238","['A16', 'A86']",nan
178,1971178,Bundesplatz,u-bahn,"52.478080555556,13.328519444444",['9'],Q3647008
179,1971179,Buolstrasse Ecke Rohrdamm,bus,"52.54528354962269, 13.260395383815418",['A23'],nan
180,1971180,Buschallee,strassenbahn,"52.5537598,13.4691966","['75', '73', '72', '74']",Q65546661
181,1971181,Buschallee Ecke Klement-Gottwald-Allee,bus,"52.55387173520125, 13.467543412166556",['L/41'],nan
182,1971182,Buschallee Ecke Klement-Gottwald-Allee,strassenbahn,"52.5537598,13.4691966",['70'],Q65546661
183,1971183,Buschkrug Ecke Blaschkoallee,bus,"52.452511507053316, 13.452217851171829",['A73'],nan
184,1971184,"Bölschestrasse, Brauerei",strassenbahn,"52.44699265840037, 13.624251999339991",['84'],nan
185,1971185,Bülowstr.,u-bahn,"52.497552777778,13.363419444444",['2'],Q374881
186,1971186,Bürgerpark,bus,"52.56929473750183, 13.400863229040334","['55', '50']",nan
187,1971187,Bürgerwäldchen,strassenbahn,"52.4893741,13.6064139",['83'],Q66364551+nan
188,1971188,Bürknersfelde,bus,"52.538889807153126, 13.534159376784622",['37'],nan
189,1971189,Calauer Strasse Ecke Finsterwalderstrasse,bus,"52.60388795604442, 13.349316351734368",['A22'],nan
190,1971190,Carl-Schurz-Strasse Ecke Am Juliusturm,bus,"52.539564379064075, 13.205586144912843","['A99', 'A55', 'A13']",nan
191,1971191,Cauerstrasse Ecke Otto-Suhr-Allee,bus,"52.514698471098995, 13.315230316194386","['A54', 'A55']",nan
192,1971192,Celsiusstrasse,bus,"52.41657732544926, 13.315592335529402",['A17'],nan
193,1971193,Charlottenburg,s-bahn,"52.504722222222,13.303333333333","['KBS 151', 'KBS 157', 'KBS 156']",Q111326217
194,1971194,Charlottenstrasse,bus,"52.51488332393998, 13.391126616035603",['9'],nan
195,1971195,Charlottenstrasse Ecke Französische Straße,bus,"52.51487005089368, 13.391123259408321",['18'],nan
196,1971196,Chausseestrasse,strassenbahn,"52.53061984499073, 13.383042789757935",['70'],nan
197,1971197,Chemische Fabrik,strassenbahn,"52.42696432509712, 13.573540465650169",['86'],nan
198,1971198,Chemnitzer Strasse Ecke Alt-Kaulsdorf,bus,"52.505156423214295, 13.58155740370254",['27'],nan
199,1971199,Clayallee Ecke Königin-Luise-Strasse,bus,"52.46044681153186, 13.274898269312029","['A68', 'A1']",nan
200,1971200,Columbiadamm Ecke Friesenstrasse,bus,"52.48397477914026, 13.394375751216378",['A24'],nan
201,1971201,Corinthstrasse,bus,"52.49877913072649, 13.465547512372405",['34'],nan
202,1971202,Corrensplatz,bus,"52.446014012041694, 13.284264679815902",['A11'],nan
203,1971203,Cyclopstrasse Ecke Oranienburgerstrasse,bus,"52.597489239936344, 13.332560085579114",['A15'],nan
204,1971204,Cyclopstrasse Ecke Waidmannsluster,bus,"52.60703373817683, 13.319731045230984",['A20'],nan
205,1971205,"Dahlem, Waldfriedhof",bus,"52.45502544975238, 13.266001998265164",['A11'],nan
206,1971206,Dahlem-Dorf,u-bahn,"52.456944444444,13.289444444444",['2'],Q668585
207,1971207,Dahlemer Weg Ecke Seehofstrasse,bus,"52.42635119855681, 13.276835963403045",['A53'],nan
208,1971208,Daimlerstrasse Ecke Großbeerenstrasse,bus,"52.42629029622166, 13.374388470163575",['A11'],nan
209,1971209,Dambockstrasse Ecke Ruppinerchaussee,bus,"52.61142668721659, 13.251651468312348",['A14'],nan
210,1971210,Dardanellenweg Ecke rixdorferstrasse,bus,"52.44494582020282, 13.400097300134679",['A81'],nan
211,1971211,Dauerwaldweg Ecke Eichkampstrasse,bus,"52.489449190084756, 13.260492099668136",['A69'],nan
212,1971212,Daumstrasse Ecke Am Juliusturm,bus,"52.539225008162575, 13.231904218584711",['A13'],nan
213,1971213,Detmolder Strasse Ecke Blissestrasse,bus,"52.47876002753526, 13.320303638716377",['A1'],nan
214,1971214,Deutsche Oper (Bismarckstr.),u-bahn,"52.511944444444,13.310555555556",['1'],Q869501
215,1971215,Deutsche Staatsoper,bus,"52.51738792599121, 13.39467182238642",['18'],nan
216,1971216,Deutschlandhalle,bus,"52.49962817740136, 13.26898769147191",['A69'],nan
217,1971217,Diepensee,bus,"52.300569220227956, 13.588920019126693",['D/38'],nan
218,1971218,Dimitroffstr.,u-bahn,"52.541666666667,13.412222222222",['A'],Q571382
219,1971219,Dimitroffstrasse,bus,"52.52644944679887, 13.447574773361476","['56', '30', '37']",nan
220,1971220,Dimitroffstrasse,strassenbahn,"52.5264628111709, 13.447690183847106","['17', '15', '19', '63', '69']",nan
221,1971221,Dimitroffstrasse,strassenbahn,"52.53621888450811, 13.433030627172739","['73', '75', '74']",nan
222,1971222,Dimitroffstrasse,strassenbahn,"52.53916590212034, 13.424282018437468","['71', '72']",nan
223,1971223,Dingelstädter Strasse,bus,"52.535876725188466, 13.521913733051441","['37', '43']",nan
224,1971224,Dirschelweg Ecke Rixdorfer Strasse,bus,"52.44490301532408, 13.40006211801405",['A33'],nan
225,1971225,Dohlengrund,bus,"52.49817919031105, 13.56339788185001",['35'],nan
226,1971226,Dominikus-Krankenhaus,bus,"52.626196524368744, 13.294495665499268",['A15'],nan
227,1971227,Donnersmarckplatz,bus,"52.62982465046043, 13.28047497184123","['A12', 'A15']",nan
228,1971228,Dovebrücke,bus,"52.51867985481754, 13.319909429259681",['A90'],nan
229,1971229,Drakestrasse,bus,"52.445733691746746, 13.293722374035292",['A85'],nan
230,1971230,Drakestrasse Ecke Unter den Eichen,bus,"52.44573233334527, 13.293697221399606",['A48'],nan
231,1971231,Dudenstrasse Ecke Katzbachstrasse,bus,"52.48507657537121, 13.376576066981372",['A28'],nan
232,1971232,Düppel-Kleinmachnow,s-bahn,"52.421388888889,13.226666666667",['KBS 155'],Q44763529
233,1971233,Düppel-Süd,bus,"52.423091212760234, 13.233043898233506",['A3'],nan
234,1971234,E.-Weinert-Klubh.,strassenbahn,"52.45588706028427, 13.558251389479581","['87', '82', '95']",nan
235,1971235,Eberswalderstrasse Ecke Oderberger Strasse,strassenbahn,"52.54061076763243, 13.404559930731686",['4'],",+nan"
236,1971236,Edelweißstrasse,bus,"52.58637603770021, 13.367525194816494",['55'],nan
237,1971237,Edisonstrasse,strassenbahn,"52.4619496,13.5139049","['85', '19', '95']",Q65951882
238,1971238,Efeuweg,bus,"52.42961975739112, 13.47788675809725",['A52'],nan
239,1971239,Eichbornstr.,s-bahn,"52.5776,13.3169",['KBS 152'],Q800500
240,1971240,Eichenauer Weg Ecke Waßmannsdorfer Chaussee,bus,"52.41260921019956, 13.495104515339074",['A93'],nan
241,1971241,Eichendamm,strassenbahn,"52.45567448233044, 13.730971293129528",['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],nan
242,1971242,Eichhorster Weg,bus,"52.60003603377976, 13.341194599899433",['A64'],nan
243,1971243,Eichhorster Weg Ecke Wilhelmsruher Damm,bus,"52.59622082204579, 13.347618500634315",['A62'],nan
244,1971244,Eichkamp,s-bahn,"52.4987,13.2702",['KBS 157'],Q800504
245,1971245,Eichwalde,s-bahn,"52.3715,13.6152","['KBS 110', 'KBS 141']",Q19274479
246,1971246,Eisenacher Strasse,u-bahn,"52.489444444444,13.350277777778",['7'],Q571170
247,1971247,Eisenacher Strasse Ecke Rixdorferstrasse,bus,"52.446727963478615, 13.402005401942057",['A77'],nan
248,1971248,Elsenstrasse Ecke Am Treptower Park,strassenbahn,"52.49175632207382, 13.457757874335021",['95'],nan
249,1971249,Elsterplatz,bus,"52.47977982878401, 13.285507613099716",['A10'],nan
250,1971250,Elsässer Strasse,bus,"52.63337294510061, 13.345103420124245",['7'],nan
251,1971251,Emdener Strasse Ecke Siemensstrasse,bus,"52.53301515926537, 13.334711483014237",['A99'],nan
252,1971252,Emmentaler Strasse Ecke Aroserallee,bus,"52.56751501366963, 13.351181437925797",['A12'],nan
253,1971253,Englerallee,bus,"52.46177802552459, 13.304473295414123",['A16'],nan
254,1971254,Erdener Strasse Ecke Königsallee,bus,"52.49054639857109, 13.27635730932866",['A19'],nan
255,1971255,Erkner,s-bahn,"52.4296,13.7513",['KBS 105'],Q14434071
256,1971256,Ernst-Reuter-Platz,bus,"52.511591823135106, 13.322571528312595","['A90', 'A55', 'A23', 'A54', 'A62', 'A86']",nan
257,1971257,Ernst-Reuter-Platz,u-bahn,"52.511944444444,13.322222222222",['1'],Q658361
258,1971258,Ernststrasse Ecke Conradstrasse,bus,"52.58313229442085, 13.300014110893347",['A15'],nan
259,1971259,Fahlenbergstrasse Ecke Fürstenwalder Allee,bus,"52.431470149043314, 13.718708856639706",['22'],nan
260,1971260,Falkenberger Chaussee Ecke Wartenbergerstrasse,bus,"52.56529727326355, 13.512555070093129",['39'],nan
261,1971261,Falkenberger Strasse,bus,"52.55648662489534, 13.486621227706236",['39'],nan
262,1971262,Falkenberger Strasse,strassenbahn,"52.5548156,13.4676381",['99'],Q65956714
263,1971263,Falkenbergerstrasse,strassenbahn,"52.56531556376946, 13.512520230914824",['74'],nan
264,1971264,Falkenbergerstrasse Ecke Wartenberger Strasse,strassenbahn,"52.55036672097044, 13.509915032138812",['63'],nan
265,1971265,Falkenhöhe,bus,"52.400507029940435, 13.538229483128243",['23'],nan
266,1971266,Falkenplatz,bus,"52.58490937545724, 13.227619925618022","['A20', 'A14E']",nan
