,line_id,stop_name,stop_order,stop_id
65,19516,Kurfürstendamm Ecke Joachimstalerstrasse,0,1951436
66,19516,Bhf. Zoo,1,1951135
67,19516,U-Bhf. Wittenbergplatz,2,1951856
68,19516,Grunewaldstrasse Ecke Martin-Luther-Strasse,3,1951311
69,19516,Rudolf-Wilde-Platz (Schöneberger Rathaus),4,1951671
70,19516,Hauptstrasse Ecke Dominicusstrasse,5,1951333
71,19516,Alboinstrasse Ecke Schönebergerstrasse,6,19513
72,19516,Tempelhofer Damm Ecke Alt-Tempelhof,7,1951809
73,19516,Gottlieb-Dunkel-Strasse Ecke Germaniastrasse,8,1951290
74,19516,Hermannstrasse Ecke Hertastrasse,9,1951356
75,19516,U-Bhf. Neukölln,10,1951840
76,19516,U-Bhf. Rathaus Neukölln,11,1951844
77,19516,Elsenstrasse Ecke Heidelbergerstrasse,12,1951221
78,19517,Kraftwerk Klingenberg,0,1951430
79,19517,Nöldnerstrasse Ecke Karlshorsterstrasse,1,1951554
80,19517,Holteistrasse Ecke Boxhagenerstrasse,2,1951371
81,19517,Warschaerstrasse Ecke Boxhagenerstrasse,3,1951876
82,19517,Bersarinstrasse station,4,195172
83,19517,Weidenweg Ecke Bersarinstrasse,5,1951886
84,19517,Leninallee Ecke Dimitroffstrasse,6,1951468
85,19518,Bersarinplatz,0,195170
86,19518,Bersarinstrasse Ecke Warschauerstrasse,1,195171
87,19518,Holteistrasse Ecke Boxhagenerstrasse,2,1951371
88,19518,Karlshorsterstrasse Ecke Nöldnerstrasse,3,1951412
89,19518,Lückstrasse Ecke Wilhelmstrasse,4,1951489
90,19518,Frankfurter Tor,5,1951248
91,19518,Siegfriedstrasse Ecke Herzbergerstrasse,6,1951741
92,19518,Möllendorferstrasse Ecke Herzbergerstrasse,7,1951529
93,19518,Scheffelstrasse Ecke Möllendorferstrasse,8,1951699
94,19519,"Marienfelde, Daimlerstrasse",0,1951509
95,19519,Mariendorfer Damm Ecke Alt-Mariendorf,1,1951507
96,19519,Germaniastrasse Ecke Gottlieb-Dunkel-Strasse,2,1951279
97,19519,Hermannstrasse Ecke Hertastrasse,3,1951356
98,19519,Bhf. Neukölln,4,1951110
99,19519,Bhf. Sonnenallee,5,1951117
100,19519,"Neukölln, Schulenburgpark",6,1951544
101,195110,"Moabit, Wiebestrasse",0,1951524
102,195110,Gotzkowskystrasse Ecke Waldstrasse,1,1951292
103,195110,Stromstrasse Ecke Turmstrasse,2,1951792
104,195110,Rathenowerstrasse (Kriminalgericht),3,1951643
105,195110,Lehrter Bhf.,4,1951463
106,195110,Brandenburger Tor,5,1951158
107,195110,"Potsdamer Platz, Voßstrasse",6,1951609
108,195110,Anhalter Bhf.,7,195132
109,195110,Hallesches Tor,8,1951326
110,195110,Gneisenaustrasse Ecke Zossenerstrasse,9,1951285
111,195110,Friesenstrasse Ecke Schwiebusserstrasse,10,1951266
112,195111,"Rosenthal, Quickbornerstrasse",0,1951667
113,195111,Siedlung Weiche,1,1951739
114,195111,Grenzweiche,2,1951301
115,195111,Platanenstrasse Ecke Klosterweg,3,1951600
116,195111,Bismarckplatz,4,1951141
117,195111,"Pankow, Rathaus",5,1951588
118,195111,Bhf. Wollankstrasse (Grenze),6,1951132
119,195111,Badstrasse Ecke Pankstrasse,7,195141
120,195111,Nettelbeckplatz,8,1951535
121,195111,Weddingplatz,9,1951884
122,195111,Augustenburger Platz (Virchow-Krankenhaus),10,195137
123,195112,"Buchholz, Hauptstrasse",0,1951170
124,195112,Eweststrasse Ecke Paswealkerstrasse,1,1951231
125,195112,Blankenburger Weiche,2,1951144
126,195112,Heinersdorfer Weiche,3,1951350
127,195112,Bhf. Pankow-Heinersdorf,4,1951113
128,195112,"Pankow, Kirche",5,1951586
129,195112,"Pankow, Rathaus",6,1951588
130,195112,Bhf. Wollankstrasse,7,1951131
131,195112,Prinzenstrasse Ecke Badstrasse,8,1951628
132,195112,Bhf. Gesundbrunnen,9,195186
134,195113,"Tegel, Alt-Tegel",0,1951801
135,195113,Bernauerstrasse (Gaswerke),1,195168
136,195113,Sportplatz (Reinickendorf-West),2,1951768
137,195113,Berlinerstrasse Ecke Scharnweberstrasse,3,195161
138,195113,Londonerstrasse (Rehberge),4,1951486
139,195113,Seestrasse Ecke Müllerstrasse,5,1951735
140,195113,Müllerstrasse Ecke Schulstrasse,6,1951531
141,195113,Weddingplatz,7,1951884
142,195113,Stromstrasse Ecke Turmstrasse,8,1951792
143,195113,Waldstrasse/Gotzkowskystrasse,9,1951869
144,195113,Knie,10,1951424
145,195113,Bhf. Zoo,11,1951135
146,195113,U-Bhf. Wittenbergplatz,12,1951856
147,195113,Grunewaldstrasse Ecke Martin-Luther-Strasse,13,1951311
148,195113,Rudolf-Wilde-Platz (Schöneberger Rathaus),14,1951671
149,195113,Hauptstrasse Ecke Dominicusstrasse,15,1951333
150,195113,Kaiser-Wilhelm-Platz,16,1951394
151,195113,"Schöneberg, Gotenstrasse",17,1951721
152,195114,"Görlitzer Bhf., Spreewaldplatz",0,1951319
153,195114,Hermannplatz,1,1951353
154,195114,Erkstrasse Ecke Karl-Marx-Strasse,2,1951227
155,195114,U-Bhf. Neukölln,3,1951840
156,195114,Bhf. Grenzallee,4,195187
157,195114,Buschkrugallee Ecke Blaschkoallee,5,1951177
158,195114,Chaussestrasse Ecke Gradestrasse,6,1951185
159,195114,Wilhelm-Borgmann Brücke,7,1951908
160,195115,"Neukölln, Hermannplatz",0,1951543
161,195115,U-Bhf. Boddinstrasse,1,1951822
162,195115,Bhf. Leinestrasse,2,1951100
163,195115,Bhf. Hermannstrasse,3,195193
164,195115,Gradestrasse Ecke Chausseestrasse,4,1951295
165,195115,"Buckow-West, Alt-Buckow",5,1951171
166,195116,"Tegelort, Kurzestrasse",0,1951802
167,195116,Falkenplatz,1,1951236
168,195116,Gabelung,2,1951269
169,195116,Alt-Tegel,3,195121
170,195116,Bernauerstrasse (Gaswerke),4,195168
171,195116,Sportplatz (Reinickendorf-West),5,1951768
172,195116,Berlinerstrasse Ecke Scharnweberstrasse,6,195161
173,195116,Londonerstrasse (Rehberge),7,1951486
174,195116,Seestrasse Ecke Müllerstrasse,8,1951735
175,195116,Müllerstrasse Ecke Schulstrasse,9,1951531
176,195116,Pankstrasse/Prinzenallee,10,1951593
177,195116,Bhf. Gesundbrunnen,11,195186
178,195116,Rügenesrstrasse Ecke Brunnenstrasse,12,1951679
179,195117,"Heiligensee, Dorfaue",0,1951346
180,195117,Hennigsdorferstrasse Ecke Heiligensee,1,1951352
181,195117,Gabelung,2,1951269
182,195117,Alt-Tegel,3,195121
183,195117,Bernauerstrasse (Gaswerke),4,195168
184,195117,Sportplatz (Reinickendorf-West),5,1951768
185,195117,Berlinerstrasse Ecke Scharnweberstrasse,6,195161
186,195117,Londonerstrasse (Rehberge),7,1951486
187,195117,Seestrasse Ecke Müllerstrasse,8,1951735
188,195117,Müllerstrasse Ecke Schulstrasse,9,1951531
189,195117,Pankstrasse/Prinzenallee,10,1951593
190,195117,Bhf. Gesundbrunnen,11,195186
191,195117,Rügenesrstrasse Ecke Brunnenstrasse,12,1951679
192,195118,Siemensstadt (Verwaltungsgebäude),0,1951743
193,195118,Bhf. Jungfernheide,1,195196
194,195118,Gotzkowskystrasse/Waldstrasse,2,1951293
195,195118,Stromstrasse Ecke Turmstrasse,3,1951792
196,195118,Rathenowerstrasse (Kriminalgericht),4,1951643
197,195118,Weddingplatz,5,1951884
198,195118,Nettelbeckplatz,6,1951535
199,195118,Pankower Allee (Schäfersee),7,1951591
200,195118,Residenzstrasse Ecke Hauptstrasse,8,1951656
201,195118,"Wilhelmsruh, Hauptstrasse",9,1951913
202,195119,"Wilhelmsruh, Hauptstrasse",0,1951913
203,195119,Hauptstrasse (Reinickendorf-Ost),1,1951332
204,195119,Pankower Allee (Schäfersee) Osloerstrasse Ecke Kolonie-Drontheim,2,1951592
205,195119,Badstrasse Ecke Pankstrasse,3,195141
206,195119,Bhf. Gesundbrunnen,4,195186
207,195119,Rügenerstrasse Ecke Brunnenstrasse,5,1951678
208,195120,"Dahlem, Clayallee",0,1951190
209,195120,Pacelliallee Ecke Königin-Luise-strasse,1,1951581
210,195120,U-Bhf. Dahlem-Dorf,2,1951825
211,195120,Podbielskiallee (Botanischer Garten),3,1951602
212,195120,Steglitz Rathaus,4,1951780
213,195120,"Steglitz, Birkbuschstrasse Ecke Siemensstrasse",5,1951781
214,195121,"Tegel, Alt-Tegel",0,1951801
215,195121,Bernauerstrasse (Gaswerke),1,195168
216,195121,Sportplatz (Reinickendorf-West),2,1951768
217,195121,Scharnweberstrasse Ecke Berlinerstrasse,3,1951698
218,195121,Teichstrasse Ecke Gotthardstrasse,4,1951803
219,195121,Hauptstrasse Ecke Residenzstrasse,5,1951337
220,195121,Pankower Allee (Schäfersee),6,1951591
221,195121,Oslowerstrasse Ecke Schwedenstrasse,7,1951572
222,195121,Pankstrasse/Prinzenallee,8,1951593
223,195121,U-Bhf. Gesundbrunnen,9,1951831
224,195121,Rügenerstrasse Ecke Brunnenstrasse,10,1951678
225,195122,"Sandkrugbrücke, Lehrter Bahnhof",0,1951694
226,195122,Rathenowerstrasse Ecke Invalidenstrasse,1,1951644
227,195122,Stromstrasse Ecke Alt-Moabit,2,1951791
228,195122,Gotzkowskystrasse Ecke Alt-Moabit,3,1951291
229,195122,U-Bhf. Ernst-Reuter-Platz,4,1951827
230,195122,Wilmersdorfer Strasse Ecke Berlinerstrasse,5,1951916
231,195122,Kantstrasse Ecke Wilmersdorferstrasse,6,1951407
232,195122,Kurfürstendamm Ecke Wilmersdorferstrasse,7,1951440
233,195122,Fehrbelliner Platz,8,1951240
234,195122,Berlinerstrasse Ecke Blissestrasse,9,195156
235,195122,Hildegardstrasse Ecke Bundesallee,10,1951360
236,195122,Bundesplatz,11,1951176
237,195122,Friedrich-Wilhelm-Platz,12,1951258
238,195122,Titania-Palast,13,1951815
239,195122,Bhf. Steglitz,14,1951123
240,195122,Schloßstrasse Ecke Albrechtstrasse,15,1951710
241,195122,Birkbuschstrasse Ecke Siemensstrasse,16,1951137
242,195123,"Nordend, Kaiser-Wilhelm-Strasse",0,1951552
243,195123,Ossietzkyplatz,1,1951575
244,195123,Bismarckplatz,2,1951141
245,195123,"Pankow, Rathaus",3,1951588
246,195123,"Pankow, Kirche",4,1951586
247,195123,Kissingenstrasse Ecke Berlinerstrasse,5,1951419
248,195123,Bhf. Vinetastrasse,6,1951127
249,195123,Bornholmerstrasse/Wisbyerstrasse,7,1951153
250,195123,Bhf. Schönhauser Allee,8,1951116
251,195123,Bhf. Dimitroffstrasse,9,195181
252,195123,Zionskirchplatz,10,1951934
253,195123,Nordbahnhof,11,1951550
254,195123,Oranienburger Tor,12,1951565
255,195123,Dorothenstrasse Ecke Friedrichstrasse,13,1951207
256,195123,Franzstrasse Ecke Oberwallstrasse,14,1951249
257,195123,Dönhoffplatz,15,1951210
258,195124,Hermannplatz,0,1951353
259,195124,"Erkstrasse, Rathaus Neukölln",1,1951228
260,195124,Karl-Marx-Strasse Station,2,1951408
261,195124,U-Bhf. Neukölln,3,1951840
262,195124,U-Bhf. Grenzallee,4,1951832
263,195124,Buschkrugallee Ecke Blaschkoallee,5,1951177
264,195124,Parchimerallee Ecke Rudowerstrasse,6,1951596
265,195124,Krankenhaus Neukölln,7,1951431
266,195124,Johannisthaler Chaussee Ecke Rudowerstrasse,8,1951390
267,195124,Waltersdorfer Chaussee Ecke Neuköllnerstrasse,9,1951873
268,195124,"Rudow, Bahnhofstrasse",10,1951672
269,195124,"Rudow, Stadtgrenze",11,1951673
270,195125,"Buchholz, Hauptstrasse",0,1951170
271,195125,Eweststrasse Ecke Pasewalkerstrasse,1,1951230
272,195125,"Galenusstrasse, Pankow, Krankenhaus",2,1951270
273,195125,S-Bhf. Pankow-Heinersdorf,3,1951686
274,195125,"Pankow, Kirche",4,1951586
275,195125,"S-Bhf. Pankow, Florastrasse",5,1951685
276,195125,U-Bhf. Vinetastrasse,6,1951855
277,195125,S-Bhf. Schönhauser Allee,7,1951687
278,195125,"Eberswalderstrasse, U-Bhf. Dimitroffstrasse",8,1951212
279,195125,Zionskirchstrasse,9,1951935
280,195125,Rosenthaler Platz,10,1951668
281,195125,Hackescher Markt,11,1951322
282,195125,Große Präsidentenstrasse,12,1951306
283,195126,Roseneck,0,1951664
284,195126,Bhf. Schmargendorf,1,1951114
285,195126,Berlinerstrasse Ecke Uhlandstrasse,2,195163
286,195126,Kurfürstendamm Ecke Uhlandstrasse,3,1951439
287,195126,Bhf. Zoo,4,1951135
288,195127,"Spandau, Johannesstift",0,1951757
289,195127,Spandau Stadtpark,1,1951754
290,195127,Hafenplatz,2,1951323
291,195127,Spandau Markt,3,1951752
292,195127,Bhf. Spandau,4,1951119
293,195127,Güterbahnhof Ruhleben,5,1951320
294,195127,U-Bhf. Ruhleben,6,1951847
295,195127,Spandauer Bock,7,1951763
296,195127,Kirschenallee Ecke Spandauer Damm,8,1951418
297,195127,Königin-Elisabethstrasse Ecke Spandauer Damm,9,1951447
298,195127,"U-Bhf. Richard-Wagner-Platz, Wintersteinstrasse",10,1951846
299,195128,"Spandau, Nauener Strasse",0,1951760
300,195128,Bhf. Spandau-West,1,1951120
301,195128,"Spandau, Markt",2,1951759
302,195128,Industriebahn,3,1951381
303,195128,Paulsternstrasse Ecke Gartenfelderstrasse,4,1951597
304,195128,Verwaltungsgebäude,5,1951860
305,195128,Wernerwerk,6,1951898
306,195128,Bhf. Jungfernheide,7,195196
307,195128,Tauroggenerstrasse Ecke Osnabrückerstrasse,8,1951799
308,195128,Berlinerstrasse Ecke Wilmersdorferstrasse,9,195164
309,195128,Knie,10,1951424
310,195128,Bhf. Zoo,11,1951135
311,195128,Kurfürstendamm v. Marmorhaus,12,1951441
312,195129,Emser Platz,0,1951225
313,195129,Fehrbelliner Platz,1,1951240
314,195129,Bhf. Hohenzollerndamm,2,195194
315,195129,Elsterplatz,3,1951224
316,195129,Roseneck,4,1951664
317,195130,Königin-Elisabeth-Strasse Ecke Kaiserdamm,0,1951446
318,195130,Spandauer Damm Ecke Königin-Elisabeth-Strasse,1,1951764
319,195130,Sophie-Charlotte-Platz,2,1951748
320,195130,Amtsgerichtsplatz,3,195128
321,195130,Stuttgarter Platz,4,1951793
322,195130,Kurfürstendamm Ecke Wilmersdorferstrasse,5,1951440
323,195130,Fehrbelliner Platz,6,1951240
324,195130,Bundesallee Ecke Berlinerstrasse,7,1951174
325,195130,Bayerischer Platz,8,195148
326,195130,Rudolf-Wilde-Platz,9,1951670
327,195130,Hauptstrasse Ecke Dominicusstrasse,10,1951333
328,195130,Sachsendamm Ecke Alboinstrasse,11,1951691
329,195130,"Lindenhof, Eythstrasse",12,1951483
330,195131,"Hohenschönhausen, Falkenberger Strasse",0,1951366
331,195131,Orankestrasse,1,1951568
332,195131,Weißenseer Weg,2,1951892
333,195131,Steuerhaus,3,1951784
334,195131,S-Bhf. Leninallee,4,1951683
335,195131,Leninallee Ecke Dimitroffstrasse,5,1951468
336,195131,Leninplatz,6,1951471
337,195131,Kleine Frankfurterstrasse,7,1951422
338,195131,"Alexanderplatz, Grunestrasse",8,19519
339,195131,Bhf. Jannowitzbrücke,9,195195
340,195131,U-Bhf. Neanderstrasse,10,1951838
341,195131,Spittelmarkt,11,1951766
342,195131,"Dönhoffplatz, Krausenstrasse",12,1951211
343,195132,Hackescher Markt,0,1951322
344,195132,Weinmeisterstrasse,1,1951888
345,195132,Prenzlauerstrasse Ecke Memhardtstrasse,2,1951622
346,195132,"Alexanderplatz, Neue Königsstrasse",3,195110
347,195132,Leninallee Ecke Friedenstrasse,4,1951469
348,195132,Dimitroffstrasse Ecke Bersarinstrasse,5,1951200
349,195132,Weidenweg Ecke Bersarinstrasse,6,1951886
350,195132,Eldenaerstrasse Ecke Scheffelstrasse,7,1951220
351,195132,"Loeperplatz, Scheffelstrasse",8,1951485
352,195133,"Schöneberg, Belzigerstrasse (Straßenbahnhof)",0,1951720
353,195133,U-Bhf. Innsbrucker Platz,1,1951834
354,195133,"Schöneberg, Thorwaldsenstrasse (August-Viktoria-Krankenhaus",2,1951722
355,195134,"Wittenau, Nordbahn",0,1951921
356,195134,"Wittenau, Heilanstalt",1,1951920
357,195134,Berlinerstrasse Ecke Scharnweberstrasse,2,195161
358,195134,Londonerstrasse (Rehberge),3,1951486
359,195134,Müllerstrasse Ecke Seestrasse,4,1951532
360,195134,Schulstrasse Ecke Müllerstrasse,5,1951716
361,195134,Nettelbeckplatz,6,1951535
362,195135,Hackescher Markt,0,1951322
363,195135,"Alexanderplatz, Neue Königsstrasse",1,195110
364,195135,Lenineallee Ecke Friedenstrasse,2,1951470
365,195135,Dimitroffstrasse/Bersarinstrasse,3,1951203
366,195135,Roederstrasse Ecke Möllendorffstrasse,4,1951661
367,195135,Siegfriedstrasse Ecke Alt-Friedrichfelde,5,1951740
368,195135,Marzahner Chaussee Ecke Schloßstrasse,6,1951517
369,195135,Treskow Allee Ecke Marksburgstrasse,7,1951819
370,195135,Wilhelminenhofstrasse Ecke Edisonstrasse,8,1951909
371,195136,"Weißensee, Buschallee",0,1951889
372,195136,Antonplatz,1,195133
373,195136,Prenzlauer Promenade Ecke Krügerstrasse,2,1951618
374,195136,U-Bhf. Danzigerstrasse,3,1951826
375,195136,Zionskirchplatz,4,1951934
376,195136,Brunnenstrasse Ecke Veteranenstrasse,5,1951166
377,195136,Invalidenstrasse Ecke Chausseestrasse,6,1951386
378,195136,Oranienburger Tor,7,1951565
379,195136,Kupfergraben,8,1951435
380,195137,"Heinersdorf, Helgestrasse",0,1951348
381,195137,Prenzlauer Promenade Ecke Prenzlauer Allee,1,1951619
382,195137,Danziger Strasse Ecke Prenzlauer Allee,2,1951196
383,195137,Prenzlauer Tor,3,1951620
384,195137,"Alexanderplatz, Grunerstrasse",4,19518
385,195137,"Jüdenstrasse, Rathaus",5,1951392
386,195138,"Weißensee, Rennbahnstrasse Ecke Parkstrasse",0,1951891
387,195138,Antonplatz,1,195133
388,195138,Gustav-Adolf-Strasse Ecke Prenzlauer Promenade,2,1951316
389,195138,Dimitroffstrasse Ecke Prenzlauer Allee,3,1951202
390,195138,"Saarbrücker Strasse, Prenzlauer Tor",4,1951690
391,195138,"Alexanderplatz, Grunerstrasse",5,19518
392,195138,Molkenmarkt,6,1951525
393,195138,Spittelmarkt,7,1951766
394,195138,Charlottenstrasse Ecke Taubenstrasse,8,1951181
395,195139,Bhf. Lichterfelde-Ost,0,1951104
396,195139,"Wiesenbaude, Giesendorferstrasse",1,1951905
397,195139,Händelplatz,2,1951379
398,195139,Rathaus Steglitz,3,1951639
399,195139,Kaisereiche,4,1951398
400,195139,U-Bhf. Innsbrucker Platz,5,1951834
401,195139,Dominicusstrasse Ecke Hauptstrasse,6,1951205
402,195139,Eisenacherstrasse Ecke Potsdamerstrasse,7,1951219
403,195139,Pallasstrasse Ecke Potsdamerstrasse,8,1951582
404,195139,Lützowstrasse Ecke Potsdamerstrasse,9,1951493
405,195139,"Potsdamer Platz, Linkstrasse",10,1951608
406,195139,Dönhoffplatz,11,1951210
407,195139,Spittelmarkt,12,1951766
408,195139,Molkenmarkt,13,1951525
409,195139,"Alexanderplatz, Grunerstrasse",14,19518
410,195139,Königstor,15,1951451
411,195139,Danzigerstrasse Ecke Greifswalderstrasse,16,1951197
412,195139,Antonplatz,17,195133
413,195139,"Rennbahnstrasse, Weißensee",18,1951655
414,195140,"Lichtefelde, Finckensteinallee",0,1951473
415,195140,Wiesenbaude,1,1951904
416,195140,Händelplatz,2,1951379
417,195140,Rathaus Steglitz,3,1951639
418,195140,Kaisereiche,4,1951398
419,195140,U-Bhf. Innsbrucker Platz,5,1951834
420,195140,Dominicusstrasse Ecke Hauptstrasse,6,1951205
421,195140,Eisenacherstrasse Ecke Potsdamerstrasse,7,1951219
422,195140,Pallasstrasse Ecke Potsdamerstrasse,8,1951582
423,195140,Kurfürstenstrasse Ecke Potsdamerstrasse,9,1951443
424,195140,Lützowstrasse Ecke Potsdamerstrasse,10,1951493
425,195140,"Potsdamer Platz, Link-Strasse",11,1951607
426,195140,Dönhoffplatz,12,1951210
427,195140,Spittelmarkt,13,1951766
428,195140,"Alexanderplatz, Grunerstrasse",14,19518
429,195140,Königstor,15,1951451
430,195140,Danzigerstrasse Ecke Greifswalderstrasse,16,1951197
431,195140,Antonplatz,17,195133
432,195140,"Rennbahnstrasse, Weißensee",18,1951655
433,195141,Spandau Hakenfelde,0,1951751
434,195141,Hafenplatz,1,1951323
435,195141,Spandau Markt,2,1951752
436,195141,Spandau Rathaus,3,1951753
437,195141,Strassenbahnhof Spandau,4,1951787
438,195141,Heerstrasse Ecke Pichelsdorferstrasse,5,1951342
439,195141,Scholzplatz,6,1951714
440,195141,Bhf. Heerstrasse,7,195192
441,195141,Reichskanzler-Platz,8,1951647
442,195141,Ausstellungshallen,9,195138
443,195141,Amtsgericht,10,195127
444,195141,Savignyplatz,11,1951696
445,195141,Bhf. Zoo,12,1951135
446,195142,Hundekehle über Königsallee,0,1951377
447,195142,Bhf. Halensee,1,195191
448,195142,Wilmersdorferstrasse Ecke Kurfürsten Damm,2,1951917
449,195142,U-Bhf. Uhlandstrasse,3,1951854
450,195142,Bhf. Zoo,4,1951135
451,195142,Wittenbergplatz,5,1951922
452,195142,Lützowplatz,6,1951492
453,195142,Lütsowstrasse Ecke Potsdamerstrasse,7,1951490
454,195142,Anhalter Bhf.,8,195132
455,195143,Hundekehlenstrasse Ecke Teplitzerstrasse,0,1951378
456,195143,Hagenstrasse Ecke Königsallee,1,1951324
457,195143,Hubertusallee Ecke Kurfürstendamm,2,1951375
458,195143,Kurfürstendamm Ecke Wilmersdorferstrasse,3,1951440
459,195143,Kurfürstendamm Ecke Uhlandstrasse,4,1951439
460,195143,Kurfürstendamm Ecke Joachimsthalerstrasse,5,1951437
461,195143,Bhf. Zoo,6,1951135
462,195143,Wittenbergplatz,7,1951922
463,195143,Nollendorfplatz,8,1951547
464,195144,Bhf. Zoo,0,1951135
465,195144,Wittenbergplatz,1,1951922
466,195144,Kurfürstendamm Ecke Joachimsthalerstrasse,2,1951437
467,195144,Bundesallee Ecke Berliner Strasse,3,1951173
468,195144,Bundesplatz,4,1951176
469,195144,Friedrich-Wilhelm-Platz,5,1951258
470,195144,Schloßstrasse Ecke Bundesallee,6,1951712
471,195144,Rathaus Steglitz,7,1951639
472,195144,Hindenburgdamm Ecke Schloßstrasse,8,1951362
473,195144,Händelplatz,9,1951379
474,195144,Bhf. Botanischer Garten,10,195180
475,195144,Bhf. Lichterfelde-West,11,1951106
476,195144,Baselerstrasse,12,195144
477,195144,Rittberg-Krankenhaus,13,1951659
478,195144,Goerzallee Ecke Wismarer Strasse,14,1951287
479,195144,"Lichterfelde, Goerzallee",15,1951480
480,195145,"Lichterfelde-Süd, Lindenstrasse",0,1951482
481,195145,Goerzallee Ecke Wismarstrasse,1,1951289
482,195145,Rittberg-Krankenhaus,2,1951659
483,195145,Drakestrasse (Bhf. Lichterfelde-West),3,1951208
484,195145,Händelplatz,4,1951379
485,195145,Steglitz Rathaus,5,1951780
486,195145,Bundesplatz,6,1951176
487,195145,Berlinerstrasse Ecke Bundes Allee,7,195157
488,195145,Rankeplatz,8,1951633
489,195145,Bhf. Zoo,9,1951135
490,195146,Breitestrasse Ecke Mühlendamm,0,1951164
491,195146,Molkenmarkt,1,1951525
492,195146,Bhf. Jannowitzbrücke,2,195195
493,195146,Schlesischer Bhf./Ostbahnhof,3,1951705
494,195146,Stralauer Allee Ecke Warschauerstrasse,4,1951785
495,195146,Osthafen,5,1951577
496,195146,Markgrafendamm,6,1951512
497,195146,Alt-Stralau,7,195120
498,195147,Wendenschloß Ecke Ekhofstrasse,0,1951894
499,195147,Strassenbahnhof Köpenick,1,1951786
500,195147,Lindenstrasse Ecke Bahnhofstrasse,2,1951484
501,195147,S-Bhf. Köpenick,3,1951682
