,stop_id,stop_name,type,location,in_lines,identifier
48,195148,Bayerischer Platz,strassenbahn,"52.48857550103818, 13.340030405284534","['60', '3']",nan
49,195149,Bayerischer Platz,u-bahn,"52.488333333333,13.340277777778",['B I'],Q668574
50,195150,Bellevue,s-bahn,"52.52,13.348055555556","['KBS 101', 'KBS 103', 'KBS 102']",Q374018
51,195151,Berlin-Düppel railway station,s-bahn,"52.421388888889,13.226666666667",['KBS 104a'],Q44763529
52,195152,Berliner Allee Ecke Langhansstrasse,strassenbahn,"52.54829145473993, 13.45089437827843",['3'],nan
53,195153,Berliner Allee Ecke Wörthstrasse,bus,"52.55009424620509, 13.458977628134445",['A45'],nan
54,195154,Berlinerstrasse Ecke Bahnhofstrasse,bus,"52.5886097047125, 13.284703495457908",['A15'],nan
55,195155,Berlinerstrasse Ecke Bernauerstrasse,bus,"52.576291888956334, 13.29470160184664",['A13'],nan
56,195156,Berlinerstrasse Ecke Blissestrasse,strassenbahn,"52.48648462511159, 13.320423728961352",['44'],nan
57,195157,Berlinerstrasse Ecke Bundes Allee,strassenbahn,"52.48733987181299, 13.331006268658216",['78'],nan
58,195158,Berlinerstrasse Ecke Cauerstrasse,bus,"52.51470366671483, 13.315196935865384",['A1 (Obus)'],nan
59,195159,Berlinerstrasse Ecke Clayallee,bus,"52.43504762674881, 13.260472542540109",['A1 (Obus)'],nan
60,195160,Berlinerstrasse Ecke Kissingenstrasse,bus,"52.56623733190026, 13.41239119018649",['A45'],nan
61,195161,Berlinerstrasse Ecke Scharnweberstrasse,strassenbahn,"52.56174645165573, 13.332114282477823","['29', '68', '25', '28']",nan
62,195162,Berlinerstrasse Ecke Seehofstrasse,bus,"52.435122980032475, 13.263526555702784","['A2', 'A3E', 'A10']",nan
63,195163,Berlinerstrasse Ecke Uhlandstrasse,strassenbahn,"52.48648936437959, 13.322515759458744",['51'],nan
64,195164,Berlinerstrasse Ecke Wilmersdorferstrasse,strassenbahn,"52.51811539274252, 13.30443163055141","['55', '3']",nan
65,195165,Berlinerstrasse Ecke Wismarerstrasse,strassenbahn,"52.41789027146363, 13.305256671134225",['96'],nan
66,195166,Bernau (b Bln),s-bahn,"52.6763,13.5931",['KBS 106'],Q479789
67,195167,Bernauer Str.,u-bahn,"52.5375,13.396666666667",['D'],Q689293
68,195168,Bernauerstrasse (Gaswerke),strassenbahn,"52.57630737183232, 13.294803627120631","['29', '41', '25', '28']",nan
69,195169,Bernauerstrasse Ecke Seidelstrasse,bus,"52.57630748183792, 13.29475298796469",['A15'],nan
70,195170,Bersarinplatz,strassenbahn,"52.519215,13.4525257",['14'],Q65706258
71,195171,Bersarinstrasse Ecke Warschauerstrasse,strassenbahn,"52.515812587152176, 13.4540451841521",['14'],nan
72,195172,Bersarinstrasse station,strassenbahn,"52.51581114083106, 13.45391663572392",['13'],nan
73,195173,Bersarinstraße,u-bahn,"52.515833333333,13.454166666667",['E'],Q568627
74,195174,Betriebsbahnhof Rummelsburg,s-bahn,"52.4939,13.4978",['KBS 102'],Q829009
75,195175,Betriebsbahnhof Schöneweide,s-bahn,"52.44676,13.52391","['KBS 100a', 'KBS 103']",Q4526101
76,195176,Beusselstr.,s-bahn,"52.534444444444,13.329166666667",['KBS 100'],Q323219
77,195177,Bhf. Adlershof,strassenbahn,"52.435251,13.5408489",['84'],Q66363728
78,195178,Bhf. Ahrensfelde,bus,"52.572333444533385, 13.564401403038115",['A39'],nan
79,195179,Bhf. Alexanderplatz,bus,"52.521287385126946, 13.413242035902146",['A9'],nan
80,195180,Bhf. Botanischer Garten,strassenbahn,"52.44730098506532, 13.3083006582632",['77'],nan
81,195181,Bhf. Dimitroffstrasse,strassenbahn,"52.541092044596525, 13.412118223158679",['46'],nan
82,195182,Bhf. Friedrichsfelde-Ost,bus,"52.513684528182814, 13.5190749997554",['A43'],nan
83,195183,Bhf. Friedrichshagen,strassenbahn,"52.457326972958604, 13.625511399091163","['84', '87']",nan
84,195184,Bhf. Friedrichstrasse,bus,"52.5205606637086, 13.388231915342985",['A9'],nan
85,195185,Bhf. Frohnau,bus,"52.63311782571585, 13.28947655939645",['A12'],nan
86,195186,Bhf. Gesundbrunnen,strassenbahn,"52.54913505997412, 13.38715173368261","['36', '24', '29', '28']",nan
87,195187,Bhf. Grenzallee,strassenbahn,"52.463524509112794, 13.44434640805339",['26'],nan
88,195188,Bhf. Grünau,bus,"52.413602111638376, 13.57383674098834",['A38'],nan
89,195189,Bhf. Grünau,strassenbahn,"52.413493,13.5746802",['86'],Q62470512
90,195190,Bhf. Halensee,bus,"52.496865585452014, 13.289557340809273",['A10'],nan
91,195191,Bhf. Halensee,strassenbahn,"52.49688327253505, 13.289515124907771","['76', '76E']",nan
92,195192,Bhf. Heerstrasse,strassenbahn,"52.50857975740797, 13.258353900023156",['75'],nan
93,195193,Bhf. Hermannstrasse,strassenbahn,"52.4676866643192, 13.431210901516543",['27'],nan
94,195194,Bhf. Hohenzollerndamm,strassenbahn,"52.488282179186875, 13.301391593074351",['57'],nan
95,195195,Bhf. Jannowitzbrücke,strassenbahn,"52.51476676652865, 13.417918697531025","['64', '82']",nan
96,195196,Bhf. Jungfernheide,strassenbahn,"52.53103413649224, 13.300559481238167","['35', '55']",nan
97,195197,Bhf. Kaulsdorf,bus,"52.511553392977326, 13.587295035057858",['A27'],nan
98,195198,Bhf. Köpenick,bus,"52.45903849108803, 13.579752050654333",['A27'],nan
99,195199,Bhf. Köpenick,strassenbahn,"52.4582153,13.5790435",['86'],Q66370784
100,1951100,Bhf. Leinestrasse,strassenbahn,"52.47287038914969, 13.428386424828846",['27'],nan
101,1951101,Bhf. Lichtenberg,bus,"52.5112875601879, 13.499591119128855",['A37'],nan
102,1951102,Bhf. Lichtenrade,strassenbahn,"52.38669305818232, 13.39694576786419",['99'],nan
103,1951103,Bhf. Lichterfelde-Ost,bus,"52.42911680950547, 13.329847267881705","['A11', 'A17']",nan
104,1951104,Bhf. Lichterfelde-Ost,strassenbahn,"52.4289149405705, 13.329002919186095",['73'],nan
105,1951105,Bhf. Lichterfelde-West,bus,"52.44397675869793, 13.295628699942629",['A11'],nan
106,1951106,Bhf. Lichterfelde-West,strassenbahn,"52.442695165817675, 13.297046489476738",['77'],nan
107,1951107,"Bhf. Mahlsdorf, Wodanstrasse",bus,"52.513030991111414, 13.612143033758265",['A44'],nan
108,1951108,Bhf. Mariendorf,bus,"52.446757741789085, 13.360550212856184",['A33 (Obus)'],nan
109,1951109,Bhf. Marienfelde,bus,"52.42342246533686, 13.374664175181172",['A32 (Obus)'],nan
110,1951110,Bhf. Neukölln,strassenbahn,"52.469429556071695, 13.441761396090287",['15'],nan
111,1951111,Bhf. Nikolassee,bus,"52.43378197004219, 13.193152057415048",['A3'],nan
112,1951112,"Bhf. Oberspree, Sedanstrasse",strassenbahn,"52.45286111181883, 13.537408090053463",['92'],nan
113,1951113,Bhf. Pankow-Heinersdorf,strassenbahn,"52.5777355,13.4281593",['24'],Q66195804
114,1951114,Bhf. Schmargendorf,strassenbahn,"52.479600994756, 13.31144106616216",['51'],nan
115,1951115,Bhf. Schöneweide,strassenbahn,"52.45640818289644, 13.509916574756422",['92'],nan
116,1951116,Bhf. Schönhauser Allee,strassenbahn,"52.5493619,13.4135734",['46'],Q65088013
117,1951117,Bhf. Sonnenallee,strassenbahn,"52.47414312526527, 13.455499525035636",['15'],nan
118,1951118,Bhf. Spandau,bus,"52.53480116953711, 13.199406530019054",['A31'],nan
119,1951119,Bhf. Spandau,strassenbahn,"52.53469533777715, 13.199489615484376",['54'],nan
120,1951120,Bhf. Spandau-West,strassenbahn,"52.53468662307173, 13.19955429513998",['55'],nan
121,1951121,Bhf. Staaken,bus,"52.53772932234946, 13.142241542778422",['A31'],nan
122,1951122,Bhf. Steglitz,bus,"52.4567389564548, 13.32114701824465",['A33 (Obus)'],nan
123,1951123,Bhf. Steglitz,strassenbahn,"52.45628485348418, 13.322383851748043",['44'],nan
124,1951124,Bhf. Südende,bus,"52.44906892859584, 13.354097834514832",['A33 (Obus)'],nan
125,1951125,Bhf. Tegel,bus,"52.58863500559534, 13.28998515086127","['A14', 'A15', 'A13']",nan
126,1951126,Bhf. Tempelhof,strassenbahn,"52.470773327648985, 13.385638027802058","['99', '96']",nan
127,1951127,Bhf. Vinetastrasse,strassenbahn,"52.5596168,13.413232",['46'],Q65075426
128,1951128,Bhf. Waidmannslust,bus,"52.60711750606285, 13.32022370793147",['A35'],nan
129,1951129,Bhf. Wannsee,bus,"52.42151302311533, 13.17810256503659",['A3'],nan
130,1951130,Bhf. Wittenau,bus,"52.59721246906266, 13.332631469768408",['A15'],nan
131,1951131,Bhf. Wollankstrasse,strassenbahn,"52.56476177190086, 13.393786862899335",['24'],nan
132,1951132,Bhf. Wollankstrasse (Grenze),strassenbahn,"52.56456034033213, 13.393509953257857",['23'],nan
133,1951133,Bhf. Zehlendorf,bus,"52.43121177777893, 13.259164408129196","['A1 (Obus)', 'A10']",nan
134,1951134,Bhf. Zehlendorf-West,bus,"52.43749073325525, 13.232184039572378",['A3'],nan
135,1951135,Bhf. Zoo,strassenbahn,"52.50719345524868, 13.332629878993917","['78', '2', '51', '55', '25', '75', '76E', '77', '76', '6']",nan
136,1951136,Biesdorf,s-bahn,"52.5131,13.5554",['KBS 101'],Q4892357
137,1951137,Birkbuschstrasse Ecke Siemensstrasse,strassenbahn,"52.442440684586664, 13.332088961364885",['44'],nan
138,1951138,Birkenwerder,s-bahn,"52.6885,13.2888",['KBS 104'],Q2343634
139,1951139,Birkholzer Weg,bus,"52.58925893789958, 13.54179506249629",['A39'],nan
140,1951140,Bismarckplatz,bus,"52.57979168986186, 13.398319596978663",['A7'],nan
141,1951141,Bismarckplatz,strassenbahn,"52.57979168986186, 13.398319596978663","['23', '46']",nan
142,1951142,Bismarckstrasse Ecke Seckenderstrasse,bus,"52.574272942118064, 13.389636689803694",['A45'],nan
143,1951143,Blankenburg,s-bahn,"52.5915,13.4435",['KBS 106'],Q800469
144,1951144,Blankenburger Weiche,strassenbahn,"52.59393771117341, 13.432128114084042",['24'],nan
145,1951145,Blankenfelde (Kr. Teltow),s-bahn,"52.3376,13.4158",['KBS 105b'],Q800539
146,1951146,"Blankenfelde, Hauptstrasse",bus,"52.63002534735451, 13.38262328371393",['A7'],nan
147,1951147,Boddinstr.,u-bahn,"52.48,13.425277777778",['D'],Q819495
148,1951148,"Bohnsdorf, Kirche",bus,"52.39948771402893, 13.555574431978044",['A36'],nan
149,1951149,"Bohnsdorf, Sportplatz",bus,"52.40873726242791, 13.573369528361487",['A38'],nan
150,1951150,Bootshaus,strassenbahn,"52.43487037297527, 13.571440285315381",['86'],nan
151,1951151,Borgsdorf,s-bahn,"52.7155,13.2764",['KBS 104'],Q4093486
152,1951152,Bornholmer Str.,s-bahn,"52.554287,13.397985","['KBS 105', 'KBS 104', 'KBS 106']",Q32662318
153,1951153,Bornholmerstrasse/Wisbyerstrasse,strassenbahn,"52.55369799817566, 13.41455279709447",['46'],nan
154,1951154,Borsigweg Ecke Schubstrasse,bus,"52.586455563379296, 13.300007551407003",['A15'],nan
155,1951155,Botanischer Garten,s-bahn,"52.44806,13.30722",['KBS 104'],Q800498
156,1951156,Boxhagenerstrasse,strassenbahn,"52.508620954574766, 13.466318705478798",['3'],nan
157,1951157,Boxhagenerstrasse Ecke Warschauerstrasse,strassenbahn,"52.51424772971829, 13.453372646730351",['4'],nan
158,1951158,Brandenburger Tor,strassenbahn,"52.51622498759891, 13.376846111129943",['21'],nan
159,1951159,Brandenburgischestrasse Ecke Berlinerstrasse,strassenbahn,"52.48647889641657, 13.320415858318503",['3'],nan
160,1951160,Breitenbachplatz,bus,"52.467219717443385, 13.309473490660878",['A32 (Obus)'],nan
161,1951161,Breitenbachplatz,u-bahn,"52.466388888889,13.308055555556",['A II'],Q571339
162,1951162,Breitenbachstrasse Ecke Eichborndamm,bus,"52.57783789535704, 13.314837431368987",['A15'],nan
163,1951163,Breitestrasse Ecke Berlinerstrasse,bus,"52.570941080892716, 13.410036663941128",['A45'],nan
164,1951164,Breitestrasse Ecke Mühlendamm,strassenbahn,"52.514073531830235, 13.405784015836483",['82'],nan
165,1951165,Breitestrasse Ecke Wollankstrasse,bus,"52.56934411219486, 13.401138885825842",['A45'],nan
166,1951166,Brunnenstrasse Ecke Veteranenstrasse,strassenbahn,"52.53261091338409, 13.398928219832015",['70'],nan
167,1951167,Brückenstrasse/Neanderstrasse,strassenbahn,"52.51101580461269, 13.416490097144802",['1'],nan
168,1951168,Buch,s-bahn,"52.6359,13.4917",['KBS 106'],Q4892359
169,1951169,"Buch, Zepernickerstrasse (Ludwig-Hoffmann-Krankenhaus)",bus,"52.63316196724486, 13.51360237687453",['A42'],nan
170,1951170,"Buchholz, Hauptstrasse",strassenbahn,"52.619072064369824, 13.393383358408967","['49', '24']",nan
171,1951171,"Buckow-West, Alt-Buckow",strassenbahn,"52.42367200048651, 13.436616090884883",['27'],nan
172,1951172,Buckower Ch.,s-bahn,"52.4103,13.3829",['KBS 105b'],Q800499
173,1951173,Bundesallee Ecke Berliner Strasse,strassenbahn,"52.48733630342845, 13.331014163134173",['77'],nan
174,1951174,Bundesallee Ecke Berlinerstrasse,strassenbahn,"52.48736505635926, 13.331070877561359","['60', '3']",nan
175,1951175,Bundesplatz,bus,"52.478678991134835, 13.32860278411238",['A16'],nan
176,1951176,Bundesplatz,strassenbahn,"52.4777799057296, 13.328566193541166","['78', '44', '77']",nan
177,1951177,Buschkrugallee Ecke Blaschkoallee,strassenbahn,"52.45253801877737, 13.452184085382104","['26', '47']",nan
178,1951178,Bülowstr.,u-bahn,"52.497552777778,13.363419444444",['A I'],Q374881
179,1951179,Chamnitzerstrasse Ecke Ulmenstrasse,bus,"52.48729656642197, 13.57493499439454",['A8'],nan
180,1951180,Charlottenburg,s-bahn,"52.504722222222,13.303333333333","['KBS 101', 'KBS 103', 'KBS 102']",Q111326217
181,1951181,Charlottenstrasse Ecke Taubenstrasse,strassenbahn,"52.513122303707654, 13.391373467504213",['72'],nan
182,1951182,Charlottenstrasse Ecke Unter den Linden,strassenbahn,"52.51713042068094, 13.390698613680291",['1'],nan
183,1951183,Chausseehaus,bus,"52.430090871325774, 13.614694292071622",['A27'],nan
184,1951184,Chausseestrasse Ecke Invalidenstrasse,bus,"52.53058679882093, 13.38309848189674",['A9'],nan
185,1951185,Chaussestrasse Ecke Gradestrasse,strassenbahn,"52.45265805297483, 13.438538838443751",['26'],nan
186,1951186,Chemnitzerstrasse Ecke Alt-Kaulsdorf,bus,"52.50512959168446, 13.581581347259965",['A27'],nan
187,1951187,Chemnitzerstrasse Ecke Ulmenstrasse,bus,"52.487292887135375, 13.574950596463296",['A27'],nan
188,1951188,Clayallee Ecke Potsdamerstrasse,bus,"52.435048367666376, 13.260383979802686",['A3E'],nan
189,1951189,Cäcilienstrasse,bus,"52.529646990986734, 13.558004345591469",['A37'],nan
190,1951190,"Dahlem, Clayallee",strassenbahn,"52.45975923254636, 13.274628659008574",['40'],nan
191,1951191,Dahlem-Dorf,bus,"52.45806501426621, 13.290247119457892",['A10'],nan
192,1951192,Dahlem-Dorf,u-bahn,"52.456944444444,13.289444444444",['A II'],Q668585
193,1951193,Dahlemer Weg Ecke Seehofstrasse,bus,"52.42635119855681, 13.276835963403045",['A3E'],nan
194,1951194,Dahlewitz,s-bahn,"52.326389,13.419722",['KBS 105b'],Q5208886
195,1951195,Daimlerstrasse Ecke Birnhornweg,strassenbahn,"52.42214076766627, 13.384616153471871",['98'],nan
196,1951196,Danziger Strasse Ecke Prenzlauer Allee,strassenbahn,"52.53920346792057, 13.424227321808168",['71'],nan
197,1951197,Danzigerstrasse Ecke Greifswalderstrasse,strassenbahn,"52.5364975,13.4334045","['73', '74']",Q65548960
198,1951198,Deutsches Opernhaus (Bismarckstr.),u-bahn,"52.511944444444,13.310555555556","['A I', 'A III']",Q869501
199,1951199,Dimitroffstr.,u-bahn,"52.541666666667,13.412222222222",['A I'],Q571382
200,1951200,Dimitroffstrasse Ecke Bersarinstrasse,strassenbahn,"52.52636032920993, 13.44768303998197",['65'],nan
201,1951201,Dimitroffstrasse Ecke Leninallee,bus,"52.52644398829154, 13.447645022319072",['A41'],nan
202,1951202,Dimitroffstrasse Ecke Prenzlauer Allee,strassenbahn,"52.539226902813354, 13.424209201692193",['72'],nan
203,1951203,Dimitroffstrasse/Bersarinstrasse,strassenbahn,"52.52636032920993, 13.44768303998197",['69'],nan
204,1951204,Dingelstädterstrasse (Hohenschönhausen) Ecke Landsbergerstrasse,bus,"52.53645981797132, 13.524681683536592",['A41'],nan
205,1951205,Dominicusstrasse Ecke Hauptstrasse,strassenbahn,"52.48178458875194, 13.348361062077318","['73', '88', '74']",nan
206,1951206,Dorotheestrasse (Bhf. Friedrichstrasse),strassenbahn,"52.519245115375696, 13.388441130713867",['1'],nan
207,1951207,Dorothenstrasse Ecke Friedrichstrasse,strassenbahn,"52.51869159969621, 13.38850463130464",['46'],nan
208,1951208,Drakestrasse (Bhf. Lichterfelde-West),strassenbahn,"52.4439352057809, 13.295640488876149",['78'],nan
209,1951209,Dudenstrasse Ecke Mehringdamm,strassenbahn,"52.48494436612744, 13.385946358190168",['99'],nan
210,1951210,Dönhoffplatz,strassenbahn,"52.509950568117645, 13.398144081918815","['46', '73', '74']",nan
211,1951211,"Dönhoffplatz, Krausenstrasse",strassenbahn,"52.510082685363386, 13.398911668058874","['64', '92', '87']",nan
212,1951212,"Eberswalderstrasse, U-Bhf. Dimitroffstrasse",strassenbahn,"52.5401928,13.4113979",['49'],Q65088313
213,1951213,Eberwalderstrasse Ecke Schönhauserallee,strassenbahn,"52.54105750045252, 13.412118593924529",['4'],nan
214,1951214,Edelweißstrasse Ecke Germanenstrasse,bus,"52.585349757447666, 13.374579655951965",['A45'],nan
215,1951215,Eichbornstr.,s-bahn,"52.5776,13.3169",['KBS 105'],Q800500
216,1951216,Eichkamp,s-bahn,"52.4987,13.2702","['KBS 101', 'KBS 103']",Q800504
217,1951217,Eichwalde (Kreis Teltow),s-bahn,"52.3715,13.6152",['KBS 103'],Q19274479
218,1951218,Eisenacherstrasse Ecke Hauptstrasse,strassenbahn,"52.48459360671036, 13.35306002871114",['88'],nan
219,1951219,Eisenacherstrasse Ecke Potsdamerstrasse,strassenbahn,"52.48458279166741, 13.353075575714282","['73', '74']",nan
220,1951220,Eldenaerstrasse Ecke Scheffelstrasse,strassenbahn,"52.52060307061718, 13.473436944195274",['65'],nan
221,1951221,Elsenstrasse Ecke Heidelbergerstrasse,strassenbahn,"52.48685029508912, 13.45118006834624",['6'],nan
222,1951222,Elsenstrasse Ecke Köpenicker Landstrasse,strassenbahn,"52.49173500868053, 13.457727322114952","['92', '87']",nan
223,1951223,Elsterplatz,bus,"52.47977982878401, 13.285507613099716",['A10'],nan
224,1951224,Elsterplatz,strassenbahn,"52.479593178670825, 13.285277161096731",['57'],nan
225,1951225,Emser Platz,strassenbahn,"52.49210567352354, 13.319243498954092",['57'],nan
226,1951226,Erkner,s-bahn,"52.4296,13.7513",['KBS 102'],Q14434071
227,1951227,Erkstrasse Ecke Karl-Marx-Strasse,strassenbahn,"52.480867541421816, 13.435324019425684",['26'],nan
228,1951228,"Erkstrasse, Rathaus Neukölln",strassenbahn,"52.48088289227713, 13.435445948459439",['47'],nan
229,1951229,Ernst-Reuter-Platz,u-bahn,"52.511944444444,13.322222222222",['A I'],Q658361
230,1951230,Eweststrasse Ecke Pasewalkerstrasse,strassenbahn,"52.594077857319554, 13.432159364527468",['49'],nan
231,1951231,Eweststrasse Ecke Paswealkerstrasse,strassenbahn,"52.59409092283163, 13.432169510744604",['24'],nan
232,1951232,Falkenberger Chaussee,bus,"52.5706254674252, 13.534226375399161",['A39'],nan
233,1951233,Falkenhagener Chaussee Ecke Zeppelinstrasse,bus,"52.547531983098686, 13.184665662039377",['A5'],nan
234,1951234,Falkenhöhe,bus,"52.400507029940435, 13.538229483128243",['A36'],nan
235,1951235,Falkenhöhe/Zonengrenze,bus,"52.55475730733069, 13.147150421211037",['A5'],nan
236,1951236,Falkenplatz,strassenbahn,"52.585285954271406, 13.227452060134016",['28'],nan
237,1951237,Falkensee,s-bahn,"52.559722,13.088889",['KBS 103'],Q5431918
238,1951238,"Falkensee, Hansastrasse Ecke Friedrich-Engel-Strasse",bus,"52.57410330771404, 13.082116596483619",['A5'],nan
239,1951239,"Falkensee, Rathaus",bus,"52.567277045598786, 13.101648848818932",['A5'],nan
240,1951240,Fehrbelliner Platz,strassenbahn,"52.49032472677901, 13.314317300484289","['60', '44', '3', '57']",nan
241,1951241,Fehrbelliner Platz,u-bahn,"52.490277777778,13.314444444444",['A II'],Q663245
242,1951242,Fennbrücke,bus,"52.537677979708135, 13.361084830316704",['A16'],nan
243,1951243,Feuerbachstr.,s-bahn,"52.463611111111,13.332777777778",['KBS 104'],Q800501
244,1951244,Feuerbachstrasse Ecke Bismarckstrasse,bus,"52.464513435475055, 13.338927866545799",['A2'],nan
245,1951245,Flughafen,strassenbahn,"52.47819319649731, 13.38574763805155",['95'],nan
246,1951246,Flughafen,u-bahn,"52.485556, 13.385833",['C II'],Q557582
247,1951247,Frankfurter Allee,bus,"52.51348352208039, 13.476830323062508",['A40'],nan
248,1951248,Frankfurter Tor,strassenbahn,"52.511228472896995, 13.500207327717217",['14'],nan
249,1951249,Franzstrasse Ecke Oberwallstrasse,strassenbahn,"52.515249048682314, 13.396784379813669",['46'],nan
250,1951250,Französische Straße,u-bahn,"52.514722222222,13.389166666667",['C I'],Q571479
251,1951251,Fredersdorf (b Bln),s-bahn,"52.5265,13.7625",['KBS 101'],Q15197387
252,1951252,Freibad Grünau,strassenbahn,"52.4086224,13.604455",['86'],Q66489598
253,1951253,Freibad Müggelsee,strassenbahn,"52.44667120570544, 13.63034121580945",['87'],nan
254,1951254,Freie Scholle (Schollenhof),bus,"52.599851537868666, 13.301736158422598",['A35'],nan
255,1951255,Friedenau,s-bahn,"52.47,13.341",['KBS 104'],Q800471
256,1951256,Friedrich-Karl-Strasse Ecke Mariendorferdamm,strassenbahn,"52.45578601202119, 13.383985484054056",['96'],nan
257,1951257,Friedrich-Wilhelm-Platz,bus,"52.47128806242274, 13.328362126543809",['A17'],nan
258,1951258,Friedrich-Wilhelm-Platz,strassenbahn,"52.47132415928576, 13.328417218543715","['44', '77']",nan
259,1951259,Friedrichsfelde,u-bahn,"52.506111111111,13.512777777778",['E'],Q429781
260,1951260,Friedrichsfelde Ost,s-bahn,"52.5141,13.5198",['KBS 101'],Q800473
261,1951261,"Friedrichsfelde, Schloßstrasse",bus,"52.50970330922865, 13.519045879792072",['A37'],nan
