,stop_id,stop_name,type,location,in_lines,identifier
57,196757,Am Pilz,bus,"52.64251497264632, 13.300908054411988",['A15'],nan
58,196758,Am Rosenhag,bus,"52.52474356253909, 13.621775828105108","['A44', 'A44E']",nan
59,196759,Am Steinberg,bus,"52.55648144940878, 13.429306764151775","['A42', 'A45']",nan
60,196760,Am Treptower Park Ecke Elsenstrasse,strassenbahn,"52.4917648672198, 13.457703881892664",['87'],nan
61,196761,Am Vierrutenberg Ecke Zabel-Krüger-Damm,bus,"52.61351518095798, 13.343830308232075",['A20'],nan
62,196762,Amrumer Str. (Rudolf-Virchow-Krankenhaus),u-bahn,"52.5425,13.350277777778",['9'],Q557577
63,196763,Amtsgericht,bus,"52.50682617853116, 13.297391449613752","['S4', 'A10', 'A94']",nan
64,196764,Amtsgericht Charlottenburg,bus,"52.50571853839105, 13.295347400894903",['A21'],nan
65,196765,Anhalter Bahnhof,s-bahn,"52.503055555556,13.381944444444","['KBS 100c', 'KBS 100e', 'KBS 100d']",Q111324573
66,196766,Antonplatz,strassenbahn,"52.5484803,13.4517416","['72', '70', '73', '74', '3']",Q65548849
67,196767,Argentinische Allee Ecke Fischerhüttenstrasse,bus,"52.44271134249338, 13.24015363503932",['A53'],nan
68,196768,Arkonaplatz,bus,"52.53753415367688, 13.401767623579223",['A16'],nan
69,196769,Arnimallee,bus,"52.45789378609326, 13.299570204130864",['A68'],nan
70,196770,Arnimstrasse Ecke Wartenbergerstrasse,bus,"52.55810653253893, 13.515860697561052",['A39'],nan
71,196771,Aroser Allee Ecke Lindauer Allee,bus,"52.57376073698464, 13.351849623815717",['A61'],nan
72,196772,Aroser Allee Ecke Lindauerallee,bus,"52.57375413056441, 13.35199910931917",['A14'],nan
73,196773,Aroserallee Ecke Lindauerstrasse,bus,"52.573749285365245, 13.352042648195372",['A12'],nan
74,196774,Askanierring Ecke Falkenhagener Strasse,bus,"52.54891706140618, 13.193495587303872",['A34'],nan
75,196775,Askanischer Platz,bus,"52.50447897041404, 13.382295467838158","['A29', 'A24', 'A75']",nan
76,196776,Attilaplatz,bus,"52.45590179888225, 13.376512495751076","['A68', 'A96', 'A25']",nan
77,196777,Attilastrasse Ecke Röblingstrasse,bus,"52.449663028361556, 13.36685930870775",['A76'],nan
78,196778,Augsburger Str.,u-bahn,"52.500556,13.336389",['2'],Q667035
79,196779,"Augsburger Strasse, Nürnbergerstrasse",bus,"52.49970883880637, 13.335701419592034",['A60'],nan
80,196780,Auguste-Viktoria-Allee Ecke Ollenhauerstrasse,bus,"52.56923715909806, 13.32990334068821",['A62'],nan
81,196781,Bachwitzerstrasse,bus,"52.46917849053893, 13.573556288694116",['A27'],nan
82,196782,Badeweg,bus,"52.432234568429315, 13.186697604364635",['A3'],nan
83,196783,Badstrasse Ecke Pankstrasse,bus,"52.55228517646218, 13.381466318985984",['A70'],nan
84,196784,Bahnhof Friedrichstr. (Stadtbahn),u-bahn,"52.520111111111,13.388305555556",['6'],Q3753274
85,196785,Bahnhof Lichtenberg,u-bahn,"52.510556,13.496389",['E'],Q3831986
86,196786,Bahnhof Wedding,u-bahn,"52.5425,13.366111",['6'],Q4018733
87,196787,Bahnhofstrasse Ecke Lindenstrasse,bus,"52.45096281111, 13.572146868709519",['A27'],nan
88,196788,Bahnhofstrasse Ecke Lindenstrasse,strassenbahn,"52.4505094,13.572684","['84', '87']",Q66095701
89,196789,Baumschulenstrasse Ecke Köpenicker Landstrasse,strassenbahn,"52.46911904990173, 13.491364972283247","['95', '92']",nan
90,196790,Baumschulenstrasse Ecke Südostallee,bus,"52.46095841731415, 13.481191835004426",['A47'],nan
91,196791,Baumschulenweg,s-bahn,"52.4675,13.489722","['KBS 105', 'KBS 103', 'KBS 106a', 'KBS 103a', 'KBS 106']",Q324336
92,196792,Bautzener Strasse Ecke Yorckstrasse,bus,"52.49265331044414, 13.370954942054576",['A19'],nan
93,196793,Bayerischer Platz,u-bahn,"52.488333333333,13.340277777778",['4'],Q668574
94,196794,Bayerischestrasse Ecke Wittelsbacherstrasse,bus,"52.38562264698316, 13.425045729828712",['A82'],nan
95,196795,Beeskowdamm Ecke Goerz Allee,bus,"52.40988367033843, 13.273529095833517",['A1'],nan
96,196796,Behring-Krankenhaus,bus,"52.42410894567823, 13.251764544509987",['A10'],nan
97,196797,Bellevue,s-bahn,"52.52,13.348055555556","['KBS 100g', 'KBS 100h']",Q374018
98,196798,Belßstrasse Ecke Malteserstrasse,bus,"52.42913175860308, 13.354643221492394",['A83'],nan
99,196799,Belßstrasse Ecke Prezsingstrasse,bus,"52.42719439887323, 13.365896909537325",['A83'],nan
100,1967100,Benschallee Ecke Potsdamer Chaussee,bus,"52.429638035873005, 13.22393270091056",['A3'],nan
101,1967101,Benzolwerk,strassenbahn,"52.426414690299055, 13.546444409734137",['84'],nan
102,1967102,Bergfelde (b Bln),s-bahn,"52.6702,13.3203",['KBS 104'],Q4891640
103,1967103,Bergiusstrasse Ecke Haberstrasse,bus,"52.46212669746215, 13.460655911149994",['A77'],nan
104,1967104,Bergstrasse Ecke Bismarckstrasse,bus,"52.45863817204511, 13.33931462421719","['A2', 'A81']",",+nan"
105,1967105,Bergstrasse Ecke Thorwaldstrasse,bus,"52.45911303271541, 13.348433992418155",['A83'],nan
106,1967106,Berkaer Strasse,bus,"52.48209270683341, 13.281182952838728",['A29'],nan
107,1967107,Berliner Strasse Ecke Bundesallee,bus,"52.48735367071187, 13.33100210517226","['A2', 'A25']",nan
108,1967108,Berliner Strasse Ecke Joachimstalerstrasse,bus,"52.487347586247154, 13.330990285702837",['A81'],nan
109,1967109,Berliner Strasse Ecke Suermondtstrasse,strassenbahn,"52.54900402056681, 13.501740363652805",['70'],nan
110,1967110,Berlinerstrasse Ecke Uhlandstrasse,bus,"52.48647342676964, 13.322501516518328",['A60'],nan
111,1967111,Berlinerstrasse Ecke Unter den Eichen,bus,"52.441846111591126, 13.282724569565573",['A10'],nan
112,1967112,Berlinickeplatz,bus,"52.46607292094852, 13.378516406213421","['A73', 'A96']",nan
113,1967113,Berlinickestrasse Ecke Albrechtstrasse,bus,"52.45613384482348, 13.323889347619627",['A33'],nan
114,1967114,Bernau (b Bln),s-bahn,"52.6763,13.5931",['KBS 106'],Q479789
115,1967115,Bernauer Strasse,bus,"52.576296962865115, 13.294692406253237",['A13'],nan
116,1967116,Bernauer Strasse Ecke Brunnenstrasse,bus,"52.53829556916397, 13.396023771544826",['A71'],nan
117,1967117,Bernauerstrasse Ecke Brunnenstrasse,bus,"52.53825328973879, 13.395985620128378",['A61'],nan
118,1967118,Bersarinplatz,strassenbahn,"52.519215,13.4525257","['13', '4']",Q65706258
119,1967119,Betriebsbahnhof Rummelsburg,s-bahn,"52.4939,13.4978",['KBS 102'],Q829009
120,1967120,Betriebsbahnhof Schöneweide,s-bahn,"52.44676,13.52391","['KBS 103', 'KBS 103a', 'KBS 106a', 'KBS 105']",Q4526101
121,1967121,Beusselstr.,s-bahn,"52.534444444444,13.329166666667","['KBS 100a', 'KBS 100']",Q323219
122,1967122,Beusselstrasse Ecke Huttenstrasse,bus,"52.52738721932152, 13.32862287455893",['A70'],nan
123,1967123,Bhf. Frankfurter Allee,strassenbahn,"52.5138037,13.4773772",['3'],Q65948557
124,1967124,Bhf. Friedrichstrasse,bus,"52.5205606637086, 13.388231915342985","['A18', 'A57', 'A59']",nan
125,1967125,Bhf. Friedrichstrasse,strassenbahn,"52.5192805,13.3884107","['71', '46', '70']",Q65095382
126,1967126,Bhf. Gesundbrunnen,bus,"52.548738600413905, 13.387745851632966","['A71', 'A61']",nan
127,1967127,Bhf. Hermsdorf,bus,"52.61953939324446, 13.30416069232153",['A15'],nan
128,1967128,Bhf. Hohenzollerndamm,bus,"52.48832716566947, 13.301436926268025",['A21'],nan
129,1967129,"Bhf. Kaulsdorf, Bausdorfstrasse",bus,"52.513154384485595, 13.590937789889518",['A49'],nan
130,1967130,Bhf. Lichtenberg,bus,"52.5112875601879, 13.499591119128855","['O37', 'O30']",nan
131,1967131,Bhf. Lichtenberg,strassenbahn,"52.5123603,13.4977547","['69', '69E']",Q66013733
132,1967132,Bhf. Lindenthaler Allee,bus,"52.43102570943782, 13.229881678326638",['A3'],nan
133,1967133,Bhf. Schönefeld,bus,"52.38192403313463, 13.511545079208773",['A36'],nan
134,1967134,Bhf. Schöneweide,bus,"52.45374952013775, 13.510200397684477","['A48', 'A47', 'A26']",nan
135,1967135,Bhf. Schöneweide,strassenbahn,"52.45640818289644, 13.509916574756422","['87', '95', '92', '69', '69E', '85']",nan
136,1967136,Bhf. Tempelhof,bus,"52.47084694496318, 13.385638120230526",['A68'],nan
137,1967137,Bhf. Wannsee,bus,"52.42151302311533, 13.17810256503659","['A3', 'A6', 'A51', 'S4']",nan
138,1967138,Bhf. Wollankstrasse,bus,"52.56453849178735, 13.393420272477442",['A70'],nan
139,1967139,Bhf. Zoo,bus,"52.506232782829265, 13.332362081097921",['A73'],nan
140,1967140,"Bhf. Zoo, Hardenbergplatz",bus,"52.506961767508, 13.333080958799588","['A85', 'A81', 'A94', 'S1', 'A90']",nan
141,1967141,"Bhf. Zoo, Jebensstrasse",bus,"52.50784698878806, 13.332089989862661",['A25'],nan
142,1967142,Biesdorf,s-bahn,"52.5131,13.5554",['KBS 101'],Q4892357
143,1967143,"Biesdorf, Köpenickerstrasse",bus,"52.486590045773035, 13.5603645828476","['A8', 'A8E']",nan
144,1967144,Birkbuschstrasse Ecke Siemensstrasse,bus,"52.4424390398498, 13.332082171164004",['A86'],nan
145,1967145,Birkenstr.,u-bahn,"52.532222222222,13.341388888889",['9'],Q555998
146,1967146,Birkenstrasse Ecke Perlebergerstrasse,bus,"52.530805568196136, 13.34719740444367",['A16'],nan
147,1967147,Birkenwerder,s-bahn,"52.6885,13.2888",['KBS 104'],Q2343634
148,1967148,Bismarckplatz,bus,"52.492064537089135, 13.28493897027407",['A29'],nan
149,1967149,Bismarckstrasse Ecke Bergstrasse,bus,"52.45863794281251, 13.339298022918376","['A68', 'A75']",nan
150,1967150,Bismarckstrasse Ecke Feuerbachstrasse,bus,"52.46451202484802, 13.338933433636415",['A76'],nan
151,1967151,Bismarckstrasse Ecke Steglitzer Damm,bus,"52.45103871422625, 13.337949524239141",['A81'],"nan, nan"
152,1967152,Björnsonstrasse,strassenbahn,"52.5544232,13.4030585",['3'],Q65920495
153,1967153,Blankenburg,s-bahn,"52.5915,13.4435","['KBS 104', 'KBS 105', 'KBS 106']",Q800469
154,1967154,"Blankenburg, Bahnhofstrasse",bus,"52.591380472079955, 13.453512267562314",['A42'],nan
155,1967155,"Blankenfelde, Hauptstrasse",bus,"52.63002534735451, 13.38262328371393","['A7', 'A7E']",nan
156,1967156,Blaschkoallee,u-bahn,"52.451944444444,13.449444444444",['7'],Q666911
157,1967157,Blaschkoallee Ecke Buschkrugallee,bus,"52.45253617529973, 13.452185710736664",['A67'],nan
158,1967158,Blissestrasse Ecke Mecklenburgische Strasse,bus,"52.4837144745883, 13.320301749435618",['A60'],nan
159,1967159,Blohmstrasse Ecke Illigstrasse,bus,"52.389006433128735, 13.385624567347648","['A82', 'A76']",nan
160,1967160,Blumenstrasse,strassenbahn,"52.44907887643158, 13.760106955990562",['S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf)'],nan
161,1967161,Boddinstr.,u-bahn,"52.48,13.425277777778",['8'],Q819495
162,1967162,Boelckestrasse Ecke Manteuffelstrasse,bus,"52.46864305363662, 13.37789068899136",['A28'],nan
163,1967163,"Bohnsdorf, Kirche",bus,"52.39948771402893, 13.555574431978044",['A36'],nan
164,1967164,"Bohnsdorf, Waldstrasse",bus,"52.389397192754984, 13.570666562153916",['AD/38'],nan
165,1967165,Bonhoeffer Nervenklinik,bus,"52.57804915259495, 13.332858932266909",['A14'],nan
166,1967166,Bonhoeffer-Heim,bus,"52.57940412664757, 13.33327468081513",['A62'],nan
167,1967167,Borgsdorf,s-bahn,"52.7155,13.2764",['KBS 104'],Q4093486
168,1967168,Bornholmer Strasse,strassenbahn,"52.5537705,13.4138898",['49'],nan
169,1967169,Bornholmerstrasse Ecke Schönhauser Allee,strassenbahn,"52.5537705,13.4138898","""['22', '46']""",Q65076842
170,1967170,"Bornholmerstrasse, Sektorengrenze",bus,"52.5549426407197, 13.395363798814545",['A89'],nan
171,1967171,Borsigwerke,u-bahn,"52.5819,13.2907",['6'],Q525185
172,1967172,Borussenstrasse Ecke Kronprizessinnen Weg,bus,"52.42987973140939, 13.185060134093185",['A3'],nan
173,1967173,Boschpolerstrasse,bus,"52.5281225944603, 13.548869333486577",['O37'],nan
174,1967174,Botanischer Garten,bus,"52.458598799471524, 13.303436055459807","['A1', 'A68']",nan
175,1967175,Botanischer Garten,s-bahn,"52.44806,13.30722",['KBS 100e'],Q800498
176,1967176,Boxhagenerstrasse Ecke Holteistrasse,bus,"52.508613193309614, 13.466277189422302",['O30'],nan
177,1967177,Brandenburgischestrasse Ecke Blissestrasse,bus,"52.48649713854125, 13.320383969408674",['A89'],nan
178,1967178,Breite Strasse Ecke Albrechtstrasse,bus,"52.45435057367761, 13.328307509759025",['A68'],nan
179,1967179,Breitenbachplatz,bus,"52.467219717443385, 13.309473490660878","['A1', 'A32', 'A16']",nan
180,1967180,Breitenbachplatz,u-bahn,"52.466388888889,13.308055555556",['2'],Q571339
181,1967181,Breitenbachstrasse Ecke Eichborndamm,bus,"52.57783789535704, 13.314837431368987","['A21', 'A15']",nan
182,1967182,Breitscheidplatz,bus,"52.504438063129996, 13.33564615707506","['A29', 'A60', 'A19']",nan
183,1967183,Bristolstrasse Ecke Barfusstrasse,bus,"52.55830888506821, 13.35117447644734",['A12'],nan
184,1967184,Britz-Süd,u-bahn,"52.437777777778,13.448055555556",['7'],Q571845
185,1967185,Britzer Damm Ecke Gradestrasse,bus,"52.45262467877224, 13.438590226068557",['A73'],nan
186,1967186,Britzer Damm Ecke Tempelhofer Weg,bus,"52.44894113315902, 13.436220481040927",['A25'],"nan+nan, nan"
187,1967187,Britzerstrasse Ecke Schnellerstrasse,strassenbahn,"52.4540779482888, 13.519339810644082",['92'],nan
188,1967188,Brixplatz,bus,"52.51907944117457, 13.25699370576959",['A4'],nan
189,1967189,Brunnenplatz,bus,"52.54967231813887, 13.377205988834362",['A99'],nan
190,1967190,Brunnenstrasse,strassenbahn,"52.5324542,13.3974236","['46', '70']",Q65691740
191,1967191,Brunnenstrasse Ecke Lortzingstrasse,bus,"52.542546240732094, 13.392728124104385",['A99'],nan
192,1967192,Brückenstrasse,strassenbahn,"52.4586564,13.5121185",['85'],Q65951869
193,1967193,Buch,s-bahn,"52.6359,13.4917",['KBS 106'],Q4892359
194,1967194,"Buch, Kiesgruben",bus,"52.641758052786535, 13.515964627443202",['A42'],nan
195,1967195,"Buchholz, Hauptstrasse",strassenbahn,"52.619072064369824, 13.393383358408967",['49'],nan
196,1967196,Buckower Ch.,s-bahn,"52.4103,13.3829",['KBS 100c'],Q800499
197,1967197,Buckower Chaussee Ecke Lichtenrader Damm,bus,"52.41457113222887, 13.401203951196644",['A76'],nan
198,1967198,Buckower Damm Ecke Alt-Buchow,bus,"52.423661044192706, 13.436628244110853",['A52'],nan
199,1967199,Buckower Damm Ecke Alt-Buckow,bus,"52.42364382786418, 13.436660506458884",['A78'],nan
200,1967200,Buckower Damm Ecke Britzer Damm,bus,"52.444174114112364, 13.43362519576455",['A98'],nan
201,1967201,Buckower Friedhof,bus,"52.42151537347778, 13.43036950960343",['A52'],nan
202,1967202,Bundes Allee Ecke Lietzenburgerstrasse,bus,"52.50049288481701, 13.330833764347265",['A60'],nan
203,1967203,Bundesallee Ecke Badenische Strasse,bus,"52.48613795045858, 13.33110029774997",['A4'],nan
204,1967204,Bundesallee Ecke Berliner Strasse,bus,"52.487321004799746, 13.331012834110986","['A85', 'A89', 'A74']",nan
205,1967205,Bundesallee Ecke Rheinstrasse,bus,"52.46493423553767, 13.328438507021911","['A48', 'A84']",nan
206,1967206,Bundesallee Ecke Trautenaustrasse,bus,"52.49316625279048, 13.330879553185573",['A50'],nan
207,1967207,Bundesplatz,bus,"52.478678991134835, 13.32860278411238","['A2', 'A25', 'A86', 'A85', 'A81', 'A16', 'A65']",nan
208,1967208,Buschallee,strassenbahn,"52.5537598,13.4691966","['72', '74', '73']",Q65546661
209,1967209,Buschallee Ecke Klement-Gottwald-Allee,bus,"52.55387173520125, 13.467543412166556",['A46'],nan
210,1967210,Buschallee Ecke Klement-Gottwald-Allee,strassenbahn,"52.5537598,13.4691966",['70'],Q65546661
211,1967211,Buschkrug Alle Ecke Blaschko-Allee,bus,"52.452543995347135, 13.452160354904555",['A73'],nan
212,1967212,"Bölschestrasse, Brauerei",strassenbahn,"52.44699265840037, 13.624251999339991","['84', '87']",nan
213,1967213,Bühler Weg Ecke Marienfelder Chaussee,bus,"52.4172962327419, 13.412931562438606",['A52'],nan
214,1967214,Bülowstr.,u-bahn,"52.497552777778,13.363419444444",['2'],Q374881
215,1967215,Bülowstrasse Ecke Potsdamer Strasse,bus,"52.49785436286328, 13.362010881893301",['A19'],"nan, nan"
216,1967216,Bürgerwäldchen,strassenbahn,"52.4893741,13.6064139",['83'],Q66364551
217,1967217,Bürknersfelde,bus,"52.538889807153126, 13.534159376784622","['A43', 'O37']",nan
218,1967218,Carl-Schurz-Strasse Ecke Am Juliusturm,bus,"52.539564379064075, 13.205586144912843",['A55'],nan
219,1967219,Carl-Schurz-Strasse Ecke Neuendorfer Strasse,bus,"52.54010263102275, 13.203987462586664",['A13'],nan
220,1967220,Carl-Schurz-Strasse Ecke Seegefelder Strasse,bus,"52.535117236377395, 13.199792702923848",['A99'],nan
221,1967221,Cauerstrasse Ecke Otto-Suhr-Allee,bus,"52.514698471098995, 13.315230316194386","['A55', 'A54', 'S1']",nan
222,1967222,Cauerstrasse Ecke Wilmersdorferstrasse,bus,"52.514688043406586, 13.31517213109502",['A86'],nan
223,1967223,Charlottenburg,s-bahn,"52.504722222222,13.303333333333","['KBS 100g', 'KBS 100k', 'KBS 100h']",Q111326217
224,1967224,Charlottenstrasse Ecke Französische Straße,bus,"52.51487005089368, 13.391123259408321",['A18'],nan
225,1967225,Chausseehaus,bus,"52.430090871325774, 13.614694292071622",['A27'],nan
226,1967226,Chausseestrasse,strassenbahn,"52.53061984499073, 13.383042789757935","['82', '70']",nan
227,1967227,Chemische Fabrik,strassenbahn,"52.42696432509712, 13.573540465650169",['86'],nan
228,1967228,Chemnitzer Strasse Ecke Alt-Kaulsdorf,bus,"52.505156423214295, 13.58155740370254",['A27'],nan
229,1967229,Clayallee Ecke Berliner Strasse,bus,"52.435061281531794, 13.260469051198768",['A66'],nan
230,1967230,Clayallee Ecke Königin-Luise-Strasse,bus,"52.46044681153186, 13.274898269312029","['A1', 'A68']",nan
231,1967231,Colomierstrasse,bus,"52.42928675585897, 13.164090298875724",['A51'],nan
232,1967232,Columbiadamm Ecke Friesenstrasse,bus,"52.483967865507275, 13.39436897076973",['A24'],nan
233,1967233,Corrensplatz,bus,"52.446014012041694, 13.284264679815902",['A11'],nan
234,1967234,Cyclopstrasse,bus,"52.60208376924525, 13.32483857919441",['A12'],nan
235,1967235,Cyclopstrasse Ecke Oranienburger Strasse,bus,"52.59742743850453, 13.33252389138792",['A15'],nan
236,1967236,Cyclopstrasse Ecke Waidmannsluster Damm,bus,"52.607017376341744, 13.319760309798667",['A20'],nan
237,1967237,DRK-Krankenhaus,bus,"52.518781388043045, 13.276192594126243",['A21'],nan
238,1967238,Dahlem-Dorf,u-bahn,"52.456944444444,13.289444444444",['2'],Q668585
239,1967239,Dahlemer Weg Ecke Berlinerstrasse,bus,"52.44190080868025, 13.282765635681413",['A48'],nan
240,1967240,Dahlemer Weg Ecke Seehofstrasse,bus,"52.42635119855681, 13.276835963403045",['A53'],nan
241,1967241,Daimlerstrasse Ecke Großbeerenstrasse,bus,"52.42629029622166, 13.374388470163575",['A11'],nan
242,1967242,Dammweg Ecke Sonnenallee,bus,"52.470259476139645, 13.46464808061061",['A67'],nan
243,1967243,Daumstrasse,bus,"52.540609965802126, 13.232264733228831",['A13'],nan
244,1967244,Degnerstrasse,strassenbahn,"52.54488036635163, 13.493949954029993","['63', '64']",nan
245,1967245,Detmolder Strasse Ecke Blissestrasse,bus,"52.47876002753526, 13.320303638716377",['A1'],nan
246,1967246,Deutsche Oper (Bismarckstr.),u-bahn,"52.511944444444,13.310555555556","['1', '5']",Q869501
247,1967247,Deutsche Staatsoper,bus,"52.51738792599121, 13.39467182238642","['A57', 'A9']",nan
248,1967248,Deutschlandhalle,bus,"52.49962817740136, 13.26898769147191",['A69'],nan
249,1967249,Diepensee,bus,"52.300569220227956, 13.588920019126693",['AD/38'],nan
250,1967250,Dimitroffstr.,u-bahn,"52.541666666667,13.412222222222",['A'],Q571382
251,1967251,Dimitroffstrasse Ecke Landsberger Allee,strassenbahn,"52.5264303512303, 13.447596791543624","['63', '64', '69', '69E']",nan
252,1967252,Dimitroffstrasse vor Cotheniusstrasse,bus,"52.52774513816488, 13.446205246642096","['O37', 'A54']",nan
253,1967253,Dingelstädterstrasse Ecke Landsberger Chaussee,bus,"52.535876725188466, 13.521913733051441",['O37'],nan
254,1967254,Dirschelweg Ecke Rixdorferstrasse,bus,"52.44494236616937, 13.400130144681569",['A33'],nan
255,1967255,Dohlengrund,bus,"52.49817919031105, 13.56339788185001","['A8', 'A8E']",nan
