line_name,type,stops,frequency (7:30),length (Time),Length (km),year,east_west,info
18,autobus,U-Bhf. Oskar-Helene-Heim - Krankenhaus Oskar-Helene-Heim - Scharfestr. - Potsdamerstr. - Fischerhüttenstr. - Lindenthalerallee - Spanischeallee - Breisgauerstr. - An der Rehwiese - S-Bhf. Nikolassee - Wannseebadweg - S-Bhf. Wannsee - Königstr. - Am Großen Wannsee - Endestr. - Pfaueninselchaussee - Rathaus Wannsee - Charlottenstr. - Wilhelmplatz - Kohlhasenbrück - Königsweg - Bernhard-Beyerstr. - Steinstücken,20,34,,1984,west,
19,autobus,Grunewald Roseneck - Teplitzerstr. - Richard-Straußstr. - Hagenplatz - Rathenauplatz - Henriettenplatz - Joachim-Friedrichstr. - Lehninerplatz - U-Bhf. Adenauerplatz - Olivaerplatz/Leibnizstr. - Bleibtreustr. - U-Bhf. Uhlandstr. - U-Bhf. Kurfürstendamm - Breitscheidplatz - Marburgerstr. - U-Bhf. Wittenbergplatz - Martin-Lutherstr. - U-Bhf. Nollendorfplatz - Potsdamerstr. - Goebenstr. - U-Bhf./S-Bhf. Yorckstr. - Großbeerenstr. - U-Bhf. Mehringdamm - U-Bhf. Platz der Luftbrücke - Platz der Luftbrücke,10,44,,1984,west,
2,autobus,"U-Bhf. Friedrich-Wilhelm-Platz - Stubenrauchstr. - U-Bhf. Walther-Schreiber-Platz - Alsen-/Fregestr. - Bismarckstr. - Lauenburgerplatz - Bergstr. - Selerweg - Steglitzerdamm - Halskestr. - Albrechtstr. - Leonorenstr. - Rathaus Lankwitz - Lankwitz, Kirche - Havensteinstr. - Lerbacherweg - Brotteroderstr. - Trippsteinstr. - Hildburghauserstr. - Waldsassenerstr. - Lichterfelder Ring - Tirschenreuther Ring - Marienfelde, Waldsassenerstr.",7,36,,1984,west,
20,autobus,Tegelort - Falkenplatz - Heiligenseestr./Gabelung - Schulzendorferweg - Karolinenstr. - Gabrielenstr. - Alt-Tegel/U-Bhf. Tegel - Gorkistr. - Ziekowstr. - Freie Scholle - Dianaplatz - Oraniendamm - Zabel-Krüger-Damm - Am Vierrutenberg - Lübars Alt-Lübars,15,41,,1984,west,
21,autobus,Quickbornerstr. Märkisches Viertel - Wilhelmsruherdamm - Schorfheidestr. - Wilhelmsruherdamm/Dannenwalderweg - Oranienburgerstr. - Alt-Wittenau - Rathaus Reinickendorf - Auguste-Viktoria-Allee - U-Bhf. Scharnweberstr. - U-Bhf. Kurt-Schumacher-Platz - Kaserne Südtor - U-Bhf. Jakob-Kaiser-Platz - Jakob-Kaiser-Platz - Olbersstr./Drk-Krankenhaus - Landgericht - Luisenplatz - Bismarckstr. - S-Bhf. Charlottenburg - Amtsgericht Charlottenburg - Kurfürstendamm - Westfälischestr. - Rudolstädterstr. - Berlinerstr. - Fehrbellinerplatz,20,63,,1984,west,
22,autobus,U-Bhf. Osloerstr. - Ritterlandweg - Pankowerallee - Emmentalerstr. - Lindauerallee - Aroserallee - Roedernallee/Paracelsus-Bad - Tessenowstr. - Am Nordgraben - Dannenwalderweg - Wilhelmsruherdamm - Gemeinde-Zentrum - Märkisches Zentrum - Wesendorferstr. - Senftenberger Ring-Ost - Senioren-Zentrum - Calauerstr. - Eichhorsterweg - Lübarserstr. - Hermsdorferstr. - Zabel-Krüger-Damm - Waidmannslust Titiseestr.,15,37,,1984,west,
22E,autobus,"U-Bhf. Holzhauserstr. - Wittestr. - Soltauerstr. - Breitenbachstr. - Miraustr. - Triftstr. - Rathaus Reinickendorf - Wittenau, Kirche",15,11,,1984,west,
23,autobus,S-Bhf. Tiergarten - U-Bhf. Hansaplatz - Elberfelderstr. - Gotzkowskystr. - Turm-/Beusselstr. - Siemensstr. - Seestr. - Hüttigpfad - Schleuse Plötzensee - Stieffring - Reichweinstr. - Bernhard-Lichtenbergstr. - Kurt-Schumacher-Damm - Heilmannring - U-Bhf. Halemweg - Toeplerstr. - Goebelplatz - U-Bhf. Siemensdamm - Quellweg - U-Bhf. Rohrdamm - Harriesstr. - Saatwinklerdamm - Mäckeritzbrücke - Saatwinklerdamm Mäkeritzwiesen,15,46,,1984,west,
24,autobus,Moabit Wiebestr. - Huttenstr. - Reuchlinstr. - Waldstr./Beusselstr. - Rathaus Tiergarten - U-Bhf. Turmstr. - Krankenhaus Moabit - Wilsnackerstr. - Rathenowerstr. - Alt-Moabit - Schloß Bellevue - Tiergartenstr. - Lützowplatz - Magdeburgerplatz - Potsdamerstr. - Askanischerplatz - Großbeerenstr. - U-Bhf. Hallesches Tor - U-Bhf. Gneisenaustr. - Columbiadamm,15,43,,1984,west,
25,autobus,Britz-Süd - Fritz-Erler-Allee - Kormoranweg - Grünerweg - Buschkrugallee - U-Bhf. Parchimerallee - Britzerdamm - Gradestr. - Karl-Elsasserstr. - Gottlieb-Dunkelstr. - Teilestr. - Wenckebachstr. - U-Bhf. Ullsteinstr. - Attilaplatz - Alboinstr. - Röblingstr./Arnulfstr. - S-Bhf. Priesterweg - Prellerweg - Auguste-Viktoria-Krankenhaus - Grazerplatz - Rubensstr. - Friedenauer Brücke - Kaisereiche - U-Bhf. Friedrich-Wilhelm-Platz,15,39,,1984,west,
28,autobus,U-Bhf. Tempelhof - Boelckestr. - Werner-Voß-Damm - Loewenhardtdamm - Dudenstr. - Kreuzbergstr. - Yorckstr./Rathaus Kreuzberg - U-Bhf. Mehringdamm - U-Bhf. Gneisenaustr. - U-Bhf. Südstern - Urbanstr. - Geibelstr. - Urban-Krankenhaus - U-Bhf. Prinzenstr. - U-Bhf. Kottbusser Tor - Oranienstr. - Mariannenplatz - Köpenickerstr. - U-Bhf. Schlesisches Tor - Falckensteinstr. - Schlesischestr. Ecke Heckmannufer,15,44,,1984,west,
3,autobus,"Düppel-Süd - Ludwigsfelderstr. - Machnowerstr. - Rathaus Zehlendorf - Potsdamer-/Berlinerstr. - Winfriedstr. - Schützallee - Sophie-Charlottestr. - U-Bhf. Onkel Toms Hütte - U-Bhf. Krumme Lanke - Mexikoplatz - Potsdamerchaussee - Spanischeallee - Wasgenstr. - Waldfriedhof - Isoldestr. - Nibelungenstr. - Kronprinzessinenweg - Am Großen Wannsee - Koblanckstr. - Jugenderholungsheim - Zum Heckeshorn - Wannsee, Heckeshorn",15,45,,1984,west,
32,autobus,"U-Bhf. Rathaus Steglitz - Albrechtstr. - Breitestr. - Klingsorstr. - Bismarckstr. - Stindestr. - Siemensstr. - Leonorenstr. - Stadtbad Lankwitz - Rathaus Lankwitz - Lankwitz, Kirche - Mühlenstr. - Malteserstr. - Belßstr. - Wedellstr. - Wichurastr. - Marienfelderallee - S-Bhf. Marienfelde - Fritz-Wernerstr. - Marienfelde Daimlerstr.",20,22,,1984,west,
33,autobus,U-Bhf. Breitenbachplatz - Björnsonstr. - Gritznerstr. - Lepsiusstr. - U-Bhf. Schloßstr. - Steglitzer Kreuz - Filandastr. - Südendstr. - Klingsorstr. - Bismarckstr. - Halskestr. - Liebenowzeile - Buhrowstr. - S-Bhf. Mariendorf - Kurfürstenstr. - Gersdorfstr. - Rathausstr. - U-Bhf. Westphalweg - Eisenacherstr. - Kollostr. - Kosleckweg - Mariendorf Rixdorferstr. Ecke Dirschelweg,10,29,,1984,west,
34,autobus,"Spandau, Wasserwerk - Friedhof In den Kisseln - Zeppelinstr. - Askanierring - Wröhmännerpark - Rathaus Spandau - Brunsbüttelerdamm - Seeburgerstr. - Weißenburgerstr. - Adamstr. - Heerstr. - Jaczostr. - Gatowerstr. - Sandheideweg - Weinmeisterhornweg - Gatowerstr. ""biberburg"" - Gatow, Kirche - Groß-Glienickerweg - Breitehornweg/Krankenhaus - Flugplatz, Haupteingang - Havelhöhe, Krankenhaus - Kladow, Ritterfelddamm - Gredingerstr. - Seekorso - Glienicke Gutshof",20,50,,1984,west,
34E,autobus,Alt-Gatow - Groß-Glienickerweg - zum Dorf Gatow - Habichtswald,60,8,,1984,west,
35,autobus,"U-Bhf. Ruhleben - Krematorium Ruhleben - Güterbahn Ruhleben - Teltowerstr. - Pichelsdorferstr. - Adamstr. - Wilhelmstr. - Am Omnibushof - Gatowerstr./Heerstr. - Sandheideweg - Weinmeisterhornweg - Zur Haveldüne - Gatowerstr. ""biberburg"" - Ortsgrenze Gatow - Gatow Kirche - Groß-Glienickerweg - Am Graben - Straße Zur Badewiese - Breitehornweg/Krankenhaus - Flugplatz, Haupteingang - Havelhöhe, Krankenhaus - Finnensiedlung - Ritterfelddamm/Alt-Kladow - Krampnitzerweg - Kladow Hottengrund",20,37,,1984,west,
35E,autobus,"Kladow - Krampnitzerweg - Grimmelshausenstr. - Selbitzerstr. - Lanzendorferweg - Hottengrund, Altenheim",25,7,,1984,west,
4,autobus,"Neu-Westend, Brixplatz - U-Bhf. Neu-Westend - U-Bhf. Theodor-Heuss-Platz - Ausstellungshallen - Icc/Omnibusbahnhof - Icc/Ausstellungshallen - Kurfürstendamm/Rathenauplatz. - Henriettenplatz - Joachim-Friedrichstr. - Hochmeisterplatz - U-Bhf. Fehrbellinerplatz - U-Bhf. Blissestr. - U-Bhf. Berlinerstr. - Rathaus Schöneberg - Hauptstr. - Katzbach-/Boelckestr. - Platz der Luftbrücke - Friesenstr. - U-Bhf. Boddinstr. - Morusstr. - U-Bhf. Karl-Marxstr. - U-Bhf. Rathaus Neukölln - Sonnenallee - Neukölln, Teupitzerstr.",10,64,,1984,west,
41,autobus,Rudow Stadtgrenze - U-Bhf. Rudow - Stubenrauchstr. - Arnikaweg - Lipschitzallee - Grünerweg - Parchimerallee - Blaschkoallee - U-Bhf. Grenzallee - Naumburgerstr. - Sonnenallee - Saalestr. - Wildenbruchstr. - Pannierstr. - Hermannplatz - U-Bhf. Kottbusserdamm - U-Bhf. Kottbusser Tor - Oranienplatz - U-Bhf. Moritzplatz - Alexandrinenstr. - Alte Jakobstr. - Lindenstr. - Neuenburgerstr. - Gitschinerstr. - U-Bhf. Hallesches Tor,12,58,,1984,west,
48,autobus,Zehlendorf Fischerhüttenstr. Ecke Potsdamerstr. - Potsdamerstr. - Teltowerdamm - Berlinerstr. - Seehofstr. - Sundgauerstr. - Dahlemerweg - Drakestr. - Botanischer Garten - U-Bhf. Rathaus Steglitz - U-Bhf. Schloßstr. - U-Bhf. Walther-Schreiber-Platz - Kaisereiche - Breslauerplatz/Rathaus Friedenau - U-Bhf. Innsbruckerplatz - Dominicusstr. - Albertstr. - Kaiser-Wilhelm-Platz - U-Bhf. Kleistpark - Goebenstr. - Bülowstr. - U-Bhf. Kurfürstenstr. - Lützowstr. - Kulturforum - Tiergartenstr. Philharmonie,12,46,,1984,west,
5,autobus,"U-Bhf. Ruhleben - Krematorium Ruhleben - Güterbahn Ruhleben - Teltowerstr. - Tiefwerderweg - Grenadierstr. - Stresowplatz - Spandau, Markt - Rathaus Spandau - Galenstr. - Staakenerstr. - Petzoldtweg - Zeppelinstr. - Spekteweg - Merzigerstr. - Falkenseerchaussee - Westerwaldstr. Ecke Friedhof - Frankenwaldstr. - Am Kiesteich - Falkenseerchaussee/Stadtrandstr. - Waldkrankenhaus - Spandau, Nervenklinik",10,32,,1984,west,
50,autobus,Grunewald Roseneck - Berkaerstr./ Elsterplatz - Forckenbeckstr. - Landeckerstr. - Cunostr. - Rudolstädterstr. - Berlinerstr. - U-Bhf. Fehrbellinerplatz - Emserplatz - Uhlandstr. - Nassauischestr. - U-Bhf. Günzelstr. - Pragerplatz - Landshuterstr. - U-Bhf. Viktoria-Luise-Platz - Martin-Lutherstr. - Eisenacherstr. - Schöneberg Barbarossaplatz,15,23,,1984,west,
52,autobus,Rudow Stubenrauchstr. - Flurweg - Fuchsienweg - Arnikaweg - Lipschitzallee - Hirtsieferzeile - Fritz-Erler-Allee - U-Bhf. Johannisthalerchaussee - Kölnerdamm - Buckowerdamm - Buckower Friedhof - Quarzweg - Mariendorferdamm - Richard-Tauber-Damm - S-Bhf. Buckowerchaussee - Motzenerstr. - Gutshof Marienfeld - Marienfelderallee - Ahrensdorferstr. - Baußnernweg - Marienfelde Stadtrandsiedlung,12,35,,1984,west,
53,autobus,S-Bhf. Nikolassee - An der Rehwiese - Krottnaurerstr. - Breisgauerstr. - Mexicoplatz - Forststr. - U-Bhf. Krumme Lanke - Sven-Hedinstr. - Hartmannsweilerweg - Potsdamerstr. - Teltowerdamm - Rathaus Zehlendorf - Machnowerstr. - Knesebeckstr. - Dahlemerweg - Osteweg - Luzernerstr. - Thunerplatz - Goerzallee - Wiesenbaude - Ostpreußendamm - Marienstr. - Morgensternstr. - Kranoldplatz - Lichterfelde Oberhoferplatz,15,40,,1984,west,
54,autobus,"Spandau Johannesstift - Stadtpark - Hohenzollernring - Lynarstr. - Predigergarten - Wröhmännerpark - Rathaus Spandau - Ruhlebenerstr. - Teltowerstr. - Krematorium Ruhleben - U-Bhf. Ruhleben - Reichsstr. - Klinikum Westend - Königin-Elisabethstr. - Spandauer-Damm-Brücke - Sophie-Charlottenstr. - Klausenerplatz - Luisenplatz - Wilmersdorferstr. - U-Bhf. Richard-Wagner-Platz - Leibnizstr. - U-Bhf. Ernst-Reuter-Platz - Steinplatz - Zoo, Hardenbergplatz",10,45,,1984,west,
55,autobus,Jakob-Kaiser-Platz - Letterhausweg - U-Bhf. Siemensdamm - Quellweg - U-Bhf. Rohrdamm - Schaltwerk - Paulsternstr. - Gartenfelderstr. - Haselhorsterdamm - Siedlung Haselhorst - Am Juliusturm - Lagerweg - Bmw-Maschinenfabrik - Zur Zitadelle - Carl-Schurzstr. - Wröhmännerpark - Triftstr. - Park-/Lynarstr. - Schäferstr. - Hohenzollernring - Reußstr. - Rauchstr. - Mertensstr. - Werderstr. - Spandau Hakenfelde,15,33,,1984,west,
56,autobus,"U-Bhf. Ruhleben - Krematorium Ruhleben - Freiheit - Pichelswerderstr. - Fernbahnhof Spandau - Spandau, Markt - Wröhmännerpark - Triftstr. - Lynar-/Parkstr. - Schäferstr. - Hohenzollernring - Reußstr. - Rauchstr. - Mertensstr. - Spandau Hakenfelde",20,23,,1984,west,
57,autobus,Rudower Ring (u-Bhf. Zwickauerdamm) - Zittauerstr. - U-Bhf. Zwickauerdamm - Neuköllnerstr. - Seidelbastweg/Stubenrauchstr. - Köpenickerstr. - Alt-Rudow - U-Bhf. Rudow - Lockenhuhnweg - Geflügelsteig - Rhodeländerweg - Groß-Ziethener-Chaussee - U-Bhf. Rudow - Alt-Rudow - Köpenickerstr. - Seidelbastweg/Stubenrauchstr - Neuköllnerstr. - U-Bhf. Zwickauerdamm - Zittauerstr. - Rudower Ring (u-Bhf. Zwickauerdamm),20,44,,1984,west,
6,autobus,S-Bhf. Wannsee - Königstr. - Am Großen Wannsee - Endestr. - Pfaueninselchaussee - Pfaueninsel - Rathaus Wannsee - Friedenstr. - Schäferberg - Nikolskoerweg - Schloß Glienicke - Glienicker Brücke,30,14,,1984,west,
60,autobus,Wittenbergplatz - Breitscheidplatz - Kantstr. - Uhlandstr. - Kürfürstendamm/U.Bhf. Uhlandstr. - Lietzenburgerstr. - Ludwigkirchstr. - U-Bhf. Hohenzollernplatz - Güntzelstr. - U-Bhf. Blissestr. - Blissestr. - U-Bhf. Heidelbergerplatz - Bingerstr. - Rudolf-Mosse-Platz - Cunostr. - Berkaerstr. - Rathaus Schmargendorf - Elsterplatz - Roseneck - Königen-Luisestr. - Hüttenweg - U-Bhf. Oskar-Helene-Heim,15,40,,1984,west,
61,autobus,U-Bhf./S-Bhf. Gesundbrunnen - U-Bhf. Pankstr. - Exerzierstr. - U-Bhf. Osloerstr. - Koloniestr. - Prinzenallee - Soldinerstr. - Kühnemannstr. - Pankowerallee - Reginhardstr. - Residenzstr. - Emmentalerstr. - Lindauerallee - Flottenstr. - Paracelsus-Bad - Gemeindefriedhof - Ollenhauerstr. - U-Bhf. Kurt-Schumacher-Platz - Uranusweg - Antonienstr. - Quäckerstr. - Otisstr. Ecke Wittestr.,15,45,,1984,west,
62,autobus,"Wilhelmsruherdamm Märkisches Viertel - Treuenbrietzenerstr. - Gemeindezentrum - Oranienburgerstr. - Roedernallee - Alt-Wittenau - Karl-Bonhoeffer-Nervenklinik - Lindauerallee - Auguste-Viktoria-Allee - U-Bhf. Kurt-Schumacher-Platz - Kaserne Napoleon - Kaserne Südtor - Saatwinklerdamm - U-Bhf. Jakob-Kaiser-Platz - Jakob-Kaiser-Platz - Olbersstr./Drk-Krankenhaus - Landgericht - Schloßbrücke - Luisenplatz - Wilmersdorferstr. - u-Bhf. Richard-Wagner-Platz - Leibnizstr. - U-Bhf. Ernst-Reuter-Platz - Steinplatz - Zoo, Hardenbergplatz",12,50,,1984,west,
63,autobus,Spandau Waldkrankenhaus - Pflegeheim - Kolonie Waldfrieden - Bötzow-Bahn - Gliensteig - Schwanterweg - Kisselnallee - Pionierstr. - Falkenseerchaussee - Zweibrückerstr. - Askanierring - Flankenschanze - Falkenseerdamm - Rathaus Spandau - Galenstr. - Staakenerstr. - Petzoldweg - Zeppelinstr. - Schulzenstr. - Viersenerstr. - Spandau Seegefelderweg - Torweg - Staaken Heidebergplan,15,29,,1984,west,
64,autobus,Senftenberger Ring Märkisches Zentrum - Calauerstr. - Eichhorsterweg - Wilhelmsruherdamm - Dannenwalderweg - Roedernallee - Tessenowstr. - Flottenstr. - Paracelsus-Bad - Humboldt-Krankenhaus - Gotthardstr. - Holländerstr. - U-Bhf. Afrikanischestr. - Seestr. - U-Bhf. Amrumerstr. - U-Bhf. Leopoldplatz - U-Bhf. Nauenerplatz - U-Bhf. Pankstr. - U-Bhf./S-Bhf. Gesundbrunnen - Bernauerstr. Ecke Wollingerstr.,15,48,,1984,west,
65,autobus,Wedding Seestr. Ecke Müllerstr. - Togostr. - Afrikanischestr. - Beusselstr. - Paul-Hertz-Siedlung - Jakob-Kaiser-Platz - Spandauerdamm - Icc/Omnibusbahnhof - Rathenauplatz - Hohenzollerndamm - Mecklenburgischestr. - Bundesallee - Innsbruckerplatz - Dominicusstr. - Sportzentrum Schöneberg - S-Bhf. Papestr. - Alboinstr. - Berlinickeplatz - U-Bhf. Alt-Tempelhof - Hermannstr. - Bendastr. - U-Bhf. Neukölln - Sonnenallee - Grenzallee - Sonnenalle Ecke Peter-Andersstr.,12,0,,1984,west,
68,autobus,Dahlem Clayallee Ecke Königin-Luisestr. - Thielallee/Pacelliallee - U-Bhf. Dahlem-Dorf - Museum Dahlem - Botanischer Garten - Lepsiusstr. - U-Bhf. Rathaus Steglitz - Breitestr. - Südendstr. - Bergstr. - Bismarckstr. - Insulaner/Sternwarte - S-Bhf. Priesterweg - Röblingstr./Arnulfstr. - Alboinstr. - Attilaplatz - Friedrich-Karlstr. - Albrechtstr. - U-Bhf. Kaiserin-Augustastr. - Rathaus Tempelhof - U-Bhf. Alt-Tempelhof - U-Bhf. Tempelhof,15,35,,1984,west,
69,autobus,Eichkamp Dauerwaldweg - Waldschulallee - Jafféstrasse/Deutschlandhalle - Icc/Ausstellungshallen - Rathenauplatz - Henriettenplatz - Joachim-Friedrichstr. - Lehninerplatz - U-Bhf. Adenauerplatz - Olivaerplatz - Sächsischestr. - Uhlandstr. - Joachimstalerstr. - U-Bhf. Kurfürstendamm - Kantstr. - Breitscheidplatz - Bayreutherstr. - Lützowplatz - Tiergartenstr. - Großer Stern - Entlastungsstr. - Reichstag,20,37,,1984,west,
7,autobus,"U-Bhf. Alt-Mariendorf - Körtingstr. - Rennbahn Mariendorf - Pilatusweg - Titlisweg - Säntisstr. - Richard-Tauber-Damm - Schwechtenstr. - S-Bhf. Buckowerchaussee - Nahmitzerdamm - Nunsdorfer Ring/Nord - Nunsdorfer Ring/Süd - Sperenbergerstr. - Schichauweg - Blohmstr. - Egestorffstr. - Illigstr. - Cecilienstr. - Wünsdorferstr. - Lichtenrade, Blohmstr. Ecke Wünsdorferstr.",10,18,,1984,west,
70,autobus,Wollankstr. Ecke Kattegatstr. - Elisabeth-Friedhof - Soldinerstr. - Osloerstr. - U-Bhf. Pankstr. - Brunnenplatz - Wiesenstr. - Nettelbeckplatz - Müllerstr. - Am Nordhafen - Lehrterstr. - Stephanstr. - Rathenowerstr. - Birkenstr. - Turmstr. - Wilsnackerstr. - Krankenhaus Moabit - U-Bhf. Turmstr. - Rathaus Tiergarten - Ottostr. - Waldstr./Beusselstr. - Berlichingenstr. - Moabit Wiebestr.,12,34,,1984,west,
72,autobus,Wilhelmsruh Kopenhagenerstr. - Lindauerallee - Emmentalerstr. - Pankowerallee - Louise-Schroeder-Platz - U-Bhf. Nauenerplatz - Nettelbeckplatz - Müllerstr. - Lehrterstr. - Rathenowerstr. - U-Bhf. Turmstr. - Rathaus Tiergarten - Waldstr./Beusselstr. - Wiebestr. - Kaiserin-Augusta-Allee - U-Bhf. Mierendorffplatz - Landgericht - Olbersstr./Drk-Krankenhaus - Jakob-Kaiser-Platz - Letterhausweg - U-Bhf. Siemensdamm - U-Bhf. Rohrdamm - Paulsternstr. - Gartenfelderstr. - Gartenfeld,15,56,,1984,west,
73,autobus,"Zoo Hardenbergplatz - U-Bhf. Kurfürstendamm - Breitscheidplatz - U-Bhf. Wittenbergplatz - Martin-Lutherstr./An der Urania - Motzstr. - Hohenstaufenstr. - Grunewaldstr. - Rathaus Schöneberg - Hauptstr. - Sportzentrum Schöneberg - Gotenstr. - S-Bhf. Papestr. - Alboinstr. - Berlinickeplatz - U-Bhf. Alt-Tempelhof - Oberlandstr. - Teilestr. - Gottlieb-Dunkelstr. - Karl-Elsasserstr. - Gradestr. - Britzerdamm - U-Bhf. Blaschkoallee - Britz, Buschkrug",7,41,,1984,west,
74,autobus,Charlottenburg Königin-Elisabethstr. - Spandauerdamm - Spandauer-Damm-Brücke - Sophie-Charlottenstr. - Schloßstr. - U-Bhf. Sophie-Charlotte-Platz - Neue Kantstr./Amtsgericht - Kaiser-Friedrichstr. - U-Bhf. Wilmersdorferstr. - U-Bhf. Adenauerplatz - Ravensbergerstr. - U-Bhf. Konstanzerstr. - U-Bhf. Fehrbellinerstr. - U-Bhf. Blissestr. - U-Bhf. Berlinerstr. - Kufsteinerstr. - Rathaus Schöneberg - Hauptstr. - Sportzentrum Schöneberg - S-Bhf. Papestr. - Alboinstr. - Eresburgstr. - Alboinplatz - Lindenhof,15,44,,1984,west,
