line_name,type,stops,frequency (7:30),length (Time),Length (km),year,east_west,info
3,tram,Revalerstr. - Warschauerstr. - Holteistr. Ecke Boxhagenerstr. - Bhf. Frankfurterallee - Roederplatz - Hohenschönhauserstr. - Lichtenbergerstr. - Antonplatz - Prenzlauer Promenade - Schönhauserallee - Björnsonstr.,15,42,,1967,east,
4,tram,Revalerstr. - Grünbergerstr. - Frankfurter Tor - Bersarinplatz - Leninallee - Kniprodestr. - Greifswalderstr. - Prenzlauerallee - U-Bhf. Dimitroffstr. - Eberswalderstr. Ecke Oderbergerstr.,8,36,,1967,east,
13,tram,Hönower Wiesenweg Ecke Blockdammweg - Kraftwerk Klingenberg - S-Bhf. Rummelsburg - Holteistr. Ecke Boxhagenerstr. - Frankfurter Tor - Bersarinplatz - Leninallee - Kniprodestr. - Greifswalderstr. - Prenzlauerallee - U-Bhf. Dimitroffstr. - Oderbergerstr. Ecke Eberswalderstr.,8,42,,1967,east,
22,tram,"Rosenthal, Hauptstr. - Nordendstr. - Kurt-Fischer-Platz - Pankow, Rathaus - Pankow, Kirche - U-Bhf. Vinetastr. - Bornholmerstr. Ecke Schönhauserallee - S-Bhf. Schönhauserallee - U-Bhf. Dimitroffstr.",12,29,,1967,east,
46,tram,"Nordend - Ossietzkyplatz - Kurt-Fischer-Platz - Pankow, Kirche - U-Bhf. Vinetastr. - Bornholmerstr. Ecke Schönhauserallee - S-Bhf. Schönhauserallee - U-Bhf. Dimitroffstr. - Brunnenstr. - Oranienburger Tor - Bhf. Friedrichstr. - Am Kupfergraben",10,44,,1967,east,
49,tram,"Buchholz, Hauptstr. - Industriebahn - Galenusstr. - S-Bhf. Pankow-Heinersdorf - Klaustalerstr. Ecke Damerowstr. - Pankow, Kirche - S-Bhf. Vinetastr. - Bornholmerstr. - S-Bhf. Schönhauserallee - U-Bhf. Dimitroffstr. - Rosenthalerplatz - Hackescher Markt",11,39,,1967,east,
63,tram,"Hohenschönhausen, Gartenstadt - Falkenbergerstr. Ecke Wartenbergerstr. - Degnerstr. - Weißenseerweg - Steuerhaus - S-Bhf. Leninallee - Dimitroffstr. Ecke Landsbergerallee - Leninplatz - Hans-Beimler-Str. - U-Bhf. Luxemburgplatz - Hackescher Markt - Friedrichstr. Ecke Oranienburgerstr. - Invalidenstr. Ecke Chausseestr. - Walter-Ulbricht-Stadion, Pflugstr.",20,49,,1967,east,
64,tram,"Hohenschönhausen, Falkenbergerstr. - Degnerstr. - Weißenseerweg - Steuerhaus - S-Bhf. Leninallee - Dimitroffstr. Ecke Landsbergerallee - Leninplatz - U-Bhf. Strausbergerplatz - Am Ostbahnhof - S-Bhf. Jannowitzbrücke - U-Bhf. Märkisches Museum - Spittelmarkt - Dönhoffplatz",20,41,,1967,east,
70,tram,"Hohenschönhausen, Falkenbergerstr. - Berlinerstr. Ecke Suermondtstr. - Stadion Buschallee - Kniprodeallee - Buschallee Ecke Klement-Gottwald-Allee - Lichtenbergerstr. - Antonplatz - Prenzlauer Promenade - Humannplatz - U-Bhf. Dimitroffstr. - Brunnenstr. - Chausseestr. - Oranienburger Tor - Bhf. Friedrichstr. - Am Kupfergraben",10,49,,1967,east,
71,tram,"Romain-Rolland-Str. - Heinersdorf, Kirche - Prenzlauer Promenade - S-Bhf. Prenzlauerallee - Prenzlauerallee - Prenzlauer Tor - U-Bhf. Luxemburgplatz - Hackescher Markt - Oranienburger Tor - Bhf. Friedrichstr. - Am Kupfergraben",10,40,,1967,east,
72,tram,"Weißensee, Pasedagplatz - Buschallee - Lichtenbergerstr. - Antonplatz - Prenzlauer Promenade - S-Bhf. Prenzlauerallee - Prenzlauerallee - Prenzlauer Tor - U-Bhf. Luxemburgplatz - Hackescher Markt",10,34,,1967,east,
73,tram,"Weißensee, Bernkastelerstr. - Buschallee - Antonplatz - S-Bhf. Greifswalderstr. - Greifswalderstr. Ecke Dimitroffstr. - Königstor - Prenzlauer Tor - U-Bhf. Luxemburgplatz - Hackescher Markt - Friedrichstr. - Invalidenstr. Ecke Chausseestr. - Walter-Ulbricht-Stadion über Greifswalderstr.",12,38,,1967,east,
74,tram,"Wießensee, Pasedagplatz - Buschallee - Antonplatz - S-Bhf. Greifswalderstr. - Greifswalderstr. Ecke Dimitroffstr. - Königstor - Mollstr. Ecke Hans-Beimler-Str. - Leninplatz - U-Bhf. Strausbergerplatz - Am Ostbahnhof - S-Bhf. Jannowitzbrücke - U-Bhf. Märkisches Museum - Spittelmarkt - Dönhoffplatz - Friedrichstr. Ecke Leipzigerstr. - Leipzigerstr. Ecke Otto-Grotewohl-Str.",8,47,,1967,east,
82,tram,"Mahlsdorf-Süd, Hubertus - Uhlenhorst - S-Bhf. Köpenick - Hegelschule - Pionierpark - Rathenaustr. - Wilhelminenhofstr. Ecke Edisonstr. - Heinrich-Duncker-Str. Ecke Ehrlichstr. - Hönower Wiesenweg - Kraftwerk Klingenberg - Karlshorsterstr. - S-Bhf. Ostkreuz - Stralauerallee Ecke Markgrafendamm - Warschauerstr. - Ostbahnhof - U-Bhf. Strausburgerplatz - Leninplatz - Hans-Beimler-Str. - U-Bhf. Luxemburgplatz - Rosenthalerplatz - Veteranenstr. Ecke Invalidenstr. - Chausseestr. - Walter-Ulbricht-Stadion",20,89,,1967,east,
82P,autobus,Kinderheim - Friedrich-Junge-Str. - Markgrafendamm,20,5,,1967,east,
