line_name,type,stops,frequency (7:30),length (Time),Length (km),year,east_west,info
23,autobus,"Falkenhöhe - S-Bhf. Grünbergallee - S-Bhf. Altglienicke - Normannenstr. - Wolfmarsteig - Schönefelderchaussee - Altglienicke, Kirche - Glienickerweg - Veb Berlin-Chemie - S-Bhf. Adlershof - Rudowerchaussee",20,28,,1980,east,
24,tram,Pasedagplatz - Lichtenbergerstr. - Antonplatz - S-Bhf. Greifswalderstr. - Dimitroffstr. - Mollstr. - U-Bhf. Rosa-Luxemburg-Platz - Hackescher Markt - Oranienburger Tor - Stadion der Weltjugend,12,36,,1980,east,
25,tram,Sterndamm - Bhf. Schöneweide - Wilhelminenhofstr. - Rathenaustr. - Pionierpark - Erich-Weinert-Klubhaus - Institut für Lehrerbildung - Seelenbinderstr. - Brandenburgplatz - Hirschgarten - Bölschestr. - S-Bhf. Friedrichshagen - Hartlebenstr. - Müggelseedamm - Rahnsdorf,20,47,,1980,east,
26,tram,"Sterndamm - Bhf. Schöneweide - Wilhelminenhofstr. - Rathenaustr. - Pionierpark - Erich-Weinert-Klubhaus - Institut für Lehrerbildung - Grünstr. - Wendenschloßstr. - Köpenick, Krankenhaus",20,26,,1980,east,
27,autobus,"S-Bhf. Kaulsdorf - Chemnitzerstr. - Jägerstr. - Gehsenerstr. - S-Bhf. Köpenick - Lindenstr. - Schloßplatz - Krankenhaus Köpenick - Müggelturm - Müggelheim, Dorf - Alt-Müggelheim",10,41,,1980,east,
28,tram,Pasedagplatz - Bernkastelerstr. - Lichtenbergerstr. - Antonplatz - S-Bhf. Greifswalderstr. - Dimitroffstr. - Mollstr. - U-Bhf. Rosa-Luxemburg-Platz,20,27,,1980,east,
29,tram,"Weißensee, Kniprodeallee - Klement-Gottwald-Allee - Lichtenbergerstr. - Omnibus-Betriebshof - Hohenschönhauserstr. - Leninallee - Herzbergstr. - U-Bhf. Und S-Bhf. Frankfurterallee",0,22,,1980,east,
3,tram,Björnsonstr. - Schönhauserallee - Prenzlauerallee - Antonplatz - Lichtenbergerstr. - Omnibus-Betriebshof - Hohenschönhauserstr. - Leninallee - Herzbergstr. - Bhf. Frankfurterallee - Boxhagenerstr. - S-Bhf. Warschauerstr.,10,43,,1980,east,
30,autobus,Robert-Koch-Platz - Oranienburger Tor - Rosenthalerplatz - U-Bhf. Rosa-Luxemburg-Platz - Prenzlauer Berg - Dimitroffstr. - Artur-Beckerstr. - Leninallee - Mühsamstr. - Samariterstr. - Jacques-Duclosstr. - Herzbergstr. - Siegfriedstr. - Omnibus Betriebshof - U-Bhf. Magdalenenstr. - Bhf. Lichtenberg - Weitlingstr. - Lückstr. - S-Bhf. Rummelsburg - Holteistr. - Warschauerstr. - Franz-Mehring-Platz - Ostbahnhof,15,67,,1980,east,
31,autobus,"Buch, Hobrechtsfelderchaussee - S-Bhf. Buch - Karowerstr. - Stadtrandsiedlung - Alt-Karow - Straße 26 - Alt-Blankenburg - Heinersdorf, Kirche - Am Steinberg - Ostseestr.",20,39,,1980,east,
32,autobus,Hans-Beimlerstr. - Am Friedrichshain - Leninplatz - Karl Marx-Allee - Ostbahnhof - S-Bhf. Jannowitzbrücke - Spittelmarkt - Jerusalemerstr. - Friedrichstr. - Otto-Grotewohlstr.,6,22,,1980,east,
33,autobus,"Grumbkowstr. - Kurt-Fischer-Platz - Bürgerpark - Pankow, Kirche - S-Bhf. Pankow - U-Bhf. Pankow",20,17,,1980,east,
34,autobus,U-Bhf. Marchlewskistr. - S-Bhf. Warschauerstr. - Rochowstr. - Markgrafendamm - Friedrich-Jungestr. - Alt-Stralau,20,17,,1980,east,
35,autobus,"Biesdorf-Süd, Köpenickerstr. - Zimmermannstr. - Grabensprung - Elsterwerdaerplatz - Oberfeldstr. - Rhinstr. - U-Bhf. Friedrichsfelde - Lincolnstr. - S-Bhf. Nöldnerplatz",20,32,,1980,east,
36,autobus,"S-Bhf. Grünau - Gartenstadtweg - Bohnsdorf, Kirche - S-Bhf. Grünbergallee - Bhf. Schönefeld - Flughafen, Inland",10,18,,1980,east,
361,autobus,Flughafen Schönefeld - Bahnhof - Hotel - Flughafen Schönefeld,20,9,,1980,east,
38,autobus,"S-Bhf. Grünau - Eichbuschplatz - Waltersdorferstr. - Bohnsdorf, Waldstr. - Waltersdorf - Mitschurinweg - Diepensee",60,25,,1980,east,
39,autobus,Wartenberg - Lindenbergerstr. - Falkenbergerchaussee - Arnimstr. - Falkenbergerstr.,20,21,,1980,east,
4,tram,Eberswalderstr. - U-Bhf. Dimitroffstr. - Prenzlauerallee - Greifswalderstr. - Artur-Beckerstr. - Leninallee - Frankfurter Tor - Grünbergerstr. - S-Bhf. Warschauerstr.,15,25,,1980,east,
40,autobus,Robert-Koch-Platz - Oranienburger Tor - Rosenthalerplatz - U-Bhf. Rosa-Luxemburg-Platz - Am Friedrichshain - Leninplatz - Karl-Marx-Allee - Ostbahnhof,7,21,,1980,east,
41,autobus,"Neu-Lindenberg - Lindenberg, Dorf - Malchow, Dorf - Feldtmannstr. - Rennbahnstr. - Falkenbergerstr. - Straße nach Wartenberg - Bhf. Ahrensfelde - Ahrensfelde, Kirche",30,39,,1980,east,
42,autobus,"Buch, Zepernickerstr. - Karowerstr. - Stadtrandsiedlung - Alt-Karow - Straße 26 - Alt-Blankenburg - Heinersdorf, Kirche - Am Steinberg - Ostseestr.",20,30,,1980,east,
43,autobus,S-Bhf. Marzahn - Annenstr. - Boschpolerstr. - S-Bhf. Springpfuhl - S-Bhf. Friedrichsfelde Ost - U-Bhf. Friedrichsfelde - Weitlingstr. - S-Bhf. Nöldnerplatz,10,28,,1980,east,
44,autobus,"Hönow, Nord - Hönow, Dorf - Thälmannstr. - Greifswalderstr. - Am Rosenhag - S-Bhf. Mahlsdorf - Treskowstr.",60,19,,1980,east,
45,autobus,"Wilhelmsruh, Schillerstr. - Edelweißstr. - Ehrenmal Schönholz - Heinrich-Mann-Platz - Pankow, Rathaus - S-Bhf. Pankow - Prenzlauer Promenade - Am Steinberg - Hamburgerplatz - Klement-Gottwald-Allee - Lichtenbergerstr. - Bernkastelerstr. - Gehringstr. - Schwarzelfenweg",7,38,,1980,east,
46,tram,"Nordend - Kurt-Fischerstr. - Bürgerpark - Pankow, Kirche - S-Bhf. Pankow - U-Bhf. Pankow - Schönhauserallee - U-Bhf. Dimitroffstr. - Brunnenstr. - Oranienburger Tor - Bhf. Friedrichstr. - Am Kupfergraben",15,48,,1980,east,
47,autobus,"Treptow, Eichenstr. - S-Bhf. Treptower Park - Treptow, Rathaus - S-Bhf. Baumschulenweg - Sonnenallee - Johannisthalerchaussee - Sterndamm - Bhf. Schöneweide",15,30,,1980,east,
48,autobus,"Hohenschönhausen, Chemie-Handel - Plauenerstr. - Leninallee - Genslerstr. - Ho-Chi-Minhstr. - S-Bhf. Leninallee - Dimitroffstr. - Richard-Sorgestr.",10,27,,1980,east,
49,tram,"Bucholz, Hauptstr. - Rosenthalerstr. - S-Bhf. Pankow-Heinersdorf - Klausthalerstr. - Pankow, Kirche - S-Bhf. Pankow - U-Bhf. Pankow - Bhf. Schönhauserallee - U-Bhf. Dimitroffstr. - Rosenthalerplatz - Hackescher Markt",10,40,,1980,east,
50,autobus,Rolandstr. - Kurt-Fischerstr. - Bürgerpark - Dolomitenstr. - U-Bhf. Pankow,7,15,,1980,east,
51,autobus,"Buch, Am Sandhaus - S-Bhf. Buch - Zepernickerstr. - Zepernick, Kirche",20,0,,1980,east,
52,autobus,Achtermannstr. - Prenzlauerchaussee - Kissingenstr. - Stadtbezirksgericht - U-Bhf. Pankow,15,12,,1980,east,
53,autobus,"Hohenschönhausen, Degnerstr. - Falkenbergerstr. - Marzahnerstr. - Chemie-Handel - Leninallee - Allee der Kosmonauten - Kröverstr. - S-Bhf. Friedrichsfelde Ost - Straße der Befreiung - U-Bhf. Friedrichsfelde - Mellenseestr. - U-Bhf. Tierpark",10,39,,1980,east,
54,autobus,Bhf. Lichtenberg - U-Bhf. Friedrichsfelde - Alt-Biesdorf - S-Bhf. Biesdorf - Elisabethstr. - Alt-Marzahn - Stadtberg - Annenstr. - S-Bhf. Springpfuhl - Rhinstr. - Leninallee - Genslerstr. - Ho-Chi-Minhstr. - S-Bhf. Leninallee - Dimitroffstr. - Artur-Beckerstr.,20,60,,1980,east,
55,autobus,"Wilhelmsruh, Fontanestr. - Edelweißstr. - Ehrenmal Schönholz - Heinrich-Mannstr. - Bürgerpark - S-Bhf. Pankow - U-Bhf. Pankow - Prenzlauer Promenade - Heinersdorf, Kirche - Pasedagplatz - Klement-Gottwald-Allee - Piesporterstr.",6,33,,1980,east,
56,autobus,Gehringstr. - Wigandstalerstr. - Hamburgerplatz - Prenzlauer Promenade - Grellstr. - Greifswalderstr. - Storkowerstr. - Leninallee - S-Bhf. Storkowerstr.,6,28,,1980,east,
57,autobus,Artur-Beckerstr. Ecke Michelangelostr. - Storkowerstr. - Dimitroffstr. - Am Friedrichshain - Karl-Liebknechtstr. - Bhf. Alexanderplatz - Deutsche Staatsoper - Charlottenstr. - Bhf. Friedrichstr. - Oranienburgerstr. - Oranienburger Tor - Invalidenstr. - Platz vor Dem Neuen Tor - Orthopädische Klinik - Scharnhorststr.,3,31,,1980,east,
60,autobus,"S-Bhf. Kaulsdorf, Bausdorfstr. - Briesenerweg - Wernerbad - Grottkauerstr. - Uckermarkstr. - S-Bhf. Kaulsdorf, Bausdorfstr.",20,14,,1980,east,
61,autobus,"Schöneiche, Dorfaue - Dr. Wilhelm-Külzstr. - S-Bhf. Rahnsdorf - Waldschänke - Zentralschule - S-Bhf. Wilhelmshagen - Fahlenbergstr. - Hessenwinkel",20,31,,1980,east,
62,autobus,Veb Kombinat Auto Trans - Bhf. Schöneweide - Hoevelstr.,7,13,,1980,east,
63,tram,"Hohenschönhausen, Gartenstadt - Wartenbergerstr. - Suermondtstr. - Oberseestr. - Ho-Chi-Minhstr. - S-Bhf. Leninallee - Dimitroffstr. - Leninplatz - Hans-Beimlerstr. - Prenzlauerallee - U-Bhf. Rosa-Luxemburg-Platz - Hackescher Markt - Oranienburger Tor - Stadion der Weltjugend",12,52,,1980,east,
64,autobus,"Krüllsstr. - S-Bhf. Treptower Park - Treptow, Rathaus - S-Bhf. Treptower Park - Karl-Kungerstr.",15,18,,1980,east,
65,autobus,Krüllsstr. - S-Bhf. Treptower Park - S-Bhf. Plänterwald - Baumschulenstr. - Bhf. Schöneweide - S-Bhf. Oberspree - Oberspree,20,26,,1980,east,
66,autobus,Krüllsstr. - S-Bhf. Treptower Park - S-Bhf. Plänterwald - Baumschulenstr. - Bhf. Schöneweide - Sterndamm - Lindhorstweg - Springbornstr.,20,27,,1980,east,
67,autobus,S-Bhf. Treptower Park - S-Bhf. Plänterwald - Hänselstr. - Krematorium - Bhf. Schöneweide - Veb Kombinat Auto Trans,20,26,,1980,east,
68,autobus,Kaulsdorferstr. - S-Bhf. Köpenick - Lindenstr. - Schloßplatz - Pablo-Nerudastr. - Anemonenstr. - Wendenschloßstr.,10,15,,1980,east,
7,autobus,"Glienicke, Kirche - Breitscheidstr. - Lessingstr. - Johannes-Diekmannstr. - Schildow - Blankenfelde - Nordend-Arena - Nordend - Kurt-Fischerstr. - Bürgerpark - Pankow, Kirche - S-Bhf. Pankow - U-Bhf. Pankow",10,42,,1980,east,
70,tram,"Hohenschönhausen, Falkenbergerstr. - Suermondtstr. - Stadion Buschallee - Kniprodeallee - Klement-Gottwald-Allee - Antonplatz - Wisbyerstr. - Humannplatz - U-Bhf. Dimitroffstr. - Brunnenstr. - Oranienburger Tor - Bhf. Friedrichstr. - Am Kupfergraben",15,46,,1980,east,
71,tram,"Heinersdorf - Heinersdorf, Kirche - Am Steinberg - Wisbyerstr. - S-Bhf. Prenzlauerallee - Dimitroffstr. - Knaackstr. - Wilhelm-Pieckstr. - U-Bhf. Rosa-Luxemburg-Platz - Hackescher Markt - Oranienburger Tor - Am Kupfergraben",15,37,,1980,east,
72,tram,Pasedagplatz - Lichtenbergerstr. - Antonplatz - Wisbyerstr. - S-Bhf. Prenzlauerallee - Dimitroffstr. - Knaackstr. - Wilhelm-Pieckstr. - U-Bhf. Rosa-Luxemburg-Platz - Hackescher Markt,15,31,,1980,east,
78,autobus,Arkonaplatz - Rosenthalerplatz - Alexanderplatz - S-Bhf. Jannowitzbrücke - Adalbertstr. - U-Bhf. Märkisches Museum - Breite-Strasse - Oberwallstr. - Bhf. Friedrichstr. - Schumannstr.,10,31,,1980,east,
78E,autobus,Arkonaplatz - Rosenthalerplatz - Alexanderplatz - S-Bhf. Jannowitzbrücke - Adalbertstr.,10,18,,1980,east,
79,autobus,Alexanderstr. - S-Bhf. Jannowitzbrücke - U-Bhf. Märkisches Museum - Französischestr. - Otto-Grotewohlstr.,15,11,,1980,east,
8,autobus,"Waldesruh, Mahlsdorferallee - Summterstr. - Hultschinerdamm - Sadowastr. - Jägerstr. - Köpenickerstr. - Elsterwerdaerplatz - Oberfeldstr. - Rhinstr. - Robert-Uhrigstr. - Bhf. Lichtenberg",7,35,,1980,east,
82,tram,Mahlsdorf-Süd - Wongrowitzer Steig - S-Bhf. Köpenick - Institut für Lehrerbildung - Erich-Weinert-Klubhaus - Pionierpark - Rathenaustr. - Wilhelminenhofstr. - Hermann-Dunckerstr. - Hönower Wiesenweg - Kraftwerk Klingenberg - S-Bhf. Ostkreuz,12,51,,1980,east,
83,tram,S-Bhf. Mahlsdorf - Alt-Mahlsdorf - Rahnsdorferstr. - Bürgerwäldchen - Ruhlsdorferstr. - Mahlsdorf-Süd - Wongrowitzer Steig - S-Bhf. Köpenick - Lindenstr. - Grünstr. - Strassenbahn-Betriebshof - Veb Yachtwerft - Wendenschloß,15,44,,1980,east,
84,tram,"Wasserwerk - Brauerei - S-Bhf. Friedrichshagen - Hirschgarten - Lindenstr. - Grünstr. - S-Bhf. Spindlersfeld - S-Bhf. Adlershof - Kanalbrücke - Altglienicke, Kirche - Am Falkenberg",20,58,,1980,east,
85,tram,"Johannisthal, Haeckelstr. - Bhf. Schöneweide - Wilhelminenhofstr. - Rathenaustr. - Pionierpark - Erich-Weinert-Klubhaus - Institut für Lehrerbildung - Grünstr. - Wendenschloßstr. - Köpenick, Straßenbahn-Betriebshof - Veb Yachtwerft - Wendenschloß",0,40,,1980,east,
86,tram,Hirtestr. - S-Bhf. Köpenick - Lindenstr. - Grünstr. - Veb Kühlbetrieb - Veb Berlin-Chemie - S-Bhf. Grünau - Regattatribünen - Freibad Grünau - Richtershorn - Karolinenhof-Mitte - Reifenwerk,10,44,,1980,east,
9,autobus,John-Schehrstr. - Am Friedrichshain - Mollstr. - Alexanderplatz - Spandauerstr. - Breitestr. - Friedrichstr. - Otto-Grotewohlstr.,2,19,,1980,east,
92,autobus,S-Bhf. Marzahn - Stadtberg - Alt-Marzahn - Elisabethstr. - Cecilienstr. - S-Bhf. Biesdorf,20,17,,1980,east,
93,autobus,Lindenhof - Fanningerstr. - Frankfurterallee - Bhf. Lichtenberg - Zentralfriedhof,20,8,,1980,east,
94,autobus,U-Bhf. Tierpark - Zwieselerstr. - Robert-Siewertstr. - Frankestr. - U-Bhf. Tierpark,20,13,,1980,east,
95,autobus,"S-Bhf. Marzahn - Murtzaner Ring - Elisabethstr. - Zentrale Baustelleneinrichtung - Lpg Edwin-Hoernle - Hellersdorf - S-Bhf. Kaulsdorf - Am Rosenhag - Lemkestr. - Mahlsdorf, Greifswalderstr.",30,39,,1980,east,
96,autobus,S-Bhf. Nöldnerplatz - Kraftwerk Klingenberg - Ifa-Vertrieb - Bhf. Karlshorst - U-Bhf. Tierpark - Mellenseestr. - Weitlingstr. - S-Bhf. Nöldnerplatz,15,29,,1980,east,
S-Bhf. Friedrichshagen <> Alt-Rüdersdorf,tram,S-Bhf. Friedrichshagen - Brösenerstr. - Waldstr. - Goethepark - Rahnsdorferstr. - Dorfstr. - Thälmannpark - Schillerstr. - Grätzwalde - Jägerstr. - Kalkbergerstr. - Berghof-Weiche - Berghof - Torellplatz - Kulturhaus - Rathaus - Breitscheidstr. - Brückenstr. - Alt-Rüdersdorf,20,40,,1980,east,
S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse,tram,S-Bhf. Rahnsdorf - Goethestr. - Eichendamm - Lerchenstr. - Fasanenstr. - Thälmannplatz - Blumenstr. - Krankenhaus - Woltersdorfer Schleuse,20,0,,1980,east,
A,u-bahn,Pankow (Vinetastr.) - Schönhauserallee - Dimitroffstr. - Senefelderplatz - Rosa-Luxemburg-Platz - Alexanderplatz - Klosterstr. - Märkisches Museum - Spittelmarkt - Hausvogteiplatz - Stadtmitte - Thälmannplatz,2,19,,1980,east,
E,u-bahn,Alexanderplatz - Schillingstr. - Strausbergerplatz - Marchlewskistr. - Frankfurter Tor - Samariterstr. - Frankfurterallee - Magdalenenstr. - Lichtenberg - Friedrichsfelde - Tierpark,5,16,,1980,east,
KBS 100,s-bahn,Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Ostbahnhof - Warschauerstr. - Ostkreuz - Nöldnerplatz - Lichtenberg - Friedrichsfelde Ost - Biesdorf - Kaulsdorf - Mahlsdorf - Hoppegarten (Mark) - Neuenhagen (b Bln) - Fredersdorf (b Bln) - Petershagen Nord - Strausberg - Strausberg Stadt - Strausberg Nord,20,65,,1980,east,
KBS 101,s-bahn,Warschauerstr. - Ostkreuz - Nöldnerplatz - Lichtenberg - Friedrichsfelde Ost - Springpfuhl - Karl-Maronstr. - Marzahn,20,18,,1980,east,
KBS 105,s-bahn,Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Ostbahnhof - Warschauerstr. - Ostkreuz - Rummelsburg - Betriebsbhf. Rummelsburg - Karlshorst - Wuhlheide - Köpenick - Hirschgarten - Friedrichshagen - Rahnsdorf - Wilhelmshagen - Erkner,20,45,,1980,east,
KBS 110,s-bahn,Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Ostbahnhof - Warschauerstr. (< Ostkreuz) - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Betriebsbhf. Schöneweide - Adlershof - Grünau - Eichwalde - Zeuthen - Wildau - Königs Wusterhausen,51,20,,1980,east,
KBS 115,s-bahn,Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Ostbahnhof - Warschauerstr. (< Ostkreuz) - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Betriebsbhf. Schöneweide - Adlershof - Altglienicke - Grünbergallee - Flughafen Berlin-Schönefeld,20,39,,1980,east,
KBS 140,s-bahn,Oranienburg - Lehnitz - Borgsdorf - Birkenwerder - Hohen Neuendorf (b Bln) - Bergfelde (b Bln) - Schönfließ - Blankenburg - Pankow-Heinersdorf - Pankow - Schönhauserallee - Prenzlauerallee - Greifswalderstr. - Leninallee - Storkowerstr. - Frankfurterallee - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Betriebsbhf. Schöneweide - Adlershof - Altglienicke - Grünbergallee - Flughafen Berlin-Schönefeld,20,85,,1980,east,
KBS 141,s-bahn,Bernau (b Bln) - Zepernick (b Bernau) - Röntgental - Buch - Karow - Blankenburg - Pankow-Heinersdorf - Pankow - Schönhauserallee - Prenzlauerallee - Greifswalderstr. - Leninallee - Storkowerstr. - Frankfurterallee - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Betriebsbhf. Schöneweide - Adlershof - Grünau - Eichwalde - Zeuthen,20,64,,1980,east,
KBS 142,s-bahn,Blankenburg - Pankow-Heinersdorf - Pankow - Schönhauserallee - Prenzlauerallee - Greifswalderstr. - Leninallee - Storkowerstr. - Frankfurterallee - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Oberspree - Spindlersfeld,20,42,,1980,east,
KBS 143,s-bahn,Alexanderplatz - Jannowitzbrücke - Ostbahnhof - Warschauerstr. (> Ostkreuz) - Frankfurterallee - Storkowerstr. - Leninallee - Greifswalderstr. - Prenzlauerallee - Schönhauserallee - Pankow - Pankow-Heinersdorf - Blankenburg - Karow - Buch,20,43,,1980,east,
