line_name,type,stops,frequency (7:30),length (time),Length (km),year,east_west,info
24,tram,Bernkastelerstr. - Pasedagplatz - Buschallee - Lichtenbergerstr. - Albertinenstr. - Antonplatz - S-Bhf. Greifswalderstr. - Dimitroffstr. - Mollstr. - U-Bhf. Rosa-Luxemburg-Platz - Hackescher Markt - Orianienburger Tor - Stadion Der Weltjugend - Wöhlertstr.,12,36,,1984,east,
25,tram,Sterndamm - Bhf. Schöneweide - Wilhelminenhofstr. - Rathenaustr. - Pionierpark - Bahnhof-/lindenstr. - Seelenbinderstr. - Brandenburgplatz - Hirschgarten - Bölschestr. - S-Bhf. Friedrichshagen - Hartlebenstr. - Müggelseedamm - Freibad Müggelsee - Rahnsdorf,20,47,,1984,east,
26,tram,"Sterndamm - Bhf. Schöneweide - Wilhelminenhofstr. - Rathenaustr. - Pionierpark - Bahnhof-/lindenstr. - Schloßplatz - Wendenschloßstr. - Köpenick, Krankenhaus",20,26,,1984,east,
27,autobus,"S-Bhf. Kaulsdorf - Alt-Kaulsdorf - Chemnitzerstr. - Jägerstr. - Gehsenerstr. - S-Bhf. Köpenick - Seelenbinderstr. - Lindenstr. - Müggelheimerstr. - Krankenhaus Köpenick - Chausseehaus - Rübezahl - Müggelseeperle - Müggelheim, Dorf - Alt-Müggelheim",10,41,,1984,east,
28,tram,Pasedagplatz - Bernkastelerstr. - Buschallee - Lichtenbergerstr. - Albertinenstr. - Antonplatz - S-Bhf. Greifswalderstr. - Dimitroffstr. - Mollstr. - U-Bhf. Rosa-Luxemburg-Platz - Hackescher Markt,14,27,,1984,east,
29,tram,"Weißensee, Kniprodeallee - Klement-Gottwald-Allee - Lichtenbergerstr. - Omnibus-Betriebshof - Hohenschönhauserstr. - Leninallee - Herzbergstr. - Rathaus Lichtenberg - Bhf. Frankfurterallee - Scharnweberstr.",20,22,,1984,east,
3,tram,Björnsonstr. - Bornholmerstr. - Schönfließerstr. - Schönhauserallee - Stahlheimerstr. - Prenzlauerallee - Roelckestr. - Antonplatz - Lichtenbergerstr. - Omnibus-Betriebshof - Hohenschönhauserstr. - Leninallee - Herzbergstr. - Rathaus Lichtenberg - Bhf. Frankfurterallee - Scharnweberstr. - Boxhagenerstr. - Gärtnerstr. - Simon-Dach-Str. - Warschauerstr. - S-Bhf. Warschauerstr.,10,43,,1984,east,
30,autobus,Robert-Koch-Platz - Oranienburger Tor - Rosenthalerplatz - U-Bhf. Rosa-Luxemburg-Platz - Prenzlauerallee - Dimitroffstr. - Artur-Becker-Str. - Leninallee - Mühsamstr. - Samariterstr. - Jacques-Duclos-Str. - Herzbergstr. - Siegfriedstr. - Omnibus Betriebshof - U-Bhf. Magdalenenstr. - Bhf. Lichtenberg - Weitlingstr. - Lückstr. - S-Bhf. Rummelsburg - Holteistr. - Warschauerstr. - Franz-Mehring-Platz - Ostbahnhof,7,67,,1984,east,
31,autobus,"Buch, Hobrechtsfelderchaussee - S-Bhf. Buch - Karowerstr. - Stadtrandsiedlung - Alt-Karow - Straße 26 - Alt-Blankenburg - Heinersdorfer Kirche - Am Steinberg - Ostseestr.",20,38,,1984,east,
32,autobus,Hans-Beimler-Str. - Am Friedrichshain - Leninplatz - Karl Marx-Allee - Ostbahnhof - S-Bhf. Jannowitzbrücke - Fischerinsel - Friedrichstr. - Otto-Grotewohl-Str.,6,25,,1984,east,
33,autobus,"Grumbkowstr. - Kurt-Fischer-Platz - Bürgerpark - Pankow, Kirche - S-Bhf. Pankow - U-Bhf. Pankow",20,17,,1984,east,
34,autobus,U-Bhf. Marchlewskistr. - Warschauerstr. - Revalerstr. - Stralauerallee - Rochowstr. - Markgrafendamm - Friedrich-Junge-Str. - Alt-Stralau,15,17,,1984,east,
35,autobus,"Biesdorf-Süd, Köpenickerstr. - Hadubrandstr. - Zimmermannstr. - Grabensprung - Elsterwerdaerplatz - Oberfeldstr. - Werner-Lamberz-Str. - U-Bhf. Friedrichsfelde - Lincolnstr. - Weitlingstr. - S-Bhf. Nöldnerplatz",20,32,,1984,east,
36,autobus,"S-Bhf. Grünau - Gartenstadtweg - Bohnsdorf, Kirche - S-Bhf. Grünbergallee - S-Bhf. Schönefeld - Schönefeld, Dorfstr.",10,18,,1984,east,
361,autobus,Flughafen Schönefeld - Bahnhof - Hotel - Flughafen Schönefeld,20,9,,1984,east,
362,autobus,Flughafen Schönefeld - Bahnhof - Flughafen Schönefeld,20,6,,1984,east,
37,autobus,S-Bhf. Grünau - Germanenstr. - Normannenstr. - Köpenickerstr. - Rudowerstr.,30,12,,1984,east,
38,autobus,"S-Bhf. Grünau - Joachimstr. - Eichbuschplatz - Waltersdorferstr. - Bohnsdorf, Waldstr. - Waltersdorf - Kienberg - Diepensee",60,25,,1984,east,
39,autobus,"Wartenberg, Siedlung - Lindenbergerstr. - Falkenbergerchaussee - Gehrenseestr. - Wollenbergerstr. - Marzahnerstr. - Große Leegestr. - Degnerstr.",20,21,,1984,east,
4,tram,Eberswalderstr. - U-Bhf. Dimitroffstr. - Prenzlauerallee - Greifswalderstr. - Bötzowstr. - Artur-Becker-Str. - Leninallee - Bersarinplatz - Frankfurter Tor - Grünbergerstr. - S-Bhf. Warschauerstr.,10,25,,1984,east,
40,autobus,Robert-Koch-Platz - Oranienburger Tor - Rosenthalerplatz - U-Bhf. Rosa-Luxemburg-Platz - Prenzlauerallee - Am Friedrichshain - Leninplatz - Karl-Marx-Allee - Franz-Mehring-Platz - Ostbahnhof,8,20,,1984,east,
41,autobus,"Neu-Lindenberg - Lindenberg, Dorf - Malchow, Dorf - Feldtmannstr. - Rennbahnstr. - Falkenbergerstr. - Liebermannstr. - Straße Nach Wartenberg - Falkenberg, Schule - Stadtrandsiedlung - S-Bhf. Ahrensfelde - Ahrensfelde, Lindenbergerstr.",30,39,,1984,east,
42,autobus,"Buch, Zepernickerstr. - Karowerstr. - Stadtrandsiedlung - Alt-Karow - Straße 26 - Alt-Blankenburg - Heinersdorf, Kirche - Am Steinberg - Ostseestr.",12,30,,1984,east,
43,autobus,S-Bhf. Marzahn - Murtzaner Ring - Boschpolerstr. - S-Bhf. Springpfuhl - Kröverstr. - S-Bhf. Friedrichsfelde Ost - Straße Der Befreiung - U-Bhf. Friedrichsfelde - Weitlingstr. - S-Bhf. Nöldnerplatz,10,29,,1984,east,
44,autobus,"Hönow, Dorf - Thälmannstr. - Greifswalderstr. - Am Rosenhag - S-Bhf. Mahlsdorf",60,16,,1984,east,
45,autobus,"Wilhelmsruh, Schillerstr. - Edelweißstr. - Ehrenmal Schönholz - Heinrich-Mann-Platz - Pankow, Rathaus - S-Bhf. Pankow - Prenzlauer Promenade - Am Steinberg - Hamburgerplatz - Klement-Gottwald-Allee - Lichtenbergerstr. - Gehringstr. - Schwarzelfenweg",12,38,,1984,east,
46,tram,"Nordend - Kuckhoffstr. - Kurt-Fischer-Str. - Bürgerpark - Pankow, Rathaus - Pankow, Kirche - S-Bhf. Pankow - U-Bhf. Pankow - Bornholmerstr. - Bhf. Schönhauserallee - U-Bhf. Dimitroffstr. - Zionskirchstr. - Brunnenstr. - Invalidenstr., Post - Oranienburger Tor - Bhf. Friedrichstr. - Am Kupfergraben",10,48,,1984,east,
47,autobus,"Treptow, Eichenstr. - S-Bhf. Treptower Park - Treptow, Rathaus - Eichbuschallee - S-Bhf. Baumschulenweg - Sonnenallee - Johannisthalerchaussee - Sterndamm - Bhf. Schöneweide - Rudowerstr. - S-Bhf. Oberspree",15,38,,1984,east,
48,autobus,Marzahnerstr. - Plauenerstr. - Leninallee - Allee Der Kosmonauten - S-Bhf. Friedrichsfelde Ost,12,15,,1984,east,
49,tram,"Bucholz, Hauptstr. - Blankenfelderstr. - Rosenthalerstr. - Marienstr. - Blankenburgerstr. - Pankowerstr. - Galenusstr. - S-Bhf. Pankow-Heinersdorf - Würtzstr. - Amalienpark - Pankow, Kirche - S-Bhf. Pankow - U-Bhf. Pankow - Bornholmerstr. - Bhf. Schönhauserallee - U-Bhf. Dimitroffstr. - Zionskirchplatz - Rosenthalerplatz - Hackescher Markt",15,39,,1984,east,
50,autobus,Rolandstr. - Grumbkowstr. - Lindenbergerstr. - Idastr. - Ossietzkyplatz - Kurt-Fischer-Str. - Bürgerpark - Görschstr. - Dolomitenstr. - U-Bhf. Pankow,7,18,,1984,east,
51,autobus,"Buch, Am Sandhaus - S-Bhf. Buch - Zepernickerstr. - Zepernick, Kirche",20,0,,1984,east,
51E,autobus,"Buch, Am Sandhaus - S-Bhf. Buch - Lindenbergerweg - Akademie Der Wissenschaften",10,0,,1984,east,
52,autobus,Achtermannstr. - Galenusstr. - Prenzlauerchaussee - Granitzstr. - Kissingenstr. - Kissingenplatz - Stadtbezirksgericht - U-Bhf. Pankow,15,14,,1984,east,
53,autobus,Degnerstr. - Gehrenseestr. - Marzahnerstr. - Mischwerk - Leninallee - Allee Der Kosmonauten - Kröverstr. - S-Bhf. Friedrichsfelde Ost - Straße Der Befreiung - U-Bhf. Friedrichsfelde - Mellenseestr. - U-Bhf. Tierpark,10,38,,1984,east,
54,autobus,S-Bhf. Marzahn - Alt-Marzahn - Elisabethstr. - Cecilienstr. - S-Bhf. Biesdorf - Alt-Biesdorf - S-Bhf. Friedrichsfelde Ost - Straße Der Befreiung - Bhf. Lichtenberg,10,31,,1984,east,
55,autobus,"Fontanestr. - Edelweißstr. - Ehrenmal Schönholz - Heinrich-Mann-Str. - Bürgerpark - U-Bhf. Pankow - Prenzlauer Promenade - Heinersdorf, Kirche - Pasedagplatz - Klement-Gottwald-Allee - Piesporterstr.",7,33,,1984,east,
56,autobus,Gehringstr. - Rennbahnstr. - Wigandstalerstr. - Hamburgerplatz - Prenzlauer Promenade - Greilstr. - Greifswalderstr. - Storkowerstr. - S-Bhf. Leninallee - Ho-Chi-Minh-Str. - Vulkanstr. - Herzbergstr. - Jacques-Duclos-Str. - S-Bhf. Storkowerstr.,12,42,,1984,east,
56E,autobus,Gehringstr. - Wigandstalerstr. - Hamburgerplatz - Prenzlauer Promenade - Greilstr. - Greifswalderstr. - Storkowerstr. - S-Bhf. Leninallee - S-Bhf. Storkowerstr.,12,28,,1984,east,
57/E,autobus,Michelangelostr. - Stedingerweg - Storkowerstr. - Conrad-Blenke-Str. - Dimitroffstr. - Hufelandstr. - Bötzowstr. - Am Friedrichshain - Mollstr. - Karl-Liebknecht-Str. - Bhf. Alexanderplatz - Palasthotel - Universitätsstr. - Bhf. Friedrichstr. - Oranienburger Tor - Schlegelstr. - Invalidenstr. - Platz Vor Dem Neuen Tor - Orthopädische Klinik - Scharnhorststr.,2,31,,1984,east,
59,autobus,Stadion Der Weltjugend - Invalidenstr. - Oranienburger Tor - Bhf. Friedrichstr. - U-Bhf. Stadtmitte - Leipzigerstr. - Otto-Grotewohl-Str.,10,15,,1984,east,
60,autobus,S-Bhf. Kaulsdorf - Briesenerweg - Wernerbad - Grottkauerstr. - Uckermarkstr. - S-Bhf. Kaulsdorf,20,14,,1984,east,
61,autobus,"Schöneiche, Dorfaue - Dr.-Wilhelm-Külz-Str. - S-Bhf. Rahnsdorf - Waldschänke - Zentralschule - S-Bhf. Wilhelmshagen - Fahlenbergstr. - Hessenwinkel",20,31,,1984,east,
62,autobus,Veb Kombinat Auto Trans - Bhf. Schöneweide - Hoevelstr. - Springbornstr.,7,13,,1984,east,
63,tram,Gehrenseestr. - Berlinerstr. - Oberseestr. - Ho-Chi-Minh-Str. - S-Bhf. Leninallee - Dimitroffstr. - Mollstr. - Hans-Beimler-Str. - Prenzlauerallee - U-Bhf. Rosa-Luxemburg-Platz - Hackescher Markt - Oranienburger Tor - Stadion Der Weltjugend,10,42,,1984,east,
64,autobus,"Krüllsstr. - S-Bhf. Treptower Park - Treptow, Rathaus - S-Bhf. Treptower Park - Karl-Kunger-Str.",15,19,,1984,east,
65,autobus,Krüllsstr. - S-Bhf. Treptower Park - S-Bhf. Plänterwald - Baumschulenstr. - Bhf. Schöneweide - Rudowerstr. - S-Bhf. Oberspree - Oberspree,20,26,,1984,east,
66,autobus,Krüllsstr. - S-Bhf. Treptower Park - S-Bhf. Plänterwald - Baumschulenstr. - Bhf. Schöneweide - Sterndamm - Lindhorstweg - Springbornstr.,20,27,,1984,east,
67,autobus,S-Bhf. Treptower Park - S-Bhf. Plänterwald - Hänselstr. - Krematorium - Bhf. Schöneweide - Veb Kombinat Auto Trans,20,26,,1984,east,
68,autobus,"Kaulsdorferstr. - S-Bhf. Köpenick - Lindenstr. - Müggelheimerstr. - Krankenhaus, Köpenick - Müggelschlößchenweg",10,16,,1984,east,
69,autobus,"Kaulsdorferstr. - S-Bhf. Köpenick - Friedrichshagenerstr. - Wendenschloßstr. - Krankenhaus, Köpenick - Müggelschlößchenweg",20,14,,1984,east,
7,autobus,"Glienicke, Leninstr. - Gerhard-Weiß-Platz - Breitscheidstr. - Ernst-Thälmann-Str. - Lessingstr. - Johannes-Diekmann-Str. - Glienickerstr. - Bhf. Schildow - Blankenfelde - Nordend-Arena - Nordend - Kurt-Fischer-Str. - Bürgerpark - Pankow, Kirche - S-Bhf. Pankow - U-Bhf. Pankow",20,42,,1984,east,
70,tram,"Gehrenseestr. - Suermondtstr. - Am Faulen See - Stadion Buschallee - Kniprodeallee - Sulzfelderstr. - Klement-Gottwald-Allee - Antonplatz - Wisbyerstr. - Humannplatz - U-Bhf. Dimitroffstr. - Zionskirchplatz - Brunnenstr. - Invalidenstr., Post - Oranienburger Tor - Bhf. Friedrichstr. - Am Kupfergraben",15,49,,1984,east,
71,tram,"Heinersdorf - Heinersdorf, Kirche - Am Steinberg - Wisbyerstr. - S-Bhf. Prenzlauerallee - Dimitroffstr. - Wilhelm-Pieck-Str. - U-Bhf. Rosa-Luxemburg-Platz - Hackescher Markt - Oranienburger Tor - Am Kupfergraben",15,37,,1984,east,
72,tram,Pasedagplatz - Bernkastelerstr. - Lichtenbergerstr. - Antonplatz - Wisbyerstr. - S-Bhf. Prenzlauerallee - Dimitroffstr. - Wilhelm-Pieck-Str. - U-Bhf. Rosa-Luxemburg-Platz - Hackescher Markt - Oranienburger Tor,15,35,,1984,east,
78,autobus,Arkonaplatz - Invalidenstr. - Rosenthalerplatz - Alexanderplatz - S-Bhf. Jannowitzbrücke - Adalbertstr. - U-Bhf. Märkisches Museum - Oberwallstr. - Bhf. Friedrichstr. - Schumannstr.,10,32,,1984,east,
78E,autobus,Arkonaplatz - Brunnenstr. - Invalidenstr. - Rosenthalerplatz - Alexanderplatz - S-Bhf. Jannowitzbrücke - Heinrich-Heine-Str. - Annenstr. - Melchiorstr. - Adalbertstr.,10,18,,1984,east,
79,autobus,Alexanderstr. - S-Bhf. Jannowitzbrücke - U-Bhf. Märkisches Museum - Französischestr. - Otto-Grotewohl-Str.,20,12,,1984,east,
8,autobus,Mahlsdorferallee - Summterstr. - Hultschinerdamm - Jägerstr. - Köpenickerstr. - Elsterwerdaerplatz - Oberfeldstr. - Werner-Lamberz-Str. - Bhf. Friedrichsfelde - Bhf. Lichtenberg,7,36,,1984,east,
82,tram,Mahlsdorf-Süd - Wongrowitzer Steig - S-Bhf. Köpenick - Seelenbinderstr. - Bahnhof-/lindenstr. - Pionierpark - Rathenaustr. - Edisonstr. - Ehrlichstr. - Stechlinstr. - Hönower Wiesenweg - Heizkraftwerk - Saganerstr. - Karlshorsterstr. - S-Bhf. Ostkreuz,12,49,,1984,east,
83,tram,S-Bhf. Mahlsdorf - Alt-Mahlsdorf - Rahnsdorferstr. - Ledebourstr. - Bürgerwäldchen - Bütowerstr. - Roseggerstr. - Mahlsdorf-Süd - Wongrowitzer Steig - S-Bhf. Köpenick - Seelenbinderstr. - Bahnhof-/lindenstr. - Schloßplatz - Wendenschloßstr. - Strassenbahn-Betriebshof - Veb Yachtwerft - Lienhardweg - Wendenschloß,15,42,,1984,east,
84,tram,"Wasserwerk - Josef-Nawrocki-Str. - Bölschestr. - S-Bhf. Friedrichshagen - Hirschgarten - Brandenburgplatz - Lindenstr. - Schloßplatz - S-Bhf. Spindlersfeld - Ottomar-Geschke-Str. - S-Bhf. Adlershof - Kanalbrücke - Altglienicke, Kirche - Am Falkenberg",20,47,,1984,east,
85,tram,"Johannisthal, Haeckelstr. - Bhf. Schöneweide - Wilhelminenhofstr. - Rathenaustr. - Pionierpark - Erich-Weinert-Klubhaus - Bahnhofstr. - Grünstr. - Wendenschloßstr. - Rft-Werk - Pritstabelstr. - Veb Yachtwerft - Lienhardweg - Wendenschloß",20,40,,1984,east,
86,tram,Hirtestr. - S-Bhf. Köpenick - Lindenstr. - Schloßplatz - Vollkropfgraben - Veb Kühlbetrieb - Veb Berlin-Chemie - Regattastr. - S-Bhf. Grünau - Regattatribünen - Studiotechnik - Strandbad Grünau - Richtershorn - Schappachstr. - Lübbenauerweg - Adlergestell - Reifenwerk - Zum Seeblick - Alt-Schmöckwitz,10,41,,1984,east,
9,autobus,John-Schehr-Str. - Am Friedrichshain - Mollstr. - Alexanderplatz - Spandauerstr. - Breitestr. - Friedrichstr. - Otto-Grotewohl-Str.,3,19,,1984,east,
91,autobus,Lindenbergerstr. - S-Bhf. Ahrensfelde - S-Bhf. Otto-Winzer-Str. - Otto-Buchwitz-Str. - Alt-Marzahn - Elisabethstr. - Otto-Buchwitz-Str. - Siegmarstr. - Hellersdorferstr. - Kaulsdorf-Nord - S-Bhf. Kaulsdorf,20,30,,1984,east,
92,autobus,S-Bhf. Marzahn - S-Bhf. Bruno-Leuschner-Str. - Paul-Dessau-Str. - Alt-Marzahn - Charlottenstr. - Cecilienstr. - S-Bhf. Biesdorf,10,19,,1984,east,
92E,autobus,S-Bhf. Biesdorf - Wilhem-Griesinger-Krankenhaus,20,4,,1984,east,
93,autobus,Lindenhof - Siegfriedstr. - Fanningerstr. - U-Bhf. Lichtenberg,0,4,,1984,east,
94,autobus,U-Bhf. Tierpark - Zwieselerstr. - Robert-Siewert-Str. - Frankestr. - U-Bhf. Tierpark,20,13,,1984,east,
95,autobus,Greifswalderstr. - An Den Siedlergärten - Hönowerstr. - Am Rosenhag - Lindenhofstr. - S-Bhf. Mahlsdorf - Landréstrasse - S-Bhf. Kaulsdorf - Kaulsdorf-Nord - Hellersdorf - Lpg Edwin-Hoernle - Otto-Buchwitzstr. - Alt-Marzahn - Elisabethstr. - Bruno-Baum-Str. - S-Bhf. Marzahn,20,33,,1984,east,
96,autobus,S-Bhf. Nöldnerplatz - Schlichtallee - Kraftwerk - Ifa-Vertrieb - Bhf. Karlshorst - Waldowallee - U-Bhf. Tierpark - Mellenseestr. - Volkradstr. - Weitlingstr. - S-Bhf. Nöldnerplatz,15,29,,1984,east,
97,autobus,Rangierbahnhof - S-Bhf. Karlshorst - Sangeallee - Wallensteinstr. - Dolgenseestr. - Rangierbahnhof,0,15,,1984,east,
98,autobus,Franz-Stenzer-Str. - S-Bhf. Bruno-Leuschner-Str. - Backwarenkombinat - Arbeitsstättengebiet Marzahn,0,7,,1984,east,
99,autobus,"Greifswalderstr. - Hönowerstr. - Am Rosenhag - S-Bhf. Mahlsdorf - Landréstrasse - S-Bhf. Kaulsdorf - Kaulsdorf, Nord - Otto-Buchwitzstr. - Alt-Marzahn - Elisabethstr. - S-Bhf. Springpfuhl - Kröverstr. - S-Bhf. Friedrichsfelde Ost",20,39,,1984,east,
S-Bhf. Friedrichshagen <> Rüdersdorf,tram,S-Bhf. Friedrichshagen - Brösenerstr. - Waldstr. - Goethepark - Rahnsdorferstr. - Dorfstr. - Thälmannpark - Schillerstr. - Grätzwalde - Jägerstr. - Kalkbergerstr. - Berghof-Weiche - Berghof - Torellplatz - Kulturhaus - Rathaus - Breitscheidstr. - Brückenstr. - Alt-Rüdersdorf,20,40,,1984,east,
S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse,tram,S-Bhf. Rahnsdorf - Goethestr. - Eichendamm - Lerchenstr. - Fasanenstr. - Thälmannplatz - Blumenstr. - Krankenhaus - Woltersdorfer Schleuse,20,20,,1984,east,
100,s-bahn,Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Ostbahnhof - Warschauerstr. - Ostkreuz - Nöldnerplatz - Lichtenberg - Friedrichsfelde Ost - Biesdorf - Kaulsdorf - Mahlsdorf - Hoppegarten - Neuenhagen - Fredersdorf - Petershagen Nord - Strausberg - Strausberg Stadt - Strausberg Nord,20,65,,1984,east,
101,s-bahn,Alexanderplatz - Jannowitzbrücke - Ostbahnhof - Warschauerstr. - Ostkreuz - Nöldnerplatz - Lichtenberg - Friedrichsfelde Ost - Springpfuhl - Karl-Maron-Str. - Marzahn - Bruno-Leuschner-Str. - Otto-Winzer-Str.,20,0,,1984,east,
105,s-bahn,Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Ostbahnhof - Warschauerstr. - Ostkreuz - Rummelsburg - Betriebsbhf. Rummelsburg - Karlshorst - Wuhlheide - Köpenick - Hirschgarten - Friedrichshagen - Rahnsdorf - Wilhelmshagen - Erkner,20,45,,1984,east,
110,s-bahn,Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Ostbahnhof - Warschauerstr. - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Betriebsbhf. Schöneweide - Adlershof - Grünau - Eichwalde - Zeuthen - Wildau - Königs Wusterhausen,20,51,,1984,east,
115,s-bahn,Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Ostbahnhof - Warschauerstr. - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Betriebsbhf. Schöneweide - Adlershof - Altglienicke - Grünbergallee - Flughafen Berlin-Schönefeld,20,39,,1984,east,
140,s-bahn,Oranienburg - Lehnitz - Borgsdorf - Birkenwerder - Hohen Neuendorf - Bergfelde - Schönfließ - Blankenburg - Pankow-Heinersdorf - Pankow - Schönhauserallee - Prenzlauerallee - Greifswalderstr. - Leninallee - Storkowerstr. - Frankfurterallee - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Betriebsbhf. Schöneweide - Adlershof - Altglienicke - Grünbergallee - Flughafen Berlin-Schönefeld,20,83,,1984,east,
