line_name,type,stops,frequency (7:30),length (time),Length (km),year,east_west,info
A I,u-bahn,Pankow (Vinetastr.) - Schönhauser Allee - Dimitroffstr. - Senefelderplatz - Luxemburgplatz - Alexanderplatz - Klosterstr. - Märkisches Museum - Spittelmarkt - Hausvogteiplatz - Stadtmitte (Mohrenstr.) - Thälmannplatz - Potsdamer Platz - Gleisdreieck - Bülowstr. - Nollendorfplatz - Wittenbergplatz - Zoologischer Garten - Ernst-Reuter-Platz - Deutsches Opernhaus (Bismarckstr.) - Sophie-Charlotte-Platz - Kaiserdamm (Messedamm) - Reichskanzlerplatz - Neu-Westend - Olympia-Stadion - Ruhleben,10,50,,1956,unified,
A II,u-bahn,Kottbusser Tor - Prinzenstrasse - Hallesches Tor - Möckernbrücke - Gleisdreieck - Kurfürstenstrasse - Nollendorfplatz - Hohenzollernplatz - Fehrbelliner Platz - Heidelberger Platz - Rüdesheimer Platz - Breitenbachplatz - Podbielskiallee - Dahlem-Dorf - Thielplatz - Oskar-Helene-Heim - Onkel Toms Hütte - Krumme Lanke,10,38,,1956,unified,
A III,u-bahn,Deutsches Opernhaus (Bismarckstr.) - Richard-Wagner-Platz,10,1,,1956,unified,
A1,autobus,"Moabit, Waldstrasse - Heimholtzstrasse, Autobusbahnhof - Bismarckstrasse Ecke Leibnizstrasse - Kurfürstendamm Ecke Konstanzer Strasse - U-Bhf. Fehrbelliner Platz - Detmolder Strasse Ecke Blissestrasse - Breitenbachplatz - Botanischer Garten - U-Bhf. Oskar-Helene-Heim - Potsdamer Strasse Ecke Clayallee - Bhf. Zehlendorf - Teltower Damm Ecke Beeskowdamm - Goerzallee Ecke Wismarerstrasse",15,57,,1956,unified,
A10,autobus,"Haselhorst, Kirche - Gartenfelderstrasse Ecke Paulsternstrasse - Verwaltungs-Gebäude - Rohrdammbrücke (Bhf. Siemensstadt, Fürstenbrunn) - Spandauer Damm Ecke Königin-Elisabeth-Strasse - U-Bhf. Kaiserdamm - Bhf. Witzleben - Amtsgerichsplatz - Joachim-Friedrichstrasse Ecke Kurfürstendamm - Bhf. Halensee - Elsterplatz - Am Wilden Eber - Königin-Luise-Strasse, Dahlem-Dorf - U-Bhf. Thielplatz - Corrensplatz - Berlinerstrasse Ecke Thielallee - Winfriedstrasse Ecke Berlinerstrasse - Clayallee Ecke Teltower Damm - Bhf. Zehlendorf - Behring-Krankenhaus - Zehlendorf, Andreezeile Ecke Sachtlebenstrasse",15,58,,1956,unified,
A11,autobus,Saargemünder Strasse - U-Bhf. Oskar-Helene-Heim - Ihnestrasse - Corrensplatz - Unter den Eichen Ecke Habelschwerdterallee - Bhf. Lichterfelde-West - Ringstrasse Ecke Drakestrasse - Wiesenbaude - Berliner Strasse Ecke Wilhelmstrasse - Marienstrasse Ecke Wilhelmstrasse - Bismarckstrasse Ecke Wilhelmstrasse - Bhf. Lichterfelde-Ost - Lange Strasse Ecke Lorenzstrasse - Hildburghauser Strasse Ecke Sonderhauserstrasse,5,26,,1956,unified,
A12,autobus,"U-Bhf. Seestrasse - Emmentalerstrasse Ecke Aroserallee - Alt-Reinickendorf Ecke Roedernstrasse - Oranienburgerstrasse Ecke Alt-Wittenau - Holzhauserstrasse Ecke Alt-Wittenau - Cyclopstrasse Ecke Hermsdorferstrasse - Waidmannsluster Damm Ecke Oraniendamm - Hermsdorfer Damm Ecke Hohefeldstrasse - Bhf. Frohnau - Frohnau, Invalidensiedlung",10,44,,1956,unified,
A12S,autobus,U-Bhf. Seestrasse - Emmentalerstrasse Ecke Aroserallee - Alt-Reinickendorf Ecke Roedernstrasse - Oranienburgerstrasse Ecke Alt-Wittenau - Holzhauserstrasse Ecke Alt-Wittenau - Cyclopstrasse Ecke Hermsdorferstrasse - Waidmannsluster Damm Ecke Oraniendamm - Hermsdorfer Damm Ecke Hohefeldstrasse - Bhf. Frohnau,10,34,,1956,unified,
A13,autobus,"Spandau, Weinmeisterhornweg - Heerstrasse Ecke Wilhelmstrasse - Adamstrasse Ecke Wilhelmstrasse - Päwesiner Weg Ecke Seeburgerstrasse - Rathaus Spandau - Gartenfelderstrasse Ecke Nonnendammallee - Gartenfelderstrasse Ecke Paulsternstrasse - Kabelwerk - Weg nach Saatwinkel - Wasserwerk - Krankenhaus Tegel-Süd - Berlinerstrasse Ecke Bernauerstrasse - Alt-Tegel/Gorkistrasse - Bhf. Tegel",15,45,,1956,unified,
A14,autobus,"Osloerstrasse Ecke Schwedenstrasse - Koloniestrasse Ecke Drontheimerstrasse - Pankowerallee Ecke Provinzstrasse - Herbstrasse, Bhf. Schönholz - Residenzstrasse/Kopenhagenerstrasse - Roedernallee Ecke Reinickdorferstrasse - Lindenweg Ecke Roedernallee - Oranienburgerstrasse Ecke Alt-Wittenau - Holszhauserstrasse, Rathaus Reinickendorf - Hermsdorferstrasse Ecke Alt-Wittenau - Ziekowstrasse Ecke Gorkistrasse - Berlinerstrasse/Alt-Tegel - Heiligenseestrasse Ecke Karolinenstrasse - Bhf. Schulzendorf - Kaserne - Bhf. Heiligensee - Heiligensee, Hennigsdorferstrasse Ecke Mattenbuder Pfad",20,44,,1956,unified,
A15,autobus,Bhf. Wittenau - Alt-Wittenau Ecke Holzhauserstrasse - Bhf. Eichbornstrasse - Borsigwalder Weg Ecke Conradstrasse - Alt-Tegel - Hermsdorfer Damm Ecke Karolinenstrasse - Bhf. Hermsdorf - Dominikus-Krankenhaus - Donnersmarckplatz - Bhf. Frohnau,15,38,,1956,unified,
A16,autobus,"U-Bhf. Seestrasse - Seestrasse Ecke Amrumerstrasse - Augustenburger Platz - Bhf. Pulitzstrasse - Turmstrasse Ecke Stromstrasse - Hansaplatz - Großer Stern - Lützowplatz - Nollendorfplatz, Einemstrasse - Martin-Luther-Strasse Ecke Motzstrasse - Grunewaldstrasse Ecke Martin-Luther-Strasse - Rathaus Schöneberg - Innsbrucker Platz - Kufsteinerstrasse Ecke Wexstrasse - Bundesplatz - Wiesbadener Strasse Ecke Süd-West-Korso - Breitenbachplatz - Englerallee, Breitenbachplatz",6,39,,1956,unified,
A17,autobus,"Bhf. Grunewald - Hagenplatz - Roseneck - U-Bhf. Rüdesheimer Platz - Kaisereiche - Bundesallee - Rathaus Steglitz - Stadtpark Steglitz - Leonorenstrasse - Stadion Lichterfelde-Ost - Wilhelmstrasse - Lichterfelde, Saaleckplatz",10,46,,1956,unified,
A18,autobus,"Saargemünder Strasse - U-Bhf. Oskar-Helene-Heim - Sophie-Charlotten-Strasse - Potsdamer Strasse Ecke Clayallee - Spanische Allee Ecke Potsdamer Chaussee - Quantzstrasse Ecke Potsdamer Chaussee - Bahnhofstrasse, Bhf. wannsee - Rathaus Wannsee - Stölpchensee - Kohlhasenbrück",7,30,,1956,unified,
A19,autobus,"Roseneck, Grunewald - Hagenplatz - Bhf. Halensee - Joachimthalerstrasse Ecke Kurfürstendamm - Wilmersdorfer Strasse Ecke Kurfürstendamm - Leinbnizstrasse Ecke Kurfürstendamm - Uhlandstrasse Ecke Kurfürstendamm - Breitscheidplatz - Wittenbergplatz - Nollendorfplatz - Potsdamer Strasse Ecke Bülowstrasse - Bhf. Yorckstrasse - Katzbachstrasse - Yorckstrasse Ecke Mehringdamm - Dudenstrasse Ecke Mehringdamm - Tempelhof, Flughafen",10,38,,1956,unified,
A2,autobus,"Am Knie - Bhf. Zoo - Berlinerstrasse Ecke Bundesallee - Bundesplatz - Schloßstrasse Ecke Bundesallee - Feuerbachstrasse Ecke Bismarckstrasse - Stadtpark Steglitz - Siemensstrasse Ecke Leonorenstrasse - Lankwitz, Kirche - Lankwitz, Trippsteinstrasse",10,40,,1956,unified,
A20,autobus,"Bhf. Tegel - Berlinerstrasse/Alt-Tegel - Kettelerpfad - Freie Scholle - Bhf. Waidmannslust - Oraniendamm Ecke Waidmannslusterdamm - Am Vierrutenberg - Lübars, Alt-Lübars",15,20,,1956,unified,
A21,autobus,Wentowsteig Ecke Wilhelmsruher Damm - Oranienburger Strasse Ecke Eichborndamm - Alt-Wittenau Ecke Holzhauserstrasse - Bhf. Eichbornstrasse - Sportplatz Reinickendorf - Kurt-Schumacher-Platz - Saatwinkler Damm - Bhf. Jungfernheide - Luisenplatz - Stuttgarter Platz - Amtsgericht Charlottenburg - Kurfürstendamm Ecke Joachim-Friedrich-Strasse - Bhf. Hohenzollerndamm - U-Bhf. Fehrbelliner Platz,10,50,,1956,unified,
A22,autobus,"Hessenwinkel, Lindenstrasse - S-Bhf. Wilhelmshagen - Zentralschule - Paradiesgarten - S-Bhf. Rahnsdorf - Fichtenau, Stadtgrenze",20,25,8.4,1956,unified,
A23,autobus,"Altglienicke, Kirche - Dankmarsteig - Wolfmarsteig - Altglienicke, Kirche",20,15,3.5,1956,unified,
A24,autobus,"Moabit, Wiebestrasse Strassenbahnhof - Gotzkowskystrasse Ecke Turmstrasse - Stromstrasse Ecke Turmstrasse - Rathenower Strasse Ecke Turmstrasse - Alt-Moabit/Paulstrasse - Brückenallee Ecke Altonaerstrasse - Großer Stern - Lützowplatz - Potsdamer Strasse Ecke Lützowstrasse - Anhalter Bhf. - U-Bhf. Hallesches Tor - U-Bhf. Gneisenaustrasse - Friesenstrasse Ecke Columbiadamm - Tempelhof, Flughafen",7,37,,1956,unified,
A25,autobus,Unionplatz - Turmstrasse Ecke Huttenstrasse - Gotzkowskybrücke Ecke Alt-Moabit - Hansaplatz - U-Bhf. Ernst-Reuter-Platz - Bhf. Zoo - Kurfürstendamm Ecke Joachimstalerstrasse - Berlinerstrasse Ecke Bundesallee - Badenschestrasse Ecke Bundeasallee - Hildegardstrasse Ecke Bundesallee - Süd-West-Korso Ecke Bundesallee - Wiesbadenerstrasse Ecke Bundesallee - Kaisereiche - Bismarckstrasse Ecke Beckerstrasse - Rubensstrasse Ecke Grazer Platz - Grazer Damm Ecke Prellerweg - Röblingstrasse Ecke Arnulfstrasse - Attilaplatz - Tempelhofer Damm Ecke Friedrich-Karl-Strasse - Gottlieb-Dunkel-Strasse Ecke Germaniastrasse - Gradestrasse (51) Ecke Tempelhofer Weg - Britzer Damm Ecke Tempelhofer Weg - Fritz-Reuter-Allee Ecke Parchimerallee - Grüner Weg Ecke Buschkrugallee,10,57,,1956,unified,
A27,autobus,"S-Bhf. Kaulsdorf, Planitzstrasse - Chemnitzer Strasse - Ulmenstrasse - Gehsener Strasse - S-Bhf. Köpenick - Bahnhofstrasse Ecke Lindenstrasse - Köpenick, Krankenhaus - Chausseehaus - Alt-Müggelheim",10,47,16.0,1956,unified,
A28,autobus,Loewenhardtdamm Ecke Boelckestrasse - Dudenstrasse Ecke Katzbachstrasse - Monumentenstrasse Ecke Katzbachstrasse - Yorckstrasse Ecke Großbeerenstrasse - Mehringdamm Ecke Gneisenaustrasse - U-Bhf. Gneisenaustrasse - Urbanstrasse Ecke Baerwaldstrasse - U-Bhf. Prinzenstrasse - U-Bhf Kottbusser Tor - Manteuffelstrasse Ecke Köpenicker Strasse - U-Bhf. Schlesisches Tor - Schlesischestrasse Ecke Heckmannufer,7,27,,1956,unified,
A29,autobus,Roseneck - Hubertussportplatz - Bismarckplatz - Bhf. Halensee - Joachim-Friedrich-Strasse Ecke Kurfürstendamm - Wilmersdorfer Strasse Ecke Kurfürstendamm - Uhlandstrasse Ecke Kurfürstendamm - Breitscheidplatz - Wittenbergplatz - Lützowplatz Ecke Lützowstrasse - Potsdamer Strasse Ecke Lützowstrasse - Anhalter Bhf.,10,30,,1956,unified,
A3,autobus,"Rathaus Zehlendorf - U-Bhf. Oskar-Helene-Heim - U-Bhf. Onkel-Toms-Hütte - U-Bhf. Krumme Lanke - Bhf. Zehlendorf-West - Potsdamer Chaussee Ecke Spanische Allee - Bhf. Nikolassee - Bhf. Wannsee - Rathaus Wannsee - Stölpchensee, Wilhelmplatz",10,39,,1956,unified,
A3E,autobus,"Saargemünderstrasse - U-Bhf. Oskar-Helene-Heim - Sophie-Charlotte-Strasse - Potsdamerstrasse Ecke Berlinerstrasse - Bhf. Zehlendorf - Jänickestrasse - Lichterfelde, Osteweg",30,11,,1956,unified,
A31,autobus,"Gartenstadt, Staaken, Heidelbergplan - Eichholzbahn - Magistratsweg Ecke Brunsbütteler Damm - Egelpfuhlstrasse Ecke Brunsbütteler Damm - Brunsbütteler Damm Ecke Klosterstrasse - Rathaus Spandau - Breitestrasse Ecke Charlottenstrasse - Bhf. Spandau",15,20,,1956,unified,
A32 (Obus),autobus,"Breitenbachplatz - Rathaus Steglitz - Stadtpark Steglitz - Lankwitz, Kirche - Marchandstrasse/Lankwitzer Ring - Marienfelder Allee Ecke Lankwitzstrasse - Bhf. Marienfelde",5,28,,1956,unified,
A33 (Obus),autobus,"Bhf. Steglitz - Stadtpark Steglitz - Bhf. Südende - Bhf. Mariendorf - Kaiserstrasse/Ringstrasse - Mariendorf, Kaiserstrasse Ecke Mariendorfer Damm",10,15,,1956,unified,
A34,autobus,"Spandau, Friedhof - Hafenplatz - Rathaus Spandau - Heerstrasse Ecke Pichelsdorferstrasse - Gatow, Kirche - Badewiese Ecke Kladower Damm - Gatow, Flugplatz - Neukladowerallee Ecke Kladower Damm - Alt-Kladow - Groß-Glienicke, Gutshof",30,45,,1956,unified,
A35,autobus,"Germersheimer Platz - Rathaus Spandau - Heerstrasse Ecke Pichelsdorferstrasse - Weinmeisterhornweg - Gatow, Kirche - Badewiese Ecke Kladower Damm - Flugplatz - Neukladowerallee Ecke Kladower Damm - Alt-Kladow Ecke Kladower Damm - Kladow, Hottengrund (Stadtgrenze)",30,38,,1956,unified,
A36,autobus,"S-Bhf. Grünau - Bohnsdorf, Kirche - Falkenhöhe - Waltersdorfer Chaussee (Spinne) - Schönefeld, Dorfplatz",40,21,6.2,1956,unified,
A37,autobus,"Bhf. Lichtenberg - Friedrichsfelde, Schloßstrasse - S-Bhf. Biesdorf - Cäcilienstrasse - Geißenweide, Elisabethstrasse - Alt-Marzahn, Kirche",10,26,,1956,unified,
A38,autobus,"Waltersdorf - Bohnsdorf, Waldstrasse - Lindenstrasse Ecke Waltersdorferstrasse - Merkurstrasse Ecke Schulzendorferstrasse - S-Bhf. Grünau",10,18,6.7,1956,unified,
A39,autobus,"Wartenberg, Siedlung - Birkholzer Weg - Falkenberger Chaussee - Hohenschönhausen, Falkenberger Strasse",15,13,4.2,1956,unified,
A4,autobus,Brixplatz - Reichskanzlerplatz - Masurenallee Ecke Messedamm - Halenseestrasse Ecke Kurfürstendamm - Bhf. Halensee - Hochmeisterplatz - U-Bhf. Fehrbelliner Platz - Bundesallee Ecke Badensche Strasse - Rathaus Schöneberg - Innsbrucker Platz - Dominicusstrasse Ecke Hauptstrasse - Kaiser-Wilhelm-Platz - Katzbachstrasse Ecke Dudenstrasse - U-Bhf. Flughafen - Friesenstrasse Ecke Columbiadamm - U-Bhf. Boddinstrasse - Rathaus Neukölln - Finowstrasse Ecke Sonnenallee,12,54,,1956,unified,
A41,autobus,"Leninallee Ecke Dimitroffstrasse - Steuerhaus - Weißenseer Weg - Genslerstrasse - Dingelstädterstrasse - Marzahn, Bürknersfelde",15,19,,1956,unified,
A42,autobus,"Buch, Zepernicker Strasse - Lindenberger Weg - Karow, Kirche - Strasse 46, Güteraußenring - Blankenburg, Bahnhofstrasse - Heinersdorf, Kirche - Gustav-Adolf-Strasse Ecke Rennbahnstrasse - Ostseestrasse Ecke Prenzlauerallee",15,41,12.1,1956,unified,
A43,autobus,"Bürknersfelde - Marzahn, Pekrunstrasse - Güterbahnhof Springpfuhl - S-Bhf. Friedrichsfelde-Ost - U-Bhf. Friedrichsfelde",20,19,6.2,1956,unified,
A44,autobus,"Hönow, Dorfstrasse - Hönowerstrasse Ecke Greifswalder Strasse - Am Rosenhag - S-Bhf. Mahlsdorf",20,13,4.3,1956,unified,
A44E,autobus,Greifswalder Strasse - Am Rosenhag - S-Bhf. Mahlsdorf,20,10,,1956,unified,
A45,autobus,"Wilhelmsruh, Fontanestrasse - Hauptstrasse Ecke Edelweißstrasse - Provinzstrasse - Heinrich-Mann-Platz - Florastrasse, S-Bhf. Pankow - Kissingenplatz - Prenzlauer Promenade Ecke Thulestrasse - Mirbachplatz - Rennbahnstrasse - Weißensee, Feldmannstrasse",7,45,,1956,unified,
A46,autobus,"Ahrensfeld, Lindenbergerstrasse - Bhf. Ahrensfelde - Falkenberg, Schule - Strasse nach Wartenberg - Malchower Weg - Klement-Gottwald-Allee Ecke Falkenbergerstrasse - Weißensee, Feldtmannstrasse - Malchow, Dorfstrasse",15,34,,1956,unified,
A47,autobus,"Bhf. Schöneweide - Sterndamm Ecke Königsheideweg - Baumschulenstrasse Ecke Südostallee - S-Bhf. Baumschulenweg, Glanzstrasse",15,16,,1956,unified,
A48,autobus,"Potsdamer Strasse Ecke Fischerhüttenstrasse - Berlinerstrasse Ecke Teltower Damm - Sundgauer Strasse Ecke Berlinerstrasse - Thielallee Ecke Berlinerstrasse - Drakestrasse Ecke Unter den Eichen - Asternplatz - Hindenburgdamm Ecke Schloßstrasse - Rathaus Steglitz - Bundesallee, Titaniapalast - Kaisereiche - Innsbrucker Platz - Dominicusstrasse Ecke Hauptstrasse - Kaiser-Wilhelm-Platz - Bülowstrasse Ecke Potsdamerstrasse - Lützowstrasse Ecke Potsdamerstrasse - Potsdamer Brücke, Am Karlsbad",10,35,,1956,unified,
A49,autobus,"Kaulsdorf, Bausdorfstrasse - Ridbacher Strasse - Baltenring - Uckermarkstrasse - Kaulsdorf, Hönowerstrasse Ecke Bausdorfstrasse",20,14,,1956,unified,
A5,autobus,"Machandelweg Ecke Charlottenburger Chaussee - U-Bhf. Ruhleben - Teltowerstrasse Ecke Charlottenburgerstrasse - Spandau, Markt - Rathaus Spandau - Bhf. Spandau-West - Hochgerichtstrasse Ecke Seegefelderstrasse - Zeppelinstrasse Ecke Falkenhagener Chaussee - Beerwinkel, Wasserwerk - Spandau, Waldkrankenhaus",10,26,,1956,unified,
A50,autobus,"Emser Platz, Pfalzburgerstrasse - Fehrbelliner Platz - Konstanzerstrasse Ecke Hohenzollerndamm - Bhf. Hohenzollerndamm - Flinsbergerplatz - Elsterplatz - Roseneck, Rheinbabenallee, Grunewald",10,12,,1956,unified,
A51,autobus,Bhf. Wannsee - Bahnhofstrasse Ecke Königstrasse - Königstrasse Ecke Am Grossen Wannsee - Koblanckstrasse - Colomierstrasse - Krankenhaus Wannsee - Zum Heckeshorn - Krankenhaus Heckeshorn,50,10,,1956,unified,
A52,autobus,"Alt-Marienfelde Ecke Marienfelderallee - Gutshof Marienfelde - Bhf. Buckower Chaussee - Lichtenrader Damm Ecke Buckower Chaussee - Buckower Damm Ecke Alt-Buckow - Johannisthaler Chaussee Ecke Rudower Strasse - Wildmeisterdamm Ecke Neuköllnerstrasse - Neuköllnerstrasse Ecke Köpenickerstrasse - Rudow, Kanalstrasse Ecke Mimosenweg",30,38,,1956,unified,
A55,autobus,"Wilhelmsruh, Fontanestrasse - Hauptstrasse Ecke Edelweißstrasse - Provinzstrasse - Schulzestrasse, S-Bhf. Wollkanstrasse - Florastrasse, S-Bhf. Pankow - Prenzlauerstrasse Ecke Granitzstrasse - Heinersdorf, Kirche - Weißensee, Rennbahnstrasse Ecke Gustav-Adolf-Strasse - Weißensee, Schwarzelfenweg",15,41,,1956,unified,
A6,autobus,Bhf. Wannsee - Königstrasse Ecke Bahnhofstrasse - Am Grossen Wannsee - Pfaueninselchaussee - Rathaus Wannsee - Friedenstrasse - Golfplatz - Nikolskoer Weg - Glienicker Brücke,60,13,,1956,unified,
A7,autobus,"Glienicke, Kirche - Sophienstrasse - Glienicke, Pilz - Schildow, Kirche - Blankenfelde, Hauptstrasse - Industriebahn - Nordend, Schillerstrasse - Ossietzkyplatz - Kurt-Fischer-Platz - Pankow, Rathaus - U-Bhf. Vinetastrasse",20,43,,1956,unified,
A8,autobus,"Waldesruh - Summterstrasse - Hultschiner Damm - Chemnitzer Ecke Ulmenstrasse - Zimmermannstrasse - Glewitzerstrasse - Alt-Biesdorf, Oberfeldstrasse - Schloßstrasse Ecke Alt-Friedrichsfelde - U-Bhf. Friedrichsfelde",12,35,12.0,1956,unified,
A82P,autobus,Kinderheim - Friedrich-Junge-Strasse - Markgrafendamm,20,5,,1956,unified,
A9,autobus,"Scharnhorststrasse, Volkspolizeikrankenhaus - Invalidenstrasse Ecke Chausseestrasse - Oranienburger Tor - S-Bhf. Friedrichstrasse - Unter den Linden Ecke Friedrichstrasse - Spandauerstrasse, Rathaus - Bhf. Alexanderplatz - Königstor - Arnsalder Platz, Dimitroffstrasse",12,26,7.1,1956,unified,
AL,autobus,"Lindenberg - Malchow, Dorfstrasse",80,8,,1956,unified,
AN,autobus,"Bhf. Hohen Neuendorf - Bergfelde, Karl-Marx-Strasse - Schönfließ , Kirche - Leninplatz - Glienicke, Elsässerstrasse",20,28,,1956,unified,
B I,u-bahn,Warschauer Brücke - Schlesisches Tor - Görlitzer Bahnhof (Oranienstr.) - Kottbusser Tor - Prinzenstr. - Hallesches Tor - Möckernbrücke - Gleisdreieck - Kurfürstenstr. - Nollendorfplatz - Wittenbergplatz - Uhlandstrasse,10,23,,1956,unified,
B II,u-bahn,Nollendorfplatz - Viktoria-Luise-Platz - Bayerischer Platz - Rathaus Schöneberg - Innsbrucker Platz (Hauptstr.),5,6,,1956,unified,
C I,u-bahn,Kurt-Schumacher-Platz - Afrikanische Str. - Rehberge - Seestr. - Leopoldplatz - Bahnhof Wedding - Reinickendorfer Str. - Schwartzkopffstr. - Nordbahnhof - Oranienburger Tor - Bahnhof Friedrichstr. (Stadtbahn) - Französische Str. - Stadtmitte (Leipziger Str.) - Kochstr. - Hallesches Tor - Mehringdamm - Gneisenaustr. - Südstern - Hermannplatz - Rathaus Neukölln - Karl-Marx-Str. - Neukölln (Südring) - Grenzallee,5,34,,1956,unified,
C II,u-bahn,Mehringdamm - Flughafen - Paradestrasse - Tempelhof (Südring),5,5,,1956,unified,
D,u-bahn,Gesundbrunnen - Voltastr. - Bernauer Str. - Rosenthaler Platz - Weinmeisterstr. - Alexanderplatz - Jannowitzbrücke - Neanderstr. - Moritzplatz - Kottbusser Tor - Kottbusser Damm (Schönleinstr.) - Hermannplatz - Boddinstr. - Leinestr.,5,23,,1956,unified,
E,u-bahn,Alexanderplatz - Schillingstr. - Strausberger Platz - Marchlewskistr. - Bersarinstr. (Frankfurter Tor) - Samariterstr. - Stalinallee - Magdalenenstr. - Bahnhof Lichtenberg (Zentralfriedhof) - Friedrichsfelde (Tierpark),5,17,,1956,unified,
KBS 100,s-bahn,Gesundbrunnen - Schönhauser Allee - Prenzlauer Allee - Greifswalder Str. - Leninallee - Zentralviehhof - Stalinallee - Ostkreuz - Treptower Park - Sonnenallee - Neukölln - Hermannstr. - Tempelhof - Papestr. - Schöneberg - Innsbrucker Platz - Wilmersdorf - Schmargendorf - Hohenzollerndamm - Halensee - Westkreuz - Witzleben - Westend - Jungfernheide - Beusselstr. - Putlitzstr. - Wedding - Gesundbrunnen,0,0,,1956,unified,
KBS 100a,s-bahn,Westend - Witzleben - Westkreuz - Halensee - Hohenzollerndamm - Schmargendorf - Wilmersdorf - Innsbrucker Platz - Schöneberg - Papestr. - Tempelhof - Hermannstr. - Neukölln - Köllnische Heide - Baumschulenweg - Schöneweide - Betriebsbahnhof Schöneweide - Adlershof - Grünau,0,0,,1956,unified,
KBS 100b,s-bahn,Blankenburg - Pankow-Heinersdorf - Pankow - Schönhauser Allee - Prenzlauer Allee - Greifswalder Str. - Leninallee - Zentralviehhof - Stalinallee - Ostkreuz - Warschauer Str.,0,0,,1956,unified,
KBS 100c,s-bahn,Gesundbrunnen - Schönhauser Allee - Prenzlauer Allee - Greifswalder Str. - Leninallee - Zentralviehhof - Stalinallee - Ostkreuz - Warschauer Str.,0,0,,1956,unified,
KBS 100d,s-bahn,Jungfernheide - Wernerwerk - Siemensstadt - Gartenfeld,0,0,,1956,unified,
KBS 101,s-bahn,Staaken - Spandau West - Spandau - Pichelsberg - Reichssportfeld - Heerstr. - Eichkamp - Westkreuz - Charlottenburg - Savignyplatz - Zoologischer Garten - Tiergarten - Bellevue - Lehrter Stadtbahnhof - Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Ostbahnhof - Warschauer Str. - Ostkreuz - Nöldnerplatz - Lichtenberg - Friedrichsfelde Ost - Biesdorf - Kaulsdorf - Mahlsdorf - Hoppegarten (Mark) - Neuenhagen (b Bln) - Fredersdorf (b Bln) - Giebelsee - Strausberg,0,0,,1956,unified,
KBS 101a,s-bahn,Strausberg - Strausberg Stadt - Strausberg Nord,0,0,,1956,unified,
KBS 102,s-bahn,Potsdam - Babelsberg - Griebnitzsee - Wannsee - Nikolassee - Grunewald - Westkreuz - Charlottenburg - Savignyplatz - Zoologischer Garten - Tiergarten - Bellevue - Lehrter Stadtbahnhof - Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Ostbahnhof - Warschauer Str. - Ostkreuz - Rummelsburg - Betriebsbahnhof Rummelsburg - Karlshorst - Wuhlheide - Köpenick - Hirschgarten - Friedrichshagen - Rahnsdorf - Wilhelmshagen - Erkner,0,0,,1956,unified,
KBS 103,s-bahn,Falkensee - Albrechtshof - Spandau West - Spandau - Pichelsberg - Reichssportfeld - Heerstr. - Eichkamp - Westkreuz - Charlottenburg - Savignyplatz - Zoologischer Garten - Tiergarten - Bellevue - Lehrter Stadtbahnhof - Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Ostbahnhof - Warschauer Str. - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Betriebsbahnhof Schöneweide - Adlershof - Grünau - Eichwalde - Zeuthen - Wildau - Königs Wusterhausen,0,0,,1956,unified,
KBS 103a,s-bahn,Spandau West - Spandau - Siemensstadt-Fürstenbrunn - Jungfernheide - Beusselstr. - Putlitzstr. - Wedding - Gesundbrunnen - Schönhauser Allee - Prenzlauer Allee - Greifswalder Str. - Leninallee - Zentralviehhof - Stalinallee - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Oberspree - Spindlersfeld,0,0,,1956,unified,
KBS 104,s-bahn,Oranienburg - Lehnitz - Borgsdorf - Birkenwerder - Hohen-Neuendorf (b Bln) - Frohnau - Hermsdorf - Waidmannslust - Wittenau (Nordbahn) - Wilhelmsruh - Schönholz - Wollankstr. - Bornholmer Str. - Gesundbrunnen - Humboldthain - Nordbahnhof - Oranienburger Str. - Friedrichstr. - Unter den Linden - Potsdamer Platz - Anhalter Bahnhof - Großgörschenstr. - Schöneberg - Friedenau - Feuerbachstr. - Steglitz - Botanischer Garten - Lichterfelde West - Sundgauer Str. - Zehlendorf - Zehlendorf West - Schlachtensee - Nikolassee - Wannsee,0,0,,1956,unified,
KBS 104a,s-bahn,Zehlendorf - Düppel-Kleinmachnow,0,0,,1956,unified,
KBS 104b,s-bahn,Wannsee - Dreilinden - Stahnsdorf,0,0,,1956,unified,
KBS 105,s-bahn,Velten (Mark) - Hohenschöpping - Hennigsdorf (b Bln) - Heiligensee - Schulzendorf (b Tegel) - Tegel - Eichbornstr. - Wittenau (Kremmener Bahn) - Reinickendorf - Schönholz - Wollankstr. - Bornholmer Str. - Gesundbrunnen - Humboldthain - Nordbahnhof - Oranienburger Str. - Friedrichstr. - Unter den Linden - Potsdamer Platz - Anhalter Bahnhof - Yorckstr. - Papestr. - Priesterweg - Mariendorf - Marienfelde - Buckower Ch. - Lichtenrade - Mahlow - Blankenfelde (Kr. Zossen) - Dahlewitz - Rangsdorf,0,0,,1956,unified,
