line_name,type,stops,frequency (7:30),length (time),Length (km),year,east_west,info
A3,autobus,"Rathaus Zehlendorf - Winifriedstr. Ecke Clayallee - U-Bhf. Oskar-Helene-Heim - U-Bhf. Onkel-Toms-Hütte - U-Bhf. Krumme Lanke - Bhf. Lindenthalerallee - Benschallee Ecke Potsdamerchaussee - Schopenhauer-Strasse Ecke Spanischeallee - Borussenstr. Ecke Kronprizessinnenweg - Am Beelitzhof - Bhf. Wannsee - Am Großen Wannsee Ecke Königstr. - Pfaueninsel-Chaussee Ecke Königstr. - Rathaus Wannsee - Stölpchensee, Wilhelmplatz",10,39,,1964,west,
A10,autobus,"Haselhorst, Kirche - Paulsternstr. - Verwaltungs-Gebäude - Spandauerdamm - U-Bhf. Kaiserdamm - Amtsgericht - Kurfürstendamm Ecke Joachimsthalerstr. - Henriettenplatz - Elsterplatz - Hundekehlestr. - Königin-Luise-Str. - U-Bhf. Thielplatz - Dahlemerweg - Teltowerdamm - Behring-Krankenhaus - Lupsteinerweg",10,62,,1964,west,
A11,autobus,"Saargemünderstr. - U-Bhf. Oskar-Helene-Heim - Ihnestr. - Corrensplatz - Unter Den Eichen Ecke Habelschwerdter-Allee - Bhf. Lichterfelde-West - Ringstr. - Wiesenbaude - Ostpreußendamm Ecke Wilhelmstr. - Marienstr. - Morgensternstr. Ecke Wilhelmstr. - Kranoldplatz - Langestr. - Hildburghauserstr. - Stadtilmerweg - Marienfelde, Alt-Marienfelde",7,34,,1964,west,
A12,autobus,Gartenstr. Ecke Bernauerstr. - Grenzstr. - U-Bhf. Leopold-Platz - U-Bhf. Seestr. - Bristolstr. - Emmentalerstr. - Lindauerstr. - Tessenowstr. Ecke Oranienburgerstr. - Eichborndamm Ecke Alt-Wittenau - Cyclopstr. - Zabel-Krüger-Damm - Almutstr. Ecke Berlinerstr. - Hermsdorferdamm Ecke Berlinerstr. - Zeltingerplatz - Donnersmarckplatz - Hainbuchenstr. Ecke Kastanienallee,20,54,,1964,west,
A12S,autobus,Leopoldplatz - U-Bhf. Seestr. - Barfusstr. - Emmentalerstr. - Lindauerstr. - Oranienburgerstr. - Rathaus Reinickendorf - Cyclopstr. - Zabel-Krüger-Damm - Schildowerstr. - Hermsdorferdamm Ecke Berlinerstr. - Oswinsteig - Hohefeldstr. - Im Fischgrund - Zeltingerplatz,10,31,,1964,west,
A13,autobus,Alt-Heiligensee - Am Dachsbau - Gabelung - Ruppinerchaussee - U-Bhf. Tegel - Bernauerstr. - Krankenhaus Tegel-Süd - Strasse Nach Saatwinkel - Paulsternstr. - Daumstr. - Carl-Schurz-Str. Ecke Neuendorferstr. - Rathaus Spandau - Seebugerstr. Ecke Pichelsdorferstr. - Päwesinerweg - Heerstr. Ecke Wilhelmstr. - Weinmeisterhornweg,15,57,,1964,west,
A14,autobus,Alt-Heiligensee - Mattenbuder Pfadchaussee Ecke Hennigsdorferstr. - Ruppinerchaussee Ecke Hennigsdorferstr. - Ruppinerchaussee & Schulzendorferstr. - Heiligenseestr. Ecke Ruppinerchaussee - U-Bhf. Tegel - Ziekowstr. Ecke Gorkistr. - Alt-Wittenau Ecke Eichborndamm - Tessenowstr. Ecke Roedernallee - Aroserallee - Kopenhagenerstr. - Pankowerallee - Pankstr. - U-Bhf. Gesundbrunnen - Rügenerstr.,20,53,,1964,west,
A15,autobus,"Lübarserstr. Ecke Eichhorsterweg - Cyclopstr. Ecke Oranienburgerstr. - Alt-Wittenau Ecke Eichborndamm - Breitenbachstr. Ecke Eichborndamm - Holzhauserstr. - Borsigwalderweg - Gorkistr. - U-Bhf. Tegel - Hermsdorferdamm Ecke Karolinenstr. - Schulzendorferstr. - Bhf. Hermsdorf - Dominikus-Krankenhaus - Donnersmarckplatz - Zeltingerplatz - Am Pilz - Frohnau, Invalidensiedlung",20,55,,1964,west,
A16,autobus,Osloerstr. - Louise-Schroeder-Platz - U-Bhf. Seestr. - Virchow-Krankenhaus - Fennstr. Ecke Tegelerstr. - Wilsnackerstr. Ecke Turmstr. - Hansaplatz - Großer Stern - Lützowplatz - Nollendorfplatz - Rathaus Schöneberg - Innsbruckerplatz - Bundesplatz - Wiesbadenerstr. - Breitenbachplatz - Englerallee,15,50,,1964,west,
A17,autobus,"Grunewald, Fontanestr. - Hagenplatz - Roseneck - Warnemünderstr. - U-Bhf. Rüdesheimerplatz - Friedrich-Wilhelm-Platz - Bundesallee Ecke Rheinstr. - Rathaus Steglitz - Stadtpark - Leonorenstr. - Stadion Lichterfelde - Ostpreußendamm Ecke Wilhelmstr. - Morgensternstr. Ecke Wilhelmstr. - Oberhoferplatz - Saaleckplatz",10,46,,1964,west,
A18,autobus,Saargemünderstr. - U-Bhf. Oskar-Helene-Heim - Sophie-Charlotten-Str. - Scharfestr. - Potsdamerstr. Ecke Berlinerstr. - Mittelstr. - Wolzogenstr. - Benschallee - Waldfriedhof - Quantzstr. - Kronprinzessinenweg - Am Grossen Wannsee - Pfaueninsel-Chaussee - Rathaus Wannsee - Stölpchensee - Kohlhasenbrück,20,32,,1964,west,
A19,autobus,Roseneck - Hagenplatz - Erdenerstr. - Henriettenplatz - Wilmersdorferstr. - Olivaerplatz - Joachimstalerstr. Ecke Kurfürstendamm - Breitscheidplatz - Wittenbergplatz - Nollendorfplatz - Bülowstr. Ecke Potsdamerstr. - Bautzenerstr. Ecke Yorckstr. - Katzbachstr. - Mehringdamm - Flughafen,10,39,,1964,west,
A20,autobus,"Tegelort - Gerlindeweg Ecke Friederikestr. - Falkenplatz - Mühlenstr. - Heiligenseestr. - Karolinenstr. - U-Bhf. Tegel - Hatzfeldtallee - Martin-Luther-Friedhof - Freie Scholle - Waldhornstr. - Cyclopstr. Ecke Waidmannslusterdamm - Oraniendamm Ecke Zabel-Krüger-Damm - Am Vierrutenberg Ecke Zabel-Krüger-Damm - Lübars, Dorfaue",15,36,,1964,west,
A21,autobus,Wentowsteig - Oranienburgerstr. Ecke Wilhelmsruherdamm - Alt-Wittenau Ecke Eichborndamm - Kienhorststr. - Scharnweberstr. - Kurt-Schumacher-Platz - Kaserne Südtor - Heckerdamm - Olbersstr. - Luisenplatz - Kantstr. - Stuttgarterplatz - Amtsgericht Charlottenburg - Kurfürstendamm Ecke Joachimsthalerstr. - Bhf. Hohenzollerndamm - U-Bhf. Fehrbellinerplatz,15,50,,1964,west,
A24,autobus,Wiebestr. - Gotzkowskystr. - Stromstr. - Rathenowerstr. - Alt-Moabit - John-Foster-Dulles-Allee - Tiergartenstr. - Lützowplatz - Potsdamerstr. Ecke Schöneberger Ufer - Hafenplatz - Askanischerplatz - U-Bhf. Hallesches Tor - Alexandrinenstr. Ecke Neuenburgerstr. - Gneisenaustr. Ecke Zossenerstr. - Columbiadamm Ecke Friesenstr. - Flughafen,15,39,,1964,west,
A25,autobus,Unionplatz - Gotzkowskybrücke - Hansaplatz - U-Bhf. Ernst-Reuter-Platz - Bhf. Zoo - Pariserstr. Ecke Joachimstalerstr. - Berlinerstr. Ecke Bundesallee - Bundesplatz - Kaisereiche - Grazerplatz - Attilaplatz - Tempelhoferdamm Ecke Ordensmeisterstr. - Gottlieb-Dunkel-Str. Ecke Germaniastr. - Britzerdamm Ecke Tempelhoferweg - U-Bhf. Parchimerallee - Grünerweg Ecke Buschkrugallee,10,59,,1964,west,
A28,autobus,Loewenhardtdamm - Dudenstr. - Kreuzbergstr. - Yorckstr. - Mehringdamm - Zossenerstr. - Südstern - Urban-Krankenhaus - U-Bhf. Prinzenstr. - U-Bhf Kottbusser Tor - Oranienstr. - Waldemarstr. - Mariannenplatz - Manteuffelstr. Ecke Köpenickerstr. - U-Bhf. Schlesisches Tor - Heckmannufer,7,30,,1964,west,
A29,autobus,Roseneck - Berkaerstr. - Bismarckplatz - Henriettenplatz - Joachim-Friedrich-Str. - Wilmersdorferstr. - Olivaerplatz - Uhlandstr. - Joachimstalerstr. - Breitscheidplatz - Wittenbergplatz - Lutherstr. - Lützowstr. - Lützowstr. Ecke Potsdamerstr. - Askanischerplatz - U-Bhf. Kochstr. - Oranienplatz,10,40,,1964,west,
A31,autobus,Machandelweg - U-Bhf. Ruhleben - Friedhof Ruhleben - Kinderheim Ruhleben - Teltowerstr. - Grenadierstr. - Stresowplatz - Breitestr. Ecke Charlottenstr. - Rathaus Spandau - Nauenerstr. - Egelpfuhlstr. - Magistratsweg - Spandauerstr. - Hackbuschstr. - Heidebergplan,20,30,,1964,west,
A32,autobus,"Breitenbachplatz - Gritznerstr. - Schlossstr. Ecke Albrechtstr. - Rathaus Steglitz - Kuhligkshofstr. Ecke Albrechtstr. - Sedanstr. - Stindestr. - Leonorenstr. - Lankwitz, Kirche - Malteserstr. Ecke Belßstr. - Marchandstr. - Marienfelderallee - Stegerwaldstr. - Bhf. Marienfelde",6,28,,1964,west,
A33,autobus,"Berlinickestr. Ecke Albrechtstr. - Klingsorstr. - Sedanstr. - Bismarckstr. Ecke Steglitzerdamm - Halskestr. Ecke Attilastr. Ecke Steglitzerdamm - Kaiserstr./Ringstr. - Rathaus Mariendorf - Mariendorf, Kaiserstr.",5,15,,1964,west,
A34,autobus,"Spandau, Friedhof - Askanierring Ecke Falkenhagenerstr. - Hafenplatz - Rathaus Spandau - Wilhelmstr. Ecke Pichelsdorferstr. - Adamstr. - Heerstr. Ecke Gatowerstr. - Gatowerstr. - Weinmeisterhornweg - Ortsgrenze Gatow - Gatow, Kirche - Großglienickerweg - Krankenhaus Hohengatow - Krankenhaus Havelhöhe - Alt-Kladow - Schwiezerhaus - Gutshof",30,48,,1964,west,
A35,autobus,"Spandau, Friedhof - Askanierring Ecke Falkenseerchaussee - Rathaus Spandau - Wilhelmstr. Ecke Pichelsdorferstr. - Adamstr. - Heerstr. Ecke Gatowerstr. - Gatowerstr. - Weinmeisterhornweg - Ortsgrenze Gatow - Gatow, Kirche - Großglienickerweg - Krankenhaus Hohengatow - Krankenhaus Havelhöhe - Alt-Kladow - Krampnitzerweg - Hottengrund",30,45,,1964,west,
A35E,autobus,Altenheim Hottengrund - Pottensteinerweg Ecke Selbitzerstr. - Selbitzerstr. Ecke Krampnitzerweg - Sakrowerstr. Ecke Landstr. - Alt-Kladow Ecke Kladowerdamm,274,7,,1964,west,
A4,autobus,Brixplatz - Theodor-Heuss-Platz - Messedamm - Henriettenplatz - Hochmeisterplatz - U-Bhf. Fehrbellinerplatz - Bundesallee Ecke Badenischestr. - Rathaus Schöneberg - Innsbruckerplatz - Kaiser-Wilhelm-Platz - U-Bhf. Flughafen - Columbiadamm - Kienitzerstr. - Sonnenallee Ecke Erkstr. - Harzerstr.,10,56,,1964,west,
A48,autobus,"Potsdamerstr. Ecke Fischerhüttenstr. - Teltowerdamm - Sundgauerstr. - Dahlemerweg - Drakestr. - Hindenburgdamm - Rathaus Steglitz - Bundesallee Ecke Rheinstr. - Kaisereiche - Innsbruckerplatz - Kaiser-Wilhelm-Platz - Goebenstr./Pallasstr. - U-Bhf. Bülowstr. - Lützowstr. - Philharmonie, Tiergartenstr.",10,39,,1964,west,
A5,autobus,Machandelweg - U-Bhf. Ruhleben - Friedhof Ruhleben - Teltowerstr. Ecke Charlottenburgerchaussee - Stresowplatz - Breitestr. Ecke Charlottenstr. - Rathaus Spandau - Falkenseerchaussee - Viersenerstr. - Wolburgsweg - Stadtrandstr. - Waldkrankenhaus - Nervenklinik,10,32,,1964,west,
A50,autobus,Roseneck - Elsterplatz - Forckenbeckstr. - Flinsbergerplatz - Seesenerstr. Ecke Hohenzollerndamm - U-Bhf. Fehrbellinerplatz - Emserplatz - Uhlandstr. Ecke Güntzelstr. - Bundesallee Ecke Tratenaustr. - Pragerplatz,10,19,,1964,west,
A51,autobus,Bhf. Wannsee - Königstr./Kronprinzessinnenweg - Am Grossen Wannsee - Koblanckstr. - Colomierstr. - Krankenhaus Wannsee - Zum Heckeshorn - Krankenhaus Heckeshorn,28,10,,1964,west,
A52,autobus,"Marienfelde, Stadtrandsiedlung - Alt-Marienfelde - Kettingerstr. Ecke Alt-Marienfelde - Lichtenraderdamm Ecke Marienfelderchaussee - Bühlerweg - Buckower Friedhof - Buckowerdamm - Grünerweg - Triftweg - Rudowerstr. - Efeuweg - Wildmeisterdamm - Köpenickerstr. - Friedhof Rudow - Kanalstr. - Mimosenweg - Stubenrauchstr. Ecke Kanalstr.",20,46,,1964,west,
A53,autobus,"Dreilindenstr. - Zehlendorf, Hohenzollernplatz - Krottnaurerstr. Ecke Alemannenstr. - Waldemarplatz - Argentinischeallee Ecke Fischerhüttenstr. - U-Bhf. Krumme Lanke - Hartmannsweilerweg - Potsdamerstr. Ecke Fischerhüttenstr. - Teltowerdamm - Rathaus Zehlendorf - Knesebeckstr. - Jänickestr. - Dahlemerweg - Osteweg - 4. Ring - Luzernerstr. - Thunerplatz - Wiesenbaude - Ostpreußendamm Ecke Wilhelmstr. - Jungfernstieg",20,47,,1964,west,
A6,autobus,Bhf. Wannsee - Königstr. - Pfaueninsel-Chaussee - Rathaus Wannsee - Friedenstr. - Schäferberg - Nikolskoerweg - Glienicker Brücke,30,13,,1964,west,
A60,autobus,"Roseneck, Hundekehl - Warnemünder/Berkaerstr. - Zappoter/Oeynhauserstr. - Hamburgerstr., Rudolf-Mosse-Platz - U-Bhf. Heidelbergerplatz - Brabanterplatz - Am Volkspark - Berlinerstr. Ecke Brandenburgischestr. - Postamt - Güntzelstr. - Ludwigkirchstr./Pariserstr. - Kurfürstendamm Ecke Uhlandstr. - Kurfürstendamm Ecke Joachimstalerstr. - Breitscheidplatz - Wittenbergplatz",10,26,,1964,west,
A61,autobus,"Zobeltitzstr. - U-Bhf. Scharnweberstr., Sportplatz - Schillingstr. - U-Bhf. Kurt-Schumacher-Platz - Humboldtstr. - Sebastianfriedhof - Teichstr. - Aroserallee - Pankowerallee Ecke Residenzstr. - Osloerstr. Ecke Schwedenstr. - Exerzierstr. Ecke Badstr. - Pankstr. Ecke Badstr. - Bhf. Gesundbrunnen - Usedomerstr. Ecke Brunnenstr. - Bernauerstr. Ecke Brunnenstr. - Gartenplatz, Feldstr.",10,32,,1964,west,
A62,autobus,Wittenau - Alt-Wittenau - Bonhoeffer-Heim - Auguste-Viktoria-Allee - U-Bhf. Kurt-Schumacher-Platz - Saatwinklerdamm - Heckerdamm - Bhf. Jungfernheide - Luisenplatz - Richard-Wagner-Platz - Leibnizstr. Ecke Otto-Suhr-Allee - U-Bhf. Ernst-Reuter-Platz - Bhf. Zoo - Marburgerstr. - Wittenbergplatz,15,38,,1964,west,
A63,autobus,Radelandstr. Ecke Niederheideweg - Bötzowbahn - Kisselnallee Ecke Pionierstr. - Zweibrückerstr. - Askanierring Ecke Falkenseerchaussee - Bezirksamt - Rathaus Spandau - Bhf. Spandau-West - Staakenerstr. - Hochgerichtstr. Ecke Seegefelderstr. - Viersenerstr. - Dyotzerstr. - Leuthingerweg - Strasse 393 - Seegefelderweg,20,31,,1964,west,
A64,autobus,Bernauerstr. Ecke Wollinerstr. - Demminerstr. Ecke Brunnenstr. - Ramlerstr. Ecke Brunnenstr. - U-Bhf. Gesundbrunnen - Prinzenallee Ecke Exerzierstr. - Schwedenstr. Ecke Exerzierstr. - Schulstr. Ecke Exerzierstr. - Reinickendorferstr. Ecke Schulstr. - Leopoldplatz - Antwerpenerstr. Ecke Luxemburgerstr. - Virchow Krankenhaus - Seestr. - Otawistr. - Müllerstr. Ecke Londonerstr. - Höllenderstr. Ecke Septimerstr.,7,26,,1964,west,
A65,autobus,Goebelplatz - Kurt-Schumacher-Damm - Jakob-Kaiser-Platz - Spandauerdamm Ecke Stadtautobahn - Messedamm - Rathenauplatz - Hohenzollerndamm Ecke Stadtautobahn - Bundesplatz - Innsbruckerplatz - Ebersstr. Ecke Dominicusstr. - Tempelhoferdamm Ecke Alt-Tempelhof - Oberlandstr. Ecke Germaniastr. - Hermannstr. Ecke Silbersteinstr. - Karl-Marx-Str. Ecke Saalestr. - Schulenburgpark,10,56,,1964,west,
A66,autobus,"Doppel-Süd, Berlepschstr. - Elsheimerstr. Ecke Berlepschstr. - Andreezeile - Machnowerstr. Ecke Berlepschstr. - Rathaus Zehlendorf - Clayallee Ecke Berlinerstr. - Schützallee Ecke Onkel-Tom-Str. - U-Bhf. Onkel-Toms-Hütte",20,18,,1964,west,
A67,autobus,"Jerusalems-Kirche, Lindenstr. - Moritzplatz - Oranienplatz - U-Bhf. Kottbusser Tor - Kottbusser Brücke - Hohenstaufenplatz - Hermannplatz - Reuterstr. - Fuldastr. - Erkstr. - Hertzbergplatz - Bhf. Sonnenallee - Dammweg - Neuköllnischeallee - Am Oberhafen - U-Bhf. Grenzallee - Onkel-Herse-Str. Ecke Buschkrugallee - Parchimerallee Ecke Buschkrugallee - Otto-Wels-Ring",5,36,,1964,west,
A68,autobus,Clayallee Ecke Königin-Luise-Str. - Thielallee/Pacelliallee - U-Bhf. Dahlem-Dorf - Arnimallee - Botanischer Garten - Lepsiusstr. - Rathaus Steglitz - Breitestr. Ecke Albrechtstr. - Bismarckstr. Ecke Bergstr. - Munsterdamm Ecke Bergstr. - Alboinstr. Ecke Prellerweg - Attilaplatz - Tempehoferdamm Ecke Friedrich-Karl-Str. - Kaiserin-Augusta-Str. Ecke Tempelhoferdamm - Alt-Tempelhof Ecke Tempelhoferdamm - Bhf. Tempelhof,15,36,,1964,west,
A69,autobus,Eichkamp - Trabenerstr. - Henriettenplatz - Joachim-Friedrich-Str. Ecke Kurfürstendamm - Wilmersdorferstr. Ecke Kurfürstendamm - Leibnizstr. Ecke Kurfürstendamm - Bleibtreustr. Ecke Kurfürstendamm - Uhlandstr. Ecke Kurfürstendamm - Joachimstalerstr. Ecke Kurfürstendamm - Nürnbergerstr. Ecke Kurfürstenstr. - An Der Urania - Lützowplatz - Tiergartenstr. - Großer Stern - Kongreßhalle - Moltkebrücke,20,32,,1964,west,
A70,autobus,"Bhf. Wollankstr. - Osloerstr. - Badstr. - Wiesenstr. - Ravenestr. Ecke Reinickdorferstr. - Weddingplatz - Am Nordhafen - Rathenowerstr. - Turmstr./Rathenowerstr. - Krankenhaus Moabit - Stromstr. - Rathaus Tiergarten - Waldstr./Gotzkowskystr. - Reuchlinstr. - Wiebestr., Strassenbahnhof",10,27,,1964,west,
A71,autobus,"Bhf. Wilhelmsruh - Lindauerstr. - Emmentalerstr. - Schäfersee, Pankowerallee - Provinzstr./Pankowerallee - Ritterlandweg - Prinzenallee/Soldinerstr. - Osloerstr. - Badstr./Prinzenallee - Bhf. Gesundbrunnen - Ramlerstr. - Rügenerstr. - Usedomerstr. - Bernauerstr. Ecke Brunnenstr. - Bernauerstr. Ecke Wollinerstr.",15,22,,1964,west,
A72,autobus,Alt-Reinickendorf Ecke Rödernallee - Lindauerstr. Ecke Residenzstr. - Pankowerallee Ecke Residenzstr. - Luise-Schröder-Platz - Nauenerplatz - Weddingplatz - Rathenowerstr. Ecke Perlebergerstr. - Turmstr. Ecke Stromstr. - Waldstr. Ecke Turmstr. - Wiebestr. Ecke Kaiserin-Augusta-Allee - Tauroggenerstr. Ecke Osnabrückerstr. - Landgericht - Jakob-Kaiser-Platz - Quellweg Ecke Nonnendammallee - Paulsternstr. Ecke Gartenfelderstr. - Gartenfeld,15,46,,1964,west,
A73,autobus,Bhf. Zoo - Wittenbergplatz - Motzstr. - Grunewaldstr. - Rathaus Schöneberg - Hauptstr. Ecke Dominicusstr. - Ebersstr. Ecke Dominicusstr. - Suadicanistr. Ecke Sachsendamm - Tempelhoferdamm Ecke Alt-Tempelhof - Rohdestr. Ecke Germaniastr. - Gottlieb-Dunkel-Str. Ecke Tempelhoferweg - Britzerdamm Ecke Gradestr. - Buschkrug Alle Ecke Blaschko-Allee,10,35,,1964,west,
A74,autobus,Königin-Elisabeth-Str. - Spandauerdamm - Klausenerplatz - Schlossstr. Ecke Seelingstr. - Sophie-Charlotten-Platz - Kaiser-Friedrich-Str. - Stuttgarterplatz - Kurfürstendamm Ecke Wilmersdorferstr. - Fehrbellinerplatz - Bundesallee Ecke Berlinerstr. - Martin-Luther-Str. - Rathaus Schöneberg - Hauptstr. (schöneberg) - Suadicanistr. Ecke Sachsendamm - Egelingzeile - Eythstr.,15,39,,1964,west,
A75,autobus,Munsterdamm Ecke Steglitzerdamm - Bismarckstr. Ecke Bergstr. - Lauenburgerplatz - Kaisereiche - Innsbruckerplatz - Dominicusstr. Ecke Hauptstr. - Kaiser-Wilhelm-Platz - U-Bhf. Bülowstr. - Am Karlsbad - Askanischerplatz - U-Bhf. Kochstr. - Oranienstr. - U-Bhf. Moritzplatz - Spreewaldplatz - Sonnenallee Ecke Pannierstr. - Hermannplatz,10,47,,1964,west,
A76,autobus,Blohmstr. Ecke Wünsdorferstr. - Bhf. Lichtenrade - Marienfelderstr. Ecke Lichtenraderdamm - Potsdamerstr. Ecke Lichtenraderdamm - Buckowerchaussee Ecke Lichtenraderdamm - Mariendorferdamm Ecke Tauernallee - Rennbahn - Alt-Mariendorf Ecke Mariendorferdamm - Kaiserstr. Ecke Lichtenraderdamm - Burgemeisterstr. Ecke Tempelhoferdamm - Alt-Tempelhof Ecke Tempelhoferdamm - U-Bhf. Tempelhof - Thuyring Ecke Tempelhoferdamm - Bayernring Ecke Tempelhoferdamm - Platz Der Luftbrücke,10,36,,1964,west,
A77,autobus,Daimlerstr. - Bhf. Marienfelde - Körtingstr. - Mariendorferdamm - Kaiserstr. Ecke Mariendorferdamm - Markgrafenstr. Ecke Mariendorferdamm - Burgemeisterstr. Ecke Tempelhoferdamm - Rathaus Tempelhof - Alt-Tempelhof Ecke Tempelhoferdamm - U-Bhf. Tempelhof - Thuyring Ecke Tempelhoferdamm - Paradestr. Ecke Tempelhoferdamm - Bayernring Ecke Tempelhoferdamm - Platz Der Luftbrücke,10,25,,1964,west,
A78,autobus,Tropfsteinweg Ecke Quarz-Weg - Tauernallee Ecke Grünsteinweg - Mariendorferdamm Ecke Tauernallee - Rennbahn - Alt-Mariendorf Ecke Mariendorferdamm - Kaiserstr. Ecke Mariendorferdamm - Burgemeisterstr. Ecke Tempelhoferdamm - Alt-Tempelhof Ecke Tempelhoferdamm - U-Bhf. Tempelhof - Thuyring Ecke Tempelhofer - Bayernring Ecke Tempelhofer - Platz Der Luftbrücke,10,26,,1964,west,
A79,autobus,Leopoldplatz - Nazarethkirchstr. Ecke Turinerstr. - Prinz-Eugen-Str. - Reinickendorferstr. Ecke Schulstr. - Exerzierstr. Ecke Schulstr. - Osloerstr. Ecke Schwedenstr. - Ritterlandweg - Pankowerallee Ecke Markstr. - Letteplatz - Schwabstr. Ecke Reginhardstr. - Hausotterstr. Ecke Reginhardstr. - Raschdorffstr. Ecke Reginhardstr. - Sommerstr. Ecke Klemkestr.,10,16,,1964,west,
A80,autobus,"Spandau, Breitestr. - Rathaus Spandau - Seegefelderstr. Ecke Carl-Schurz-Str. - Klosterstr. Ecke Carl-Schurz-Str. - Nauenerstr. Ecke Brunsbüttelerdamm - Egelpfuhlstr. - Magistratsweg Ecke Brunsbüttelerdamm - Nennhauserdamm Ecke Brunsbüttelerdamm",10,16,,1964,west,
