line_name,type,stops,frequency (7:30),length (time),Length (km),year,east_west,info
83E,tram,Hirtestr. - S-Bhf. Köpenick - Seelenbinderstr. - Bahnhofstr./lindenstr. - Schloßplatz - Wendenschloßstr. - Betriebshof Köpenick - Veb Yachtwerft - Lienhardweg - Wendenschloß,15,24,,1989,east,
100,s-bahn,Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Hauptbahnhof - Warschauerstr. - Ostkreuz - Nöldnerplatz - Lichtenberg - Friedrichsfelde Ost - Biesdorf - Kaulsdorf - Mahlsdorf - Hoppegarten - Neuenhagen - Fredersdorf - Petershagen Nord - Strausberg - Hegermühle - Strausberg Stadt - Strausberg Nord,20,66,,1989,east,
101,s-bahn,Alexanderplatz - Jannowitzbrücke - Hauptbahnhof - Warschauerstr. - Ostkreuz - Nöldnerplatz - Lichtenberg - Friedrichsfelde Ost - Springpfuhl - Gehrenseestr. - Hohenschönhausen - Wartenberg,20,29,,1989,east,
102,s-bahn,Alexanderplatz - Jannowitzbrücke - Hauptbahnhof - Warschauerstr. - Ostkreuz - Nöldnerplatz - Lichtenberg - Friedrichsfelde Ost - Springpfuhl - Karl-Maron-Str. - Marzahn - Bruno-Leuschner-Str. - Otto-Winzer-Str. - Ahrensfelde,20,31,,1989,east,
105,s-bahn,Hauptbahnhof - Warschauerstr. - Ostkreuz - Rummelsburg - Betriebsbhf. Rummelsburg - Karlshorst - Wuhlheide - Köpenick - Hirschgarten - Friedrichshagen - Rahnsdorf - Wilhelmshagen - Erkner,10,37,,1989,east,
110,s-bahn,Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Hauptbahnhof - Warschauerstr. - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Betriebsbhf. Schöneweide - Adlershof - Grünau - Eichwalde - Zeuthen - Wildau - Königs Wusterhausen,20,51,,1989,east,
115,s-bahn,Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Hauptbahnhof - Warschauerstr. - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Betriebsbhf. Schöneweide - Adlershof - Altglienicke - Grünbergallee - Flughafen Berlin-Schönefeld,20,40,,1989,east,
140,s-bahn,Oranienburg - Lehnitz - Borgsdorf - Birkenwerder - Hohen Neuendorf - Bergfelde - Schönfließ - Mühlenbeck-Mönchmühle - Blankenburg - Pankow-Heinersdorf - Pankow - Schönhauserallee - Prenzlauerallee - Ernst-Thälmann-Park - Leninallee - Storkowerstr. - Frankfurterallee - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Betriebsbhf. Schöneweide - Adlershof - Altglienicke - Grünbergallee - Flughafen Berlin-Schönefeld,20,83,,1989,east,
141,s-bahn,Bernau - Zepernick - Röntgental - Buch - Karow - Blankenburg - Pankow-Heinersdorf - Pankow - Schönhauserallee - Prenzlauerallee - Ernst-Thälmann-Park - Leninallee - Storkowerstr. - Frankfurterallee - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Betriebsbhf. Schöneweide - Adlershof - Grünau,20,73,,1989,east,
141,s-bahn,Pankow - Schönhauserallee - Prenzlauerallee - Ernst-Thälmann-Park - Leninallee - Storkowerstr. - Frankfurterallee - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Betriebsbhf. Schöneweide - Adlershof - Grünau,20,38,,1989,east,
142,s-bahn,Blankenburg - Pankow-Heinersdorf - Pankow - Schönhauserallee - Prenzlauerallee - Greifswalderstr. - Leninallee - Storkowerstr. - Frankfurterallee - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Oberspree - Spindlersfeld,20,42,,1989,east,
143,s-bahn,Buch - Karow - Blankenburg - Pankow-Heinersdorf - Pankow - Schönhauserallee - Prenzlauerallee - Ernst-Thälmann-Park - Leninallee - Storkowerstr. - Frankfurterallee - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Oberspree - Spindlersfeld,20,50,,1989,east,
143,s-bahn,Buch - Karow - Blankenburg - Pankow-Heinersdorf - Pankow - Schönhauserallee - Prenzlauerallee - Ernst-Thälmann-Park - Leninallee - Storkowerstr. - Frankfurterallee - Ostkreuz - Warschauerstr.,20,33,,1989,east,
A,u-bahn,Pankow (vinetastr.) - Schönhauserallee - Dimitroffstr. - Senefelderplatz - Rosa-Luxemburg-Platz - Alexanderplatz - Klosterstr. - Märkisches Museum - Spittelmarkt - Hausvogteiplatz - Stadtmitte - Otto-Grotewohl-Str.,2,19,,1989,east,
E,u-bahn,Elsterwerdaerplatz - Biesdorf Süd - Tierpark - Friedrichsfelde - Bhf. Lichtenberg - Magdalenenstr. - Frankfurterallee - Samariterstr. - Frankfurter Tor - Marchlewskistr. - Strausbergerplatz - Schillingstr. - Alexanderplatz,6,23,,1989,east,
8,autobus,Mahlsdorferallee - Summterstr. - Hultschinerdamm - Jägerstr. - Köpenickerstr. - Elsterwerdaerplatz - Oberfeldstr. - Werner-Lamberz-Str. - Bhf. Friedrichsfelde - Bhf. Lichtenberg,7,36,,1989,east,
27,autobus,"S-Bhf. Kaulsdorf - Alt-Kaulsdorf - Chemnitzerstr. - Jägerstr. - Gehsenerstr. - S-Bhf. Köpenick - Seelenbinderstr. - Lindenstr. - Müggelheimerstr. - Krankenhaus Köpenick - Chausseehaus - Rübezahl - Müggelseeperle - Müggelheim, Dorf - Alt-Müggelheim",10,41,,1989,east,
30,autobus,Robert-Koch-Platz - Oranienburger Tor - Rosenthalerplatz - U-Bhf. Rosa-Luxemburg-Platz - Prenzlauerallee - Dimitroffstr. - Artur-Becker-Str. - Leninallee - Mühsamstr. - Samariterstr. - Jacques-Duclos-Str. - Herzbergstr. - Siegfriedstr. - Omnibus Betriebshof - U-Bhf. Magdalenenstr. - Bhf. Lichtenberg - Weitlingstr. - Lückstr. - S-Bhf. Rummelsburg - Holteistr. - Warschauerstr. - Franz-Mehring-Platz - Ostbahnhof,7,67,,1989,east,
31,autobus,"Buch, Hobrechtsfelderchaussee - S-Bhf. Buch - Karowerstr. - Stadtrandsiedlung - Alt-Karow - Straße 26 - Alt-Blankenburg - Heinersdorfer Kirche - Am Steinberg - Ostseestr.",20,38,,1989,east,
