line_name,type,stops,frequency (7:30),length (Time),Length (km),year,east_west,info
A17,autobus,Bhf. Grunewald - Hagenplatz - Rosenecke - Warnemünderstr. - U-Bhf. Rüdesheimerplatz - Friedriche-Wilhelm-Platz - Bundesallee - Rathaus Steglitz - Stadtpark - Leonorenstr. - Stadion Lichterfelde - Wilhelmstr. - Bismarckstr. - Oberhoferplatz - Saaleckplatz,10,46,,1960,unified,
A18,autobus,Saargemünderstr. - U-Bhf. Oskar-Helene-Heim - Sophie-Charlottenstr. - Scharfestr. - Potsdamerstr. Ecke Clayallee - Mittelstr. - Wolzogenstr. - Benschallee - Waldfriedhof - Quantzstr. - Kronprinzessinenweg - Am Grossen Wannsee - Pfaueninsel-Chaussee - Rathaus Wannsee - Stölpchensee - Kohlhasenbrück,20,32,,1960,unified,
A19,autobus,Roseneck - Hagenplatz - Erdenerstr. - Bhf. Halensee - Wilmersdorferstr. - Olivaerplatz - Joachimstalerstr. - Breitscheidplatz - Wittenbergplatz - Nollendorfplatz - Potsdamerstr. - Bhf. Yorckstr. - Katzbachstr. - Mehringdamm - U-Bhf. Flughafen - Flughafen,10,40,,1960,unified,
A2,autobus,"Strasse des 17. Juni - U-Bhf. Ernst-Reuter-Platz - Bhf. Zoo - U-Bhf. Spichernstr. - Berlinerstr. - Bundesplatz - Friedrich-Wilhelm-Platz - Schlossstr. - Bhf. Feuerbachstr. - Bergstr. - Steglitzerdamm - Leonorenstr. - Lankwitz, Kirche - Havensteinstr. - Lerbacherweg - Trippsteinstr.",10,40,,1960,unified,
A20,autobus,"Tegelort - Walderseestr. - Falkenplatz - Mühlenstr. - Heiligenseestr. - Karolinenstr. - U-Bhf. Tegel - Hatzfeldallee - Martin-Luther-Friedhof - Freie Scholle - Waldstr. Ecke Waidmannslust - Bhf. Waidmannslust - Oraniendamm - Am Vierrutenbert - Lübars, Dorfaue",15,36,,1960,unified,
A21,autobus,Wentowsteig - Oranienburgerstr. - Alt-Wittenau - Bhf. Eichbornstr. - Scharnweberstr. - Kurt-Schumacher-Platz - Kaserne Südtor - Heckerdamm - Bhf. Jungfernheide - Luisenplatz - Kantstr. - Stuttgarterplatz - Amtsgericht Charlottenburg - Kurfürstendamm - Bhf. Hohenzollerndamm - U-Bhf. Fehrbellinerplatz,10,49,,1960,unified,
A22,autobus,"Hessenwinkel, Lindenstr. - Fahlenbergstr. Ecke Fürstenwalderallee - S-Bhf. Wilhelmshagen - Zentralschule - Waldschänke - S-Bhf. Rahnsdorf - Fichtenau, Stadtgrenze",20,27,8.5,1960,unified,
A23,autobus,"Altglienicke, Kirche - Gerosteig - Dankmarsteig - Altglienicke, Kirche",20,13,3.5,1960,unified,
A24,autobus,Wiebestr. - Gotzkowskystr. - Stromstr. - Rathenowerstr. - Alt-Moabit - John-Foster-Dulles-Allee - Tiergartenstr. - Lützowplatz - Potsdamerstr. - Hafenplatz - Anhalter Bhf. - U-Bhf. Hallesches Tor - Gneisenaustr. - Columbiadamm - Tempelhoferdamm - Flughafen,5,38,,1960,unified,
A25,autobus,Unionplatz - Gotzkowskybrücke - Hansaplatz - U-Bhf. Ernst-Reuter-Platz - Bhf. Zoo - U-Bhf. Spichernstr. - Bundesplatz - Kaisereiche - Grazerplatz - Attilaplatz - Tempelhoferdamm - Gottlieb-Dunkelstr. - Grünerweg - Gutschmidtstr.,10,63,,1960,unified,
