line_name,type,stops,frequency (7:30),length (time),Length (km),year,east_west,info
74,tram,Bernkastelerstr. - Buschallee - Lichtenbergerstr. - Antonplatz - S-Bhf. Greifswaldstr. - Dimitroffstr. - Mollstr. - Leninplatz - Bersarinstr. - S-Bhf. Leninallee - Ho-Chi-Minh-Str. - Haupstr. - Falkenbergerstr.,12,47,,1976,east,
75,tram,Bernkastelerstr. - Buschallee - Lichtenbergerstr. - Antonplatz - S-Bhf. Greifswaldstr. - Dimitroffstr. - Mollstr. - U-Bhf. Luxemburgplatz - Hackescher Markt,12,27,,1976,east,
78,autobus,Arkonaplatz - Brunnenstr. - Invalidenstr. - Rosenthalerplatz - Rosa-Luxemburg-Str. - Alexanderplatz - S-Bhf. Jannowitzbrücke - Adalbertstr. - Annenstr. - U-Bhf. Märkisches Museum - Breitestr. - Oberwallstr. - Bhf. Friedrichstr. - Rober-Koch-Platz,10,33,,1976,east,
79,autobus,Alexanderstr. - S-Bhf. Jannowitzbrücke - U-Bhf. Märkisches Museum - Französischestr. - U-Bhf. Thälmannplatz,15,12,,1976,east,
8,autobus,"Mahlsdorferallee - Hultschinerdamm - Sadowastr. - Köpenickerstr. - Dohlengrund - Oberfeldstr. - Am Tierpark - Bhf. Berlin-Lichtenberg, Irenenstr.",15,35,,1976,east,
82,tram,"Mahlsdorf-Süd, Hubertus - Uhlenhorst - S-Bhf. Köpenick - Insitut Für Lehrerbildung - Pionierpark - Rathenaustr. - Edisonstr. - Hegemeisterweg - Ehrlichstr. - Hönower Wiesenweg - Kraftwerk Klingenberg - Karlshorsterstr. - S-Bhf. Ostkreuz",20,49,,1976,east,
83,tram,S-Bhf. Mahlsdorf - Alt-Mahlsdorf - Rahnsdorferstr. - Bürgerwäldchen - Ruhlsdorferstr. - Mahlsdorf-Süd - Wongrowitzer Steig - S-Bhf. Köpenick - Lindenstr. - Grünstr. - Strassenbahn-Betriebshof - Rft-Werk - Veb Bootswerft - Wendenschloß,20,40,,1976,east,
84,tram,"Wasserwerk - Brauerei - S-Bhf. Friedrichshagen - Hirschgarten - Lindenstr. - Grünstr. - S-Bhf. Spindlersfeld - S-Bhf. Adlershof - Altglienicke, Kirche - Am Falkenberg",20,58,,1976,east,
85,tram,Haeckelstr. - Bhf. Schöneweide - Wilhelminenhofstr. - Pionierpark - Alte Försterei - Bahnhofstr. - Grünstr. - Wendenschloßstr. - Strassenbahn-Betriebshof - Veb Bootswerft - Wendenschloß,20,41,,1976,east,
86,tram,"Mahlsdorf-Süd, Hubertus - Uhlenhorst - Hirtestr. - S-Bhf. Köpenick - Lindenstr. - Schloßplatz - Veb Kühlbetrieb - Veb Berlin-Chemie - Schule - S-Bhf. Grünau - Regattatribüne - Richtershorn - Karolinenhof - Reifenwerk - Alt-Schmöckwitz",20,41,,1976,east,
9,autobus,John-Schehr-Str. - Am Friedrichshain - Mollstr. - Alexanderplatz - Spandauerstr. - Breitestr. - Friedrichstr. - Unter Den Linden Ecke Otto-Grotewohl-Str.,15,19,,1976,east,
"S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)",tram,"S-Bhf. Friedrichshagen (grenze) - Schöneiche, Waldstr. - Schöneiche, Goethepark - Schöneiche, Dorfstr. - Dorfaue - Schöneiche, Schillerstr. - Schöneiche, Grätzwalde - Schöneiche, Jägerstr. - Rüdersdorf, Berghof - Rüdersdorf, Torellplatz - Rüdersdorf, Heinitzstr. - Rüdersdorf, Post - Rüdersdorf, Schulstr. - Rüdersdorf, Karl-Marx-Platz",20,39,,1976,east,
S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf),tram,"S-Bhf. Rahnsdorf - Goethestr. - Eichendamm - Lerchenstr. - Fasanenstr. - Thälmannplatz - Blumenstr. - Woltersdorf, Krankenhaus - Woltersdorfer Schleuse",20,20,,1976,east,
100,s-bahn,Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Ostbahnhof - Warschauerstr. - Ostkreuz - Nöldnerplatz - Lichtenberg - Friedrichsfelde Ost - Biesdorf - Kaulsdorf - Mahlsdorf - Hoppegarten (mark) - Neuenhagen (b Bln) - Fredersdorf (b Bln) - Petershagen Nord - Strausberg - Strausberg Stadt - Strausberg Nord,20,64,,1976,east,
105,s-bahn,Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Ostbahnhof - Warschauerstr. - Ostkreuz - Rummelsburg - Betriebsbhf. Rummelsburg - Karlshorst - Wuhlheide - Köpenick - Hirschgarten - Friedrichshagen - Rahnsdorf - Wilhelmshagen - Erkner,20,45,,1976,east,
110,s-bahn,Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Ostbahnhof - Warschauerstr. (< Ostkreuz) - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Betriebsbhf. Schöneweide - Adlershof - Grünau - Eichwalde - Zeuthen - Wildau - Königs Wusterhausen,20,51,,1976,east,
115,s-bahn,Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Ostbahnhof - Warschauerstr. (< Ostkreuz) - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Betriebsbhf. Schöneweide - Adlershof - Altglienicke - Grünbbergallee - Zentralflughafen Berlin-Schönefeld,20,39,,1976,east,
140,s-bahn,Oranienburg - Lehnitz - Borgsdorf - Birkenwerder - Hohen Neuendorf (b Bln) - Bergfelde (b Bln) - Schönfließ - Blankenburg - Pankow-Heinersdorf - Pankow - Schönhauserallee - Prenzlauerallee - Greifswalderstr. - Leninallee - Zentralviehhof - Frankfurterallee - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Betriebsbhf. Schöneweide - Adlershof - Altglienicke - Grünbergallee - Zentralflughafen Berlin-Schönefeld,20,104,,1976,east,
141,s-bahn,Bernau (b Bln) - Zepernick (b Bernau) - Röntgental - Buch - Karow - Blankenburg - Pankow-Heinersdorf - Pankow - Schönhauserallee - Prenzlauerallee - Greifswalderstr. - Leninallee - Zentralviehhof - Frankfurterallee - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Betriebsbhf. Schöneweide - Adlershof - Grünau - Eichwalde - Zeuthen,20,64,,1976,east,
142,s-bahn,Blankenburg - Pankow-Heinersdorf - Pankow - Schönhauserallee - Prenzlauerallee - Greifswalderstr. - Leninallee - Zentralviehhof - Frankfurterallee - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Oberspree - Spindlersfeld,20,41,,1976,east,
A,u-bahn,Pankow (vinetastr.) - Schönhauserallee - Dimitroffstr. - Senefelderplatz - Luxemburgplatz - Alexanderplatz - Klosterstr. - Märkisches Museum - Spittelmarkt - Hausvogteiplatz - Stadtmitte - Thälmannplatz,3,19,,1976,east,
E,u-bahn,Alexanderplatz - Schillingstr. - Strausbergerplatz - Marchlewskistr. - Frankfurter Tor - Samariterstr. - Frankfurterallee - Magdalenenstr. - Lichtenberg - Friedrichsfelde - Tierpark,4,16,,1976,east,
