line_name,type,stops,frequency (7:30),length (Time),Length (km),year,east_west,info
7,autobus,"Glienicke, Kirche - Elsässerstr. - Schildow, Kirche - Blankenfelde, Hauptstr. - Industriebahn - Nordend - Kurt-Fischer-Platz - Pankow, Rathaus - U-Bhf. Pankow",12.0,34,,1971,east,
8,autobus,Mahlsdorferallee - Hultschinerdamm - Sadowastr. - Köpenickerstr. - Oberfeldstr. - Am Tierpark - U-Bhf. Friedrichsfelde,10.0,33,,1971,east,
9,autobus,Kurischestr. - Hufelandstr. - Königstor - Hans-Beimlerstr. - Breitestr. - Charlottenstr. - Otto-Grotewohlstr.,8.0,16,,1971,east,
16,autobus,Arkonaplatz - Brunnenstr. - Rosenthalerplatz - Alexanderplatz - S-Bhf. Jannowitzbr. - Annenstr. - Adalbertstr.,8.0,17,,1971,east,
18,autobus,Adalbertstr. - S-Bhf. Jannowitzbrücke - Alexanderplatz - Charlottenstr. Ecke Französischestr. - Bhf. Friedrichstr. - Schumannstr. Ecke Reinhardtstr. - Robert-Koch-Platz,6.0,20,,1971,east,
22,autobus,"Hessenwinkel, Lutherstr. - Fahlenbergstr. - S-Bhf. Wilhelmshagen - Zentralschule - Waldschänke - S-Bhf. Rahnsdorf - Hamburgerstr. - Fichtenau, Post",20.0,37,,1971,east,
23,autobus,"Falkenhöhe - S-Bhf. Grünbergallee - S-Bhf. Altglienicke - Wolfmarsteig - Schönefelderchaussee - Altglienicke, Kirche - Kanalbrücke",20.0,20,,1971,east,
26,autobus,VEB Bautransporte - Bhf. Schöneweide,7.0,5,,1971,east,
27,autobus,"S-Bhf. Kaulsdorf - Chemnitzerstr. - Jägerstr. - Gehsenerstr. - S-Bhf. Köpenick - Lindenstr. Ecke Bahnhofstr. - Schloßplatz - Wendenschloßstr. - Krankenhaus, Köpenick - Müggelturm - Müggelheim",10.0,41,,1971,east,
27E,autobus,"Chemnitzerstr. - Jägerstr. - S-Bhf. Köpenick - Lindenstr. Ecke Bahnhofstr. - Schloßplatz - Krankenhaus, Köpenick - Müggelturm - Müggelheim",10.0,22,,1971,east,
30,autobus,Ostbahnhof - Warschauerstr. - Holteistr. - S-Bhf. Rummelsburg - Schlichtallee - Bhf. Lichtenberg - Obus-Betriebshof - VEB Elektrokohle - Roederplatz - Leninallee - Dimitroffstr. - U-Bhf. Luxemburgplatz - Rosenthalerplatz - Robert-Koch-Platz,13.0,66,,1971,east,
31,autobus,"S-Bhf. Buch - Karowerstr. - Alt-Karow - Blankenburg - Heinersdorf, Kirche - Prenzlauer Promenade - Ostseestr.",10.0,30,,1971,east,
32,autobus,Hans-Beimlerstr. - Leninplatz - Karl-Marx-Allee - Ostbahnhof - S-Bhf. Jannowitzbrücke - Spittelmarkt - U-Bhf. Thälmannplatz,8.0,23,,1971,east,
34,autobus,Alt-Stralau - Friedrich-Jungestr. - Corinthstr. - Modersohnstr. - Warschauerstr. - Grünbergerstr. - U-Bhf. Marchlewskistr.,15.0,15,,1971,east,
35,autobus,Pirolstr. - Dohlengrund - Oberfeldstr. - Am Tierpark - U-Bhf. Friedrichsfelde - Lincolnstr. - S-Bhf. Nöldnerplatz,0.0,20,,1971,east,
36,autobus,"Zentralflughafen - Bhf. Schönefeld - S-Bhf. Grünbergallee - Bohnsdorf, Kirche - Gartenstadtweg - S-Bhf. Grünau",0.0,20,,1971,east,
37,autobus,Bhf. Lichtenberg - Am Tierpark - S-Bhf. Biesdorf - Boschpolerstr. - Alt-Marzahn - Marzahnerchaussee - Bürknersfelde - Dingelstädterstr. - Weißenseerweg - S-Bhf. Leninallee - Dimitroffstr. (Cotheniusstr.),15.0,46,,1971,east,
39,autobus,"Wartenberg, Siedlung - Lindenbergerstr. - Falkenbergerchaussee - Falkenbergerstr.",15.0,13,,1971,east,
40,autobus,Ostbahnhof - Karl-Marx-Allee - Leninplatz - U-Bhf. Luxemburgplatz - Rosenthalerplatz - Robert-Koch-Platz,7.5,20,,1971,east,
42,autobus,"Buch - Karowerstr. - Alt-Karow - Blankenburg - Heinersdorf, Kirche - Prenzlauer Promenade - Ostseestr.",10.0,31,,1971,east,
43,autobus,"Marzahnerchaussee, Springpfuhl - Stadtberg - Dingelstädterstr. - S-Bhf. Friedrichsf.-Ost - Am Tierpark - U-Bhf. Friedrichsf. - S-Bhf. Nöldnerplatz",10.0,32,,1971,east,
44,autobus,"Hönow, Dorfstr. - Greifswalderstr. - S-Bhf. Mahlsdorf",30.0,12,,1971,east,
45,autobus,"Wilhelmsruh, Schillerstr. - Hauptstr. Ecke Edelweißstr. - Heinrich-Mann-Platz - Pankow, Rathaus - Pankow, Kirche - Prenzlauer Promenade Ecke Kissingenstr. - Am Steinberg - Hamburgerplatz - Lichtenbergerstr. Ecke Klement-Gottwald-Allee - Klement-Gottwald-Allee Ecke Rennbahnstr. - Weißensee, Schwarzelfenweg",6.0,39,,1971,east,
47,autobus,"Bhf. Schöneweide - Johannisthalerchaussee - S-Bhf. Baumschulenweg - Treptow, Rathaus - Sowjetisches Ehrenmal - S-Bhf. Treptower Park - Treptow, Eichenstr.",12.0,26,,1971,east,
48,autobus,Bhf. Schöneweide - Lindhorstweg - Stubenrauchstr. - Lindhorstweg - Bhf. Schöneweide,7.0,17,,1971,east,
