line_name,type,stops,frequency (7:30),length (Time),Length (km),year,east_west,info
69,tram,"Johannisthal, Haeckelstr. - Bhf. Schöneweide - Wilhelminenhofstr. - S-Bhf. Karlshorst - Hochschule für Ökonomie - Tierpark Berlin - Alt-Friedrichsfelde Ecke Am Tierpark - Bhf. Lichtenberg - Bhf. Siegfriedstr.",10,40,,1961,east,
70,tram,"Hohenschönhausen, Falkenbergerstr. - Hauptstr. Ecke Suermondtstr. - Stadion Buschallee - Buschallee Ecke Klement-Gottwald-Allee - Lichtenbergerstr. Ecke Berlinerallee - Antonplatz - Prenzlauer Promenade - Humannplatz - U-Bhf. Dimitroffstr. - Brunnenstr. - Oranienburger Tor - Bhf. Friedrichstr. - Am Kupfergraben",12,49,,1961,east,
71,tram,"Heinersdorf, Romain-Rollandstr. - Heinersdorf, Kirche - Am Steinberg - Prenzlauerallee Ecke Wisbyerstr. - S-Bhf. Prenzlauerallee - Dimitroffstr. - Saarbrückerstr. - Prenzlauer Tor - Alexanderplatz, Grunerstr.",10,32,,1961,east,
72,tram,"Weißensee, Pasedagplatz - Klement-Gottwald-Allee Ecke Rennbahnstr. - Buschallee Ecke Berlinerallee - Lichtenbergerstr. Ecke Berlinerallee - Antonplatz - Prenzlauer Promenade - S-Bhf. Prenzlauerallee - Dimitroffstr. - Saarbrückerstr. - Alexanderplatz, Memhardstr. - Molkenmarkt - Spittelmarkt - Charlottenstr. Ecke Leipzigerstr. - Taubenstr.",12,44,,1961,east,
74,tram,"Weißensee, Pasedagplatz - Klement-Gottwald-Allee Ecke Rennbahnstr. - Lichtenbergerstr. Ecke Berlinerallee - Antonplatz - S-Bhf. Greifswalderstr. - Dimitroffstr. - Königstor - Alexanderplatz, Memhardstr. - Molkenmarkt - Spittelmarkt - Friedrichstr. Ecke Leipzigerstr. - Leipzigerstr. Ecke Wilhelmstr.",8,39,,1961,east,
74E,tram,"Klement-Gottwald-Allee Ecke Rennbahnstr. - Lichtenbergerstr. Ecke Berlinerallee - Antonplatz - S-Bhf. Greifswalderstr. - Dimitroffstr. - Königstor - Alexanderplatz, Memhardstr. - Molkenmarkt - Spittelmarkt",8,31,,1961,east,
82,tram,"Mahlsdorf-Süd, Hubertus - S-Bhf. Köpenick - Seelenbinderstr. - Bahnhofstr. Ecke Lindenstr. - Parkstr. - Wilhelminenhof- Ecke Edisonstr. - Heinrich-Dunckerstr. Ecke Ehrlichstr. - Klingenberg, Blockdammweg - Kraftwerk Klingenberg - Hauptstr. Ecke Karlshorsterstr. - S-Bhf. Ostkreuz - Stralauerallee Ecke Markgrafendamm - Warschauerstr. - Ostbahnhof - S-Bhf. Jannowitzbrücke - Alexanderplatz, Elisabethstr.",20,64,,1961,east,
83,tram,Wendenschloß Ecke Ekhofstr. - VEB Schiffswerft - Bhf. Köpenick - Bahnhofstr. Ecke Lindenstr. - Seelenbinderstr. - S-Bhf. Köpenick - Mahlsdorf-Süd - Bürgerwäldchen - Rathaus Mahlsdorf - S-Bhf. Mahlsdorf,20,50,,1961,east,
84,tram,"Altglienicke, Am Falkenberg - Köpenickerstr. - Benzolwerk - S-Bhf. Adlershof - Marktplatz Adlershof - S-Bhf. Spindlersfeld - Köllnischerplatz - Schüßlerplatz - Bahnhofstr. Ecke Lindenstr. - Seelenbinderstr. - Hirschgarten - Fürstenwalderdamm - S-Bhf. Friedrichshagen - Brauerei - Friedrichshagen, Wasserwerk",20,52,,1961,east,
86,tram,"Alt-Schmöckwitz - Karolinenhof Mitte - Richtershorn - Freibad Grünau - S-Bhf. Grünau - Chemische Fabrik - Köllnischerplatz - Bahnhofstr. Ecke Lindenstr. - Seelenbinderstr. - S-Bhf. Köpenick - Hirtestr. - Mahlsdorf-Süd, Hubertus",20,43,,1961,east,
87,tram,"Rahnsdorf - Wasserwerk - S-Bhf. Friedrichshagen - Bölschestr., Brauerei - Hirschgarten - Seelenbinderstr. Ecke Bahnhofstr. - Bahnhofstr. Ecke Lindenstr. - Parkstr. - Wilhelminenhof- Ecke Edisonstr. - Bhf. Schöneweide, Brückenstr. - Köpenicker Landstr. Ecke Baumschulenstr. - S-Bhf. Plänterwald - Am Treptower Park Ecke Elsenstr. - Wiener Brücke",20,69,,1961,east,
92,tram,"Oberspree, Bruno-Bürgel-Weg - Bhf. Schöneweide - Kali-Chemie - Baumschulenstr. - S-Bhf. Plänterwald - S-Bhf. Tremptower Park, Elsenstr. - Wiener Brücke",20,30,,1961,east,
95,tram,Krankenhaus Köpenick - Bahnhofstr. Ecke Lindenstr. - Parkstr. - Edisonstr. - Bhf. Schöneweide - Kali-Chemie - Baumschulenstr. - S-Bhf. Baumschulenweg,20,33,,1961,east,
95P,tram,S-Bhf. Baumschulenweg - Sonnenallee,20,3,,1961,east,
A22,autobus,"Hessenwinkel, Lindenstr. - Fahlenbergstr. Ecke Fürstenwalderallee - S-Bhf. Wilhelmshagen - Zentralschule - Waldschänke - S-Bhf. Rahnsdorf - Fichtenau, Stadtgrenze",20,29,,1961,east,
A23,autobus,"Altglienicke, Kirche - Gerosteig - Dankmarsteig - Altglienicke, Kirche",20,13,,1961,east,
A26,autobus,VEB Bautransporte - Bhf. Schöneweide,15,5,,1961,east,
A27,autobus,"S-Bhf. Kaulsdorf, Planitzstr. - Chemnitzerstr. Ecke Alt-Kaulsdorf - Ulmenstr. - Wongrowitzerstr. - S-Bhf. Köpenick - Bahnhofstr. Ecke Lindenstr. - Köpenick, Krankenhaus - Müggelseeperle - Müggelheim",10,43,,1961,east,
A38,autobus,"Waltersdorf - Bohnsdorf, Waldstr. - Eichbuschplatz - Joachimstr. - S-Bhf. Grünau",20,18,,1961,east,
A39,autobus,"Wartenberg, Siedlung - Wartenberg, Dorfstr. - Falkenbergerchaussee - Kolonie ""land In Sonne"" - Hohenschönhausen, Falkenbergerstr.",16,13,,1961,east,
A42,autobus,"Buch, Kiesgruben - Karowerstr. Ecke Alt-Buch - Strasse 78 - Karow, Bahnhofstr. - Güteraußenring - Blankenburg, Bahnhofstr. - Heinersdorf, Kirche - Am Steinberg - Prenzlauer Promenade (Spitze)",12,31,,1961,east,
A43,autobus,"Bürknersfelde - Marzahn, Berlinerchaussee - Güterbahnhof Springpfuhl - S-Bhf. Friedrichsfelde-Ost - Alt-Friedrichsfelde Ecke Am Tierpark - U-Bhf. Friedrichsfelde",20,19,,1961,east,
A44,autobus,"Hönow, Dorfstr. - Greifswalderstr. - Am Rosenhag - S-Bhf. Mahlsdorf",13,13,,1961,east,
A44E,autobus,Greifswalderstr. - Am Rosenhag - S-Bhf. Mahlsdorf,10,8,,1961,east,
A45,autobus,"Wilhelmsruh, Fontanestr. - Hauptstr. Ecke Edelweißstr. - Ehrenmal - Heinrich-Mann-Platz - Pankow, Rathaus - Pankow, Kirche - Prenzlauer Promenade Ecke Kissingenstr. - Am Steinberg - Langhansstr. Ecke Gustav-Adolfstr. - Hamburgerplatz - Pistoriusstr. Ecke Klement-Gottwald-Allee - Klement-Gottwald-Allee Ecke Rennbahnstr. - Weißensee, Schwarzelfenweg",23,42,,1961,east,
A46,autobus,"Ahrensfeld, Kirche - Lpg Falkenberg - Strasse nach Wartenberg - Malchowerweg - Buschallee Ecke Klement-Gottwald-Alle - Klement-Gottwald-Allee Ecke Rennbahnstr. - Feldtmannstr. - Malchow, Dorfstr.",15,30,,1961,east,
A47,autobus,"Bhf. Schöneweide - Sterndamm - Johannisthalerchaussee - Baumschulenstr. Ecke Südostallee - S-Bhf. Baumschulenweg - Eichbuschallee - Treptow, Rathaus - S-Bhf. Treptower Park",15,26,,1961,east,
A49,autobus,"Kaulsdorf, Bausdorfstr. - Ridbacherstr. - Grottkauerstr. - Uckermarkstr. - Kaulsdorf, Bausdorfstr.",20,14,,1961,east,
A55,autobus,"Wilhelmsruh, Fontanestr. - Hauptstr. Ecke Edelweißstr. - Ehrenmal - Heinrich-Mann-Platz - Pankow, Rathaus - Pankow, Kirche - S-Bhf. Pankow - Prenzlauer Promenade Ecke Granitzstr. - Am Steinberg - Langhansstr. Ecke Gustav-Adolfstr. - Hamburgerplatz - Gustav-Adolfstr. Ecke Rennbahnstr. - Große Seestr. Ecke Berlinerallee - Weißensee, Liebermannstr. Ecke Piesporterstr.",20,42,,1961,east,
A56,autobus,"Weißensee, Nüßlerstr. - Rennbahnstr. Ecke Gustav-Adolfstr. - Hamburgerplatz",15,13,,1961,east,
A57,autobus,Kniprodestr. Ecke Ermländischestr. - Königstor - S-Bhf. Alexanderplatz - Marx-Engels-Platz - Friedrichstr. Ecke Unter den Linden - Bhf. Friedrichstr. - Schumannstr. Ecke Luisenstr. - Robert-Koch-Platz - Scharnhorststr.,7,24,,1961,east,
A7,autobus,"Glienicke, Kirche - Elsässerstr. - Schildow, Kirche - Blankenfelde, Hauptstr. - Nordend - Kurt-Fischer-Platz - Pankow, Rathaus - U-Bhf. Vinetastr.",10,37,,1961,east,
A8,autobus,"Waldesruh, Malhlsdorferallee - Fichtestr. Ecke Schopenhauerstr. - Hultschinerdamm - Sadowastr. - Chemnitzer Ecke Ulmenstr. - Alt-Biesdorf, Oberfeldstr. - Alt-Friedrichsfelde Ecke Am Tierpark - U-Bhf. Friedrichsfelde",8,36,,1961,east,
A8E,autobus,"Sadowastr. - Chemnitzer Ecke Ulmenstr. - Alt-Biesdorf, Oberfeldstr. - Alt-Friedrichsfelde Ecke Am Tierpark - U-Bhf. Friedrichsfelde",11,24,,1961,east,
A82P,autobus,Kinderheim - Friedrich-Jungestr. - Markgrafendamm,20,5,,1961,east,
A9,autobus,Kurischestr. - Dimitroffstr. - Königstor - S-Bhf. Alexanderplatz - Marx-Engels-Platz - Friedrichstr. Ecke Unter den Linden - Bhf. Friedrichstr. - Oranienburger Tor - Platz vor dem Neuen Tor - Scharnhorststr. Ecke Kielerstr.,6,27,,1961,east,
Flughafen Schönefeld <> Strausberger Platz,autobus,Flughafen Schönefeld - Bhf. Schöneweide - Ostbahnhof - Strausbergerplatz,10,45,,1961,east,
AD/36,autobus,"Diepensee, Flughafen - Waltersdorferchaussee (Spinne) - Schönefeld, Siedlung - Bohnsdorf, Kirche - Gartenstadtweg - S-Bhf. Grünau",7,27,,1961,east,
AL,autobus,"Neu-Lindenberg - Lindenberg - Malchow, Dorfstr.",45,15,,1961,east,
AZ,autobus,"Groß Ziethen - Bhf. Groß Ziethen - Klein Ziethen - Waßmannsdorf, Warteh. - Selchow - Waltersforderchaussee (Spinne) - Schönefeld, Siedlung - S-Bhf. Grünau",60,36,,1961,east,
A,u-bahn,Pankow (Vinetastr.) - Schönhauserallee - Dimitroffstr. - Senefelderplatz - Luxemburgplatz - Alexanderplatz - Klosterstr. - Märkisches Museum - Spittelmarkt - Hausvogteiplatz - Stadtmitte - Thälmannplatz,2,19,,1961,east,
E,u-bahn,Alexanderplatz - Schillingstr. - Strausbergerplatz - Marchlewskistr. - Frankfurter Tor - Samariterstr. - Stalinallee (Ringbahn) - Magdalenenstr. - Bahnhof Lichtenberg (Zentralfriedhof) - Friedrichsfelde (Tierpark),5,16,,1961,east,
KBS 101,s-bahn,Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Ostbahnhof - Warschauerstr. - Ostkreuz - Nöldnerplatz - Lichtenberg - Friedrichsfelde Ost - Biesdorf - Kaulsdorf - Mahlsdorf - Hoppegarten (Mark) - Neuenhagen (b Bln) - Fredersdorf (b Bln) - Giebelsee - Strausberg,0,0,,1961,east,
KBS 101c,s-bahn,Strausberg - Strausberg Stadt - Strausberg Nord,0,0,,1961,east,
KBS 102,s-bahn,Potsdam - Babelsberg - Griebnitzsee,0,0,,1961,east,
KBS 102,s-bahn,Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Ostbahnhof - Warschauerstr. - Ostkreuz - Rummelsburg - Betriebsbahnhof Rummelsburg - Karlshorst - Wuhlheide - Köpenick - Hirschgarten - Friedrichshagen - Rahnsdorf - Wilhelmshagen - Erkner,0,0,,1961,east,
KBS 103,s-bahn,Falkensee - Albrechtshof,0,0,,1961,east,
KBS 103,s-bahn,Friedrichstr. - Marx-Engels-Platz - Alexanderplatz - Jannowitzbrücke - Ostbahnhof - Warschauerstr. - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Betriebsbahnhof Schöneweide - Adlershof - Grünau - Eichwalde - Zeuthen - Wildau - Königs Wusterhausen,0,0,,1961,east,
KBS 103a,s-bahn,Greifswalderstr. - Leninallee - Zentralviehhof - Stalinallee - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Oberspree - Spindlersfeld,0,0,,1961,east,
KBS 104,s-bahn,Oranienburg - Lehnitz - Borgsdorf - Birkenwerder - Hohen-Neuendorf (b Bln),0,0,,1961,east,
KBS 105,s-bahn,Velten (Mark) - Hohenschöpping - Hennigsdorf Nord - Hennigsdorf (b Bln),0,0,,1961,east,
KBS 105,s-bahn,Mahlow - Blankenfelde - Dahlewitz - Rangsdorf,0,0,,1961,east,
KBS 106,s-bahn,Bernau (b Bln) - Zepernick (b Bernau) - Röntgental - Buch - Karow - Blankenburg - Pankow-Heinersdorf - Pankow - Schönhauserallee - Prenzlauerallee - Greifswalderstr. - Leninallee - Zentralviehhof - Stalinallee - Ostkreuz - Treptower Park - Plänterwald - Baumschulenweg - Schöneweide - Betriebsbahnhof Schöneweide - Adlershof - Grünau,0,0,,1961,east,
O30,omnibus,Kosterstr. - Andreasstr. - Küstrinerplatz - Warschauerstr. - Boxhagenerstr. Ecke Holteistr. - S-Bhf. Rummelsburg - Bhf. Lichtenberg - Bf. Siegfriedstr. - Roederplatz - Proskauer Ecke Dolzigerstr. - Ebertystr. Ecke Leninallee - Greifswalderstr. Ecke Dimitroffstr. - S-Bhf. Alexanderplatz - Klosterstr.,20,72,,1961,east,
O37,omnibus,"Dimitroffstr. Ecke Leninallee - Steuerhaus - Weißenseerweg - Genslerstr. Ecke Siegfriedstr. - Dingelstädterstr. - Bürknersfelde - Marzahnerchaussee - Alt-Marzahn, Kirche - Elisabethstr. - S-Bhf. Biesdorf - Alt-Biesdorf, Oberfeldstr. - Alt-Friedrichsfelde Ecke Am Tierpark - Bhf. Lichtenberg",20,46,,1961,east,
O40,omnibus,Ostbahnhof - Küstrinerplatz - Stalinallee - Leninplatz - Königstor - Prenzlauer Tor - Rosenthalerplatz - Oranienburger Tor - Robert-Koch-Platz,10,23,,1961,east,
"S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)",autobus,"S-Bhf. Friedrichshagen - Schöneiche, Goethepark - Dorfaue - Rüdersdorf, Thälmannstr. - Post - Rüdersdorf, Karl-Marx-Platz",20,40,,1961,east,
S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf),autobus,S-Bhf. Rahnsdorf - Goethestr. - Eichendamm - Lerchenstr. - Fasanenstr. - Thälmannplatz - Blumenstr. - Woltersdorfer Schleuse,20,22,,1961,east,
Schmöckwitz<>Eichwalde (VEB Kraftverkehr Schöneiche-Rüdersdorf),autobus,"Alt-Schmöckwitz - Eichwalde, Uhlandstr. - Bhf. Eichwalde",60,14,,1961,east,
"S-Bhf. Grünau <> Potsdam, Bassinplatz (VEB Potsdam-Babelsberg)",autobus,"S-Bhf. Grünau - Walterdorferchaussee (Spinne) - Selchow - Glasow - Bhf. Mahlow - Bhf. Teltow - Carl-Von-Ossietzky-Werk - Stahnsdorf, Waldschänke - Bhf. Drewitz - Lutherplatz - Potsdam, Bassinplatz",30,49,,1961,east,
Schmöckwitz<>Ziegenhals (VEB Kraftverkehr Schöneiche-Rüdersdorf),autobus,"Reifenwerk - Alt-Schmöckwitz - Konsum Wernsdorf - Konsum Ziegenhals - Ziegenhals, VA Dienststelle",56,19,,1961,east,
