line_name,type,stops,frequency (7:30),length (time),Length (km),year,east_west,info
23,tram,"Rosenthal - Reichskanzlerdamm - Bismarckplatz - Grabbeallee - Pankow, Schönholzerstr. - Wollankstr. - Wollankstr. Ecke Brehmestr. - Prinzenallee Ecke Brehmestr. - Pankstr. - Nettelbeckplatz - Reinickendorferstr. - Weddingplatz - Fennstr.",10,,,1946,unified,frequency range 10-20 minutes
4,tram,Warschauerbrücke - Warschauerstr. - Baltenplatz - Elbingerstr. Ecke Lansbergerallee - Elbingerstr. Ecke Prenzelauerallee - Danzigerstr. Ecke Schönhauserallee - Bernauerstr. Ecke Brunnenstr. - Strelitzerstr.,7,,,1946,unified,frequency range 7-15 minutes
6,tram,"Schönberg, Wartburgplatz - Mühlenstr. Ecke Hauptstr. - Bhf. Schöneberg - Sachsendamm - Bhf. Papestr. - Tempelhof, Schönebergerstr. - Dorfstr. - Dorfstr. Ecke Berlinerstr. - Germaniastr. - Gottlieb-Dunkelstr. - Mariendorferweg - Mariendorferweg Ecke Chausseestr. - Knesebeckstr. - Bhf. Neukölln - Bergstr. - Erkstr. - Wildenbruchstr. - Treptow, Elsenstr.",12,,,1946,unified,
8,tram,"Seestr., Friedhöfe - Seestr. Ecke Müllerstr. - Seestr. Ecke Markstr. - Osloerstr. - Osloerstr. Ecke Prinzenallee - Bornholmerstr. - Bhf. Bornholmerstr. - Bornholmerstr. Ecke Schönhauserallee - Wisbyerstr. Ecke Bornholmerstr. - Wisbyerstr. Ecke Prenzlauerallee - Gustav-Adolfstr. Ecke Langhansstr. - Berlinerallee, Antonplatz - Berlinerallee Ecke Lichtenbergerstr. - Weißenseerweg Ecke Hohenschönhauserstr. - Lichtenberg, Röderplatz - Möllendorffstr. Ecke Scheffelstr. - Gürtelstr. Ecke Frankfurterallee",15,,,1946,unified,frequency 15-20 minutes
13,tram,Türschmidtstr. Ecke Karlshorsterstr. - Köpenickerchaussee - Kraftwerk Klingenberg,15,,,1946,unified,frequency 15-30 minutes
3,tram,Gotzkowskystr. - Thälmannstr. Ecke Beusselstr. - Kaiserin-Augusta-Allee Ecke Tauroggenerstr. - Berlinerstr. Ecke Wilmersdorferstr. - Wilmerdorferstr. - Wilmersdorferstr. Ecke Kantstr. - Wilmersdorferstr. Ecke Kurfürstendamm - Brandenburgischestr. - Fehrbellinerplatz - Berlinerstr. Ecke Kaiserallee - Bayerischerplatz - Grunewaldstr. - Goltzstr. - Winterfeldtplatz - Pallasstr. - Pallasstr. Ecke Potsdamerstr. - Goebenstr. - Yorckstr. - Yorckstr. Ecke Franz-Mehringstr. - Gneisenausstr. - Gardepionierplatz,10,,,1946,unified,
24,tram,"Buchholz - Pasewalkerstr. - Bhf. Pankow-Heinersdorf - Pankow, Damerowstr. - Breitestr. Ecke Berlinerstr. - Wollankstr. Ecke Schönholzerstr. - Wollankstr. Ecke Brehmestr. - Prinzenallee Ecke Osloerstr. - Badstr. Ecke Pankstr. - Brunnenstr., Gesundbrunnen - Ramlerstr.",15,,,1946,unified,frequency 15-20 minutes
25,tram,"Tegel, Alt-Tegel - Berlinerstr. Ecke Seidelstr. - Reinickendorf, Scharnweberstr. - Scharnweberstr. Ecke Berlinerstr. - Müllerstr. - Müllerstr. Ecke Seestr. - Togostr.",15,,,1946,unified,
27,tram,"Buckow - Buckowerchaussee - Chauseestr. Ecke Blaschkoallee - Hermannstr. - Bhf. Hermannstr. - Hermannstr. Ecke Leinestr. - Neukölln, Steinmetzstr.",10,,,1946,unified,
28,tram,"Tegelort - Conradshöherchaussee - Tegeler Forst - Conradshöherchaussee Ecke Carolinenstr. - Tegel, Schloßstr. - Berlinerstr. Ecke Seidelstr. - Reinickendorf, Scharnweberstr. - Scharnweberstr. Ecke Berlinerstr. - Müllerstr. - Müllerstr. Ecke Seestr. - Iranischestr. Ecke Reinickendorferstr. - Exerzierstr. - Badstrassse - Badstr. Ecke Pankstrassse - Brunnenstr., Gesundbrunnen - Brunnenstr. - Ramlerstr.",30,,,1946,unified,
128,tram,"Heiligensee - Kirschallee - Tegeler Forst - Carolinenstr. Ecke Conradshöherchaussee - Tegel, Schloßstr. - Berlinerstr. Ecke Seidelstr. - Reinickendorf, Scharnweberstr. - Scharnweberstr. Ecke Berlinerstr. - Müllerstr. - Müllerstr. Ecke Seestr. - Iranischestr. Ecke Reinickendorferstr. - Exerzierstr. - Badstrassse - Badstr. Ecke Pankstrassse - Brunnenstr., Gesundbrunnen - Brunnenstr. - Ramlerstr.",30,,,1946,unified,
41,tram,"Tegel, Alt-Tegel - Berlinerstr. Ecke Seidelstr. - Reinickendorf, Scharnweberstr. - Reinickendorf-West, Berlinerstr. - Humboldtstr. - Humboldtstr. Ecke Berlinerstr. - Reinickendorf-Ost, Hauptstr. - Hauptstr. Ecke Residenzstr. - Markstr. - Oskarplatz - Reinickendorferstr. - Reinickendorferstr. Ecke Iranischestr. - Exerzierstr. - Badstrassse - Badstr. Ecke Pankstrassse - Brunnenstr., Gesundbrunnen - Ramlerstr.",15,,,1946,unified,
141,tram,"Wilhelmsruh, Hauptstr. - Kopenhagenerstr. - Reinickendorf, Residenzstr. - Residenzstr. Ecke Hauptstr. - Marktstr. - Oskarplatz - Reinickendorferstr. - Reinickendorferstr. Ecke Iranischestr. - Exerzierstr. - Badstrassse - Badstr. Ecke Pankstrassse - Brunnenstr., Gesundbrunnen - Ramlerstr.",15,,,1946,unified,frequency 15-20 minutes
47,tram,"Nordend - Niederschönhausen, Friedensplatz - Bismarckstr. - Bismarckplatz - Grabbeallee - Pankow, Breitestr. - Breitestr. Ecke Berlinerstr. - Berlinerstr. Ecke Vinetastr. - Schönhauserallee - Schönhauserallee Ecke Dänenstr. - Schönhauserallee Ecke Danzigerstr. - U-Bahnhof Danzigerstr.",10,,,1946,unified,
147,tram,"Britz, Rudowerstr. - Buschkrug - Buckow-Ost, Rudowerstr. - Rudow, Neuköllnerstr. - Walterdorferchaussee - Schönefeld",15,,,1946,unified,
49,tram,"Buchholz - Pasewalkerstr. - Pankow, Damerowstr. - Breitestr. Ecke Berlinerstr. - Berlinerstr. Ecke Vinetastr. - Schönhauserallee - Schönhauserallee Ecke Wisbyerstr. - Schönhauserallee Ecke Dänenstr. - Schönhauserallee Ecke Danzigerstr. - U-Bahnhof Danzigerstr.",15,,,1946,unified,
54,tram,"Spandau, Johannesstrift - Schönwalderallee - Schönwalderstr. - Hafenplatz - Carl-Schurzstr. - Spandau Markt - Grenadierstr. - Grunewaldstr. - Ruhlebenerstr. - Charlottenburgerchaussee, U-Bhf. Ruhleben - Spandauerchaussee - Spandauer Berg - Spandauerstr. Ecke Schloßstr. - Richard-Wagner-Platz",15,,,1946,unified,
55,tram,"Spandau markt - Haselhorst, Gartenfelderstr. - Paulsternstr. - Nonnendammallee - Siemensstadt - Bhf. Jungfernheide - Tegelerweg - Osnabrückerstr. - Kaiserin-Augusta-Allee Ecke Wiebestr. - Gotzkowskystr.",6,,,1946,unified,frequency 6-20 minutes
60,tram,"Weißensee, Rennbahnstr. - Berlinerallee, Antonplatz - Greifswalderstr. - Bhf. Weißensee - Greifswalderstr. Ecke Danzigerstr. - Neue Königstr. - Jostystr. - Prenzlauerstr. Ecke Prenzlauerallee - Alexanderplatz - Molkenmarkt - Rathaus",5,,,1946,unified,frequency 6-20 minutes
62,tram,"Charlottenburg, Königin-Elisabehtstr. - Spandauerstr. Ecke Schloßtrasse - Suarezstr. Ecke Kaiserdamm - Suarezstr. - Kantstr. - Bhf. Charlottenburg - Stuttgarterplatz - Wilmersdorferstr. - Wilmersdorferstr. Ecke Kurfürstendamm - Brandenburgischestr. - Fehrbellinerplatz - Hohenzollerndamm - Wilmersdorf, Emserplatz",15,,,1946,unified,frequency 15-30 minutes
64,tram,"Hohenschönhausen, Degenerstr. - Weißenseerweg Ecke Hohenschönhauserstr. - Hohenschönhauserstr. - Landsbergerallee, Steuerhaus - Bhf. Lansbergerallee - Landsbergerallee Ecke Elbingerstr. - Alexanderplatz - Molkenmarkt - Rathaus",10,,,1946,unified,frequency 10-15 minutes
65,tram,"Lichtenberg, Scheffelstr. - Eldenaerstr. - Forkenbeckplatz - Baltenplatz - Petersburgerstr. Ecke Landsbergerallee - Alexanderplatz - Molkenmarkt - Rathaus",10,,,1946,unified,
68,tram,"Wittenau, Nordbahnhof - Oranienburgerstr. Ecke Wilhelmsruherdamm - Reinickendorf, Berlinerstr. Ecke Waldstr. - Berlinerstr. Ecke Humboldtstr. - Berlinerstr. Ecke Scharnweberstr. - Müllerstr. - Müllerstr. Ecke Seestr. - Togostr.",7.5,,,1946,unified,frequency 7.5-15 minutes
69,tram,"Landsbergerallee Ecke Elbingerstr. - Bhf. Landsbergerallee - Landsbergerallee, Steuerhaus - Lichtenberg, Röderplatz - Herzbergstr. - Siegfriedstr. - Bhf. Lichtenberg - Alt-Friedrichsfelde - Karlshorst, Treskowallee - Treskowallee Ecke Warmbaderstr. - Karlshorsterchaussee - Oberschöneweide, Edisonstrass Ecke Wilhelminenhofstr.",7.5,,,1946,unified,frequency 7.5-20 minutes
72,tram,"Weißensee, Rennbahnstr. - Berlinerallee, Antonplatz - Langhansstr. - Gustav-Adolfstr. Ecke Prenzlauerallee - Prenzlauerallee - Bhf. Prenzlauerallee - Prenzlauerallee Ecke Danzigerstr. - Prenzlauerstr. Ecke Prenzlauerallee - Alexanderplatz - Molkenmarkt - Rathaus",7,,,1946,unified,frequency 7.5-15 minutes
73,tram,Heinersdorf - Prenzlauer Promenade - Prenzlauer Promenade Ecke Gustav-Adolfstr. - Prenzlauerallee - Bhf. Prenzlauerallee - Prenzlauerallee Ecke Danzigerstr. - Prenzlauerstr. Ecke Prenzlauerallee - Alexanderplatz - Molkenmarkt - Rathaus,15,,,1946,unified,
74,tram,"Lichterfelde, Händelplatz - Hindenburgdamm - Steglitz, Rathaus - Friedenau, Rheinstr. - Innsbruckerplatz - Hauptstr. Ecke Mühlenstr. - Postdamerstr. Ecke Hauptstr. - Potsdamerstr. Ecke Pallasstr. - Potsdamerstr. Ecke Kurfürstenstr. - Potsdamerplatz - Leipzigerstr. Ecke Friedrichstr. - Dönhoffplatz - Spittelmarkt",5,,,1946,unified,frequency 5-10 minutes
75,tram,"Hakenfelde - Niederneuendorferallee - Streitstr. - Neuendorferstr. - Hafenplatz - Oranienburger Tor - Spandau, Markt - Carl-Schurzstr. - Klosterstr. Ecke Seeburgerstr. - Pichelsdorferstr. - Alt-Pichelsdorf",5,,,1946,unified,frequency 5-10 minutes
75,tram,"Freybrücke - Bhf. Heerstr. - Reichskanzlerplatz - Kaiserdamm - Masurenallee - Kantstr. - Bhf. Charlottenburg - Wilmersdorferstr. - Wilmersdorferstr. Ecke Kurfürstendamm - Halensee - Grunewald, Hubertusallee",15,,,1946,unified,
76,tram,Joachimstalerstr. - Kurfürstendamm - Kurfürstendamm Ecke Wilmersdorferstr. - Bhf. Halensee - Hubertusallee - Hagenplatz - Roseneck,15,,,1946,unified,
77,tram,"Lichterfelde-Süde, Goerzallee Ecke Appenzellerstr. - Ringstr. Ecke Finckensteinallee - Lichterfelde-West, Drakestr. - Händelplatz - Hindenburgdamm - Steglitz, Rathaus - Friedenau, Rheinstr. - Friedenau, Friedrich-Wilhelm-Platz - Kaiserallee Ecke Berlinerstr. - Kaiserallee Ecke Spichernstr. - Joachimstalerstr. Ecke Kurfürstendamm - Kantstr.",10,,,1946,unified,
82,tram,Molkenmarkt - Schicklerstr. Ecke Alexanderstr. - Jannowitzbrücke - Am Schlesischen Bahnhof - Mühlenstr. - Stralauerallee Ecke Warschauerstr. - Markgrafendamm,15,,,1946,unified,
83,tram,"Köpenick, Marienhain über Wendenschloßstr. - Wendenschloßstr. Ecke Müggelheimerstr. - Dammbrücke - Bahnhofstr. - Bahnhofstr. Ecke Lindenstr. - Bhf. Köpenick - Mahlsdorferstr. - Mahlsdorferstr. Ecke Kohlisstr. - Hultschinerdamm - Hönowerstr. Ecke Treskowstr. - Bhf. Mahlsdorf",20,,,1946,unified,
86,tram,Bhf. Grünau - Sportpromenade - Vetschauerallee - Schmöckwitz,20,,,1946,unified,
87_b,tram,"Oberschöneweide, Nalepastr. Ecke Karlshorsterstr. - Wilhelminenhofstr. - Ostendstr. - Weißkopfstr. - An der Wuhlheide - Lindenstr. Ecke Bahnhofstr. - Köpenick, Bellevuestr. - Müggelseedamm - Bhf. Friedrichshagen - Fürstenwalderdamm - Rahnsdorf",30,,,1946,unified,
87_a,tram,"Dönhoffplatz - Spittelmarkt - Märkisches Museum - Neanderstr. Ecke Köpenickerstr. - Köpenickerstr. - Schlesisches Tor - Treptow, Elsenstr. - Am Treptower Park - Köpenicker Landstr. - Bhf. Baumschulenweg",10,,,1946,unified,frequency 10-15 minutes
91,tram,"Treptow, Rathaus - Bulgarischestr. - Köpenicker Landstr. Ecke Baumschulenstr. - Bahnhof Schöneweide - Sternendamm - Johannisthal",15,,,1946,unified,
95_b,tram,"Oberschöneweide, Nalepastr. Ecke Karlshorsterstr. - Wilhelminenhofstr. - Ostendstr. - Weißkopfstr. - An der Wuhlheide - Lindenstr. Ecke Bahnhofstr. - Dammbrücke - Wendenschloßstr. Ecke Müggelheimerstr. - Köpenick, Krankenhaus",15,,,1946,unified,
95_a,tram,"Hermannplatz - Sonnenallee - Sonnenallee Ecke Erkstr. - Sonnenallee, S-Bahn - Baumschulenstr. - Bhf. Baumschulenweg - Köpenicker Landstr. - Bhf. Schöneweide",7,,,1946,unified,frequency 7-15 minutes
96,tram,"Machnower Schleuse - Stahnsdorf - Potsdamerstr. - Teltow, Hindenburgplatz - Schützenplatz - Kranoldplatz - Lankwitz, Kaiser-Wilhelmstr. - Attilastr. - Bhf. Mariendorf - Attilaplatz",15,,,1946,unified,
99,tram,"Baerwaldstr. Ecke Gneisenaustr. - Franz-Mehringstr. Ecke Gneisenaustr. - Bhf. Tempelhof - Berlinerstr. Ecke Dorfstr. - Friedrich-Karl-str. - Attilaplatz - Mariendorf, Zastrowstr. - Lichtenraderchaussee - Bahnhofstr. - Bhf. Lichtenrade",5,,,1946,unified,
199,tram,"Nordend - Bismarckplatz - Grabbeallee - Pankow, Wollankstr. - Wollankstr. Ecke Brehmestr. - Badstr. Ecke Pankstr. - Brunnenstr., Gesundbrunnen - Ramlerstr.",10,,,1946,unified,frequency 10-15 minutes
A,u-bahn,"Pankow, Vinetastr. - Schönhauser Alle - Danzigerstr. - Senefelderplatz - Schönhauser Tor - Alexanderplatz - Klosterstr. - Märkisches Museum - Spittelmarkt - Stadtmitte - Potsdamerplatz - Gleisdreieck - Kurfürstenstr. - Nollendorfplatz - Wittenbergplatz",7.5,,,1946,unified,frequency 7.5-10 minutes
B,u-bahn,Hallesches Tor - Prinzenstr. - Kottbusser Tor - Görlitzer Bahnhof - Schlesisches Tor - Warschauerbrücke,12,,,1946,unified,
B1,u-bahn,Innsbruckerplatz - Bayerischerplatz - Viktoria-Luise-Platz - Nollendorfplatz,10,,,1946,unified,
B2,u-bahn,Wittenbergplatz - Uhlandstr.,10,,,1946,unified,
C,u-bahn,"Seestr. - Leopoldplatz - Bhf. Wedding - Reinickendorferstr. - Schwartzkopffstr. - Stettiner Bhf. - Oranienburger Tor - Bhf. Friedrichstr. - Französischestr. - Stadtmitte - Kochstr. - Hallesches Tor - Franz-Mehringstr. - Gneisenaustr. - Gardepionierplatz - Hermannplatz - Rathaus Neukölln - Bergstr. - Neukölln, Südring - Grenzallee",6,,,1946,unified,frequency 6-7.5
D,u-bahn,Gesundbrunnen - Voltastr. - Bernauerstr. - Rosenthalerplatz - Weinmeisterstr. - Alexanderplatz - Jannowitzbrücke - Neanderstr. - Moritzplatz - Kottbusser Tor - Schönleinstr. - Hermannplatz - Boddinstr. - Leinestr.,6,,,1946,unified,
E,u-bahn,Alexanderplatz - Schillingstr. - Strausbergerplatz - Memelerstr. - Petersburgerstr. - Samariterstr. - Frankfurterallee - Magdalenenstr. - Bhf. Lichtenberg - Friedrichsfelde,10,,,1946,unified,
