stop_order,stop_id,line_id,distance_meters
6,1960378_unified,196029_unified,1275.9481087827214
7,1960379_unified,196029_unified,1017.6326019610724
8,1960380_unified,196029_unified,616.0777014132343
9,1960381_unified,196029_unified,436.60953777503914
10,1960382_unified,196029_unified,601.5180090825794
11,1960383_unified,196029_unified,
0,1960384_unified,196030_unified,445.3499776310344
1,1960385_unified,196030_unified,1182.7484969104537
2,1960386_unified,196030_unified,849.5425508855212
3,1960387_unified,196030_unified,731.3278895795736
4,1960388_unified,196030_unified,2453.383469430881
5,1960389_unified,196030_unified,2071.6953292710073
6,1960390_unified,196030_unified,182.48451960784772
7,1960391_unified,196030_unified,786.552040034532
8,1960392_unified,196030_unified,497.0047824195629
9,1960393_unified,196030_unified,
0,1960394_unified,196031_unified,480.41708197069045
1,1960395_unified,196031_unified,1394.8997399809632
2,1960396_unified,196031_unified,1485.441782351224
3,1960397_unified,196031_unified,774.4175476795076
4,1960398_unified,196031_unified,2453.383469430881
5,1960399_unified,196031_unified,2071.6953292710073
6,1960400_unified,196031_unified,182.48451960784772
7,1960401_unified,196031_unified,786.552040034532
8,1960402_unified,196031_unified,497.0047824195629
9,1960403_unified,196031_unified,664.2107365830835
10,1960404_unified,196031_unified,937.2009325421228
11,1960405_unified,196031_unified,
0,1960406_unified,196032_unified,1549.4862066489482
1,1960407_unified,196032_unified,997.3401773782348
2,1960408_unified,196032_unified,2842.441549538248
3,1960409_unified,196032_unified,1029.6656765889231
4,1960410_unified,196032_unified,1027.428856432038
5,1960411_unified,196032_unified,532.6480814003145
6,1960412_unified,196032_unified,889.296410381024
7,1960413_unified,196032_unified,356.6937049170349
8,1960414_unified,196032_unified,535.9860042505528
9,1960415_unified,196032_unified,417.21715001483517
10,1960416_unified,196032_unified,330.33185402448214
11,1960417_unified,196032_unified,1324.7676272004614
12,1960418_unified,196032_unified,636.294912057898
13,1960419_unified,196032_unified,993.7867417769147
14,1960420_unified,196032_unified,
0,1960421_unified,196033_unified,858.9230760870017
1,1960422_unified,196033_unified,997.3401773782348
2,1960423_unified,196033_unified,2842.441549538248
3,1960424_unified,196033_unified,1029.6656765889231
4,1960425_unified,196033_unified,1027.428856432038
5,1960426_unified,196033_unified,532.6480814003145
6,1960427_unified,196033_unified,889.296410381024
7,1960428_unified,196033_unified,356.6937049170349
8,1960429_unified,196033_unified,535.9860042505528
9,1960430_unified,196033_unified,417.21715001483517
10,1960431_unified,196033_unified,330.33185402448214
11,1960432_unified,196033_unified,1324.7676272004614
12,1960433_unified,196033_unified,636.294912057898
13,1960434_unified,196033_unified,993.7867417769147
14,1960435_unified,196033_unified,
0,1960436_unified,196034_unified,524.3643575752773
1,1960437_unified,196034_unified,51.67453806961419
2,1960438_unified,196034_unified,1394.8997399809632
3,1960439_unified,196034_unified,1251.330840065424
4,1960440_unified,196034_unified,1706.4375241900677
5,1960441_unified,196034_unified,1614.560914383396
6,1960442_unified,196034_unified,1118.756059493566
7,1960443_unified,196034_unified,497.0047824195629
8,1960444_unified,196034_unified,664.2107365830835
9,1960445_unified,196034_unified,1730.1875688959547
10,1960446_unified,196034_unified,
0,1960447_unified,196035_unified,1392.1830197211475
1,1960448_unified,196035_unified,1251.330840065424
2,1960449_unified,196035_unified,1706.4375241900677
3,1960450_unified,196035_unified,1614.560914383396
4,1960451_unified,196035_unified,1118.756059493566
5,1960452_unified,196035_unified,497.0047824195629
6,1960453_unified,196035_unified,
0,1960454_unified,196036_unified,1605.949497583311
1,1960455_unified,196036_unified,628.5704973268893
2,1960456_unified,196036_unified,1149.3801576725557
3,1960457_unified,196036_unified,615.7879809191229
4,1960458_unified,196036_unified,939.6359854111765
5,1960459_unified,196036_unified,1105.3544077398383
6,1960460_unified,196036_unified,1669.7361067159948
7,1960461_unified,196036_unified,1467.1268786700696
8,1960462_unified,196036_unified,713.1994522827537
9,1960463_unified,196036_unified,1089.2645391198653
10,1960464_unified,196036_unified,673.0858998144463
11,1960465_unified,196036_unified,475.00232628798847
12,1960466_unified,196036_unified,513.1576554159694
13,1960467_unified,196036_unified,1536.0092414006149
14,1960468_unified,196036_unified,2720.8181670092795
15,1960469_unified,196036_unified,
0,1960470_unified,196037_unified,1441.5009954022223
1,1960471_unified,196037_unified,1536.0092414006149
2,1960472_unified,196037_unified,513.1576554159694
3,1960473_unified,196037_unified,475.00232628798847
4,1960474_unified,196037_unified,673.0858998144463
5,1960475_unified,196037_unified,1089.2645391198653
6,1960476_unified,196037_unified,713.1994522827537
7,1960477_unified,196037_unified,1467.1268786700696
8,1960478_unified,196037_unified,1669.7361067159948
9,1960479_unified,196037_unified,1105.3544077398383
10,1960480_unified,196037_unified,939.6359854111765
11,1960481_unified,196037_unified,615.7879809191229
12,1960482_unified,196037_unified,1149.3801576725557
13,1960483_unified,196037_unified,628.5704973268893
14,1960484_unified,196037_unified,1685.7505891942399
15,1960485_unified,196037_unified,
0,1960486_unified,196038_unified,923.0637580533673
1,1960487_unified,196038_unified,1420.72044219473
2,1960488_unified,196038_unified,960.6303551923265
3,1960489_unified,196038_unified,1073.589433098257
4,1960490_unified,196038_unified,716.6590314174637
5,1960491_unified,196038_unified,709.9815719669026
6,1960492_unified,196038_unified,1029.6656765889231
7,1960493_unified,196038_unified,897.1909979950489
8,1960494_unified,196038_unified,532.5879423652713
9,1960495_unified,196038_unified,917.1360143975364
10,1960496_unified,196038_unified,1524.1224371679273
11,1960497_unified,196038_unified,1725.4259553082493
12,1960498_unified,196038_unified,637.9849916317484
13,1960499_unified,196038_unified,
0,1960500_unified,196039_unified,923.0637580533673
1,1960501_unified,196039_unified,1420.72044219473
2,1960502_unified,196039_unified,960.6303551923265
3,1960503_unified,196039_unified,1073.589433098257
4,1960504_unified,196039_unified,716.6590314174637
5,1960505_unified,196039_unified,709.9815719669026
6,1960506_unified,196039_unified,1029.6656765889231
7,1960507_unified,196039_unified,897.1909979950489
8,1960508_unified,196039_unified,532.5879423652713
9,1960509_unified,196039_unified,917.1360143975364
10,1960510_unified,196039_unified,1524.1224371679273
11,1960511_unified,196039_unified,1092.3889411151893
12,1960512_unified,196039_unified,937.8508832490829
13,1960513_unified,196039_unified,
0,1960514_unified,196040_unified,2232.1735938941024
1,1960515_unified,196040_unified,957.4346654643697
2,1960516_unified,196040_unified,2397.252888212225
3,1960517_unified,196040_unified,1795.6686071196941
4,1960518_unified,196040_unified,1994.6589396702539
5,1960519_unified,196040_unified,1547.456394049156
6,1960520_unified,196040_unified,2698.917598254648
7,1960521_unified,196040_unified,432.0494750028216
8,1960522_unified,196040_unified,631.3285157504973
9,1960523_unified,196040_unified,1372.5187228161942
10,1960524_unified,196040_unified,996.0152847749155
11,1960525_unified,196040_unified,395.79674271243744
12,1960526_unified,196040_unified,1039.6580749080003
13,1960527_unified,196040_unified,478.8578592596409
14,1960528_unified,196040_unified,380.2243140468351
15,1960529_unified,196040_unified,
0,1960530_unified,196041_unified,2671.9193702226803
1,1960531_unified,196041_unified,704.7462593711625
2,1960532_unified,196041_unified,622.7603699284047
3,1960533_unified,196041_unified,957.4346654643697
4,1960534_unified,196041_unified,1232.5768843655694
5,1960535_unified,196041_unified,1062.6509506947377
6,1960536_unified,196041_unified,0.0
7,1960537_unified,196041_unified,1364.7169805508388
8,1960538_unified,196041_unified,2951.4166865037423
9,1960539_unified,196041_unified,
0,1960540_unified,196042_unified,2400.750576682708
1,1960541_unified,196042_unified,839.667709118703
2,1960542_unified,196042_unified,1051.399030170936
3,1960543_unified,196042_unified,543.5971783138132
4,1960544_unified,196042_unified,1329.9700941511865
5,1960545_unified,196042_unified,433.7805982528991
6,1960546_unified,196042_unified,569.6170246799244
7,1960547_unified,196042_unified,622.7603699284047
8,1960548_unified,196042_unified,620.3755067285781
9,1960549_unified,196042_unified,1652.0931287634999
10,1960550_unified,196042_unified,4126.320858215918
11,1960551_unified,196042_unified,2552.2991150750436
12,1960552_unified,196042_unified,1048.3234595300657
13,1960553_unified,196042_unified,1566.1698792511902
14,1960554_unified,196042_unified,
0,1960555_unified,196043_unified,1633.5664506284559
1,1960556_unified,196043_unified,1733.921123234455
2,1960557_unified,196043_unified,2742.869156041018
3,1960558_unified,196043_unified,936.2799539643493
4,1960559_unified,196043_unified,1497.3067715901498
5,1960560_unified,196043_unified,1306.3400579432941
6,1960561_unified,196043_unified,699.2514400319201
7,1960562_unified,196043_unified,569.6170246799244
8,1960563_unified,196043_unified,622.7603699284047
9,1960564_unified,196043_unified,957.4346654643697
10,1960565_unified,196043_unified,1232.5768843655694
11,1960566_unified,196043_unified,1062.6509506947377
12,1960567_unified,196043_unified,
0,1960568_unified,196044_unified,4282.52695128572
1,1960569_unified,196044_unified,1748.4076426533675
2,1960570_unified,196044_unified,1895.9831841814112
3,1960571_unified,196044_unified,2397.252888212225
4,1960572_unified,196044_unified,1795.6686071196941
5,1960573_unified,196044_unified,671.6480059288655
6,1960574_unified,196044_unified,1890.2569022595646
7,1960575_unified,196044_unified,1856.5173766605517
8,1960576_unified,196044_unified,1578.6019578363953
9,1960577_unified,196044_unified,1413.0740344728067
10,1960578_unified,196044_unified,
0,1960579_unified,196045_unified,1154.6735953476516
1,1960580_unified,196045_unified,948.0782421433945
2,1960581_unified,196045_unified,1245.4214186478105
3,1960582_unified,196045_unified,535.9860042505528
4,1960583_unified,196045_unified,445.16723714607025
5,1960584_unified,196045_unified,302.7422798722079
6,1960585_unified,196045_unified,1324.7676272004614
7,1960586_unified,196045_unified,636.294912057898
8,1960587_unified,196045_unified,1133.6662783516126
9,1960588_unified,196045_unified,603.4129068868174
10,1960589_unified,196045_unified,526.7406082320035
11,1960590_unified,196045_unified,922.2908945552173
12,1960591_unified,196045_unified,1245.593615613285
13,1960592_unified,196045_unified,248.09789972808036
14,1960593_unified,196045_unified,457.4256066995463
15,1960594_unified,196045_unified,
0,1960595_unified,196046_unified,730.7135236112471
1,1960596_unified,196046_unified,1579.385061811768
2,1960597_unified,196046_unified,1844.2619637625264
3,1960598_unified,196046_unified,1886.5577961080835
4,1960599_unified,196046_unified,687.3722891263685
5,1960600_unified,196046_unified,1228.4860539284198
6,1960601_unified,196046_unified,
0,1960602_unified,196047_unified,1214.3469386770225
1,1960603_unified,196047_unified,680.4261535636992
2,1960604_unified,196047_unified,637.5626567645762
3,1960605_unified,196047_unified,893.1802217593913
4,1960606_unified,196047_unified,914.4217474364877
5,1960607_unified,196047_unified,391.39403257575833
6,1960608_unified,196047_unified,868.5292357383289
7,1960609_unified,196047_unified,333.075584395717
8,1960610_unified,196047_unified,1320.7740946068468
9,1960611_unified,196047_unified,1200.7159479169668
10,1960612_unified,196047_unified,758.4337522279391
11,1960613_unified,196047_unified,575.3865913366819
12,1960614_unified,196047_unified,1300.1476159295562
