,stop_id,stop_name,type,location,in_lines,identifier
25,198225,Alexandrinenstrasse,bus,"52.50514667360263, 13.4052810548807","{'41', '29'}",nan
26,198226,Allee der Kosmonauten,bus,"52.52596219227965, 13.519530561714028",{'53'},nan
27,198227,Allee der Kosmonauten,strassenbahn,"52.5259894,13.5186756","{'17', '19'}",Q65683164
28,198228,Alsen-/Fregestrasse,bus,"52.46381573178922, 13.33148620356095","{'76', '2'}",nan
29,198229,Alsen-/Fregstrasse,bus,"52.46374242546418, 13.331639020201665",{'81'},nan
30,198230,Alt-Blankenburg,bus,"52.59317785157442, 13.454731457303565","{'42', '31'}",nan
31,198231,Alt-Buckow,bus,"52.42367373113363, 13.436635183302798",{'91'},nan
32,198232,Alt-Heiligensee,bus,"52.60510283029124, 13.209634214081166","{'14E', '13', '14'}",nan
33,198233,Alt-Karow,bus,"52.60931228539711, 13.481265848599735","{'42', '31'}",nan
34,198234,Alt-Kaulsdorf,bus,"52.50508529147867, 13.590866996391515",{'27'},nan
35,198235,Alt-Lankwitz,bus,"52.43848298401557, 13.354194783337245",{'81'},nan
36,198236,"Alt-Lankwitz, Dorfaue",bus,"52.43908382575332, 13.354417745001864",{'81'},nan
37,198237,Alt-Lankwitz/Krankenhaus,bus,"52.43730490015878, 13.358440903360284",{'96'},nan
38,198238,Alt-Lichtenrade,bus,"52.39426173436838, 13.41108129819545","{'79', '30'}",nan
39,198239,Alt-Mahlsdorf,strassenbahn,"52.5051992,13.6133347",{'83'},Q66364530
40,198240,Alt-Mariendorf,bus,"52.43923357641858, 13.38166242974063","{'81', '11'}",nan
41,198241,Alt-Mariendorf,bus,"52.440175015423044, 13.3951860884339","{'93', '77'}",nan
42,198242,Alt-Mariendorf,u-bahn,"52.4391,13.3877",{'6'},Q262168
43,198243,Alt-Marienfelde,bus,"52.413385082183694, 13.36338063003787","{'52', '11'}",nan
44,198244,Alt-Marzahn,bus,"52.54208620315265, 13.563823392369315","{'54', '92'}",nan
45,198245,Alt-Moabit,bus,"52.52368883820615, 13.356893941995768","{'24', '90'}",nan
46,198246,Alt-Moabit,bus,"52.52381231642733, 13.329817608488819",{'1'},nan
47,198247,Alt-Moabit,bus,"52.52452711686722, 13.3496548557308",{'16'},nan
48,198248,Alt-Müggelheim,bus,"52.41018331064196, 13.665897531850348",{'27'},nan
49,198249,Alt-Rudow,bus,"52.41770072121206, 13.49572951039219",{'57'},nan
50,198250,Alt-Rüdersdorf,strassenbahn,"52.4664099,13.8054805",{'S-Bhf. Friedrichshagen <> Rüdersdorf'},Q66528564
51,198251,Alt-Stralau,bus,"52.49250215076991, 13.477901745330643",{'34'},nan
52,198252,Alt-Tegel/U-Bhf. Tegel,bus,"52.58989357817254, 13.283311087588116","{'20', '15'}",nan
53,198253,Alt-Tempelhof,u-bahn,"52.465952777778,13.385897222222",{'6'},Q559212
54,198254,Alt-Wittenau,bus,"52.58973926240553, 13.334237941623051",{'62'},nan
55,198255,Alt-Wittenau,bus,"52.59333225029317, 13.322111304991704","{'21', '14'}",nan
56,198256,"Alt-Wittenau, Kirche",bus,"52.591892471479916, 13.3264195185693",{'15'},nan
57,198257,Alte Jakobstrasse,bus,"52.50024681363398, 13.397084577841763",{'95'},nan
58,198258,Alte Jakobstrasse,bus,"52.506142489130255, 13.401714081179867","{'41', '29'}",nan
59,198259,Altglienicke,s-bahn,"52.4073,13.5588","{'115', '140'}",Q4736651
60,198260,"Altglienicke, Kirche",bus,"52.421845729296805, 13.539407702079252",{'23'},nan
61,198261,"Altglienicke, Kirche",strassenbahn,"52.421845729296805, 13.539407702079252",{'84'},nan
62,198262,Am Beelitzhof,bus,"52.432202091928794, 13.186661564435827",{'66'},nan
63,198263,Am Eichenquast,bus,"52.41781715081436, 13.449467038795506",{'91'},nan
64,198264,Am Falkenberg,strassenbahn,"52.41079970042163, 13.570452931545786",{'84'},nan
65,198265,Am Faulen See,strassenbahn,"52.5505971,13.4947298",{'70'},Q66123506
66,198266,Am Friedrichshain,bus,"52.52873150888438, 13.424352760138131","{'57', '9', '40', '32'}",nan
67,198267,Am Graben,bus,"52.47903536411806, 13.17933172348599",{'35'},nan
68,198268,Am Großen Wannsee,bus,"52.42052910509018, 13.167172834369081","{'18', '3', '66'}",nan
69,198269,Am Heidefriedhof,bus,"52.43998235203173, 13.393010546456246",{'81'},nan
70,198270,Am Juliusturm,bus,"52.539578710212595, 13.2054936901799","{'13', '55'}","nan, nan"
71,198271,Am Kiesteich,bus,"52.551166212587965, 13.165323363657249",{'5'},nan
72,198272,Am Kleinen Wannsee,bus,"52.42038822283073, 13.166405542911209",{'6'},nan
73,198273,Am Kupfergraben,strassenbahn,"52.5194208,13.3953839","{'22', '71', '46', '70'}",Q65055027
74,198274,Am Nordgraben,bus,"52.588108073077045, 13.33987637535727","{'22', '12'}",nan
75,198275,Am Nordhafen,bus,"52.53868315849872, 13.363248409190426","{'90', '83', '70'}",nan
76,198276,Am Omnibushof,bus,"52.517897245023185, 13.18497677087069","{'13', '35'}",nan
77,198277,Am Pilz,bus,"52.64251497264632, 13.300908054411988",{'15'},nan
78,198278,Am Rosenhag,bus,"52.52474356253909, 13.621775828105108","{'44', '95'}",nan
79,198279,Am Rötepfuhl,bus,"52.41541586760276, 13.420508432549338",{'79'},nan
80,198280,Am Sandwerder,bus,"52.427176747217814, 13.186149815947209",{'66'},nan
81,198281,Am Steinberg,bus,"52.55648144940878, 13.429306764151775","{'45', '42', '31'}",nan
82,198282,Am Steinberg,strassenbahn,"52.5585796,13.4333751",{'71'},Q65103320
83,198283,Am Vierrutenberg,bus,"52.613535544271876, 13.343827205969221",{'20'},nan
84,198284,Am Volkspark,bus,"52.483222065143515, 13.32036833862448",{'86'},nan
85,198285,Amalienpark,strassenbahn,"52.57211778972418, 13.414167757734122",{'49'},nan
86,198286,Amalienstrasse,bus,"52.430150812046016, 13.334039923561416",{'96'},nan
87,198287,Amfortasweg,bus,"52.4458677095568, 13.324594238605897",{'88'},nan
88,198288,Amrumer Strasse,bus,"52.5462955560136, 13.343933965140167",{'16'},nan
89,198289,Amrumer Strasse,u-bahn,"52.5425,13.350277777778",{'9'},Q557577
90,198290,Amtgerichtsplatz,bus,"52.50682826380543, 13.295178534915353",{'10'},nan
91,198291,Amtsgericht Charlottenburg,bus,"52.50571853839105, 13.295347400894903",{'21'},nan
92,198292,An den Achterhöfen,bus,"52.42153737967532, 13.437968958661244","{'78', '91'}",nan
93,198293,An der Heilandsweide,bus,"52.41760670857809, 13.366580060034295","{'32', '11'}",nan
94,198294,An der Rehwiese,bus,"52.43422344388058, 13.199161827610604","{'3', '53'}",nan
95,198295,An der Urania,bus,"52.50313263781954, 13.3499093331407",{'29'},nan
96,198296,Anemonenstrasse,bus,"52.44348370546986, 13.593511422511465",{'68'},nan
97,198297,Anhalter Bahnhof,s-bahn,"52.503055555556,13.381944444444","{'152', '153'}",Q111324573
98,198298,Annenstrasse,bus,"52.50798240814858, 13.414173928976657",{'78E'},nan
99,198299,Annenstrasse,bus,"52.53180886397556, 13.55871869726003",{'54'},nan
100,1982100,Annenstrasse,bus,"52.53241578266354, 13.53767853161781",{'43'},nan
101,1982101,Antonplatz,strassenbahn,"52.5484803,13.4517416","{'3', '24', '70', '20', '72'}",Q65548849
102,1982102,Arkonaplatz,bus,"52.53753415367688, 13.401767623579223","{'78', '78E'}",nan
103,1982103,Arnikaweg,bus,"52.43011081467595, 13.477429437980076",{'41'},nan
104,1982104,Arnimstrasse,bus,"52.55810653253893, 13.515860697561052",{'39'},nan
105,1982105,Aroser Allee,bus,"52.57376245122369, 13.351970705456408","{'22', '14'}",nan
106,1982106,Aroser Allee,bus,"52.57376706520514, 13.35201441269534",{'8'},nan
107,1982107,Artur-Becker-Strasse,bus,"52.532128259520775, 13.441464475643278","{'54', '30'}",nan
108,1982108,Artur-Becker-Strasse,strassenbahn,"52.5325286,13.4406868","{'4', '13', '21', '19'}",Q65707391
109,1982109,Artur-Becker-Strasse Ecke Michelangelostrasse,bus,"52.54132663209953, 13.455252354589401",{'57'},nan
110,1982110,Asbestweg,bus,"52.42145291920868, 13.41511134634306",{'78'},nan
111,1982111,Askanierring,bus,"52.545679974269035, 13.194267325495874","{'63', '34'}",nan
112,1982112,Askanischer Platz,bus,"52.50447796179715, 13.38228227112231","{'24', '29'}",nan
113,1982113,Attilaplatz,bus,"52.45590179888225, 13.376512495751076","{'68', '96', '25'}",nan
114,1982114,Attilastrasse,bus,"52.446780681779, 13.360649425780375",{'33'},nan
115,1982115,Attilastrasse,bus,"52.44966087297262, 13.36690894042674",{'76'},nan
116,1982116,Augsburger Strasse,bus,"52.38405300860467, 13.418875775571463",{'82'},nan
117,1982117,Augsburger Strasse,u-bahn,"52.500555555556,13.336388888889",{'2'},Q667035
118,1982118,Auguste-Viktoria-Allee,bus,"52.569268504658915, 13.329801350092811",{'62'},nan
119,1982119,Auguste-Viktoria-Krankenhaus,bus,"52.4590671738712, 13.348491313406196",{'25'},nan
120,1982120,Ausstellungshallen,bus,"52.50459502336341, 13.279503842419016","{'4', '92'}",nan
121,1982121,Avus-Einfahrt Nikolassee,bus,"52.50355109769732, 13.278415360368871",{'66'},nan
122,1982122,BMW-Maschinenfabrik,bus,"52.537251895204555, 13.223205797129593",{'55'},nan
123,1982123,BWF Marzahn,strassenbahn,"52.53886802247272, 13.533795479358202","{'12', '11'}",nan
124,1982124,Baerwaldstrasse,bus,"52.49400261608628, 13.402912697183803",{'95'},nan
125,1982125,Bahnhof,bus,"52.39260379531954, 13.5173267347486","{'361', '362'}",nan
126,1982126,Bahnhofstrasse,strassenbahn,"52.4505094,13.572684",{'82'},Q66095701
127,1982127,Bamberger Strasse,bus,"52.38761171600967, 13.419292703818146",{'82'},nan
128,1982128,Barbarossastrasse,bus,"52.491919179981245, 13.345139286455641","{'73', '85'}",nan
129,1982129,Barfusstrasse,bus,"52.554307201956135, 13.345153941265151",{'12'},nan
130,1982130,Barnetstrasse,bus,"52.39384206889992, 13.406703683360332","{'76E', '76'}",nan
131,1982131,Barnetstrasse,bus,"52.394497628787875, 13.401492640746856",{'82'},nan
132,1982132,Baumschulenstrasse,bus,"52.460823690124585, 13.503654622533428",{'66'},nan
133,1982133,Baumschulenweg,s-bahn,"52.4675,13.489722","{'141', '140', '142', '143', '115', '110'}",Q324336
134,1982134,Baußnernweg,bus,"52.40552764373322, 13.356400744655776",{'52'},nan
135,1982135,Bayerischer Platz,u-bahn,"52.488333333333,13.340277777778","{'4', '7'}",Q668574
136,1982136,Bayernring,bus,"52.48253685459361, 13.381049547471969",{'96'},nan
137,1982137,Bayreuther Strasse,bus,"52.50163998582795, 13.343660724504073","{'69', '9'}",nan
138,1982138,Behring-Krankenhaus,bus,"52.42410894567823, 13.251764544509987",{'10'},nan
139,1982139,Bellevue,s-bahn,"52.52,13.348055555556",{'156'},Q374018
140,1982140,Belßstrasse,bus,"52.42719908422464, 13.365826813492008","{'30', '83', '32'}",nan
141,1982141,Bendastrasse,bus,"52.46695300094916, 13.436394446161026","{'77', '65'}",nan
142,1982142,Bergfelde,s-bahn,"52.6702,13.3203",{'140'},Q4891640
143,1982143,Berghof,strassenbahn,"52.4735431,13.7613062",{'S-Bhf. Friedrichshagen <> Rüdersdorf'},Q66550988
144,1982144,Berghof-Weiche,strassenbahn,"52.4733349,13.7520292",{'S-Bhf. Friedrichshagen <> Rüdersdorf'},Q66550992
145,1982145,Bergiusstrasse,bus,"52.46630647994592, 13.457664818410066",{'77'},nan
146,1982146,Bergstrasse,bus,"52.4586368537812, 13.339246302632247","{'68', '2', '81'}",nan
147,1982147,Bergstrasse,bus,"52.45916098450585, 13.347661638016435",{'83'},nan
148,1982148,Bergstrasse/Sternwarte und Planetarium,bus,"52.459057495955705, 13.348664052255318",{'76'},nan
149,1982149,Berkaer Strasse,bus,"52.48209270683341, 13.281182952838728","{'17', '60'}",nan
150,1982150,Berkaer Strasse/ Elsterplatz,bus,"52.47914555453604, 13.285775681691982",{'50'},nan
151,1982151,Berlichingenstrasse,bus,"52.52781016393892, 13.324880288269696","{'89', '70'}",nan
152,1982152,Berliner Strasse,bus,"52.435083319419306, 13.260410168709265","{'1', '10', '48'}",nan
153,1982153,Berliner Strasse,bus,"52.44187339521801, 13.28270331346",{'11'},nan
154,1982154,Berliner Strasse,bus,"52.48854918541416, 13.307631571116701","{'21', '50'}",nan
155,1982155,Berliner Strasse,strassenbahn,"52.54901484504038, 13.501730881734558",{'63'},nan
156,1982156,Berliner Strasse,u-bahn,"52.487222222222,13.330833333333","{'7', '9'}",Q637739
157,1982157,Berlinickeplatz,bus,"52.46607292094852, 13.378516406213421","{'73', '96', '65'}",nan
158,1982158,Bernau,s-bahn,"52.6763,13.5931",{'141'},Q479789
159,1982159,Bernauer Strasse,bus,"52.53828665458276, 13.396036842411949",{'90'},nan
160,1982160,Bernauer Strasse Ecke Wolliner Strasse,bus,"52.539825749774046, 13.4015229935377",{'90'},nan
161,1982161,Bernauer Strasse Ecke Wollinger Strasse,bus,"52.53981740645869, 13.401574390020418",{'64'},nan
162,1982162,Berner Strasse,bus,"52.43274739374244, 13.292825738660762",{'84'},nan
163,1982163,Bernhard-Beyer-Strasse,bus,"52.391758854827614, 13.13183862470428",{'18'},nan
164,1982164,Bersarinplatz,strassenbahn,"52.519215,13.4525257",{'4'},Q65706258
165,1982165,Besarinplatz,strassenbahn,"52.519215,13.4525257","{'13', '21'}",Q65706258
166,1982166,Besarinstrasse,strassenbahn,"52.52639219393025, 13.44755936273526",{'17'},nan
167,1982167,Betriebsbhf. Rummelsburg,s-bahn,"52.4939,13.4978",{'105'},Q829009
168,1982168,Beusselstrasse,bus,"52.53293844477406, 13.328446253301122","{'99', '89'}",nan
169,1982169,Beusselstrasse,bus,"52.538162816205364, 13.326153362098783",{'65'},nan
170,1982170,Bhf. Ahrensfelde,bus,"52.571313719653176, 13.566341546222308",{'41'},nan
171,1982171,Bhf. Alexanderplatz,bus,"52.52074877770386, 13.412147230655155",{'57'},nan
172,1982172,Bhf. Frankfurter Allee,strassenbahn,"52.5138037,13.4773772","{'12', '3'}",Q65948557
173,1982173,Bhf. Friedrichstrasse,bus,"52.5205606637086, 13.388231915342985","{'78', '59', '57'}",nan
174,1982174,Bhf. Friedrichstrasse,strassenbahn,"52.5192805,13.3884107","{'22', '46', '70'}",Q65095382
175,1982175,Bhf. Karlshorst,bus,"52.481331,13.5254433",{'96'},nan
176,1982176,Bhf. Karlshorst,strassenbahn,"52.481331,13.5254433","{'17', '19'}",Q65952829
177,1982177,Bhf. Lichtenberg,bus,"52.51086483639184, 13.499794165236494","{'8', '54', '30'}",nan
178,1982178,Bhf. Lichtenberg,strassenbahn,"52.5123603,13.4977547","{'20', '15'}",Q66013733
179,1982179,Bhf. Lichtenberg,u-bahn,"52.510556,13.496389",{'E'},Q3831986
180,1982180,Bhf. Schönefeld,bus,"52.38192403313463, 13.511545079208773",{'36'},nan
181,1982181,Bhf. Schöneweide,bus,"52.45374952013775, 13.510200397684477","{'62', '67', '65', '66', '47'}",nan
182,1982182,Bhf. Schöneweide,s-bahn,"52.455,13.509444444444","{'141', '115', '140', '110'}",Q111323931
183,1982183,Bhf. Schöneweide,strassenbahn,"52.4553413,13.5110449","{'26', '17', '25'}",Q65950245
184,1982184,Bhf. Schönhauser Allee,strassenbahn,"52.5493619,13.4135734","{'49', '46'}",Q65088013
185,1982185,Biebricher Strasse,bus,"52.48191090485555, 13.424864072036069",{'91'},nan
186,1982186,Biesdorf,s-bahn,"52.5131,13.5554",{'100'},Q4892357
187,1982187,"Biesdorf, Elisabethstrasse",strassenbahn,"52.5343630451961, 13.557117056962502",{'18'},nan
188,1982188,"Biesdorf-Süd, Köpenicker Strasse",bus,"52.50540750631891, 13.561822203827356",{'35'},nan
189,1982189,Binger Strasse,bus,"52.47860731690142, 13.309502331957327",{'60'},nan
190,1982190,Birkbuschstrasse,bus,"52.442446070952045, 13.33208709992057",{'17'},nan
191,1982191,Birkbuschstrasse,bus,"52.452746371165205, 13.319710019070339","{'85', '88'}",nan
192,1982192,Birkenstrasse,bus,"52.53079718877779, 13.347189131007013",{'70'},nan
193,1982193,Birkenstrasse,u-bahn,"52.532222222222,13.341388888889",{'9'},Q555998
194,1982194,Birkenwerder,s-bahn,"52.6885,13.2888",{'140'},Q2343634
195,1982195,Bismarckplatz,bus,"52.492064537089135, 13.28493897027407",{'29'},nan
196,1982196,Bismarckstrasse,bus,"52.45106511514445, 13.337979734944767",{'68'},nan
197,1982197,Bismarckstrasse,bus,"52.45107263717557, 13.337979814579537","{'32', '17', '30', '33'}",nan
198,1982198,Bismarckstrasse,bus,"52.45867457020335, 13.339310317725953","{'76', '2', '81'}",nan
199,1982199,Bismarckstrasse,bus,"52.5112707854749, 13.301512574718458",{'21'},nan
200,1982200,Bismarckstrasse,bus,"52.51216670653936, 13.31477473340982",{'1'},nan
201,1982201,Bismarckstrasse,u-bahn,"52.511388888889,13.305","{'7', '1'}",Q686132
202,1982202,Björnsonstrasse,bus,"52.465537379031005, 13.313402757322454",{'33'},nan
203,1982203,Björnsonstrasse,strassenbahn,"52.5537705,13.4138898","{'22', '3'}",Q65076842
204,1982204,Blankenburg,s-bahn,"52.5915,13.4435","{'141', '140', '143', '142'}",Q800469
205,1982205,Blankenburger Strasse,strassenbahn,"52.58856735400595, 13.430204947038318",{'49'},nan
206,1982206,Blankenfelde,bus,"52.61834588206829, 13.390559367661176",{'7'},nan
207,1982207,Blankenfelder Strasse,strassenbahn,"52.6020289,13.4313613",{'49'},Q66192067
208,1982208,Blaschkoallee,bus,"52.452525422138564, 13.45215713772726",{'41'},nan
209,1982209,Blaschkoallee,bus,"52.4526338082942, 13.438579963210245",{'91'},nan
210,1982210,Blaschkoallee,u-bahn,"52.451944444444,13.449444444444",{'7'},Q666911
211,1982211,Bleibtreustrasse,bus,"52.50162717169989, 13.319466346593028","{'29', '9', '19'}",nan
212,1982212,Blissestrasse,bus,"52.48376778578, 13.320278052796514",{'60'},nan
213,1982213,Blissestrasse,u-bahn,"52.486666666667,13.321944444444",{'7'},Q571397
214,1982214,Blockdammweg,strassenbahn,"52.4842462,13.5104609",{'21'},Q66085182
215,1982215,Blohmstrasse Ecke Wünsdorfer Strasse,bus,"52.3886603285429, 13.39431823947573",{'82'},nan
216,1982216,Blohmstrasse/Wünsdorfer Strasse,bus,"52.3886603285429, 13.39431823947573",{'82'},nan
217,1982217,Blumenstrasse,strassenbahn,"52.4494503,13.7594534",{'S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse'},Q66977546
218,1982218,Blücherstrasse,bus,"52.494544810791446, 13.399589946762335",{'95'},nan
219,1982219,Boddinstrasse,u-bahn,"52.48,13.425277777778",{'8'},Q819495
220,1982220,Boelckestrasse,bus,"52.480786395990485, 13.377428055833606",{'28'},nan
221,1982221,"Bohnsdorf, Kirche",bus,"52.39948771402893, 13.555574431978044",{'36'},nan
222,1982222,"Bohnsdorf, Waldstrasse",bus,"52.389397192754984, 13.570666562153916",{'38'},nan
223,1982223,Borgsdorf,s-bahn,"52.7155,13.2764",{'140'},Q4093486
224,1982224,Bornholmer Strasse,bus,"52.554776992507094, 13.397560624891069",{'89'},nan
225,1982225,Bornholmer Strasse,strassenbahn,"52.5537705,13.4138898",{'49'},
226,1982226,Bornholmer Strasse,strassenbahn,"52.5549426407197, 13.395363798814545","{'22', '3', '46'}",Q65076842
227,1982227,Borsigwerke,u-bahn,"52.5819,13.2907",{'6'},Q525185
228,1982228,Boschpoler Strasse,bus,"52.5281225944603, 13.548869333486577","{'54', '43'}",nan
229,1982229,Boschpoler Strasse,strassenbahn,"52.5273236,13.5486703",{'18'},Q65681726
230,1982230,Botanischer Garten,bus,"52.458598799471524, 13.303436055459807",{'68'},nan
231,1982231,Boxhagener Strasse,strassenbahn,"52.5088235,13.465969",{'3'},Q65675805
232,1982232,Brandaustrasse,bus,"52.41713031476713, 13.386015625892878",{'7'},nan
233,1982233,Brandenburgplatz,strassenbahn,"52.4553193,13.5908277","{'84', '25'}",Q66338590
234,1982234,Breite Strasse,bus,"52.45433337627122, 13.328234324102299","{'68', '32'}",nan
235,1982235,Breite Strasse,bus,"52.5140675536693, 13.40574007426647",{'9'},nan
236,1982236,Breite Strasse/Haydnstrasse,bus,"52.449521017744146, 13.323731583040027",{'88'},nan
237,1982237,Breitehornweg/Krankenhaus,bus,"52.47044572189344, 13.169372570939597","{'35', '34'}",nan
238,1982238,Breitenbachplatz,bus,"52.467219717443385, 13.309473490660878",{'16'},nan
239,1982239,Breitenbachplatz,u-bahn,"52.466388888889,13.308055555556",{'2'},Q571339
240,1982240,Breitenbachstrasse,bus,"52.58199659447502, 13.305445353625542","{'21', '15'}",nan
241,1982241,Breitestrasse,bus,"52.45434970242913, 13.328273041731025",{'30'},nan
242,1982242,Breitscheidplatz,bus,"52.504438063129996, 13.33564615707506","{'69', '9', '60', '19'}",nan
243,1982243,Breitscheidstrasse,bus,"52.63978191539914, 13.317789778141295",{'7'},nan
244,1982244,Breitscheidstrasse,strassenbahn,"52.4685102, 13.7928271",{'S-Bhf. Friedrichshagen <> Rüdersdorf'},Q66531394
245,1982245,Breslauer Platz/Rathaus Friedenau,bus,"52.472258296062634, 13.3361067794",{'48'},nan
246,1982246,Briesener Weg,bus,"52.515989948329185, 13.609410940393886",{'60'},nan
247,1982247,"Britz, Buschkrug",bus,"52.45252082287284, 13.452147293762899",{'73'},nan
248,1982248,Britz-Süd,bus,"52.43697966573562, 13.448134256305682",{'25'},nan
249,1982249,Britz-Süd,u-bahn,"52.437777777778,13.448055555556",{'7'},Q571845
250,1982250,Britz-Süd Gutschmidtstrasse,bus,"52.437076827846255, 13.444129425003135",{'93'},nan
251,1982251,Britzer Damm,bus,"52.4489601337724, 13.436193871061318",{'25'},nan
252,1982252,Britzer Damm,bus,"52.452688195616496, 13.4385636640716",{'73'},nan
253,1982253,Britzer Strasse,bus,"52.44019828016907, 13.39521021528824","{'81', '93'}",nan
254,1982254,Bruchwitzstrasse,bus,"52.437914827364786, 13.348377144075371","{'96', '81'}",nan
255,1982255,Brunnenplatz,bus,"52.54967231813887, 13.377205988834362",{'70'},nan
256,1982256,Brunnenstrasse,bus,"52.53492958804863, 13.398043805552632","{'78', '78E'}",nan
257,1982257,Brunnenstrasse,bus,"52.53827699316531, 13.396004706370867",{'99'},nan
258,1982258,Brunnenstrasse,strassenbahn,"52.5324542,13.3974236","{'22', '46', '70'}",Q65691740
259,1982259,Bruno-Baum-Strasse,bus,"52.5344652372829, 13.541342240888689","{'54', '43', '95', '92'}",nan
260,1982260,Bruno-Leuschner-Strasse,s-bahn,"52.55056,13.5475",{'101'},Q2150651
261,1982261,Brunsbütteler Damm,bus,"52.53292762063852, 13.198429555074528","{'13', '34'}",nan
262,1982262,Brunsbütteler Damm,bus,"52.53310870663978, 13.157950786711206",{'31'},nan
263,1982263,Brösener Strasse,strassenbahn,"52.4591543,13.635078",{'S-Bhf. Friedrichshagen <> Rüdersdorf'},Q66528570
264,1982264,Brückenstrasse,strassenbahn,"52.468594040440685, 13.800518250790239",{'S-Bhf. Friedrichshagen <> Rüdersdorf'},nan
265,1982265,Buch,s-bahn,"52.6359,13.4917","{'141'}, {'143'}","Q4892359, Q4892359"
266,1982266,"Buch, Am Sandhaus",bus,"52.6379918370594, 13.490907382587826","{'51', '51E'}",nan
267,1982267,"Buch, Hobrechtsfelder Chaussee",bus,"52.64858618670595, 13.484683854486553",{'31'},nan
268,1982268,"Buch, Zepernicker Strasse",bus,"52.64161725444106, 13.515575706154056",{'42'},nan
269,1982269,"Bucholz, Hauptstrasse",strassenbahn,"52.60726996020294, 13.433394005316927",{'49'},nan
270,1982270,"Buckow, Alt-Buckow",bus,"52.42367373113363, 13.436635183302798",{'78'},nan
271,1982271,Buckow-Süd,bus,"52.42092525348061, 13.460811993003562",{'91'},nan
272,1982272,Buckower Chaussee,bus,"52.414558044256225, 13.401161035852658","{'52', '7'}",nan
273,1982273,Buckower Chaussee,s-bahn,"52.4103,13.3829",{'152'},Q800499
274,1982274,Buckower Chaussee/Marienfelder Chaussee,bus,"52.41453673168337, 13.401151178231567","{'76E', '76'}",nan
275,1982275,Buckower Damm,bus,"52.42368329841466, 13.436638725763267","{'52', '91'}",nan
276,1982276,Buckower Damm,bus,"52.444145285330485, 13.433600079714076",{'93'},nan
277,1982277,Buckower Friedhof,bus,"52.42151537347778, 13.43036950960343","{'52', '78'}",nan
278,1982278,Budapester Strasse,bus,"52.50516506753211, 13.336671016983322",{'9'},nan
279,1982279,Buddestrasse,bus,"52.59011025204419, 13.287457889605605",{'15'},nan
280,1982280,Buhrowstrasse,bus,"52.44920703499153, 13.353277489535056",{'33'},nan
281,1982281,Bundesallee,bus,"52.46493052962428, 13.32853185257923",{'65'},nan
282,1982282,Bundesplatz,u-bahn,"52.478080555556,13.328519444444",{'9'},Q3647008
283,1982283,Burgfrauen Strasse,bus,"52.62759147421597, 13.311323579642115",{'12'},nan
284,1982284,Buschkrugallee,bus,"52.44537971273351, 13.455058587836387",{'25'},nan
285,1982285,Bäkestrasse,bus,"52.43526738320262, 13.31322719177085",{'84'},nan
286,1982286,Bölschestrasse,strassenbahn,"52.44753754960049, 13.624290215589","{'84', '25'}",nan
