,stop_name,line_count,type,in_lines
38,Dahlemer Weg,4,bus,"{'1', '53', '48', '3'}"
39,Holländische Mühle,2,bus,"{'1', '48'}"
40,Sundgauer Strasse,4,bus,"{'1', '48', '50'}"
41,Sundgauer Strasse,4,s-bahn,{'1'}
42,Winfriedstrasse,3,bus,"{'1', '48', '3'}"
43,Seehofstrasse,3,bus,"{'1', '48', '3'}"
44,Teltower Damm,3,bus,"{'1', '10', '84'}"
45,S-Bhf. Zehlendorf,4,bus,"{'1', '10', '53', '50'}"
46,Schönower Strasse,1,bus,{'1'}
47,Schrockstrasse,1,bus,{'1'}
48,Behring-Krankenhaus,1,bus,{'1'}
49,Gutzmannstrasse,1,bus,{'1'}
50,Ludwigsfelder Strasse,2,bus,"{'1', '50'}"
51,Nieritzweg,2,bus,"{'1', '10'}"
52,Windsteiner Weg,1,bus,{'1'}
53,Lupsteiner Weg,1,bus,{'1'}
54,"Zehlendorf, Sachtlebenstrasse",1,bus,{'1'}
55,Lüdenscheider Weg,1,bus,{'10'}
56,Burscheider Weg,1,bus,{'10'}
57,Gartenfelder Strasse,3,bus,"{'10', '13', '72'}"
58,Paulsternstrasse,2,bus,{'10'}
59,Paulsternstrasse,2,u-bahn,{'7'}
60,U-Bhf. Paulsternstrasse,1,bus,{'10'}
61,Schaltwerk,1,bus,{'10'}
62,U-Bhf. Rohrdamm,3,bus,"{'10', '23', '72'}"
63,Quellweg,1,bus,{'10'}
64,Wernerwerkdamm,1,bus,{'10'}
65,Wasserwerk,4,bus,"{'10', '13', '18'}"
66,Wasserwerk,4,strassenbahn,{'84'}
67,Rohrdammbrücke,1,bus,{'10'}
68,Friedhof Nordeingang,1,bus,{'10'}
69,Friedhof Südeingang,1,bus,{'10'}
70,Spandauer Damm,1,bus,{'10'}
71,Knobelsdorffstrasse,1,bus,{'10'}
72,U-Bhf. Kaiserdamm,1,bus,{'10'}
73,Congress-Centrum,4,bus,"{'94', '10', '69', '4'}"
74,Dernburgstrasse,2,bus,"{'10', '94'}"
75,Kuno-Fischer-Strasse,2,bus,"{'10', '94'}"
76,Amtsgericht Charlottenburg,3,bus,"{'94', '10', '74'}"
77,S-Bhf. Charlottenburg,4,bus,"{'10', '9', '74', '62'}"
78,Holtzendorffplatz,2,bus,"{'10', '74'}"
79,Kurfürstendamm,4,bus,"{'1', '10', '74'}"
80,Kurfürstendamm,4,u-bahn,{'3'}
81,Henriettenplatz,5,bus,"{'19', '69', '4', '29', '10'}"
82,Rathenauplatz,5,bus,"{'19', '69', '4', '29', '10'}"
83,Bismarckplatz,2,bus,"{'10', '29'}"
84,Lynarstrasse,3,bus,"{'10', '54', '29'}"
85,Herthastrasse,1,bus,{'10'}
86,Delbrückstrasse,1,bus,{'10'}
87,Elsterplatz,3,bus,"{'60', '10', '50'}"
88,Rathhaus Schmargendorf,1,bus,{'10'}
89,Hundekehlestrasse,1,bus,{'10'}
90,Platz am Wilden Eber,1,bus,{'10'}
91,Pacelliallee,1,bus,{'10'}
92,Im Dol,1,bus,{'10'}
93,Drosselweg,1,bus,{'10'}
94,Thielalle,1,bus,{'10'}
95,Im Gehege,1,bus,{'10'}
96,Vogelsang,2,bus,"{'17', '10'}"
97,Clayallee/Königen-Luise-Strasse,1,bus,{'10'}
98,Auf dem Grat,2,bus,"{'10', '50'}"
99,Hüttenweg,2,bus,"{'10', '50'}"
100,U-Bhf. Oskar-Helene-Heim,4,bus,"{'10', '18', '50', '11'}"
101,Krkhs. Oskar-Helene-Heim,1,bus,{'10'}
102,Sophie-Charlotte-Strasse,2,bus,"{'3', '10'}"
103,Schützallee,2,bus,"{'10', '50'}"
104,Scharfe Strasse/Stadtbad,1,bus,{'10'}
105,Teltower Damm,3,bus,"{'1', '10', '84'}"
106,S-Bhf. Zehlendorf,4,bus,"{'1', '10', '53', '50'}"
107,Machnower Strasse,3,bus,"{'10', '53', '50'}"
108,Schweizerhof,1,bus,{'10'}
109,Reh-Zentrum,1,bus,{'10'}
110,Leo-Baeck-Strasse,1,bus,{'10'}
111,Laehrstrasse,1,bus,{'10'}
112,Nieritzweg,2,bus,"{'1', '10'}"
113,Am Birkenknick,1,bus,{'10'}
114,Rendtorffstrasse,1,bus,{'10'}
115,Beeskowdamm,1,bus,{'10'}
116,Wupperstrasse,2,bus,"{'10', '84'}"
117,Goerzwerk,2,bus,"{'10', '84'}"
118,Persantenstrasse,1,bus,{'10'}
119,Darser Strasse,2,bus,"{'10', '84'}"
120,Platz des 4. Juli,3,bus,"{'10', '53', '84'}"
121,Goerzallee 141-145,2,bus,"{'10', '84'}"
122,Wismarer Strasse,5,bus,"{'85', '10', '68', '84', '96'}"
123,Prettauer Pfad,4,bus,"{'10', '84', '68', '85'}"
124,Ostpreußendamm,6,bus,"{'85', '10', '3', '84', '11', '96'}"
125,"Lichterfelde, Lindenstrasse",2,bus,"{'10', '68'}"
126,Betriebshof Marzahn,7,strassenbahn,"{'10', '103', '117', '6'}"
127,Betriebshof Marzahn,7,bus,"{'80', '116', '107'}"
128,Otto-Buchwitz-Strasse,4,strassenbahn,"{'10', '117', '6'}"
129,Otto-Buchwitz-Strasse,4,bus,{'80'}
130,Alt-Marzahn,8,strassenbahn,"{'5', '18E', '10', '18', '11', '110', '117'}"
131,Alt-Marzahn,8,bus,{'80'}
132,Elisabethstrasse,9,strassenbahn,"{'5', '18E', '10', '18', '11', '110', '117'}"
133,Elisabethstrasse,9,bus,"{'115', '80'}"
134,S-Bhf. Springpfuhl,7,strassenbahn,"{'5', '18E', '10', '18', '110', '117'}"
135,S-Bhf. Springpfuhl,7,bus,{'80'}
136,Rhinstrasse,10,strassenbahn,"{'5', '10', '12', '11', '110', '14', '103', '6'}"
137,Rhinstrasse,10,bus,"{'79', '80'}"
138,Leninallee,16,strassenbahn,"{'4', '29', '10', '3', '13', '16', '12', '117'}"
139,Leninallee,16,bus,"{'80', '107'}"
140,Leninallee,16,s-bahn,"{'141', '140', '143', '142'}"
141,Gärtnerstrasse,7,strassenbahn,"{'3', '10', '16'}"
142,Gärtnerstrasse,7,bus,"{'17', '109', '86', '80'}"
143,Hauptstrasse,11,strassenbahn,"{'72', '15', '70', '10', '63', '108', '22', '63E'}"
144,Hauptstrasse,11,bus,"{'73', '4', '74'}"
145,Stadion Buschallee,4,strassenbahn,"{'28', '10', '113', '70'}"
146,Sulzfelder Strasse,3,strassenbahn,"{'28', '10', '70'}"
147,Falkenberger Strasse,2,strassenbahn,{'10'}
148,Falkenberger Strasse,2,bus,{'107'}
149,Betriebshof Weißensee,1,strassenbahn,{'10'}
150,Waldfriedhof,2,bus,"{'3', '11'}"
151,Am Hegewinkel,1,bus,{'11'}
152,Argentinische Allee,1,bus,{'11'}
153,U-Bhf. Oskar-Helene-Heim,4,bus,"{'10', '18', '50', '11'}"
154,Saargemünder Strasse,1,bus,{'11'}
155,Garystrasse,1,bus,{'11'}
156,Corrensplatz,1,bus,{'11'}
157,Berliner Strasse,6,bus,"{'48', '50', '11', '74'}"
158,Berliner Strasse,6,u-bahn,"{'7', '9'}"
159,Adolf-Martens-Strasse,2,bus,"{'48', '11'}"
160,Drakestrasse,3,bus,"{'53', '48', '11'}"
161,S-Bhf. Lichterfelde-West,2,bus,"{'68', '11'}"
162,Drakestrasse/Ringstrasse,2,bus,"{'68', '11'}"
163,Holbeinstrasse,1,bus,{'11'}
164,Karwendelstrasse,1,bus,{'11'}
165,Hindenburgdamm,5,bus,"{'85', '88', '3', '11', '48'}"
166,Ostpreußendamm,6,bus,"{'85', '10', '3', '84', '11', '96'}"
167,Marienstrasse,3,bus,"{'17', '3', '11'}"
168,Jungfernstieg,2,bus,"{'3', '11'}"
169,Kranoldplatz,5,bus,"{'17', '3', '84', '11', '96'}"
170,Jägerstrasse,2,bus,"{'115', '11'}"
171,Lange Strasse,1,bus,{'11'}
172,Geraer Strasse,1,bus,{'11'}
173,Georgenstrasse,1,bus,{'11'}
174,Hildburghauser Strasse,5,bus,"{'17', '79', '11', '30', '2'}"
175,Sondershauser Strasse,2,bus,"{'87', '11'}"
176,Stadtilmer Weg,2,bus,"{'87', '11'}"
177,Weskammstrasse,2,bus,"{'87', '11'}"
178,Tirschenreuther Ring,5,bus,"{'79', '2', '11', '87'}"
179,Marienfelder Allee,3,bus,"{'52', '32', '11'}"
180,Ahrensdorfer Strasse,1,bus,{'11'}
181,Baußnernweg,1,bus,{'11'}
182,Klausenburger Pfad,1,bus,{'11'}
183,Elisabethstrasse,9,strassenbahn,"{'5', '18E', '10', '18', '11', '110', '117'}"
184,Elisabethstrasse,9,bus,"{'115', '80'}"
185,Alt-Marzahn,8,strassenbahn,"{'5', '18E', '10', '18', '11', '110', '117'}"
186,Alt-Marzahn,8,bus,{'80'}
187,Bruno-Leuschner-Strasse,7,strassenbahn,"{'5', '18E', '18', '11', '103', '6'}"
188,Bruno-Leuschner-Strasse,7,s-bahn,{'102'}
189,Bruno-Baum-Strasse,4,strassenbahn,"{'14', '12', '11', '6'}"
190,S-Bhf. Marzahn,4,strassenbahn,"{'14', '12', '11', '6'}"
191,BWF Marzahn,4,strassenbahn,"{'14', '12', '11', '6'}"
192,Rhinstrasse,10,strassenbahn,"{'5', '10', '12', '11', '110', '14', '103', '6'}"
193,Rhinstrasse,10,bus,"{'79', '80'}"
194,Arendsweg,5,strassenbahn,"{'12', '11', '14', '103', '6'}"
195,Ho-Chi-Minh-Strasse,9,strassenbahn,"{'72', '15', '63', '63E', '108', '12', '11', '14', '6'}"
196,S-Bhf. Leninallee,12,strassenbahn,"{'102', '72', '15', '18E', '17', '63', '63E', '108', '18', '11', '14', '6'}"
197,Dimitroffstrasse,12,strassenbahn,"{'71', '72', '15', '70', '63', '63E', '20', '113', '11', '14', '6'}"
198,Dimitroffstrasse,12,u-bahn,{'A'}
199,Leninplatz,6,strassenbahn,"{'72', '63', '108', '18', '11', '63E'}"
200,Hans-Beimler-Strasse,7,strassenbahn,"{'72', '63', '113', '108', '11', '63E'}"
201,Hans-Beimler-Strasse,7,bus,{'9'}
202,Prenzlauer Allee,14,strassenbahn,"{'102', '4', '63', '21', '13', '108', '11', '63E'}"
203,Prenzlauer Allee,14,s-bahn,"{'141', '140', '143', '142'}"
204,U-Bhf. Rosa-Luxemburg-Platz,7,strassenbahn,"{'71', '70', '24', '20', '18', '11', '28'}"
205,Rosenthaler Platz,3,strassenbahn,"{'49', '18', '11'}"
206,Brunnenstrasse,5,strassenbahn,"{'121', '22', '46', '11'}"
207,Brunnenstrasse,5,bus,{'71'}
208,"Invalidenstrasse, Post",3,strassenbahn,"{'121', '46', '11'}"
209,Stadion der Weltjugend,4,strassenbahn,"{'63', '108', '18', '11'}"
210,Pflugstrasse,1,strassenbahn,{'11'}
211,Bergstrasse,4,bus,"{'81', '2', '68', '12'}"
212,Hussittenstrasse/Bernauer Strasse,1,bus,{'12'}
213,Usedomer Strasse/Feldstrasse,2,bus,"{'71', '12'}"
214,Gustav-Meyer-Allee,1,bus,{'12'}
215,U-Bhf. Humboldthain,1,bus,{'12'}
216,Gerichtstrasse/Hochstrasse,1,bus,{'12'}
217,Stadtbad Wedding,1,bus,{'12'}
218,Nettelbeckplatz,3,bus,"{'72', '70', '12'}"
219,U-Bhf. Reinickendorfer Strasse,6,bus,"{'71', '72', '70', '83', '90', '12'}"
220,U-Bhf. Wedding,2,bus,"{'83', '12'}"
221,Müller-/Gerichtstrasse,1,bus,{'12'}
222,U-Bhf. Leopoldplatz,3,bus,"{'16', '12', '64'}"
223,Rathaus Wedding,1,bus,{'12'}
224,U-Bhf. Seestrasse,2,bus,"{'89', '12'}"
225,Türgenstrasse,1,bus,{'12'}
226,Barfusstrasse/Müllerstrasse,1,bus,{'12'}
227,Bristolstrasse,1,bus,{'12'}
228,Hollanderweg,1,bus,{'12'}
229,Grindelwaldstrasse,1,bus,{'12'}
230,Emmentaler Strasse,2,bus,"{'72', '12'}"
231,Genfer Strasse,2,bus,"{'8', '12'}"
232,Lindauer Allee,5,bus,"{'8', '64', '12', '61', '62'}"
233,U-Bhf. Paracelsus-Bad,3,bus,"{'22', '12', '61'}"
234,Flottenstrasse,4,bus,"{'8', '22', '12', '61'}"
235,Tessenowstrasse,4,bus,"{'22', '12', '64', '62'}"
236,Schmitzweg,2,bus,"{'22', '12'}"
237,Alt-Wittenau/roedernallee,1,bus,{'12'}
238,Oranienburger Strasse,9,bus,"{'15', '26', '21', '12', '64', '14', '22', '62'}"
239,"Wittenau, Kirche",3,bus,"{'14', '12', '64'}"
240,Hermsdorfer Strasse,3,bus,"{'14', '22', '12'}"
241,Lange Enden,1,bus,{'12'}
242,Jean-Jaurès-Strasse,1,bus,{'12'}
243,S-Bhf. Waidmannslust,2,bus,"{'20', '12'}"
244,Oraniendamm,2,bus,"{'20', '12'}"
245,Zehntwerderweg/Dianastrasse,1,bus,{'12'}
246,Almutstrasse,1,bus,{'12'}
247,Schildower Strasse,1,bus,{'12'}
248,Wachsmuthstrasse/Waldseeweg,1,bus,{'12'}
249,Hermsdorfer Damm,2,bus,"{'15', '12'}"
250,Veltheimstrasse/Berliner Strasse,1,bus,{'12'}
251,Olafstrasse,1,bus,{'12'}
252,Hohefeldstrasse,1,bus,{'12'}
253,Im Fischgrund,1,bus,{'12'}
254,Fürstendamm,1,bus,{'12'}
255,Zeltinger Platz,2,bus,"{'15', '12'}"
256,S-Bhf. Frohnau,2,bus,"{'15', '12'}"
257,An der Buche,1,bus,{'12'}
258,Donnersmarckplatz,2,bus,"{'15', '12'}"
259,Benediktinerstrasse,1,bus,{'12'}
260,Maximiliankorso,2,bus,"{'15', '12'}"
261,Hainbuchenstrasse,1,bus,{'12'}
262,Ahrendsfelde,4,strassenbahn,"{'14', '18', '12', '18E'}"
263,Erich-Glückauf-Strasse,4,strassenbahn,"{'14', '18', '12', '18E'}"
264,Henneckestrasse,5,strassenbahn,"{'18E', '18', '12', '110', '14'}"
265,Bruno-Baum-Strasse,4,strassenbahn,"{'14', '12', '11', '6'}"
266,S-Bhf. Marzahn,4,strassenbahn,"{'14', '12', '11', '6'}"
267,BWF Marzahn,4,strassenbahn,"{'14', '12', '11', '6'}"
268,Rhinstrasse,10,strassenbahn,"{'5', '10', '12', '11', '110', '14', '103', '6'}"
269,Rhinstrasse,10,bus,"{'79', '80'}"
270,Arendsweg,5,strassenbahn,"{'12', '11', '14', '103', '6'}"
271,Zechliner Strasse,4,strassenbahn,"{'14', '103', '12', '6'}"
272,Ho-Chi-Minh-Strasse,9,strassenbahn,"{'72', '15', '63', '63E', '108', '12', '11', '14', '6'}"
273,Leninallee,16,strassenbahn,"{'4', '29', '10', '3', '13', '16', '12', '117'}"
274,Leninallee,16,bus,"{'80', '107'}"
275,Leninallee,16,s-bahn,"{'141', '140', '143', '142'}"
276,Herzbergstrasse,4,strassenbahn,"{'3', '102', '12', '29'}"
277,Rathhaus Lichtenberg,1,strassenbahn,{'12'}
278,Bhf. Frankfurter Allee,5,strassenbahn,"{'3', '19', '12', '29'}"
279,Bhf. Frankfurter Allee,5,bus,{'109'}
280,Scharnweberstrasse,7,strassenbahn,"{'3', '19', '12', '29'}"
281,Scharnweberstrasse,7,bus,"{'109', '8'}"
282,Scharnweberstrasse,7,u-bahn,{'6'}
283,Alt-Heiligensee,3,bus,"{'13', '14', '27'}"
284,Hennigsdorfer Strasse,1,bus,{'13'}
285,Wesselburer Weg,1,bus,{'13'}
286,Am Dachsbau,1,bus,{'13'}
287,Bekassinenweg,1,bus,{'13'}
288,Reiherallee,1,bus,{'13'}
289,An der Schneise,1,bus,{'13'}
290,Gabelung,2,bus,"{'13', '20'}"
291,Schulzendorfer Weg,2,bus,"{'13', '20'}"
292,Ruppiner Chaussee,2,bus,"{'13', '20'}"
293,Waidmannsluster Damm,7,bus,"{'15', '20', '13', '14', '22', '98'}"
294,U-Bhf. Tegel,5,bus,"{'15', '20', '13', '14', '98'}"
295,Schlieperstrasse,1,bus,{'13'}
296,U-Bhf. Borsigwerke,1,bus,{'13'}
297,Namslaustrasse,1,bus,{'13'}
298,U-Bhf. Holzhauser Strasse,1,bus,{'13'}
299,Mescheder Weg,1,bus,{'13'}
300,Sterkrader Strasse,1,bus,{'13'}
301,Kamener Weg,1,bus,{'13'}
302,Neheimer Strasse,1,bus,{'13'}
303,Wasserwerk,4,bus,"{'10', '13', '18'}"
304,Wasserwerk,4,strassenbahn,{'84'}
305,Wassersportclub,1,bus,{'13'}
306,Weg nach Reiswerder,1,bus,{'13'}
307,Maienwerder Weg,1,bus,{'13'}
308,Tegeler Brücke,1,bus,{'13'}
309,Kabelwerk,3,bus,"{'13', '72', '69'}"
310,Gartenfelder Strasse,3,bus,"{'10', '13', '72'}"
311,Haselhorster Damm,1,bus,{'13'}
312,Siedlung Haselhorst,1,bus,{'13'}
313,U-Bhf. Haselhorst,1,bus,{'13'}
314,Lagerweg,1,bus,{'13'}
315,BMW-Maschinenfabrik,1,bus,{'13'}
316,U-Bhf. Zitadelle,1,bus,{'13'}
317,Zitadellenweg,1,bus,{'13'}
318,U-Bhf. Altstadt Spandau,2,bus,"{'13', '92'}"
319,Moritzstrasse,7,bus,"{'92', '97', '34', '56', '13', '31', '54'}"
320,U-Bhf. Rathaus Spandau,10,bus,"{'80', '5', '92', '97', '63', '34', '56', '13', '31', '54'}"
321,Brunsbütteler Damm,6,bus,"{'80', '92', '34', '13', '31'}"
322,Seeburger Strasse,6,bus,"{'92', '97', '34', '13', '31'}"
323,Meter Strasse,1,bus,{'13'}
324,Melanchthonplatz,1,bus,{'13'}
325,Am Omnibushof,2,bus,"{'13', '35'}"
326,Wilhelmstrasse,3,bus,"{'13', '94', '97'}"
327,Heerstrasse,3,bus,"{'13', '34', '97'}"
328,Rodensteinstrasse,1,bus,{'13'}
329,Weinmeisterhornweg,3,bus,"{'13', '34', '35'}"
330,Karolinenhöhe,1,bus,{'13'}
331,Maximilian-Kolbe-Strasse,1,bus,{'13'}
332,Eberswalder Strasse,4,strassenbahn,"{'21', '13', '102', '4'}"
333,U-Bhf. Dimitroffstrasse,8,strassenbahn,"{'102', '121', '4', '46', '49', '21', '13', '22'}"
334,Prenzlauer Allee,14,strassenbahn,"{'102', '4', '63', '21', '13', '108', '11', '63E'}"
335,Prenzlauer Allee,14,s-bahn,"{'141', '140', '143', '142'}"
336,Greifswalder Strasse,4,strassenbahn,"{'102', '13', '4'}"
337,Greifswalder Strasse,4,s-bahn,{'142'}
338,Bötzowstrasse,4,strassenbahn,"{'21', '13', '102', '4'}"
339,Artur-Becker-Strasse,3,strassenbahn,"{'102', '13', '4'}"
340,Leninallee,16,strassenbahn,"{'4', '29', '10', '3', '13', '16', '12', '117'}"
341,Leninallee,16,bus,"{'80', '107'}"
342,Leninallee,16,s-bahn,"{'141', '140', '143', '142'}"
343,Besarinplatz,2,strassenbahn,"{'21', '13'}"
344,U-Bhf. Frankfurter Tor,3,strassenbahn,"{'21', '13', '4'}"
345,Holteistrasse,1,strassenbahn,{'13'}
346,S-Bhf. Rummelsburg,3,strassenbahn,"{'21', '13', '82'}"
347,VEB Gummiwerke,2,strassenbahn,"{'21', '13'}"
348,Heizkraftwerk,3,strassenbahn,"{'21', '13', '82'}"
349,Hönower Wiesenweg,3,strassenbahn,"{'21', '13', '82'}"
350,Märkisches Zentrum,2,bus,"{'14', '22'}"
351,Senftenbg. Ring West,1,bus,{'14'}
352,Calauer Strasse,2,bus,"{'14', '22'}"
353,Engelroder Weg,2,bus,"{'14', '22'}"
354,Eichhorster Weg,3,bus,"{'14', '22', '15'}"
355,Sagritzer Weg,1,bus,{'14'}
356,Wilhelmsruher Damm,3,bus,"{'21', '14', '22'}"
357,Dannenwalder Weg,3,bus,"{'14', '22', '15'}"
358,Roedernallee,2,bus,"{'14', '26'}"
359,Oranienburger Strasse,9,bus,"{'15', '26', '21', '12', '64', '14', '22', '62'}"
360,Alt-Wittenau,7,bus,"{'15', '26', '21', '64', '14', '22', '62'}"
361,"Wittenau, Kirche",3,bus,"{'14', '12', '64'}"
362,Hermsdorfer Strasse,3,bus,"{'14', '22', '12'}"
363,Am Hügel,1,bus,{'14'}
364,Am Kesselpfuhl,1,bus,{'14'}
365,Am Nordgraben,7,bus,"{'15', '26', '21', '64', '14', '62'}"
366,Bollestrasse,1,bus,{'14'}
367,Gorkistrasse/Ziekowstrasse,2,bus,"{'14', '15'}"
368,Tegel-Center,3,bus,"{'14', '20', '15'}"
369,U-Bhf. Tegel,5,bus,"{'15', '20', '13', '14', '98'}"
370,Waidmannsluster Damm,7,bus,"{'15', '20', '13', '14', '22', '98'}"
371,Heiligenseestrasse,1,bus,{'14'}
372,Tegelgrund,1,bus,{'14'}
373,Am Waldwinkel,1,bus,{'14'}
374,Diakoniezentrum,1,bus,{'14'}
375,Schulzendorfer Strasse,4,bus,"{'14', '71', '15', '98'}"
376,Kiefheider Weg,1,bus,{'14'}
377,Ziegenorter Pfad,1,bus,{'14'}
378,Henningsdorfer Strasse,1,bus,{'14'}
379,Krantorweg,1,bus,{'14'}
380,Kurzebracker Weg,1,bus,{'14'}
381,Mattenbuder Pfad,1,bus,{'14'}
382,Schönbaumer Weg,1,bus,{'14'}
383,Heiligensee Strasse,1,bus,{'14'}
384,Fährstrasse,1,bus,{'14'}
385,Alt-Heiligensee,3,bus,"{'13', '14', '27'}"
386,Ahrendsfelde,4,strassenbahn,"{'14', '18', '12', '18E'}"
387,Erich-Glückauf-Strasse,4,strassenbahn,"{'14', '18', '12', '18E'}"
388,Henneckestrasse,5,strassenbahn,"{'18E', '18', '12', '110', '14'}"
389,Otto-Winzer-Strasse,5,strassenbahn,"{'14', '5', '18', '18E'}"
390,Otto-Winzer-Strasse,5,s-bahn,{'102'}
391,Bruno-Baum-Strasse,4,strassenbahn,"{'14', '12', '11', '6'}"
392,S-Bhf. Marzahn,4,strassenbahn,"{'14', '12', '11', '6'}"
393,BWF Marzahn,4,strassenbahn,"{'14', '12', '11', '6'}"
394,Rhinstrasse,10,strassenbahn,"{'5', '10', '12', '11', '110', '14', '103', '6'}"
395,Rhinstrasse,10,bus,"{'79', '80'}"
396,Arendsweg,5,strassenbahn,"{'12', '11', '14', '103', '6'}"
397,Zechliner Strasse,4,strassenbahn,"{'14', '103', '12', '6'}"
398,Ho-Chi-Minh-Strasse,9,strassenbahn,"{'72', '15', '63', '63E', '108', '12', '11', '14', '6'}"
399,S-Bhf. Leninallee,12,strassenbahn,"{'102', '72', '15', '18E', '17', '63', '63E', '108', '18', '11', '14', '6'}"
400,Dimitroffstrasse,12,strassenbahn,"{'71', '72', '15', '70', '63', '63E', '20', '113', '11', '14', '6'}"
401,Dimitroffstrasse,12,u-bahn,{'A'}
402,Eichenroder Ring,1,bus,{'15'}
403,Eichhorster Weg,3,bus,"{'14', '22', '15'}"
404,Lübarser Strasse,2,bus,"{'22', '15'}"
405,Finsterwalder Strasse,3,bus,"{'21', '15', '62'}"
406,Finsterwalder Strasse 29-32,1,bus,{'15'}
407,Dannenwalder Weg,3,bus,"{'14', '22', '15'}"
408,S-Bhf. Wittenau,1,bus,{'15'}
409,Oranienburger Strasse,9,bus,"{'15', '26', '21', '12', '64', '14', '22', '62'}"
410,Techowpromenade,3,bus,"{'21', '15', '62'}"
411,Alt-Wittenau,7,bus,"{'15', '26', '21', '64', '14', '22', '62'}"
412,Am Nordgraben,7,bus,"{'15', '26', '21', '64', '14', '62'}"
413,Rathauspromenande,1,bus,{'15'}
414,Eichborndamm,2,bus,"{'21', '15'}"
415,Pannwitzstrasse,2,bus,"{'21', '15'}"
416,Eichborndamm 167/Tor 5,2,bus,"{'21', '15'}"
417,Olbendorfer Strasse,1,bus,{'15'}
418,Miraustrasse,3,bus,"{'21', '15', '26'}"
419,Innungsstrasse,1,bus,{'15'}
420,Holzhauser Strasse,3,bus,"{'15', '26'}"
421,Holzhauser Strasse,3,u-bahn,{'6'}
422,Ernststrasse,1,bus,{'15'}
423,Conradstrasse,1,bus,{'15'}
424,Borsigwalder Weg,1,bus,{'15'}
425,Trettachzeile,1,bus,{'15'}
426,Gorkistrasse/Ziekowstrasse,2,bus,"{'14', '15'}"
427,Tegel-Center,3,bus,"{'14', '20', '15'}"
428,U-Bhf. Tegel,5,bus,"{'15', '20', '13', '14', '98'}"
429,Waidmannsluster Damm,7,bus,"{'15', '20', '13', '14', '22', '98'}"
430,Hermsdorfer Damm,2,bus,"{'15', '12'}"
431,Am Fließ,1,bus,{'15'}
432,Forststrasse/Jugendhergerge,1,bus,{'15'}
433,Mühlenfeldstrasse,1,bus,{'15'}
434,Schulzendorfer Strasse,4,bus,"{'14', '71', '15', '98'}"
435,Martin-Luther-Strasse,4,bus,"{'48', '15', '85', '16'}"
436,Fellbacher Strasse,1,bus,{'15'}
437,Falkentaler Steig,1,bus,{'15'}
438,Hohenzollernstrasse,1,bus,{'15'}
439,Loerkesteig,1,bus,{'15'}
440,Dominikus-Krankenhaus,1,bus,{'15'}
441,Hermdorfer Friedhof,1,bus,{'15'}
442,Welfenallee,1,bus,{'15'}
443,Donnersmarckplatz,2,bus,"{'15', '12'}"
444,Maximiliankorso,2,bus,"{'15', '12'}"
445,Im Amseltal,1,bus,{'15'}
446,S-Bhf. Frohnau,2,bus,"{'15', '12'}"
447,Zeltinger Platz,2,bus,"{'15', '12'}"
448,Markgrafenstrasse,2,bus,"{'15', '41'}"
449,Zerndorfer Weg,1,bus,{'15'}
450,Am Pilz,1,bus,{'15'}
451,Jägerstieg,1,bus,{'15'}
452,Hubertusweg,1,bus,{'15'}
453,Invalidensiedlung,1,bus,{'15'}
454,Falkenberg,2,strassenbahn,{'15'}
