stop_name,type,line_name,stop_id,location,identifier,latitude,longitude,match_score,matched_name,matched_stop_id,matched_historical_lines,location_from
Schopenhauerstrasse Ecke Spanischeallee,autobus,A3,196737_west,"52.43397115002386, 13.212041746289293",,,,,,,,
Kladow,ferry,Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt),19671212_west,"52.45151498638808, 13.147961938847912",,,,,,,,
Wannsee,ferry,Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt),19671213_west,"52.421928022812146, 13.175815964118582",,,,,,,,
