stop_name,type,line_name,stop_id,location,identifier,latitude,longitude,match_score,matched_name,matched_stop_id,matched_historical_lines,location_from,neighbourhood,district,east_west,postal_code
Friedenau,s-bahn,KBS 104a,1946170_unified,"52.47000000,13.34100000",Q800471,,,,,,,1946163.0,Schöneberg,Tempelhof-Schöneberg,unified,12159
Feuerbachstr.,s-bahn,KBS 104a,1946171_unified,"52.46361111,13.33277778",Q800501,,,,,,,1946150.0,Steglitz,Steglitz-Zehlendorf,unified,12157
Steglitz,s-bahn,KBS 104a,1946172_unified,"52.45620000,13.32160000",Q111264179,,,,,,,1946526.0,Steglitz,Steglitz-Zehlendorf,unified,12165
Botanischer Garten,s-bahn,KBS 104a,1946173_unified,"52.44806000,13.30722000",Q800498,,,,,,,194697.0,Lichterfelde,Steglitz-Zehlendorf,unified,12203
Lichterfelde West,s-bahn,KBS 104a,1946174_unified,"52.44330000,13.29470000",Q111327103,,,,,,,1946321.0,Lichterfelde,Steglitz-Zehlendorf,unified,12205
Sundgauerstr.,s-bahn,KBS 104a,1946175_unified,"52.43629100,13.27377200",Q800513,,,,,,,1946542.0,Zehlendorf,Steglitz-Zehlendorf,unified,14169
Zehlendorf,s-bahn,KBS 104a,1946176_unified,"52.43090000,13.25840000",Q737962,,,,,,,1946626.0,Zehlendorf,Steglitz-Zehlendorf,unified,14163
Zehlendorf West,s-bahn,KBS 104a,1946177_unified,"52.43750000,13.23250000",Q315891,,,,,,,1946627.0,Zehlendorf,Steglitz-Zehlendorf,unified,14163
Schlachtensee,s-bahn,KBS 104a,1946178_unified,"52.44010000,13.21530000",Q800509,,,,,,,1946471.0,Zehlendorf,Steglitz-Zehlendorf,unified,14129
Nikolassee,s-bahn,KBS 104a,1946179_unified,"52.43170000,13.19330000",Q637052,,,,,,,1946370.0,Nikolassee,Steglitz-Zehlendorf,unified,14129
Wannsee,s-bahn,KBS 104a,1946180_unified,"52.42140000,13.17920000",Q111325896,,,,,,,1946581.0,Wannsee,Steglitz-Zehlendorf,unified,14109
Dreilinden,s-bahn,KBS 104a,1946181_unified,"52.40334211,13.17596363",Q96473908,,,,,,,1946137.0,,,unified,
Velten,s-bahn,KBS 105,1946182_unified,"52.68500000,13.17222200",Q19274518,,,,,,,1946574.0,,,unified,
Hohenschöpping,s-bahn,KBS 105,1946183_unified,"52.67000000,13.19450000",Q19274489,,,,,,,1946236.0,,,unified,
Hennigsdorf,s-bahn,KBS 105,1946184_unified,"52.63800000,13.20570000",Q800909,,,,,,,1946223.0,,,unified,
Heiligensee,s-bahn,KBS 105,1946185_unified,"52.62470000,13.22920000",Q800475,,,,,,,1946220.0,Heiligensee,Reinickendorf,unified,13503
Schulzendorf,s-bahn,KBS 105,1946186_unified,"52.61280000,13.24620000",Q800487,,,,,,,1946480.0,Heiligensee,Reinickendorf,unified,13503
Tegel,s-bahn,KBS 105,1946187_unified,"52.58860000,13.28940000",Q800493,,,,,,,1946544.0,Tegel,Reinickendorf,unified,13507
Eichbornstr.,s-bahn,KBS 105,1946188_unified,"52.57760000,13.31690000",Q800500,,,,,,,1946140.0,Reinickendorf,Reinickendorf,unified,13403
Wittenau,s-bahn,KBS 105,1946189_unified,"52.59701300,13.33432900",Q111264319,,,,,,,1946615.0,Wittenau,Reinickendorf,unified,13437
Reinickendorf,s-bahn,KBS 105,1946190_unified,"52.57790000,13.35060000",Q800496,,,,,,,1946442.0,Reinickendorf,Reinickendorf,unified,13407
Schönholz,s-bahn,KBS 105,1946191_unified,"52.57140000,13.38140000",Q800490,,,,,,,1946493.0,Reinickendorf,Reinickendorf,unified,13409
Wollankstr.,s-bahn,KBS 105,1946192_unified,"52.56515250,13.39236270",Q800515,,,,,,,1946619.0,Pankow,Pankow,unified,13187
Bornholmerstr.,s-bahn,KBS 105,1946193_unified,"52.55428700,13.39798500",Q32662318,,,,,,,194694.0,Prenzlauer Berg,Pankow,unified,10439
Gesundbrunnen,s-bahn,KBS 105,1946194_unified,"52.54861111,13.38944444",Q111239092,,,,,,,1946179.0,Gesundbrunnen,Mitte,unified,13357
Humboldthain,s-bahn,KBS 105,1946195_unified,"52.54510000,13.37960000",Q481276,,,,,,,1946243.0,Gesundbrunnen,Mitte,unified,13357
Stettiner Bahnhof,s-bahn,KBS 105,1946196_unified,"52.53190000,13.38780000",Q673721,,,,,,,1946530.0,Mitte,Mitte,unified,10115
Potsdamerplatz,s-bahn,KBS 105a,1946197_unified,"52.50940000,13.37660000",Q106086519,,,,,,,1946413.0,Mitte,Mitte,unified,10117
Anhalter Bahnhof,s-bahn,KBS 105a,1946198_unified,"52.50305556,13.38194444",Q111324573,,,,,,,194617.0,Kreuzberg,Friedrichshain-Kreuzberg,unified,10963
Yorckstr.,s-bahn,KBS 105a,1946199_unified,"52.49177778,13.37214167",Q21776729,,,,,,,1946623.0,Schöneberg,Tempelhof-Schöneberg,unified,10965
Papestr.,s-bahn,KBS 105a,1946200_unified,"52.47560000,13.36440000",Q111323139,,,,,,,1946401.0,Schöneberg,Tempelhof-Schöneberg,unified,10829
Priesterweg,s-bahn,KBS 105a,1946201_unified,"52.46010000,13.35630000",Q800508,,,,,,,1946425.0,Schöneberg,Tempelhof-Schöneberg,unified,12157
Mariendorf,s-bahn,KBS 105a,1946202_unified,"52.44780000,13.36090000",Q800497,,,,,,,1946334.0,Tempelhof,Tempelhof-Schöneberg,unified,12105
Marienfelde,s-bahn,KBS 105a,1946203_unified,"52.42420000,13.37470000",Q800485,,,,,,,1946338.0,Marienfelde,Tempelhof-Schöneberg,unified,12277
Buckower Ch.,s-bahn,KBS 105a,1946204_unified,"52.41030000,13.38290000",Q800499,,,,,,,1946109.0,Marienfelde,Tempelhof-Schöneberg,unified,12277
Lichtenrade,s-bahn,KBS 105a,1946205_unified,"52.38760000,13.39630000",Q6543354,,,,,,,1946317.0,Lichtenrade,Tempelhof-Schöneberg,unified,12307
Mahlow,s-bahn,KBS 105a,1946206_unified,"52.36020000,13.40850000",Q2641431,,,,,,,1946330.0,,,unified,
Dahlewitz,s-bahn,KBS 105a,1946207_unified,"52.32638900,13.41972200",Q5208886,,,,,,,1946129.0,,,unified,
Rangsdorf,s-bahn,KBS 105a,1946208_unified,"52.29444400,13.43027800",Q801345,,,,,,,1946433.0,,,unified,
Potsdam,s-bahn,KBS 101,1946209_unified,"52.39170000,13.06670000",Q647973,,,,,,,1946411.0,,,unified,
Babelsberg,s-bahn,KBS 101,1946210_unified,"52.39140000,13.09280000",Q801326,,,,,,,194622.0,,,unified,
Griebnitzsee,s-bahn,KBS 101,1946211_unified,"52.39440000,13.12720000",Q315133,,,,,,,1946195.0,,,unified,
Wannsee,s-bahn,KBS 101,1946212_unified,"52.42140000,13.17920000",Q111325896,,,,,,,1946581.0,Wannsee,Steglitz-Zehlendorf,unified,14109
Nikolassee,s-bahn,KBS 101,1946213_unified,"52.43170000,13.19330000",Q637052,,,,,,,1946370.0,Nikolassee,Steglitz-Zehlendorf,unified,14129
Grunewald,s-bahn,KBS 101,1946214_unified,"52.48920000,13.26140000",Q457266,,,,,,,1946197.0,Westend,Charlottenburg-Wilmersdorf,unified,14055
Westkreuz,s-bahn,KBS 101,1946215_unified,"52.50110000,13.28390000",Q678125,,,,,,,1946599.0,Charlottenburg,Charlottenburg-Wilmersdorf,unified,14055
Charlottenburg,s-bahn,KBS 101,1946216_unified,"52.50472222,13.30333333",Q111326217,,,,,,,1946117.0,Charlottenburg,Charlottenburg-Wilmersdorf,unified,10627
Savignyplatz,s-bahn,KBS 101,1946217_unified,"52.50517460,13.31906590",Q554382,,,,,,,1946467.0,Charlottenburg,Charlottenburg-Wilmersdorf,unified,10629
Zoologischer Garten,s-bahn,KBS 101,1946218_unified,"52.50722222,13.33250000",Q111326238,,,,,,,1946631.0,Charlottenburg,Charlottenburg-Wilmersdorf,unified,10623
Tiergarten,s-bahn,KBS 101,1946219_unified,"52.51440000,13.33650000",Q572112,,,,,,,1946557.0,Hansaviertel,Mitte,unified,10555
Bellevue,s-bahn,KBS 101,1946220_unified,"52.52000000,13.34805556",Q374018,,,,,,,194637.0,Hansaviertel,Mitte,unified,10557
Lehrter Stadtbahnhof,s-bahn,KBS 101,1946221_unified,"52.52530000,13.36940000",Q821299,,,,,,,1946310.0,Moabit,Mitte,unified,10557
Friedrichstr.,s-bahn,KBS 101,1946222_unified,"52.52027778,13.38694444",Q111219456,,,,,,,1946169.0,Mitte,Mitte,unified,10117
Börse,s-bahn,KBS 101,1946223_unified,"52.52260000,13.40220000",Q689312,,,,,,,1946113.0,Mitte,Mitte,unified,10178
Alexanderplatz,s-bahn,KBS 101,1946224_unified,"52.52138889,13.41194444",Q111324700,,,,,,,19463.0,Mitte,Mitte,unified,10179
Jannowitzbrücke,s-bahn,KBS 101,1946225_unified,"52.51482222,13.41795000",Q27955427,,,,,,,1946254.0,Mitte,Mitte,unified,10179
Schlesischer Bahnhof,s-bahn,KBS 101,1946226_unified,"52.51000000,13.43470000",Q683239,,,,,,,1946473.0,Friedrichshain,Friedrichshain-Kreuzberg,unified,10243
Warschauerstr.,s-bahn,KBS 101,1946227_unified,"52.50641667,13.45095556",Q111252298,,,,,,,1946585.0,Friedrichshain,Friedrichshain-Kreuzberg,unified,10245
Ostkreuz,s-bahn,KBS 101,1946228_unified,"52.50310000,13.46890000",Q111251530,,,,,,,1946389.0,Friedrichshain,Friedrichshain-Kreuzberg,unified,10245
Neu-Lichtenberg,s-bahn,KBS 101,1946229_unified,"52.50220000,13.48560000",Q1284120,,,,,,,1946361.0,Rummelsburg,Lichtenberg,unified,10317
Lichtenberg,s-bahn,KBS 101,1946230_unified,"52.51060000,13.49640000",Q634247,,,,,,,1946314.0,Rummelsburg,Lichtenberg,unified,10317
Friedrichsfelde Ost,s-bahn,KBS 101,1946231_unified,"52.51410000,13.51980000",Q800473,,,,,,,1946168.0,Marzahn,Marzahn-Hellersdorf,unified,12681
Biesdorf,s-bahn,KBS 101,1946232_unified,"52.51310000,13.55540000",Q4892357,,,,,,,194686.0,Biesdorf,Marzahn-Hellersdorf,unified,12683
Kaulsdorf,s-bahn,KBS 101,1946233_unified,"52.51210000,13.59040000",Q800478,,,,,,,1946273.0,Kaulsdorf,Marzahn-Hellersdorf,unified,12621
Hackescher Markt,tram,1,1946234_unified,"52.52270059,13.40160586",Q65094590,,,,,,,1946206.0,Mitte,Mitte,unified,10178
Rosenthalerstr.,tram,1,1946235_unified,"52.52686306,13.40342476",,,,,,,,1946459.0,Mitte,Mitte,unified,10119
Rosenthalerplatz,tram,1,1946236_unified,"52.53017690,13.40161210",Q65093945,,,,,,,1946457.0,Mitte,Mitte,unified,10119
Invalidenstr.,tram,1,1946237_unified,"52.53245420,13.39742360",Q65691740,,,,,,,1946252.0,Mitte,Mitte,unified,10115
Stettiner Bhf.,tram,1,1946238_unified,"52.53165800,13.38871470",Q65697896,,,,,,,1946531.0,Mitte,Mitte,unified,10115
Friedrichstr.,tram,1,1946239_unified,"52.51986268,13.38818362",,,,,,,,1946170.0,Mitte,Mitte,unified,10117
Weidendammbrücke,tram,1,1946240_unified,"52.52180916,13.38803351",,,,,,,,1946589.0,Mitte,Mitte,unified,10117
Prinz-Louis-Ferdinandstr.,tram,1,1946241_unified,"52.52067653,13.38990205",,,,,,,,1946426.0,Mitte,Mitte,unified,10117
Dorotheenstr.,tram,1,1946242_unified,"52.51871876,13.38852267",,,,,,,,1946136.0,Mitte,Mitte,unified,10117
Hindenburgplatz,tram,1,1946243_unified,"52.51624890,13.37682091",,,,,,,,1946232.0,Mitte,Mitte,unified,10117
Potsdamerplatz,tram,1,1946244_unified,"52.50948236,13.37598816",,,,,,,,1946414.0,Tiergarten,Mitte,unified,10785
Anhalter Bahnhof,tram,1,1946245_unified,"52.50453275,13.38232653",,,,,,,,194618.0,Kreuzberg,Friedrichshain-Kreuzberg,unified,10963
Wiebestr.,tram,21,1946246_unified,"52.52581092,13.31805668",,,,,,,,1946600.0,Moabit,Mitte,unified,10553
Thälmannstr. Ecke Waldstr.,tram,21,1946247_unified,"52.52721010,13.33057857",,,,,,,,1946556.0,Moabit,Mitte,unified,10551
Rathenowerstr.,tram,21,1946248_unified,"52.52356000,13.35779000",Q121863902,,,,,,,1946436.0,Moabit,Mitte,unified,10557
Alt-Moabit,tram,21,1946249_unified,"52.52295343,13.36311100",,,,,,,,194611.0,Moabit,Mitte,unified,10557
Moltkebrücke,tram,21,1946250_unified,"52.52191286,13.36876313",,,,,,,,1946345.0,Moabit,Mitte,unified,10557
Lehrter Bhf.,tram,21,1946251_unified,"52.52343504,13.37053213",,,,,,,,1946309.0,Moabit,Mitte,unified,10557
Moltkestr.,tram,21,1946252_unified,"52.52091871,13.37052260",,,,,,,,1946346.0,Tiergarten,Mitte,unified,10557
Fürst-Bismarckstr.,tram,21,1946253_unified,"52.52081005,13.37223486",,,,,,,,1946173.0,Tiergarten,Mitte,unified,10557
Königsplatz,tram,21,1946254_unified,"52.51858132,13.37089835",,,,,,,,1946291.0,Tiergarten,Mitte,unified,10557
Hindenburgplatz,tram,21,1946255_unified,"52.51624890,13.37682091",,,,,,,,1946232.0,Mitte,Mitte,unified,10117
Potsdamerplatz,tram,21,1946256_unified,"52.50948236,13.37598816",,,,,,,,1946414.0,Tiergarten,Mitte,unified,10785
Anhalter Bhf.,tram,21,1946257_unified,"52.50449055,13.38228992",,,,,,,,194619.0,Kreuzberg,Friedrichshain-Kreuzberg,unified,10963
Rosenthal,tram,23,1946258_unified,"52.59866400,13.37266520",Q65364041,,,,,,,1946456.0,Rosenthal,Pankow,unified,13158
Reichskanzlerdamm,tram,23,1946259_unified,"52.58858515,13.38831697",,,,,,,,1946437.0,Niederschönhausen,Pankow,unified,13156
Bismarckplatz,tram,23,1946260_unified,"52.57979169,13.39831960",,,,,,,,194689.0,Niederschönhausen,Pankow,unified,13156
Grabbeallee,tram,23,1946261_unified,"52.57107236,13.39822592",,,,,,,,1946189.0,Niederschönhausen,Pankow,unified,13156
"Pankow, Schönholzerstr.",tram,23,1946262_unified,"52.56943730,13.40097589",,,,,,,,1946395.0,Pankow,Pankow,unified,13187
Wollankstr.,tram,23,1946263_unified,"52.56711840,13.39749400",,,,,,,,1946620.0,Pankow,Pankow,unified,13187
Wollankstr. Ecke Brehmestr.,tram,23,1946264_unified,"52.56501556,13.39428239",,,,,,,,1946621.0,Pankow,Pankow,unified,13187
Prinzenallee Ecke Brehmestr.,tram,23,1946265_unified,"52.55964584,13.38699443",,,,,,,,1946427.0,Gesundbrunnen,Mitte,unified,13359
Pankstr.,tram,23,1946266_unified,"52.55232053,13.38159440",,,,,,,,1946400.0,Gesundbrunnen,Mitte,unified,13357
Nettelbeckplatz,tram,23,1946267_unified,"52.54423653,13.36985307",,,,,,,,1946360.0,Wedding,Mitte,unified,13347
Reinickendorferstr.,tram,23,1946268_unified,"52.54031997,13.36977195",,,,,,,,1946448.0,Wedding,Mitte,unified,13353
Weddingplatz,tram,23,1946269_unified,"52.54152536,13.36919855",,,,,,,,1946588.0,Wedding,Mitte,unified,13347
Fennstr.,tram,23,1946270_unified,"52.54108946,13.36851956",,,,,,,,1946149.0,Wedding,Mitte,unified,13347
Warschauerstr.,tram,4,1946272_unified,"52.50502000,13.44863000",Q63490275,,,,,,,1946586.0,Friedrichshain,Friedrichshain-Kreuzberg,unified,10245
Baltenplatz,tram,4,1946273_unified,"52.51921500,13.45252570",Q65706258,,,,,,,194632.0,Friedrichshain,Friedrichshain-Kreuzberg,unified,10249
Elbingerstr. Ecke Lansbergerallee,tram,4,1946274_unified,"52.52641286,13.44764243",,,,,,,,1946142.0,Friedrichshain,Friedrichshain-Kreuzberg,unified,10249
Elbingerstr. Ecke Prenzelauerallee,tram,4,1946275_unified,"52.53965220,13.42447890",Q65222180,,,,,,,1946143.0,Prenzlauer Berg,Pankow,unified,10405
Danzigerstr. Ecke Schönhauserallee,tram,4,1946276_unified,"52.54104742,13.41216500",,,,,,,,1946133.0,Prenzlauer Berg,Pankow,unified,10437
Bernauerstr. Ecke Brunnenstr.,tram,4,1946277_unified,"52.53827972,13.39603249",,,,,,,,194653.0,Gesundbrunnen,Mitte,unified,13355
Strelitzerstr.,tram,4,1946278_unified,"52.53886705,13.39188128",,,,,,,,1946536.0,Gesundbrunnen,Mitte,unified,13355
"Schönberg, Wartburgplatz",tram,6,1946279_unified,"52.48749216,13.34511332",,,,,,,,1946482.0,Schöneberg,Tempelhof-Schöneberg,unified,10823
Mühlenstr. Ecke Hauptstr.,tram,6,1946280_unified,"52.48181095,13.34836314",,,,,,,,1946355.0,Schöneberg,Tempelhof-Schöneberg,unified,10827
Bhf. Schöneberg,tram,6,1946281_unified,"52.47986739,13.35279752",,,,,,,,194680.0,Schöneberg,Tempelhof-Schöneberg,unified,10827
Sachsendamm,tram,6,1946282_unified,"52.47447879,13.36147934",,,,,,,,1946465.0,Schöneberg,Tempelhof-Schöneberg,unified,10829
Bhf. Papestr.,tram,6,1946283_unified,"52.47408874,13.36380474",,,,,,,,194678.0,Schöneberg,Tempelhof-Schöneberg,unified,10829
"Tempelhof, Schönebergerstr.",tram,6,1946284_unified,"52.47112070,13.36955704",,,,,,,,1946553.0,Schöneberg,Tempelhof-Schöneberg,unified,10829
Dorfstr.,tram,6,1946285_unified,"52.46605117,13.37863626",,,,,,,,1946134.0,Tempelhof,Tempelhof-Schöneberg,unified,12103
Dorfstr. Ecke Berlinerstr.,tram,6,1946286_unified,"52.46590130,13.38556581",,,,,,,,1946135.0,Tempelhof,Tempelhof-Schöneberg,unified,12099
Germaniastr.,tram,6,1946287_unified,"52.46053783,13.41800905",,,,,,,,1946178.0,Tempelhof,Tempelhof-Schöneberg,unified,12099
Gottlieb-Dunkelstr.,tram,6,1946288_unified,"52.46039602,13.41810188",,,,,,,,1946187.0,Tempelhof,Tempelhof-Schöneberg,unified,12099
Mariendorferweg,tram,6,1946289_unified,"52.46469434,13.43293287",,,,,,,,1946336.0,Neukölln,Neukölln,unified,12051
Knesebeckstr.,tram,6,1946291_unified,"52.46689448,13.43571047",,,,,,,,1946279.0,Neukölln,Neukölln,unified,12051
Bhf. Neukölln,tram,6,1946292_unified,"52.46942956,13.44176140",,,,,,,,194675.0,Neukölln,Neukölln,unified,12055
Bergstr.,tram,6,1946293_unified,"52.48084525,13.43535798",,,,,,,,194638.0,Neukölln,Neukölln,unified,12043
Erkstr.,tram,6,1946294_unified,"52.48171001,13.44017090",,,,,,,,1946145.0,Neukölln,Neukölln,unified,12045
Wildenbruchstr.,tram,6,1946295_unified,"52.48639152,13.44637262",,,,,,,,1946601.0,Neukölln,Neukölln,unified,12045
"Treptow, Elsenstr.",tram,6,1946296_unified,"52.49394421,13.46079456",,,,,,,,1946559.0,Alt-Treptow,Treptow-Köpenick,unified,12435
"Seestr., Friedhöfe",tram,8,1946297_unified,"52.55270356,13.35628709",,,,,,,,1946501.0,Wedding,Mitte,unified,13347
Seestr. Ecke Müllerstr.,tram,8,1946298_unified,"52.55044754,13.35197454",,,,,,,,1946500.0,Wedding,Mitte,unified,13353
Seestr. Ecke Markstr.,tram,8,1946299_unified,"52.55695075,13.36562230",,,,,,,,1946499.0,Wedding,Mitte,unified,13347
Osloerstr.,tram,8,1946300_unified,"52.55701740,13.36599870",Q65767112,,,,,,,1960859.0,Wedding,Mitte,unified,13359
Osloerstr. Ecke Prinzenallee,tram,8,1946301_unified,"52.55590720,13.38376140",Q65807451,,,,,,,1946385.0,Gesundbrunnen,Mitte,unified,13359
Bornholmerstr.,tram,8,1946302_unified,"52.55377050,13.41388980",,,,,,,,194695.0,Prenzlauer Berg,Pankow,unified,10439
Bhf. Bornholmerstr.,tram,8,1946303_unified,"52.55483050,13.39628290",Q65676177,,,,,,,194657.0,Gesundbrunnen,Mitte,unified,13357
Bornholmerstr. Ecke Schönhauserallee,tram,8,1946304_unified,"52.55377050,13.41388980",Q65076842,,,,,,,194696.0,Prenzlauer Berg,Pankow,unified,10439
Wisbyerstr. Ecke Bornholmerstr.,tram,8,1946305_unified,"52.55374170,13.41451956",,,,,,,,1946613.0,Prenzlauer Berg,Pankow,unified,10439
Wisbyerstr. Ecke Prenzlauerallee,tram,8,1946306_unified,"52.55125007,13.43022110",,,,,,,,1946614.0,Prenzlauer Berg,Pankow,unified,10409
Gustav-Adolfstr. Ecke Langhansstr.,tram,8,1946307_unified,"52.55368670,13.43437570",Q65922653,,,,,,,1946202.0,Weißensee,Pankow,unified,13086
"Berlinerallee, Antonplatz",tram,8,1946308_unified,"52.54848030,13.45174160",Q65548849,,,,,,,194641.0,Weißensee,Pankow,unified,13088
Weißenseerweg Ecke Hohenschönhauserstr.,tram,8,1946310_unified,"52.53611351,13.47352781",,,,,,,,1946593.0,Alt-Hohenschönhausen,Lichtenberg,unified,13053
"Lichtenberg, Röderplatz",tram,8,1946311_unified,"52.52660010,13.47906800",Q65685373,,,,,,,1946315.0,Fennpfuhl,Lichtenberg,unified,10367
Möllendorffstr. Ecke Scheffelstr.,tram,8,1946312_unified,"52.52073451,13.48033459",,,,,,,,1946350.0,Lichtenberg,Lichtenberg,unified,10367
Gürtelstr. Ecke Frankfurterallee,tram,8,1946313_unified,"52.51352671,13.47708386",,,,,,,,1946205.0,Lichtenberg,Lichtenberg,unified,10365
Türschmidtstr. Ecke Karlshorsterstr.,tram,13,1946314_unified,"52.50267191,13.47544391",,,,,,,,1946565.0,Rummelsburg,Lichtenberg,unified,10317
Köpenickerchaussee,tram,13,1946315_unified,"52.49227064,13.49157012",,,,,,,,1946297.0,Rummelsburg,Lichtenberg,unified,10317
Kraftwerk Klingenberg,tram,13,1946316_unified,"52.48813740,13.49586850",Q66079524,,,,,,,1946284.0,Rummelsburg,Lichtenberg,unified,10317
Gotzkowskystr.,tram,3,1946317_unified,"52.52567491,13.33019833",,,,,,,,1946188.0,Moabit,Mitte,unified,10555
Thälmannstr. Ecke Beusselstr.,tram,3,1946318_unified,"52.52442677,13.32751458",,,,,,,,1946555.0,Moabit,Mitte,unified,10553
Kaiserin-Augusta-Allee Ecke Tauroggenerstr.,tram,3,1946319_unified,"52.52584247,13.30196664",,,,,,,,1946267.0,Charlottenburg,Charlottenburg-Wilmersdorf,unified,10589
Berlinerstr. Ecke Wilmersdorferstr.,tram,3,1946320_unified,"52.51811270,13.30446494",,,,,,,,194649.0,Charlottenburg,Charlottenburg-Wilmersdorf,unified,10585
Wilmerdorferstr.,tram,3,1946321_unified,"52.51152326,13.30516737",,,,,,,,1946605.0,Charlottenburg,Charlottenburg-Wilmersdorf,unified,10627
Wilmersdorferstr. Ecke Kantstr.,tram,3,1946322_unified,"52.50669333,13.30667347",,,,,,,,1946610.0,Charlottenburg,Charlottenburg-Wilmersdorf,unified,10627
Wilmersdorferstr. Ecke Kurfürstendamm,tram,3,1946323_unified,"52.50003268,13.30722146",,,,,,,,1946611.0,Charlottenburg,Charlottenburg-Wilmersdorf,unified,10629
Brandenburgischestr.,tram,3,1946324_unified,"52.50008221,13.30697894",,,,,,,,194699.0,Charlottenburg,Charlottenburg-Wilmersdorf,unified,10709
Fehrbellinerplatz,tram,3,1946325_unified,"52.49032473,13.31431730",,,,,,,,1946147.0,Wilmersdorf,Charlottenburg-Wilmersdorf,unified,10707
Berlinerstr. Ecke Kaiserallee,tram,3,1946326_unified,"52.48733933,13.33093760",,,,,,,,194645.0,Wilmersdorf,Charlottenburg-Wilmersdorf,unified,10715
Bayerischerplatz,tram,3,1946327_unified,"52.48857550,13.34003041",,,,,,,,194635.0,Schöneberg,Tempelhof-Schöneberg,unified,10779
Grunewaldstr.,tram,3,1946328_unified,"52.48909957,13.34492852",,,,,,,,1946199.0,Schöneberg,Tempelhof-Schöneberg,unified,10825
Goltzstr.,tram,3,1946329_unified,"52.48987557,13.35316554",,,,,,,,1946186.0,Schöneberg,Tempelhof-Schöneberg,unified,10823
Winterfeldtplatz,tram,3,1946330_unified,"52.49469571,13.35529614",,,,,,,,1946612.0,Schöneberg,Tempelhof-Schöneberg,unified,10781
Pallasstr.,tram,3,1946331_unified,"52.49433532,13.36103444",,,,,,,,1946390.0,Schöneberg,Tempelhof-Schöneberg,unified,10781
Pallasstr. Ecke Potsdamerstr.,tram,3,1946332_unified,"52.49439853,13.36108767",,,,,,,,1946391.0,Schöneberg,Tempelhof-Schöneberg,unified,10783
Goebenstr.,tram,3,1946333_unified,"52.49392789,13.36386105",,,,,,,,1946185.0,Schöneberg,Tempelhof-Schöneberg,unified,10783
Yorckstr.,tram,3,1946334_unified,"52.49290121,13.38776683",,,,,,,,1946624.0,Kreuzberg,Friedrichshain-Kreuzberg,unified,10961
Yorckstr. Ecke Franz-Mehringstr.,tram,3,1946335_unified,"52.49291035,13.38766962",,,,,,,,1946625.0,Kreuzberg,Friedrichshain-Kreuzberg,unified,10961
Gneisenausstr.,tram,3,1946336_unified,"52.49118173,13.39639431",,,,,,,,1946183.0,Kreuzberg,Friedrichshain-Kreuzberg,unified,10961
Gardepionierplatz,tram,3,1946337_unified,"52.48915626,13.40777168",,,,,,,,1946175.0,Kreuzberg,Friedrichshain-Kreuzberg,unified,10961
Buchholz,tram,24,1946338_unified,"52.61907206,13.39338336",,,,,,,,1946106.0,Blankenfelde,Pankow,unified,13159
Pasewalkerstr.,tram,24,1946339_unified,"52.57798822,13.42876655",,,,,,,,1946402.0,Pankow,Pankow,unified,13189
Bhf. Pankow-Heinersdorf,tram,24,1946340_unified,"52.57773550,13.42815930",Q66195804,,,,,,,194677.0,Pankow,Pankow,unified,13187
"Pankow, Damerowstr.",tram,24,1946341_unified,"52.57340427,13.42214409",,,,,,,,1946394.0,Pankow,Pankow,unified,13187
Breitestr. Ecke Berlinerstr.,tram,24,1946342_unified,"52.57099160,13.40999971",,,,,,,,1946100.0,Pankow,Pankow,unified,13187
Wollankstr. Ecke Schönholzerstr.,tram,24,1946343_unified,"52.56936156,13.40112071",,,,,,,,1946622.0,Pankow,Pankow,unified,13187
Wollankstr. Ecke Brehmestr.,tram,24,1946344_unified,"52.56501556,13.39428239",,,,,,,,1946621.0,Pankow,Pankow,unified,13187
Prinzenallee Ecke Osloerstr.,tram,24,1946345_unified,"52.55590720,13.38376140",Q65807451,,,,,,,1946428.0,Gesundbrunnen,Mitte,unified,13359
Badstr. Ecke Pankstr.,tram,24,1946346_unified,"52.55227849,13.38142833",,,,,,,,194623.0,Gesundbrunnen,Mitte,unified,13357
"Brunnenstr., Gesundbrunnen",tram,24,1946347_unified,"52.54842581,13.38801863",,,,,,,,1946104.0,Gesundbrunnen,Mitte,unified,13357
Ramlerstr.,tram,24,1946348_unified,"52.54713487,13.38912050",,,,,,,,1946432.0,Gesundbrunnen,Mitte,unified,13357
"Tegel, Alt-Tegel",tram,25,1946349_unified,"52.58990423,13.28330695",,,,,,,,1946545.0,Tegel,Reinickendorf,unified,13507
Berlinerstr. Ecke Seidelstr.,tram,25,1946350_unified,"52.57629469,13.29465686",,,,,,,,194650.0,Tegel,Reinickendorf,unified,13507
"Reinickendorf, Scharnweberstr.",tram,25,1946351_unified,"52.56793858,13.31199040",,,,,,,,1946445.0,Reinickendorf,Reinickendorf,unified,13405
Scharnweberstr. Ecke Berlinerstr.,tram,25,1946352_unified,"52.56405448,13.32786856",,,,,,,,1946468.0,Reinickendorf,Reinickendorf,unified,13405
Müllerstr.,tram,25,1946353_unified,"52.55973735,13.33564268",,,,,,,,1946356.0,Wedding,Mitte,unified,13349
Müllerstr. Ecke Seestr.,tram,25,1946354_unified,"52.55047126,13.35199520",,,,,,,,1946357.0,Wedding,Mitte,unified,13347
Togostr.,tram,25,1946355_unified,"52.54874688,13.34852792",,,,,,,,1946558.0,Wedding,Mitte,unified,13353
