,stop_id,stop_name,type,location,in_lines,identifier
110,1960110,Bernauer Str.,u-bahn,"52.5375,13.396666666667",D,Q689293
111,1960111,Bernauer Strasse,bus,"52.53341403688134, 13.387603209024276",A64,nan
112,1960112,Bernauer Strasse,bus,"52.538252555466876, 13.396009073652834",A61,nan
113,1960113,Bernauer Strasse,bus,"52.57629905299874, 13.294692761311245",A13,nan
114,1960114,Bernauer Strasse Ecke Gartenstrasse,bus,"52.53339472474513, 13.387460450356432",A64,nan
115,1960115,Bernauer Strasse/Brunnenstrasse,bus,"52.53829556916397, 13.396023771544826",A71,nan
116,1960116,Bersarinplatz,strassenbahn,"52.519215,13.4525257","13,4",Q65706258
117,1960117,Bersarinstr. (Frankfurter Tor),u-bahn,"52.515833333333,13.454166666667",E,Q568627
118,1960118,Betriebsbahnhof Rummelsburg,s-bahn,"52.4939,13.4978",KBS 102,Q829009
119,1960119,Betriebsbahnhof Schöneweide,s-bahn,"52.44676,13.52391","KBS 103,KBS 100a",Q4526101
120,1960120,Beusselstr.,s-bahn,"52.534444444444,13.329166666667","KBS 100,KBS 103a,KBS 100c",Q323219
121,1960121,Bezirksamt,bus,"52.54146443211212, 13.200850156157355",A63,nan
122,1960122,Bhf. Bellevue,bus,"52.52009880656925, 13.34717428282986",A66,nan
123,1960123,Bhf. Beusselstrasse,strassenbahn,"52.53430684410127, 13.32833762655072",3,nan
124,1960124,Bhf. Botanischer Garten,strassenbahn,"52.44730098506532, 13.3083006582632","78,77",nan
125,1960125,Bhf. Buckower Chaussee,bus,"52.41109589500145, 13.382466497921738",A52,nan
126,1960126,Bhf. Eichbornstrasse,bus,"52.57760143817809, 13.31554154716","A15,A21",nan
127,1960127,Bhf. Eichwalde,bus (Umlandlinie),"52.371950560017005, 13.614447144096058",Schmöckwitz<>Eichwalde (VEB Kraftverkehr Schöneiche-Rüdersdorf),nan
128,1960128,Bhf. Feuerbachstrasse,bus,"52.46385037171255, 13.332255352360685",A2,nan
129,1960129,Bhf. Friedrichstrasse,bus,"52.5205606637086, 13.388231915342985","A57,A9",nan
130,1960130,Bhf. Frohnau,bus,"52.63311782571585, 13.28947655939645","A15,A12,A12S",nan
131,1960131,Bhf. Gesundbrunnen,bus,"52.548738600413905, 13.387745851632966","A61,A71",nan
132,1960132,Bhf. Gesundbrunnen,strassenbahn,"52.54913505997412, 13.38715173368261",25,nan
133,1960133,Bhf. Groß Ziethen,bus,"52.39427199849872, 13.442667394442617",AZ,nan
134,1960134,Bhf. Grunewald,bus,"52.488010147803465, 13.26315524644143",A17,nan
135,1960135,Bhf. Grünau,strassenbahn,"52.413493,13.5746802",86,Q62470512
136,1960136,Bhf. Halensee,bus,"52.496865585452014, 13.289557340809273","A29,A66,A19,A10,A4,A69",nan
137,1960137,Bhf. Heerstrasse,strassenbahn,"52.50857975740797, 13.258353900023156","75,76",nan
138,1960138,Bhf. Heiligensee,bus,"52.625151238346696, 13.229659068045944",A14,nan
139,1960139,Bhf. Hermannstrasse,strassenbahn,"52.4676866643192, 13.431210901516543",27,nan
140,1960140,Bhf. Hermsdorf,bus,"52.61953939324446, 13.30416069232153",A15,nan
141,1960141,Bhf. Hohenzollerndamm,bus,"52.48832716566947, 13.301436926268025","A65,AS3,A50,A21",nan
142,1960142,Bhf. JannowitzBrücke,strassenbahn,"52.51478599600389, 13.418056238742702",11,nan
143,1960143,Bhf. Jungfernheide,bus,"52.530138785889896, 13.296018817180764","A62,A65,A21",nan
144,1960144,Bhf. Jungfernheide,strassenbahn,"52.53103413649224, 13.300559481238167","55,35",nan
145,1960145,Bhf. Lichtenberg,bus,"52.5112875601879, 13.499591119128855","O30,O37",nan
146,1960146,Bhf. Lichtenberg,strassenbahn,"52.5123603,13.4977547","69,69E",Q66013733
147,1960147,Bhf. Lichtenrade,strassenbahn,"52.38669305818232, 13.39694576786419",99,nan
148,1960148,Bhf. Lichterfelde-Ost,bus,"52.42911680950547, 13.329847267881705",A11,nan
149,1960149,Bhf. Lichterfelde-Ost,strassenbahn,"52.4289149405705, 13.329002919186095","96,73",nan
150,1960150,Bhf. Lichterfelde-West,bus,"52.44397675869793, 13.295628699942629",A11,nan
151,1960151,Bhf. Lichterfelde-West,strassenbahn,"52.442695165817675, 13.297046489476738","78,77",nan
152,1960152,Bhf. Lindenthaler Allee,bus,"52.43102570943782, 13.229881678326638",A3,nan
153,1960153,Bhf. Mariendorf,bus,"52.446757741789085, 13.360550212856184",A33,nan
154,1960154,Bhf. Mariendorf,strassenbahn,"52.447078310256, 13.361439800164863",96,nan
155,1960155,Bhf. Marienfelde,bus,"52.42342246533686, 13.374664175181172",A32,nan
156,1960156,Bhf. Marienfelde,strassenbahn,"52.42613307832105, 13.375057660174704",15,nan
157,1960157,Bhf. Neukölln,strassenbahn,"52.469429556071695, 13.441761396090287",6,nan
158,1960158,Bhf. Nikolassee,bus,"52.43378197004219, 13.193152057415048",A3,nan
159,1960159,Bhf. Oberspree,strassenbahn,"52.4528394661769, 13.537375168003551",92,nan
160,1960160,Bhf. Papestrasse,strassenbahn,"52.474088737380455, 13.363804736501839","60,6",nan
161,1960161,Bhf. PutlitzStrasse,bus,"52.53620612444645, 13.34371268088147",A16,nan
162,1960162,Bhf. Rosenthal,strassenbahn,"52.598664,13.3726652",22,Q65364041
163,1960163,Bhf. Sch neberg,bus,"52.47998202930639, 13.352548515779949",A65,nan
164,1960164,Bhf. Schulzendorf,bus,"52.61386001623567, 13.245879660333635",A14,nan
165,1960165,Bhf. Schöneweide,bus,"52.45374952013775, 13.510200397684477",A47,nan
166,1960166,Bhf. Schöneweide,strassenbahn,"52.45640818289644, 13.509916574756422","69,69E,92,87",nan
167,1960167,Bhf. Sonnenallee,bus,"52.473861610807525, 13.455874121666916",A67,nan
168,1960168,Bhf. Sonnenallee,strassenbahn,"52.47414312526527, 13.455499525035636","95,15",nan
169,1960169,Bhf. Spandau-West,bus,"52.53497194201396, 13.198460334945361","A5,A63",nan
170,1960170,Bhf. Stalineallee,strassenbahn,"52.5138037,13.4773772",3,Q65948557
171,1960171,Bhf. Steglitz,bus,"52.4567389564548, 13.32114701824465","A68,A33",nan
172,1960172,Bhf. Steglitz,strassenbahn,"52.45628485348418, 13.322383851748043",44,nan
173,1960173,Bhf. Südende,bus,"52.44906892859584, 13.354097834514832",A33,nan
174,1960174,Bhf. Teltowkanal,strassenbahn,"52.45739188437929, 13.412438576146661",26,nan
175,1960175,Bhf. Tempelhof,bus,"52.47084694496318, 13.385638120230526",A65,nan
176,1960176,Bhf. Waidmannslust,bus,"52.60711750606285, 13.32022370793147",A20,nan
177,1960177,Bhf. Wannsee,bus,"52.42151302311533, 13.17810256503659","A3,A6,A51",nan
178,1960178,Bhf. Warschauer Brücke,strassenbahn,"52.5080429,13.4505973","3,4",Q65706190
179,1960179,Bhf. Wedding,bus,"52.544296601785504, 13.369913083294957",A70,nan
180,1960180,Bhf. Westend,bus,"52.51866044969405, 13.28427669582671",A65,nan
181,1960181,Bhf. Wilhelmsruh,bus,"52.58102921945559, 13.363635067647111",A71,nan
182,1960182,Bhf. Wilhelmsruh,strassenbahn,"52.581085096062374, 13.3634387891469",35,nan
183,1960183,Bhf. Wittenau,bus,"52.59721246906266, 13.332631469768408",A15,nan
184,1960184,Bhf. Wollankstrasse,bus,"52.56453849178735, 13.393420272477442",A70,nan
185,1960185,Bhf. Yorckstrasse,bus,"52.49297747613118, 13.369530914840707",A19,nan
186,1960186,Bhf. Yorckstrasse,strassenbahn,"52.49299429081086, 13.369189318291125",2,nan
187,1960187,Bhf. Zehlendorf,bus,"52.43121177777893, 13.259164408129196","A1,A53",nan
188,1960188,Bhf. Zoo,bus,"52.506232782829265, 13.332362081097921","AS1,A62,AS3,A25,AS2,A2",nan
189,1960189,Bhf. Zoo,strassenbahn,"52.50719345524868, 13.332629878993917","6,25,78,2,77,54,55,53",nan
190,1960190,"Bhf. Zoo, Kantstrasse",strassenbahn,"52.50540350310839, 13.330367559360592",75,nan
191,1960191,Biesdorf,s-bahn,"52.5131,13.5554",KBS 101,Q4892357
192,1960192,Birkbuschstrasse,strassenbahn,"52.442435762081416, 13.332071963933217",44,nan
193,1960193,Birkenwerder,s-bahn,"52.6885,13.2888",KBS 104,Q2343634
194,1960194,BismarckStrasse,bus,"52.42810525201655, 13.325401344478106",A17,nan
195,1960195,Bismarckplatz,bus,"52.492064537089135, 13.28493897027407","A66,A69,A29",nan
196,1960196,Bismarckstrasse,bus,"52.42807192993347, 13.325509812749845",A11,nan
197,1960197,Bismarckstrasse,bus,"52.45105788558934, 13.337947293504078",A33,nan
198,1960198,Bismarckstrasse,bus,"52.458629268184715, 13.33930401807899",A68,nan
199,1960199,Bj rnsonstrasse,strassenbahn,"52.5544232,13.4030585",3,Q65920495
200,1960200,Blankenburg,s-bahn,"52.5915,13.4435","KBS 106,KBS 100b",Q800469
201,1960201,"Blankenburg, Bahnhofstrasse",bus,"52.591380472079955, 13.453512267562314",A42,nan
202,1960202,Blankenburger Weiche,strassenbahn,"52.59393771117341, 13.432128114084042",49,nan
203,1960203,Blankenfelde,s-bahn,"52.3376,13.4158",KBS 105,Q111311372
204,1960204,"Blankenfelde, Hauptstrasse",bus,"52.63002534735451, 13.38262328371393",A7,nan
205,1960205,Bleibtreustrasse,bus,"52.50162717169989, 13.319466346593028",A69,nan
206,1960206,Blockdammweg Ecke Köpenicker Chaussee,strassenbahn,"52.4832902,13.5016748",82,Q66085176
207,1960207,Blumenstrasse/Schicklerstrasse,strassenbahn,"52.5165758248604, 13.418211869015078",82,nan
208,1960208,Blöcherplatz,strassenbahn,"52.49594433158441, 13.390772806521472",95,nan
209,1960209,Boddinstr.,u-bahn,"52.48,13.425277777778",D,Q819495
210,1960210,"Bohnsdorf, Kirche",bus,"52.39948771402893, 13.555574431978044",AD/36,nan
211,1960211,"Bohnsdorf, Waldstrasse",bus,"52.389397192754984, 13.570666562153916",A38,nan
212,1960212,Borgsdorf,s-bahn,"52.7155,13.2764",KBS 104,Q4093486
213,1960213,Bornholmer Str.,s-bahn,"52.554287,13.397985","KBS 105,KBS 106,KBS 104",Q32662318
214,1960214,Borsigwalder Weg,bus,"52.58482847787268, 13.29793542584195",A15,nan
215,1960215,Borsigwerke,u-bahn,"52.5819,13.2907","C II,C I",Q525185
216,1960216,Bosestrasse,strassenbahn,"52.46316918099263, 13.369979739293505",60,nan
217,1960217,Botanischer Garten,bus,"52.458598799471524, 13.303436055459807","A68,A1",nan
218,1960218,Botanischer Garten,s-bahn,"52.44806,13.30722",KBS 104,Q800498
219,1960219,Boxhagener Strasse,strassenbahn,"52.50705770251508, 13.468302201729777",3,nan
220,1960220,Brabanter Platz,bus,"52.48200661448961, 13.316219175470072",A60,nan
221,1960221,Brandenburger Tor,bus,"52.51776764730101, 13.370281416321609",A69,nan
222,1960222,Brauerei,strassenbahn,"52.44699265840037, 13.624251999339991",84,nan
223,1960223,Breite Strasse,bus,"52.45435057367761, 13.328307509759025","A68,A33",nan
224,1960224,Breite Strasse,bus,"52.53613613360638, 13.20450629947795","A5,A31",nan
225,1960225,Breitenbachplatz,bus,"52.467219717443385, 13.309473490660878","A32,A1,A16",nan
226,1960226,Breitenbachplatz,u-bahn,"52.466388888889,13.308055555556","B II,A II",Q571339
227,1960227,Breitscheidplatz,bus,"52.504438063129996, 13.33564615707506","A60,A29,A66,A19,A69",nan
228,1960228,Bristolstrasse,bus,"52.558311542070335, 13.351189355013176",A12,nan
229,1960229,Britzer Damm,strassenbahn,"52.45263649686008, 13.438488977108278",6,nan
230,1960230,Britzer Strasse,strassenbahn,"52.45407075126685, 13.51932686914549",92,nan
231,1960231,Brixplatz,bus,"52.51907944117457, 13.25699370576959",A4,nan
232,1960232,Brunnen Ecke Invalidenstrasse,strassenbahn,"52.5324542,13.3974236","11,1",Q65691740
233,1960233,Brunnenstrasse,strassenbahn,"52.5324542,13.3974236","70,46E,46",Q65691740
234,1960234,Brunneplatz,bus,"52.549541217271994, 13.376971008597554",A70,nan
235,1960235,Brunsb tteler Damm,bus,"52.53297092580436, 13.19828647148509",A31,nan
236,1960236,Buch,s-bahn,"52.6359,13.4917",KBS 106,Q4892359
237,1960237,"Buch, Zepernicker Strasse",bus,"52.64161725444106, 13.515575706154056",A42,nan
238,1960238,"Buchholz, Hauptstrasse",strassenbahn,"52.619072064369824, 13.393383358408967",49,nan
239,1960239,Buckower Ch.,s-bahn,"52.4103,13.3829",KBS 105,Q800499
240,1960240,Buckower Chaussee,bus,"52.414558044256225, 13.401161035852658",AS2,nan
241,1960241,Buckower Damm,bus,"52.42368329841466, 13.436638725763267",A52,nan
242,1960242,Buckower Friedhof,bus,"52.42151537347778, 13.43036950960343",A52,nan
243,1960243,Bulgarische Strasse,strassenbahn,"52.48142358933512, 13.473067363351124",92,nan
244,1960244,Bundesallee,bus,"52.46493052962428, 13.32853185257923","A17,A48",nan
245,1960245,Bundesallee,strassenbahn,"52.46492119902574, 13.32837406654589","74,73",nan
246,1960246,Bundesallee Ecke Badensche Strasse,bus,"52.48613795045858, 13.33110029774997",A4,nan
247,1960247,Bundesallee Ecke Berliner Strasse,strassenbahn,"52.48733630342845, 13.331014163134173","60,3,78,77",nan
248,1960248,Bundesplatz,bus,"52.478678991134835, 13.32860278411238","A16,A65,A25,AS2,A2",nan
249,1960249,Bundesplatz,strassenbahn,"52.4777799057296, 13.328566193541166","44,77,78",nan
250,1960250,Buschallee Ecke Klement-Gottwald-Allee,strassenbahn,"52.5537598,13.4691966",70,Q65546661
251,1960251,Buschkrug,strassenbahn,"52.452470895695484, 13.450748195174354","6,47",nan
252,1960252,Bülowstr.,u-bahn,"52.497552777778,13.363419444444","A I,A II",Q374881
253,1960253,Bürknersfelde,bus,"52.549540493749184, 13.586689708671303","O41,A43,O37",nan
254,1960254,Bütower Strasse,strassenbahn,"52.4861026,13.6039833",83,Q66364552
255,1960255,Canovastrasse,bus,"52.46306323889937, 13.342852729949465",AS2,nan
256,1960256,Canovastrasse (Krankenhaus),strassenbahn,"52.4631967931949, 13.344688692199414",66,nan
257,1960257,Carl-Schurz-Strasse,strassenbahn,"52.53759585854496, 13.203799788543511","53,54",nan
258,1960258,Cauerstrasse,bus,"52.51470519737728, 13.315222708879112",AS1,nan
259,1960259,Cauerstrasse,strassenbahn,"52.514690629578695, 13.315200881022642",55,nan
260,1960260,Cecilieng rten,strassenbahn,"52.47524662783869, 13.343026357607668",66,nan
261,1960261,Cecilienstrasse Ecke Oberfeldstrasse,bus,"52.52969034405679, 13.558001583982886",O37,nan
262,1960262,Charlottenburg,s-bahn,"52.504722222222,13.303333333333","KBS 103,KBS 102,KBS 101",Q111326217
263,1960263,Chausseehaus,bus,"52.430090871325774, 13.614694292071622",A27,nan
264,1960264,Chausseestrasse Ecke Invalidenstrasse,bus,"52.53058679882093, 13.38309848189674",A9,nan
265,1960265,Chemische Fabrik,strassenbahn,"52.42696432509712, 13.573540465650169",86,nan
266,1960266,Chemnitzer Ecke Ulmenstrasse,bus,"52.48730504728054, 13.5749460378103",A8,nan
267,1960267,Chemnitzer Strasse,bus,"52.5051288553116, 13.581585054064426",A27,nan
268,1960268,Clara-Zetkin-Strasse,strassenbahn,"52.5194208,13.3953839",46,Q65055027
269,1960269,Clayallee,bus,"52.46042333572993, 13.274946148765821","A68,A1",nan
270,1960270,Clayallee/Teltower Damm,bus,"52.4350547405869, 13.260361762838802",AS3,nan
271,1960271,Colomierstrasse,bus,"52.42928675585897, 13.164090298875724",A51,nan
272,1960272,Columbiadamm,bus,"52.48398171737193, 13.394418749054523",A24,nan
273,1960273,Corrensplatz,bus,"52.446014012041694, 13.284264679815902",A11,nan
274,1960274,Cunostrasse,bus,"52.485632143913, 13.296298367587678",A50,nan
275,1960275,Cyclopstrasse,bus,"52.60208376924525, 13.32483857919441","A12,A12S",nan
276,1960276,D nhoffplatz,strassenbahn,"52.509950568117645, 13.398144081918815",64,nan
277,1960277,Dacchdeckerweg,strassenbahn,"52.43211564894163, 13.435148695160876",27,nan
278,1960278,Dahlem-Dorf,u-bahn,"52.456944444444,13.289444444444","B II,A II",Q668585
279,1960279,Dahlemer Weg,bus,"52.44179805042347, 13.282699371472702","A10,A48,A53",nan
280,1960280,Dahlewitz,s-bahn,"52.326389,13.419722",KBS 105,Q5208886
281,1960281,Daimlerstrasse,strassenbahn,"52.423949959899865, 13.380145054879522",15,nan
282,1960282,Daimlerstrasse Ecke Birnhornweg,strassenbahn,"52.42214076766627, 13.384616153471871",98,nan
283,1960283,Dammweg,bus,"52.47029082500845, 13.464688258814357",A67,nan
284,1960284,Dammweg,strassenbahn,"52.47070358256429, 13.46392233215299",15,nan
285,1960285,Dankmarsteig,bus,"52.412460454887416, 13.528705230313825",A23,nan
286,1960286,Daumstrasse,bus,"52.540609965802126, 13.232264733228831",A13,nan
287,1960287,Degnerstrasse,strassenbahn,"52.54488036635163, 13.493949954029993","64,63",nan
288,1960288,Detmolder Strasse,bus,"52.478864734081434, 13.320330304177688",A1,nan
289,1960289,Deutsches Opernhaus (Bismarckstr.),u-bahn,"52.511944444444,13.310555555556","A III,A I,B I",Q869501
290,1960290,"Diepensee, Flughafen",bus,"52.362110314401846, 13.548585893916993",AD/36,nan
291,1960291,Dimitroffstr.,u-bahn,"52.541666666667,13.412222222222","A I,A II",Q571382
292,1960292,Dimitroffstrasse,bus,"52.52644944679887, 13.447574773361476",O41,nan
