,line_id,stop_name,stop_order,stop_id
62,19843,Berliner Strasse,20,1984145
65,19843,Teltower Damm,21,19841604
66,19843,Rathaus Zehlendorf,22,19841254
67,19843,Behring-Krankenhaus,23,1984131
68,19843,"Zehlendorf-Süd, Sachtlebenstrasse Ecke Lupsteiner Weg",24,19841883
69,19844,Dahlem Waldfriedhof,0,1984308
70,19844,U-Bhf. Oskar-Helene-Heim,1,19841706
71,19844,Garystrasse,2,1984472
72,19844,Corrensplatz,3,1984301
74,19844,Berliner Strasse,4,1984146
77,19844,Drakestrasse,5,1984335
78,19844,Gardeschützenweg,6,1984466
79,19844,Ringstrasse,7,19841295
80,19844,Karwendelstrasse,8,1984759
81,19844,Hindenburgdamm/Wiesenbaude,9,1984650
83,19844,Ostpreußendamm,10,19841125
84,19844,Marienstrasse,11,1984991
86,19844,Morgensternstrasse,12,19841034
87,19844,Kranoldplatz,13,1984814
88,19844,Lange Strasse,14,1984866
89,19844,Geraer Strasse,15,1984492
90,19844,Georgenstrasse,16,1984491
92,19844,Hildburghauser Strasse,17,1984646
93,19844,Sondershauser Strasse,18,19841498
94,19844,Stadtilmer Weg,19,19841541
95,19844,Waldsassener Strasse,20,19841783
96,19844,Marienfelder Allee,21,1984988
98,19844,Alt-Marienfelde,22,198446
99,19845,Elisabethstrasse,0,1984363
100,19845,Alt-Marzahn,1,198448
101,19845,Bruno-Leuschner-Strasse,2,1984254
102,19845,Bruno-Baum-Strasse,3,1984252
103,19845,S-Bhf. Marzahn,4,19841373
104,19845,BWF Marzahn,5,1984115
106,19845,Rhinstrasse,6,19841288
107,19845,Genslerstrasse,7,1984490
108,19845,Zechliner Strasse,8,19841881
110,19845,Ho-Chi-Minh-Strasse,9,1984657
111,19845,S-Bhf. Leninallee,10,19841366
112,19845,Dimitroffstrasse,11,1984323
115,19845,Krankenhaus Friedrichshain,12,1984809
116,19845,Leninplatz,13,1984890
117,19845,Hans-Beimler-Strasse,14,1984588
118,19845,U-Bhf. Rosa-Luxemburg-Platz,15,19841720
119,19845,Rosenthaler Platz,16,19841315
120,19845,Veteranenstrasse,17,19841771
121,19845,"Invalidenstrasse, Post",18,1984707
122,19845,Stadion der Weltjugend,19,19841538
123,19845,Pflugstrasse,20,19841178
124,19846,"Wedding, Bernauer Strasse",0,19841805
125,19846,Voltastrasse,1,19841776
126,19846,Scheringstrasse,2,19841417
127,19846,Nettelbeckplatz,3,19841062
128,19846,U-Bhf. Leopoldplatz,4,19841692
129,19846,Limburger Strasse/Rathaus Wedding,5,1984920
130,19846,U-Bhf. Seestrasse,6,19841727
131,19846,Barfusstrasse,7,1984121
132,19846,Holländerstrasse,8,1984667
134,19846,Emmentaler Strasse,9,1984367
137,19846,Roedernallee,10,19841302
139,19846,Am Nordgraben,11,198474
140,19846,Oranienburger Strasse,12,19841105
142,19846,Eichborndamm,13,1984349
144,19846,Hermsdorfer Strasse,14,1984637
145,19846,Cyclopstrasse,15,1984305
146,19846,Zabel-Krüger-Damm,16,19841880
147,19846,Dianastrasse,17,1984320
149,19846,Hermsdorfer Damm,18,1984634
150,19846,Burgfrauen Strasse,19,1984274
151,19846,Zeltinger Platz,20,19841884
152,19846,Ludolfinger Platz,21,1984944
153,19846,Donnersmarckplatz,22,1984330
154,19846,Maximiliankorso Ecke Hainbuchenstrasse,23,19841008
155,19847,"Marzahn, Henneckestrasse",0,19841001
156,19847,Otto-Winzer-Strasse,1,19841135
157,19847,Bruno-Baum-Strasse,2,1984252
158,19847,S-Bhf. Marzahn,3,19841373
159,19847,BWF Marzahn,4,1984115
161,19847,Rhinstrasse,5,19841288
162,19847,Genslerstrasse,6,1984490
163,19847,Zechliner Strasse,7,19841881
165,19847,Ho-Chi-Minh-Strasse,8,1984657
168,19847,Leninallee,9,1984888
170,19847,Herzbergstrasse,10,1984642
171,19847,Rathaus Lichtenberg,11,19841243
172,19847,Bhf. Frankfurter Allee,12,1984168
173,19847,Scharnweberstrasse,13,19841415
174,19848,Alt-Heiligensee,0,198436
175,19848,Heiligenseestrasse,1,1984611
176,19848,Konradshöher Strasse,2,1984799
177,19848,Karolinenstrasse,3,1984756
178,19848,U-Bhf. Tegel,4,19841733
179,19848,U-Bhf. Borsigwerke,5,19841653
180,19848,U-Bhf. Holzhauser Strasse,6,19841674
181,19848,Neheimer Strasse,7,19841061
182,19848,Maienwerder Weg,8,1984967
184,19848,Paulsternstrasse,9,19841169
185,19848,Haselhorster Damm,10,1984595
186,19848,Am Juliusturm,11,198471
187,19848,Zur Zitadelle,12,19841906
188,19848,Rathaus Spandau,13,19841249
189,19848,Brunsbütteler Damm,14,1984255
190,19848,Seeburger Strasse,15,19841461
192,19848,Adamstrasse,16,19843
193,19848,Am Omnibushof,17,198476
195,19848,Heerstrasse,18,1984606
196,19848,Spandau Weinmeisterhornweg,19,19841513
197,19849,Eberswalder Strasse,0,1984342
198,19849,U-Bhf. Dimitroffstrasse,1,19841657
200,19849,Prenzlauer Allee,2,19841214
202,19849,Greifswalder Strasse,3,1984533
203,19849,Bötzowstrasse,4,1984281
204,19849,Artur-Becker-Strasse,5,1984104
205,19849,Leninallee,6,1984886
208,19849,Besarinplatz,7,1984160
209,19849,U-Bhf. Frankfurter Tor,8,19841661
210,19849,Holteistrasse,9,1984670
211,19849,Hauptstrasse,10,1984598
213,19849,VEB Gummiwerke,11,19841765
214,19849,Heizkraftwerk,12,1984621
215,19849,Hönower Wiesenweg,13,1984689
216,198410,U-Bhf. Osloer Strasse,0,19841707
217,198410,Drontheimer Strasse,1,1984337
218,198410,Pankower Allee,2,19841148
223,198410,Emmentaler Strasse,3,1984369
226,198410,Residenzstrasse,4,19841282
227,198410,Aroser Allee,5,1984101
229,198410,Paracelsus-Bad,6,19841156
231,198410,Ollenhauerstrasse,7,19841099
232,198410,Karl-Bonhoeffer-Nervenklinik,8,1984747
233,198410,Tessenowstrasse,9,19841609
235,198410,Jansenstrasse,10,1984715
237,198410,Alt-Wittenau,11,198460
238,198410,Eichborndamm,12,1984349
239,198410,Hermsdorfer Strasse,13,1984636
241,198410,Ziekow-/Eschnachstrasse,14,19841892
242,198410,U-Bhf. Tegel,15,19841733
243,198410,Ruppiner Chausee,16,19841333
244,198410,Diakoniezentrum,17,1984318
245,198410,Hennigsdorfer Strasse,18,1984625
246,198410,Heiligenseestrasse,19,1984611
247,198410,Fährstrasse,20,1984459
248,198410,Alt-Heiligensee,21,198436
249,198411,"Marzahn, Henneckestrasse",0,19841001
250,198411,Otto-Winzer-Strasse,1,19841135
251,198411,Bruno-Baum-Strasse,2,1984252
252,198411,S-Bhf. Marzahn,3,19841373
253,198411,BWF Marzahn,4,1984115
255,198411,Rhinstrasse,5,19841288
256,198411,Genslerstrasse,6,1984490
257,198411,Zechliner Strasse,7,19841881
259,198411,Ho-Chi-Minh-Strasse,8,1984657
260,198411,S-Bhf. Leninallee,9,19841366
261,198411,Dimitroffstrasse,10,1984323
264,198412,Alt-Heiligensee,0,198436
265,198412,Fährstrasse,1,1984459
266,198412,Havelblick,2,1984601
267,198412,Strandbad Heiligensee,3,19841568
269,198412,Gemeindefriedhof,4,1984486
270,198412,Rallenweg,5,19841238
271,198412,Rohrweihstrasse,6,19841308
272,198412,Sperberstrasse,7,19841523
273,198412,Habichtstrasse/Strandbad,8,1984574
274,198412,Falkenplatz,9,1984387
275,198413,Wittenauer Strasse Märkisches Viertel,0,19841859
276,198413,Lübarser Strasse,1,1984953
277,198413,Finsterwalder Strasse,2,1984404
278,198413,Wilhelmsruher Damm,3,19841844
281,198413,Oranienburger Strasse,4,19841106
283,198413,Alt-Wittenau,5,198460
284,198413,Rathaus Reinickendorf,6,19841245
285,198413,Pannwitzstrasse,7,19841154
286,198413,Olbendorfer Weg,8,19841094
287,198413,Breitenbachstrasse,9,1984231
288,198413,Holzhauser Strasse,10,1984671
289,198413,Eschachstrasse/Ziekowstrasse,11,1984378
290,198413,Buddestrasse,12,1984270
291,198413,U-Bhf. Tegel,13,19841733
292,198413,Hermsdorfer Damm,14,1984633
294,198413,Mühlenfeldstrasse,15,19841050
295,198413,Falkentaler Steig,16,1984391
296,198413,Hermsdorfer Friedhof,17,1984635
297,198413,Donnersmarckplatz,18,1984330
298,198413,Ludolfinger Platz,19,1984944
299,198413,Zeltinger Platz,20,19841884
300,198413,Am Pilz,21,198477
301,198413,Frohnau Invalidensiedlung,22,1984453
302,198414,Bhf. Berlin-Lichtenberg,0,1984167
303,198414,Straßenbahn-Betriebshof,1,19841580
304,198414,Josef-Orlopp-Strasse,2,1984728
305,198414,Herzbergstrasse,3,1984641
307,198414,Ho-Chi-Minh-Strasse,4,1984656
309,198414,Franz-Jacob-Strasse,5,1984425
310,198414,S-Bhf. Leninallee,6,19841366
311,198414,Dimitroffstrasse,7,1984323
314,198415,Reinickendorf Klemkestrasse/Sommerstrasse,0,19841276
315,198415,Reginhardstrasse,1,19841268
317,198415,Pankower Allee,2,19841149
319,198415,Residenzstrasse,3,19841280
322,198415,U-Bhf. Osloer Strasse,4,19841707
323,198415,Luise-Schröder-Platz,5,1984947
324,198415,U-Bhf. Seestrasse,6,19841727
325,198415,Amrumer Strasse,7,198486
326,198415,U-Bhf. Amrumer Strasse,8,19841647
327,198415,Fennstrasse,9,1984398
328,198415,Turmstrasse,10,19841640
329,198415,S-Bhf. Bellevue,11,19841345
330,198415,U-Bhf. Hansaplatz,12,19841671
331,198415,Großer Stern,13,1984550
332,198415,Lützowplatz,14,1984956
333,198415,U-Bhf. Nollendorfplatz,15,19841704
334,198415,Martin-Luther-Strasse,16,1984995
336,198415,Rathaus Schöneberg,17,19841247
337,198415,U-Bhf. Innsbrucker Platz,18,19841675
338,198415,U-Bhf. Bundesplatz,19,19841655
339,198415,Wiesbadener Strasse,20,19841830
340,198415,Breitenbachplatz,21,1984229
341,198416,S-Bhf. Grunewald,0,19841355
342,198416,Hagenplatz,1,1984580
343,198416,Teplitzer Strasse,2,19841608
344,198416,Roseneck,3,19841312
345,198416,Berkaer Strasse,4,1984142
346,198416,U-Bhf. Rüdesheimer Platz,5,19841723
347,198416,Laubacher Strasse/Südwestkorso,6,1984871
348,198416,U-Bhf. Friedrich-Wilhelm-Platz,7,19841662
349,198416,Kaisereiche/Schmiljanstrasse,8,1984738
350,198416,U-Bhf. Walther-Schreiber-Platz,9,19841744
351,198416,U-Bhf. Schloßstrasse,10,19841726
352,198416,Kieler Strasse,11,1984768
353,198416,U-Bhf. Rathaus Steglitz,12,19841715
354,198416,Klingsorstrasse,13,1984784
356,198416,Bismarckstrasse,14,1984192
360,198416,Stindestrasse,15,19841562
362,198416,Siemensstrasse,16,19841492
364,198416,Leonorenstrasse,17,1984891
365,198416,Birkbuschstrasse,18,1984186
367,198416,Königsberger Strasse,19,1984844
368,198416,Marienstrasse/Königswark. Krankenhaus,20,1984993
370,198416,Morgensternstrasse,21,19841034
371,198416,Kranoldplatz,22,1984814
372,198416,Oberhofer Platz,23,19841088
373,198416,Lichterfelde Celsiusstrasse,24,1984907
374,198417,Besarinstrasse,0,1984161
375,198417,S-Bhf. Leninallee,1,19841366
376,198417,Franz-Jacob-Strasse,2,1984425
377,198417,Herzbergstrasse,3,1984641
379,198417,Siegfriedstrasse,4,19841488
380,198417,Allee der Kosmonauten,5,198429
381,198417,S-Bhf. Friedrichsfelde Ost,6,19841352
382,198417,Straße der Befreiung,7,19841577
383,198417,U-Bhf. Tierpark,8,19841738
384,198417,Bhf. Karlshorst,9,1984173
385,198417,Wilhelminenhofstrasse,10,19841838
386,198417,Bhf. Schöneweide,11,1984180
387,198417,Königsheideweg,12,1984845
388,198417,Haeckelstrasse,13,1984579
389,198418,U-Bhf. Oskar-Helene-Heim,0,19841706
390,198418,Krankenhaus Oskar-Helene-Heim,1,1984812
391,198418,Scharfestrasse,2,19841413
393,198418,Potsdamer Strasse,3,19841203
397,198418,Fischerhüttenstrasse,4,1984405
398,198418,Lindenthaler Allee,5,1984936
399,198418,Spanische Allee,6,19841521
400,198418,Breisgauer Strasse,7,1984223
402,198418,An der Rehwiese,8,198492
403,198418,S-Bhf. Nikolassee,9,19841374
404,198418,Wannseebadweg,10,19841794
405,198418,S-Bhf. Wannsee,11,19841396
406,198418,Königstrasse,12,1984846
407,198418,Am Großen Wannsee,13,198470
408,198418,Endestrasse,14,1984371
409,198418,Pfaueninselchaussee,15,19841176
410,198418,Rathaus Wannsee,16,19841253
411,198418,Charlottenstrasse,17,1984295
413,198418,Wilhelmplatz,18,19841839
414,198418,Kohlhasenbrück,19,1984794
415,198418,Königsweg,20,1984847
416,198418,Bernhard-Beyer-Strasse,21,1984156
417,198418,Steinstücken,22,19841557
418,198419,Henneckestrasse,0,1984624
419,198419,Otto-Winzer-Strasse,1,19841135
420,198419,Bruno-Leuschner-Strasse,2,1984254
421,198419,Alt-Marzahn,3,198448
422,198419,Elisabethstrasse,4,1984363
423,198419,Marchwitzastrasse,5,1984974
424,198419,S-Bhf. Springpfuhl,6,19841392
425,198419,Rhinstrasse,7,19841287
427,198419,Siegfriedstrasse,8,19841488
428,198419,Ho-Chi-Minh-Strasse,9,1984656
430,198419,S-Bhf. Leninallee,10,19841366
431,198419,Dimitroffstrasse,11,1984323
434,198419,Krankenhaus Friedrichshain,12,1984809
435,198419,Leninplatz,13,1984890
436,198419,Hans-Beimler-Strasse,14,1984588
437,198419,U-Bhf. Rosa-Luxemburg-Platz,15,19841720
438,198419,Rosenthaler Strasse,16,19841316
440,198419,Veteranenstrasse,17,19841771
441,198419,"Invalidenstrasse, Post",18,1984707
442,198419,Stadion der Weltjugend,19,19841538
443,198419,Pflugstrasse,20,19841178
444,198420,Henneckestrasse,0,1984624
445,198420,Alt-Marzahn,1,198448
446,198420,Elisabethstrasse,2,1984363
447,198420,Marchwitzastrasse,3,1984974
448,198420,S-Bhf. Springpfuhl,4,19841392
449,198420,Rhinstrasse,5,19841287
451,198420,Siegfriedstrasse,6,19841488
452,198420,Ho-Chi-Minh-Strasse,7,1984656
454,198420,S-Bhf. Leninallee,8,19841366
455,198420,Dimitroffstrasse,9,1984323
458,198421,Grunewald Roseneck,0,1984553
459,198421,Teplitzer Strasse,1,19841608
460,198421,Richard-Strauß-Strasse,2,19841290
461,198421,Hagenplatz,3,1984580
462,198421,Rathenauplatz,4,19841256
463,198421,Henriettenplatz,5,1984626
466,198421,Joachim-Friedrich-Strasse,6,1984718
467,198421,Lehniner Platz,7,1984874
468,198421,U-Bhf. Adenauerplatz,8,19841643
469,198421,Olivaer Platz/Leibnizstrasse,9,19841097
470,198421,Bleibtreustrasse,10,1984205
471,198421,U-Bhf. Uhlandstrasse,11,19841740
472,198421,U-Bhf. Kurfürstendamm,12,19841688
473,198421,Breitscheidplatz,13,1984232
474,198421,Marburger Strasse,14,1984971
475,198421,U-Bhf. Wittenbergplatz,15,19841747
477,198421,Martin-Luther-Strasse,16,1984996
478,198421,U-Bhf. Nollendorfplatz,17,19841704
482,198421,Potsdamer Strasse,18,19841205
484,198421,Goebenstrasse,19,1984510
486,198421,U-Bhf./S-Bhf. Yorckstrasse,20,19841750
488,198421,Großbeerenstrasse,21,1984547
490,198421,U-Bhf. Mehringdamm,22,19841696
491,198421,U-Bhf. Platz der Luftbrücke,23,19841712
492,198421,Platz der Luftbrücke,24,19841191
493,198422,"Köpenick, Krankenhaus",0,1984849
494,198422,Wendenschloßstrasse,1,19841816
495,198422,Freiheit,2,1984434
496,198422,Bahnhof-/Lindenstrasse,3,1984118
497,198422,Pionierpark,4,19841187
498,198422,Rathenaustrasse,5,19841257
499,198422,Edisonstrasse,6,1984344
500,198422,Bhf. Karlshorst,7,1984173
501,198422,U-Bhf. Tierpark,8,19841738
502,198422,Straße der Befreiung,9,19841577
503,198422,S-Bhf. Friedrichsfelde Ost,10,19841352
504,198422,Allee der Kosmonauten,11,198429
505,198422,Herzberg-/Siegfriedstrasse,12,1984638
506,198422,Ho-Chi-Minh-Strasse,13,1984656
508,198422,Franz-Jacob-Strasse,14,1984425
509,198422,S-Bhf. Leninallee,15,19841366
510,198422,Dimitroffstrasse,16,1984323
513,198423,U-Bhf. Friedrich-Wilhelm-Platz,0,19841662
515,198423,Stubenrauchstrasse,1,19841583
516,198423,U-Bhf. Walther-Schreiber-Platz,2,19841744
517,198423,Alsen-/Fregestrasse,3,198430
519,198423,Bismarckstrasse,4,1984192
523,198423,Lauenburger Platz,5,1984872
524,198423,Bergstrasse,6,1984139
526,198423,Selerweg,7,19841475
527,198423,Steglitzer Damm,8,19841552
528,198423,Halskestrasse,9,1984584
529,198423,Albrechtstrasse,10,198420
532,198423,Leonorenstrasse,11,1984891
533,198423,Rathaus Lankwitz,12,19841242
534,198423,"Lankwitz, Kirche",13,1984867
535,198423,Havensteinstrasse,14,1984603
536,198423,Lerbacher Weg,15,1984895
537,198423,Brotteroder Strasse,16,1984245
538,198423,Trippsteinstrasse,17,19841638
540,198423,Hildburghauser Strasse,18,1984646
541,198423,Waldsassener Strasse,19,19841783
542,198423,Lichterfelder Ring,20,1984915
543,198423,Tirschenreuther Ring,21,19841625
544,198423,"Marienfelde, Waldsassener Strasse",22,1984987
545,198424,Tegelort,0,19841601
546,198424,Falkenplatz,1,1984387
547,198424,Heiligenseestrasse/Gabelung,2,1984612
548,198424,Schulzendorfer Weg,3,19841441
549,198424,Karolinenstrasse,4,1984756
550,198424,Gabrielenstrasse,5,1984462
551,198424,Alt-Tegel/U-Bhf. Tegel,6,198457
552,198424,Gorkistrasse,7,1984518
553,198424,Ziekowstrasse,8,19841893
554,198424,Freie Scholle,9,1984432
555,198424,Dianaplatz,10,1984319
556,198424,Oraniendamm,11,19841109
557,198424,Zabel-Krüger-Damm,12,19841880
558,198424,Am Vierrutenberg,13,198481
559,198424,Lübars Alt-Lübars,14,1984952
560,198425,Bhf. Lichtenberg,0,1984175
561,198425,Straßenbahn-Betriebshof,1,19841580
562,198425,Josef-Orlopp-Strasse,2,1984728
563,198425,Herzbergstrasse,3,1984641
566,198425,Ho-Chi-Minh-Strasse,4,1984657
569,198425,Leninallee,5,1984888
570,198425,Hohenschönhauser Strasse,6,1984662
571,198425,Omnibus-Betriebshof,7,19841102
572,198425,Klement-Gottwald-Allee,8,1984782
574,198425,Antonplatz,9,198497
576,198425,Roelckestrasse,10,19841306
577,198425,Wisbyer Strasse,11,19841856
578,198425,S-Bhf. Prenzlauer Allee,12,19841384
581,198425,Dimitroffstrasse,13,1984325
582,198425,Knaackstrasse,14,1984789
583,198425,Wilhelm-Pieck-Strasse,15,19841836
584,198425,U-Bhf. Rosa-Luxemburg-Platz,16,19841720
585,198425,Hackerscher Markt,17,1984576
586,198426,Quickborner Strasse Märkisches Viertel,0,19841230
587,198426,Wilhelmsruher Damm,1,19841844
589,198426,Schorfheidestrasse,2,19841438
590,198426,Wilhelmsruher Damm/Dannenwalder Weg,3,19841847
592,198426,Oranienburger Strasse,4,19841106
594,198426,Alt-Wittenau,5,198460
595,198426,Rathaus Reinickendorf,6,19841245
596,198426,Auguste-Viktoria-Allee,7,1984111
597,198426,U-Bhf. Scharnweber Strasse,8,19841724
598,198426,U-Bhf. Kurt-Schumacher-Platz,9,19841690
599,198426,Kaserne Südtor,10,1984761
600,198426,U-Bhf. Jakob-Kaiser-Platz,11,19841676
601,198426,Jakob-Kaiser-Platz,12,1984712
602,198426,Olbersstrasse/DRK-Krankenhaus,13,19841095
603,198426,Landgericht,14,1984862
604,198426,Luisenplatz,15,1984948
608,198426,Bismarckstrasse,16,1984194
610,198426,S-Bhf. Charlottenburg,17,19841350
611,198426,Amtsgericht Charlottenburg,18,198489
612,198426,Kurfürstendamm,19,1984828
613,198426,Westfälische Strasse,20,19841824
614,198426,Rudolstädter Strasse,21,19841322
617,198426,Berliner Strasse,22,1984147
618,198426,Fehrbelliner Platz,23,1984394
619,198427,Eberswalder Strasse,0,1984342
620,198427,U-Bhf. Dimitroffstrasse,1,19841657
622,198427,Prenzlauer Allee,2,19841214
624,198427,Greifswalder Strasse,3,1984533
625,198427,Bötzowstrasse,4,1984281
626,198427,Artur-Becker-Strasse,5,1984104
627,198427,Leninallee,6,1984886
630,198427,Besarinplatz,7,1984160
631,198427,U-Bhf. Frankfurter Tor,8,19841661
632,198427,Holteistrasse,9,1984670
633,198427,Hauptstrasse,10,1984598
635,198427,VEB Gummiwerke,11,19841765
636,198427,Heizkraftwerk,12,1984621
637,198427,Hönower Wiesenweg,13,1984689
638,198427,Stechlinstrasse,14,19841549
639,198427,Hermann-Duncker-Strasse,15,1984628
640,198427,Wilhelminenhofstrasse,16,19841838
641,198427,Rathenaustrasse,17,19841257
642,198427,Pionierpark,18,19841187
643,198427,Bahnhof-/Lindenstrasse,19,1984118
644,198427,Schloßplatz,20,19841431
645,198427,Wendenschloßstrasse,21,19841816
646,198427,"Köpenick, Krankenhaus",22,1984849
647,198428,U-Bhf. Osloer Strasse,0,19841707
648,198428,Ritterlandweg,1,19841298
651,198428,Pankower Allee,2,19841150
653,198428,Emmentaler Strasse,3,1984368
655,198428,Lindauer Allee,4,1984922
658,198428,Aroser Allee,5,1984101
660,198428,Roedernallee/Paracelsus-Bad,6,19841304
662,198428,Tessenowstrasse,7,19841610
663,198428,Am Nordgraben,8,198474
664,198428,Dannenwalder Weg,9,1984312
666,198428,Wilhelmsruher Damm,10,19841845
667,198428,Gemeinde-Zentrum,11,1984484
668,198428,Märkisches Zentrum,12,19841043
669,198428,Wesendorfer Strasse,13,19841822
670,198428,Senftenberger Ring-Ost,14,19841478
671,198428,Senioren-Zentrum,15,19841479
672,198428,Calauer Strasse,16,1984287
673,198428,Eichhorster Weg,17,1984353
674,198428,Lübarser Strasse,18,1984953
676,198428,Hermsdorfer Strasse,19,1984637
677,198428,Zabel-Krüger-Damm,20,19841880
678,198428,Waidmannslust Titiseestrasse,21,19841779
679,198429,"Rosenthal, Quickborner Strasse",0,19841313
681,198429,Hauptstrasse,1,1984599
682,198429,Siedlung,2,19841483
683,198429,Kastanienallee,3,1984762
684,198429,Nordendstrasse,4,19841082
685,198429,Uhlandstrasse,5,19841756
686,198429,Platanenstrasse,6,19841190
687,198429,Skladanowskystrasse,7,19841495
688,198429,Kurt-Fischer-Platz,8,1984833
689,198429,Bürgerpark,9,1984284
690,198429,"Pankow, Rathaus",10,19841146
691,198429,"Pankow, Kirche",11,19841144
692,198429,S-Bhf. Pankow,12,19841380
693,198429,U-Bhf. Pankow,13,19841709
695,198429,Bornholmer Strasse,14,1984217
696,198429,Björnsonstrasse,15,1984198
697,198429,Bhf. Schönhauser Allee,16,1984181
698,198429,U-Bhf. Dimitroffstrasse,17,19841657
699,198429,Zionskirchplatz,18,19841896
700,198429,Brunnenstrasse,19,1984250
701,198429,"Invalidenstrasse, Post",20,1984707
702,198429,Oranienburger Tor,21,19841108
703,198429,Bhf. Friedrichstrasse,22,1984171
704,198429,Am Kupfergraben,23,198473
705,198430,U-Bhf. Holzhauser Strasse,0,19841674
706,198430,Wittestrasse,1,19841862
707,198430,Soltauer Strasse,2,19841497
708,198430,Breitenbachstrasse,3,1984231
709,198430,Miraustrasse,4,19841020
711,198430,Triftstrasse,5,19841637
712,198430,Rathaus Reinickendorf,6,19841245
713,198430,"Wittenau, Kirche",7,19841858
714,198431,Falkenhöhe,0,1984386
715,198431,S-Bhf. Grünbergallee,1,19841358
716,198431,S-Bhf. Altglienicke,2,19841343
717,198431,Normannenstrasse,3,19841083
718,198431,Wolfmarsteig,4,19841864
719,198431,Schönefelder Chaussee,5,19841451
720,198431,"Altglienicke, Kirche",6,198463
721,198431,Glienicker Weg,7,1984506
722,198431,VEB Berlin-Chemie,8,19841763
723,198431,Dörpfeldstrasse,9,1984339
724,198431,S-Bhf. Adlershof,10,19841340
725,198431,Rudower Chaussee,11,19841326
726,198432,S-Bhf. Tiergarten,0,19841394
727,198432,U-Bhf. Hansaplatz,1,19841671
728,198432,Elberfelder Strasse,2,1984359
729,198432,Gotzkowskystrasse,3,1984523
730,198432,Turm-/Beusselstrasse,4,19841639
733,198432,Siemensstrasse,5,19841493
734,198432,Seestrasse,6,19841467
736,198432,Hüttigpfad,7,1984691
737,198432,Schleuse Plötzensee,8,19841425
738,198432,Stieffring,9,19841561
739,198432,Reichweinstrasse,10,19841273
740,198432,Bernhard-Lichtenberg-Strasse,11,1984157
741,198432,Kurt-Schumacher-Damm,12,1984836
742,198432,Heilmannring,13,1984613
743,198432,U-Bhf. Halemweg,14,19841669
744,198432,Toeplerstrasse,15,19841627
745,198432,Goebelplatz,16,1984509
746,198432,U-Bhf. Siemensdamm,17,19841729
747,198432,Quellweg,18,19841229
748,198432,U-Bhf. Rohrdamm,19,19841718
749,198432,Harriesstrasse,20,1984592
750,198432,Saatwinkler Damm,21,19841400
751,198432,Mäckeritzbrücke,22,19841041
752,198432,Saatwinkler Damm Mäkeritzwiesen,23,19841401
753,198433,Moabit Wiebestrasse,0,19841022
754,198433,Huttenstrasse,1,1984683
755,198433,Reuchlinstrasse,2,19841283
756,198433,Waldstrasse/Beusselstrasse,3,19841787
757,198433,Rathaus Tiergarten,4,19841252
758,198433,U-Bhf. Turmstrasse,5,19841739
759,198433,Krankenhaus Moabit,6,1984811
760,198433,Wilsnacker Strasse,7,19841853
763,198433,Rathenower Strasse,8,19841260
766,198433,Alt-Moabit,9,198449
768,198433,Schloß Bellevue,10,19841428
