,stop_name,line_count,type,in_lines
124,Drontheimer Strasse,2,bus,"['89', '14']"
125,Pankower Allee,2,bus,"['14', '72']"
126,Emmentaler Strasse,3,bus,"['14', '71', '61']"
127,Residenzstrasse,3,bus,"['14', '61', '16']"
128,Aroser Allee,3,bus,"['14', '12', '61']"
129,Roedernallee,3,bus,"['14', '62', '61']"
130,Ollenhauerstrasse,1,bus,['14']
131,Karl-Bonhoeffer-Nerven-Klinik,2,bus,"['14', '62']"
132,Tessenowstrasse,2,bus,"['14', '64']"
133,Jansenstrasse,1,bus,['14']
134,Alt-Wittenau,5,bus,"['22E', '62', '21', '12', '14']"
135,Rathaus Reinickendorf,3,bus,"['15', '14', '22E']"
136,Hermsdorfer Strasse,1,bus,['14']
137,Ziekow-/Eschnachstrasse,1,bus,['14']
138,Berliner Strasse/U-Bhf. Tegel,1,bus,['14']
139,Ruppiner Chausee,1,bus,['14']
140,Heiligenseestrasse,2,bus,"['14', '13']"
141,FÃ¤hrstrasse,1,bus,['14']
142,Alt-Heiligensee,2,bus,"['14', '13']"
143,Artur-Becker-Strasse,9,strassenbahn,"['13', '21', '4', '14', '19']"
144,Artur-Becker-Strasse,9,bus,"['30', '54', '56', '57']"
145,Leninallee/Dimitroffstrasse,1,strassenbahn,['14']
146,S-Bhf. Leninallee,9,strassenbahn,"['17', '15', '63', '14', '19', '74']"
147,S-Bhf. Leninallee,9,bus,"['54', '48', '56']"
148,Ho-Chi-Minh-Strasse,7,strassenbahn,"['17', '15', '63', '14', '19', '74']"
149,Ho-Chi-Minh-Strasse,7,bus,['54']
150,Degnerstrasse,2,strassenbahn,['14']
151,Degnerstrasse,2,bus,['53']
152,Falkenberger Strasse,4,strassenbahn,"['14', '74', '70']"
153,Falkenberger Strasse,4,bus,['39']
154,Waidmannslust Oraniendamm,1,bus,['15']
155,Zabel-Krüger-Damm,2,bus,"['15', '20']"
156,Lübarser Strasse,1,bus,['15']
157,Eichhorster Weg,2,bus,"['15', '64']"
158,Steinkirchener Strasse,1,bus,['15']
159,Oranienburger Strasse,4,bus,"['15', '12', '62', '21']"
160,Kinderheim,1,bus,['15']
161,"Alt-Wittenau, Kirche",1,bus,['15']
162,Rathaus Reinickendorf,3,bus,"['15', '14', '22E']"
163,Pannwitzstrasse,1,bus,['15']
164,"Eichborndamm, Tor 5",1,bus,['15']
165,Olbendorfer Weg,1,bus,['15']
166,Im Hufenschlag,1,bus,['15']
167,Breitenbachstrasse,3,bus,"['15', '22E', '21']"
168,Holzhauser Strasse,1,bus,['15']
169,Eschachstrasse/Ziekowstrasse,1,bus,['15']
170,Gorkistrasse,2,bus,"['15', '20']"
171,Alt-Tegel/U-Bhf. Tegel,2,bus,"['15', '20']"
172,Gabrielenstrasse,2,bus,"['15', '20']"
173,Karolinenstrasse,2,bus,"['15', '20']"
174,Donnersmarckplatz,2,bus,"['15', '12']"
175,Ludolfinger Platz,2,bus,"['15', '12']"
176,Zeltinger Platz,2,bus,"['15', '12']"
177,Frohnau Invalidensiedlung,1,bus,['15']
178,Bhf. Berlin-Lichtenberg,1,strassenbahn,['15']
179,Straßenbahn-Betriebshof,1,strassenbahn,['15']
180,Ho-Chi-Minh-Strasse,7,strassenbahn,"['17', '15', '63', '14', '19', '74']"
181,Ho-Chi-Minh-Strasse,7,bus,['54']
182,S-Bhf. Leninallee,9,strassenbahn,"['17', '15', '63', '14', '19', '74']"
183,S-Bhf. Leninallee,9,bus,"['54', '48', '56']"
184,Dimitroffstrasse,11,strassenbahn,"['17', '73', '75', '72', '15', '63', '19', '71', '74']"
185,Dimitroffstrasse,11,bus,['30']
186,Dimitroffstrasse,11,u-bahn,['A']
187,Lenintplatz,1,strassenbahn,['15']
188,Hans-Beimler-Strasse,4,strassenbahn,"['15', '63', '17']"
189,Hans-Beimler-Strasse,4,bus,['32']
190,U-Bhf. Luxemburgplatz,8,strassenbahn,"['17', '73', '75', '15', '63', '72', '71']"
191,U-Bhf. Luxemburgplatz,8,bus,['30']
192,Hackescher Markt,6,strassenbahn,"['73', '75', '49', '15', '63', '72']"
193,Reinickendorf Klemkestrasse/Sommerstrasse,1,bus,['16']
194,Reginhardstrasse,2,bus,"['61', '16']"
195,Pankower Alle,1,bus,['16']
196,Residenzstrasse,3,bus,"['14', '61', '16']"
197,U-Bhf. Osloer Strasse,3,bus,"['89', '14', '16']"
198,Reinickendorfer Strasse,1,bus,['16']
199,Müllerstrasse/U-Bhf. Seestrasse,2,bus,"['65', '16']"
200,Seestrasse,2,bus,"['16', '64']"
201,U-Bhf. Amrumer Strasse,2,bus,"['16', '64']"
202,Fennstrasse,1,bus,['16']
203,Turmstrasse,3,bus,"['1', '16', '70']"
204,Alt-Moabit,4,bus,"['24', '1', '90', '16']"
205,U-Bhf. Hansaplatz,1,bus,['16']
206,Großer Stern,2,bus,"['69', '16']"
207,Lützowplatz,4,bus,"['69', '24', '16', '29']"
208,U-Bhf. Nollendorfplatz,2,bus,"['19', '16']"
209,Hohenstaufenstrasse,3,bus,"['73', '85', '16']"
210,Grunewaldstrasse,3,bus,"['73', '85', '16']"
211,John-F.-Kennedy-Platz,4,bus,"['73', '74', '16', '4']"
212,Bundesplatz,1,bus,['16']
213,Laubacher Strasse,2,bus,"['1', '16']"
214,Breitenbachplatz,1,bus,['16']
215,Breitenbachplatz Englerallee,1,bus,['16']
216,"Grundewald, Fontanestrasse",1,bus,['17']
217,Hagenplatz,1,bus,['17']
218,Teplitzer Strasse,3,bus,"['17', '19', '29']"
219,Roseneck,3,bus,"['17', '19', '60']"
220,Berkaer Strasse,2,bus,"['17', '60']"
221,U-Bhf. Rüdesheimer Platz,1,bus,['17']
222,Laubacher Strasse/Südwestkorso,1,bus,['17']
223,U-Bhf. Friedrich-Wilhelm-Platz,4,bus,"['17', '2', '25', '81']"
224,Kaisereiche/Schmiljanstrasse,1,bus,['17']
225,U-Bhf. Walther-Schreiber-Platz,6,bus,"['17', '76', '85', '48', '81', '2']"
226,U-Bhf. Schloßstrasse,3,bus,"['17', '48', '33']"
227,Kieler Strasse,1,bus,['17']
228,U-Bhf. Rathaus Steglitz,7,bus,"['17', '30', '86', '48', '88', '68', '32']"
229,Heesestrasse,1,bus,['17']
230,Plantagenstrasse,1,bus,['17']
231,Bismarckstrasse,13,bus,"['17', '30', '68', '76', '86', '89', '21', '33', '75', '81', '2', '1', '32']"
232,Albrechtstrasse,6,bus,"['17', '30', '81', '2', '68', '84']"
233,Leonorenstrasse,6,bus,"['17', '30', '81', '2', '96', '32']"
234,Birkbuschstrasse,3,bus,"['17', '88', '85']"
235,Ostpreußendamm,4,bus,"['17', '96', '85', '11']"
236,Marienstrasse/Königswark. Krankenhaus,1,bus,['17']
237,Jungfernstieg,1,bus,['17']
238,Kranoldplatz,4,bus,"['17', '96', '11', '53']"
239,Oberhofer Platz,1,bus,['17']
240,Lichterfelde Celsiusstrasse,1,bus,['17']
241,Haeckelstrasse,2,strassenbahn,"['17', '85']"
242,Bhf. Schöneweide,8,strassenbahn,"['17', '25', '85', '26']"
243,Bhf. Schöneweide,8,bus,"['47', '66', '67', '65']"
244,Wilhelminenhofstrasse,5,strassenbahn,"['17', '26', '85', '21', '25']"
245,Bhf. Karlshorst,2,strassenbahn,"['17', '19']"
246,Hochschule für Ã-konomie,2,strassenbahn,"['17', '19']"
247,U-Bhf. Tierpark,2,strassenbahn,"['17', '19']"
248,S-Bhf. Friedrichsfelde Ost,5,strassenbahn,"['17', '19']"
249,S-Bhf. Friedrichsfelde Ost,5,bus,"['53', '37', '43']"
250,Springpfuhlstrasse,2,strassenbahn,"['17', '19']"
251,Siegfriedstrasse,2,strassenbahn,"['17', '19']"
252,Ho-Chi-Minh-Strasse,7,strassenbahn,"['17', '15', '63', '14', '19', '74']"
253,Ho-Chi-Minh-Strasse,7,bus,['54']
254,S-Bhf. Leninallee,9,strassenbahn,"['17', '15', '63', '14', '19', '74']"
255,S-Bhf. Leninallee,9,bus,"['54', '48', '56']"
256,Dimitroffstrasse,11,strassenbahn,"['17', '73', '75', '72', '15', '63', '19', '71', '74']"
257,Dimitroffstrasse,11,bus,['30']
258,Dimitroffstrasse,11,u-bahn,['A']
259,Leninplatz,4,strassenbahn,"['17', '63', '74']"
260,Leninplatz,4,bus,['32']
261,Hans-Beimler-Strasse,4,strassenbahn,"['15', '63', '17']"
262,Hans-Beimler-Strasse,4,bus,['32']
263,U-Bhf. Luxemburgplatz,8,strassenbahn,"['17', '73', '75', '15', '63', '72', '71']"
264,U-Bhf. Luxemburgplatz,8,bus,['30']
265,Rosenthaler Platz,4,strassenbahn,"['17', '49']"
266,Rosenthaler Platz,4,bus,"['30', '78']"
267,Chausseestrasse,1,strassenbahn,['17']
268,Stadion der Weltjugend,3,strassenbahn,"['17', '63', '73']"
269,U-Bhf. Oskar-Helene-Heim,4,bus,"['60', '1', '18', '11']"
270,Krankenhaus Oskar-Helene-Heim,2,bus,"['60', '18']"
271,Sophie-Charlotte-Strasse,1,bus,['18']
272,Schützallee,1,bus,['18']
273,Scharfestrasse,1,bus,['18']
274,Potsdamer Strasse,6,bus,"['82', '48', '50', '53', '24', '18']"
275,Fischerhüttenstrasse,1,bus,['18']
276,Lindenthaler Allee,1,bus,['18']
277,Spanische Allee,2,bus,"['3', '18']"
278,Isoldestrasse,1,bus,['18']
279,Nibelungenstrasse,1,bus,['18']
280,Kronprinzessinnenweg,2,bus,"['6', '18']"
281,Am Großen Wannsee,3,bus,"['3', '66', '18']"
282,Endestrasse,1,bus,['18']
283,Pfaueninselchaussee,2,bus,"['66', '18']"
284,Rathaus Wannsee,2,bus,"['66', '18']"
285,Charlottenstrasse,4,bus,"['66', '57', '18', '56']"
286,"Wilhelmplatz, Stölpchensee",1,bus,['18']
287,Kohlhasenbrück-Steinstücken,1,bus,['18']
288,Roseneck,3,bus,"['17', '19', '60']"
289,Teplitzer Strasse,3,bus,"['17', '19', '29']"
290,Richard-Strauß-Strasse,1,bus,['19']
291,Koenigsallee/Hagenplatz,1,bus,['19']
292,Kurfürstendamm/Ratenauplatz,1,bus,['19']
293,Henriettenplatz,5,bus,"['69', '10', '4', '19', '29']"
294,Joachim-Firedrich-Strasse,1,bus,['19']
295,Lehniner Platz,3,bus,"['19', '69', '29']"
296,Adenauerplatz,7,bus,"['69', '86', '89', '9', '19', '74', '29']"
297,Olivaer Platz/Leibnizstrasse,3,bus,"['9', '19', '29']"
298,Bleibtreustrasse,3,bus,"['9', '19', '29']"
299,U-Bhf. Uhlandstrasse,1,bus,['19']
300,U-Bhf. Kurfürstendamm,3,bus,"['19', '69', '29']"
301,Breitscheidplatz,3,bus,"['60', '19', '69']"
302,Marburger Strasse,1,bus,['19']
303,U-Bhf. Wittenbergplatz,3,bus,"['73', '19', '29']"
304,Martin-Luther-Strasse,2,bus,"['50', '19']"
305,U-Bhf. Nollendorfplatz,2,bus,"['19', '16']"
306,Potsdamer Strasse -. Goebenstrasse,1,bus,['19']
307,U-Bhf. Yorckstrasse,1,bus,['19']
308,Großbeerenstrasse,4,bus,"['19', '24', '77', '76']"
309,U-Bhf. Mehringdamm,2,bus,"['19', '28']"
310,U-Bhf. Platz der Luftbrücke,1,bus,['19']
311,Platz der Luftbrücke,4,bus,"['19', '24', '96', '4']"
312,"Köpenick, Krankenhaus",3,strassenbahn,"['26', '19', '21']"
313,Freiheit,1,strassenbahn,['19']
314,Institut für Lehrerbildung,2,strassenbahn,"['19', '21']"
315,Pionierpark,6,strassenbahn,"['26', '82', '85', '21', '25', '19']"
316,Edisonstrasse,2,strassenbahn,"['19', '82']"
317,Bhf. Karlshorst,2,strassenbahn,"['17', '19']"
318,Hochschule für Ã-konomie,2,strassenbahn,"['17', '19']"
319,U-Bhf. Tierpark,2,strassenbahn,"['17', '19']"
320,S-Bhf. Friedrichsfelde Ost,5,strassenbahn,"['17', '19']"
321,S-Bhf. Friedrichsfelde Ost,5,bus,"['53', '37', '43']"
322,Springpfuhlstrasse,2,strassenbahn,"['17', '19']"
323,Siegfriedstrasse,2,strassenbahn,"['17', '19']"
324,Ho-Chi-Minh-Strasse,7,strassenbahn,"['17', '15', '63', '14', '19', '74']"
325,Ho-Chi-Minh-Strasse,7,bus,['54']
326,S-Bhf. Leninallee,9,strassenbahn,"['17', '15', '63', '14', '19', '74']"
327,S-Bhf. Leninallee,9,bus,"['54', '48', '56']"
328,Dimitroffstrasse,11,strassenbahn,"['17', '73', '75', '72', '15', '63', '19', '71', '74']"
329,Dimitroffstrasse,11,bus,['30']
330,Dimitroffstrasse,11,u-bahn,['A']
331,Artur-Becker-Strasse,9,strassenbahn,"['13', '21', '4', '14', '19']"
332,Artur-Becker-Strasse,9,bus,"['30', '54', '56', '57']"
333,U-Bhf. Friedrich-Wilhelm-Platz,4,bus,"['17', '2', '25', '81']"
334,Stubenrauchstrasse,2,bus,"['81', '2']"
335,U-Bhf. Walther-Schreiber-Platz,6,bus,"['17', '76', '85', '48', '81', '2']"
336,Alsen-/Fregstrasse,2,bus,"['81', '2']"
337,Bismarckstrasse,13,bus,"['17', '30', '68', '76', '86', '89', '21', '33', '75', '81', '2', '1', '32']"
338,Lauenburger Platz,1,bus,['2']
339,Bergstrasse,3,bus,"['81', '2', '75']"
340,Selerweg,1,bus,['2']
341,Steglitzer Damm,5,bus,"['75', '81', '2', '96', '83']"
342,Munsterdamm,2,bus,"['2', '68']"
343,Albrechtstrasse,6,bus,"['17', '30', '81', '2', '68', '84']"
344,Leonorenstrasse,6,bus,"['17', '30', '81', '2', '96', '32']"
345,Rathaus Lankwitz,4,bus,"['81', '2', '32', '83']"
346,"Lankwitz, Kirche",5,bus,"['30', '81', '2', '32', '83']"
347,Hildburghauser Strasse,3,bus,"['30', '2', '11']"
348,Waldsassener Strasse,1,bus,['2']
349,"Marienfelde, Waldsassener Strasse",1,bus,['2']
350,Tegelort,1,bus,['20']
351,Falkenplatz,1,bus,['20']
352,Heiligenseestrasse/Gabelung,1,bus,['20']
353,Schulzendorfer Weg,1,bus,['20']
354,Karolinenstrasse,2,bus,"['15', '20']"
355,Gabrielenstrasse,2,bus,"['15', '20']"
356,Alt-Tegel/U-Bhf. Tegel,2,bus,"['15', '20']"
357,Gorkistrasse,2,bus,"['15', '20']"
358,Ziekowstrasse,1,bus,['20']
359,Freie Scholle,1,bus,['20']
360,Dianaplatz,1,bus,['20']
361,Oraniendamm,1,bus,['20']
362,Zabel-Krüger-Damm,2,bus,"['15', '20']"
363,Am Vierrutenberg,1,bus,['20']
364,Alt-Lübars,1,bus,['20']
365,Quickborner Strasse MÃ¤rkisches Viertel,1,bus,['21']
366,Wilhelmsruher Damm,2,bus,"['21', '64']"
367,Schorfheidestrasse,1,bus,['21']
368,Wilhelmsruh Damm/Dannenwalder Weg,1,bus,['21']
369,Oranienburger Strasse,4,bus,"['15', '12', '62', '21']"
370,Alt-Wittenau,5,bus,"['22E', '62', '21', '12', '14']"
371,Rathaus reinickendorf,1,bus,['21']
372,Breitenbachstrasse,3,bus,"['15', '22E', '21']"
373,U-Bhf. Scharnweber Strasse,1,bus,['21']
374,U-Bhf. Kurt-Schumacher-Platz,3,bus,"['62', '8', '21']"
375,Kaserne Südtor,3,bus,"['62', '8', '21']"
376,"Meckerdamm, Volkspark Jungfernheide",1,bus,['21']
377,Jakob-Kaiser-Platz,8,bus,"['23', '99', '62', '21', '65', '9', '72', '55']"
378,Olbersstrasse/DRK-Krankenhaus,4,bus,"['72', '99', '21', '55']"
379,Landgercht,1,bus,['21']
380,Luisenplatz,9,bus,"['54E', '86', '89', '62', '21', '87', '54', '9', '55']"
381,Bismarckstrasse,13,bus,"['17', '30', '68', '76', '86', '89', '21', '33', '75', '81', '2', '1', '32']"
382,Kantstraße,1,bus,['21']
383,Amtsgericht Charlottenburg,1,bus,['21']
384,Kurfürstendamm,3,bus,"['1', '10', '21']"
385,WestfÃ¤lische Strasse,1,bus,['21']
386,RudolstÃ¤dter Strasse,2,bus,"['50', '21']"
387,Berliner Strasse,8,bus,"['10', '48', '21', '50', '60', '12', '1', '11']"
388,Fehrbelliner Platz,2,bus,"['89', '21']"
389,Eberswalder Strasse,3,strassenbahn,"['4', '21', '13']"
390,U-Bhf. Dimitroffstrasse,7,strassenbahn,"['13', '70', '21', '4', '49', '46', '22']"
391,Prenzlauer Allee,8,strassenbahn,"['3', '13', '21', '4', '63']"
392,Prenzlauer Allee,8,s-bahn,"['140', '141', '142']"
393,Griefswalder Strasse,1,strassenbahn,['21']
394,Artur-Becker-Strasse,9,strassenbahn,"['13', '21', '4', '14', '19']"
395,Artur-Becker-Strasse,9,bus,"['30', '54', '56', '57']"
396,Leninallee,8,strassenbahn,"['3', '4', '21', '13']"
397,Leninallee,8,bus,['30']
398,Leninallee,8,s-bahn,"['140', '141', '142']"
399,Frankfurter Tor,4,strassenbahn,"['4', '21', '13']"
400,Frankfurter Tor,4,u-bahn,['E']
401,Holteistrasse,3,strassenbahn,"['21', '13']"
402,Holteistrasse,3,bus,['30']
403,Hauptsrasse (S-Bhf. Berlin-Rummelsburg),1,strassenbahn,['21']
404,Kraftwerk Klingenberg,3,strassenbahn,"['82', '21', '13']"
405,Hönower Wiesenweg,2,strassenbahn,"['82', '21']"
406,Hermann-Duncker-Strasse,1,strassenbahn,['21']
407,Wilhelminenhofstrasse,5,strassenbahn,"['17', '26', '85', '21', '25']"
408,Pionierpark,6,strassenbahn,"['26', '82', '85', '21', '25', '19']"
409,Institut für Lehrerbildung,2,strassenbahn,"['19', '21']"
410,Grünstrasse,5,strassenbahn,"['26', '83', '85', '21', '84']"
411,"Köpenick, Krankenhaus",3,strassenbahn,"['26', '19', '21']"
412,"Rosenthal, Hauptstrasse",1,strassenbahn,['22']
413,Nordendstrasse,1,strassenbahn,['22']
414,Platanenstrasse,1,strassenbahn,['22']
415,Kurt-Fischer-Platz,2,strassenbahn,"['22', '46']"
416,"Pankow, Rathaus",6,strassenbahn,"['22', '46']"
417,"Pankow, Rathaus",6,bus,"['45', '7', '33', '55']"
418,"Pankow, Kirche",6,strassenbahn,"['22', '49', '46']"
419,"Pankow, Kirche",6,bus,"['45', '7', '33']"
420,S-Bhf. Pankow,7,strassenbahn,"['22', '49', '46']"
421,S-Bhf. Pankow,7,bus,"['45', '7', '33', '55']"
422,U-Bhf. Pankow,8,strassenbahn,"['22', '49', '46']"
423,U-Bhf. Pankow,8,bus,"['52', '50', '7', '33', '55']"
424,S-Bhf. Schönhauser Allee,3,strassenbahn,"['22', '49', '46']"
425,U-Bhf. Dimitroffstrasse,7,strassenbahn,"['13', '70', '21', '4', '49', '46', '22']"
426,Brunnenstrasse,5,strassenbahn,"['70', '22', '46']"
427,Brunnenstrasse,5,bus,"['90', '78']"
428,Oranienburger Tor,8,strassenbahn,"['73', '46', '70', '63', '71', '22']"
429,Oranienburger Tor,8,bus,"['30', '57']"
430,Bhf. Friedrichstrasse,5,strassenbahn,"['70', '22', '46']"
431,Bhf. Friedrichstrasse,5,bus,"['78', '57']"
432,Am Kupfergraben,4,strassenbahn,"['71', '70', '22', '46']"
433,U-Bhf. Holzhauser Strasse,1,bus,['22E']
434,Wittestrasse,1,bus,['22E']
435,Soltauer Strasse,1,bus,['22E']
436,Breitenbachstrasse,3,bus,"['15', '22E', '21']"
437,Miraustrasse,1,bus,['22E']
438,Triftstrasse,3,bus,"['97', '22E', '56']"
439,Rathaus Reinickendorf,3,bus,"['15', '14', '22E']"
440,Alt-Wittenau,5,bus,"['22E', '62', '21', '12', '14']"
441,Falkenhöhe,1,bus,['23']
442,S-Bhf. Grünbergallee,2,bus,"['36', '23']"
443,S-Bhf. Altglienicke,1,bus,['23']
444,Wolfmarsteig,1,bus,['23']
445,Schönefelder Chaussee,1,bus,['23']
446,"Altglienicke, Kirche",2,bus,['23']
447,"Altglienicke, Kirche",2,strassenbahn,['84']
448,Kanalbrücke,1,bus,['23']
449,Glienicker Weg,1,bus,['23']
450,VEB Berlin-Chemie,2,bus,['23']
451,VEB Berlin-Chemie,2,strassenbahn,['86']
452,Adlergestell,1,bus,['23']
453,S-Bhf. Adlershof,2,bus,['23']
454,S-Bhf. Adlershof,2,strassenbahn,['84']
455,"Zoo, Hardenbergplatz",9,bus,"['23', '94', '54E', '62', '54', '90', '66', '92', '55']"
456,Jebenstrasse/Amerikahaus,1,bus,['23']
457,Steinplatz,3,bus,"['23', '62', '90']"
