,line_id,year,line_name,type,start_stop,Length (time),east_west,Frequency
45,196146,1961,A3,bus,"Rathaus Zehlendorf<> Stölpchensee, Wilhelmplatz",39,West,10
46,196147,1961,A10,bus,"Haselhorst, Kirche<> Lupsteiner Weg",62,West,10
47,196148,1961,A11,bus,Saargemünder Strasse<> Trippsteinstrasse,30,West,7
48,196149,1961,A12,bus,Gartenstrasse Ecke Bernauer Strasse<> Hainbuchenstrasse,54,West,20
49,196150,1961,A13,bus,Alt-Heiligensee<> Weinmeisterhornweg,59,West,15
50,196151,1961,A14,bus,Alt-Heiligensee<> Rügener Strasse,53,West,15
51,196152,1961,A15,bus,Lübarser Strasse<> Bhf. Frohnau,41,West,15
52,196153,1961,A16,bus,Louise-Schroeder-Platz<> Englerallee,44,West,10
53,196154,1961,A17,bus,Bhf. Grunewald<> Saaleckplatz,46,West,10
54,196155,1961,A18,bus,Saargemünder Strasse<> Kohlhasenbr ck,32,West,20
55,196156,1961,A19,bus,Roseneck<> Flughafen,40,West,10
56,196157,1961,A20,bus,"Tegelort<> Lübars, Dorfaue",36,West,15
57,196158,1961,A21,bus,Wentowsteig<> U-Bhf. Fehrbelliner Platz,49,West,15
58,196159,1961,A22,bus,"Hessenwinkel, Lindenstrasse<> Fichtenau, Stadtgrenze",29,Ost,20
59,196160,1961,A23,bus,"Altglienicke, Kirche<> Altglienicke, Kirche",13,Ost,20
60,196161,1961,A24,bus,Wiebestrasse<> Flughafen,43,West,5
61,196162,1961,A25,bus,Unionplatz<> Gutschmidtstrasse,63,West,10
62,196163,1961,A26,bus,VEB Bautransporte<> Bhf. Schöneweide,5,Ost,15
63,196164,1961,A27,bus,"S-Bhf. Kaulsdorf, Planitzstrasse<> Müggelheim",43,Ost,10
64,196165,1961,A28,bus,Loewenhardtdamm<> Heckmannufer,29,West,7
65,196166,1961,A29,bus,Roseneck<> Askanischer Platz,32,West,10
66,196167,1961,A31,bus,Machandelweg<> Heidebergplan,27,West,12
67,196168,1961,A32,bus,Breitenbachplatz<> Bhf. Marienfelde,28,West,5
68,196169,1961,A33,bus,Bhf. Steglitz<> Kaiserstrasse,15,West,10
69,196170,1961,A34,bus,"Spandau, Friedhof<> Gutshof",45,West,30
70,196171,1961,A35,bus,Germersheimer Platz<> Hottengrund,38,West,30
71,196172,1961,A38,bus,Waltersdorf<> S-Bhf. Grünau,18,Ost,20
72,196173,1961,A39,bus,"Wartenberg, Siedlung<> Hohenschönhausen, Falkenberger Strasse",13,Ost,16
73,196174,1961,A4,bus,Brixplatz<> Harzer Strasse,56,West,10
74,196175,1961,A42,bus,"Buch, Kiesgruben<> Prenzlauer Promenade (Spitze)",31,Ost,12
75,196176,1961,A43,bus,Bürknersfelde<> U-Bhf. Friedrichsfelde,19,Ost,20
76,196177,1961,A44,bus,"Hönow, Dorfstrasse<> S-Bhf. Mahlsdorf",13,Ost,13
77,196178,1961,A44E,bus,Greifswalder Strasse<> S-Bhf. Mahlsdorf,8,Ost,10
78,196179,1961,A45,bus,"Wilhelmsruh, Fontanestrasse<> Weißensee, Schwarzelfenweg",42,Ost,23
79,196180,1961,A46,bus,"Ahrensfeld, Kirche<> Malchow, Dorfstrasse",30,Ost,15
80,196181,1961,A47,bus,Bhf. Schöneweide<> S-Bhf. Treptower Park,26,Ost,15
81,196182,1961,A48,bus,Potsdamer Strasse Ecke Fischerhüttenstrasse<> Margaretenstrasse,38,West,10
82,196183,1961,A49,bus,"Kaulsdorf, Bausdorfstrasse<> Kaulsdorf, Bausdorfstrasse",14,Ost,20
83,196184,1961,A5,bus,Machandelweg<> Waldkrankenhaus,24,West,10
84,196185,1961,A50,bus,Roseneck<> Prager Platz,15,West,10
85,196186,1961,A51,bus,Bhf. Wannsee<> Krankenhaus Heckeshorn,10,West,30
86,196187,1961,A52,bus,Alt-Marienfelde<> Mimosenweg,37,West,30
87,196188,1961,A53,bus,Schlachtensee<> Thuner Platz,26,West,20
88,196189,1961,A55,bus,"Wilhelmsruh, Fontanestrasse<> Weißensee, Liebermannstrasse Ecke Piesporter Strasse",42,Ost,20
89,196190,1961,A56,bus,"Weißensee, Nüßlerstrasse<> Wicherstrasse Ecke Prenzlauer Allee",13,Ost,15
90,196191,1961,A57,bus,Kniprodestrasse Ecke Ermländische Strasse<> Scharnhorststrasse,24,Ost,7
91,196192,1961,A6,bus,Bhf. Wannsee<> Glienicker Brücke,13,West,60
92,196193,1961,A60,bus,"Roseneck, Hundekehl<> Wittenbergplatz",25,West,10
93,196194,1961,A61,bus,"ZobeltitzStrasse<> Gartenplatz, Feldstrasse",32,West,10
94,196195,1961,A62,bus,Wittenau<> Wittenbergplatz,38,West,10
95,196196,1961,A63,bus,Radelandstrasse<> Seegefelder Weg,30,West,30
96,196197,1961,A64,bus,Bernauer Strasse Ecke Wolliner Strasse<> Nachtigalplatz,22,West,10
97,196198,1961,A65,bus,Goebelplatz<> Bhf. Sonnenallee,56,West,10
98,196199,1961,A66,bus,"Doppel-Süd, Berlepschstrasse<> U-Bhf. Onkel-Toms-Hütte",13,West,20
99,1961100,1961,A67,bus,"Jerusalems-Kirche, Lindenstrasse<> U-Bhf. Grenzallee",25,West,10
100,1961101,1961,A68,bus,Clayallee Ecke Königin-Luise-Strasse<> Bhf. Tempelhof,36,West,15
101,1961102,1961,A69,bus,Eichkamp<> Kongreßhalle,29,West,20
102,1961103,1961,A7,bus,"Glienicke, Kirche<> U-Bhf. Vinetastrasse",37,Ost,10
103,1961104,1961,A70,bus,"Bhf. Wollankstrasse<> Wiebestrasse, Strassenbahnhof",28,West,10
104,1961105,1961,A71,bus,Bhf. Wilhelmsruh<> Bernauer Strasse Ecke Wolliner Strasse,22,West,15
105,1961106,1961,A72,bus,"Alt-Reinickendorf Ecke Rödern Allee<> Nonnendammallee, Siemensstadt",41,West,15
106,1961107,1961,A73,bus,Bhf. Zoo<> Buschkrug Alle Ecke Blaschko-Allee,36,West,12
107,1961108,1961,A74,bus,Königin-Elisabeth-Strasse<> Eythstrasse,40,West,15
108,1961109,1961,A75,bus,Munsterdamm Ecke Steglitzer Damm<> Wiener Brücke,42,West,10
109,1961110,1961,A76,bus,Blohmstrasse Ecke Wünsdorfer Strasse<> Platz der Luftbrücke,36,West,10
110,1961111,1961,A77,bus,Daimlerstrasse<> Platz der Luftbrücke,25,West,10
111,1961112,1961,A8,bus,"Waldesruh, Malhlsdorfer Allee<> U-Bhf. Friedrichsfelde",36,Ost,8
112,1961113,1961,A8E,bus,Sadowastrasse<> U-Bhf. Friedrichsfelde,24,Ost,11
113,1961114,1961,A82P,bus,Kinderheim<> Markgrafendamm,5,Ost,20
114,1961115,1961,A9,bus,Kurische Strasse<> Scharnhorststrasse Ecke Kieler Strasse,27,Ost,6
115,1961116,1961,Flughafen Schönefeld <> Strausberger Platz,bus,Flughafen Schönefeld<> Strausberger Platz,45,Ost,10
116,1961117,1961,AD/36,bus,"Diepensee, Flughafen<> S-Bhf. Grünau",27,Ost,7
117,1961118,1961,AL,bus,"Neu-Lindenberg<> Malchow, Dorfstrasse",15,Ost,45
118,1961119,1961,AS1,bus,Bhf. Zoo<> Hohenzollernring,28,West,15
119,1961120,1961,AS2,bus,"Bhf. Zoo<> Lichtenrade, Blohmstrasse Ecke Wünsdorfer Strasse",40,West,20
120,1961121,1961,AS3,bus,Bhf. Zoo<> Rathaus Zehlendorf,24,West,15
121,1961122,1961,AZ,bus,Groß Ziethen<> S-Bhf. Grünau,36,Ost,60
122,1961123,1961,A I,u-bahn,Gleisdreieck<> Reichskanzlerplatz,18,West,10
123,1961124,1961,A II,u-bahn,Kottbusser Tor<> Krumme Lanke,36,West,10
124,1961125,1961,A III,u-bahn,Deutsche Oper (Bismarckstr.)<> Richard-Wagner-Platz,1,West,10
125,1961126,1961,B I,u-bahn,Schlesisches Tor<> Ruhleben,35,West,10
126,1961127,1961,B II,u-bahn,Schlesisches Tor<> Krumme Lanke,40,West,10
127,1961128,1961,B III,u-bahn,Nollendorfplatz<> Innsbrucker Platz (Hauptstr.),6,West,5
128,1961129,1961,C I,u-bahn,Tegel<> Grenzallee,40,West,5
129,1961130,1961,C II,u-bahn,Mehringdamm<> Tempelhof (Südring),5,West,5
130,1961131,1961,D,u-bahn,Gesundbrunnen<> Leinestr.,19,West,10
131,1961132,1961,A,u-bahn,Pankow (Vinetastr.)<> Thälmannplatz,19,Ost,2
132,1961133,1961,E,u-bahn,Alexanderplatz<> Friedrichsfelde (Tierpark),16,Ost,5
133,1961134,1961,KBS 100,s-bahn,Gesundbrunnen<> Sonnenallee,0,West,0
134,1961135,1961,KBS 100a,s-bahn,Wilmersdorf<> Grünau,0,West,0
135,1961136,1961,KBS 100c,s-bahn,Gartenfeld<> Jungfernheide,0,West,0
136,1961137,1961,KBS 101,s-bahn,Friedrichstr.<> Strausberg,0,Ost,0
137,1961138,1961,KBS 101,s-bahn,Spandau West<> Friedrichstr.,0,West,0
138,1961139,1961,KBS 101c,s-bahn,Strausberg<> Strausberg Nord,0,Ost,0
139,1961140,1961,KBS 102,s-bahn,Potsdam<> Griebnitzsee,0,Ost,0
140,1961141,1961,KBS 102,s-bahn,Friedrichstr.<> Erkner,0,Ost,0
141,1961142,1961,KBS 102,s-bahn,Wannsee<> Friedrichstr.,0,West,0
142,1961143,1961,KBS 103,s-bahn,Falkensee<> Albrechtshof,0,Ost,0
143,1961144,1961,KBS 103,s-bahn,Friedrichstr.<> Königs Wusterhausen,0,Ost,0
144,1961145,1961,KBS 103a,s-bahn,Greifswalder Str.<> Spindlersfeld,0,Ost,0
145,1961146,1961,KBS 103a,s-bahn,Spandau West<> Jungfernheide,0,West,0
146,1961147,1961,KBS 104a,s-bahn,Zehlendorf<> Düppel-Kleinmachnow,0,West,0
147,1961148,1961,KBS 104,s-bahn,Gesundbrunnen<> Wannsee,0,West,0
148,1961149,1961,KBS 104,s-bahn,Oranienburg<> Hohen-Neuendorf (b Bln),0,Ost,0
149,1961150,1961,KBS 105,s-bahn,Velten (Mark)<> Hennigsdorf (b Bln),0,Ost,0
150,1961151,1961,KBS 105,s-bahn,Heiligensee<> Lichtenrade,0,West,0
151,1961152,1961,KBS 105,s-bahn,Mahlow<> Rangsdorf,0,Ost,0
152,1961153,1961,KBS 106,s-bahn,Frohnau<> Lichterfelde Süd,0,West,0
153,1961154,1961,KBS 106,s-bahn,Bernau (b Bln)<> Grünau,0,Ost,0
154,1961155,1961,O30,bus,Kosterstrasse<> Klosterstrasse,72,Ost,20
155,1961156,1961,O37,bus,Dimitroffstrasse Ecke Leninallee<> Bhf. Lichtenberg,46,Ost,20
156,1961157,1961,O40,bus,Ostbahnhof<> Robert-Koch-Platz,23,Ost,10
157,1961158,1961,"S-Bhf. Friedrichshagen <> Rüdersdorf, Karl-Marx-Platz (VEB Schöneiche-Rüdersdorf)",bus,"S-Bhf. Friedrichshagen<> Rüdersdorf, Karl-Marx-Platz",40,Ost ,20
158,1961159,1961,S-Bhf. Rahnsdorf <> Woltersdorfer Schleuse (VEB Woltersdorf),bus,S-Bhf. Rahnsdorf<> Woltersdorfer Schleuse,22,Ost ,20
159,1961160,1961,Schmöckwitz<>Eichwalde (VEB Kraftverkehr Schöneiche-Rüdersdorf),bus,Alt-Schmöckwitz<> Bhf. Eichwalde,14,Ost,60
160,1961161,1961,"S-Bhf. Grünau <> Potsdam, Bassinplatz (VEB Potsdam-Babelsberg)",bus,"S-Bhf. Grünau<> Potsdam, Bassinplatz",49,Ost,30
161,1961162,1961,Schmöckwitz<>Ziegenhals (VEB Kraftverkehr Schöneiche-Rüdersdorf),bus,"Reifenwerk<> Ziegenhals, VA Dienststelle",19,Ost,56
162,1961163,1961,Wannsee<>Kladow (Betrieb durch Stern und Kreisschiffahrt),Fähre,Kladow<> Wannsee,20,West,60
