,stop_name,line_count,type,in_lines
71,Berliner Strasse,9,strassenbahn,{'63'}
72,Berliner Strasse,9,u-bahn,"{'7', '9'}"
73,Drakestrasse,3,bus,"{'85', '11', '48'}"
74,Gardeschützenweg,2,bus,"{'11', '85'}"
75,Ringstrasse,1,bus,{'11'}
76,Karwendelstrasse,2,bus,"{'11', '84'}"
77,Hindenburgdamm/Wiesenbaude,1,bus,{'11'}
78,Ostpreußendamm,4,bus,"{'11', '53', '85', '96'}"
79,Marienstrasse,3,bus,"{'11', '53'}"
80,Marienstrasse,3,strassenbahn,{'49'}
81,Morgensternstrasse,6,bus,"{'96', '86', '11', '17', '96E', '53'}"
82,Kranoldplatz,4,bus,"{'11', '53', '17', '96'}"
83,Lange Strasse,1,bus,{'11'}
84,Geraer Strasse,1,bus,{'11'}
85,Georgenstrasse,1,bus,{'11'}
86,Hildburghauser Strasse,3,bus,"{'2', '11', '79'}"
87,Sondershauser Strasse,1,bus,{'11'}
88,Stadtilmer Weg,1,bus,{'11'}
89,Waldsassener Strasse,2,bus,"{'2', '11'}"
90,Marienfelder Allee,4,bus,"{'52', '32', '11', '79'}"
91,Alt-Marienfelde,2,bus,"{'11', '79'}"
92,Elisabethstrasse,7,strassenbahn,"{'11', '18', '18E'}"
93,Elisabethstrasse,7,bus,"{'99', '54', '95', '91'}"
94,Alt-Marzahn,8,strassenbahn,"{'11', '18', '18E'}"
95,Alt-Marzahn,8,bus,"{'99', '92', '91', '54', '95'}"
96,Bruno-Leuschner-Strasse,3,strassenbahn,"{'11', '18'}"
97,Bruno-Leuschner-Strasse,3,s-bahn,{'101'}
98,Bruno-Baum-Strasse,5,bus,"{'10 SEV', '95'}"
99,Bruno-Baum-Strasse,5,strassenbahn,"{'12', '11', '14'}"
100,S-Bhf. Marzahn,8,bus,"{'92', '10 SEV', '54', '43', '95'}"
101,S-Bhf. Marzahn,8,strassenbahn,"{'12', '11', '14'}"
102,BWF Marzahn,3,strassenbahn,"{'12', '11', '14'}"
103,Rhinstrasse,6,strassenbahn,"{'14', '18', '11', '12', '18E'}"
104,Rhinstrasse,6,bus,{'79'}
105,Genslerstrasse,3,strassenbahn,"{'12', '11', '14'}"
106,Zechliner Strasse,3,strassenbahn,"{'12', '11', '14'}"
107,Ho-Chi-Minh-Strasse,10,strassenbahn,"{'14', '18', '15', '11', '20', '19', '63', '12', '18E'}"
108,Ho-Chi-Minh-Strasse,10,bus,{'56'}
109,S-Bhf. Leninallee,10,strassenbahn,"{'14', '18', '15', '11', '17', '19', '63', '18E'}"
110,S-Bhf. Leninallee,10,bus,"{'56', '56E'}"
111,Dimitroffstrasse,15,strassenbahn,"{'28', '14', '71', '18', '15', '72', '11', '20', '19', '63', '24', '18E'}"
112,Dimitroffstrasse,15,bus,"{'57/E', '30'}"
113,Dimitroffstrasse,15,u-bahn,{'A'}
114,Krankenhaus Friedrichshain,2,strassenbahn,"{'11', '18'}"
115,Leninplatz,4,strassenbahn,"{'11', '18'}"
116,Leninplatz,4,bus,"{'40', '32'}"
117,Hans-Beimler-Strasse,4,strassenbahn,"{'11', '18', '63'}"
118,Hans-Beimler-Strasse,4,bus,{'32'}
119,U-Bhf. Rosa-Luxemburg-Platz,10,strassenbahn,"{'28', '71', '18', '72', '11', '20', '63', '24'}"
120,U-Bhf. Rosa-Luxemburg-Platz,10,bus,"{'40', '30'}"
121,Rosenthaler Platz,6,strassenbahn,"{'49', '11'}"
122,Rosenthaler Platz,6,bus,"{'40', '78E', '30', '78'}"
123,Veteranenstrasse,2,strassenbahn,"{'11', '18'}"
124,"Invalidenstrasse, Post",4,strassenbahn,"{'70', '11', '18', '46'}"
125,Stadion der Weltjugend,5,strassenbahn,"{'24', '11', '18', '63'}"
126,Stadion der Weltjugend,5,bus,{'59'}
127,Pflugstrasse,2,strassenbahn,"{'11', '18'}"
128,"Wedding, Bernauer Strasse",1,bus,{'12'}
129,Voltastrasse,2,bus,{'12'}
130,Voltastrasse,2,u-bahn,{'8'}
131,Scheringstrasse,1,bus,{'12'}
132,Nettelbeckplatz,5,bus,"{'70', '99', '83', '72', '12'}"
133,U-Bhf. Leopoldplatz,2,bus,"{'12', '64'}"
134,Limburger Strasse/Rathaus Wedding,1,bus,{'12'}
135,U-Bhf. Seestrasse,2,bus,"{'12', '16'}"
136,Barfusstrasse,1,bus,{'12'}
137,Holländerstrasse,3,bus,"{'12', '8', '64'}"
138,Emmentaler Strasse,5,bus,"{'22', '14', '61', '72', '12'}"
139,Roedernallee,3,bus,"{'62', '12', '64'}"
140,Am Nordgraben,2,bus,"{'12', '22'}"
141,Oranienburger Strasse,4,bus,"{'21', '12', '62', '15'}"
142,Eichborndamm,2,bus,"{'12', '14'}"
143,Hermsdorfer Strasse,3,bus,"{'22', '12', '14'}"
144,Cyclopstrasse,1,bus,{'12'}
145,Zabel-Krüger-Damm,3,bus,"{'12', '22', '20'}"
146,Dianastrasse,1,bus,{'12'}
147,Hermsdorfer Damm,2,bus,"{'12', '15'}"
148,Burgfrauen Strasse,1,bus,{'12'}
149,Zeltinger Platz,2,bus,"{'12', '15'}"
150,Ludolfinger Platz,2,bus,"{'12', '15'}"
151,Donnersmarckplatz,2,bus,"{'12', '15'}"
152,Maximiliankorso Ecke Hainbuchenstrasse,1,bus,{'12'}
153,"Marzahn, Henneckestrasse",2,strassenbahn,"{'12', '14'}"
154,Otto-Winzer-Strasse,4,strassenbahn,"{'12', '14', '18'}"
155,Otto-Winzer-Strasse,4,s-bahn,{'101'}
156,Bruno-Baum-Strasse,5,bus,"{'10 SEV', '95'}"
157,Bruno-Baum-Strasse,5,strassenbahn,"{'12', '11', '14'}"
158,S-Bhf. Marzahn,8,bus,"{'92', '10 SEV', '54', '43', '95'}"
159,S-Bhf. Marzahn,8,strassenbahn,"{'12', '11', '14'}"
160,BWF Marzahn,3,strassenbahn,"{'12', '11', '14'}"
161,Rhinstrasse,6,strassenbahn,"{'14', '18', '11', '12', '18E'}"
162,Rhinstrasse,6,bus,{'79'}
163,Genslerstrasse,3,strassenbahn,"{'12', '11', '14'}"
164,Zechliner Strasse,3,strassenbahn,"{'12', '11', '14'}"
165,Ho-Chi-Minh-Strasse,10,strassenbahn,"{'14', '18', '15', '11', '20', '19', '63', '12', '18E'}"
166,Ho-Chi-Minh-Strasse,10,bus,{'56'}
167,Leninallee,15,strassenbahn,"{'12', '21', '20', '13', '4', '29', '3'}"
168,Leninallee,15,bus,"{'48', '53', '30'}"
169,Leninallee,15,s-bahn,"{'143', '141', '142', '140'}"
170,Herzbergstrasse,8,strassenbahn,"{'12', '15', '17', '20', '29', '3'}"
171,Herzbergstrasse,8,bus,"{'56', '30'}"
172,Rathhaus Lichtenberg,1,strassenbahn,{'12'}
173,Bhf. Frankfurter Allee,3,strassenbahn,"{'29', '12', '3'}"
174,Scharnweberstrasse,4,strassenbahn,"{'29', '12', '3'}"
175,Scharnweberstrasse,4,u-bahn,{'6'}
176,Alt-Heiligensee,3,bus,"{'13', '14E', '14'}"
177,Heiligenseestrasse,2,bus,"{'13', '14'}"
178,Konradshöher Strasse,1,bus,{'13'}
179,Karolinenstrasse,2,bus,"{'13', '20'}"
180,U-Bhf. Tegel,4,bus,"{'13', 'E', '14', '15'}"
181,U-Bhf. Borsigwerke,1,bus,{'13'}
182,U-Bhf. Holzhauser Strasse,2,bus,"{'13', '22E'}"
183,Neheimer Strasse,1,bus,{'13'}
184,Maienwerder Weg,1,bus,{'13'}
185,Paulsternstrasse,5,bus,"{'55', '99', '10', '13', '72'}"
186,Haselhorster Damm,3,bus,"{'13', '55', '10'}"
187,Am Juliusturm,2,bus,"{'13', '55'}"
188,Zur Zitadelle,3,bus,"{'13', '55', '99'}"
189,Rathaus Spandau,8,bus,"{'97', '80', '99', '34', '63', '13', '54', '5'}"
190,Brunsbütteler Damm,2,bus,"{'13', '34'}"
191,Seeburger Strasse,2,bus,"{'13', '34'}"
192,Adamstrasse,4,bus,"{'13', '35', '97', '34'}"
193,Am Omnibushof,2,bus,"{'13', '35'}"
194,Heerstrasse,3,bus,"{'13', '92', '34'}"
195,Spandau Weinmeisterhornweg,1,bus,{'13'}
196,Eberswalder Strasse,3,strassenbahn,"{'13', '21', '4'}"
197,U-Bhf. Dimitroffstrasse,7,strassenbahn,"{'70', '22', '21', '13', '4', '49', '46'}"
198,Prenzlauer Allee,12,strassenbahn,"{'21', '63', '13', '4', '3'}"
199,Prenzlauer Allee,12,bus,"{'40', '30'}"
200,Prenzlauer Allee,12,s-bahn,"{'143', '141', '142', '140'}"
201,Greifswalder Strasse,13,strassenbahn,"{'13', '21', '4'}"
202,Greifswalder Strasse,13,bus,"{'99', '56E', '44', '56', '95'}"
203,Greifswalder Strasse,13,s-bahn,"{'143', '141', '142', '140'}"
204,Bötzowstrasse,3,strassenbahn,"{'13', '21', '4'}"
205,Artur-Becker-Strasse,4,strassenbahn,"{'13', '21', '4'}"
206,Artur-Becker-Strasse,4,bus,{'30'}
207,Leninallee,15,strassenbahn,"{'12', '21', '20', '13', '4', '29', '3'}"
208,Leninallee,15,bus,"{'48', '53', '30'}"
209,Leninallee,15,s-bahn,"{'143', '141', '142', '140'}"
210,Besarinplatz,2,strassenbahn,"{'13', '21'}"
211,U-Bhf. Frankfurter Tor,2,strassenbahn,"{'13', '21'}"
212,Holteistrasse,3,strassenbahn,"{'13', '21'}"
213,Holteistrasse,3,bus,{'30'}
214,Hauptstrasse,6,strassenbahn,"{'13', '21', '22'}"
215,Hauptstrasse,6,bus,"{'4', '74', '73'}"
216,VEB Gummiwerke,2,strassenbahn,"{'13', '21'}"
217,Heizkraftwerk,3,strassenbahn,"{'13', '21', '82'}"
218,Hönower Wiesenweg,3,strassenbahn,"{'13', '21', '82'}"
219,U-Bhf. Osloer Strasse,6,bus,"{'22', '14', '8', '89', '61', '16'}"
220,Drontheimer Strasse,1,bus,{'14'}
221,Pankower Allee,6,bus,"{'22', '14', '8', '61', '72', '16'}"
222,Emmentaler Strasse,5,bus,"{'22', '14', '61', '72', '12'}"
223,Residenzstrasse,4,bus,"{'61', '14', '8', '16'}"
224,Aroser Allee,3,bus,"{'22', '14', '8'}"
225,Paracelsus-Bad,3,bus,"{'64', '14', '61'}"
226,Ollenhauerstrasse,2,bus,"{'14', '61'}"
227,Karl-Bonhoeffer-Nervenklinik,2,bus,"{'62', '14'}"
228,Tessenowstrasse,3,bus,"{'22', '64', '14'}"
229,Jansenstrasse,1,bus,{'14'}
230,Alt-Wittenau,4,bus,"{'21', '14', '62', '15'}"
231,Eichborndamm,2,bus,"{'12', '14'}"
232,Hermsdorfer Strasse,3,bus,"{'22', '12', '14'}"
233,Ziekow-/Eschnachstrasse,1,bus,{'14'}
234,U-Bhf. Tegel,4,bus,"{'13', 'E', '14', '15'}"
235,Ruppiner Chausee,1,bus,{'14'}
236,Diakoniezentrum,2,bus,"{'E', '14'}"
237,Hennigsdorfer Strasse,1,bus,{'14'}
238,Heiligenseestrasse,2,bus,"{'13', '14'}"
239,Fährstrasse,2,bus,"{'14E', '14'}"
240,Alt-Heiligensee,3,bus,"{'13', '14E', '14'}"
241,"Marzahn, Henneckestrasse",2,strassenbahn,"{'12', '14'}"
242,Otto-Winzer-Strasse,4,strassenbahn,"{'12', '14', '18'}"
243,Otto-Winzer-Strasse,4,s-bahn,{'101'}
244,Bruno-Baum-Strasse,5,bus,"{'10 SEV', '95'}"
245,Bruno-Baum-Strasse,5,strassenbahn,"{'12', '11', '14'}"
246,S-Bhf. Marzahn,8,bus,"{'92', '10 SEV', '54', '43', '95'}"
247,S-Bhf. Marzahn,8,strassenbahn,"{'12', '11', '14'}"
248,BWF Marzahn,3,strassenbahn,"{'12', '11', '14'}"
249,Rhinstrasse,6,strassenbahn,"{'14', '18', '11', '12', '18E'}"
250,Rhinstrasse,6,bus,{'79'}
251,Genslerstrasse,3,strassenbahn,"{'12', '11', '14'}"
252,Zechliner Strasse,3,strassenbahn,"{'12', '11', '14'}"
253,Ho-Chi-Minh-Strasse,10,strassenbahn,"{'14', '18', '15', '11', '20', '19', '63', '12', '18E'}"
254,Ho-Chi-Minh-Strasse,10,bus,{'56'}
255,S-Bhf. Leninallee,10,strassenbahn,"{'14', '18', '15', '11', '17', '19', '63', '18E'}"
256,S-Bhf. Leninallee,10,bus,"{'56', '56E'}"
257,Dimitroffstrasse,15,strassenbahn,"{'28', '14', '71', '18', '15', '72', '11', '20', '19', '63', '24', '18E'}"
258,Dimitroffstrasse,15,bus,"{'57/E', '30'}"
259,Dimitroffstrasse,15,u-bahn,{'A'}
260,Alt-Heiligensee,3,bus,"{'13', '14E', '14'}"
261,Fährstrasse,2,bus,"{'14E', '14'}"
262,Havelblick,1,bus,{'14E'}
263,Strandbad Heiligensee,1,bus,{'14E'}
264,Gemeindefriedhof,2,bus,"{'14E', '61'}"
265,Rallenweg,1,bus,{'14E'}
266,Rohrweihstrasse,1,bus,{'14E'}
267,Sperberstrasse,1,bus,{'14E'}
268,Habichtstrasse/Strandbad,1,bus,{'14E'}
269,Falkenplatz,2,bus,"{'14E', '20'}"
270,Wittenauer Strasse Märkisches Viertel,1,bus,{'15'}
271,Lübarser Strasse,2,bus,"{'22', '15'}"
272,Finsterwalder Strasse,1,bus,{'15'}
273,Wilhelmsruher Damm,4,bus,"{'21', '64', '22', '15'}"
274,Oranienburger Strasse,4,bus,"{'21', '12', '62', '15'}"
275,Alt-Wittenau,4,bus,"{'21', '14', '62', '15'}"
276,Rathaus Reinickendorf,3,bus,"{'21', '22E', '15'}"
277,Pannwitzstrasse,1,bus,{'15'}
278,Olbendorfer Weg,1,bus,{'15'}
279,Breitenbachstrasse,2,bus,"{'22E', '15'}"
280,Holzhauser Strasse,2,bus,{'15'}
281,Holzhauser Strasse,2,u-bahn,{'6'}
282,Eschachstrasse/Ziekowstrasse,1,bus,{'15'}
283,Buddestrasse,1,bus,{'15'}
284,U-Bhf. Tegel,4,bus,"{'13', 'E', '14', '15'}"
285,Hermsdorfer Damm,2,bus,"{'12', '15'}"
286,Mühlenfeldstrasse,1,bus,{'15'}
287,Falkentaler Steig,1,bus,{'15'}
288,Hermsdorfer Friedhof,1,bus,{'15'}
289,Donnersmarckplatz,2,bus,"{'12', '15'}"
290,Ludolfinger Platz,2,bus,"{'12', '15'}"
291,Zeltinger Platz,2,bus,"{'12', '15'}"
292,Am Pilz,1,bus,{'15'}
293,Frohnau Invalidensiedlung,1,bus,{'15'}
294,Bhf. Berlin-Lichtenberg,1,strassenbahn,{'15'}
295,Straßenbahn-Betriebshof,2,strassenbahn,"{'15', '20'}"
296,Josef-Orlopp-Strasse,2,strassenbahn,"{'15', '20'}"
297,Herzbergstrasse,8,strassenbahn,"{'12', '15', '17', '20', '29', '3'}"
298,Herzbergstrasse,8,bus,"{'56', '30'}"
299,Ho-Chi-Minh-Strasse,10,strassenbahn,"{'14', '18', '15', '11', '20', '19', '63', '12', '18E'}"
300,Ho-Chi-Minh-Strasse,10,bus,{'56'}
301,Franz-Jacob-Strasse,3,strassenbahn,"{'17', '15', '19'}"
302,S-Bhf. Leninallee,10,strassenbahn,"{'14', '18', '15', '11', '17', '19', '63', '18E'}"
303,S-Bhf. Leninallee,10,bus,"{'56', '56E'}"
304,Dimitroffstrasse,15,strassenbahn,"{'28', '14', '71', '18', '15', '72', '11', '20', '19', '63', '24', '18E'}"
305,Dimitroffstrasse,15,bus,"{'57/E', '30'}"
306,Dimitroffstrasse,15,u-bahn,{'A'}
307,Reinickendorf Klemkestrasse/Sommerstrasse,1,bus,{'16'}
308,Reginhardstrasse,2,bus,"{'61', '16'}"
309,Pankower Allee,6,bus,"{'22', '14', '8', '61', '72', '16'}"
310,Residenzstrasse,4,bus,"{'61', '14', '8', '16'}"
311,U-Bhf. Osloer Strasse,6,bus,"{'22', '14', '8', '89', '61', '16'}"
312,Luise-Schröder-Platz,1,bus,{'16'}
313,U-Bhf. Seestrasse,2,bus,"{'12', '16'}"
314,Amrumer Strasse,2,bus,{'16'}
315,Amrumer Strasse,2,u-bahn,{'9'}
316,U-Bhf. Amrumer Strasse,2,bus,"{'64', '16'}"
317,Fennstrasse,1,bus,{'16'}
318,Turmstrasse,4,bus,"{'70', '1', '16'}"
319,Turmstrasse,4,u-bahn,{'9'}
320,S-Bhf. Bellevue,1,bus,{'16'}
321,U-Bhf. Hansaplatz,2,bus,"{'23', '16'}"
322,Großer Stern,2,bus,"{'69', '16'}"
323,Lützowplatz,4,bus,"{'69', '24', '9', '16'}"
324,U-Bhf. Nollendorfplatz,2,bus,"{'16', '19'}"
325,Martin-Luther-Strasse,3,bus,"{'50', '16', '19'}"
326,Rathaus Schöneberg,6,bus,"{'74', '85', '4', '16', '73'}"
327,Rathaus Schöneberg,6,u-bahn,{'4'}
328,U-Bhf. Innsbrucker Platz,5,bus,"{'85', '75', '48', '83', '16'}"
329,U-Bhf. Bundesplatz,2,bus,"{'16', '86'}"
330,Wiesbadener Strasse,1,bus,{'16'}
331,Breitenbachplatz,2,bus,{'16'}
332,Breitenbachplatz,2,u-bahn,{'2'}
333,S-Bhf. Grundewald,1,bus,{'17'}
334,Hagenplatz,2,bus,"{'17', '19'}"
335,Teplitzer Strasse,2,bus,"{'17', '19'}"
336,Roseneck,2,bus,"{'60', '17'}"
337,Berkaer Strasse,2,bus,"{'60', '17'}"
338,U-Bhf. Rüdesheimer Platz,1,bus,{'17'}
339,Laubacher Strasse/Südwestkorso,1,bus,{'17'}
340,U-Bhf. Friedrich-Wilhelm-Platz,5,bus,"{'25', '81', '86', '17', '2'}"
341,Kaisereiche/Schmiljanstrasse,1,bus,{'17'}
342,U-Bhf. Walther-Schreiber-Platz,7,bus,"{'81', '76', '85', '86', '48', '17', '2'}"
343,U-Bhf. Schloßstrasse,5,bus,"{'85', '86', '48', '17', '33'}"
344,Kieler Strasse,1,bus,{'17'}
345,U-Bhf. Rathaus Steglitz,7,bus,"{'68', '85', '86', '48', '17', '88', '32'}"
346,Klingsorstrasse,6,bus,"{'84', '86', '17', '33', '88', '32'}"
347,Bismarckstrasse,12,bus,"{'1', '21', '68', '76', '81', '75', '17', '33', '2', '32'}"
348,Bismarckstrasse,12,u-bahn,"{'7', '1'}"
349,Stindestrasse,2,bus,"{'32', '17'}"
350,Siemensstrasse,4,bus,"{'32', '23', '17', '86'}"
351,Leonorenstrasse,5,bus,"{'81', '83', '17', '2', '32'}"
352,Birkbuschstrasse,3,bus,"{'88', '85', '17'}"
353,Königsberger Strasse,2,bus,"{'17', '86'}"
354,Marienstrasse/Königswark. Krankenhaus,1,bus,{'17'}
355,Morgensternstrasse,6,bus,"{'96', '86', '11', '17', '96E', '53'}"
356,Kranoldplatz,4,bus,"{'11', '53', '17', '96'}"
357,Oberhofer Platz,1,bus,{'17'}
358,"Lichterfelde Celsiusstrasse""",1,bus,{'17'}
359,Besarinstrasse,1,strassenbahn,{'17'}
360,S-Bhf. Leninallee,10,strassenbahn,"{'14', '18', '15', '11', '17', '19', '63', '18E'}"
361,S-Bhf. Leninallee,10,bus,"{'56', '56E'}"
362,Franz-Jacob-Strasse,3,strassenbahn,"{'17', '15', '19'}"
363,Herzbergstrasse,8,strassenbahn,"{'12', '15', '17', '20', '29', '3'}"
364,Herzbergstrasse,8,bus,"{'56', '30'}"
365,Siegfriedstrasse,6,strassenbahn,"{'18', '17', '18E'}"
366,Siegfriedstrasse,6,bus,"{'93', '91', '30'}"
367,Allee der Kosmonauten,4,strassenbahn,"{'17', '19'}"
368,Allee der Kosmonauten,4,bus,"{'53', '48'}"
369,S-Bhf. Friedrichsfelde Ost,7,strassenbahn,"{'17', '19'}"
370,S-Bhf. Friedrichsfelde Ost,7,bus,"{'99', '48', '54', '43', '53'}"
371,Straße der Befreiung,5,strassenbahn,"{'17', '19'}"
372,Straße der Befreiung,5,bus,"{'54', '43', '53'}"
373,U-Bhf. Tierpark,6,strassenbahn,"{'17', '19'}"
374,U-Bhf. Tierpark,6,bus,"{'53', '94', '96'}"
375,Bhf. Karlshorst,3,strassenbahn,"{'17', '19'}"
376,Bhf. Karlshorst,3,bus,{'96'}
377,Wilhelminenhofstrasse,5,strassenbahn,"{'25', '21', '85', '26', '17'}"
378,Bhf. Schöneweide,9,strassenbahn,"{'25', '85', '26', '17'}"
379,Bhf. Schöneweide,9,bus,"{'66', '67', '62', '47', '65'}"
380,Königsheideweg,1,strassenbahn,{'17'}
381,Haeckelstrasse,1,strassenbahn,{'17'}
382,U-Bhf. Oskar-Helene-Heim,4,bus,"{'60', '11', '1', '18'}"
383,Krankenhaus Oskar-Helene-Heim,1,bus,{'18'}
384,Scharfestrasse,1,bus,{'18'}
385,Potsdamer Strasse,6,bus,"{'79', '18', '48', '19', '24', '53'}"
386,Fischerhüttenstrasse,1,bus,{'18'}
387,Lindenthaler Allee,1,bus,{'18'}
388,Spanische Allee,2,bus,"{'18', '3'}"
389,Breisgauer Strasse,2,bus,"{'53', '18'}"
390,An der Rehwiese,2,bus,"{'53', '18'}"
391,S-Bhf. Nikolassee,2,bus,"{'53', '18'}"
392,Wannseebadweg,1,bus,{'18'}
393,S-Bhf. Wannsee,3,bus,"{'E', '6', '18'}"
394,Königstrasse,2,bus,"{'6', '18'}"
395,Am Großen Wannsee,3,bus,"{'6', '18', '3'}"
396,Endestrasse,2,bus,"{'6', '18'}"
397,Pfaueninselchaussee,2,bus,"{'6', '18'}"
398,Rathaus Wannsee,2,bus,"{'6', '18'}"
399,Charlottenstrasse,2,bus,"{'92', '18'}"
400,Wilhelmplatz,1,bus,{'18'}
401,Kohlhasenbrück,1,bus,{'18'}
402,Königsweg,1,bus,{'18'}
403,Bernhard-Beyer-Strasse,1,bus,{'18'}
404,Steinstücken,1,bus,{'18'}
405,Henneckestrasse,2,strassenbahn,"{'18', '18E'}"
406,Otto-Winzer-Strasse,4,strassenbahn,"{'12', '14', '18'}"
407,Otto-Winzer-Strasse,4,s-bahn,{'101'}
408,Bruno-Leuschner-Strasse,3,strassenbahn,"{'11', '18'}"
409,Bruno-Leuschner-Strasse,3,s-bahn,{'101'}
410,Alt-Marzahn,8,strassenbahn,"{'11', '18', '18E'}"
411,Alt-Marzahn,8,bus,"{'99', '92', '91', '54', '95'}"
412,Elisabethstrasse,7,strassenbahn,"{'11', '18', '18E'}"
413,Elisabethstrasse,7,bus,"{'99', '54', '95', '91'}"
414,Marchwitzastrasse,2,strassenbahn,"{'18', '18E'}"
415,S-Bhf. Springpfuhl,4,strassenbahn,"{'18', '18E'}"
416,S-Bhf. Springpfuhl,4,bus,"{'99', '43'}"
417,Rhinstrasse,6,strassenbahn,"{'14', '18', '11', '12', '18E'}"
418,Rhinstrasse,6,bus,{'79'}
419,Siegfriedstrasse,6,strassenbahn,"{'18', '17', '18E'}"
420,Siegfriedstrasse,6,bus,"{'93', '91', '30'}"
421,Ho-Chi-Minh-Strasse,10,strassenbahn,"{'14', '18', '15', '11', '20', '19', '63', '12', '18E'}"
422,Ho-Chi-Minh-Strasse,10,bus,{'56'}
423,S-Bhf. Leninallee,10,strassenbahn,"{'14', '18', '15', '11', '17', '19', '63', '18E'}"
424,S-Bhf. Leninallee,10,bus,"{'56', '56E'}"
